Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72)
2.6230920261704616e-06,0.8956312950076448,0.005186027270435077,0.0017565721609293136,0.0031321902826692747,0.024444218933638323,0.0,0.0,0.0003275185968785831,1.5027364790962728e-06,0.006991133402819093,0.00011900706216607709,3.730632470963505e-06,2.5169083922501858e-08,2.583635285805163e-06,6.95379649649055e-05,0.00010237500314735435,5.316932881043382e-05,1.8290105830557628e-05,1.5998007604532303e-07,0.00066694386474616,3.489436721674168e-08,2.7832077925581343e-06,1.9847959966775301e-07,5.727846153002988e-09,0.002253176798315582,7.416641249930479e-07,1.947931456880233e-06,2.329254224649641e-09,3.43699199013324e-10,2.6881177129196014e-07,3.4306909213147586e-10,7.27577171545956e-07,2.522605021527212e-09,3.76,0.0,0.2031930501312775,0.9797564566935573,0.014228668909775232,1.0501162315864595e-05,0.37388679506762773,0.3964917555580257,3.662434544661425e-07,1.262949122739455e-09,0.0020774327327416804,0.0016690741187553604,0.005986092238916136,0.0003448419986118138,2.8584852573081947e-05,0.012380317985238377,0.020642287618377185,0.026803427865613016,0.0016379407788911632,0.0010109081408638458,4.169049412176526e-05,1.0288928896271321e-06,2.9390162913457862e-05,1.1790216688668145e-05,0.0007191609951235083,0.00013777502079135803
2.6359059657136714e-06,0.8958910866903059,0.005252136809307902,0.001789298549382156,0.0031728985467489607,0.024818594674825625,0.0,0.0,0.00033108505129888485,1.5268737991315792e-06,0.007171356918211486,0.00012237987280271006,3.867435717078375e-06,2.635839811355351e-08,2.6693540080948442e-06,7.094763683899621e-05,0.0001062465973909886,5.4694937999561285e-05,1.904548746168379e-05,1.6388655748664576e-07,0.0006752138070455178,3.604669339215183e-08,2.845988607124904e-06,2.0929493297576603e-07,5.976921184532951e-09,0.00231922931273664,7.544271002800343e-07,2.022128113564138e-06,2.5120430300423086e-09,3.6626486149673997e-10,2.807536638415992e-07,3.5177655706946683e-10,7.384344443257526e-07,2.6522029124365436e-09,3.76,0.0,0.20166801046794605,0.9793831807319481,0.01451110007465561,1.0871990444467267e-05,0.3744368623615607,0.3975532939782872,3.667836603995458e-07,1.2650778714123552e-09,0.002076641626129403,0.001696485534931155,0.006100406735465508,0.00034765692206550745,2.883812395839315e-05,0.012572155705963966,0.020939647653345397,0.027013819040518156,0.0016652283206696132,0.001026182515521334,4.22674660356859e-05,1.053710200241787e-06,2.9799859868956725e-05,1.1974067216590252e-05,0.0007436469876321989,0.0001422305171656925
2.648719905256881e-06,0.8961507634496981,0.005318288439697333,0.001822348978571352,0.0032136543095769316,0.0251958187758028,0.0,0.0,0.0003346646922082912,1.5513205994188779e-06,0.007355121499845698,0.00012582903448760577,4.008303365080718e-06,2.7590759017319638e-08,2.7570006088417904e-06,7.237294816881678e-05,0.000110251188103786,5.625751846361056e-05,1.9827282954839513e-05,1.6786618845804754e-07,0.000683603476556964,3.723222681654652e-08,2.909836906544712e-06,2.2065061038380473e-07,6.236008319099439e-09,0.0023868116340129597,7.673612683274107e-07,2.098657152220633e-06,2.7086616910764018e-09,3.902568014740044e-10,2.9313961161374664e-07,3.6062323187588615e-10,7.493248597229998e-07,2.7877893706427527e-09,3.76,0.0,0.2001470124557889,0.9790045162846764,0.014797369282935156,1.12549654186879e-05,0.37497258966279107,0.3986090006773531,3.6730982520162304e-07,1.2671632502066192e-09,0.0020758390950101936,0.0017240325303403941,0.006215769888681378,0.00035043673601449314,2.9089168177565002e-05,0.012765598071352842,0.02123860047562454,0.027226900769770915,0.0016926590775334582,0.0010416789487240074,4.2844344770481246e-05,1.078999400758583e-06,3.0209519386458086e-05,1.2159455656565244e-05,0.0007687863124117465,0.0001467950582953372
2.661533844800091e-06,0.896410322945387,0.005384459842350536,0.0018557181799678843,0.0032544443713528387,0.02557584721617406,0.0,0.0,0.0003382568340695715,1.5760775936106785e-06,0.007542465134496967,0.0001293557032509321,4.153314319848423e-06,2.8866974193081794e-08,2.8465804430272117e-06,7.381376040046927e-05,0.00011439245497718631,5.7857823987940385e-05,2.0636161269884667e-05,1.7191968706877203e-07,0.0006921148286111966,3.845159000285938e-08,2.974765361498822e-06,2.3257028925949854e-07,6.505445929885689e-09,0.002455943541202858,7.804696679077068e-07,2.177572082957745e-06,2.920102308789777e-09,4.1576118827144103e-10,3.059813897535539e-07,3.6960829076740566e-10,7.602452002766825e-07,2.9295997676627655e-09,3.76,0.0,0.198630104452162,0.9786204501997441,0.015087481890385463,1.1650435627703066e-05,0.37549396887636616,0.3996589166546149,3.678219406915494e-07,1.2692051704625433e-09,0.002075025111641542,0.0017517067620647381,0.006332158855009759,0.00035318003021319764,2.9337873151678395e-05,0.01296062888289869,0.021539092584181643,0.027442701145631646,0.0017202248954799487,0.001057399509019137,4.3420891679452085e-05,1.1047648531459439e-06,3.061897228376769e-05,1.2346348303275942e-05,0.0007945889400029052,0.00015146991120451212
2.674347784343301e-06,0.8966697624682346,0.005450628411265155,0.001889400610488999,0.0032952553455963215,0.025958634430839556,0.0,0.0,0.0003418607838358641,1.60114538410251e-06,0.0077334253269580495,0.00013296103682291366,4.3025475521537335e-06,3.018782577553993e-08,2.9380973113447004e-06,7.526992862621821e-05,0.00011867412540455722,5.949662240357306e-05,2.147279527679685e-05,1.760477500635442e-07,0.0007007497974514109,3.9705403948959965e-08,3.040786709262963e-06,2.450784353899056e-07,6.785579459455396e-09,0.0025266444494048777,7.937554543721377e-07,2.2589270166060866e-06,3.1474225043318632e-09,4.4286903039673734e-10,3.1929083312621654e-07,3.787307865716948e-10,7.711922042129394e-07,3.077876402246287e-09,3.76,0.0,0.19711733664096892,0.9782309711525867,0.015381441892212147,1.2058756360467995e-05,0.37600099443777946,0.40070308290283513,3.683200011546498e-07,1.2712035452396695e-09,0.0020741996516187556,0.001779499688825289,0.0064495498351936536,0.00035588540494876285,2.9584127189269882e-05,0.013157231263433556,0.02184106928576195,0.027661247583969747,0.0017479174217516114,0.0010733462199462585,4.399686534054442e-05,1.131010809250041e-06,3.102804738644102e-05,1.2534709728122766e-05,0.000821064693470179,0.0001562563031704077
2.6871617238865107e-06,0.8969290789423844,0.005516771273282853,0.0019233904527385696,0.0033360736699128628,0.026344133327482894,0.0,0.0,0.0003454758417196665,1.626524460696951e-06,0.007928039072264881,0.000136646194178129,4.456082058136435e-06,3.155406807708444e-08,3.0315534252494947e-06,7.674130171312783e-05,0.0001230999720320825,6.117469582018028e-05,2.233786108001168e-05,1.8025105097346896e-07,0.0007095102931520584,4.099428769050617e-08,3.107913740508447e-06,2.5820033567524193e-07,7.076761299001752e-09,0.0025989333823514295,8.072219003317776e-07,2.3427766623864233e-06,3.391749189573151e-09,4.716764089055046e-10,3.330798219867616e-07,3.879896499755556e-10,7.821625683799887e-07,3.2328685921170914e-09,3.76,0.0,0.19560876099189406,0.9778360696752699,0.01567925190086985,1.2480289762924618e-05,0.3764936633706648,0.40174154039395515,3.688040033989831e-07,1.273158289446686e-09,0.002073362694677899,0.0018074025771005271,0.006567918082646762,0.00035855147273463825,2.98278191115544e-05,0.0133553876628676,0.022144474726011696,0.02788256679784627,0.0017757281108248585,0.0010895210578913106,4.4572021796598895e-05,1.1577414059974892e-06,3.143657169766009e-05,1.2724502778805804e-05,0.0008482232347408753,0.0001611554195571349
2.6999756634297205e-06,0.8971882689276697,0.0055828653084314455,0.0019576816156271714,0.0033768856172079207,0.026732295306072483,0.0,0.0,0.0003491013019800127,1.6522151994320273e-06,0.00812634282791515,0.00014041233507072786,4.613996819069728e-06,3.29664251789672e-08,3.1269493743668727e-06,7.822772243588346e-05,0.00012767381013237633,6.289284085128733e-05,2.323203731234024e-05,1.845302382117152e-07,0.000718398198492913,4.231885784993632e-08,3.176159284631521e-06,2.719621100348587e-07,7.3793506490857135e-09,0.0026728289448416835,8.208723959685074e-07,2.4291763263164878e-06,3.6542825036201335e-09,5.022847181372604e-10,3.47360266956266e-07,3.973836890068369e-10,7.93152951271953e-07,3.394832762594424e-09,3.76,0.0,0.19410443121707052,0.9774357381845944,0.01598091312499959,1.2915404784073152e-05,0.37697197534248617,0.4027743300644929,3.692739468099614e-07,1.275069319978634e-09,0.002072514224967965,0.0018354065076474644,0.0066872379132888,0.0003611768600123489,3.0068838378853517e-05,0.013555079864724474,0.022449251922406727,0.028106684771351767,0.0018036482307948487,0.0011059259499543522,4.514611480397324e-05,1.1849606606351903e-06,3.184437057410938e-05,1.29156885819002e-05,0.0008760740508180611,0.00016616840166368396
2.7127896029729303e-06,0.8974473286224351,0.005648887170987305,0.001992267735382829,0.0034176773073373292,0.02712307028037572,0.0,0.0,0.00035273645372636646,1.6782178615805271e-06,0.008328372486113414,0.00014426061956067572,4.776370761460017e-06,3.442558851880011e-08,3.2242840963527034e-06,7.972902761318589e-05,0.0001323994947998618,6.465186883033796e-05,2.4156004399067306e-05,1.888859331169106e-07,0.0007274153657946734,4.3679728181464696e-08,3.2455361935751006e-06,2.8639072245513117e-07,7.693713361457573e-09,0.00274834929506593,8.347104489565155e-07,2.5181819104206477e-06,3.936299918113651e-09,5.348009136853719e-10,3.621440933145016e-07,4.069115887581141e-10,8.041599761368982e-07,3.564032532015968e-09,3.76,0.0,0.1926044027252114,0.977029971009737,0.01628642534954332,1.3364477110554809e-05,0.3774359327181031,0.4038014928005554,3.6972983340292854e-07,1.2769365558615076e-09,0.0020716542300961748,0.0018635023824180009,0.006807482716851319,0.0003637602088578175,3.0307075217993004e-05,0.013756288993473998,0.0227553427989574,0.02833362673374029,0.001831668870150647,0.001122562771834362,4.5718896089060286e-05,1.2126724660142633e-06,3.225126790748108e-05,1.310822654850234e-05,0.0009046264398915316,0.000171296344590718
2.72560354251614e-06,0.897706253866787,0.005714813311228703,0.002027142176958926,0.0034584347191771946,0.027516406701480145,0.0,0.0,0.00035638058173760253,1.7045325928264562e-06,0.008534163346076935,0.00014819220753109494,4.943282717514004e-06,3.593221448185109e-08,3.3235548493127676e-06,8.124504824723318e-05,0.0001372809179674793,6.645260601618749e-05,2.5110443792959706e-05,1.933187279479758e-07,0.0007365636137226374,4.507750911197194e-08,3.316057324113807e-06,3.01513991107993e-07,8.02022176151465e-09,0.002825512116875676,8.487396839764426e-07,2.609849912803212e-06,4.239160513840085e-09,5.693377674248399e-10,3.774432246231575e-07,4.1657191135949136e-10,8.15180234163377e-07,3.740738793897545e-09,3.76,0.0,0.19110873257324063,0.9766187644164809,0.016595786917088913,1.3827889089409146e-05,0.37788554061109775,0.40482306942249696,3.7017166787359045e-07,1.2787599184042636e-09,0.002070782701824893,0.0018916809318646067,0.006928624969656163,0.00036630017868693776,3.054242075043454e-05,0.013958995522662236,0.02306268822265512,0.02856341713390076,0.001859780944933514,0.0011394333457346798,4.6290115612244664e-05,1.24088058592677e-06,3.265708631128828e-05,1.3302074383021226e-05,0.0009338894973718365,0.0001765402951310667
2.73841748205935e-06,0.8979650401462604,0.0057806199978479005,0.002062298035841596,0.0034991437030980946,0.0279122515833112,0.0,0.0,0.0003600329672943645,1.7311594226244657e-06,0.008743750086436835,0.00015220825819676234,5.1148113859965e-06,3.748692200485841e-08,3.4247571868910835e-06,8.277560966574242e-05,0.00014232200524484689,6.829589378653335e-05,2.6096037181033716e-05,1.9782918383463177e-07,0.0007458447240652807,4.6512807277706874e-08,3.387735518579436e-06,3.17360597468174e-07,8.359254450978588e-09,0.0029043345920551442,8.629638418060983e-07,2.7042374286449403e-06,4.564309430797881e-09,6.060141293789864e-10,3.93269565696857e-07,4.2636309620293955e-10,8.262102877392344e-07,3.9252297957789925e-09,3.76,0.0,0.18961747941546298,0.9762021166297016,0.016908994710497484,1.430602963868722e-05,0.37832080693275516,0.4058391006692516,3.7059945764614583e-07,1.280539331358519e-09,0.0020698996366898146,0.0019199327226287787,0.007050636248863682,0.000368795447958301,3.077476712086097e-05,0.01416317928383743,0.023371228041621415,0.028796079615206964,0.001887975206269868,0.0011565394382925488,4.6859521838957936e-05,1.2695886505041049e-06,3.306164731278378e-05,1.349718809518762e-05,0.000963872101873277,0.0001819012496888115
2.7512314216025597e-06,0.8982236825959078,0.005846283340985772,0.0020977281402653177,0.003539789993828211,0.028310550530131345,0.0,0.0,0.0003636928890231399,1.7580982637477602e-06,0.00895716673776972,0.0001563099296038931,5.291035293495193e-06,3.90902902005935e-08,3.5278849360952477e-06,8.432053166586089e-05,0.00014752671257856875,7.018258881777053e-05,2.7113465664048275e-05,2.0241782868772735e-07,0.000755260438494844,4.798622505647481e-08,3.46058358401027e-06,3.339600943568842e-07,8.711196090552021e-09,0.002984833372651463,8.773867779716005e-07,2.801402152179366e-06,4.91328249343556e-09,6.449551961610026e-10,4.096349849406859e-07,4.3628346042359275e-10,8.372466737772971e-07,4.117791214721696e-09,3.76,0.0,0.18813070345032096,0.9757800278557518,0.017226044136863513,1.4799294145621394e-05,0.3787417424385837,0.4068496271823697,3.7101321291904106e-07,1.2822747210859592e-09,0.00206900503482931,0.001948248165600232,0.0071734872481889105,0.00037124471586987007,3.1004007625952275e-05,0.014368819476268536,0.023680901124915964,0.029031636990787275,0.0019162422482694025,0.0011738827585363906,4.7426862017270745e-05,1.298800151683979e-06,3.3464771549554386e-05,1.3693522015335749e-05,0.000994582901172674,0.00018738015223193752
2.7640453611457695e-06,0.8984821760048087,0.005911779315852093,0.002133425053842015,0.0035803592236840916,0.0287112477660007,0.0,0.0,0.00036735962375024784,1.7853489120295522e-06,0.009174446655295158,0.00016049837812130314,5.47203275610017e-06,4.07428560109157e-08,3.6329301779364996e-06,8.587962865948032e-05,0.00015289902273598236,7.211356324969828e-05,2.816340890982299e-05,2.0708515507433446e-07,0.0007648124553172583,4.949836009499335e-08,3.5346142697161947e-06,3.5134291283956847e-07,9.07643716228555e-09,0.0030670245534225532,8.920124609441391e-07,2.9014023797006726e-06,5.287711012310517e-09,6.862927856784671e-10,4.2655129607737366e-07,4.4633119964428025e-10,8.482859071016684e-07,4.318716229438441e-09,3.76,0.0,0.18664846636479357,0.9753525003012635,0.01754692911285619,1.5308084352073852e-05,0.3791483607722739,0.4078546894897959,3.714129467082643e-07,1.2839660167332962e-09,0.002068098900448479,0.001976617524336729,0.007297147795077294,0.000373646704043459,3.123003684310734e-05,0.014575894677451377,0.02399164540395544,0.02927011121925516,0.0019445725162776685,0.0011914649558744282,4.799188246143381e-05,1.328518438754572e-06,3.386627897036263e-05,1.3891028813005538e-05,0.0010260302981714559,0.00019297789228352188
2.7768593006889794e-06,0.8987405148209918,0.005977083786892443,0.0021693810786020075,0.0036208369361490746,0.02911428616617445,0.0,0.0,0.0003710324473638292,1.8129110463026604e-06,0.009395622491774743,0.00016477475792301674,5.65788184149449e-06,4.2445111897578215e-08,3.739883230978322e-06,8.745270981945057e-05,0.00015844294161425742,7.40897048334498e-05,2.924654428160181e-05,2.1183161806324454e-07,0.0007745024262190041,5.1049804831205674e-08,3.609840243259447e-06,3.6954036790551435e-07,9.455373711378911e-09,0.003150923644462658,9.068449698702981e-07,3.0042970136524532e-06,5.689326762910656e-09,7.301656177392707e-10,4.440302392911145e-07,4.5650438898274134e-10,8.593244838874683e-07,4.528305589051325e-09,3.76,0.0,0.18517083127649714,0.9749195381893879,0.017871642051488324,1.5832808227009614e-05,0.37954067850699086,0.4088543279894174,3.717986748880384e-07,1.2856131504149484e-09,0.0020671812428453905,0.002005030923835452,0.007421586869324622,0.0003760001581946182,3.14527507588134e-05,0.014784382854395803,0.024303397915490375,0.029511523380941145,0.0019729563154711432,0.001209287618118164,4.8554328840968585e-05,1.358746713985248e-06,3.426598904000427e-05,1.4089659518914282e-05,0.0010582224368892814,0.00019869530295638782
2.789673240232189e-06,0.8989986931567705,0.006042172532458307,0.0022055882584523776,0.003661208599780985,0.02951960729040719,0.0,0.0,0.000374710635682028,1.8407842285413699e-06,0.009620726170648698,0.0001691402204624708,5.848660331444038e-06,4.419750357961667e-08,3.848732637835359e-06,8.903957922603676e-05,0.0001641624943773934,7.61119170610185e-05,3.0363545942799043e-05,2.1665763304623767e-07,0.000784331953018683,5.2641146011074554e-08,3.6862740648577086e-06,3.885846628577066e-07,9.848407067372741e-09,0.0032365455440663852,9.218884918240615e-07,3.110145567842718e-06,6.119967141832467e-09,7.767196001459132e-10,4.6208346181598085e-07,4.668009843235736e-10,8.703588851480533e-07,4.746867678490477e-09,3.76,0.0,0.1836978626735512,0.9744811477763037,0.018200173850357465,1.6373879825764694e-05,0.3799187151839051,0.409848582932423,3.7217041622882537e-07,1.2872160574034299e-09,0.0020662520751084648,0.0020334783596400595,0.00754677262312788,0.00037830384978549547,3.167204689637663e-05,0.014994261375685361,0.024616094846083205,0.029755893654666733,0.00200138381978177,0.0012273522695443171,4.9113946474687974e-05,1.3894880283506509e-06,3.466372094771261e-05,1.428936355032612e-05,0.0010911671885180884,0.00020453315903619387
2.802487179775399e-06,0.8992567047944862,0.006107021269936426,0.002242038383057144,0.0037014596224238055,0.029927151418130273,0.0,0.0,0.00037839346532544867,1.8689679042092407e-06,0.009849788859446176,0.00017359591393845415,6.044445684666982e-06,4.600042782493443e-08,3.9594651546651965e-06,9.064003601314852e-05,0.0001700617214243033,7.818111927471492e-05,3.1515083939595196e-05,2.2156357354118925e-07,0.0007943025844312554,5.4272964199339464e-08,3.7639281602260847e-06,4.085088923421702e-07,1.0255943544687805e-08,0.0033239045118935292,9.371473185697394e-07,3.2190081738236823e-06,6.5815804999193616e-09,8.261081198112205e-10,4.807224980012356e-07,4.772188238601256e-10,8.813855802631445e-07,4.974718580562226e-09,3.76,0.0,0.18222962635228793,0.9740373373642305,0.018532513881401067,1.6931719135907274e-05,0.3802824933478652,0.4108374944065068,3.725281924325881e-07,1.2887746763270609e-09,0.002065311414202062,0.0020619497072688984,0.007672672402548146,0.00038055657765385926,3.1887824442767495e-05,0.015205507024299306,0.02492967157802624,0.03000324129509987,0.0020298450811368964,0.0012456603689988705,4.967048062892866e-05,1.4207452773562972e-06,3.505929381857234e-05,1.4490088739835987e-05,0.0011248721375660003,0.00021049217511788913
