Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975)
1.4429372832928701e-05,0.7823839428130325,0.007228515126698587,0.0013475152892789685,0.003004134340055029,0.2730669920401827,0.0,0.0,0.005334504537173867,0.0009508902127009663,0.07113727252692639,0.005908610496038322,0.0009537339584808714,8.226975940622534e-09,4.832304680148024e-07,8.535377782036694e-06,0.006008227875001757,0.008842699014499762,8.498359710886895e-05,1.9645457783385484e-08,0.0005578910473713157,6.851547289805903e-08,3.455295274497189e-06,0.0005148680781222129,6.657237008961909e-06,0.011703223257586154,2.4487252737182764e-06,0.0005325336651181119,0.0003647646621018186,5.734849027854508e-06,8.999525933729491e-06,1.2935710002130618e-08,1.8423338262533425e-06,1.3620106072830348e-05,3.76,0.0,0.24418762295101373,0.8517965535558215,0.15029155933465835,0.007865149804920436,0.11856302643016833,0.191927466931912,5.39514943596184e-09,1.962669048635112e-11,0.0005275850444095825,0.0002114484146015105,0.002089968803651065,0.0016799239888673767,0.0005347471477013111,0.22561981392064742,0.07291752427319993,0.0052025582863445274,0.00019626577689663412,0.00930257457328831,0.00012011924636106286,5.178218330009314e-06,0.00010380635773036852,0.0011504233575769256,0.0019179581223343644,0.00039402526670754575,0.011403778871852422,0.0049395310614084595,0.05062590088768659,2.1387112342003818e-07,0.010029582359506607,0.005781496780930503,4.441239913801376e-09,0.0006313065541067824,2.351877698593976e-07,9.193103435707705e-06,1.254786081434833e-10,5.823306230304492e-06,9.531240753586803e-07,9.322995165746733e-06,1.6606263673880457e-11,5.046876308459781e-07,4.4824448533525914e-11,1.3197376547703816e-06,1.0533079578901678e-11,2.3061557232228346e-08,7.827487345831834e-08,0.0002540620160702153,6.894545406148916e-09
1.4467918704067011e-05,0.7825995589242102,0.007200423653290616,0.001344848038252824,0.0029916233279314993,0.2738060666982495,0.0,0.0,0.005334128742612483,0.0009575431045680857,0.0717354535951145,0.005956060069245587,0.000954627233903369,8.15765129667964e-09,4.805590316962507e-07,8.523400787324008e-06,0.006008636144630244,0.008888022793994437,8.523757394377719e-05,1.9662099999991443e-08,0.0005609519207992182,6.854642280391824e-08,3.442155734187505e-06,0.0005172958068955224,6.6562249661089226e-06,0.011752853196110732,2.456969398541412e-06,0.0005363427049486796,0.00036751298815151294,5.75767061817969e-06,8.995196385402558e-06,1.2958661197503954e-08,1.8437923436668118e-06,1.3752777064830355e-05,3.76,0.0,0.24293963932523874,0.8509590312656073,0.15107299177117592,0.00791249087321555,0.11853377673656494,0.19232161751700605,5.393743598879097e-09,1.9520033154489974e-11,0.0005270662892365696,0.00021080388423853653,0.0020839785410766073,0.0016682315865109442,0.0005323619083219143,0.22617771811562307,0.07288085885347313,0.005206653224395149,0.00019565594827598235,0.009346246866344245,0.00011959304290542688,5.211641523585274e-06,0.00010335144861435911,0.001148397776628591,0.001914953883947645,0.0003926820332861344,0.011475529294084338,0.004934361777676568,0.050989298512188176,2.1211523571959745e-07,0.010110926648464321,0.005854897718364119,4.4590149563178105e-09,0.0006287479361788894,2.3394001008883226e-07,9.17203297736754e-06,1.2519045592851925e-10,5.791562533866845e-06,9.484936514988113e-07,9.39619821433479e-06,1.656808380780774e-11,5.034617121687259e-07,4.4705997912722917e-11,1.3157797941065717e-06,1.0505139133732419e-11,2.3255425526453283e-08,7.823588531618389e-08,0.0002562535204960819,6.8875003347441414e-09
1.4506464575205321e-05,0.7828139001451674,0.007172548053069817,0.0013421768409897972,0.002979199560463456,0.2745388054187706,0.0,0.0,0.005333552237983047,0.000964134593426544,0.07233300583675065,0.006003420307805634,0.0009554756499159179,8.089024692497674e-09,4.779032905094454e-07,8.511264901913194e-06,0.006008885900857175,0.008933032214799621,8.548731088111889e-05,1.967811796812224e-08,0.0005639986850816717,6.85750584596042e-08,3.429020269350043e-06,0.000519700064439466,6.654799259556374e-06,0.011802061180960518,2.4651277962988416e-06,0.0005401468571385252,0.00037024962763907023,5.780153172696917e-06,8.990592042201787e-06,1.2980798785480579e-08,1.8451991613937926e-06,1.3885269044309802e-05,3.76,0.0,0.24170186349640413,0.8501241798182791,0.15185124408477765,0.00795967138760415,0.11850420020046759,0.1927140282239013,5.392323709053071e-09,1.9414439615289146e-11,0.0005265491883515739,0.0002101625596386981,0.002077996220700312,0.0016566521528003722,0.0005299923488466773,0.22672942943732885,0.07284272237761324,0.005210680498411478,0.00019504899386754465,0.009389664013360626,0.00011907075828529896,5.244981026764363e-06,0.00010289992249099648,0.0011463582801565422,0.00191191790231847,0.00039133941567431646,0.011547065284264527,0.0049290027308342655,0.051351445538998786,2.103785833691893e-07,0.010192035016299837,0.0059286292860432875,4.4766367888761464e-09,0.0006261923704571018,2.3269702879343882e-07,9.150680333892148e-06,1.2489847348956374e-10,5.7598027820905136e-06,9.438523159773116e-07,9.46908207948365e-06,1.6529398756401887e-11,5.022262369324464e-07,4.458707057695256e-11,1.3118185750873577e-06,1.0477093209061329e-11,2.344875184935523e-08,7.819531602092938e-08,0.0002584429143842426,6.8801154387877635e-09
1.4545010446343632e-05,0.783026977833132,0.007144889294134329,0.0013395026113217129,0.002966863486528337,0.27526528402465045,0.0,0.0,0.005332778516288783,0.0009706641381006363,0.07292991147103631,0.006050690150238156,0.0009562802533868111,8.021101334615532e-09,4.7526373214742573e-07,8.498979630989825e-06,0.00600898145521311,0.008977728170725062,8.573287422156252e-05,1.9693532323058625e-08,0.0005670314283683441,6.860148463410459e-08,3.4158929749237728e-06,0.000522081018117973,6.652969091453651e-06,0.01185085064023908,2.473202333059349e-06,0.0005439460710652577,0.0003729744757383587,5.802300595386827e-06,8.985723142674432e-06,1.300214087219837e-08,1.8465557843247526e-06,1.4017574004897902e-05,3.76,0.0,0.240474179299589,0.8492919925246977,0.1526263316020485,0.008006690936623017,0.11847430204920525,0.1931047091264042,5.3908900031276425e-09,1.9309908972838447e-11,0.0005260337376144749,0.0002095245093938571,0.002072023051066832,0.0016451851207022283,0.0005276386133347945,0.22727502200387936,0.07280314899289418,0.005214640696335695,0.00019444498598841962,0.009432826751653462,0.00011855240818333265,5.278236794946539e-06,0.00010245179322410263,0.001144305948923169,0.0019088520911751774,0.00038999777462451606,0.011618386739531451,0.00492346062449743,0.05171233598679523,2.0866100990516863e-07,0.010272905989876712,0.006002687323083752,4.494106788246181e-09,0.0006236405114836023,2.3145904250034602e-07,9.129058905801117e-06,1.246028431452398e-10,5.728039171982553e-06,9.392021097944543e-07,9.541643865690514e-06,1.649023260673697e-11,5.009818351866114e-07,4.446771853675383e-11,1.3078552184580608e-06,1.044895377484622e-11,2.3641531648247682e-08,7.815320225724976e-08,0.0002606300810167298,6.872398983392552e-09
1.4583556317481942e-05,0.7832388032940657,0.007117448182077712,0.0013368262245867298,0.0029546154851226372,0.275985577523524,0.0,0.0,0.00533181105192678,0.00097713122661161,0.07352615344590491,0.006097868593626721,0.0009570420742852026,7.953885545620984e-09,4.7264080915854667e-07,8.48655416513883e-06,0.006008927040724367,0.009022111605460995,8.59743296834393e-05,1.9708363158297888e-08,0.0005700502400763036,6.862580286143827e-08,3.402777766405789e-06,0.0005244388373138677,6.65074358006853e-06,0.01189922501173628,2.4811948388183924e-06,0.0005477402980845427,0.0003756874333097976,5.8241168075379925e-06,8.98059964002496e-06,1.3022705337404236e-08,1.8478636812386371e-06,1.4149684201014763e-05,3.76,0.0,0.2392564717828044,0.8484624622234697,0.15339826997311315,0.008053549152310545,0.11844408737574666,0.19349367039969617,5.389442711290787e-09,1.9206439615729493e-11,0.0005255199325924839,0.00020888979724728327,0.0020660601881393238,0.001633829884566592,0.0005253008306745384,0.22781456917445023,0.0727621720912198,0.005218534413308665,0.00019384399215797594,0.009475735854656074,0.00011803800535866796,5.311408806896563e-06,0.00010200707213601896,0.0011422418240688167,0.0019057582964630883,0.00038865745418499424,0.011689493610605015,0.0049177420054861525,0.052071964418086494,2.0696235490000214e-07,0.010353538218410252,0.006077067686703245,4.511426327979961e-09,0.0006210929869918082,2.302262566460143e-07,9.107181726653654e-06,1.2430374227008388e-10,5.696283367235817e-06,9.345449828198847e-07,9.613880825146492e-06,1.645060878524687e-11,4.997291219038315e-07,4.43479918190162e-11,1.303890892895926e-06,1.042073237750218e-11,2.3833760696917986e-08,7.810957989841357e-08,0.0002628149063000249,6.864359118313821e-09
1.4622102188620252e-05,0.783449387779243,0.007090225367361921,0.001334148518754326,0.0029424558686423604,0.2766997601022442,0.0,0.0,0.005330653299319095,0.0009835353757271814,0.07412171541785911,0.006144954691789474,0.0009577621255490835,7.887380813833747e-09,4.700349404476501e-07,8.473997386072255e-06,0.006008726812142036,0.009066183510272061,8.621174237582035e-05,1.9722630033521992e-08,0.0005730552107764844,6.864811149628449e-08,3.389678385093127e-06,0.0005267736932446723,6.648131755961501e-06,0.011947187740413926,2.4891071074778097e-06,0.0005515294914699861,0.00037838840677426185,5.845605743826847e-06,8.975231207078762e-06,1.3042509826052772e-08,1.849124285175927e-06,1.4281592142776365e-05,3.76,0.0,0.2380486272164018,0.8476355813053283,0.15416707514846525,0.008100245708890348,0.11841356114282447,0.19388092231094062,5.387982057147892e-09,1.9104029258903493e-11,0.0005250077685752835,0.00020825848228132892,0.0020601087367829217,0.0016225858026645643,0.0005229791152341,0.22834814354127853,0.07271982432406723,0.0052223622512433,0.00019324607527671737,0.009518392130078367,0.00011752755978317274,5.344497063715038e-06,0.00010156576812593355,0.0011401669081399079,0.0019026382981031699,0.0003873187822475193,0.011760385899647579,0.004911853265266562,0.0524303259207851,2.0528245431063962e-07,0.010433930468959208,0.006151766253114355,4.528596777982193e-09,0.0006185503985324738,2.2899886589167448e-07,9.085061468557954e-06,1.240013432563817e-10,5.6645465132675e-06,9.29882813490848e-07,9.685790353636575e-06,1.641055006640413e-11,4.984686856814095e-07,4.422793854703789e-11,1.2999267165755023e-06,1.0392440089078392e-11,2.4025435084136304e-08,7.806448402210998e-08,0.0002649972787348597,6.856003868469452e-09
1.4660648059758562e-05,0.7836587424819915,0.007063221352435627,0.0013314702955355645,0.002930384886054285,0.27740790512235836,0.0,0.0,0.0053293086916040705,0.0009898761305023366,0.0747165817321599,0.00619194755346151,0.0009584414029810486,7.821589842401449e-09,4.6744651260885784e-07,8.461317873842166e-06,0.006008384846233466,0.009109944921760767,8.644517677376052e-05,1.9736351982880113e-08,0.0005760464320851134,6.866850577145383e-08,3.3765984032827187e-06,0.0005290857587860819,6.645142558418536e-06,0.011994742276014535,2.4969408968835823e-06,0.0005553136063548006,0.0003810773079874983,5.866771348589896e-06,8.969627241352376e-06,1.3061571743216232e-08,1.8503389938400642e-06,1.4413290590887035e-05,3.76,0.0,0.23685053310092805,0.8468113417366921,0.1549327633567271,0.00814678032148217,0.11838272818694401,0.19426647521025744,5.386508258264988e-09,1.900267498384636e-11,0.0005244972405895873,0.00020763061910018148,0.002054169752226954,0.0016114521996201572,0.0005206735674928073,0.22887581692276976,0.0726761376173181,0.005226124818397165,0.00019265129380076392,0.009560796418125031,0.00011702107877327473,5.3775015878411585e-06,0.0001011278877843806,0.0011380821661108528,0.0018994938117377193,0.0003859820710843724,0.011831063658186645,0.004905800641507828,0.05278741609019696,2.0362114081813242e-07,0.010514081622031404,0.0062267789183796125,4.545619503576204e-09,0.0006160133221000106,2.2777705443547623e-07,9.062710447831802e-06,1.2369581370427442e-10,5.6328392522521034e-06,9.252173921797827e-07,9.757369986505619e-06,1.6370078584491608e-11,4.972011018357673e-07,4.410760496747775e-11,1.2959637587124328e-06,1.03640875743461e-11,2.421655120242779e-08,7.801794892656516e-08,0.00026717708938551744,6.8473411421910416e-09
1.4699193930896872e-05,0.7838668785346208,0.00703643649864472,0.0013287923214767908,0.0029184027259561373,0.27811008511654206,0.0,0.0,0.005327780639389012,0.0009961530638124322,0.07531073740331887,0.006238846340542816,0.0009590808851709221,7.756514592143479e-09,4.648758812487226e-07,8.448523914167935e-06,0.0060079051421336824,0.009153396919702343,8.667469669567431e-05,1.9749547523490773e-08,0.0005790239965601085,6.868707785692125e-08,3.36354122941318e-06,0.0005313752083031511,6.6417848321337835e-06,0.012041892070793142,2.5046979289112868e-06,0.0005590925996752963,0.00038375405411525285,5.887617572280161e-06,8.9637968701979e-06,1.3079908247457095e-08,1.851509170024607e-06,1.4544772551529866e-05,3.76,0.0,0.23566207817347104,0.845989735082389,0.1556953510833442,0.008193152744841253,0.11835159322227407,0.19465033952206923,5.385021526055309e-09,1.890237327712931e-11,0.0005239883434132595,0.00020700625800747306,0.002048244241503883,0.0016004283687382733,0.0005183842746523643,0.22939766035768167,0.07263114318595376,0.005229822728945551,0.0001920597019117579,0.00960294958977386,0.00011651856711725691,5.410422422087898e-06,0.00010069343550380466,0.0011359885263959937,0.001896326490459439,0.0003846476178739696,0.01190152698510064,0.004899590219746643,0.05314323101137576,2.0197824414468683e-07,0.010593990667307797,0.00630210159922825,4.562495865194081e-09,0.000613482308757712,2.265609963212141e-07,9.040140630802134e-06,1.2338731638959827e-10,5.601171737923128e-06,9.205504434430259e-07,9.82861739469576e-06,1.6329215842494407e-11,4.959269191997307e-07,4.398703551828327e-11,1.292003041081475e-06,1.0335685053043419e-11,2.4407105737121024e-08,7.797000814616058e-08,0.0002693542318487246,6.838378723025857e-09
1.4737739802035182e-05,0.7840738070054808,0.007009871032890003,0.001326115329036258,0.002906509519530565,0.27880637178592765,0.0,0.0,0.005326072529562413,0.0010023657758792834,0.0759041680959693,0.006285650266356669,0.0009596815334435684,7.692156321661439e-09,4.6232337233027565e-07,8.435623505218104e-06,0.0060072916217528425,0.009196540624947541,8.690036528271553e-05,1.97622346641669e-08,0.000581987997602189,6.870391692021256e-08,3.350510113123163e-06,0.0005336422174888044,6.638067324132981e-06,0.012088640577365481,2.512379889599434e-06,0.00056286643011609,0.00038641856750913953,5.908148368097033e-06,8.957748956009332e-06,1.3097536246734505e-08,1.852636142063504e-06,1.4676031271259889e-05,3.76,0.0,0.23448315241259995,0.845170752527582,0.15645485505016948,0.008239362772125109,0.11832016084442554,0.19503252573680271,5.3835220662848034e-09,1.880312006730778e-11,0.0005234810715888571,0.00020638544517888812,0.002042333164865187,0.0015895135742329362,0.0005161113112298318,0.22991374410031185,0.07258487154860964,0.005233456602555803,0.00019147134968231394,0.009644852545111656,0.0001160200271982673,5.443259628708304e-06,0.00010026241358540683,0.0011338868818512081,0.0018931379265225198,0.0003833157052152377,0.011971776024665112,0.004893227935149585,0.05349776724191211,2.003535913598456e-07,0.010673656699481096,0.006377730233836053,4.579227217478198e-09,0.0006109578852612464,2.253508557432845e-07,9.017363639726134e-06,1.2307600945551417e-10,5.569553650335978e-06,9.158836066193373e-07,9.899530380854219e-06,1.6287982724653383e-11,4.946466753481721e-07,4.386627286018585e-11,1.2880455395078211e-06,1.0307242356232451e-11,2.459709565566532e-08,7.792069446722032e-08,0.0002715286022221321,6.829124277241475e-09
1.4776285673173492e-05,0.7842795388962701,0.006983525054101428,0.001323440017643459,0.0028947053433976207,0.27949683599826175,0.0,0.0,0.005324187724163651,0.0010085138937909362,0.07649686010602465,0.0063323585939761805,0.000960244291830092,7.628515627956989e-09,4.5978928347669776e-07,8.422624364295076e-06,0.006006548130235765,0.009239377197390538,8.71222449800337e-05,1.9774430914323538e-08,0.0005849385293604376,6.871910918786486e-08,3.3375081502189186e-06,0.0005358869632092825,6.633998680929258e-06,0.012134991246666128,2.519988429328592e-06,0.000566635058056937,0.00038907077558329083,5.928367688779977e-06,8.95149210148138e-06,1.311447239330091e-08,1.853721204301665e-06,1.4807060231904827e-05,3.76,0.0,0.23331364704199836,0.8443543848989336,0.15721129219588806,0.008285410233686528,0.11828843553412233,0.19541304440292778,5.382010078970174e-09,1.870491076035138e-11,0.0005229754194367881,0.00020576822282994593,0.0020364374371744064,0.0015787070533611913,0.0005138547396319258,0.23042413761662003,0.07253735254198533,0.005237027063963674,0.00019088628323714828,0.009686506211725248,0.00011552545911323228,5.4760132884915126e-06,9.983482234243081e-05,0.0011317780907640004,0.0018899296530345022,0.00038198660163087463,0.012041810964656499,0.004886719574363796,0.05385102179506038,1.987470071682072e-07,0.0107530789142051,0.00645366078256972,4.5958149090892376e-09,0.0006084405546797976,2.241467873478762e-07,8.994390758814719e-06,1.227620463852658e-10,5.537994210349514e-06,9.112184610017528e-07,9.97010687551029e-06,1.6246399505366726e-11,4.933608810616422e-07,4.374535794235003e-11,1.2840921853316143e-06,1.027876889744396e-11,2.4786518197209583e-08,7.787003994335336e-08,0.00027370009907245113,6.819585346749227e-09
1.4814831544311802e-05,0.7844840851394936,0.006957398539467132,0.0013207670547404585,0.0028829902223676935,0.2801815477868439,0.0,0.0,0.005322129559309274,0.001014597071015922,0.07708880034222228,0.006378970634554795,0.0009607700870611905,7.565592486207192e-09,4.572738852119043e-07,8.409533934706953e-06,0.006005678436470339,0.009281907834000172,8.734039751982408e-05,1.9786153293069878e-08,0.0005878756866421594,6.87327380078098e-08,3.324538287562246e-06,0.0005381096233563042,6.629587445904706e-06,0.012180947526012455,2.5275251630424934e-06,0.0005703984455211241,0.0003917106106918741,5.948279483566977e-06,8.945034654911854e-06,1.313073308056288e-08,1.8547656175842618e-06,1.493785314547969e-05,3.76,0.0,0.2321534545328683,0.8435406226850288,0.1579646796572597,0.00833129499589262,0.11825642166076812,0.19579190611932554,5.380485758849515e-09,1.8607740273534416e-11,0.0005224713810679177,0.00020515462937902392,0.0020305579292767984,0.0015680080184643206,0.0005116146107116663,0.2309289095812304,0.07248861533509991,0.005240534742552516,0.00019030454490991211,0.009727911543146426,0.00011503486078774757,5.508683499887927e-06,9.941066019995665e-05,0.0011296629778322102,0.0018867031456272327,0.0003806605620593329,0.012111632034512432,0.004880070777447679,0.054202992123296316,1.9715831418571989e-07,0.010832256604153781,0.006529889228696461,4.612260281829585e-09,0.0006059307970140393,2.2294893653005228e-07,8.97123294034122e-06,1.2244557619437422e-10,5.5065021940481266e-06,9.065565032469925e-07,1.0040344933322697e-05,1.6204485862492385e-11,4.920700380407165e-07,4.362433003637076e-11,1.2801438668455743e-06,1.0250273720075282e-11,2.4975370862442223e-08,7.781807591089368e-08,0.0002758686234032541,6.809769355947347e-09
