Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68)
3.1614715010597394e-05,0.8486244237520014,0.0015080471705360401,0.00046239239303733125,0.0005795031282014877,0.17559187657819367,0.0,0.0,0.0014583307662578238,7.264590143058105e-05,0.262971109962723,0.014185552311629141,0.00019573654137284465,3.274900233781129e-10,7.975029837201163e-08,3.1041407891940266e-06,0.0036651009615078665,0.007635487923290667,0.00012311640862220602,2.860404836851968e-06,0.004715358377666218,7.375867003513145e-08,7.768723835954366e-07,0.0002444031231491617,7.186642324416766e-07,0.024156471624392727,1.5268716699221372e-06,0.0011597966662812852,0.00034967294899783174,1.3278255923360723e-06,1.7873835997372407e-06,3.099390803516548e-09,4.077242286731234e-07,1.4821963102400964e-05,3.76,0.0,0.002698650774266461,0.7227740918631063,0.18975918928556543,0.015846750051939515,0.13377359409846093,0.43883512922595896,3.225160727705651e-08,6.037425013539421e-11,0.0008740669457503194,0.0001046547699639382,0.0006389381143215884,2.096074602493451e-05,9.577031279195942e-06,0.0767544631937732,0.027014367439977722,0.011642278883671446,9.329798472527235e-05,0.010372995373742373,1.0093109474119673e-05,1.4966530039361267e-05,7.831185717957684e-06,2.3870023616301043e-05,0.0002910991043296087,4.730671749490582e-05,0.0239092910016195,0.00020054313731491207,0.04034953608391504,8.683193519110673e-10,0.036940181781488265,0.02320579648861973,4.160175844785619e-08,7.160509315054716e-05,9.707288377306626e-09,1.1659151722618767e-07,2.7009395101572744e-12,1.1265669322129555e-08,7.003538990224355e-09,1.0147936652600897e-06,4.2902496137969535e-13,9.955831673484284e-08,5.231876662425628e-12,7.701552484277564e-09,2.0680743252208853e-12,3.4189499700911415e-07,1.275806181436176e-07,0.00048788130376547855,3.5099871678870633e-09,0.00013013490727169826,0.006653187300072804,4.699045127556704e-07,4.7174453885371866e-11,0.01745210301359321,1.1317416422550963e-10,1.0304411112059062e-05,4.0828442558838864e-10,0.0045026617778178,1.1279714307231228e-06,1.2996963643122601e-05,2.693817854837061e-06
3.1928449498871044e-05,0.8488617872420071,0.0015096251706622952,0.0004616574045013214,0.000579372969183521,0.17577086211347964,0.0,0.0,0.0014497547761300232,7.191833932309878e-05,0.26480313413740747,0.014278176010056211,0.000195064235373255,3.2841066827648874e-10,7.97309960875037e-08,3.1008392879156938e-06,0.0036659960235684423,0.00761204181978414,0.00012296392911097587,2.8657411083563417e-06,0.004729529360270033,7.424893247054144e-08,7.768607717115887e-07,0.0002442075981819369,7.147506188083345e-07,0.024069075871577514,1.5346443976221939e-06,0.0011659273117074769,0.00035022212696574295,1.329092802910603e-06,1.7855241467712803e-06,3.0994731075578897e-09,4.0768418577207873e-07,1.4894489178094667e-05,3.76,0.0,0.0025832436290156796,0.7212990484965397,0.19065114937248692,0.015942507803348587,0.1330412949359053,0.4397871062252604,3.2075061102928774e-08,6.004494631512781e-11,0.0008722831378438424,0.00010429497870517492,0.0006351558215837979,2.0701644892380288e-05,9.53706898577827e-06,0.07659805637806712,0.026703769562422926,0.011620638095148933,9.293386214773181e-05,0.010323507688643837,1.0045360900028137e-05,1.5041507199680197e-05,7.7942697757179e-06,2.3836652962027946e-05,0.00029008409720686194,4.701951964212935e-05,0.02394182928077452,0.0001994151091366429,0.0404345556478468,8.555876492166856e-10,0.03714580242074447,0.023435250122760806,4.1452566091428056e-08,7.115489486915285e-05,9.623873542450848e-09,1.1566658549055098e-07,2.679514180312139e-12,1.1139973131200226e-08,6.943610486373894e-09,1.010104312030687e-06,4.256218575683667e-13,9.917695268670836e-08,5.214156102747769e-12,7.672179888211988e-09,2.061078597371348e-12,3.4380298236085246e-07,1.2611788473036117e-07,0.0004900221116974846,3.4719195116424137e-09,0.00012901464264826077,0.006657191944548838,4.690946177736553e-07,4.685211337071662e-11,0.01748165009022441,1.1286538955312419e-10,1.0341226069138808e-05,4.087922154200433e-10,0.004531776784182734,1.1272396626492676e-06,1.3040217404263288e-05,2.7076482787479815e-06
3.2242183987144693e-05,0.8490973487343639,0.0015113240104699989,0.0004609551480973921,0.0005792920443305083,0.17594746337363498,0.0,0.0,0.001441320472191243,7.120669490856607e-05,0.26662704571702883,0.0143706301434109,0.00019440588476511787,3.2939386054399866e-10,7.972018937297011e-08,3.097750292231777e-06,0.0036670078847861015,0.007588662682176191,0.00012281318516009883,2.8711377469770324e-06,0.0047435264086363865,7.473900118825388e-08,7.769224455425114e-07,0.0002440135368302572,7.109251261625173e-07,0.023980685589785875,1.5424873231125407e-06,0.00117201106732351,0.0003507614786905257,1.330421239931883e-06,1.783786796433818e-06,3.099768678891394e-09,4.0766117922821966e-07,1.4966665620487963e-05,3.76,0.0,0.0024728798110601555,0.7198296387288169,0.19154043339664695,0.01603744859039481,0.13231070459278474,0.4407313987690647,3.1898926894821503e-08,5.971647303136161e-11,0.0008705061429558267,0.00010394218564171896,0.0006314283811368418,2.044904163522535e-05,9.498149067539699e-06,0.07644041103107856,0.026396352915957842,0.0115993982451035,9.257626232967776e-05,0.010274782779234291,9.998482287659124e-06,1.5115935837031543e-05,7.758021874723791e-06,2.3804833238901008e-05,0.0002890914936930541,4.673777375625901e-05,0.023972882753980306,0.00019830751051185235,0.040518208631351214,8.431831598119463e-10,0.037350025762148145,0.02366421808929679,4.13016780184329e-08,7.071190680801333e-05,9.541822428652233e-09,1.1475781851234244e-07,2.658463242380821e-12,1.1017250790010912e-08,6.8851107244433565e-09,1.0055100161480447e-06,4.222782149247068e-13,9.880442110045822e-08,5.196877549166942e-12,7.643446551014866e-09,2.05425723500761e-12,3.4569797694428837e-07,1.2467011737721108e-07,0.0004921255322470383,3.4346311216829384e-09,0.00012793283047897222,0.006661377573122227,4.6830141648106805e-07,4.6534050528051176e-11,0.017509905937266045,1.1256103097816471e-10,1.0378451648617404e-05,4.093140309246932e-10,0.004560773411006122,1.1265801251842188e-06,1.3083712401596217e-05,2.721606239112496e-06
3.255591847541834e-05,0.8493311556761444,0.0015131397330442188,0.0004602844941998686,0.0005792585581605128,0.17612174244330314,0.0,0.0,0.0014330232562606213,7.051035645811207e-05,0.268442970644,0.014462921735768972,0.00019376096202315758,3.3043787535104847e-10,7.971754666740793e-08,3.0948659249971495e-06,0.0036681305283372302,0.007565352391294909,0.00012266397620721659,2.87659199373829e-06,0.004757351859684966,7.522888412296357e-08,7.770542189506739e-07,0.0002438210280650103,7.071841056086123e-07,0.023891329690378316,1.5503988069351535e-06,0.0011780485922808417,0.00035129133957732036,1.331808578470831e-06,1.7821663131971301e-06,3.1002690868623827e-09,4.0765439773880775e-07,1.5038499209277729e-05,3.76,0.0,0.002367335962017911,0.7183657429285254,0.19242711883577987,0.016131577495497748,0.13158189737928136,0.44166823793448606,3.1723222568123735e-08,5.938886077365952e-11,0.0008687358164063709,0.00010359610407951575,0.0006277538855033686,2.020266495491374e-05,9.460225031728588e-06,0.07628155212342456,0.026092093494706807,0.0115785463866467,9.222492698231631e-05,0.010226819261797708,9.952438418623497e-06,1.5189823764477819e-05,7.722415021937511e-06,2.3774491241834482e-05,0.0002881204025995247,4.646128482010848e-05,0.024002481114613998,0.00019721955925310595,0.04060052049012507,8.310923613350174e-10,0.03755287403239752,0.02389271098177212,4.114914325619213e-08,7.027586590008544e-05,9.461088468679097e-09,1.1386463209083783e-07,2.637773167469924e-12,1.0897379957419613e-08,6.827980790795331e-09,1.0010065018434282e-06,4.189918850253875e-13,9.84403832944949e-08,5.180023841592198e-12,7.615323407770513e-09,2.047603468426062e-12,3.4758018806541057e-07,1.232372032200156e-07,0.0004941923222044823,3.3981002438868683e-09,0.00012688773606814242,0.006665738017510277,4.675242822469791e-07,4.622013310724924e-11,0.017536890233446473,1.1226093055302951e-10,1.04160777116648e-05,4.0984930838282847e-10,0.004589652318551937,1.1259902355642175e-06,1.3127440523929672e-05,2.735689389614557e-06
3.286965296369199e-05,0.8495632536189656,0.0015150685713156236,0.00045964436741752126,0.0005792708052178156,0.1762937586123144,0.0,0.0,0.001424858733876048,6.982874373940399e-05,0.27025103059415695,0.014555057552953221,0.00019312896442479844,3.315410171310948e-10,7.972275365722697e-08,3.0921786934080453e-06,0.0036693581803188316,0.007542112646361335,0.0001225161122906711,2.882101215475696e-06,0.004771007971467267,7.571858903415473e-08,7.772530678850445e-07,0.00024363015462336185,7.035240884505696e-07,0.023801036545634598,1.558377271683935e-06,0.0011840405167921047,0.0003518120211027219,1.333252570729542e-06,1.780657728773627e-06,3.1009662823127373e-09,4.0766306873659075e-07,1.5109996297868923e-05,3.76,0.0,0.0022663989012880648,0.716907245993968,0.19331127986786434,0.016224899227698226,0.13085494350665944,0.44259784628484716,3.154796505006514e-08,5.906213835333512e-11,0.0008669720189939846,0.00010325646126700716,0.0006241305205730569,1.9962257987337456e-05,9.423252695314554e-06,0.07612150364243425,0.025790967281595214,0.011558069878405899,9.187961030651089e-05,0.010179615019764677,9.907195829815287e-06,1.526317855943776e-05,7.687423571128377e-06,2.3745557155058665e-05,0.00028716997608711195,4.6189867423945905e-05,0.024030653137470014,0.00019615051167719098,0.04068151571619265,8.19302364234299e-10,0.037754368771750015,0.024120739010120587,4.099500992860319e-08,6.9846521918838e-05,9.381627421198331e-09,1.1298647133925377e-07,2.617431108812968e-12,1.0780244820586275e-08,6.772165056738067e-09,9.965897144398018e-07,4.1576082809306475e-13,9.808451746196673e-08,5.163578643510756e-12,7.587782811462055e-09,2.0411108615723768e-12,3.494498166086464e-07,1.2181902933731058e-07,0.0004962232179255322,3.3623060284982334e-09,0.00012587770597370933,0.006670267156899706,4.667626002853259e-07,4.591023550781825e-11,0.01756262213883843,1.1196493492006519e-10,1.0454094460572104e-05,4.1039750535305263e-10,0.0046184141113142715,1.1254675335572618e-06,1.3171394084896702e-05,2.7498954514742337e-06
3.318338745196564e-05,0.84979368630792,0.0015171069382824052,0.00045903374366152317,0.0005793271651694604,0.17646356851893927,0.0,0.0,0.0014168227037330652,6.916130608238838e-05,0.2720513431579183,0.014647044115254429,0.00019250941276688832,3.327018151432285e-10,7.973551390480656e-08,3.0896814829995253e-06,0.0036706852986932367,0.0075189449772271365,0.00012236941356242312,2.8876628967789167e-06,0.004784496926859186,7.620812349334212e-08,7.775161155950074e-07,0.000243440993347791,6.99941771257557e-07,0.023709834009967116,1.566421198284357e-06,0.00118998744330057,0.0003523238120622455,1.3347510422510813e-06,1.7792563211223521e-06,3.1018525681043515e-09,4.0768645654159803e-07,1.5181162834808714e-05,3.76,0.0,0.0021698651364538356,0.7154540371378729,0.19419298753607742,0.016317418143746588,0.13012990926927348,0.4435204382304389,3.13731703235391e-08,5.873633295097964e-11,0.0008652146167348727,0.00010292299765021662,0.0006205565602066195,1.972757719605582e-05,9.387190071328199e-06,0.07596028864798744,0.025492950257945055,0.011537956380291304,9.154007830656006e-05,0.010133167259254625,9.862722627234033e-06,1.533600757433346e-05,7.653023073352405e-06,2.371796436892799e-05,0.0002862394072642502,4.5923345231689015e-05,0.02405742671454944,0.0001950996604342032,0.04076121788766424,8.07800989814084e-10,0.03795453086469232,0.024348312016782142,4.0839325290123575e-08,6.942363674733977e-05,9.303397106658678e-09,1.1212280818548035e-07,2.597424832376755e-12,1.0665735784811147e-08,6.717610397509131e-09,9.922558079678756e-07,4.125831006453263e-13,9.773651706578956e-08,5.147526419132115e-12,7.560798370577206e-09,2.0347732896558052e-12,3.5130705732451167e-07,1.2041548279521334e-07,0.0004982189361311489,3.327228429864424e-09,0.00012490116422722594,0.006674958926870208,4.6601576884232846e-07,4.5604237463947245e-11,0.01758712031737683,1.116728959287824e-10,1.0492492420546037e-05,4.109580995671682e-10,0.004647059340303625,1.1250096758864838e-06,1.3215565807849442e-05,2.7642222112652576e-06
3.349712194023929e-05,0.8500224957645063,0.001519251418129718,0.0004584516473108255,0.0005794260980435421,0.17663122628435468,0.0,0.0,0.0014089111478145842,6.85075205840601e-05,0.27384402201248076,0.014738887709503849,0.00019190185009494031,3.33918946355075e-10,7.975554613397201e-08,3.0873675070962973e-06,0.003672106562860504,0.007495850755796005,0.0001222237098240428,2.8932746355428756e-06,0.0047978208370393575,7.669749489652652e-08,7.778406246746591e-07,0.0002432536155035622,6.964340094531618e-07,0.02361774943954693,1.5745291245319972e-06,0.0011958899475929972,0.0003528269797499874,1.3363018898613963e-06,1.777957601000533e-06,3.102920591902915e-09,4.07723860415391e-07,1.525200438397615e-05,3.76,0.0,0.0020775403995226755,0.7140060096837318,0.19507230990448718,0.01640913826805345,0.1294068572186609,0.4444362203721778,3.119885346911697e-08,5.84114702006049e-11,0.0008634634806166735,0.00010259546611995522,0.0006170303612503479,1.9498391343005838e-05,9.351997202728621e-06,0.07579792932488007,0.02519801841229508,0.011518193849137557,9.120610812954699e-05,0.010087472561293399,9.818988408761394e-06,1.5408317946659644e-05,7.619190226399173e-06,2.369164927878949e-05,0.0002853279279553526,4.566155042106967e-05,0.024082828889119737,0.00019406633247057175,0.04083964971550377,7.965767756608308e-10,0.03815338056892363,0.024575439492132308,4.0682135759191184e-08,6.900698369529156e-05,9.226357348594501e-09,1.1127313997087534e-07,2.577742696629815e-12,1.055374923800566e-08,6.6642665860845225e-09,9.880011335094428e-07,4.09456853894792e-13,9.739609037265445e-08,5.131852399282975e-12,7.534345004993637e-09,2.0285849238633963e-12,3.5315209910136766e-07,1.1902645068950785e-07,0.0005001801746659477,3.292848197531364e-09,0.00012395660872001617,0.006679807327247641,4.652831991640768e-07,4.5302024131510434e-11,0.017610402958117912,1.1138466973894053e-10,1.053126243976821e-05,4.115305864681922e-10,0.004675588505201449,1.124614429247781e-06,1.325994880870967e-05,2.778667528800926e-06
3.381085642851294e-05,0.8502497223635117,0.0015214987566704679,0.00045789714873956756,0.0005795661398312702,0.17679678363940265,0.0,0.0,0.0014011202220606915,6.786689043996954e-05,0.2756291770856908,0.01483059440045612,0.0001913058405345912,3.3519093305827213e-10,7.97825821817326e-08,3.085230281227865e-06,0.0036736168639030726,0.007472831206600462,0.0001220788400927738,2.8989341404805036e-06,0.004810981744771577,7.718671045579147e-08,7.782239953027121e-07,0.0002430680870762343,6.929978119702226e-07,0.023524809710335475,1.5826996433240898e-06,0.0012017485798464283,0.0003533217710757984,1.3379030784941009e-06,1.7767573097455085e-06,3.104163329077294e-09,4.077746127538417e-07,1.532252614365134e-05,3.76,0.0,0.0019892392073004393,0.7125630608730011,0.19594931220510062,0.016500063311596275,0.12868584632996516,0.44534539182905986,3.102502870518877e-08,5.808757427286251e-11,0.0008617184863656586,0.00010227363133263029,0.0006135503588969721,1.9274481233327034e-05,9.317636072600135e-06,0.07563444703158785,0.02490614774809595,0.011498770534295138,9.08774874750376e-05,0.01004252693089952,9.775964274591502e-06,1.548011660849833e-05,7.585902881901464e-06,2.3666551165384962e-05,0.0002844348066164526,4.5404323235493196e-05,0.0241068858881035,0.00019304988712251283,0.04091683308749672,7.856187340493197e-10,0.038350937542761664,0.024802130589251806,4.052348694899664e-08,6.859634686606673e-05,9.150469959306928e-09,1.1043698883884213e-07,2.5583736408235566e-12,1.0444186911052244e-08,6.6120862889205974e-09,9.838222282206656e-07,4.0638033196493726e-13,9.70629599876205e-08,5.1165425028713775e-12,7.5083988602682e-09,2.022540216200178e-12,3.5498512522223585e-07,1.1765182018254358e-07,0.000502107613217757,3.259146866323554e-09,0.00012304260774728256,0.006684806428955747,4.645643148903452e-07,4.500348656850498e-11,0.01763248779532681,1.1110011665357125e-10,1.057039567615637e-05,4.121144802148794e-10,0.004704002056441415,1.1242796643382326e-06,1.3304536580991972e-05,2.7932293264782438e-06
3.412459091678659e-05,0.8504754049089229,0.0015238458530346575,0.0004573693620469193,0.000579745898561844,0.1769602900440521,0.0,0.0,0.0013934462475487068,6.723894339065702e-05,0.27740691471204254,0.014922170041513038,0.00019072096824822315,3.3651643419486947e-10,7.981636950584128e-08,3.083263665370921e-06,0.0036752112954475916,0.007449887416645334,0.00012193465219328915,2.904639225176538e-06,0.004823981627497411,7.767577717273066e-08,7.786637525415712e-07,0.000242884469050698,6.896303270791799e-07,0.02343104123465885,1.5909313985899145e-06,0.0012075638656279298,0.00035380841362410166,1.3395526374901785e-06,1.7756514023023659e-06,3.1055740518279737e-09,4.078380776507514e-07,1.5392732964599067e-05,3.76,0.0,0.0019047844445131711,0.7111250916825983,0.1968240569767142,0.016590196689836457,0.12796693216161006,0.4462481445502648,3.08517094263802e-08,5.776466790696898e-11,0.0008599795142255925,0.00010195726912024219,0.0006101150622802943,1.9055638909611455e-05,9.284070534011264e-06,0.07546986234641509,0.0246173142910287,0.011479674973185113,9.055401404588205e-05,0.009998325843208108,9.733622658678295e-06,1.5551410295508378e-05,7.553139907081411e-06,2.3642612055918865e-05,0.00028355934637531055,4.515151157391543e-05,0.024129623152903464,0.00019204971434279376,0.04099278910963227,7.749164475034617e-10,0.03854722087106132,0.025028394138074315,4.0363423693280276e-08,6.819152056173774e-05,9.075698462154337e-09,1.0961389942806107e-07,2.5393071137900786e-12,1.0336955648763658e-08,6.56102405521578e-09,9.797158050002846e-07,4.03351858461265e-13,9.673686107382705e-08,5.101583306367497e-12,7.482937099934016e-09,2.0166338759447827e-12,3.5680631360775964e-07,1.162914785371533e-07,0.0005040019140009627,3.226106646738518e-09,0.00012215779670471217,0.006689950379970394,4.6385855324711553e-07,4.470852017754309e-11,0.017653392127459547,1.1081910206758068e-10,1.0609883574550336e-05,4.127093137316001e-10,0.004732300397197526,1.1240033517845318e-06,1.3349322989064026e-05,2.8079055825985825e-06
3.443832540506024e-05,0.8506995807055315,0.0015262897528111681,0.0004568674426918781,0.0005799640504711399,0.1771217927995787,0.0,0.0,0.0013858857022620984,6.662323027606608e-05,0.2791773377812242,0.015013620284969536,0.00019014683639349508,3.378945743529673e-10,7.985667002722668e-08,3.0814618258116888e-06,0.0036768851449783067,0.007427020344665706,0.0001217910023641506,2.9103878019982595e-06,0.0048368224002540575,7.816470185110665e-08,7.791575377509697e-07,0.0002427028176733756,6.863288364008366e-07,0.023336469976624023,1.5992230837429377e-06,0.0012133363068526956,0.0003542871166575512,1.341248659034085e-06,1.7746360249732186e-06,3.1071463279678393e-09,4.0791364925857455e-07,1.546262936714327e-05,3.76,0.0,0.0018240069684936683,0.7096920066519247,0.19769660419618532,0.016679541539688342,0.12725016700805106,0.4471446636128155,3.067890824042512e-08,5.744277248314037e-11,0.0008582464487484904,0.00010164616587114242,0.0006067230503964804,1.8841666563028428e-05,9.251266154576456e-06,0.0753041951110096,0.024331494095947887,0.011460895986749773,9.02354949888556e-05,0.009954864286834826,9.691937236654723e-06,1.562220555545181e-05,7.520881123943564e-06,2.361977653624622e-05,0.00028270088319216934,4.490297050765166e-05,0.024151065368795258,0.00019106523303982133,0.041067538145074814,7.64460175726095e-10,0.03874224908977014,0.025254238658946767,4.0201990072659454e-08,6.779230872842031e-05,9.002008037950505e-09,1.0880343749592204e-07,2.5205330565529738e-12,1.0231967256083871e-08,6.5110368250560995e-09,9.756787427773317e-07,4.0036983573166506e-13,9.641754147526599e-08,5.086962053684109e-12,7.45793801764311e-09,2.010860867807645e-12,3.5861583704632376e-07,1.1494531314978109e-07,0.0005058637224054306,3.193710419183146e-09,0.00012130087493489958,0.006695233410491061,4.6316536504785043e-07,4.4417024756886056e-11,0.017673132835112387,1.1054149542568255e-10,1.0649717869476217e-05,4.133146350873056e-10,0.004760483885246003,1.1237835565082543e-06,1.3394302249930712e-05,2.8226943434957646e-06
