Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529)
4.3853456206304215e-05,0.5042119125505516,4.284956669932206e-09,1.4298600665296968e-10,2.068506680939007e-08,2.9717531424378065e-07,0.0,0.0,2.177749857838197e-06,2.99665399910076e-09,2.499261171560555e-08,1.6492421839090365e-12,1.45427640330809e-15,4.599315944496463e-31,3.2682959769576215e-23,2.082406847910802e-16,3.082462130154254e-09,1.0928016076578886e-10,2.5379794650364006e-19,2.711456010689526e-22,3.316844286826554e-11,6.662678832156984e-20,1.3361700294883886e-17,7.73549003595936e-14,3.052542674348613e-14,1.1323666258491225e-11,1.7733496230381906e-18,9.141959813846943e-15,3.2288933656519404e-15,4.756255271850365e-18,8.164799380897227e-17,6.643984675047895e-19,4.1699338393300887e-14,3.6324827823947405e-14,3.76,0.0,0.696906175423382,0.9999590774280835,1.8879239464546494e-06,2.3324066658192837e-09,0.00033763961623168914,0.00033766519464291947,1.3411086049370673e-14,6.24310612439043e-19,3.686208382993385e-05,5.366110141601841e-13,1.0743628312191577e-10,5.918993831148203e-08,1.1870808377511286e-08,1.9838950616080726e-06,3.493957874851718e-07,2.1983224140018255e-07,3.031963433948072e-13,1.8228463189975848e-06,9.638354238294373e-12,3.535102982256032e-14,7.238456174714375e-12,2.372227488518459e-10,1.014588780175978e-14,2.4456928443610233e-14,5.4484429295216347e-11,5.125924108168837e-13,4.9755392340075445e-09,6.590076046423189e-10,4.487498245046038e-13,6.674857473408996e-11,1.6161983938848984e-20,5.648394764546149e-11,1.1216429323871804e-12,9.083915463645588e-14,8.572009978387542e-20,1.4054867908758236e-15,9.171757684406831e-18,4.359595412526921e-15,5.963189285910173e-21,4.918337358082174e-17,7.293797728950432e-20,4.633592318991371e-11,2.551384915504641e-21,2.8540230313345424e-21,7.207036389220889e-16,5.171071084249546e-10,1.6480296880164372e-19,6.041986098340511e-10,2.975334203905051e-14,7.523767691035126e-16,1.2492014851695622e-21,1.2109916542482968e-08,3.874156889791291e-21,1.5845414381547646e-12,1.6723882206313035e-14,1.2076102596797225e-11,6.515278804555543e-14,9.955207058649623e-24,6.889147807610656e-14,3.4268924463534025e-11,5.248446927223159e-14,9.50983141662919e-20,1.0736562358295617e-13,6.692084349554076e-11,5.115626181607132e-13,1.7203493692404706e-16,3.786092722002161e-15
4.482126665267069e-05,0.504212603834442,4.287265684059577e-09,1.431305749721326e-10,2.0685959142419793e-08,3.049513827935257e-07,0.0,0.0,2.2330675334056235e-06,3.150480465730898e-09,2.621999867225476e-08,1.7438445643378105e-12,1.495058048706498e-15,6.853865560694735e-32,3.332426391994225e-23,2.1292071932265835e-16,3.128022679352496e-09,1.1374059813932974e-10,2.660820708069194e-19,2.833622562716739e-22,3.464850159651393e-11,6.960271013125734e-20,1.3553418214945087e-17,8.100669613570815e-14,3.1398020339716405e-14,1.1855700214089858e-11,1.829940820677803e-18,9.586927800566357e-15,3.4260655424510154e-15,4.912833357859067e-18,8.381814947982444e-17,6.798087647966116e-19,4.267838166868624e-14,3.808488928792366e-14,3.76,0.0,0.6968986426282029,0.9999589755375773,1.9351168824429355e-06,2.433315723439005e-09,0.0003450891714454882,0.0003451160019146278,1.3707010976897613e-14,6.380936292263014e-19,3.6862080073888906e-05,5.485660893537737e-13,1.107732963605264e-10,5.9201691190197556e-08,1.1873244663947776e-08,2.035030178837895e-06,3.5834793542330207e-07,2.198343883807692e-07,3.100921009855292e-13,1.867226764603905e-06,9.881798856847553e-12,3.697391894548527e-14,7.441862813780095e-12,2.3727763096234846e-10,1.0411367663850678e-14,2.5116842538517038e-14,5.59531687637219e-11,5.292251854786595e-13,5.101372643668739e-09,6.591375847607271e-10,4.707652214881005e-13,7.018785889997833e-11,1.68960166707763e-20,5.887225871474937e-11,1.169160054022216e-12,9.382859175166384e-14,8.853388909887154e-20,1.4513135595847551e-15,9.470817067079826e-18,4.582014328432212e-15,6.15853273765817e-21,5.0669067997679804e-17,7.459520891596963e-20,4.634663170790953e-11,2.6093093297807196e-21,3.003790190056551e-21,7.391326049467933e-16,5.303995184100545e-10,1.716907817778675e-19,6.197757435557406e-10,3.062378693277034e-14,7.744482045043872e-16,1.2780531584814942e-21,1.2408668562701586e-08,4.037316125459819e-21,1.6276379492675297e-12,1.7179060866458705e-14,1.2728843238667256e-11,6.517565503192905e-14,1.0457503145658653e-23,7.107972170344016e-14,3.538055189260465e-11,5.631172532621923e-14,1.0253815265994987e-19,1.1085151227129982e-13,7.099269156951325e-11,5.277601247912369e-13,1.773510352549868e-16,3.883959174880938e-15
4.578907709903717e-05,0.5042132951140446,4.289555496911713e-09,1.432744981634442e-10,2.0686791864188003e-08,3.1273153874631685e-07,0.0,0.0,2.288388299721399e-06,3.3083307608188215e-09,2.747696296097e-08,1.8412614510517167e-12,1.5358930269550681e-15,2.4291975229818866e-31,3.396173133539048e-23,2.17604716817733e-16,3.172548213243048e-09,1.1826224001629227e-10,2.786678968273778e-19,2.9585170597296557e-22,3.616086107669767e-11,7.264364428131689e-20,1.3741882652679362e-17,8.47295962205093e-14,3.227232495723265e-14,1.239990462949917e-11,1.887284873970228e-18,1.0043246230903086e-14,3.62899825439803e-15,5.068422451835275e-18,8.598917437928023e-17,6.952483721893407e-19,4.365727334013361e-14,3.988567501938697e-14,3.76,0.0,0.696891109901871,0.999958873638462,1.982311544661203e-06,2.5356881692756266e-09,0.0003525386454636576,0.000352566758023604,1.400293267902154e-14,6.51876495821164e-19,3.686207631751232e-05,5.60523823232552e-13,1.1411833089955494e-10,5.9213189790203356e-08,1.187562762006848e-08,2.086175467192648e-06,3.67301806502867e-07,2.198359323424776e-07,3.169951695778801e-13,1.9115787349383738e-06,1.0126541829106664e-11,3.86331706770967e-14,7.647107341241194e-12,2.373315785815445e-10,1.0676952322377456e-14,2.5777106043065743e-14,5.742229813743189e-11,5.45877584337338e-13,5.227145243523847e-09,6.592647164942869e-10,4.933138312396484e-13,7.371613741741275e-11,1.7646345668001185e-20,6.130048538635082e-11,1.2174729008936983e-12,9.682169264120251e-14,9.135110239782367e-20,1.497214011154553e-15,9.770357214100424e-18,4.81001064328245e-15,6.35411252645293e-21,5.215645522914017e-17,7.625378781388044e-20,4.635715392879462e-11,2.667280966060436e-21,3.1574537450382885e-21,7.575651187246933e-16,5.436977331692835e-10,1.7871287601492493e-19,6.353562169428506e-10,3.149482388304626e-14,7.965351330657884e-16,1.3069541788291417e-21,1.2707420534923465e-08,4.203374674618844e-21,1.6707458331595759e-12,1.7634358516800072e-14,1.3399284883449498e-11,6.519824570820472e-14,1.0972740557162534e-23,7.32710968808983e-14,3.6493939257745175e-11,6.03200956847894e-14,1.103596195295769e-19,1.1434292765075772e-13,7.51945144451716e-11,5.439702227576888e-13,1.8267060929687406e-16,3.981841707405633e-15
4.6756887545403645e-05,0.5042139863893552,4.291829683628813e-09,1.4341789864477462e-10,2.0687577111322388e-08,3.205157505406234e-07,0.0,0.0,2.343711917091061e-06,3.470212972324151e-09,2.8763486785082533e-08,1.9414962486145977e-12,1.5767799368091134e-15,5.550956743606825e-31,3.4595549117295365e-23,2.222929107374931e-16,3.2160724838581366e-09,1.2284389732138521e-10,2.9155678295933598e-19,3.086143392056395e-22,3.770552103259352e-11,7.574959050491366e-20,1.3927206020921806e-17,8.85229022207034e-14,3.314827057975595e-14,1.295630021495748e-11,1.945382513050844e-18,1.051098118780025e-14,3.837641439693181e-15,5.222972929646399e-18,8.816102380659877e-17,7.107176758656239e-19,4.463604767117913e-14,4.1727178604552433e-14,3.76,0.0,0.6968835772445755,0.9999587717310802,2.029507811461035e-06,2.639490915319119e-09,0.0003599880382867686,0.0003600174629517189,1.4298851155766747e-14,6.656592122257616e-19,3.68620725608432e-05,5.724844473457732e-13,1.1747090335005595e-10,5.9224478610902524e-08,1.1877966604461486e-08,2.137330717638747e-06,3.7625736565034224e-07,2.198369877967513e-07,3.2390568027551223e-13,1.955902136115831e-06,1.0372586287065436e-11,4.032882115777894e-14,7.854192994458784e-12,2.373847817962089e-10,1.094264493440574e-14,2.643772945634566e-14,5.889180819219897e-11,5.625480694918939e-13,5.352856459470129e-09,6.593894984152621e-10,5.163959043430623e-13,7.733348100470606e-11,1.8412983472823686e-20,6.376820834076802e-11,1.266573105512615e-12,9.981816145400883e-14,9.417146448838083e-20,1.5431809259465473e-15,1.0070331091032673e-17,5.043581292864765e-15,6.549909730229691e-21,5.364543171100786e-17,7.791380678507593e-20,4.6367527829429753e-11,2.7253030389918393e-21,3.315015449732456e-21,7.760011079708152e-16,5.570017816781136e-10,1.8586928098975918e-19,6.509399675699837e-10,3.236643158155988e-14,8.186370065497138e-16,1.3359054438552124e-21,1.30061717141069e-08,4.3723289348150154e-21,1.713864450782234e-12,1.808976837853633e-14,1.4087433431064159e-11,6.522060865462543e-14,1.1500963116442311e-23,7.546530084951687e-14,3.7608914871328935e-11,6.451369752110343e-14,1.1857244294814861e-19,1.1783932935378944e-13,7.952650410145655e-11,5.601905628954209e-13,1.879929610611563e-16,4.07974144519669e-15
4.772469799177012e-05,0.5042146776603701,4.294091161580255e-09,1.4356087635533353e-10,2.068832474084866e-08,3.2830399247681636e-07,0.0,0.0,2.3990381825707363e-06,3.6361351626187944e-09,3.0079552255456175e-08,2.0445521861973358e-12,1.617717537195744e-15,1.3011814612472171e-31,3.5225952021295843e-23,2.269855316004204e-16,3.258628220305856e-09,1.2748442012926987e-10,3.0475008743814946e-19,3.2165047725707785e-22,3.928248118798949e-11,7.892054855856339e-20,1.4109497811848747e-17,9.238593886035712e-14,3.402579482746451e-14,1.3524907972732561e-11,2.004234400840928e-18,1.0990198911333335e-14,4.051943938699375e-15,5.376442373175013e-18,9.033366604519197e-17,7.262170670046967e-19,4.5614733627411383e-14,4.360939491988396e-14,3.76,0.0,0.6968760446564733,0.9999586698157159,2.0767055861598276e-06,2.7446919539033807e-09,0.00036743734991538836,0.0003674681166807978,1.45947664071558e-14,6.794417784420606e-19,3.686206880388525e-05,5.844481580970512e-13,1.2083056727256574e-10,5.9235593991393515e-08,1.1880269257754643e-08,2.188495757592708e-06,3.85214583876424e-07,2.1983764767659152e-07,3.3082374371100567e-13,2.0001968957120347e-06,1.0619934867123715e-11,4.20609070413626e-14,8.063122502109888e-12,2.374373957945281e-10,1.1208448201982932e-14,2.709872182841661e-14,6.036169138511472e-11,5.792353093795855e-13,5.478505805703963e-09,6.595123376542901e-10,5.400116934767098e-13,8.103995947778846e-11,1.9195942782822027e-20,6.62750146575385e-11,1.3164524283885562e-12,1.0281774205832247e-13,9.699473711984135e-20,1.5892078694345248e-15,1.037069678132877e-17,5.282723198554026e-15,6.745907966774637e-21,5.5135909431719596e-17,7.957534953899315e-20,4.6377784411050286e-11,2.783378466367136e-21,3.476477083333033e-21,7.944405129402384e-16,5.703117019188039e-10,1.9316002508262422e-19,6.66526944102185e-10,3.3238592074036956e-14,8.407533629897086e-16,1.3649077829316736e-21,1.3304921495726948e-08,4.5441754424817155e-21,1.7569932503887e-12,1.8545284599247487e-14,1.4793294385493724e-11,6.524278358425551e-14,1.2042214284288461e-23,7.766206389660297e-14,3.872532572158627e-11,6.889664434585656e-14,1.2718636304735234e-19,1.213402357899341e-13,8.3988833558262e-11,5.764190566155677e-13,1.933174700839606e-16,4.1776593748300015e-15
4.86925084381366e-05,0.5042153689270864,4.296342313194484e-09,1.4370351294152392e-10,2.0689042757332864e-08,3.3609624364537074e-07,0.0,0.0,2.454366923265905e-06,3.806105370860748e-09,3.1425141405769857e-08,2.1504323424637177e-12,1.6587047263118976e-15,2.0496976385539818e-31,3.5853053657627624e-23,2.316827956628914e-16,3.3002471455828303e-09,1.321826964368752e-10,3.1824916856269927e-19,3.3496048607930153e-22,4.089174126668277e-11,8.215651817666137e-20,1.4288864297249587e-17,9.631805336825346e-14,3.490484239862171e-14,1.4105749151335475e-11,2.063841146068273e-18,1.1480965772472257e-14,4.271853713532489e-15,5.528794963119346e-18,9.250708189530204e-17,7.417468806553583e-19,4.6593355686728064e-14,4.553231993228394e-14,3.76,0.0,0.6968685121376943,0.9999585678926053,2.1239047923720394e-06,2.8512603247052566e-09,0.0003748865803500802,0.000374918719192631,1.4890678433209108e-14,6.932241944720031e-19,3.6862065046621484e-05,5.964151282832989e-13,1.241969100087696e-10,5.9246565633182795e-08,1.1882541823242567e-08,2.2396704442729266e-06,3.941734371675718e-07,2.198379873815608e-07,3.3774945405551976e-13,2.044462958733946e-06,1.08685897941134e-11,4.3829465415409485e-14,8.273898169732575e-12,2.3748954737967234e-10,1.1474364456166987e-14,2.776009095074821e-14,6.183194154353072e-11,5.959381508509009e-13,5.604092868656333e-09,6.596335669620673e-10,5.641614531017971e-13,8.483564185998024e-11,1.999523637265235e-20,6.882049754508352e-11,1.3671027525947578e-12,1.0582021266715491e-13,9.98207139843322e-20,1.6352891081530555e-15,1.0671416937932567e-17,5.527433270370978e-15,6.942093050041322e-21,5.662781343950381e-17,8.123849203136587e-20,4.638794900130913e-11,2.8415099117794008e-21,3.641840447368368e-21,8.128832841433223e-16,5.836275392433499e-10,2.0058514637131614e-19,6.82117104271709e-10,3.411129021406865e-14,8.6288381262436e-16,1.3939614017718676e-21,1.3603669389436395e-08,4.7189111042770475e-21,1.8001317546650526e-12,1.9000902116282937e-14,1.5516872903899213e-11,6.526480298039911e-14,1.2596537208492343e-23,7.9861145794129e-14,3.984303547208401e-11,7.347304603833726e-14,1.3621113199443732e-19,1.248452178502661e-13,8.85816589400447e-11,5.92653847320398e-13,1.9864358489535753e-16,4.2755964034396285e-15
4.9660318884503075e-05,0.5042160601895013,4.298585085934645e-09,1.438458751903926e-10,2.0689737660477694e-08,3.438924870539027e-07,0.0,0.0,2.5096979908724393e-06,3.980131614941268e-09,3.280023620521189e-08,2.2591396671242028e-12,1.6997405229353889e-15,6.841949602749554e-31,3.6476993183969357e-23,2.3638487203262084e-16,3.340959995949353e-09,1.3693765097051607e-10,3.320553849167185e-19,3.485447191596964e-22,4.2533300992477813e-11,8.545749908688601e-20,1.4465405665079566e-17,1.0031861488343136e-13,3.57853646029181e-14,1.4698845207179482e-11,2.124203308154676e-18,1.1983348251464097e-14,4.49731804842119e-15,5.680000918972766e-18,9.468126253143547e-17,7.573073273172399e-19,4.757193452951234e-14,4.7495950530138424e-14,3.76,0.0,0.6968609796883466,0.9999584659619449,2.171105370209783e-06,2.959166082341101e-09,0.0003823357295914049,0.00038236927046898344,1.5186587233950805e-14,7.070064603172747e-19,3.6862061289092664e-05,6.083854967206003e-13,1.2756954985338776e-10,5.925741783950093e-08,1.1884789407840484e-08,2.290854659283993e-06,4.031339055830096e-07,2.1983806806949982e-07,3.446828900826204e-13,2.088700284340689e-06,1.1118552943214277e-11,4.5634533734417697e-14,8.486521943402063e-12,2.37541340271018e-10,1.1740395672059036e-14,2.8421843524507624e-14,6.330255361189462e-11,6.126555950935702e-13,5.729617293906203e-09,6.597534586014714e-10,5.888454392026863e-13,8.872059647531719e-11,2.0810877156806397e-20,7.140425610657981e-11,1.4185160789989617e-12,1.08825381192023e-13,1.0264921639743859e-19,1.6814195343839126e-15,1.0972458291838759e-17,5.777708409471198e-15,7.138452693281236e-21,5.812107745758195e-17,8.290330382893896e-20,4.6398042314045695e-11,2.899699778987994e-21,3.8111073626890805e-21,8.3132938048492005e-16,5.969493450398893e-10,2.0814468222140425e-19,6.977104132299015e-10,3.4984513208902233e-14,8.850280262424232e-16,1.4230668743312864e-21,1.3902414997632536e-08,4.896532896623981e-21,1.843279549887803e-12,1.9456616541685742e-14,1.625817383927604e-11,6.528669336163494e-14,1.3163974764477943e-23,8.206233261206607e-14,4.0961922669457475e-11,7.824700887188892e-14,1.456565140476086e-19,1.2835389326727282e-13,9.33051213179929e-11,6.08893284871589e-13,2.039708154050897e-16,4.373553239981333e-15
5.062812933086955e-05,0.5042167514476124,4.300821073948027e-09,1.439880178071509e-10,2.069041472898949e-08,3.5169270891354496e-07,0.0,0.0,2.565031257213198e-06,4.158221893088746e-09,3.42048185690804e-08,2.3706769995020018e-12,1.7408240509172646e-15,1.4692901714049716e-31,3.709800026887934e-23,2.41091936248877e-16,3.3807965421632097e-09,1.4174824402756398e-10,3.461700954897184e-19,3.624034836803029e-22,4.4207160089184834e-11,8.882349104546109e-20,1.4639219709294234e-17,1.0438701387869315e-13,3.666731890310198e-14,1.5304217772432865e-11,2.1853214055180012e-18,1.2497412919940355e-14,4.7282837323585865e-15,5.8300359822297825e-18,9.685620915330584e-17,7.728986596087287e-19,4.8550487626355666e-14,4.9500284380393017e-14,3.76,0.0,0.6968534473085201,0.9999583640239004,2.2183072731800335e-06,3.0683802646380195e-09,0.00038978479763992016,0.0003898197704916017,1.5482492809403645e-14,7.207885759794214e-19,3.6862057531303384e-05,6.203593787571409e-13,1.3094813348411764e-10,5.9268170527554116e-08,1.1887016195221824e-08,2.3420483041887737e-06,4.1209597251638944e-07,2.198379393446327e-07,3.5162411798036037e-13,2.132908843166014e-06,1.1369825895567785e-11,4.747614976377497e-14,8.700995466500766e-12,2.375928594340326e-10,1.2006543523690947e-14,2.908398530954165e-14,6.477352344493368e-11,6.29386776768777e-13,5.855078775480327e-09,6.598722356888212e-10,6.140639090590904e-13,9.269489102816911e-11,2.1642878157107813e-20,7.402589513185427e-11,1.4706845221151278e-12,1.118330812299924e-13,1.0548008956521154e-19,1.7275945987120638e-15,1.1273791212479782e-17,6.033545510180939e-15,7.334976252349886e-21,5.961564567858349e-17,8.456984862586176e-20,4.6408081314795184e-11,2.9579502850378312e-21,3.984279666826861e-21,8.497787677422323e-16,6.102771756422981e-10,2.1583866501708236e-19,7.133068421996987e-10,3.585825024059604e-14,9.071857254161545e-16,1.452224900282499e-21,1.42011579979549e-08,5.077037778062118e-21,1.8864362767510445e-12,1.991242406482746e-14,1.7017201777603313e-11,6.530847649954219e-14,1.3744569590358673e-23,8.426543386832638e-14,4.2081879138574515e-11,8.322263553470789e-14,1.555322855960738e-19,1.3186592156437486e-13,9.815934835441815e-11,6.251359027962978e-13,2.0929872610882255e-16,4.4715304857649665e-15
5.159593977723603e-05,0.5042174427014176,4.303051584488978e-09,1.441299856688837e-10,2.0691078251515976e-08,3.5949689805766413e-07,0.0,0.0,2.6203666106015625e-06,4.340384185186721e-09,3.563887036763067e-08,2.4850470846409404e-12,1.7819545260526387e-15,1.1857502619666089e-31,3.7716181702795794e-23,2.458041659779604e-16,3.419785612098022e-09,1.4661347035213606e-10,3.605946598138332e-19,3.7653712488953647e-22,4.591331828061852e-11,9.225449377992288e-20,1.4810402305626582e-17,1.085226616012731e-13,3.7550668471161326e-14,1.5921888627956866e-11,2.2471959256792393e-18,1.3023226426150519e-14,4.964697225400503e-15,5.978880939287991e-18,9.903193320165381e-17,7.88521118151268e-19,4.952902973941707e-14,5.1545319807695403e-14,3.76,0.0,0.69684591499829,0.9999582620786104,2.265510465660322e-06,3.17887486162297e-09,0.00039723378449618127,0.00039727021924222005,1.5778395159586847e-14,7.345705414600722e-19,3.686205377321924e-05,6.323368812565366e-13,1.343323336346723e-10,5.927884005220046e-08,1.1889225619249001e-08,2.393251296900935e-06,4.2105962409422225e-07,2.1983764144439502e-07,3.5857319469061556e-13,2.177088615140269e-06,1.162240999065608e-11,4.935435153253438e-14,8.917320132904384e-12,2.376441746035376e-10,1.2272809460937506e-14,2.974652125675805e-14,6.624484763932591e-11,6.461309459513299e-13,5.980477047135295e-09,6.59990081420521e-10,6.398171210493605e-13,9.675859267116204e-11,2.2491252401990067e-20,7.668502491255379e-11,1.523600306416279e-12,1.1484316859477048e-13,1.0831319935663861e-19,1.7738102496690625e-15,1.1575389314095014e-17,6.294941461654654e-15,7.531654503749787e-21,6.1111471661233e-17,8.6238184989716e-20,4.641807992503044e-11,3.0162634973836166e-21,4.161359211679365e-21,8.682314173246815e-16,6.236110914417799e-10,2.2366713800522533e-19,7.289063673778192e-10,3.6732492149806583e-14,9.293566743427359e-16,1.4814353739124806e-21,1.449989812904747e-08,5.260423059670178e-21,1.9296016226092577e-12,2.0368321370068767e-14,1.779396107020937e-11,6.53301703155252e-14,1.4338364115181434e-23,8.64702799812574e-14,4.3202808546460815e-11,8.840402514669184e-14,1.6584823519933248e-19,1.353809995363225e-13,1.0314445576993408e-10,6.413803979506447e-13,2.146269300301045e-16,4.5695287400806265e-15
5.353156066996899e-05,0.5042188251961027,4.307500254618247e-09,1.444135374082962e-10,2.0692377859907605e-08,3.7511714412806037e-07,0.0,0.0,2.7310431984810766e-06,4.716956644853322e-09,3.859530956462916e-08,2.7222960990796784e-12,1.86435357463816e-15,2.7905963556736555e-31,3.894459099658689e-23,2.552446417724219e-16,3.4953320640583407e-09,1.5650396758301452e-10,3.9037879109887127e-19,4.0563031490245477e-22,4.942253084294098e-11,9.93115305551683e-20,1.5145229763924326e-17,1.1699344887807037e-13,3.932143250466885e-14,1.7194212952964342e-11,2.373216039871972e-18,1.411036686236688e-14,5.453652690594071e-15,6.272946361903178e-18,1.0338579952032375e-16,8.19859893955059e-19,5.148612882435261e-14,5.57574914232991e-14,3.76,0.0,0.6968308505868611,0.9999580581667455,2.3599206201151794e-06,3.4035978419111628e-09,0.000412131514634151,0.0004121709628543601,1.637019018423895e-14,7.62134021882468e-19,3.68620462563006e-05,6.563030667516403e-13,1.4111639288041352e-10,5.9299980776514955e-08,1.1893603112704144e-08,2.4956850635361556e-06,4.3899163674854943e-07,2.1983666167437965e-07,3.7249507677682456e-13,2.2653617553388587e-06,1.2131515948374902e-11,5.322066550649329e-14,9.355527419948414e-12,2.3774641096500386e-10,1.2805700281421826e-14,3.107279201240014e-14,6.918854848108179e-11,6.796557382062324e-13,6.231083056611701e-09,6.602235518933062e-10,6.929288095480176e-13,1.0515448339753696e-10,2.4237173224732564e-20,8.211422450026069e-11,1.6316433275378699e-12,1.2087002304198047e-13,1.1398568016920445e-19,1.86634929143278e-15,1.2179289758736184e-17,6.8343974548459785e-15,7.925444232188627e-21,6.410673577967006e-17,8.958044616468592e-20,4.6437999481620055e-11,3.1330854223407043e-21,4.527247491677671e-21,9.051464118970282e-16,6.502974366363335e-10,2.3972771682249263e-19,7.601146312615925e-10,3.8482460827230364e-14,9.73737554768156e-16,1.5400153267624295e-21,1.509736898168004e-08,5.635824021199836e-21,2.0159571182095723e-12,2.1280374159162022e-14,1.9400690107005205e-11,6.537334577882478e-14,1.5565721073617285e-23,9.088462014794539e-14,4.5447252828147566e-11,9.940047192910098e-14,1.8783988377659474e-19,1.4241925528899699e-13,1.1350772226762377e-10,6.738705221133266e-13,2.252828819282418e-16,4.765589975632615e-15
