Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043)
0.05421151449542805,0.4677000244735365,3.5286782589870172e-09,7.189339498747276e-10,5.020006151966087e-08,9.139540968257531e-05,0.0,0.0,0.00016127849829458747,0.00018243131153667305,0.00021584464953367576,1.522569243540957e-06,1.105607893992015e-11,6.358552277903492e-29,7.941732769164051e-21,8.368880383585155e-14,2.355251373556902e-07,1.1778308694805857e-05,1.8932773196033783e-13,2.5925012480531225e-18,2.815908973707183e-07,8.538796751302267e-17,2.4839089102254706e-15,6.131553161960511e-08,2.0346360621104225e-10,3.039544861769328e-06,3.4208435054181416e-15,2.8324509261341374e-09,1.1691423572433656e-08,8.779398576167586e-14,5.550002734882556e-13,4.336321533850383e-15,9.748216339818334e-12,2.707264787887012e-09,3.76,0.0,0.6732067301295299,0.9985767576844106,0.0017742647122466748,5.958160335679565e-05,0.03518456640911627,0.03546705532482851,1.488472190689406e-13,2.6746511476117382e-18,1.5015220293615234e-05,9.49277955649855e-11,7.805851660080731e-08,2.560108595779994e-07,1.5088025835141776e-08,0.001454014233172615,0.0005442058124580649,1.6195138323009938e-08,5.948923789605507e-11,4.668853422602825e-05,6.1082356633974406e-09,7.35800085569109e-09,9.176158555117251e-09,4.593321151164772e-09,1.3058190595481244e-11,1.9976842557895753e-10,2.9667199519156357e-08,8.792115250357219e-10,1.4002950869923134e-07,1.0938810709746886e-08,3.078267273372969e-08,4.108639611262423e-06,2.493877884985446e-16,2.629171503992677e-07,1.715957434723182e-08,6.127734512997756e-10,2.2608776917817767e-16,5.002251429892415e-11,1.2905722050266762e-13,2.403450963515187e-10,1.3207122183335668e-17,8.223224969921254e-14,1.0178091690619201e-16,4.362433767281474e-09,1.9945853935750414e-18,3.5802073890445505e-17,1.5385283709082683e-13,6.871626615024896e-05,3.780115483322312e-15,9.87055786791201e-07,1.1714951200320567e-11,1.0168321119999572e-12,3.23358101498907e-19,5.865593679239017e-07,4.220137050882222e-18,7.091326407306262e-10,2.8583814602096626e-11,8.378936249988532e-06,8.24073702478499e-14,8.241739443753915e-19,5.119150976371996e-10,6.542907103334319e-07,1.5216394926575551e-07,3.4919515733295225e-12,6.536120968622082e-09
0.05444875648200314,0.46771404323012544,3.558936092121366e-09,7.288481478129646e-10,5.0741556966104785e-08,9.242516353861246e-05,0.0,0.0,0.00016212413410441985,0.00018432851159540394,0.0002185014222474583,1.5616932277570208e-06,1.1358469321914134e-11,6.589746802870431e-29,8.160874578569301e-21,8.522517076487901e-14,2.388172761839999e-07,1.2029426651034824e-05,1.9490601768192194e-13,2.6455987721088694e-18,2.840379485096566e-07,8.613646083740468e-17,2.5420727657696886e-15,6.271793241271662e-08,2.0737784650541443e-10,3.103937868499075e-06,3.476672552969091e-15,2.904590890699366e-09,1.2060354264758629e-08,9.084922517559989e-14,5.681002043918104e-13,4.447291712129973e-15,9.8965935837972e-12,2.7558878269379467e-09,3.76,0.0,0.6730286779758972,0.998559335537957,0.0017984921765417708,6.062818068227311e-05,0.035332825314257334,0.03561922721404429,1.4947442385170413e-13,2.6859299934479937e-18,1.5014958323405214e-05,9.631753064779293e-11,7.92073821890952e-08,2.586768863057083e-07,1.5250514629510862e-08,0.001473246675757306,0.0005507832484603144,1.6330233940246325e-08,6.030010023651814e-11,4.723400042031236e-05,6.167739524989163e-09,7.512125915593569e-09,9.26450661461338e-09,4.6772033642860144e-09,1.3365387695775325e-11,2.0422593841456203e-10,3.0321878129714135e-08,8.999141592833775e-10,1.4108639675936242e-07,1.1052203944034524e-08,3.127515251210916e-08,4.187560476850382e-06,2.544713708837272e-16,2.664051656635709e-07,1.7386399543888636e-08,6.27172801011554e-10,2.3140051659301504e-16,5.067069706994284e-11,1.3073298896809503e-13,2.45924987798137e-10,1.3517470576455182e-17,8.41373706321788e-14,1.0364465328840412e-16,4.441924254966402e-09,2.031108735902874e-18,3.6374927892944726e-17,1.5571235035749308e-13,7.01437577257967e-05,3.8480668003494764e-15,1.0082218910379181e-06,1.2022810387139354e-11,1.0434889787836237e-12,3.2918946251269483e-19,5.960482173071833e-07,4.285392683745921e-18,7.201908669932949e-10,2.9028220414586027e-11,8.51074894355862e-06,8.352153501772533e-14,8.48239986640873e-19,5.187810607857806e-10,6.6279532883134e-07,1.5445050852959316e-07,3.584375224239168e-12,6.620765058644364e-09
0.05468599846857823,0.4677280717871898,3.589416299969198e-09,7.388786041468896e-10,5.128777002072633e-08,9.346342371356171e-05,0.0,0.0,0.00016297212650245797,0.0001862405458306429,0.0002211914317193288,1.6017145975339092e-06,1.1668230947619827e-11,6.828981072297566e-29,8.385642248778888e-21,8.678577468597488e-14,2.4214494291479823e-07,1.2285018212083903e-05,2.0063355072846521e-13,2.699625320657305e-18,2.8649533811248995e-07,8.688825189700202e-17,2.6014588305727427e-15,6.414761538718111e-08,2.1135556273305047e-10,3.169486433636192e-06,3.5332707063597037e-15,2.978399812856592e-09,1.2439607485490989e-08,9.400426474524987e-14,5.814767194461938e-13,4.560803205233475e-15,1.0046826443192464e-11,2.8052076710600773e-09,3.76,0.0,0.6728503798257828,0.9985417303549874,0.0018229772777418217,6.168935662079855e-05,0.035481015853450565,0.03577138332461318,1.501013394145001e-13,2.6972038603374073e-18,1.5014693600944505e-05,9.772385606548177e-11,8.037004849474003e-08,2.61365501221091e-07,1.5414471855768e-08,0.0014926783733237026,0.0005574169483341603,1.646691717705968e-08,6.111999385471514e-11,4.778631226704026e-05,6.2276291457355445e-09,7.669006244900425e-09,9.353409928287513e-09,4.762398160604881e-09,1.3679026441249552e-11,2.0877039273843648e-10,3.09903645368134e-08,9.21051455658715e-10,1.421496997302493e-07,1.1166549260504733e-08,3.177375456677979e-08,4.267873635124247e-06,2.5964461911265614e-16,2.699294211784428e-07,1.761556464767553e-08,6.418735738813274e-10,2.3682447616392206e-16,5.13249693773082e-11,1.324245888082324e-13,2.516296741454279e-10,1.3834315507562683e-17,8.608187011492534e-14,1.0553767174805782e-16,4.522653629047021e-09,2.068205914119359e-18,3.69549041036914e-17,1.575877700732653e-13,7.159589830089924e-05,3.917021943008087e-15,1.0298003098432198e-06,1.2338060174442456e-11,1.070783971797076e-12,3.351101510031047e-19,6.057365826557884e-07,4.351645764825512e-18,7.313950389390605e-10,2.947846161252031e-11,8.644115716852679e-06,8.464844558609021e-14,8.729426778000581e-19,5.257162236075033e-10,6.713801375614287e-07,1.5676383249804287e-07,3.678948099089533e-12,6.70620073685693e-09
0.055160482441728415,0.4677561587424386,3.6510519268326715e-09,7.592933595461405e-10,5.2394508338923825e-08,9.556569852247234e-05,0.0,0.0,0.0001646752377535793,0.00019010955770962048,0.00022667281980153484,1.684523778252159e-06,1.2310515880183394e-11,7.33249613345913e-29,8.852611513155459e-21,8.998106191597326e-14,2.489080660823912e-07,1.2809885467644821e-05,2.125510998947173e-13,2.8105222337032085e-18,2.9144111616030135e-07,8.840173256080921e-17,2.7239918469556694e-15,6.709063842229665e-08,2.1950496601187085e-10,3.30412079036981e-06,3.648813589049312e-15,3.1311664225433147e-09,1.3230106387832778e-08,1.0062616645293152e-13,6.090807624202813e-13,4.79566104448014e-15,1.0352940469659727e-11,2.90596891362425e-09,3.76,0.0,0.6724930361745002,0.9985059640026471,0.0018727292036922639,6.385613603333655e-05,0.03577719019695305,0.036075649202535656,1.5135429595474502e-13,2.7197365498933932e-18,1.5014155795866377e-05,1.0058696534309872e-10,8.273735755898186e-08,2.6681123740289644e-07,1.574684449314621e-08,0.0015321462558358142,0.0005708543563388832,1.674510973197431e-08,6.278723295204704e-11,4.8911757696772966e-05,6.348573453266681e-09,7.991201531202694e-09,9.532892761875822e-09,4.9367978617614205e-09,1.4326121058965718e-11,2.1812613914343837e-10,3.2369896163347635e-08,9.646633050499698e-10,1.442957529312143e-07,1.1398126914643669e-08,3.27895555420983e-08,4.432771867569162e-06,2.702655988754427e-16,2.770878765852457e-07,1.8080992372684857e-08,6.722023591586634e-10,2.4801450672978347e-16,5.2651917871190946e-11,1.3585564262211497e-13,2.634243381322727e-10,1.4487990053940118e-17,9.009197525500202e-14,1.0941319739461381e-16,4.687896852784865e-09,2.1441539658967903e-18,3.813649077477275e-17,1.61386672813575e-13,7.45755171639957e-05,4.057992284089868e-15,1.0742236417973281e-06,1.2991391284838074e-11,1.1273450906627996e-12,3.4722431674154244e-19,6.257293035759388e-07,4.487211351858918e-18,7.542477872270207e-10,3.039671023123701e-11,8.91555853797315e-06,8.694103786556747e-14,9.243198188188044e-19,5.397960036418316e-10,6.887920891241154e-07,1.6147176313845377e-07,3.874717789143239e-12,6.879463751070693e-09
0.0556349664148786,0.4677842862277037,3.713601522438763e-09,7.801884945171951e-10,5.3520598962228565e-08,9.770271019391844e-05,0.0,0.0,0.00016638794583322773,0.00019403923851136302,0.00023229217570712484,1.7711488716710415e-06,1.2984262168512331e-11,7.87132619209651e-29,9.343787420097553e-21,9.327744874392355e-14,2.5581694136731736e-07,1.3353445059697521e-05,2.251107137600013e-13,2.925307453501879e-18,2.964281981869765e-07,8.992842047917545e-17,2.851700749222514e-15,7.014828708063829e-08,2.2791901355302834e-10,3.4435913832457494e-06,3.767552105280238e-15,3.2910416093341632e-09,1.4065026164769477e-08,1.0768545750034722e-13,6.378558690633533e-13,5.041326921086663e-15,1.0666723564286992e-11,3.0096114771913276e-09,3.76,0.0,0.6721346802640017,0.9984694447156685,0.0019235382981402265,6.608321849577639e-05,0.03607308612247602,0.03637985497078489,1.5260607465659426e-13,2.7422489990619164e-18,1.5013606669195579e-05,1.0351851563723695e-10,8.516160688200979e-08,2.7234956809264624e-07,1.6085250822393647e-08,0.0015724314624692085,0.0005845204801135884,1.702984394025111e-08,6.449168016893449e-11,5.006544704288812e-05,6.471084300181918e-09,8.324930035856954e-09,9.714628116160361e-09,5.1166673036865705e-09,1.5000480876720368e-11,2.2784792760304565e-10,3.380812119354025e-08,1.010115107619496e-09,1.4646808038074121e-07,1.1633605883683413e-08,3.383054012897529e-08,4.603528441209493e-06,2.812618846542844e-16,2.843949864578291e-07,1.855601449925842e-08,7.03806771971814e-10,2.5967518886157155e-16,5.400362978149793e-11,1.3935110106956615e-13,2.7575148112331125e-10,1.516915804830423e-17,9.426863775395936e-14,1.1341083397283888e-16,4.8583012306117745e-09,2.2224950047759215e-18,3.9347374266335876e-17,1.652502361627699e-13,7.765794393557854e-05,4.20312490195068e-15,1.1203861135508457e-06,1.3676298854128425e-11,1.1866319602793962e-12,3.5971036301496597e-19,6.465732685314112e-07,4.626971094439826e-18,7.77704171854958e-10,3.1339086460570734e-11,9.193358973024573e-06,8.928622877709866e-14,9.784324737226616e-19,5.541581546575614e-10,7.065300803317355e-07,1.6628974023850833e-07,4.079621251515392e-12,7.055943656551974e-09
0.05610945038802878,0.4678124551461722,3.7770818070877385e-09,8.015745206451127e-10,5.4666370400878764e-08,9.98749430467859e-05,0.0,0.0,0.00016811036518511778,0.00019803049507430645,0.0002380529330933426,1.8617477290711371e-06,1.369085166618848e-11,8.447955472036019e-29,9.860373456687522e-21,9.667779406831856e-14,2.6287403931075326e-07,1.3916244497728214e-05,2.383441323186617e-13,3.0440996772743558e-18,3.014565504963884e-07,9.146832711318902e-17,2.9847853275264957e-15,7.332435404102742e-08,2.3660508392093317e-10,3.5880454853767716e-06,3.88956856571825e-15,3.4583278424451578e-09,1.4946564911783337e-08,1.1520943908062325e-13,6.678470547925082e-13,5.2982491924174925e-15,1.0988344483753756e-11,3.1161994278638286e-09,3.76,0.0,0.6717752928774542,0.9984321583261231,0.0019754226645930253,6.837190274816432e-05,0.03636870024302133,0.036684002684937315,1.5385666119146687e-13,2.7647409866649385e-18,1.5013046007894338e-05,1.0651992736014369e-10,8.764398288040328e-08,2.7798201975122836e-07,1.6429800019682387e-08,0.0016135477966179503,0.0005984177799349565,1.7321250179954003e-08,6.623407496482802e-11,5.1247968139041136e-05,6.59517762187057e-09,8.670544329369422e-09,9.898637330029654e-09,5.30215733265758e-09,1.5703148456343032e-11,2.379484067195994e-10,3.530745817691571e-08,1.0574773465074974e-09,1.486671056658299e-07,1.1873049448388267e-08,3.489717991829885e-08,4.780344133648081e-06,2.9264493496561775e-16,2.9185325708263634e-07,1.904079023704111e-08,7.367354564410748e-10,2.7182447012619233e-16,5.538037415522784e-11,1.4291168162829907e-13,2.8863444973189007e-10,1.5878867909713153e-17,9.861814586114677e-14,1.1753401152129533e-16,5.0340080707589295e-09,2.3032962486078105e-18,4.058810322581446e-17,1.6917915567504582e-13,8.084606428648493e-05,4.352520197689926e-15,1.168350065386765e-06,1.4394194577791316e-11,1.248765982261749e-12,3.7257830106642134e-19,6.683056124716035e-07,4.77106740761202e-18,8.017777235131002e-10,3.2306125761197716e-11,9.477611564175765e-06,9.168512307223291e-14,1.035413488358563e-18,5.688064024860318e-10,7.245976064879134e-07,1.71219798468928e-07,4.294032314406727e-12,7.235673856043377e-09
0.056583934361178964,0.46784066641587446,3.841509846136471e-09,8.23462188266841e-10,5.583215729962554e-08,0.00010208288979126701,0.0,0.0,0.00016984261092733698,0.00020208424999191923,0.00024395859884116718,1.95648417233834e-06,1.443172165877388e-11,9.064810240268511e-29,1.0403632587203481e-20,1.0018503457078466e-13,2.700818671874444e-07,1.4498844459244743e-05,2.5228456349809163e-13,3.1670209212431513e-18,3.06526139017617e-07,9.302146442663193e-17,3.123452617114841e-15,7.662274109549969e-08,2.455707411618043e-10,3.737634286033551e-06,4.014947732025732e-15,3.6333396614853657e-09,1.5877016495121938e-08,1.2322703417088685e-13,6.991009360955352e-13,5.566893295156953e-15,1.131797567905856e-11,3.2257979524194916e-09,3.76,0.0,0.6714148544875699,0.9983940904048978,0.0020284007074195826,7.072350969837749e-05,0.03666402910035109,0.036988094444851266,1.5510604092940473e-13,2.78721228751066e-18,1.5012473594997554e-05,1.0959264966903765e-10,9.018569591011275e-08,2.837101457997596e-07,1.678060340533736e-08,0.0016555092871374211,0.0006125487328060978,1.7619461314862702e-08,6.801517156798261e-11,5.2459920351564654e-05,6.7208695775705726e-09,9.02840646471338e-09,1.0084942023752634e-08,5.493422690043368e-09,1.643520375311408e-11,2.4844062232510926e-10,3.687042073572137e-08,1.106823039192284e-09,1.508932643056751e-07,1.21165219766676e-08,3.598995375513015e-08,4.963426596297088e-06,3.0442651756768637e-16,2.994652316358032e-07,1.953548105226416e-08,7.71038794104267e-10,2.8448093912214545e-16,5.6782418951088e-11,1.4653809980624782e-13,3.0209758381935267e-10,1.661820550351273e-17,1.0314701087223649e-13,1.2178625245815025e-16,5.215162286492725e-09,2.386626725587475e-18,4.185923473963064e-17,1.7317413163354033e-13,8.414282960738842e-05,4.5062806151655734e-15,1.2181799093072459e-06,1.5146549883795396e-11,1.3138736687022742e-12,3.8583839530289852e-19,6.909649148192199e-07,4.9196480411957764e-18,8.264822200449492e-10,3.32983731471712e-11,9.768411106560083e-06,9.413884908083176e-14,1.0954016944337083e-18,5.837444804321642e-10,7.4299814051652e-07,1.762640090483752e-07,4.5183384824482604e-12,7.418687485036605e-09
0.05705841833432915,0.46786892097019045,3.9069030565802064e-09,8.45862492227511e-10,5.701830054995781e-08,0.0001043270516892,0.0,0.0,0.0001715847988687349,0.0002062014418725617,0.000250012754584494,2.055528206820203e-06,1.5208366956295113e-11,9.724690019246209e-29,1.0974890281036967e-20,1.0380218690389707e-13,2.774429694708081e-07,1.5101819051066277e-05,2.6696674843710374e-13,3.294196611954263e-18,3.116369292990645e-07,9.458784490363321e-17,3.2679171560413005e-15,8.00474620156133e-08,2.548237393975476e-10,3.892512987476972e-06,4.143776914506967e-15,3.8164041515569945e-09,1.6858774243542516e-08,1.3176888025466414e-13,7.316657849011628e-13,5.847742362052674e-15,1.165579338052687e-11,3.3384733747015146e-09,3.76,0.0,0.6710533452512072,0.9983552262566073,0.002082491137351641,7.313938275629632e-05,0.03695906916356817,0.0372921323955816,1.5635419893306748e-13,2.809662672341078e-18,1.501188920953629e-05,1.1273816105482922e-10,9.278798072198624e-08,2.8953552706089564e-07,1.713777448592869e-08,0.001698330192238545,0.0006269158325445117,1.7924612738447273e-08,6.983573927421571e-11,5.370191481072929e-05,6.84817655325695e-09,9.398888216989259e-09,1.0273564102001279e-08,5.690622113157249e-09,1.7197765425066247e-11,2.593380292874697e-10,3.849962099582601e-08,1.1582278265849562e-09,1.531470041963264e-07,1.2364088940207776e-08,3.7109347875437145e-08,5.152990591660063e-06,3.1661871725928727e-16,3.0723349062960905e-07,2.0040250691842638e-08,8.067689644179326e-10,2.9766384780150484e-16,5.821003090111168e-11,1.5023106881049272e-13,3.161662576576844e-10,1.7388295445271394e-17,1.0786197486221226e-13,1.2617117413916584e-16,5.401912487683094e-09,2.472557324384119e-18,4.316133449223126e-17,1.772358690752043e-13,8.755125827843113e-05,4.664510678754194e-15,1.2699421932675633e-06,1.5934898396611045e-11,1.3820868515061859e-12,3.995011697482802e-19,7.145912482704462e-07,5.072866291467717e-18,8.518316891138295e-10,3.4316383278131316e-11,1.0065852617595244e-05,9.664855924034865e-14,1.1585421672977394e-18,5.989761277673605e-10,7.61735130502961e-07,1.8142448070949493e-07,4.752941410489822e-12,7.605017386200081e-09
0.05753290230747933,0.4678972197579267,3.973279214387478e-09,8.687866776843876e-10,5.8225147402900986e-08,0.0001066079387176238,0.0,0.0,0.00017333704552541574,0.00021038302560520147,0.0002562190582764844,2.15905624198715e-06,1.6022342050298163e-11,1.0430507689201393e-28,1.1575537660229063e-20,1.0753234989761689e-13,2.849599282347172e-07,1.572575607510277e-05,2.8242702922008776e-13,3.425755678791052e-18,3.1678888650252046e-07,9.616748156625028e-17,3.4184012392337016e-15,8.360264549590389e-08,2.6437202695063614e-10,4.0528409043274135e-06,4.276146073160445e-15,4.0078614386588425e-09,1.7894334772872938e-08,1.4086742589793443e-13,7.655915837589071e-13,6.1412978534480465e-15,1.2001977683026307e-11,3.454293172224149e-09,3.76,0.0,0.6706907450038728,0.9983155509143947,0.002137712977095089,7.562088817326807e-05,0.03725381682766516,0.0375961187283155,1.576011199515937e-13,2.8320919077775127e-18,1.501129262645959e-05,1.1595796992572452e-10,9.545209688897976e-08,2.9545977220445225e-07,1.7501428996966335e-08,0.0017420250034522503,0.0006415215898670141,1.8236842415256396e-08,7.169656274283469e-11,5.4974574646409795e-05,6.977115164263905e-09,9.7823713296083e-09,1.0464525756603444e-08,5.893918438333642e-09,1.7991992177930253e-11,2.706545035670572e-10,4.0197773131565284e-08,1.2117700645382906e-09,1.5542878606900462e-07,1.2615816931245983e-08,3.8255856047125574e-08,5.349258239367483e-06,3.292339438852328e-16,3.1516065236210765e-07,2.0555265207524948e-08,8.439800068487634e-10,3.113931343788411e-16,5.966347537046694e-11,1.5399129921125345e-13,3.308669228429355e-10,1.8190302439013737e-17,1.1277001861927205e-13,1.3069249143774128e-16,5.594411074305993e-09,2.561160844701027e-18,4.449497693012439e-17,1.8136507781481636e-13,9.107443696468204e-05,4.827317031751153e-15,1.3237056673634138e-06,1.6760838491501095e-11,1.453542899291776e-12,4.1357741454119675e-19,7.39226229036282e-07,5.230881219825455e-18,8.778404108463856e-10,3.536072055007073e-11,1.0370031305131548e-05,9.921543062649485e-14,1.2249864933858611e-18,6.145050881726488e-10,7.808119971696416e-07,1.8670336070386062e-07,4.998257395642903e-12,7.794696083131672e-09
0.058007386280629514,0.4679255637437068,4.040656461654192e-09,8.922462461810444e-10,5.945305158724102e-08,0.00010892606973504942,0.0,0.0,0.00017509946813700826,0.0002146299726304648,0.0002625812457903299,2.267251319701925e-06,1.6875263359122104e-11,1.1185429647101917e-28,1.2207034847397622e-20,1.113787068735921e-13,2.926353636527608e-07,1.6371257298106835e-05,2.987034198969092e-13,3.561830650376884e-18,3.219819753971897e-07,9.77603879932019e-17,3.575135196459776e-15,8.729253817044279e-08,2.7422375127880103e-10,4.21878156530228e-06,4.412147924878379e-15,4.208065205252634e-09,1.89863019404055e-08,1.5055703389080654e-13,8.009300839440303e-13,6.448080217729194e-15,1.2356712635284482e-11,3.5733259929564835e-09,3.76,0.0,0.6703270332541365,0.9982750491346327,0.002194085567041034,7.816941538590172e-05,0.037548268412044984,0.037900055681327656,1.5884678841434281e-13,2.854499756268006e-18,1.5010683616554812e-05,1.1925361522112086e-10,9.817932933124397e-08,3.014845182150932e-07,1.7871684947489303e-08,0.0017866084496559601,0.0006563685324711495,1.8556290931841662e-08,7.359844230814629e-11,5.6278535227558636e-05,7.107702258281615e-09,1.0179247766600704e-08,1.065784946966213e-08,6.103478707076892e-09,1.8819084167336945e-11,2.824043547106246e-10,4.196769702060863e-08,1.2675309191623157e-09,1.5773908396289826e-07,1.2871773680170075e-08,3.9429979715222835e-08,5.55245927075489e-06,3.42284940537959e-16,3.2324937337553517e-07,2.1080692980435663e-08,8.827278855210308e-10,3.256894471837145e-16,6.114301621510062e-11,1.5781949860164488e-13,3.462271529355208e-10,1.9025432670601797e-17,1.1787836990684919e-13,1.353540194499621e-16,5.792814332667236e-09,2.6525120502863762e-18,4.5860745430743134e-17,1.855624724680028e-13,9.471552193495221e-05,4.994808475447338e-15,1.3795413518756983e-06,1.7626035961942665e-11,1.5283849438363857e-12,4.2807819270242117e-19,7.649130684508433e-07,5.393857881587026e-18,9.045229204168106e-10,3.6431959183155324e-11,1.0681042534472314e-05,1.0184066551042479e-13,1.2948930500078069e-18,6.303351081298973e-10,8.002321312863145e-07,1.921028358452523e-07,5.2547178873190054e-12,7.987755753447693e-09
