Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133)
1.377360191276059e-05,0.8289074718882555,0.004182931295991795,0.0007695155118124522,0.0015195675283930711,0.2923639046014571,0.0,0.0,0.004070391912306736,0.0007541857366559459,0.1056677725060801,0.006352756420427444,0.0006926011509288608,1.8584963626257369e-09,1.8394210096608315e-07,5.375617028421828e-06,0.004443531614196758,0.008412983027645177,0.00010087505457500876,3.9989995701263915e-08,0.0015070787943730207,4.219378602176704e-08,1.6829344640292206e-06,0.0003379016909239107,3.03731548655907e-06,0.01655193813566889,2.077867087284963e-06,0.0007170928651163851,0.00028098048987888904,2.6322201912816466e-06,4.524828744345267e-06,6.752058201641248e-09,1.1423201059239074e-06,1.377854151647711e-05,3.76,0.0,0.18477903756675376,0.8283993129501921,0.15968478917561385,0.009174689422043018,0.1749376023917393,0.28053835458197995,1.447070232664333e-08,2.28237867233903e-11,0.0006524200411679722,0.00020642151965823396,0.0017179476401552052,0.0006537205498803626,0.00018224567131375048,0.2063455350544996,0.08290337388232046,0.008148316466295508,0.00019273458388976687,0.010710534008141695,6.897251938690834e-05,6.732117735443725e-06,5.717412329636834e-05,0.0003801113266039278,0.0012164473307803118,0.00024377880849971176,0.016914641909675822,0.00219170229041409,0.05328176264915628,5.56034582476761e-08,0.01733171265472584,0.008735564663343107,1.0746808852023141e-08,0.0003483028143284828,9.032004105795412e-08,2.690881922031585e-06,4.470999605203792e-11,9.94308622600597e-07,2.409412488949519e-07,6.289395478399554e-06,6.303774170712421e-12,2.6835220281745666e-07,1.8917356640035167e-11,2.7609311492319137e-07,5.322774624628141e-12,6.620177747379346e-08,1.5147593173860684e-07,0.0003535708848585461,8.81179981405326e-09,0.0016971388740598273,0.008847730585740177,1.4251885691732647e-06,5.576750058239378e-11,0.011461728179745174,2.520411120621651e-10
1.3814265232381106e-05,0.8290652195214253,0.004163509206377913,0.0007665230179958703,0.0015115748605589367,0.29278491106823645,0.0,0.0,0.004059589325085063,0.0007539943726567111,0.10618440825113058,0.006380095470306748,0.0006905383237465623,1.8359726742537258e-09,1.8244111284888434e-07,5.354671230319788e-06,0.004437205153673964,0.008430335770224614,0.00010078084665841,3.9911242693574106e-08,0.0015119072711755194,4.2060080892879724e-08,1.6723233335320554e-06,0.00033844867834777344,3.0247404978356127e-06,0.01657962008431822,2.075780615420497e-06,0.0007196814690151397,0.0002821264805041786,2.6305889019383534e-06,4.50804895839825e-06,6.7307015806642e-09,1.1391961353756643e-06,1.3838708037199531e-05,3.76,0.0,0.1839755045758004,0.8278324509374569,0.16015655202269577,0.009211730178578454,0.17497864217872322,0.28094037612930184,1.4474058556864877e-08,2.2781235074325306e-11,0.000651973583303093,0.00020561961037941995,0.0017109544424686583,0.000648950466005789,0.00018125392501111822,0.20657962904259144,0.08284301886665045,0.00815167573550533,0.00019198792120313243,0.010731845432780232,6.865608824812441e-05,6.757682481613404e-06,5.6911478968303846e-05,0.00037866173580199727,0.0012117993090837735,0.00024259431392231908,0.016993028004769796,0.002182527306544157,0.0534692555700867,5.5149453843127624e-08,0.01740431844921327,0.008809493694657543,1.0763936106641323e-08,0.0003466498177777988,8.981255425839695e-08,2.677263620327351e-06,4.4483790133236077e-11,9.850270534156046e-07,2.38924213455642e-07,6.302332289682757e-06,6.271886764117432e-12,2.6706494964061956e-07,1.882681918410892e-11,2.748050934942905e-07,5.297364966030471e-12,6.648533400995876e-08,1.5136614082936634e-07,0.0003556195637588507,8.781516479117819e-09,0.001698747948416132,0.008871674857823064,1.4277981057328744e-06,5.555626923133017e-11,0.01150137637540121,2.523397300277926e-10
1.385492855200162e-05,0.8292220374776093,0.0041443131399771065,0.0007635599299834356,0.0015036704605421885,0.2932023824973456,0.0,0.0,0.004048779376240196,0.0007537569535424553,0.1066993717543444,0.0064073140755057404,0.0006884871989780237,1.8138739242918727e-09,1.809620299076207e-07,5.333923599449586e-06,0.0044308913405235,0.008447500554680252,0.00010068551265042573,3.9833058634061933e-08,0.001516711088646648,4.1928285300958236e-08,1.6618316463104646e-06,0.00033898801541701573,3.012196996104441e-06,0.01660695841006708,2.073702928040555e-06,0.0007222591095415919,0.00028326513697087626,2.6289261436470256e-06,4.491390807846563e-06,6.7094697748123205e-09,1.136094110213651e-06,1.3898510545495162e-05,3.76,0.0,0.18317791109118942,0.8272681017922462,0.16062583925101548,0.009248635823859912,0.17501942750086852,0.2813407022891476,1.4477394336890748e-08,2.273938098928525e-11,0.0006515291046697439,0.00020482616831893571,0.0017040287123503445,0.0006442407893606891,0.00018027365652412218,0.20681112636936327,0.08278220917634511,0.008154984324123862,0.00019124916505498107,0.010752933677270557,6.834331693017616e-05,6.783149428745482e-06,5.6651875816383924e-05,0.00037722575767881923,0.0012071903025857153,0.00024142123059017412,0.01707116945739006,0.0021734201732021645,0.05365557234687559,5.470153441038518e-08,0.017476573887831245,0.008883434265636128,1.0780850513700582e-08,0.0003450144637436766,8.931078945223212e-08,2.6637601921516344e-06,4.425949252340334e-11,9.75873845414308e-07,2.3693344399215972e-07,6.315015069766309e-06,6.2402683910285274e-12,2.657897954909642e-07,1.873719582516859e-11,2.7352988886099237e-07,5.272211621191236e-12,6.676750449538552e-08,1.5125551688989007e-07,0.0003576608550204001,8.751253244933261e-09,0.0017003000107652174,0.008895352262246603,1.4303642983199455e-06,5.5347093128454096e-11,0.01154078757819702,2.526291273481707e-10
1.3895591871622136e-05,0.8293779365817381,0.0041253394976072935,0.0007606258625077334,0.0014958529709384759,0.2936163678247789,0.0,0.0,0.0040379639654798734,0.0007534743321052073,0.10721267574305218,0.006434413331263594,0.0006864478060644543,1.7921900413242518e-09,1.795044419553764e-07,5.31337202568289e-06,0.004424590780911515,0.008464479524782027,0.0001005890970263277,3.9755442399170295e-08,0.0015214905382480634,4.179837281670302e-08,1.65145780683457e-06,0.00033951981111007606,2.9996866399006935e-06,0.016633957767254088,2.071634236506203e-06,0.0007248258945954518,0.0002843965084106375,2.6272329771592584e-06,4.474853528477715e-06,6.688363432164797e-09,1.1330139100011347e-06,1.3957952125697478e-05,3.76,0.0,0.18238618292277511,0.826706239856244,0.1610926768151612,0.009285407194275454,0.17505995813856998,0.28173934829924246,1.4480709636367585e-08,2.2698209644151596e-11,0.0006510865850577051,0.00020404106977050501,0.0016971696631951395,0.0006395904721822106,0.00017930468385960594,0.20704006478540052,0.08272095661370431,0.0081582430499187,0.00019051819991876165,0.010773801127682399,6.803414631385328e-05,6.808519529715632e-06,5.63952646820595e-05,0.0003758032331332221,0.001202619931206999,0.00024025941739169108,0.0171490674150552,0.0021643806222526804,0.05384072548084693,5.425958931117747e-08,0.01754848249692295,0.008957384150230554,1.0797554954893526e-08,0.0003433965178225995,8.881466390280263e-08,2.6503708182251074e-06,4.4037089617758434e-11,9.668469448943643e-07,2.3496854405099314e-07,6.327446696521858e-06,6.2089171266693584e-12,2.6452661538811087e-07,1.8648475455633037e-11,2.722673351176403e-07,5.247311463093412e-12,6.704830294526855e-08,1.511440815099025e-07,0.00035969475925730506,8.721014700225793e-09,0.001701795928003794,0.008918765926044158,1.4328877451175984e-06,5.513994473602554e-11,0.011579964205818886,2.5290947253995746e-10
1.3936255191242651e-05,0.8295329272644363,0.004106584738952257,0.0007577204338328745,0.0014881210571123088,0.2940269150652086,0.0,0.0,0.004027144929513723,0.0007531473538107793,0.10772433286276531,0.006461394321902495,0.0006844201666915329,1.7709112371957506e-09,1.780679473108415e-07,5.2930143857848226e-06,0.004418304050959722,0.008481274797046285,0.00010049164283716648,3.9678392561387264e-08,0.0015262459068032155,4.167031714039506e-08,1.6412002281410876e-06,0.0003400441725648843,2.9872110100823544e-06,0.016660622730889064,2.0695747345024063e-06,0.0007273819304867061,0.0002855206440179024,2.625510429384374e-06,4.4584363312726245e-06,6.667383115706563e-09,1.1299554084389877e-06,1.4017035842947628e-05,3.76,0.0,0.18160024722093454,0.8261468398338807,0.16155709029458418,0.009322045123930757,0.17510023388813717,0.28213632917683357,1.4484004426411446e-08,2.265770652811518e-11,0.0006506460045424467,0.00020326419271752579,0.0016903765108980855,0.0006349984879436962,0.00017834682804013905,0.20726648130668793,0.08265927267815536,0.008161452716543696,0.00018979491179947286,0.01079445013656143,6.772851825915881e-05,6.833793724476285e-06,5.614159722131285e-05,0.00037439400334861545,0.001198087813447949,0.00023910873424594977,0.01722672302625782,0.0021554083623002446,0.05402472732756966,5.382351038877683e-08,0.017620047759305455,0.009031341172486718,1.081405227015136e-08,0.00034179574734430237,8.832409573225438e-08,2.637094657627463e-06,4.381656743812777e-11,9.579443078938238e-07,2.3302912357495888e-07,6.339630022761811e-06,6.177830986259917e-12,2.6327527640571203e-07,1.8560647024616133e-11,2.710172664710891e-07,5.222661346677275e-12,6.732774320585567e-08,1.5103185572524406e-07,0.00036172127833293034,8.690805267450801e-09,0.0017032365531546184,0.008941918937028885,1.435369035807655e-06,5.493479716195912e-11,0.011618908647699848,2.5318092245840385e-10
1.3976918510863166e-05,0.8296870198486642,0.0040880453850558355,0.0007548432660199122,0.0014804734079056445,0.29443407132477595,0.0,0.0,0.004016324043165041,0.0007527768561631785,0.10823435566786321,0.006488258120275205,0.0006824042952403999,1.750027973718074e-09,1.766521519982891e-07,5.272848570483661e-06,0.00441203169780301,0.008497888460541645,0.00010039319173960631,3.960190740159274e-08,0.0015309774764908808,4.154409205749341e-08,1.6310573342177967e-06,0.0003405612050853746,2.9747716113693774e-06,0.016686957797185542,2.0675245982524368e-06,0.0007299273219322813,0.0002866375930087041,2.6237594940815765e-06,4.4421384074082905e-06,6.646529205569939e-09,1.1269184735279118e-06,1.4075764740975323e-05,3.76,0.0,0.18082003245749795,0.8255898767953105,0.16201910489210125,0.009358550444165925,0.17514025456293397,0.2825316597191441,1.4487278680182507e-08,2.261785764115782e-11,0.0006502073434875574,0.00020249541690545478,0.0016836484748798636,0.0006304638311203805,0.00017739991278294408,0.20749041222696174,0.0825971685766457,0.00816461411329438,0.00018907918829474846,0.010814883022769521,6.742637564915951e-05,6.858972939887082e-06,5.5890825945955735e-05,0.00037299791025953785,0.001193593566853767,0.0002379690422466923,0.01730413743955632,0.002146503080941993,0.054207590092070754,5.339319233418911e-08,0.017691273113206635,0.009105303206430123,1.0830345244038802e-08,0.0003402119216232266,8.783900424336437e-08,2.6239308477155817e-06,4.3597911540330066e-11,9.49163907777116e-07,2.3111479414818734e-07,6.351567874957355e-06,6.147007936589798e-12,2.6203565051624697e-07,1.8473699516791755e-11,2.697795202486518e-07,5.198258180828141e-12,6.760583894983809e-08,1.5091886003632323e-07,0.0003637404153106853,8.660629178425108e-09,0.001704622725325968,0.008964814342756248,1.4378087493958345e-06,5.473162361720086e-11,0.011657623264361233,2.5344364379670864e-10
1.4017581830483681e-05,0.8298402244587674,0.0040697180141811675,0.0007519939848231338,0.0014729087339318534,0.29483788283552614,0.0,0.0,0.004005503021799876,0.0007523636690672665,0.10874275662649072,0.006515005788344578,0.0006804001993524785,1.7295309442538822e-09,1.7525666812863678e-07,5.252872480899642e-06,0.0044057742409137745,0.008514322577845054,0.0001002937840699248,3.9525985018530055e-08,0.0015356855250401855,4.141967154683133e-08,1.6210275684385198e-06,0.00034107101221563565,2.9623698770917948e-06,0.016712967386459745,2.06548398932175e-06,0.0007324621721182937,0.0002877474046170027,2.6219811352175167e-06,4.425958932994609e-06,6.625801986970077e-09,1.1239029686952045e-06,1.4134141843300444e-05,3.76,0.0,0.1800454683760152,0.8250353261607649,0.16247874545040067,0.009394923983691522,0.17518001999256685,0.2829253545124666,1.4490532372571773e-08,2.257864930461134e-11,0.0006497705825324018,0.00020173462377016745,0.001676984777937425,0.0006259855151824254,0.00017646376483243436,0.2077118931440366,0.0825346552332394,0.008167728015780406,0.0001883709185309987,0.010835102072934328,6.712766232135355e-05,6.8840580902877135e-06,5.564290416166347e-05,0.0003716147968466829,0.001189136808493853,0.0002368402036477539,0.01738131180343362,0.0021376644457591124,0.054389325835754086,5.296853175023706e-08,0.01776216195430011,0.009179268173694854,1.0846436600533535e-08,0.00033864481186938826,8.73593097403354e-08,2.610878508267275e-06,4.3381107233085165e-11,9.405037635350112e-07,2.2922516690647723e-07,6.363263054557518e-06,6.11644592032207e-12,2.608076209405623e-07,1.8387621952431025e-11,2.6855393661841673e-07,5.1740989293943075e-12,6.788260368406986e-08,1.5080511442626538e-07,0.0003657521744050541,8.630490501485849e-09,0.001705955270278114,0.00898745515273566,1.440207456112181e-06,5.453039697004648e-11,0.011696110388582643,2.5369781342983103e-10
1.4058245150104196e-05,0.8299925510805182,0.004051599262483055,0.000749172219992694,0.0014654257681939345,0.2952383949763023,0.0,0.0,0.003994683522918989,0.0007519086142282553,0.10924954811157706,0.006541638376785137,0.0006784078803858398,1.7094111395392512e-09,1.738811168456017e-07,5.2330840010129475e-06,0.004399532173350975,0.008530579185116221,0.00010019345887916474,3.9450623297704026e-08,0.0015403703257640842,4.1297029766653446e-08,1.6111093933300913e-06,0.00034157369576484815,2.9500071722022087e-06,0.016738655844406404,2.063453054632843e-06,0.000734986582711989,0.0002888501280538006,2.6201762865617295e-06,4.409897069636482e-06,6.605201797898113e-09,1.1209087530083041e-06,1.4192170151115402e-05,3.76,0.0,0.17927648596109202,0.824483163700739,0.16293603645353572,0.009431166568123274,0.17521953002392823,0.2833174279344155,1.4493765479582635e-08,2.2540067941470413e-11,0.0006493357025921351,0.0002009816964927661,0.001670384647204366,0.0006215625734215164,0.00017553821433014758,0.20793095897799166,0.08247174330164936,0.008170795185784185,0.0001876699932163474,0.010855109541557342,6.683232308032405e-05,6.90905007741707e-06,5.5397785972962215e-05,0.00037024450710191844,0.0011847171554889597,0.00023572208202292407,0.017458247265318,0.002128892106690844,0.05456994647268941,5.254942677196005e-08,0.01783271763499506,0.009253234042975761,1.0862329028638557e-08,0.0003370941914264432,8.688493327698738e-08,2.597936748528773e-06,4.3166139830114466e-11,9.31961929774883e-07,2.273598629130801e-07,6.37471833681558e-06,6.086142852874267e-12,2.595910610112741e-07,1.8302403480081913e-11,2.673403552299524e-07,5.150180526314919e-12,6.815805074618963e-08,1.5069063838459718e-07,0.00036775656091983104,8.60039318874797e-09,0.0017072350005175583,0.009009844337624693,1.4425657196486517e-06,5.433109078339805e-11,0.011734372324992255,2.539435814242536e-10
1.4098908469724711e-05,0.830144009511898,0.0040336858209687005,0.0007463776051251551,0.0014580232644478396,0.2956356522988977,0.0,0.0,0.003983867148184003,0.000751412505569138,0.10975474240699286,0.006568156925608209,0.0006764273338257304,1.6896597358723462e-09,1.7252512840112016e-07,5.213481004989188e-06,0.00439330596277778,0.008546660292876594,0.00010009225399658732,3.937581996199292e-08,0.0015450321477259513,4.117614114181256e-08,1.6013012821944364e-06,0.0003420693558660689,2.9376847950438164e-06,0.016764027444350852,2.061431928738009e-06,0.0007375006539138661,0.00028994581250817863,2.6183458538232497e-06,4.393951964266547e-06,6.5847288958816575e-09,1.1179356819929675e-06,1.4249852644777852e-05,3.76,0.0,0.17851301740063852,0.8239333655218755,0.16339100204123347,0.00946727902016371,0.17525878452026797,0.2837078941616315,1.4496977978688476e-08,2.2502100286677762e-11,0.0006489026848466393,0.00020023651990365343,0.0016638473139054882,0.0006171940576477012,0.00017462309394044906,0.2081476439916572,0.08240844317097966,0.008173816371898063,0.0001869763045649338,0.010874907652280176,6.65403036396746e-05,6.9339497909448265e-06,5.515542624181213e-05,0.0003688868859504731,0.0011803342252656869,0.00023461454218067076,0.017534944971604727,0.0021201856966830655,0.054749463776486935,5.213577795432836e-08,0.01790294346639388,0.009327198827963672,1.08780251913391e-08,0.00033555983565723436,8.641579679727771e-08,2.585104663417941e-06,4.295299430898142e-11,9.235364580757975e-07,2.255185149669085e-07,6.385936472201093e-06,6.056096588573922e-12,2.583858273438605e-07,1.8218033368970486e-11,2.661386162199091e-07,5.126499888584763e-12,6.843219331221978e-08,1.5057545091678884e-07,0.0003697535812140677,8.570341042760408e-09,0.001708462715768518,0.009031984831439029,1.4448840957208288e-06,5.413367986093488e-11,0.01177241135114034,2.541810770564706e-10
1.4139571789345226e-05,0.8302946094232763,0.004015974438085175,0.0007436097779745851,0.00145069999838907,0.2960296985397397,0.0,0.0,0.003973055444304465,0.0007508761485178542,0.11025835169690186,0.006594562463447439,0.0006744585495537129,1.6702681021794318e-09,1.7118833910934004e-07,5.19406139782052e-06,0.004387096052298019,0.008562567885854973,9.999020604161848e-05,3.93015725162505e-08,0.0015496712557164813,4.1056980288106784e-08,1.5916017225406474e-06,0.00034255809098086485,2.925403978366431e-06,0.016789086387788955,2.0594207327500633e-06,0.0007400044844524148,0.0002910345071087809,2.616490713729339e-06,4.378122750287966e-06,6.564383257245879e-09,1.1149836074706797e-06,1.4307192281252254e-05,3.76,0.0,0.17775499606862957,0.8233859080719218,0.16384366600544256,0.009503262159091518,0.17529778336239268,0.284096767169283,1.4500169850016967e-08,2.2464733692033415e-11,0.0006484715107446435,0.00019949898055537108,0.0016573720143445289,0.0006128790390186204,0.0001737182388409111,0.2083619818023558,0.08234476497628482,0.008176792309161171,0.00018628974636757567,0.01089449859755675,6.625155066424993e-05,6.958758108217965e-06,5.491578062921892e-05,0.00036754177933149873,0.0011759876359429841,0.00023351745032292075,0.01761140606678496,0.0021115448336277895,0.054927889374457334,5.1727488981891313e-08,0.017972842716947754,0.009401160587595925,1.089352768335897e-08,0.0003340415222003927,8.595182367380536e-08,2.5723813331205147e-06,4.274165511847228e-11,9.15225430144574e-07,2.2370075125030395e-07,6.3969201847811635e-06,6.026304954085401e-12,2.571917959544004e-07,1.813450090019115e-11,2.6494856448156415e-07,5.1030540339875145e-12,6.870504439082483e-08,1.5045957056240448e-07,0.0003717432426548522,8.540337661660935e-09,0.0017096392029125884,0.009053879529931103,1.447163128696581e-06,5.393813846806943e-11,0.011810229716782679,2.5441047134586357e-10
