Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62)
1.7468498498530054e-09,0.8707341427592844,3.244108885701506e-08,4.3899392215270035e-11,8.546291017151388e-10,2.92600930101979e-10,0.0,0.0,2.793831103991012e-07,1.6509945493016627e-12,1.4929345056250017e-13,2.2405807906926627e-19,1.389627369173288e-17,1.1475975606512577e-28,2.005688034863153e-21,1.5777533223605907e-16,3.2386422426924535e-19,9.889076986428947e-18,4.859157687259311e-21,3.6461447962253406e-19,1.981315744029455e-09,3.676027487049917e-16,2.387943623459845e-19,1.3333303035553272e-31,6.685338532902562e-25,1.3909642241627126e-19,8.279402008406484e-15,1.1672335602283663e-19,1.6685198982794068e-37,9.774007414663086e-28,2.9811950896437375e-25,8.224615477891193e-24,1.6076178873302394e-17,2.92551145163991e-31,3.76,0.0,0.6055148019178858,0.9970674030339004,2.7639571943522077e-12,1.0831186309170024e-22,0.0008982387686962603,0.0008982447694375021,1.2327436842674824e-09,3.1380178533121446e-12,0.0029323167228542156,3.7575428896129764e-13,5.5037569252917617e-14,2.403584889614973e-07,8.18800452583032e-09,4.20838989172156e-09,2.8146529838750453e-08,5.397076198357834e-05,1.0572552520374119e-12,8.154714984276778e-10,8.005732020684344e-10
1.7955420630563115e-09,0.8707383236576419,3.426857580253597e-08,4.7464364287668765e-11,9.040723866993698e-10,3.177971602878454e-10,0.0,0.0,2.871574885103422e-07,1.7442734173326116e-12,1.6212376634168783e-13,2.502071860841545e-19,1.551188568349931e-17,1.2954670729435994e-28,2.129850098436876e-21,1.714508933308528e-16,3.6560830828436183e-19,1.1041214814936821e-17,5.347868951885304e-21,3.9746760516088145e-19,2.093287383633258e-09,3.99123114434565e-16,2.6645882376728e-19,1.6349082858472701e-31,7.733976884086392e-25,1.5961586957046087e-19,8.993926364296611e-15,1.3278034763480161e-19,2.068491936049117e-37,1.1436306080999439e-27,3.419824232931053e-25,9.387452739045824e-24,1.7947985725124426e-17,3.6142154798065156e-31,3.76,0.0,0.6054890241902399,0.9970623797146096,3.0044809245527633e-12,1.2551947165617238e-22,0.0009232568070637276,0.0009232631208105382,1.2842245619999523e-09,3.294709584965637e-12,0.0029373322180085036,4.001433576257141e-13,5.834991898162085e-14,2.460552709925328e-07,8.534981778941774e-09,4.52374054125806e-09,2.9656060439976296e-08,5.547395514042637e-05,1.1192712188978668e-12,8.615369632019679e-10,8.378938615931401e-10
1.8527439989591408e-09,0.8707432350167025,3.647689428808854e-08,5.1896430294065335e-11,9.640133962234338e-10,3.491851702986002e-10,0.0,0.0,2.962899563507938e-07,1.8571270337733257e-12,1.781107432334978e-13,2.837897425599524e-19,1.758537016418071e-17,1.4884839215474516e-28,2.2809397082572194e-21,1.8851124071437218e-16,4.199327293492138e-19,1.252031277912784e-17,5.9690576626032195e-21,4.386794402330032e-19,2.2287575357109803e-09,4.383877795338511e-16,3.0195051371949986e-19,2.063593521245732e-31,9.13406561561905e-25,1.8674383930441104e-19,9.884651600374157e-15,1.5376859251867826e-19,2.642591778696322e-37,1.3676851379048668e-27,3.99946773971779e-25,1.0914314281973617e-23,2.03507740141933e-17,4.600520178084252e-31,3.76,0.0,0.6054587428009567,0.997057178399,3.304610186972247e-12,1.4854314396868246e-22,0.0009526457717630645,0.0009526524621914173,1.3451715144341806e-09,3.4823535731639216e-12,0.0029425243408249457,4.3008878183173854e-13,6.237033784935557e-14,2.5268673624598566e-07,8.945389377938555e-09,4.910980229598089e-09,3.147436063344232e-08,5.723977134578863e-05,1.194626471482284e-12,9.172687188583204e-10,8.823733082975043e-10
1.9099459348619702e-09,0.8707481461419269,3.875122940406752e-08,5.659955478482301e-11,1.02596792454284e-09,3.825609138766571e-10,0.0,0.0,3.054217780717673e-07,1.9735164002728555e-12,1.9511538889816207e-13,3.206596890487334e-19,1.9860126017033674e-17,1.704116048049961e-28,2.4377074990484377e-21,2.0668116609279856e-16,4.804179373065961e-19,1.414350367874719e-17,6.644483309225217e-21,4.828403954721545e-19,2.3684730488397612e-09,4.801395642048687e-16,3.408727932686319e-19,2.5870138679473037e-31,1.0735170775038609e-24,2.1744333138068173e-19,1.0832538355949103e-14,1.772315733321021e-19,3.3503615435220494e-37,1.6263326635521012e-27,4.655119244833175e-25,1.262958195514023e-23,2.2987391966293464e-17,5.814005145391387e-31,3.76,0.0,0.6054284629216556,0.9970526411185786,3.6243367165854915e-12,1.74932270384198e-22,0.0009820332612952023,0.0009820403380393636,1.4065915042311691e-09,3.673757577718516e-12,0.0029470524270703044,4.614734526285622e-13,6.653101505515736e-14,2.592531011749736e-07,9.358494586303896e-09,5.3164647521805675e-09,3.3340775557679245e-08,5.900549748584243e-05,1.2727150941797862e-12,9.747458462993442e-10,9.275140506848183e-10
1.9671478707647996e-09,0.8707530570332733,4.109118122463854e-08,6.158144930449839e-11,1.0899438971854157e-09,4.179826255307074e-10,0.0,0.0,3.145529595497161e-07,2.0934414467969455e-12,2.1316908428462892e-13,3.6102753595879533e-19,2.23487781475923e-17,1.9443163462994196e-28,2.6001834065228123e-21,2.259975409318086e-16,5.475626752271466e-19,1.5919890333180577e-17,7.377944665129396e-21,5.300818782189203e-19,2.5124337562543727e-09,5.244539828745521e-16,3.8343995378139336e-19,3.2224708162339083e-31,1.2559154665057686e-24,2.520563693212552e-19,1.1839387783901294e-14,2.033651877207045e-19,4.217294172575038e-37,1.923545128487113e-27,5.39401067729452e-25,1.454947738730273e-23,2.587258023925892e-17,7.297928637876114e-31,3.76,0.0,0.605398184552196,0.9970486828959448,3.964310166422485e-12,2.0506255435632857e-22,0.00101141927579373,0.0010114267484280569,1.4684515009811486e-09,3.86882436938365e-12,0.0029510014541314854,4.943419388867177e-13,7.083272432267712e-14,2.6575510696333295e-07,9.77398034251055e-09,5.740306551747082e-09,3.52548332460686e-08,6.077113356490539e-05,1.3535709903881268e-12,1.0339682439025437e-09,9.732895261212815e-10
2.024349806667629e-09,0.8707579676906985,4.3496340861675676e-08,6.684976206690272e-11,1.1559491980570204e-09,4.555081734239544e-10,0.0,0.0,3.2368350591974957e-07,2.2169021052890397e-12,2.32303208644145e-13,4.0511068951823086e-19,2.5064335454843263e-17,2.2111461169246998e-28,2.768396041463633e-21,2.46497427659535e-16,6.218912413769585e-19,1.7858858186529324e-17,8.173499168342136e-21,5.805388788416687e-19,2.660639491203415e-09,5.714064745441429e-16,4.298728321353973e-19,3.989810889137313e-31,1.4629551234326737e-24,2.909462074644413e-19,1.2907002706287187e-14,2.3237324155767605e-19,5.272731795496201e-37,2.2635981391504337e-27,6.223817388838266e-25,1.6691034964726174e-23,2.9021534224961166e-17,9.10216866769615e-31,3.76,0.0,0.6053679076924383,0.9970452296744704,4.325182791042462e-12,2.3933965807962506e-22,0.0010408038153888561,0.0010408116934311684,1.5307207674595542e-09,4.067459109812039e-12,0.0029544454786232413,5.287399831204807e-13,7.527628587528555e-14,2.7219348535781503e-07,1.0191546251499461e-08,6.182604386570989e-09,3.7216067102132876e-08,6.253667958729646e-05,1.4372290011751255e-12,1.0949358083695285e-09,1.0196742459213417e-09
2.0815517425704584e-09,0.8707628781141578,4.596629117530327e-08,7.241207696434097e-11,1.2239916684372766e-09,4.951950516958212e-10,0.0,0.0,3.3281342167138007e-07,2.3438983093976248e-12,2.5254913951574204e-13,4.531334872027405e-19,2.8020190759947766e-17,2.506777552045717e-28,2.9423727739285046e-21,2.682180800232596e-16,7.03954113557901e-19,1.9970075575115043e-17,9.035478517742523e-21,6.343500606091239e-19,2.81309008694885e-09,6.210724028633466e-16,4.803988190194811e-19,4.911715681509229e-31,1.6971643852748405e-24,3.3449797704577834e-19,1.4037187559037832e-14,2.644674177552995e-19,6.550300086525109e-37,2.6510824098224344e-27,7.152671204946966e-25,1.9072113090847636e-23,3.244990427386192e-17,1.1284001347916519e-30,3.76,0.0,0.6053376323422442,0.9970422168969991,4.707609433470685e-12,2.7820071291293882e-22,0.0010701868802076118,0.0010701951731223584,1.5933706983459676e-09,4.269569300775484e-12,0.0029574490576894027,5.647144905624403e-13,7.986256532110211e-14,2.785689588909872e-07,1.0610907790827413e-08,6.6434440571458475e-09,3.9224015831297116e-08,6.430213555733566e-05,1.5237248963857362e-12,1.1576484349255916e-09,1.0666437515721315e-09
2.1387536784732878e-09,0.8707677883036048,4.850060744896413e-08,7.827591267311948e-11,1.2940791059911092e-09,5.371003734017264e-10,0.0,0.0,3.4194271073328647e-07,2.474429994234936e-12,2.739382527112689e-13,5.05327233159003e-19,3.123012072399267e-17,2.833496167994696e-28,3.1221398138051538e-21,2.9119694326139443e-16,7.943285733299668e-19,2.2263493984475197e-17,9.968504312373418e-21,6.916578480681602e-19,2.9697853767655456e-09,6.735270562048861e-16,5.352518672416164e-19,6.014014585777932e-31,1.9612544465662536e-24,3.831193321685941e-19,1.5231748336319108e-14,2.9986723878809713e-19,8.088373545591864e-37,3.090915112741603e-27,8.18917345407661e-25,2.1711405009576917e-23,3.617379590010649e-17,1.390894042594897e-30,3.76,0.0,0.6053073585014762,0.9970395882483352,5.112247511762846e-12,3.2211586391223446e-22,0.0010995684703740444,0.001099577187575278,1.656374670261044e-09,4.475064733847141e-12,0.0029600685065140717,6.023135180885497e-13,8.459247328025283e-14,2.8488224108980426e-07,1.1031795553798346e-08,7.122899098355928e-09,4.127822337416625e-08,6.606750147934404e-05,1.6130953655493139e-12,1.2221060174405651e-09,1.1141745727389774e-09
2.195955614376117e-09,0.8707726982589925,5.109885802457067e-08,8.44487218680556e-11,1.3662192638099483e-09,5.812808641486738e-10,0.0,0.0,3.510713765448285e-07,2.608497096173453e-12,2.965019222972921e-13,5.619302336271788e-19,3.4708285753664824e-17,3.1937031794679526e-28,3.307722287246787e-21,3.154716540657698e-16,8.936193300914502e-19,2.4749348294717284e-17,1.0977503721260244e-20,7.526085137368313e-19,3.130725193940867e-09,7.28845647739456e-16,5.9467250004753835e-19,7.3260235147761374e-31,2.2581274303760082e-24,4.372410956408301e-19,1.649249253448565e-14,3.3880002207813695e-19,9.930575946259132e-37,3.588351120888052e-27,9.34240797207164e-25,2.4628449136670308e-23,4.020976996479618e-17,1.7051646776717437e-30,3.76,0.0,0.6052770861699974,0.9970372945951782,5.5397570051044206e-12,3.7158985290218217e-22,0.0011289485860093956,0.0011289577368635698,1.7197079045893217e-09,4.683857440599604e-12,0.0029623529583859376,6.415862629726115e-13,8.946696574055539e-14,2.9113403666709357e-07,1.1453954534286727e-08,7.621031432754474e-09,4.337823884156206e-08,6.783277735764348e-05,1.7053780085706312e-12,1.2883084484722991e-09,1.1622441872769253e-09
2.2531575502789465e-09,0.8707776079802723,5.3760604903229785e-08,9.093789052312754e-11,1.4404198495458264e-09,6.277928563284251e-10,0.0,0.0,3.601994221167483e-07,2.746099552673055e-12,3.202715205773287e-13,6.231878323638202e-19,3.846922989840376e-17,3.589917819074379e-28,3.4991443097397946e-21,3.4108004036478645e-16,1.0024591453719432e-18,2.743815701699114e-17,1.2067725478066023e-20,8.173522632365414e-19,3.2959093717742866e-09,7.871033155105206e-16,6.589078193950717e-19,8.88091144822004e-31,2.5908846124686897e-24,4.973179051140837e-19,1.7821229095738437e-14,3.815008298288162e-19,1.2126317774059863e-36,4.14899413433304e-27,1.0621954092550836e-24,2.784363896423667e-23,4.4574842839881244e-17,2.079691258651479e-30,3.76,0.0,0.6052468153476727,0.997035293086914,5.9908004395711655e-12,4.271636398723485e-22,0.0011583272272322634,0.0011583368210608645,1.7833473407712088e-09,4.895861643381473e-12,0.0029643452639085354,6.825830515310024e-13,9.448704431814968e-14,2.973250416989323e-07,1.1877143447489556e-08,8.137891990320652e-09,4.552361645106445e-08,6.95979631965568e-05,1.8006113263349123e-12,1.3562556193192735e-09,1.2108309829903798e-09
2.310359486181776e-09,0.8707825174673957,5.648540431778636e-08,9.775073727732518e-11,1.516688524651361e-09,6.766922838352695e-10,0.0,0.0,3.6932685008468857e-07,2.8872373021284413e-12,3.4527841807732355e-13,6.893524460291832e-19,4.252788074102665e-17,4.0247796075371575e-28,3.696429056604532e-21,3.680601209647333e-16,1.1215094574434723e-18,3.0340722522742653e-17,1.3244756331009168e-20,8.860433190171939e-19,3.4653377435770216e-09,8.483751225087239e-16,7.282115141218424e-19,1.0716095384001834e-30,2.9628347870361713e-24,5.638288596916308e-19,1.9219768351643902e-14,4.282124149069306e-19,1.4731370626085295e-36,4.7788076845027065e-27,1.2037899629363046e-24,3.1378232612600004e-23,4.9286486554798455e-17,2.5240721471578175e-30,3.76,0.0,0.6052165460343663,0.9970335463630254,6.466042873680862e-12,4.8941606033460615e-22,0.0011877043941587607,0.001187714440240785,1.8472715175649611e-09,5.110993706715164e-12,0.002966082783588453,7.253553277118311e-13,9.965375610279943e-14,3.03455943792231e-07,1.2301134079990018e-08,8.673521300845516e-09,4.771391546472307e-08,7.136305900040772e-05,1.898834711303357e-12,1.4259474201160473e-09,1.2599142208420045e-09
2.3675614220846053e-09,0.8707874267203113,5.9272807278575106e-08,1.0489451286411364e-10,1.5950329036937766e-09,7.280346772411158e-10,0.0,0.0,3.7845366275700007e-07,3.0319102837327423e-12,3.715539835340888e-13,7.606835994937633e-19,4.689954928091739e-17,4.501050575047276e-28,3.8995988311002696e-21,3.9645010506038005e-16,1.251461006062749e-18,3.3468131265068225e-17,1.451453785063766e-20,9.58840002683851e-19,3.639010142671683e-09,9.127360567460794e-16,8.028438679754118e-19,1.2873664550400623e-30,3.377502768800624e-24,6.372781668279305e-19,2.0689921966596584e-14,4.791851631182476e-19,1.7808478987666435e-36,5.484126011731568e-27,1.3600853848283841e-24,3.5254362044896925e-23,5.436262892548817e-17,3.04913864340886e-30,3.76,0.0,0.6051862782299441,0.9970320218453705,6.9661518837566645e-12,5.589655177330251e-22,0.00121708008690266,0.0012170905944769432,1.911460461713696e-09,5.329172089337708e-12,0.002967598095558031,7.69955641637378e-13,1.0496819338101531e-13,3.095274222441794e-07,1.2725710667625242e-08,9.227950060340411e-09,4.9948700127842084e-08,7.31280647735205e-05,2.0000884380785298e-12,1.4973837399407623e-09,1.3094739995454957e-09
2.4247633579874347e-09,0.8707923357389684,6.212236009127699e-08,1.1237639961032661e-10,1.6754605537181982e-09,7.818751594455924e-10,0.0,0.0,3.875798621566212e-07,3.1801184373579966e-12,3.9912958388513616e-13,8.374479610358304e-19,5.159992980844886e-17,5.021617431662327e-28,4.108675130001891e-21,4.262883916109434e-16,1.3930344571616802e-18,3.6831753991067854e-17,1.5883383484216036e-20,1.035904815858487e-18,3.8169264023919525e-09,9.802610313301304e-16,8.830717674940851e-19,1.5400835525343348e-30,3.838638033641452e-24,7.181957893325066e-19,2.2233502881246477e-14,5.346770316557769e-19,2.1428010919824106e-36,6.2716648108094396e-27,1.5321960423709454e-24,3.949504192955246e-23,5.982165366457398e-17,3.667076966791752e-30,3.76,0.0,0.6051560119342723,0.9970306911186121,7.491797549069282e-12,6.364717116955697e-22,0.0012464543055755314,0.0012464652838429418,1.9758955844053207e-09,5.550317296903387e-12,0.002968919615144395,8.164376380918895e-13,1.104314935313519e-13,3.1554014819322334e-07,1.3150669302315424e-08,9.80119967039036e-09,5.22275396088917e-08,7.489298052022011e-05,2.104413653904735e-12,1.5705644669037518e-09,1.3594912215989247e-09
2.481965293890264e-09,0.8707972445233154,6.503360484713637e-08,1.2020351100370502e-10,1.757978993660937e-09,8.38268441795307e-10,0.0,0.0,3.9670545005712064e-07,3.3318617034522682e-12,4.280365842592332e-13,9.199193774131426e-19,5.664509977051111e-17,5.5894936859997285e-28,4.323678706697645e-21,4.576135685840181e-16,1.5469810274524966e-18,4.044324594504132e-17,1.7357995856847323e-20,1.1174045195535552e-18,3.9990863560822766e-09,1.0510248845380685e-15,9.69168709719585e-19,1.8350440148331216e-30,4.350223499757881e-24,8.071380924596402e-19,2.385232525592131e-14,5.949534838623677e-19,2.5668649431698904e-36,7.148531838782324e-27,1.721291037998555e-24,4.412417815224513e-23,6.568240047235421e-17,4.3915588852692064e-30,3.76,0.0,0.6051257471472181,0.997029529397532,8.043652436754393e-12,7.226374029001633e-22,0.0012758270502868723,0.0012758385084123743,2.0405595853652812e-09,5.774351835373908e-12,0.002970072127556307,8.648560449616947e-13,1.160448390782248e-13,3.214947847616659e-07,1.3575817367603076e-08,1.0393282750691825e-08,5.4550007940548383e-08,7.665780624483197e-05,2.2118523691105967e-12,1.6454894882186679e-09,1.4099475607506856e-09
2.5391672297930935e-09,0.8708021530732997,6.800607988756729e-08,1.2838289132192882e-10,1.8425956938210244e-09,8.972688206349939e-10,0.0,0.0,4.0583042801385946e-07,3.487140022950623e-12,4.583063479680515e-13,1.008378908789121e-18,6.205151962770285e-17,6.207821713399811e-28,4.544629632075354e-21,4.904644120798668e-16,1.714083108975891e-18,4.4314547062961525e-17,1.8945484374036706e-20,1.2035102120911374e-18,4.185489837097581e-09,1.1251023798907243e-15,1.0614148097116267e-18,2.178144785820354e-30,4.916484447620096e-24,9.046884911410611e-19,2.5548204414103656e-14,6.60287420860063e-19,3.061812584264892e-36,8.122237379974962e-27,1.9285955019352313e-24,4.9166576000496273e-23,7.196416510903224e-17,5.237881384190908e-30,3.76,0.0,0.6050954838686492,0.997028515066827,8.62239158654001e-12,8.182102144675875e-22,0.001305198321144227,0.001305210268258823,2.1054363637489174e-09,6.001200165122653e-12,0.0029710772480882057,9.152666616483254e-13,1.2180945775857428e-13,3.2739198719104466e-07,1.4000973000779509e-08,1.1004203626755308e-08,5.691568396177476e-08,7.842254195168203e-05,2.322447447525296e-12,1.722158690271427e-09,1.4608254308037591e-09
2.596369165695923e-09,0.8708070613888678,7.103932024516589e-08,1.3692151531690365e-10,1.929318075389273e-09,9.589301742533473e-10,0.0,0.0,4.149547973913406e-07,3.645953337196945e-12,4.899702364993413e-13,1.1031148634894875e-18,6.78360327034785e-17,6.879874774897456e-28,4.771547353449872e-21,5.248798853487429e-16,1.8951548935736372e-18,4.8457882158470796e-17,2.0653383145419563e-20,1.2943974056046806e-18,4.376136678802994e-09,1.2025682062264078e-15,1.1600968078358965e-18,2.5759523906644643e-30,5.541897575470602e-24,1.0114580973663265e-18,2.7322956786026605e-14,7.3095911056672135e-19,3.637399610956422e-36,9.20070456445577e-27,2.155391883753043e-24,5.464794804396332e-23,7.868669944853928e-17,6.2231157087993876e-30,3.76,0.0,0.6050652220984335,0.9970276292775488,9.22869249531985e-12,9.23984469440101e-22,0.001334568118253299,0.0013345805634558626,2.17051093504102e-09,6.230788655772102e-12,0.0029719538256788715,9.677263474726775e-13,1.2772662255049444e-13,3.332324029715498e-07,1.4425964579480392e-08,1.1633958794746795e-08,5.9324151260845173e-08,8.018718764509666e-05,2.436242596888608e-12,1.8005719586923223e-09,1.5121079556633295e-09
2.6535711015987523e-09,0.8708119694699661,7.413285806218235e-08,1.4582628795189994e-10,2.0181535100272298e-09,1.0233059602035258e-09,0.0,0.0,4.2407855938729574e-07,3.808301587875044e-12,5.230596095115921e-13,1.2044228325675869e-18,7.401586502513646e-17,7.609058987477254e-28,5.004450751655615e-21,5.608991377085988e-16,2.091042997218237e-18,5.288576110031018e-17,2.2489669205533843e-20,1.3902461011339117e-18,4.571026714573595e-09,1.2834969777746206e-15,1.2655080768056616e-18,3.0357624990237283e-30,6.231200188411998e-24,1.1280863676557168e-18,2.9178399852434006e-14,8.072561143787355e-19,4.304446118032629e-36,1.0392279537000233e-26,2.4030212426397095e-24,6.059492172191715e-23,8.587021151392752e-17,7.366266133630084e-30,3.76,0.0,0.6050349618364398,0.9970268555919747,9.863235101589187e-12,1.0408030641858814e-21,0.0013639364417180595,0.0013639493940770563,2.235769353568738e-09,6.4630455417757946e-12,0.0029727182980433036,1.0222930100793997e-12,1.337976517158862e-13,3.3901667196613136e-07,1.4850630231651498e-08,1.2282537364494294e-08,6.177499811927307e-08,8.195174332940247e-05,2.553282359257523e-12,1.8807291784258456e-09,1.5637789405788262e-09
