Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47)
4.770393570917052e-08,0.7531221247496599,2.5817393580941036e-07,4.1318255221310725e-09,7.726696125039602e-08,4.656002445715432e-08,0.0,0.0,5.64753497355783e-07,3.0012073971973715e-11,8.959480275535124e-11,3.427466451981732e-17,2.4004030481342268e-15,3.1971082282221603e-28,6.038919959074662e-22,8.341732735728215e-16,1.751630317999195e-15,1.908616005589302e-15,2.739028741581191e-18,2.4351401752492045e-18,4.19634090352296e-09,1.8963500524928045e-15,1.2601007291706926e-17,4.626738558107977e-24,1.501318988843652e-20,1.387858004833745e-15,4.396224672546128e-14,5.280470020292686e-22,4.2545031484254933e-32,8.355576738930285e-30,5.354934162055147e-22,2.1319414903613547e-20,2.479395974075279e-14,8.318779102368243e-25,3.76,0.0,0.7874014510042651,0.9990437354758176,6.282915968522617e-09,6.388895166927037e-18,0.002082226277226334,0.0020822350722914163,2.7256401964484593e-10,3.8149850492229084e-13,0.0009556174046337065,2.0383073831313897e-11,2.9434486155020868e-12,2.726975572545959e-07,3.337135725069264e-08,1.4078109205786853e-07,1.7064109113513377e-07,8.337937316952007e-05,1.6365392716707207e-11,7.689780680030374e-08
4.891678714568179e-08,0.7531294421176579,2.6828711229142426e-07,4.389396104228294e-09,8.122186126291156e-08,4.9788311954619365e-08,0.0,0.0,5.791268572473342e-07,3.155588146185045e-11,9.660127291817525e-11,3.81531618479899e-17,2.647431089878614e-15,3.6427621018851837e-28,6.862818623975296e-22,9.04945746857471e-16,1.980622282977803e-15,2.1120767007794675e-15,3.1438431047240134e-18,2.7270850088128142e-18,4.412360919957106e-09,2.0346403399894287e-15,1.3846824638111652e-17,5.641527345307982e-24,1.7234720699523168e-20,1.5696476741842208e-15,4.740797021788776e-14,6.030110554642295e-22,5.580432026423058e-32,9.811245231262539e-30,6.302207647001541e-22,2.3606925402461002e-20,2.7330241928741336e-14,1.0019520138962293e-24,3.76,0.0,0.7873475067253507,0.9990437167861692,6.773898611498674e-09,7.410226708341742e-18,0.002135092742989816,0.0021351019878909794,2.796648863281737e-10,3.9203043920660774e-13,0.0009556173867912802,2.2322877947345493e-11,3.29864919418018e-12,2.765023531987236e-07,3.391550990764116e-08,1.4744600021814906e-07,1.7776073041365783e-07,8.549431751097754e-05,1.773520549976134e-11,8.085216302988495e-08
5.012963858219306e-08,0.7531367590128213,2.784649815992116e-07,4.654330002118429e-09,8.527242085590952e-08,5.314081169399457e-08,0.0,0.0,5.935008931253034e-07,3.313831997725428e-11,1.0396379840517751e-10,4.2355688638763906e-17,2.9125670301016586e-15,4.142673222357648e-28,7.781003933154538e-22,9.796370657262865e-16,2.2326645398462773e-15,2.3313020110789166e-15,3.595075601023164e-18,3.0448416293636493e-18,4.633798734602557e-09,2.179027098699954e-15,1.5176300632356986e-17,6.844995078532698e-24,1.971380326871145e-20,1.7697834918807242e-15,5.102479558114892e-14,6.863168568254726e-22,7.270207399601537e-32,1.1475543628355463e-29,7.387516787991151e-22,2.607084200551843e-20,3.005157260529899e-14,1.2010976542786274e-24,3.76,0.0,0.7872935659862524,0.9990436979823758,7.289688956105847e-09,8.563163372353062e-18,0.002187955581390428,0.002187965287563565,2.867652657972237e-10,4.0256165971255093e-13,0.0009556173688396628,2.4391127339860606e-11,3.6867600924962016e-12,2.8026547342806313e-07,3.445097926969194e-08,1.542178332939403e-07,1.8497846768465814e-07,8.760901707963066e-05,1.918756841786559e-11,8.490537845594755e-08
5.134249001870433e-08,0.7531440754348188,2.887040137639565e-07,4.926523773377238e-09,8.94183185835155e-08,5.661827876124273e-08,0.0,0.0,6.078756032494051e-07,3.475938317995902e-11,1.1169121159036168e-10,4.689991669451242e-17,3.196609858315409e-15,4.7027377747728e-28,8.801522893295008e-22,1.0583470090480284e-15,2.5094101125495995e-15,2.567066926816975e-15,4.096537846476695e-18,3.3898941555408327e-18,4.860654079854263e-09,2.3296020025208676e-15,1.6592319775284097e-17,8.266209487059167e-24,2.2472291048137886e-20,1.9895863134930725e-15,5.481626305329785e-14,7.786449960594604e-22,9.410788325380827e-32,1.337222706750081e-29,8.62678996138599e-22,2.8719598979176754e-20,3.296615053571455e-14,1.4333473140863693e-24,3.76,0.0,0.7872396287851973,0.9990436790643605,7.830879240581317e-09,9.860760845550015e-18,0.0022408147926600086,0.0022408249715592868,2.938651580831393e-10,4.130921640648579e-13,0.0009556173507787896,2.6592629754667457e-11,4.109906963606809e-12,2.8399048045494165e-07,3.497842248734816e-08,1.610949368596747e-07,1.922932690863204e-07,8.97234718869764e-05,2.072549588673087e-11,8.905743270692284e-08
5.25553414552156e-08,0.7531513913833495,2.9900094077191615e-07,5.205872095365657e-09,9.365922737595612e-08,6.022142643183384e-08,0.0,0.0,6.222509862609293e-07,3.641906473093622e-11,1.1979234665914487e-10,5.1803962048603504e-17,3.5003693116495368e-15,5.329406851127594e-28,9.932838502156191e-22,1.1411744292191945e-15,2.812583728854132e-15,2.8201624087457e-15,4.65222918615914e-18,3.763765900042599e-18,5.092926688136772e-09,2.486454680488036e-15,1.8097753963733522e-17,9.937828143788307e-24,2.5533219603486147e-20,2.230434743063274e-15,5.878586255034198e-14,8.80711781355145e-22,1.2106980340755196e-31,1.5527087365178475e-29,1.0037317349244493e-21,3.1561784492329106e-20,3.608229614976076e-14,1.7031669208279344e-24,3.76,0.0,0.7871856951204592,0.9990436600320499,8.398059710526306e-09,1.1316996842141422e-17,0.002293670377030126,0.002293681040128135,3.0096456321704e-10,4.2362195055095927e-13,0.0009556173326086372,2.8932229296319332e-11,4.5702923318841735e-12,2.876807130923069e-07,3.549845789026596e-08,1.6807578279403574e-07,1.9970419019032335e-07,9.183768194451375e-05,2.2352036443246213e-11,9.330830541354007e-08
5.376819289172687e-08,0.7531587068581398,3.093527399922073e-07,5.49226816706082e-09,9.79948148869486e-08,6.395092929079398e-08,0.0,0.0,6.366270411673289e-07,3.81173582914165e-11,1.2827603973580049e-10,5.708638110337275e-17,3.824665476745218e-15,6.029724898638111e-28,1.1183835361255401e-21,1.2282172536741893e-15,3.143982831077679e-15,3.0913951713823365e-15,5.26633921880135e-18,4.168019094284031e-18,5.330616291903785e-09,2.649672762299406e-15,1.969546107963672e-17,1.1896435760586933e-23,2.892083259884944e-20,2.4937659777089754e-15,6.293703418028583e-14,9.932700680000586e-22,1.5484521051060731e-31,1.7968073377523532e-29,1.1637826082195884e-21,3.4606137642461734e-20,3.9408448101184394e-14,2.0154891654628105e-24,3.76,0.0,0.7871317649903564,0.9990436408853759,8.991818585063612e-09,1.294681037460991e-17,0.002346522334732081,0.0023465334935199845,3.080634812300175e-10,4.341510179448051e-13,0.0009556173143291235,3.141480498997639e-11,5.070196057849156e-12,2.913393006329299e-07,3.601166696194328e-08,1.7515896178317373e-07,2.072103703884287e-07,9.395164726374393e-05,2.4070272266615646e-11,9.765797620882695e-08
5.498104432823814e-08,0.7531660218589411,3.197566185712776e-07,5.7856040779323375e-09,1.0242474382658884e-07,6.780742615462694e-08,0.0,0.0,6.510037673273487e-07,3.985425752390501e-11,1.371511290116068e-10,6.276616678407628e-17,4.1703283995934845e-15,6.811369338714876e-28,1.2563824971960227e-21,1.3195724887218333e-15,3.5054785563079588e-15,3.3815874686142193e-15,5.943250191633268e-18,4.604254622870388e-18,5.573722623637724e-09,2.8193419228247297e-15,2.1388283738236027e-17,1.4182903384581556e-23,3.2660607205745975e-20,2.781076628668439e-15,6.727316880433829e-14,1.1171100805853345e-21,1.969360315289351e-31,2.0725415625340003e-29,1.344855702585379e-21,3.7861545513084726e-20,4.2953159872055226e-14,2.375748356355559e-24,3.76,0.0,0.7870778383932477,0.9990436216242725,9.612742025099315e-09,1.4766141554246542e-17,0.0023993706659969126,0.002399382331984596,3.151619121531299e-10,4.4467936537000216e-13,0.000955617295940155,3.4045269411011335e-11,5.61197577896547e-12,2.9496917613203177e-07,3.651859627871081e-08,1.8234317621510233e-07,2.1481102763432463e-07,9.60653678561706e-05,2.588331873447476e-11,1.0210642472810971e-07
5.619389576474941e-08,0.7531733363855299,3.302099987479595e-07,6.085771146043846e-09,1.0694867228031386e-07,7.179152280677387e-08,0.0,0.0,6.653811644367189e-07,4.162975609315334e-11,1.4642645487366262e-10,6.886274471817408e-17,4.538197703393797e-15,7.682691320362245e-28,1.4082550733948985e-21,1.4153362254470616e-15,3.8990166865216904e-15,3.691576881762218e-15,6.687539271322547e-18,5.074111768241785e-18,5.822245415849305e-09,2.9955459256246195e-15,2.3179048184945263e-17,1.684277027012903e-23,3.677927893547394e-20,3.0939235191004222e-15,7.179760863924773e-14,1.2530602289218703e-21,2.4912883695871947e-31,2.3831755293172468e-29,1.5491343156156519e-21,4.133704026387831e-20,4.672509642262202e-14,2.7899168286315347e-24,3.76,0.0,0.78702391532753,0.9990436022486787,1.026141410360115e-08,1.679197190487515e-17,0.002452215371055405,0.002452227555771615,3.222598560173995e-10,4.552069921995783e-13,0.0009556172774416879,3.682856737735792e-11,6.1980673274055755e-12,2.985730888495489e-07,3.701975940063255e-08,1.896272334544358e-07,2.2250545351848787e-07,9.817884373330028e-05,2.77943240105467e-11,1.066536306090134e-07
5.740674720126068e-08,0.753180650437704,3.407105040437182e-07,6.3926602274168855e-09,1.1156625401449233e-07,7.590379455758608e-08,0.0,0.0,6.797592325144334e-07,4.3443847667089704e-11,1.561108600343354e-10,7.53959694481361e-17,4.9291222144836695e-15,8.652757573215878e-28,1.5750192664753857e-21,1.515603647443498e-15,4.326618569013902e-15,4.0222161102717484e-15,7.503980696819661e-18,5.579267965728185e-18,6.076184401077108e-09,3.178366665500467e-15,2.5070563330817835e-17,1.9926649202829586e-23,4.130486589478257e-20,3.4339244589509787e-15,7.651364789534333e-14,1.4019879180305363e-21,3.1354032374673892e-31,2.732227772126216e-29,1.7789689468492973e-21,4.5041796254864153e-20,5.073303088723538e-14,3.2645429283530592e-24,3.76,0.0,0.7869699957916365,0.999043582758535,1.0938416777810551e-08,1.904236517347896e-17,0.002505056450138086,0.00250506916513058,3.293573128538162e-10,4.657338979874636e-13,0.0009556172588336813,3.976967470008958e-11,6.830985125805537e-12,3.0215361590416323e-07,3.751563870544408e-08,1.9701003948495394e-07,2.3029300865543053e-07,0.00010029207490664233,2.980646866074195e-11,1.1129957349146216e-07
5.861959863777195e-08,0.7531879640152844,3.512559462847354e-07,6.706161998592784e-09,1.162771387691805e-07,8.014478863927273e-08,0.0,0.0,6.941379718896197e-07,4.5296525917709274e-11,1.662131896613072e-10,8.238612068516031e-17,5.343959596369368e-15,9.73139332630724e-28,1.757737185895553e-21,1.6204690401607902e-15,4.7903820075595475e-15,4.374372765180659e-15,8.397547819928613e-18,6.121438569168973e-18,6.335539311887165e-09,3.367884210096644e-15,2.7065619916946063e-17,2.3490656049431243e-23,4.6266692465639455e-20,3.8027589972094255e-15,8.142453344528457e-14,1.5648003525726739e-21,3.926687582632743e-31,3.1234850517495555e-29,2.0368854364059104e-21,4.8985127205801966e-20,5.4985841316810874e-14,3.806790589871682e-24,3.76,0.0,0.7869160797840333,0.9990435631537862,1.1644329863307746e-08,2.1536508621457803e-17,0.0025578939034752307,0.002557907160310924,3.364542826933382e-10,4.762600824214983e-13,0.0009556172401160684,4.287359698803457e-11,7.513322561972932e-12,3.0571317318878186e-07,3.800668715718723e-08,2.044905929079675e-07,2.381731183636707e-07,0.00010240506138770921,3.192296529483981e-11,1.1604423301767948e-07
5.983245007428322e-08,0.7531952771181105,3.618443134135122e-07,7.026167214234848e-09,1.2108097253856695e-07,8.451502644582797e-08,0.0,0.0,7.085173831890155e-07,4.71877845219268e-11,1.7674229150818413e-10,8.985389961043455e-17,5.783575991868546e-15,1.0929226259894339e-27,1.9575154705302317e-21,1.7300258016671315e-15,5.2924821247399985e-15,4.748929165494773e-15,9.373415039403396e-18,6.702376627173326e-18,6.600309880872552e-09,3.564176840576277e-15,2.916698979848136e-17,2.759686430502676e-23,5.1695412410632054e-20,4.2021691518842625e-15,8.653346551890623e-14,1.742445336088012e-21,4.894519930558089e-31,3.5610166425330744e-29,2.325593245576321e-21,5.3176483391865034e-20,5.949250746822818e-14,4.4244805237333014e-24,3.76,0.0,0.7868621673032185,0.9990435434343782,1.2379731009851833e-08,2.4294754780298395e-17,0.002610727731296871,0.00261074154156197,3.435507655668922e-10,4.867855452884787e-13,0.0009556172212887873,4.614536850252607e-11,8.247752343460175e-12,3.092540255946719e-07,3.849333000272659e-08,2.1206797928401461e-07,2.461452686197377e-07,0.00010451780318801697,3.414705823110185e-11,1.2088758883218846e-07
6.104530151079449e-08,0.7532025897460412,3.7247375804779307e-07,7.352566941510332e-09,1.2597739783961892e-07,8.901500562745902e-08,0.0,0.0,7.22897467325041e-07,4.911761716239316e-11,1.877070160456387e-10,9.782042522974128e-17,6.248845673356725e-15,1.2257731459523617e-27,2.1755056879582446e-21,1.8443664546453588e-15,5.8351721958704545e-15,5.146782137582034e-15,1.0436959634293147e-17,7.323872670024063e-18,6.87049584065297e-09,3.767321091391419e-15,3.1377425339379757e-17,3.2313785407398896e-23,5.762303140624079e-20,4.633960118033058e-15,9.184359841996335e-14,1.9359120654056747e-21,6.073327172446301e-31,4.049189109362561e-29,2.6479938735512842e-21,5.76254488765205e-20,6.426210764098784e-14,5.1261330317321775e-24,3.76,0.0,0.7868082583477183,0.9990435236002603,1.3145195678920621e-08,2.7338663655668245e-17,0.002663557933832791,0.0026635723091329435,3.5064676150537133e-10,4.973102864467522e-13,0.0009556172023517993,4.959005105871059e-11,9.037026832852452e-12,3.127782965884544e-07,3.8975966392336046e-08,2.1974136580380182e-07,2.5420900226870276e-07,0.00010663030031908502,3.6482023181397074e-11,1.2582962058181212e-07
6.225815294730576e-08,0.7532099018989526,3.831425867451081e-07,7.68525277288062e-09,1.3096605396942817e-07,9.364520204849873e-08,0.0,0.0,7.372782254844599e-07,5.108601752827788e-11,1.9911621659305357e-10,1.063072307863793e-16,6.7406507010920725e-15,1.3729277343676677e-27,2.412904713052928e-21,1.963582659459477e-15,6.4207844549627154e-15,5.5688428176768065e-15,1.1593763502148671e-17,7.987754507162268e-18,7.1460969238743625e-09,3.9773917891678245e-15,3.369965890943537e-17,3.771687558726299e-23,6.408292900682656e-20,5.1000009541797604e-15,9.735804126101036e-14,2.1462319205896615e-21,7.503316487065651e-31,4.592681590501955e-29,3.0071894044645236e-21,6.23417387824474e-20,6.930381556138069e-14,5.921012465075412e-24,3.76,0.0,0.7867543529160868,0.9990435036513838,1.3941297122878778e-08,3.069104536428268e-17,0.0027163845113125345,0.0027163994632729642,3.5774227053963606e-10,5.078343058055967e-13,0.0009556171833050619,5.3212732970175464e-11,9.883978364552117e-12,3.1628797718297865e-07,3.945497092336001e-08,2.2750999627294405e-07,2.623639154749806e-07,0.00010874255279243669,3.893116695465649e-11,1.308703079156735e-07
6.347100438381703e-08,0.7532172135767375,3.9384924993269373e-07,8.024117018821319e-09,1.360465772517345e-07,9.840607161724996e-08,0.0,0.0,7.516596591176078e-07,5.309297931601937e-11,2.109787494506384e-10,1.1533626023665642e-16,7.259880589577904e-15,1.5357172538550084e-27,2.6709550875467985e-21,2.0877652281450063e-15,7.051730873156845e-15,6.01603645756901e-15,1.2849614807586338e-17,8.69588703513691e-18,7.4271128632085214e-09,4.194462090723995e-15,3.6136402475625456e-17,4.388907002123109e-23,7.110988004270853e-20,5.6022252474525106e-15,1.030798587130319e-13,2.3744792507747443e-21,9.231294266238674e-31,5.196501603048072e-29,3.406491178920291e-21,6.733519660124937e-20,7.462689731436198e-14,6.819173340982843e-24,3.76,0.0,0.7867004510069034,0.9990434835877018,1.4768606365705856e-08,3.437600318820275e-17,0.0027692074639654035,0.002769223004231056,3.6483729270051467e-10,5.183576033109155e-13,0.0009556171641485215,5.701852803395866e-11,1.0791519543783267e-11,3.1978493434025697e-07,3.993069510743594e-08,2.3537318639479558e-07,2.706096543982589e-07,0.00011085456061959933,4.149782717668903e-11,1.3600963048519614e-07
6.46838558203283e-08,0.7532245247793045,4.0459233246454817e-07,8.369052881898083e-09,1.4121860127308578e-07,1.0329805199571169e-07,0.0,0.0,7.660417699281708e-07,5.5138496230044706e-11,2.233034740319912e-10,1.2492986479161388e-16,7.807431981909586e-15,1.7155713675625457e-27,2.9509453621829866e-21,2.217004139190479e-15,7.730503910056364e-15,6.489302233538624e-15,1.4210509546590274e-17,9.4501720558608e-18,7.71354339135269e-09,4.418603520243686e-15,3.86903472802315e-17,5.092134505134052e-23,7.874007545618667e-20,6.142631757776473e-15,1.0901207176676964e-13,2.6217721562427004e-21,1.131158015585552e-30,5.866001388867778e-29,3.8494285841607996e-21,7.261579154263223e-20,8.024070832326369e-14,7.831508132371514e-24,3.76,0.0,0.7866465526187706,0.9990434634091687,1.5627692185218975e-08,3.84189770314594e-17,0.002822026792020467,0.002822042932256144,3.7193182801880375e-10,5.288801789356019e-13,0.0009556171448821323,6.101257455325627e-11,1.1762643528493158e-11,3.2327091884228517e-07,4.040346876223509e-08,2.4333031933617275e-07,2.789459120803562e-07,0.00011296632381210445,4.418537202457261e-11,1.4124756794410429e-07
6.589670725683957e-08,0.7532318355065757,4.1537054476927607e-07,8.719954613537181e-09,1.4648175710907253e-07,1.0832156419668582e-07,0.0,0.0,7.804245598634942e-07,5.722256198346054e-11,2.3609925299707777e-10,1.3511079952812458e-16,8.384208332041333e-15,1.914023408979229e-27,3.2542104230055e-21,2.351388552989445e-15,8.459677238403487e-15,6.989593058583743e-15,1.5682653031811883e-17,1.025254810497777e-17,8.005388241029205e-09,4.649886005620781e-15,4.13641635986227e-17,5.891330923132539e-23,8.701114257980831e-20,6.7232850414580285e-15,1.1515765850297195e-13,2.8892732670824805e-21,1.3807024872585273e-30,6.606894820012369e-29,4.33975795701772e-21,7.819361592362267e-20,8.615469037742508e-14,8.969796744597011e-24,3.76,0.0,0.7865926577503136,0.9990434431157411,1.6519121096727294e-08,4.2846787264109094e-17,0.0028748424957065572,0.0028748592475970574,3.790258765252689e-10,5.394020326725888e-13,0.0009556171255058582,6.520003439536101e-11,1.2800424294786967e-11,3.2674757266343683e-07,4.087360132899725e-08,2.513808415613184e-07,2.873724255296455e-07,0.00011507784238148791,4.6997199973990487e-11,1.46584099948423e-07
6.832241012986211e-08,0.7532464555349905,4.370277803335717e-07,9.439238724990603e-09,1.572799772410812e-07,1.1876479347547722e-07,0.0,0.0,8.091921860626943e-07,6.150631490817928e-11,2.631394417516626e-10,1.573276795452363e-16,9.62908194380272e-15,2.3734029978292596e-27,3.936137950228218e-21,2.6359465381614827e-15,1.0079929626253015e-14,8.075129096693575e-15,1.8986562285119017e-17,1.2009510166100956e-17,8.605319835991797e-09,5.13414608451132e-15,4.708198626145264e-17,7.822172958368684e-23,1.0563369966221036e-19,8.013922685883704e-15,1.2810065548150537e-13,3.489777918032725e-21,2.0344650385293272e-30,8.327633215163617e-29,5.47880711607549e-21,9.028192253951613e-20,9.892134922841548e-14,1.1676105287515257e-23,3.76,0.0,0.7864848785670271,0.9990434021840352,1.8401262859181952e-08,5.2971367263441274e-17,0.0029804630308859882,0.0029804810412211997,3.932125132256315e-10,5.60443574526771e-13,0.0009556170864234876,7.417595399967523e-11,1.5088657611206398e-11,3.336789520296775e-07,4.180708630767905e-08,2.6776013357163963e-07,3.044953718176733e-07,0.00011930014569705636,5.3007449168838007e-11,1.575528662288999e-07
7.05055427155824e-08,0.753259611934544,4.566287882942177e-07,1.0105962955213114e-08,1.6730630116913047e-07,1.2861747196692613e-07,0.0,0.0,8.35085396459151e-07,6.549346670163898e-11,2.8917559901935967e-10,1.7956797304714544e-16,1.0858609665027573e-14,2.86813173345949e-27,4.643823511263466e-21,2.9105246282475894e-15,1.1738031767766132e-14,9.154371627423622e-15,2.240713702125912e-17,1.3775441331649185e-17,9.163772570269756e-09,5.595072639002918e-15,5.266434160231705e-17,1.000800932262943e-22,1.2499335408516744e-19,9.335220188251285e-15,1.4050811586773787e-13,4.1119467583825766e-21,2.84963803034301e-30,1.0185821680673263e-28,6.708682922578025e-21,1.022815999098782e-19,1.1153431315908188e-13,1.4680739122552053e-23,3.76,0.0,0.7863878893259643,0.9990433649521495,2.021144027758508e-08,6.3698527298387e-17,0.0030755091194965114,0.0030755283025973787,4.0597882166751706e-10,5.793784935124108e-13,0.0009556170508731454,8.296799007149953e-11,1.7408535106779613e-11,3.3989976171390377e-07,4.2640919873530535e-08,2.8281649754140026e-07,3.2021286727602803e-07,0.0001230993821858163,5.887642720971853e-11,1.6776174518299924e-07
