Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57)
1.02602404398508e-05,0.6699065252159205,8.046975653449842e-05,4.2692561553150355e-06,2.6232705646561673e-05,0.0010723232611772613,0.0,0.0,8.846312511072499e-05,1.8504590316220958e-07,1.0321788407104734e-08,1.736683081533824e-11,6.66761458550978e-11,4.797664889325459e-19,2.957545773483457e-15,2.6630825319327908e-12,6.735481738202513e-09,1.1698424733077942e-09,3.2977976187401264e-11,3.281882935060762e-13,1.1344478493006435e-06,3.415134391819376e-13,8.788891846512129e-14,1.9151862486905035e-12,2.761960777072404e-13,4.615651711714532e-08,1.1499299577590502e-10,9.904976557886996e-14,2.483513947756948e-16,5.3180676194046905e-18,1.8783225169037953e-13,1.702811285382943e-14,2.0405647019565614e-09,1.0744139398809094e-13,3.76,0.0,0.751417572486614,0.9993969046446791,0.00023234346407938113,2.2212005182558094e-09,0.04221947066546614,0.04223368333457782,5.574477536182091e-10,3.0875051715557884e-13,0.00037729045634252596,4.17781830727037e-07,1.1408204444034833e-05,6.492680748420038e-05,1.553796821665087e-05,0.0013562957324975942
1.0343028453317723e-05,0.6699518355728736,8.340248676297701e-05,4.4308085990983206e-06,2.721018397708938e-05,0.0011123051654720031,0.0,0.0,9.138785745795178e-05,1.9235929047459172e-07,1.0822864233831626e-08,1.8607867175782408e-11,6.961578935070755e-11,5.466475813287331e-19,3.2514061088299083e-15,2.830990353128012e-12,7.056627961752358e-09,1.2243446633752443e-09,3.498923442434751e-11,3.456795781600393e-13,1.1527043728788689e-06,3.491736497589922e-13,9.43549314717266e-14,2.0846518660904674e-12,2.96041735016671e-13,4.998495959275779e-08,1.2000487504511136e-10,1.0721613318420805e-13,2.733061209569767e-16,5.893045689954329e-18,2.0681363262411944e-13,1.8412110358260605e-14,2.133126565010526e-09,1.1673037102613989e-13,3.76,0.0,0.7510330910336772,0.9993886657517866,0.00024127631058502494,2.334421027618246e-09,0.04254985733701758,0.042564677801439625,5.618108137660245e-10,3.1119909255866176e-13,0.00037728734303310693,4.366496566831727e-07,1.1951763864413464e-05,6.726720936376743e-05,1.6099629669196625e-05,0.001406903337089743
1.0417537665437953e-05,0.6699927730570323,8.613324381294996e-05,4.5814345671539826e-06,2.812120602559843e-05,0.0011495140701142464,0.0,0.0,9.410537455291635e-05,1.9921782095060166e-07,1.1293729911035933e-08,1.9803861090582082e-11,7.237311334053714e-11,6.148573264943165e-19,3.541229239255041e-15,2.991345786517918e-12,7.3582304279819066e-09,1.275493998945141e-09,3.690898660273797e-11,3.621768701506565e-13,1.1692579868258984e-06,3.5628473660172465e-13,1.0059440117437337e-13,2.2496775933385275e-12,3.151627597545617e-13,5.370044515949205e-08,1.2469918079391783e-10,1.151323503457944e-13,2.978372269773621e-16,6.463376265048014e-18,2.2558251841205138e-13,1.9753699777865056e-14,2.2198957709191057e-09,1.2575693591659169e-13,3.76,0.0,0.7506855555359178,0.9993809948924532,0.0002495990966584134,2.4408915954293667e-09,0.042847038988498724,0.04286242878838257,5.657353730154163e-10,3.1340399014161814e-13,0.00037728445032358075,4.543345382560145e-07,1.2461751057318177e-05,6.944567945110026e-05,1.6622526059940337e-05,0.0014540073111584677
1.0492046877558183e-05,0.6700338658902895,8.895346169470403e-05,4.7371912708416255e-06,2.9062932349731213e-05,0.0011879224203058941,0.0,0.0,9.69062494725625e-05,2.0635078296841594e-07,1.1784268951215334e-08,2.1080418571927114e-11,7.52407280209954e-11,6.916674018139847e-19,3.857386054208225e-15,3.161009984132741e-12,7.672258391093376e-09,1.328714469430775e-09,3.8939565097029815e-11,3.794219741743055e-13,1.185927835743222e-06,3.6361430386824683e-13,1.0726149585787417e-13,2.4274951076710706e-12,3.3556329280470045e-13,5.769119318837692e-08,1.2957433730194935e-10,1.2362555746931825e-13,3.245054005257689e-16,7.088830454000236e-18,2.461082300979693e-13,2.119311544868447e-14,2.3100783663598167e-09,1.354634141896784e-13,3.76,0.0,0.7503365450242953,0.9993730733557536,0.000258199547016423,2.551877889135153e-09,0.04314406165382342,0.043160042792199364,5.696578346864309e-10,3.1561016792730805e-13,0.00037728146259392544,4.7271299521838634e-07,1.2992218395429556e-05,7.169478009032607e-05,1.716247319161494e-05,0.0015026360155795183
1.0566556089678413e-05,0.6700751195665047,9.186609783581193e-05,4.898255654738292e-06,3.0036421864358298e-05,0.0012275688120570406,0.0,0.0,9.979305218856505e-05,2.1377086722798142e-07,1.2295312286478422e-08,2.244345336591692e-11,7.822318728785738e-11,7.781770568565168e-19,4.2023343596161424e-15,3.340556478169128e-12,7.999233100916368e-09,1.3840908119736856e-09,4.1088226055794386e-11,3.9744751354556636e-13,1.2027138730748118e-06,3.7117581826879586e-13,1.143870900923671e-13,2.619085803296492e-12,3.5733229258829946e-13,6.197750773956641e-08,1.3463725559741384e-10,1.3273751271312616e-13,3.5349335702420815e-16,7.774777046220886e-18,2.685607753147838e-13,2.2737497597980584e-14,2.403806848157876e-09,1.4590009431867614e-13,3.76,0.0,0.7499860077868291,0.999364892879857,0.00026708699299120167,2.6675652416402177e-09,0.0434409239440908,0.04345751928492301,5.735781805645601e-10,3.178177948472077e-13,0.0003772783689073558,4.918118763601027e-07,1.3543957520616521e-05,7.401682074550445e-05,1.772003506601621e-05,0.0015528388380560225
1.0641065301798644e-05,0.6701165397561002,9.487420730450773e-05,5.06481081590354e-06,3.104277093971803e-05,0.0012684930885311235,0.0,0.0,0.00010276842779146046,2.2149141811604014e-07,1.2827729032503368e-08,2.3899359832634655e-11,8.132524224222392e-11,8.756303917033622e-19,4.5787694968335346e-15,3.5305973008756975e-12,8.33969990973384e-09,1.441711424154229e-09,4.336278763293859e-11,4.162874902316956e-13,1.2196160516063477e-06,3.7898372018987234e-13,1.220044403521154e-13,2.825506468081357e-12,3.805651412026306e-13,6.658118231234058e-08,1.398951061200162e-10,1.4251298359826841e-13,3.8499936535820217e-16,8.527114828048829e-18,2.931271213876425e-13,2.4394508665531852e-14,2.5012188339093045e-09,1.5712094101590191e-13,3.76,0.0,0.7496338904236144,0.9993564449057045,0.00027627108710118897,2.788146796575181e-09,0.04373762442019854,0.04375485772232654,5.774963917818591e-10,3.200270525794667e-13,0.00037727518169441705,5.116590650274252e-07,1.4117789917704737e-05,7.641418613571183e-05,1.829579449768391e-05,0.0016046667779401277
1.0715574513918874e-05,0.6701581323162308,9.79809459485487e-05,5.237046218136577e-06,3.208311475798308e-05,0.0013107363795847003,0.0,0.0,0.00010583509834745136,2.2952646934528797e-07,1.3382428569301765e-08,2.5455055342491758e-11,8.455185045998276e-11,9.854321491206768e-19,4.989647936619494e-15,3.731785883808793e-12,8.69422962184433e-09,1.5016685400301943e-09,4.5771680371049e-11,4.3597734172344653e-13,1.236634323432855e-06,3.8705349377871883e-13,1.3014937563421541e-13,3.0478951055157203e-12,4.0536412413048243e-13,7.152560728699275e-08,1.4535532824518256e-10,1.5299996072167216e-13,4.1923857745547486e-16,9.35232654009914e-18,3.200129359342555e-13,2.6172368681606588e-14,2.6024572615376265e-09,1.6918385921299145e-13,3.76,0.0,0.7492801377923403,0.9993477206069197,0.00028576181432532233,2.913823871807735e-09,0.04403416159112988,0.044052057543557954,5.814124487940978e-10,3.2223813642914147e-13,0.0003772718979299369,5.322835194926226e-07,1.4714568002549246e-05,7.888933860078791e-05,1.889035373389203e-05,0.0016581724982026613
1.0790083726039104e-05,0.6701999032930691,0.00010118957366387307,5.41515791433798e-06,3.3158628734847026e-05,0.0013543411430368983,0.0,0.0,0.0001089958647930087,2.3789078227773196e-07,1.3960362807493957e-08,2.71180277343069e-11,8.790818570069011e-11,1.1091691184870242e-18,5.438213999289521e-15,3.944820159082178e-12,9.063419964490608e-09,1.5640584196169532e-09,4.832400292587894e-11,4.565539989509419e-13,1.2537686399242616e-06,3.954017423394144e-13,1.3886051993352708e-13,3.287477355844999e-12,4.3183895749444164e-13,7.683588754211456e-08,1.5102563988920134e-10,1.6424989170264844e-13,4.564445087150464e-16,1.025753756061961e-17,3.494445007824944e-13,2.8079898095528122e-14,2.7076705930651355e-09,1.821509832106285e-13,3.76,0.0,0.7489246929513507,0.9993387108927775,0.0002955695039559792,3.044806352036196e-09,0.04433053391216612,0.0443491181707717,5.853263313566267e-10,3.2445125636672674e-13,0.00037726848685151396,5.537153136035519e-07,1.5335176260334234e-05,8.144482057775435e-05,1.9504335106541323e-05,0.001713410379733734
1.0864592938159334e-05,0.6702418589310873,0.00010450345772428827,5.599348774350527e-06,3.427052997790472e-05,0.0013993512066466124,0.0,0.0,0.00011225360883274107,2.4659988566911966e-07,1.4562528569944874e-08,2.889638612064209e-11,9.139964813149651e-11,1.2486399886758863e-18,5.92802936999417e-15,4.17044591866791e-12,9.447897140249715e-09,1.6289815461419347e-09,5.1029582640330524e-11,4.780559476889174e-13,1.271018951689931e-06,4.040462686642556e-13,1.481795421754047e-13,3.5455732864528763e-12,4.601073661461865e-13,8.25389658512729e-08,1.5691404764334876e-10,1.7631792623112414e-13,4.96870615160179e-16,1.1250581044653335e-17,3.816708698929659e-13,3.012656470163335e-14,2.8170130288132858e-09,1.960889798217114e-13,3.76,0.0,0.7485674971016827,0.9993294063123433,0.0003057048417090124,3.18131309561717e-09,0.04462673978306093,0.04464603900876279,5.89238018503627e-10,3.2666663818502357e-13,0.0003772649763406009,5.759856802761392e-07,1.5980532409883365e-05,8.408325710665833e-05,2.0138381696303714e-05,0.0017704365766249292
1.0931651229067541e-05,0.6702797822141207,0.00010757881986235827,5.770491585513293e-06,3.530339294907761e-05,0.00144109915754047,0.0,0.0,0.0001152709426452584,2.5474636102650187e-07,1.5126057819155178e-08,3.060281125332444e-11,9.466215226242436e-11,1.3892911426307509e-18,6.4073558331165686e-15,4.38493268201075e-12,9.807538678294562e-09,1.6896649060669771e-09,5.360440179832308e-11,4.982319365679605e-13,1.286643366774658e-06,4.120954081830613e-13,1.5712347678106193e-13,3.794861835153745e-12,4.871866608804498e-13,8.803143391796767e-08,1.6240694501768403e-10,1.8792741071385065e-13,5.362342918947389e-16,1.2226517839431322e-17,4.1329015538826954e-13,3.2095904854848876e-14,2.9190838500327057e-09,2.095222859253578e-13,3.76,0.0,0.748244473582944,0.9993207720497935,0.00031511591379741695,3.309080873014638e-09,0.04489318138314701,0.04491314773695449,5.927566419257592e-10,3.286626159140863e-13,0.0003772617223966024,5.967727725629428e-07,1.6583298625921812e-05,8.65310143435162e-05,2.0726728157653563e-05,0.0018233370491120254
1.0992003690884928e-05,0.6703140495195296,0.00011042410799522806,5.929006095572238e-06,3.625982631463207e-05,0.0014797049419338789,0.0,0.0,0.00011805759029977066,2.6233859984982705e-07,1.5651395604934754e-08,3.223028760114378e-11,9.769942480693344e-11,1.529550625905547e-18,6.8725912448265244e-15,4.587753840785815e-12,1.0142670460128286e-08,1.746172751682477e-09,5.6042108945742035e-11,5.170839928700714e-13,1.3007856074229196e-06,4.1957029272679795e-13,1.656541643549615e-13,4.033944656635458e-12,5.129688193559978e-13,9.328528860611936e-08,1.6751252066947613e-10,1.9902140720878515e-13,5.742609290439498e-16,1.3177310352809268e-17,4.4405309777644555e-13,3.397822624489607e-14,3.0140179990872307e-09,2.2238011996052263e-13,3.76,0.0,0.74795246004057,0.9993127842456498,0.00032382731705076737,3.4281987195560822e-09,0.04513286136891735,0.04515344797761703,5.959218540283479e-10,3.3046088648523513e-13,0.00037725870055403226,6.161045984149902e-07,1.7144180007886408e-05,8.87950040461434e-05,2.1271008844601643e-05,0.0018722620996926218
1.1052356152702314e-05,0.6703484497607908,0.00011334481196899924,6.091893439109731e-06,3.7242442066904384e-05,0.0015193153893637414,0.0,0.0,0.00012091326345155365,2.701874057390546e-07,1.619456504582631e-08,3.3950227145471794e-11,1.0083575481416214e-10,1.6841604119294867e-18,7.372435598027483e-15,4.800338697521986e-12,1.0489047669967055e-08,1.8045362865304952e-09,5.860059020036596e-11,5.366169866571372e-13,1.315003862062408e-06,4.272756059967781e-13,1.746690803511129e-13,4.2878706515583064e-12,5.401665131957395e-13,9.885149969472376e-08,1.727764254005522e-10,2.107637671747107e-13,6.149256932999044e-16,1.42023612412179e-17,4.771795774433271e-13,3.5971024851282215e-14,3.1119553920276985e-09,2.360100861912522e-13,3.76,0.0,0.7476591867116597,0.9993045851962078,0.00033277392447665107,3.551361899865045e-09,0.045372429109521294,0.045393655385483477,5.99085585944199e-10,3.322611002551142e-13,0.0003772556024579296,6.360461753756531e-07,1.7723045501605653e-05,9.111837201903544e-05,2.1829669356841995e-05,0.001922466420764428
1.1112708614519701e-05,0.6703829866633452,0.00011634294320338723,6.2592756021624005e-06,3.8251974057612634e-05,0.001559956620719378,0.0,0.0,0.00012383965725902416,2.783027020348941e-07,1.6756194327157516e-08,3.576840418829118e-11,1.0407449683766052e-10,1.8546164050951745e-18,7.90954809334008e-15,5.0231929214492705e-12,1.0847065756431498e-08,1.8648180092126806e-09,6.128679052043345e-11,5.568546450797356e-13,1.3292981028116003e-06,4.3522351750879646e-13,1.841974437010557e-13,4.557557998685184e-12,5.688605800907647e-13,1.0474854569332038e-07,1.782035158331651e-10,2.231921594511975e-13,6.584099267262504e-16,1.5307538403269118e-17,5.128569788412075e-13,3.808078924888057e-14,3.2129900086752623e-09,2.504578678304755e-13,3.76,0.0,0.747364618507002,0.9992961692631234,0.00034196215726171045,3.6787059948582184e-09,0.045611883639245836,0.04563376960928251,6.022478250335763e-10,3.3406341296000016e-13,0.000377252434680376,6.566165310900442e-07,1.832045217551028e-05,9.350268377197257e-05,2.2403094441308752e-05,0.0019739835217263005
1.1173061076337087e-05,0.6704176640496686,0.00011942056641070178,6.431277994705622e-06,3.928917724797843e-05,0.0016016554358661565,0.0,0.0,0.0001268385054300887,2.866948334557625e-07,1.7336936695424083e-08,3.7690990958382176e-11,1.0741912595017754e-10,2.0425704286573734e-18,8.48679996191907e-15,5.256851074047428e-12,1.1217136186012276e-08,1.9270826954217997e-09,6.410812412976767e-11,5.778214953153446e-13,1.343668301382465e-06,4.4342690264571956e-13,1.9427036381461082e-13,4.843982244105212e-12,5.991366634488873e-13,1.1099599203180441e-07,1.8379879421029045e-10,2.3634643259385977e-13,7.04907547754586e-16,1.6499181617918042e-17,5.512879069030337e-13,4.031438702341576e-14,3.3172187591225083e-09,2.6577182602297345e-13,3.76,0.0,0.7470687194142044,0.9992875306903004,0.00035139861626338163,3.8103713944314755e-09,0.04585122396457362,0.04587379028956871,6.054085582947622e-10,3.3586798963662783e-13,0.00037724917150917055,6.778352842502667e-07,1.8936973908297436e-05,9.594954569125828e-05,2.2991679193700187e-05,0.0020268477932208796
1.1233413538154474e-05,0.6704524858435422,0.00012257980093844306,6.608029545379362e-06,4.035482831942262e-05,0.0016444393305871548,0.0,0.0,0.00012991158090501677,2.953745842684112e-07,1.793747164352657e-08,3.972458570572423e-11,1.1087324241541353e-10,2.2498476461367616e-18,9.107293098412998e-15,5.501878427471872e-12,1.159968722671634e-08,1.9913974907164933e-09,6.707250865256102e-11,5.995428909513136e-13,1.358114429064918e-06,4.5189938362823657e-13,2.0492099083539853e-13,5.148179808550148e-12,6.310855311854323e-13,1.1761455185332992e-07,1.8956741257938998e-10,2.502687351509254e-13,7.546259045975925e-16,1.778414062983775e-17,5.926915086101324e-13,4.2679093664424143e-14,3.4247415742160052e-09,2.820031492812694e-13,3.76,0.0,0.7467714524741689,0.9992786635347246,0.00036109008705562535,3.946503487935171e-09,0.04609044906343846,0.04611371705860008,6.085677723544008e-10,3.3767500523761673e-13,0.0003772458202648789,6.997226632733419e-07,1.957320186817557e-05,9.846060603862432e-05,2.3595829329870654e-05,0.0020810945295746688
1.1287730753790121e-05,0.6704839522514661,0.0001254946864787904,6.771275944253693e-06,4.133889716872471e-05,0.0016838958791102327,0.0,0.0,0.00013274231067116738,3.034415578700247e-07,1.8495459575312443e-08,4.1655555779830236e-11,1.140786393918804e-10,2.4545875461946985e-18,9.705473011560925e-15,5.732617225486337e-12,1.1955022298535304e-08,2.0510911377475217e-09,6.986974417545525e-11,6.197589249658238e-13,1.3711808392871926e-06,4.597665880913559e-13,2.150296599308264e-13,5.438062659289848e-12,6.613491524589204e-13,1.2390665656302306e-07,1.9491175705048366e-10,2.634922696045436e-13,8.023091408391204e-16,1.902649457562091e-17,6.326919231209044e-13,4.492578219095493e-14,3.5244136345562234e-09,2.974404071814021e-13,3.76,0.0,0.7465027113894259,0.99927048261573,0.0003700362072552281,4.072965758070631e-09,0.046305652265423665,0.046329570545887024,6.114097547340503e-10,3.393035576444089e-13,0.00037724273648301646,7.200102043122697e-07,2.0163158793156995e-05,0.00010077684688286621,2.415321696608896e-05,0.0021311285175463286
1.1342047969425769e-05,0.6705155418970623,0.00012847906416675728,6.938575674505095e-06,4.234725419153426e-05,0.0017242752538563502,0.0,0.0,0.00013563598212589802,3.1175913365351976e-07,1.907058741706073e-08,4.36876392199143e-11,1.1737855423072134e-10,2.6782421311051977e-18,1.0344020352240006e-14,5.973508969922718e-12,1.2321165663970841e-08,2.112554271280943e-09,7.27962689493104e-11,6.406270700873247e-13,1.3843087069197514e-06,4.678745068461697e-13,2.256622532921864e-13,5.744083805965681e-12,6.93119744089183e-13,1.3053398784861979e-07,2.0040478056466463e-10,2.774082739912792e-13,8.529529998578811e-16,2.035623165692064e-17,6.754781785860737e-13,4.7290824391125936e-14,3.626914654903757e-09,3.137062764035535e-13,3.76,0.0,0.7462328032958814,0.9992621070626683,0.00037919975546313534,4.203281520332849e-09,0.046520760495395434,0.04654534738035581,6.142504851316475e-10,3.409343785618731e-13,0.00037723957517152,7.408718704185083e-07,2.0770027404730885e-05,0.0001031477211094143,2.472386135481846e-05,0.0021823386936951697
1.1396365185061416e-05,0.6705472578594548,0.00013153459822668292,7.110030435827974e-06,4.3380513354177765e-05,0.0017655990173600215,0.0,0.0,0.0001385939719902168,3.2033616838906234e-07,1.9663410626656802e-08,4.582666887963337e-11,1.2077589209544005e-10,2.9225905935888637e-18,1.1025757080255913e-14,6.225037835443136e-12,1.2698468137482385e-08,2.1758411910645206e-09,7.585906556419864e-11,6.621676342376568e-13,1.397498010087546e-06,4.762347996260655e-13,2.368477904971898e-13,6.067141951573226e-12,7.264754766992946e-13,1.3751431298961055e-07,2.0605056748134896e-10,2.9205281185698603e-13,9.067406830422595e-16,2.177958229545783e-17,7.212501737517867e-13,4.978045897846761e-14,3.732324143022825e-09,3.30844643080357e-13,3.76,0.0,0.7459616991828114,0.9992535322102369,0.0003885860840001631,4.337568028571683e-09,0.04673577294577042,0.04676104727621715,6.170899529888255e-10,3.425676185340338e-13,0.00037723633834954953,7.623237510562227e-07,2.1394276647084813e-05,0.00010557452158453217,2.530808148830912e-05,0.0022347527610565025
