Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495)
3.9319802500318196e-06,0.7469138666053899,0.001688762304286581,0.00020479442013688533,0.0009254559291215356,0.009102102785431488,0.0,0.0,0.00026532004695781463,6.093868412401661e-07,0.00045863973265924935,6.223383050814285e-06,4.925901376911413e-06,1.3630606182644767e-10,4.2313769121265134e-08,2.742758615449599e-06,0.00028430419024007194,8.520274917005576e-06,2.5414808934055683e-07,9.884483922939469e-10,3.811970962626497e-05,2.3917502467807647e-10,1.2138856566457335e-07,6.201318381979425e-07,1.7392895812475007e-08,0.00013978330752442166,2.7578035166370028e-08,2.9455226667833613e-07,1.0166545721818684e-07,2.8615944308521494e-09,6.353196246654835e-08,1.9830743006747135e-11,1.1129152499798631e-07,2.6946324824772176e-10,3.76,0.0,0.44942589949721856,0.9958518817994462,0.0032223106341717944,6.457789704139325e-05,0.12008502465020889,0.12144410701224713,1.7304022066015803e-08,2.7211640809136843e-11,0.0009798895913780829,8.380139565993104e-05,0.0004431948458747539,0.0003277226776577371,4.2632481237936024e-05,0.006432581426531521,0.006107666403230082,0.004788556023103368,0.00010786692056259833,0.00036135453231738525,1.5524024417402344e-05,7.844484417829427e-08,1.2330605959679089e-05,1.3081043478884466e-05,2.547952049086616e-05,7.1898294443315235e-06,0.00011532874329113019,2.1971456166226226e-05,0.0003765947585329148,2.7659968142740646e-08
3.950127818758202e-06,0.7470196599484322,0.0017227540161047403,0.00020955752083516132,0.0009441076605305811,0.00929532319077005,0.0,0.0,0.00027045439706851316,6.266265295871281e-07,0.00047145673162831266,6.421165171526104e-06,5.1404784870629936e-06,1.4587902037320458e-10,4.438598619192843e-08,2.8213530530019063e-06,0.0002902594422061264,8.80657449566738e-06,2.67154284653175e-07,1.026311002354772e-09,3.882909986084901e-05,2.484560310615662e-10,1.2544247134296092e-07,6.469042362696336e-07,1.7988722201788143e-08,0.00014426144701152393,2.82819586375022e-08,3.086922351778964e-07,1.0617625255964866e-07,2.9869664112619033e-09,6.624966136760967e-08,2.0674004189338966e-11,1.1397017984010123e-07,2.873171318531647e-10,3.76,0.0,0.44864685095819523,0.9957822129936056,0.003294357301995737,6.605690986163935e-05,0.12053763521774462,0.12193262888007679,1.736930324798526e-08,2.734693964311251e-11,0.0009798210691891781,8.584249937788917e-05,0.0004543011401600032,0.00033401415496474616,4.3467574754867325e-05,0.006569738176468589,0.0062354130071601835,0.004812194643953963,0.00011049634656861194,0.0003647610477352206,1.58923498152969e-05,8.063397738349738e-08,1.2624336609663852e-05,1.3405039339086006e-05,2.6565427018551548e-05,7.492010744870372e-06,0.00011870932640584924,2.2928014620913084e-05,0.0003852542692963645,2.8185158815409976e-08
3.968275387484584e-06,0.7471260686169278,0.0017573581126882423,0.00021442566073782531,0.0009631052978757333,0.009492119967946376,0.0,0.0,0.0002756808912499826,6.44411589131745e-07,0.00048460644732929535,6.624912561297257e-06,5.363836220973463e-06,1.5610243548914602e-10,4.655501508341385e-08,2.9020539174088274e-06,0.0002963250363260622,9.102466685251982e-06,2.8080178895768346e-07,1.0656639096896072e-09,3.955520288553942e-05,2.5813724475464813e-10,1.2962882957423245e-07,6.747716365248433e-07,1.8605241796818188e-08,0.00014887452007311406,2.9003577370615144e-08,3.234755924290421e-07,1.1087421504986618e-07,3.117601946429943e-09,6.907878988593556e-08,2.1553212641967382e-11,1.1670675440926097e-07,3.0631990723118965e-10,3.76,0.0,0.4478633097933384,0.9957110700178576,0.0033679111539953355,6.756568887270906e-05,0.12098864607944317,0.12242043252668817,1.7434355427256372e-08,2.748339039251777e-11,0.0009797510986906833,8.792780149332183e-05,0.0004656505559119806,0.0003404124373980123,4.431755749362338e-05,0.006709482110345349,0.006365456920288388,0.004835967473513424,0.00011318219068955276,0.0003681928241767183,1.6268316128534138e-05,8.28809135852671e-08,1.2924175257320377e-05,1.3737552766241541e-05,2.7695145459019007e-05,7.806168484129361e-06,0.00012218128829565562,2.3923961942079805e-05,0.0003941055925469058,2.8719077757414657e-08
3.986422956210966e-06,0.747233103958193,0.0017925836997189613,0.00021940104087097453,0.0009824543156823683,0.009692548633708343,0.0,0.0,0.0002810008708924068,6.627611244186242e-07,0.000498097028513147,6.834800748089713e-06,5.596309549875323e-06,1.6701889033783995e-10,4.882513655442975e-08,2.9849138170169682e-06,0.00030250273170125786,9.408274101941704e-06,2.951208941326324e-07,1.1065680101019488e-09,4.029849719980672e-05,2.6823648497964185e-10,1.3395188206054475e-07,7.037762447553075e-07,1.9243162083628504e-08,0.0001536264083059861,2.9743375546529273e-08,3.389299360360134e-07,1.157665711452384e-07,3.253713819601911e-09,7.202370366666952e-08,2.2469903666152794e-11,1.1950232436919447e-07,3.265431759587113e-10,3.76,0.0,0.4470751951699795,0.9956384230321491,0.0034430021406403333,6.910476776700925e-05,0.1214380358891768,0.12290751655274147,1.749917558408417e-08,2.7621047256437277e-11,0.0009796796485118371,9.005810164678075e-05,0.0004772474477101785,0.00034691895024479386,4.5182657584774815e-05,0.0068518553627911006,0.006497830895445618,0.004859877999930094,0.00011592544539625579,0.0003716502560270854,1.6652050039130645e-05,8.518708076238776e-08,1.3230223480782449e-05,1.4078821498456481e-05,2.8870336167832933e-05,8.132745040934357e-06,0.00012574693354355166,2.4960825653121537e-05,0.0004031530906654826,2.926183475419517e-08
4.004570524937348e-06,0.7473407774490587,0.0018284399443791687,0.00022448590402040212,0.0010021602367417258,0.009896665251413878,0.0,0.0,0.00028641568550503743,6.816949574389803e-07,0.0005119368141922225,7.051010424676598e-06,5.838245090004964e-06,1.786736321001219e-10,5.120080698741614e-08,3.06998653511859e-06,0.00030879430724930904,9.724330015990774e-06,3.101432453768565e-07,1.1490867402458165e-09,4.1059475281530076e-05,2.787723760194567e-10,1.384160013149727e-07,7.339617732323049e-07,1.990321313345213e-08,0.0001585210997125968,3.050185385871161e-08,3.550839626025998e-07,1.208608028875483e-07,3.395523084480596e-09,7.508891794148739e-08,2.342567740070393e-11,1.223579795843462e-07,3.4806283887046556e-10,3.76,0.0,0.44628242539986573,0.9955642416479722,0.003519660760179143,7.06746886909372e-05,0.12188578291635982,0.12339387957320595,1.7563760645205755e-08,2.775996640411851e-11,0.0009796066874755436,9.223420813812982e-05,0.0004890962139369197,0.00035353512247273945,4.606310516187078e-05,0.006996900558616089,0.0066325678751152205,0.0048839297595488764,0.00011872711261764736,0.0003751337476431761,1.7043679150692382e-05,8.755393912102609e-08,1.3542583608869625e-05,1.4429089856684371e-05,3.0092717233472937e-05,8.47219753628417e-06,0.00012940862108461654,2.6040188161612188e-05,0.0004124012319840682,2.981353956373779e-08
4.02271809366373e-06,0.7474491006961425,0.001864936072447712,0.00022968253531565177,0.0010222286308048257,0.010104526423759226,0.0,0.0,0.00029192669231239965,7.0123365536242e-07,0.0005261343378511944,7.273727602295478e-06,6.09000144977153e-06,1.9111472886203683e-10,5.368666477123933e-08,3.1573270502412366e-06,0.0003152015616311864,1.005097867880775e-05,3.259018968981141e-07,1.1932861816399504e-09,4.183864396695803e-05,2.897643846902429e-10,1.4302569438530682e-07,7.653734883157927e-07,2.0586148216177162e-08,0.00016356269132636767,3.127953024604735e-08,3.7196750689638174e-07,1.261646558478851e-07,3.543259369544939e-09,7.827911278312916e-08,2.4422201482042997e-11,1.2527482410403276e-07,3.709593427596619e-10,3.76,0.0,0.44548491794692063,0.9954884949164989,0.0035979180664889167,7.227600234519097e-05,0.122331865041937,0.12387952021927894,1.7628107483313127e-08,2.7900206031325712e-11,0.000979532188869037,9.445693776088201e-05,0.000501201295705234,0.0003602623859976432,4.695913231009663e-05,0.007144660810637417,0.006769700980562306,0.004908126336759163,0.0001215882034707814,0.000378643713558432,1.7443331940602096e-05,8.99829817124182e-08,1.3861358683209758e-05,1.4788608900575405e-05,3.136406620751915e-05,8.824998237989274e-06,0.00013316876535663738,2.716368850739861e-05,0.0004218545934810078,3.0374301841060245e-08
4.040865662390112e-06,0.7475580854344903,0.0019020813652322142,0.0002349932628124371,0.0010426651131841757,0.010316189284886064,0.0,0.0,0.0002975352558316225,7.21398559259639e-07,0.0005406983317383074,7.503143768634228e-06,6.351949583528125e-06,2.043932351516863e-10,5.628753686839206e-08,3.2469915565267777e-06,0.000321726313166383,1.0388575657815703e-05,3.4243136948670674e-07,1.23923516854334e-09,4.263652483837782e-05,3.012328596433594e-10,1.4778560666679656e-07,7.980582591605847e-07,2.1292744424584068e-08,0.00016875539187851443,3.207694066266e-08,3.8961158207753287e-07,1.3168614725094617e-07,3.697161192508102e-09,8.15991385011591e-08,2.54612137775167e-11,1.2825397613886454e-07,3.953179397619464e-10,3.76,0.0,0.4446825894358402,0.9954111513312156,0.003677805676930988,7.390926808480335e-05,0.12277625975444581,0.12436443714037333,1.769221291653677e-08,2.8041826417200302e-11,0.0009794561202260228,9.67271156219672e-05,0.0005135671757053445,0.0003671021749166657,4.7870973010994687e-05,0.007295179717116586,0.006909263500401411,0.004932471363800546,0.0001245097379713457,0.0003821805786912636,1.785113770939203e-05,9.247573505713172e-08,1.4186652418246507e-05,1.5157636586141225e-05,3.2686221868883e-05,9.191634971137665e-06,0.00013702983746702294,2.833302415106119e-05,0.00043151786353817637,3.0944231078537106e-08
4.059013231116494e-06,0.7476677435271448,0.0019398851563167052,0.00024042045807211654,0.0010634753432520172,0.010531711491783622,0.0,0.0,0.00030324274742878,7.422118139391583e-07,0.0005556377312465147,7.739456050702595e-06,6.6244731528770415e-06,2.1856336621634204e-10,5.9008445567832856e-08,3.3390374842086485e-06,0.000328370399734387,1.0737488180025053e-05,3.597677101861606e-07,1.2870053999287116e-09,4.3453654620350276e-05,3.1319907263983645e-10,1.527005258014335e-07,8.320646076461292e-07,2.2023803308490414e-08,0.00017410352451072134,3.289463988795635e-08,4.0804842111879906e-07,1.3743357430067904e-07,3.857476285362945e-09,8.50540211789494e-08,2.6544525214275087e-11,1.3129656802863811e-07,4.2122896112110727e-10,3.76,0.0,0.4438753556616398,0.9953321788176137,0.003759355780208089,7.557505401881846e-05,0.12321894414616451,0.12484862900618228,1.7756073707941962e-08,2.8184889981636883e-11,0.0009793784460610823,9.9045574945338e-05,0.0005261983769592006,0.00037405592470347306,4.879886308282444e-05,0.007448501358755266,0.00705128887852941,0.004956968520520432,0.0001274927447223148,0.00038574477855726595,1.826722652711933e-05,9.503375977662056e-08,1.4518569158805962e-05,1.553643792492549e-05,3.406108602511406e-05,9.57261153464615e-06,0.0001409943663776608,2.9549952807617596e-05,0.00044139584476779437,3.1523436525801575e-08
4.077160799842876e-06,0.747778086963932,0.0019783568281308062,0.0002459665367372139,0.0010846650228368226,0.010751151215005087,0.0,0.0,0.0003090505448550697,7.636963988732313e-07,0.0005709616793803001,7.98286738243674e-06,6.9079688948144355e-06,2.336826814282876e-10,6.185461542176926e-08,3.433523520169078e-06,0.00033513567866301334,1.1098095483847057e-05,3.779485539982685e-07,1.3366715555645742e-09,4.429058558394783e-05,3.256852618593773e-10,1.5777538566771916e-07,8.674427594571493e-07,2.2780151518796207e-08,0.00017961152952947882,3.373320237794455e-08,4.2731151935711977e-07,1.4341552269563206e-07,4.0244619300326344e-09,8.864896835093899e-08,2.7674022748050342e-11,1.3440374620196028e-07,4.4878810530282715e-10,3.76,0.0,0.4430631316001286,0.9952515447137303,0.0038426011442150034,7.727393710952708e-05,0.12365989490934913,0.12533209450881713,1.7819686565039102e-08,2.832946134344858e-11,0.0009792991397744783,0.00010141315685980607,0.0005390994614850488,0.00038112507136641273,4.974304011693353e-05,0.007604670295257209,0.0071958107014459954,0.004981621534084335,0.0001305382605811642,0.00038933675948507016,1.869172917648518e-05,9.765865123131633e-08,1.4857213834949032e-05,1.59252851445279e-05,3.5490625348272115e-05,9.96844812324378e-06,0.00014506494010624684,3.0816294322570125e-05,0.00045149345690553773,3.2112027095460006e-08
4.095308368569258e-06,0.7478891278605534,0.0020175058083289365,0.00025163395910251813,0.001106239894511987,0.010974567128650631,0.0,0.0,0.0003149600317619542,7.858761602824871e-07,0.0005866795313126333,8.233586677339329e-06,7.202846997031776e-06,2.4981227738736106e-10,6.483148036754912e-08,3.530509628559375e-06,0.0003420240266027065,1.147078917955225e-05,3.9701318772897e-07,1.388311416335893e-09,4.514788595930057e-05,3.387146773588208e-10,1.6301527046421763e-07,9.042446963655348e-07,2.3562641461840815e-08,0.00018528396720300357,3.45932231601381e-08,4.47435678233046e-07,1.4964087534259251e-07,4.1983853049138575e-09,9.238937482094685e-08,2.8851672427158358e-11,1.3757667112723638e-07,4.780967415704529e-10,3.76,0.0,0.4422458314193777,0.9951692157768197,0.0039275751238761645,7.900650327116507e-05,0.12409908833256977,0.12581483236502317,1.7883048139308072e-08,2.8475607379075803e-11,0.0009792181694505105,0.00010383071016992135,0.0005522750288663397,0.0003883110505674671,5.0703743409731966e-05,0.007763731561424279,0.007342862684923137,0.005006434178635242,0.00013364733030434093,0.0003929569788360078,1.9124777092619052e-05,1.0035204016537135e-07,1.5202691914256262e-05,1.632445785034705e-05,3.6976873245967324e-05,1.0379681754748018e-05,0.00014924420694449944,3.213393259227422e-05,0.0004618157397737029,3.2710111290952024e-08
4.11345593729564e-06,0.7480008784572695,0.002057341565978499,0.00025742523068195876,0.001128205739775954,0.011202018399612709,0.0,0.0,0.00032097259719557716,8.087758443905514e-07,0.0006028008590310653,8.491829006175986e-06,7.50953147996927e-06,2.6701699120387195e-10,6.794469103645619e-08,3.630057071464266e-06,0.0003490373393868673,1.1855973618211026e-05,4.1700261597600816e-07,1.442005988894945e-09,4.6026140356183235e-05,3.5231162878736317e-10,1.6842541888609012e-07,9.42524209683239e-07,2.437215196380192e-08,0.0001911255205982127,3.547531877396745e-08,4.6845705019879153e-07,1.5611882126394236e-07,4.3795238425845655e-09,9.628082862297149e-08,3.007952253926118e-11,1.4081651725506526e-07,5.092622294537495e-10,3.76,0.0,0.44142336849219066,0.9950851581803548,0.00401431166896233,8.077334746798422e-05,0.12453650029715067,0.12629684131847138,1.7946155025737646e-08,2.862339728152039e-11,0.000979135493358798,0.0001062990911093105,0.0005657297147245396,0.00039561529670185014,5.168121389003232e-05,0.00792573066278034,0.007492478660024448,0.005031410274901246,0.00013682100616874916,0.0003966059052275411,1.9566502299635583e-05,1.0311559335753626e-07,1.5555109351611383e-05,1.6734243188437835e-05,3.852193176609969e-05,1.0806866702173464e-05,0.000153534876692429,3.3504817527424477e-05,0.00047236785631357166,3.331779712821175e-08
4.131603506022022e-06,0.7481133511176453,0.0020978736075504627,0.0002633429027682274,0.0011505683771174254,0.011433564676047872,0.0,0.0,0.0003270896350696378,8.324211319030043e-07,0.0006193354560758429,8.757815779944742e-06,7.828460585755445e-06,2.853656143560282e-10,7.120012225372801e-08,3.732228429619132e-06,0.0003561775318775919,1.2254066269342581e-05,4.3795962933558494e-07,1.4978396348017837e-09,4.6925950192767596e-05,3.665015354937235e-10,1.7401122839610963e-07,9.823369549119243e-07,2.520958894430862e-08,0.00019714099845751133,3.638012825931235e-08,4.90413184828404e-07,1.6285886470338664e-07,4.568165599007524e-09,1.0032911712868569e-07,3.135970690866697e-11,1.4412447295174927e-07,5.423982550764711e-10,3.76,0.0,0.4405956554096291,0.9949993374826982,0.0041028453318790025,8.257507381159686e-05,0.12497210627372377,0.12677812014212997,1.8009003762382212e-08,2.8772902619708386e-11,0.0009790510838280607,0.00010881916307651411,0.0005794681890905484,0.00040303924193669735,5.2675694041653006e-05,0.008090713570697626,0.0076446925584470245,0.0050565536897486385,0.00014006034756924518,0.0004002840187605381,2.0017037343782605e-05,1.059510142782235e-07,1.591457253613946e-05,1.715493600931059e-05,4.012797353540406e-05,1.1250574930423765e-05,0.00015793972190867784,3.493096706043911e-05,0.0004831550956894103,3.393519202614628e-08
4.149751074748404e-06,0.7482265583270371,0.0021391114727085446,0.00026938957298520397,0.0011733336599634631,0.011669266075059359,0.0,0.0,0.0003333125436167685,8.568386737391168e-07,0.0006362933423705343,9.031774938222937e-06,8.160087173771438e-06,3.049311175167811e-10,7.460388072915238e-08,3.837087623159543e-06,0.0003634465377966454,1.2665498107246784e-05,4.5992887485602723e-07,1.5559002042576138e-09,4.7847934132393404e-05,3.813109791500606e-10,1.797782595903743e-07,1.023740507577233e-06,2.6075886099063913e-08,0.0002033353381134829,3.7308314195434754e-08,5.133430761284464e-07,1.6987083442858658e-07,4.764609634493438e-09,1.0454023330054957e-07,3.269444832466685e-11,1.4750174042387464e-07,5.776251850183162e-10,3.76,0.0,0.43976260399561473,0.9949117186340184,0.00419321127541843,8.441229565749541e-05,0.1254058813189028,0.12725866764071422,1.8071590829935782e-08,2.892419739829453e-11,0.0009789649129213662,0.00011139179635251097,0.0005934951546729365,0.00041058431520829086,5.368742782127402e-05,0.00825872671701181,0.007799538397176528,0.0050818683356788985,0.00014336642059161058,0.00040399181125040233,2.0476515222978615e-05,1.0886004375239196e-07,1.6281188235233758e-05,1.7586839032449723e-05,4.1797243730726777e-05,1.1711396537122088e-05,0.00016246157917635198,3.6414469196240136e-05,0.000494182876464415,3.456240271319411e-08
4.167898643474786e-06,0.7483405126910214,0.002181064729888837,0.0002755678858350357,0.0011965074745078923,0.011909183169561518,0.0,0.0,0.00033964272481838497,8.820561280618383e-07,0.0006536847691472084,9.313941143088833e-06,8.50487912273733e-06,3.257908868052627e-10,7.816231293474426e-08,3.944699932367371e-06,0.00037084630954121013,1.3090714006153235e-05,4.829569287926116e-07,1.6162791745151562e-09,4.879272852835098e-05,3.9676775901965435e-10,1.8573224065783237e-07,1.0667944202562503e-06,2.697200559174461e-08,0.0002097136084403591,3.8260563792603593e-08,5.372872110672246e-07,1.771648932326725e-07,4.969166406669448e-09,1.0892038208693885e-07,3.408606204593518e-11,1.5094953563387122e-07,6.15070438617333e-10,3.76,0.0,0.4389241253226529,0.9948222659901811,0.004285445280466752,8.628563570063966e-05,0.12583780007208623,0.1277384826532179,1.8133912651323977e-08,2.9077358117514875e-11,0.0009788769311914987,0.000114017867798182,0.0006078153450204929,0.0004182519411766646,5.471666057122212e-05,0.008429816988104341,0.007957050262434937,0.005107358170267098,0.00014674029756018257,0.0004077297864621589,2.094506931272456e-05,1.1184446062790357e-07,1.6655063535812413e-05,1.803026301131625e-05,4.3532062082214846e-05,1.2189940197178898e-05,0.00016710335038405582,3.7957484106874064e-05,0.0005054567498502283,3.51995351507411e-08
