Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67)
0.009620642177320147,0.4734704293291074,3.2947390507390688e-09,2.6811836545562096e-10,1.9457418880560633e-08,1.9832593540067673e-05,0.0,0.0,8.606819857479798e-05,2.4406063644594013e-05,5.4318973517454866e-05,2.7123631419440015e-08,2.722610099083201e-13,9.491300148531535e-30,1.2721090383689449e-21,1.5905509058899778e-14,4.466554550976178e-08,3.4606010155322153e-07,4.909219376187511e-15,4.783791015260511e-19,8.255074597447477e-08,5.88928312393258e-17,2.623677958384929e-16,1.051351494070668e-09,1.4715263402742286e-11,1.286468418346073e-07,5.211646880221763e-16,4.2533123866062e-11,8.692312453898805e-11,1.449446930220507e-15,3.032412224303964e-14,9.504631455686472e-17,2.0132158662124397e-12,1.4079494079800628e-10,3.76,0.0,0.5732765421944281,0.9997442526145218,0.00016460050907059085,2.8481077956637624e-06,0.01651373939978906,0.016571401048359826,1.9693669003975927e-13,5.498584193212702e-18,2.276348440520544e-05,2.2459944178028922e-11,1.1572159827716944e-08,6.993516073990965e-08,7.3212022018380414e-09,0.00017062683462466946,4.497165149897007e-05,3.046500793589297e-08,1.696227149994976e-11,2.4352572521969523e-05,1.9765969863259214e-09,3.102845179950082e-10,2.8381421693420488e-09,4.2939164340758746e-10,7.402259129979735e-13,5.340768876519433e-12,1.6501347064770424e-09,4.9216587469890726e-11,1.0191431862484269e-07,1.6380795390975958e-09,2.4151300880187257e-09,2.6310996295816113e-07,3.5482660029880937e-17,3.43795566996382e-08,1.323562225171943e-09,1.8742862678484838e-11,1.070534851125289e-17,1.8662409699803022e-16,4.293196597648447e-18,1.2371480166696143e-11,6.759400482968907e-19,5.018106814117467e-15,1.1164672316003117e-17,2.0178307546556462e-10,2.859000666780759e-19,6.570972503513428e-18,3.1849860969800806e-14,8.36777545110288e-07,2.830361361694184e-16,4.341582559178371e-08,9.58996448070476e-13,4.8886084157161273e-14,7.961789958960157e-20,2.3336194856526214e-07,1.6207189011828888e-18,3.546775726243286e-08
0.009738876042013752,0.4734884003569908,3.3462453026344684e-09,2.745535468394616e-10,1.9839210881859157e-08,2.033373687638519e-05,0.0,0.0,8.706419443237206e-05,2.5005946326781228e-05,5.5348137220646276e-05,2.847547129279952e-08,2.8730417012074105e-13,9.524783714694064e-30,1.3389517701577604e-21,1.64872846718079e-14,4.6019473849735385e-08,3.6239717098668996e-07,5.209624868108683e-15,5.003677542431333e-19,8.458339027695219e-08,6.034559906748656e-17,2.7386570633076e-16,1.1062766728976103e-09,1.533404519220142e-11,1.3458387975258316e-07,5.379376663696028e-16,4.4827620186981384e-11,9.306079388923622e-11,1.5426658306981001e-15,3.171997551610163e-14,1.0034629137152429e-16,2.0776846307567804e-12,1.4654728704289533e-10,3.76,0.0,0.5730705449832724,0.9997398821183795,0.00016891584804381017,2.959587169071618e-06,0.01671357904814209,0.016772406344221325,1.993199043157169e-13,5.565127479465395e-18,2.276338489203841e-05,2.315263946623099e-11,1.193110733590815e-08,7.120632772487422e-08,7.455264243825221e-09,0.00017496076238930768,4.609294052660078e-05,3.053765412489827e-08,1.744864446092836e-11,2.4482288658803173e-05,2.0241058888490924e-09,3.2364650558097326e-10,2.9064651944416506e-09,4.433799736699121e-10,7.732444863570609e-13,5.572585430649801e-12,1.7009900570099412e-09,5.14136610400766e-11,1.0307183918102059e-07,1.6677836175523095e-09,2.503553653329935e-09,2.726422498131843e-07,3.689223817753598e-17,3.53773910015258e-08,1.3619201334805078e-09,1.9578774650368254e-11,1.1182792260534305e-17,1.9916492505070565e-16,4.503845713008896e-18,1.278364564524439e-11,7.06085843770439e-19,5.233991013001587e-15,1.1572580679848138e-17,2.0836816820993203e-10,2.9634557491433817e-19,6.811648781427985e-18,3.264397796206822e-14,8.742026410480573e-07,2.936490937473838e-16,4.4683551882525604e-08,1.000058997540353e-12,5.0969473763921424e-14,8.251266780873447e-20,2.3641305925499603e-07,1.6592591143710157e-18,3.640282022152292e-08
0.009857109906707358,0.473506369943028,3.39811083890704e-09,2.810977610397679e-10,2.0225849997830948e-08,2.0842494633761794e-05,0.0,0.0,8.806058442769864e-05,2.5613096899122854e-05,5.638489379573277e-05,2.988313538467113e-08,3.030608005042627e-13,1.4475183971396853e-29,1.4086898175079701e-21,1.7085078887201302e-14,4.740200093463558e-08,3.793566315234455e-07,5.525481507034248e-15,5.231429090816018e-19,8.66405301885004e-08,6.181598135103254e-17,2.857800100957083e-16,1.1635197798509896e-09,1.5972682906783594e-11,1.407354825233795e-07,5.550762358389158e-16,4.7228066813963193e-11,9.957407011086639e-11,1.641075749288721e-15,3.316791443992109e-14,1.0588783135735311e-16,2.1436219783939108e-12,1.5247965837255977e-10,3.76,0.0,0.5728645202326509,0.9997354565055064,0.00017331476379845486,3.074420609276385e-06,0.01691334017472216,0.01697334502351741,2.0170218216996208e-13,5.631644737599618e-18,2.2763284123901525e-05,2.3860246285142707e-11,1.2297845793937372e-08,7.249228334661051e-08,7.590918311124547e-09,0.00017937308094229047,4.723369756685519e-05,3.061202540360243e-08,1.794427725762809e-11,2.4613157399231388e-05,2.0721988020169355e-09,3.3746525964460123e-10,2.975620398214386e-09,4.577351214902209e-10,8.074927104756905e-13,5.812720769633258e-12,1.753093790799057e-09,5.369262841946562e-11,1.0423465860018168e-07,1.6978314683354045e-09,2.594346374262707e-09,2.8241374932244336e-07,3.834647761342021e-17,3.63943381872419e-08,1.4010104909249468e-09,2.044580238472302e-11,1.1678008119944119e-17,2.1245444442102145e-16,4.723592379380952e-18,1.3207112687920401e-11,7.373537630857753e-19,5.4575618341002875e-15,1.1991699265315969e-17,2.151259637191259e-10,3.070781476492864e-19,7.058775920014542e-18,3.345188256773923e-14,9.129612526050684e-07,3.045663663419138e-16,4.5981350045963296e-08,1.0426792979823328e-12,5.31315806751057e-14,8.548623977321893e-20,2.3947469737086046e-07,1.6983971347579558e-18,3.735435505661108e-08
0.009963520384931602,0.47352254138310074,3.4450980432002493e-09,2.870818172042e-10,2.0577988792799615e-08,2.1306927068851966e-05,0.0,0.0,8.895771032442246e-05,2.616576744219814e-05,5.732454941103168e-05,3.1199325973331676e-08,3.1787507085225957e-13,1.1952783672307523e-29,1.4740477875498396e-21,1.763705895019131e-14,4.867100441966471e-08,3.951672063399884e-07,5.823506862680885e-15,5.443301989315966e-19,8.851289285233973e-08,6.315438341130936e-17,2.968689932709083e-16,1.2170826090594511e-09,1.65648051366696e-11,1.464601736092433e-07,5.708176145694517e-16,4.948249443192719e-11,1.0577316936281324e-10,1.7342867970639603e-15,3.451687041334845e-14,1.1108901304761516e-16,2.2042381452986605e-12,1.5797596459126922e-10,3.76,0.0,0.5726790734703113,0.9997314257325132,0.0001773461022380168,3.180696387322414e-06,0.01709305792395672,0.017154132912804196,2.0384543006491647e-13,5.69148797590526e-18,2.2763192345994176e-05,2.4510003518590106e-11,1.2634656834544447e-08,7.36623470004482e-08,7.714375333635517e-09,0.00018341194002052398,4.827718863517303e-05,3.06804525058123e-08,1.839835090687524e-11,2.4732003953914073e-05,2.1159831851228227e-09,3.503026003252014e-10,3.0385734007985743e-09,4.709744765771628e-10,8.393980944037151e-13,6.036152186808698e-12,1.8010757805516833e-09,5.5815759714641374e-11,1.052858639319109e-07,1.725169807753707e-09,2.678120720290118e-09,2.9141618776573836e-07,3.96944056146236e-17,3.7326108443577616e-08,1.4368247593420983e-09,2.1253505321133765e-11,1.2139339624861856e-17,2.250875856548325e-16,4.929429836682629e-18,1.3598131748037828e-11,7.664822189067846e-19,5.66553075732751e-15,1.237867635949042e-17,2.2135850342986482e-10,3.169876581451048e-19,7.286801894459066e-18,3.419090168227523e-14,9.490142009472609e-07,3.1465737604563207e-16,4.717557388207039e-08,1.082411979431145e-12,5.514692187450216e-14,8.823112117272758e-20,2.4223944996664103e-07,1.7341406242654252e-18,3.822494926285433e-08
0.009999999999999998,0.47353871174011974,3.4612736032726358e-09,2.891540000690033e-10,2.0699620126502718e-08,2.146757874369973e-05,0.0,0.0,8.926535077006834e-05,2.635659702663365e-05,5.764812982688875e-05,3.166155621530785e-08,3.230957552670807e-13,8.853972282024979e-30,1.4970365330539696e-21,1.7829377943340835e-14,4.911148267183321e-08,4.0070919186839424e-07,5.928767855421502e-15,5.517468892781098e-19,8.915934004357202e-08,6.361649722318669e-17,3.007520468736693e-16,1.2359012468161463e-09,1.677164152656208e-11,1.4846456871525553e-07,5.762838009164393e-16,5.0276445583656394e-11,1.0797460892669136e-10,1.76728856664895e-15,3.498952446515502e-14,1.129199332581531e-16,2.225298886309533e-12,1.5989502489497474e-10,3.76,0.0,0.5726154931586577,0.9997300333982442,0.00017874403612987055,3.2177775072438694e-06,0.017154654031165208,0.017216098168278078,2.0458000262482339e-13,5.711998552631153e-18,2.2763160643507884e-05,2.473559549261537e-11,1.2751607742715927e-08,7.406624813800557e-08,7.756998439033234e-09,0.00018481144380135724,4.863861086035226e-05,3.0704239242571596e-08,1.855577622031424e-11,2.4772992022500485e-05,2.1311027702157146e-09,3.547924925346858e-10,3.060310783468129e-09,4.755839313867697e-10,8.505770098443003e-13,6.114376129236285e-12,1.8177659266934837e-09,5.6559670212045495e-11,1.0564727733852686e-07,1.7346065466270193e-09,2.70729552281491e-09,2.945483777673687e-07,4.016518712128155e-17,3.764916905355808e-08,1.4492417396973292e-09,2.1536502921348218e-11,1.230097787503925e-17,2.2957070526858414e-16,5.0018026413889076e-18,1.3734379245033553e-11,7.766880512876102e-19,5.7383305621039435e-15,1.2513500927808026e-17,2.235284453517539e-10,3.2044017647275715e-19,7.366213434573362e-18,3.444686739631739e-14,9.616341033214325e-07,3.181755466251212e-16,4.759077491462514e-08,1.096340044191504e-12,5.585332718348902e-14,8.918730527064076e-20,2.431893318958822e-07,1.746508791459644e-18,3.852652674603328e-08
0.010069930863155847,0.47353871174011974,3.492378451623724e-09,2.931561443675561e-10,2.093409025219556e-08,2.177760197012475e-05,0.0,0.0,8.98552254868753e-05,2.672436479851298e-05,5.8270512565423064e-05,3.256368276587321e-08,3.333112353207021e-13,2.8091215106059327e-30,1.5419471431876677e-21,1.8202509602783606e-14,4.996369162110195e-08,4.11509953518764e-07,6.1350761344783154e-15,5.661867477305551e-19,9.040508390534932e-08,6.450704880954083e-17,3.083141803104268e-16,1.27264005045867e-09,1.717370601142277e-11,1.5236767272686299e-07,5.868627289925523e-16,5.1829240489121594e-11,1.123068997713913e-10,1.8320891881389062e-15,3.591041845723868e-14,1.1649955414663857e-16,2.2660755041318728e-12,1.636241794508676e-10,3.76,0.0,0.5724936026460419,0.9997273492007852,0.00018144673533228214,3.289797459147136e-06,0.017272711829433286,0.017334866910438288,2.0598791658275105e-13,5.751310056345338e-18,2.2763099526192777e-05,2.517214098430152e-11,1.2977938357531352e-08,7.48445012506693e-08,7.839135408178775e-09,0.0001875156920578217,4.933675545716873e-05,3.075031069561831e-08,1.8860087496779174e-11,2.485193033384785e-05,2.1602432886918332e-09,3.6352857368326096e-10,3.102203867091271e-09,4.845223804843549e-10,8.72357171221647e-13,6.266692640905779e-12,1.8501089196274874e-09,5.800907043538485e-11,1.0634160906061608e-07,1.752789144574697e-09,2.76388007188402e-09,3.006190810211101e-07,4.108025120749857e-17,3.8273690001170265e-08,1.473244854124405e-09,2.2087870037228026e-11,1.2615899292901183e-17,2.383887461131813e-16,5.143178906408736e-18,1.3998749322738882e-11,7.9657217446699485e-19,5.8800701331259585e-15,1.27750776474704e-17,2.2773630092324272e-10,3.271384982756881e-19,7.520232804251518e-18,3.4941305949253675e-14,9.862037526924018e-07,3.250047713478134e-16,4.839508327361543e-08,1.123486628785898e-12,5.723006353381631e-14,9.104220805131619e-20,2.4501325164489243e-07,1.770383552573699e-18,3.910912575181044e-08
0.010176341341380091,0.4735548810547311,3.5399530802407414e-09,2.993216847261107e-10,2.1294172415728254e-08,2.2254554921352278e-05,0.0,0.0,9.075316228806098e-05,2.7288908892504916e-05,5.922286223528535e-05,3.39776572297002e-08,3.4939103509689525e-13,1.3760407849269788e-29,1.6123841996696589e-21,1.878165680869381e-14,5.12803118196131e-08,4.283985304777074e-07,6.460701137759241e-15,5.887281645389772e-19,9.231709714184505e-08,6.587397549415762e-17,3.2012481104129677e-16,1.330249395660572e-09,1.7799725746925687e-11,1.584623637167211e-07,6.032152469492187e-16,5.427152427019378e-11,1.1919050978007018e-10,1.9346778015648004e-15,3.7349738153483854e-14,1.2212621899251213e-16,2.329149323442675e-12,1.6942723785538962e-10,3.76,0.0,0.5723081069232091,0.9997232263777914,0.00018561742462796529,3.4017760558319247e-06,0.01745230177447661,0.017515547051958038,2.0812964033205469e-13,5.811110942319031e-18,2.2763005652372557e-05,2.5846803335157153e-11,1.3327768081748648e-08,7.603879982946875e-08,7.965205016870362e-09,0.00019168500310019448,5.041254361154891e-05,3.082161635687989e-08,1.932956532266977e-11,2.4973004019329845e-05,2.204980538162247e-09,3.7715225524622825e-10,3.166513643067752e-09,4.983843633023898e-10,9.063982326168802e-13,6.5045236865858406e-12,1.90021267075767e-09,6.02744474896791e-11,1.0740200029386337e-07,1.780690699510474e-09,2.8516561400767886e-09,3.100256851981336e-07,4.2504861950505076e-17,3.9237241413003613e-08,1.510276802276493e-09,2.2949611957707245e-11,1.3108095742199941e-17,2.5238885527144275e-16,5.365108695983677e-18,1.4409183097131172e-11,8.276494294975479e-19,6.101348102456286e-15,1.3181065746707249e-17,2.3426195274484597e-10,3.375348291496262e-19,7.759155021997975e-18,3.570319847063198e-14,1.0245573925039028e-06,3.35613335961733e-16,4.9640328203364026e-08,1.1659428855756e-12,5.938300726712011e-14,9.392059938817205e-20,2.4779635747772833e-07,1.8071330169847237e-18,4.0006996958337094e-08
0.010282751819604335,0.47357104936808386,3.587822973462522e-09,3.0557938611311864e-10,2.1658253774682105e-08,2.2737821523863737e-05,0.0,0.0,9.165155259505986e-05,2.7859420318412225e-05,6.018168020574892e-05,3.544273693796242e-08,3.6613687661186735e-13,3.465958059301125e-29,1.6854609384316954e-21,1.9374753180566456e-14,5.262111449307901e-08,4.458468387272421e-07,6.800909741731038e-15,6.119704909277244e-19,9.424892634168688e-08,6.725516142702548e-17,3.323104551666114e-16,1.3899691207325157e-09,1.8443209294914036e-11,1.6474870701906328e-07,6.198788820309275e-16,5.681265732926378e-11,1.2643981374804612e-10,2.042253954428775e-15,3.883603892763019e-14,1.279759426110783e-16,2.3934749339845574e-12,1.7538810764935123e-10,3.76,0.0,0.5721225854617555,0.9997190567278886,0.00018985893488357466,3.5166849517820794e-06,0.017631827640818578,0.017696173375049876,2.1027059990239922e-13,5.870890597127282e-18,2.276291071233394e-05,2.653413739343374e-11,1.3684223219934034e-08,7.72452999199844e-08,8.092591041922358e-09,0.00019592054213409733,5.150469887237718e-05,3.089438580057871e-08,1.9806863443697483e-11,2.5095291423326442e-05,2.2501962738560928e-09,3.911828797390104e-10,3.2315044259392864e-09,5.125660288875404e-10,9.41550140428707e-13,6.7498300356388195e-12,1.951406847353157e-09,6.261381342739858e-11,1.0846713706783376e-07,1.8088757755773385e-09,2.9414809281115796e-09,3.196393122289446e-07,4.3969100220376513e-17,4.0216922663171294e-08,1.5479266852225447e-09,2.38394597694255e-11,1.3616345172904268e-17,2.671203724886998e-16,5.595497807741827e-18,1.482965558812621e-11,8.597402628534369e-19,6.3295370304987996e-15,1.3596813621630833e-17,2.4093809081624267e-10,3.481810828700791e-19,8.003655716625281e-18,3.647668248672592e-14,1.0641030874032317e-06,3.464879077955224e-16,5.0911765645490405e-08,1.2098213028252606e-12,6.160779408866526e-14,9.68675051981376e-20,2.505890277200634e-07,1.844396242353897e-18,4.091867449519382e-08
0.01038916229782858,0.47358721672141774,3.635989454717054e-09,3.119302032351708e-10,2.2026353254407396e-08,2.3227437544288205e-05,0.0,0.0,9.255042784059436e-05,2.843592032064558e-05,6.114705103267967e-05,3.696044616304328e-08,3.8357181896613314e-13,2.4003039061778337e-30,1.7614680771161942e-21,1.998206763194975e-14,5.3986350089851876e-08,4.638690282560214e-07,7.156244409483669e-15,6.359299511105779e-19,9.620056527026461e-08,6.86506045834064e-17,3.4488077157983286e-16,1.4518589143489944e-09,1.9104493768275077e-11,1.7123123813141107e-07,6.368573257864898e-16,5.94560462450646e-11,1.3407121076150252e-10,2.1550233003059233e-15,4.037054106411322e-14,1.34055791948456e-16,2.4590676301338203e-12,1.815097897183898e-10,3.76,0.0,0.5719370374179273,0.9997148397122072,0.00019417203418119167,3.6345774633031103e-06,0.017811289308594158,0.017876745919506346,2.1241079386428921e-13,5.930648984013517e-18,2.2762814693807293e-05,2.7234290664461705e-11,1.4047380789221159e-08,7.84640617753255e-08,8.221300713967823e-09,0.00020022298130049752,5.261336726171559e-05,3.09686353352053e-08,2.0292060654728184e-11,2.5218857935245902e-05,2.295891600957625e-09,4.0562983788874374e-10,3.2971775839473344e-09,5.270730511967578e-10,9.778422669211464e-13,7.002799444117943e-12,2.0037116215449534e-09,6.502912726473494e-11,1.0953711255659385e-07,1.8373457473621625e-09,3.0333867316173057e-09,3.294633302279192e-07,4.547384284867235e-17,4.121289496955449e-08,1.5862006330111036e-09,2.4758156012428397e-11,1.414107168994192e-17,2.826169981865413e-16,5.834632909464436e-18,1.5260394151814066e-11,8.928714520709331e-19,6.5648127785450515e-15,1.4022497029877966e-17,2.477673824461899e-10,3.5908176672639167e-19,8.253822853899452e-18,3.726186141348729e-14,1.1048692920299975e-06,3.576333791522328e-16,5.2209859707090194e-08,1.255163064327845e-12,6.390648904491054e-14,9.98841784713755e-20,2.533915278904065e-07,1.8821808782824558e-18,4.1844269149317056e-08
0.010495572776052824,0.4736033831565905,3.6844536483144114e-09,3.183751046146498e-10,2.239849022700015e-08,2.37234387572489e-05,0.0,0.0,9.344981897329164e-05,2.901843080289575e-05,6.211906201650866e-05,3.8532346776459805e-08,4.017194384546101e-13,-3.3040117804698804e-29,1.8403621199799712e-21,2.0603808403190076e-14,5.537627134464074e-08,4.824794987774883e-07,7.527264494575717e-15,6.606226496089607e-19,9.817200767816544e-08,7.006030294950307e-17,3.5784534262558285e-16,1.5159796857491346e-09,1.9783927106846846e-11,1.7791457109947377e-07,6.541543183367254e-16,6.220519386178429e-11,1.4210169949423973e-10,2.2732020908272453e-15,4.195448839043017e-14,1.4037303588212295e-16,2.525943054616932e-12,1.8779531828972894e-10,3.76,0.0,0.5717514619443947,0.9997105747886444,0.00019855749398557397,3.7555074542951614e-06,0.017990686656319185,0.018057264727197726,2.1455022076898152e-13,5.9903860646115785e-18,2.276271758445776e-05,2.7947409703537895e-11,1.4417320473676048e-08,7.969514063866618e-08,8.351340676937335e-09,0.00020459299581056776,5.373869501769879e-05,3.1044381737376084e-08,2.0785236668792637e-11,2.5343767964408315e-05,2.3420680503152933e-09,4.205026836930109e-10,3.3635351432110324e-09,5.419111871023278e-10,1.0153047411148857e-12,7.263624714954143e-12,2.0571475307335095e-09,6.752240146626359e-11,1.1061201344967401e-07,1.8661018676012993e-09,3.1274061414615386e-09,3.395011644139752e-07,4.7019981919701624e-17,4.2225320816583144e-08,1.6251048210067573e-09,2.5706463792690003e-11,1.4682711137283977e-17,2.989131277284165e-16,6.082806606295444e-18,1.5701631187047815e-11,9.270705154731034e-19,6.807352789329362e-15,1.4458273795651308e-17,2.547525301975442e-10,3.702409118727334e-19,8.509745203201295e-18,3.805883881992242e-14,1.1468849549836145e-06,3.690547252735504e-16,5.3535081716182085e-08,1.302010724004335e-12,6.628124522887548e-14,1.0297163521152371e-19,2.562041288787615e-07,1.920494253357982e-18,4.278389087142899e-08
0.010601983254277069,0.473619548715455,3.733216632159428e-09,3.249150860180226e-10,2.2774684579847302e-08,2.4225861260645703e-05,0.0,0.0,9.434975659694989e-05,2.9606974291246677e-05,6.309780316306182e-05,4.016003876717664e-08,4.206039596988428e-13,6.670893906392723e-29,1.9217453594765848e-21,2.1240180690917764e-14,5.6791132862845806e-08,5.016929053644162e-07,7.914551275533047e-15,6.860653395894977e-19,1.0016324730132892e-07,7.14842545254596e-17,3.7121436051120797e-16,1.5823935941022647e-09,2.04818914360064e-11,1.848033955257774e-07,6.71773707399537e-16,6.506370448293853e-11,1.505488992457094e-10,2.397019886904767e-15,4.358919139674585e-14,1.4693523557756172e-16,2.594117301943779e-12,1.9424776088622309e-10,3.76,0.0,0.57156585818977,0.9997062614116914,0.00020301608927771506,3.879529333771188e-06,0.01817001956089065,0.01823772984202799,2.166888791484606e-13,6.050101799408247e-18,2.2762619371860793e-05,2.8673644515185957e-11,1.4794123338932225e-08,8.093859239801106e-08,8.482717632223479e-09,0.0002090312643171888,5.4880828692378434e-05,3.112164200231487e-08,2.1286474130148296e-11,2.547008498256636e-05,2.3887275627418446e-09,4.3581112820822e-10,3.430579713330304e-09,5.570862800171437e-10,1.0539685357720857e-12,7.532503262107584e-12,2.1117354876877683e-09,7.009569618490116e-11,1.1169192110188242e-07,1.8951454075467432e-09,3.22357204293793e-09,3.4975629713350165e-07,4.8608424317170046e-17,4.325436392676406e-08,1.6646454659153562e-09,2.668516376608275e-11,1.524170940884571e-17,3.1604510835306636e-16,6.340323595903765e-18,1.6153604098057e-11,9.623656073839146e-19,7.057339013913574e-15,1.490431156378027e-17,2.6189627157302313e-10,3.8166279881930273e-19,8.771512335603778e-18,3.886771849738513e-14,1.1901795235316044e-06,3.8075699111469813e-16,5.488791038747473e-08,1.3504087154390385e-12,6.873432083978785e-14,1.0613094448892953e-19,2.5902710701385253e-07,1.9593428805246603e-18,4.373764878219959e-08
