Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948)
0.02356100209911007,0.4680603425717505,1.2179247176769096e-08,2.36588325138432e-09,1.0955664675715377e-07,0.00012197740324632284,0.0,0.0,0.00019974413931830853,0.00013487553965365172,0.00025402327886384687,1.5728472236991665e-06,2.5149058687792983e-11,2.5156577927539728e-27,9.240873939356801e-20,3.066650695712533e-13,5.148121631635653e-07,1.445814615021073e-05,6.437122426623803e-13,1.7499372132488664e-17,4.474397317477583e-07,3.2503464764511124e-16,1.1310113648812868e-14,5.336314139557092e-08,3.915711157770319e-10,4.725841978366668e-06,1.0285528155476205e-14,4.1047089540637134e-09,2.2862021629491864e-08,3.3042501492857207e-13,1.327768311241104e-12,8.47342869647738e-15,2.4678422370077914e-11,3.0220313213612107e-09,3.76,0.0,0.4665925406484099,0.9987777685015393,0.001362154043635868,5.6820147503301546e-05,0.03480413152914933,0.03513195480137013,4.2824081576447365e-13,1.2117122987477352e-17,2.3027899154946647e-05,2.4671637353580034e-10,1.2972072229919075e-07,3.0377341027468475e-07,3.258752000344638e-08,0.0012913693741739278,0.00031847260143106026,5.14102135336869e-08,1.5543489171719055e-10,5.9750601744732075e-05,1.0362903837987817e-08,9.998341706528612e-09,1.4513758267568097e-08,6.195596859699287e-09,2.975709047800402e-11,1.898876229889121e-10,4.5655897227108584e-08,1.987495546546757e-09,2.3412507288981233e-07,7.0642149036828755e-09,3.960400496994591e-08,4.0265729855847385e-06,1.0061823169108125e-15,3.1341238640530905e-07,1.2005731142716648e-08,7.514326049623681e-10,4.348403963599386e-16,3.699474337901762e-11,1.4854998090546758e-13,2.8057131352688207e-10,2.752158760493801e-17,1.836335053124418e-13,2.1408344443431346e-16,2.896058341794129e-09,5.5265564431633475e-18,1.1063871188012641e-16,2.318853191766154e-13,2.5486956665281156e-05,5.1839697982584465e-15,7.14277983171747e-07,4.6956739323758915e-11,2.3635260627943195e-12,1.514894732148299e-18,7.749674776704122e-07,1.151874017777544e-17,9.394138291793955e-10,2.0666743572663066e-11,5.36430312720229e-06,3.7674468677239494e-13,8.481418410198213e-18,7.333302789266454e-10,6.323147129650546e-07,1.258010968809441e-07,3.650095125291981e-12
0.023702567137781072,0.46807970016109046,1.2320077654756518e-08,2.408833657421863e-09,1.1116941252137344e-07,0.0001238168680916918,0.0,0.0,0.0002012113004172428,0.0001368532143658199,0.0002579897540936184,1.6266157796344912e-06,2.6086936259152393e-11,2.638620805721941e-27,9.582026870975499e-20,3.141607565737422e-13,5.244616126828705e-07,1.4873688226912603e-05,6.69484277094412e-13,1.7995633779901468e-17,4.527613984915322e-07,3.289337148897458e-16,1.1669119157368456e-14,5.50447181890698e-08,4.018057162043503e-10,4.858198906369445e-06,1.0511341089170738e-14,4.244008397410989e-09,2.3829108509096675e-08,3.4560859175667504e-13,1.3701567541136633e-12,8.75740466690807e-15,2.5189938438463358e-11,3.0951817551522063e-09,3.76,0.0,0.46636134617885044,0.9987588147638096,0.0013868302127164466,5.8151765347279624e-05,0.03500306192706251,0.0353367189451751,4.3068851757462503e-13,1.2186448320937827e-17,2.302746215608687e-05,2.516692472363249e-10,1.3234235912957432e-07,3.080433332717123e-07,3.3056117171080726e-08,0.001313985609503916,0.0003237235838391353,5.195546909973976e-08,1.5837578656625283e-10,6.0621130186315546e-05,1.0505254985767506e-08,1.027490303874394e-08,1.471030821073993e-08,6.345666683362623e-09,3.071007177623304e-11,1.9571508774319617e-10,4.693750287373477e-08,2.0511930192139522e-09,2.363732591472549e-07,7.163081668541346e-09,4.047705793602001e-08,4.129136005268038e-06,1.0334618718822354e-15,3.1927178192455835e-07,1.2229446890508548e-08,7.754689806953503e-10,4.487497748677114e-16,3.761054946297529e-11,1.5102980886147867e-13,2.8917828342534087e-10,2.840192744173767e-17,1.8936215330972292e-13,2.193034071537351e-16,2.966087489601043e-09,5.661309460827845e-18,1.1307806654940331e-16,2.357086531810539e-13,2.6201863149863875e-05,5.3113855596023886e-15,7.335427210143118e-07,4.8587828469614044e-11,2.445441137761505e-12,1.5511541573071279e-18,7.896526271987447e-07,1.1768543827511748e-17,9.573911003130542e-10,2.10610032003877e-11,5.47567685422141e-06,3.836687699343184e-13,8.820168779131453e-18,7.45734121551544e-10,6.428513998893969e-07,1.2824222761745342e-07,3.777600953293006e-12
0.023844132176452076,0.46809907060365374,1.2462317192988681e-08,2.452466405950957e-09,1.1280223342571076e-07,0.0001256766007190819,0.0,0.0,0.00020268494639924674,0.00013885360186666738,0.0002620204322141263,1.682042901870419e-06,2.70564151727556e-11,2.767326215409296e-27,9.934974396231239e-20,3.218160886587516e-13,5.342521083567888e-07,1.529929850555482e-05,6.962009804327908e-13,1.8504052276067814e-17,4.581134956881528e-07,3.3285604953694123e-16,1.2038477954421658e-14,5.677209187017653e-08,4.1226849473766534e-10,4.993708395927819e-06,1.0741414373027148e-14,4.387721845913039e-09,2.4832539487450084e-08,3.614507576046281e-13,1.413769193750726e-12,9.049994491824464e-15,2.5710324007216747e-11,3.1697599144864132e-09,3.76,0.0,0.466129846565319,0.9987395950057979,0.0014118638530267555,5.950830023369966e-05,0.035201834073411035,0.035541428035334215,4.3313427220916273e-13,1.2255720927078645e-17,2.302701902384265e-05,2.5670476888433064e-10,1.3500809096345945e-07,3.123640060561561e-07,3.3530526511471626e-08,0.0013369179675676859,0.00032903942973138957,5.250986014518468e-08,1.6136303671789487e-10,6.150696581618352e-05,1.0648979590592812e-08,1.0558018586331989e-08,1.4908688724665348e-08,6.498924380805427e-09,3.1690693420948726e-11,2.0170249757120352e-10,4.825389886371353e-08,2.116739580647646e-09,2.386425063690015e-07,7.263114466833942e-09,4.136547028675285e-08,4.234155170014212e-06,1.0613807145561923e-15,3.252206196549073e-07,1.2456557777877456e-08,8.002012593859043e-10,4.630618580137418e-16,3.823363302634425e-11,1.5353917745017057e-13,2.980420180923112e-10,2.9307754856451967e-17,1.9525305666146106e-13,2.2463413509899993e-16,3.0375992222167495e-09,5.79892187386338e-18,1.1556034135346755e-16,2.395792156247721e-13,2.6933731368208337e-05,5.441446513183245e-15,7.532998369280707e-07,5.027137723725694e-11,2.5299840022711677e-12,1.5881598958438014e-18,8.047189568128598e-07,1.2023989893975657e-17,9.7565336795882e-10,2.146147944709745e-11,5.588788592609231e-06,3.907033619924501e-13,9.171283979959013e-18,7.582890137530903e-10,6.535118489009205e-07,1.3072044238091613e-07,3.909074337572774e-12
0.02398569721512308,0.46811845416347875,1.2605983461559172e-08,2.496791953125515e-09,1.1445536180284738e-07,0.00012755678912643593,0.0,0.0,0.0002041651354155221,0.00014087696331246139,0.0002661164332537753,1.7391753616662366e-06,2.8058468917152856e-11,2.902032579566002e-27,1.0300110661282931e-19,3.296341745437159e-13,5.441853075414876e-07,1.5735181502915173e-05,7.238945070773957e-13,1.9024891063079442e-17,4.63496000475311e-07,3.3680166158401077e-16,1.241846734365981e-14,5.854635192333765e-08,4.229639065043177e-10,5.132434903791153e-06,1.0975825680756985e-14,4.53598176664898e-09,2.58735242511388e-08,3.779787906712906e-13,1.4586382395131675e-12,9.351438051651481e-15,2.6239717653314618e-11,3.2457880246493304e-09,3.76,0.0,0.46589803715757927,0.9987201056665356,0.0014372593220419603,6.089011811075421e-05,0.03540044683825051,0.03574608273653633,4.3557806576492125e-13,1.2324940476690545e-17,2.302656967611203e-05,2.6182417185995303e-10,1.3771857990590163e-07,3.1673603921330793e-07,3.401082219259165e-08,0.0013601701769079264,0.00033442073169773386,5.307352032009063e-08,1.643973100021847e-10,6.240833836449765e-05,1.0794089209657832e-08,1.0847822729780598e-08,1.5108914234996657e-08,6.655431313686064e-09,3.269969784023143e-11,2.078538570297324e-10,4.9606023210952184e-08,2.1841849483467692e-09,2.409331287481102e-07,7.364327164748157e-09,4.2269458026049764e-08,4.341689283417781e-06,1.0899519121378895e-15,3.312601050836592e-07,1.2687109102261573e-08,8.256480834769292e-10,4.77787433784475e-16,3.8864040852863687e-11,1.5607828408986411e-13,3.0717005584590087e-10,3.023975263097226e-17,2.0131048870907911e-13,2.3007777340316684e-16,3.1106219134755133e-09,5.939449058674813e-18,1.180861399262918e-16,2.4349743798880624e-13,2.7682900410522824e-05,5.574199793322233e-15,7.735614564572274e-07,5.200897160842655e-11,2.6172338462791925e-12,1.6259257200165297e-18,8.201772841913088e-07,1.2285219817517036e-17,9.942044414390081e-10,2.1868254559224595e-11,5.703655870111095e-06,3.978501277273533e-13,9.535181176728583e-18,7.709959836289816e-10,6.642967838272466e-07,1.3323622006145676e-07,4.044626734917583e-12
0.024268827292465087,0.46815726170765265,1.28976682036772e-08,2.587564120596243e-09,1.1782356788209273e-07,0.00013137929645716195,0.0,0.0,0.0002071453763462874,0.0001449936696070688,0.00027450897074216305,1.8587495839237452e-06,3.0164335683500966e-11,3.1905540025107218e-27,1.1068591938232485e-19,3.4577134171113976e-13,5.644865338537182e-07,1.6638601410202884e-05,7.823458702891267e-13,2.0104909947045983e-17,4.7435214057196846e-07,3.4476276021400234e-16,1.3211482785618773e-14,6.224000682609486e-08,4.450708525852237e-10,5.419802706350134e-06,1.145798158165811e-14,4.846690271876594e-09,2.8073173513350808e-08,4.1320706394353017e-13,1.5522807185576433e-12,9.981877417482289e-15,2.732609449008465e-11,3.4022844392177823e-09,3.76,0.0,0.4654334700829324,0.998680303758142,0.0014891534468551057,6.373108869341254e-05,0.03579718961705772,0.036155231681683525,4.4045971296229143e-13,1.2463219067921623e-17,2.30256520001985e-05,2.7231964761533294e-10,1.4327652727978957e-07,3.256366690434208e-07,3.498937445915362e-08,0.0014076492857063613,0.0003453820979770598,5.4229192410008386e-08,1.7060964663146778e-10,6.425862978432362e-05,1.1088510343613331e-08,1.1448046765415459e-08,1.5514958685722782e-08,6.978444036992274e-09,3.480592068315126e-11,2.2066491800321605e-10,5.242133407144999e-08,2.3249774092230456e-09,2.455797891336284e-07,7.57034861744758e-09,4.412503714432205e-08,4.564544841854237e-06,1.1491048507618097e-15,3.436159209315153e-07,1.315871720403762e-08,8.787623391743805e-10,5.085236048588386e-16,4.014701541652162e-11,1.6124649832890076e-13,3.262502921789043e-10,3.218507834276969e-17,2.1394257637619043e-13,2.4131256645080174e-16,3.261316281639543e-09,6.2294745369115136e-18,1.2327076052223318e-16,2.514786057060865e-13,2.9234526572674256e-05,5.8479756708569775e-15,8.15648163023724e-07,5.5652872929397195e-11,2.800182760682082e-12,1.7037939417443537e-18,8.523145910280358e-07,1.2825616150643575e-17,1.0321884560721849e-09,2.270103485276269e-11,5.9387273355178736e-06,4.124869695222336e-13,1.0303056854288217e-17,7.968702410295453e-10,6.862429681568282e-07,1.3838241597243432e-07,4.3284291670007926e-12
0.024523644362072893,0.4681922360756744,1.3165246475982156e-08,2.671736852524678e-09,1.2092700875202633e-07,0.00013489144390242978,0.0,0.0,0.00020985055864218086,0.00014877996590853423,0.0002822972522152346,1.972693593898627e-06,3.218137292587251e-11,3.473615586448019e-27,1.1806140730811717e-19,3.608838345872433e-13,5.832626718755827e-07,1.748893674101815e-05,8.3863714606612e-13,2.112215757549949e-17,4.842264279680835e-07,3.5200746773420993e-16,1.3964483224312468e-14,6.573606465968737e-08,4.658090662209657e-10,5.690106962568391e-06,1.1907572668790506e-14,5.143286333470907e-09,3.019417307887148e-08,4.4755478675813464e-13,1.641200817754854e-12,1.058208989313813e-14,2.8336076900915947e-11,3.548318944110193e-09,3.76,0.0,0.4650142524322453,0.9986435233494656,0.001537140444299299,6.63781921180579e-05,0.03615370134040753,0.03652328660017397,4.4484634467868263e-13,1.258748495555318e-17,2.3024803988218796e-05,2.8206520393207507e-10,1.4843859603448013e-07,3.3382917839909466e-07,3.589096828867341e-08,0.0014515126953041845,0.00035547722996268766,5.5302378588174374e-08,1.7636847191683333e-10,6.59794017000367e-05,1.1358344652934178e-08,1.2012522912548235e-08,1.5886856362584655e-08,7.280907048368558e-09,3.680643659020671e-11,2.3279772262626119e-10,5.508723369897095e-08,2.4587100131942216e-09,2.498381768392473e-07,7.75994595710136e-09,4.585054864374454e-08,4.774336051697167e-06,1.2047096400402253e-15,3.5505859333120776e-07,1.3595397381086793e-08,9.292058983689638e-10,5.377142939281474e-16,4.132720658859272e-11,1.6600156370758112e-13,3.444066106669028e-10,3.4032588668565344e-17,2.2592611067032834e-13,2.518324010840963e-16,3.402404149876351e-09,6.501043400685971e-18,1.280919811292138e-16,2.588290533356363e-13,3.069368142829183e-05,6.104070256560812e-15,8.553792726099642e-07,5.913409474010222e-11,2.9749370211475995e-12,1.7766180715521126e-18,8.826930735816049e-07,1.3333252176193565e-17,1.0674008751690781e-09,2.347292276683037e-11,6.156472154456112e-06,4.260609993893162e-13,1.10423218522465e-17,8.206873747641936e-10,7.064273756784522e-07,1.431474117954647e-07,4.598981037864278e-12
0.0247784614316807,0.4682272572038402,1.3437734005875843e-08,2.7583247826049376e-09,1.241003331026662e-07,0.00013847289549215086,0.0,0.0,0.0002125778558093448,0.0001526449162849994,0.00029031540333648165,2.09294862559587e-06,3.432042012869553e-11,3.780744883979236e-27,1.2589940581078656e-19,3.765747921548737e-13,6.025277557878141e-07,1.8375900728059107e-05,8.986428307350416e-13,2.2183993344053515e-17,4.941988729964219e-07,3.5932777164462207e-16,1.475657469796381e-14,6.940207905888481e-08,4.873740469512572e-10,5.971891821278937e-06,1.2372507659218105e-14,5.456856057736372e-09,3.245735059449522e-08,4.846013837705505e-13,1.7347382739062497e-12,1.1215015426587378e-14,2.9377503006541014e-11,3.6994102806062818e-09,3.76,0.0,0.46459395617231286,0.9986058118665017,0.0015863700473661307,6.911310786983317e-05,0.03650967829043832,0.036891176108565314,4.4922639638103503e-13,1.2711573621631271e-17,2.3023934509317497e-05,2.921025745257693e-10,1.537564355936812e-07,3.421979611107992e-07,3.681283557790793e-08,0.0014964724684654392,0.00036579387465999623,5.640776555799557e-08,1.8229049649415865e-10,6.775424080645793e-05,1.1632852001842968e-08,1.2600875968693237e-08,1.6264963075754688e-08,7.594905139429894e-09,3.891136125026439e-11,2.4552845643792913e-10,5.788465632540192e-08,2.599428464234854e-09,2.541710194491881e-07,7.95359006136928e-09,4.763000864057406e-08,4.993258549762296e-06,1.2626425598983066e-15,3.668144534367995e-07,1.4043956405351749e-08,9.822770822553386e-10,5.684255348064586e-16,4.253184621756445e-11,1.7085602282684327e-13,3.635468707657652e-10,3.59763362218589e-17,2.3852076977193597e-13,2.627533402587831e-16,3.548853195979241e-09,6.782966745162673e-18,1.330639556109621e-16,2.663407890168763e-13,3.221443650874298e-05,6.3696563512409895e-15,8.969471904626412e-07,6.281727858693983e-11,3.1598022872356787e-12,1.8521305124714696e-18,9.145228745307172e-07,1.3862008241321587e-17,1.103610228018825e-09,2.4266539387484482e-11,6.380179043278248e-06,4.4002557305427174e-13,1.1830119088361895e-17,8.450129573074552e-10,7.270260043433618e-07,1.480418986401084e-07,4.884621340549517e-12
0.025033278501288506,0.4682623267561006,1.371524335665625e-08,2.847395296195805e-09,1.2734514382895205e-07,0.00014212483109472162,0.0,0.0,0.00021532761594848955,0.00015659017003764506,0.0002985706059854733,2.2198351993522507e-06,3.658824465977772e-11,4.113954206874018e-27,1.342281228548769e-19,3.9286461566069397e-13,6.222921004823478e-07,1.9300818780144588e-05,9.625912347956551e-13,2.3292156243695093e-17,5.042693363760506e-07,3.66723748437363e-16,1.558964871012137e-14,7.324529912478866e-08,5.097948118305689e-10,6.265577753967058e-06,1.2853306007055305e-14,5.788322512673249e-09,3.4871146154155115e-08,5.245496363108162e-13,1.8331149901070484e-12,1.1882295467292343e-14,3.0451263761860855e-11,3.85569879035429e-09,3.76,0.0,0.464172552126181,0.9985671467256677,0.001636869693822103,7.193813413763546e-05,0.03686511322839409,0.03725890446516417,4.535997790015862e-13,1.2835482987215306e-17,2.3023043042805654e-05,3.0243964423372564e-10,1.5923427888518359e-07,3.507468754632753e-07,3.7755447752503485e-08,0.001542552006789071,0.0003763356631173339,5.754620553313487e-08,1.883799848547882e-10,6.958461190302386e-05,1.1912104493445429e-08,1.3213983589331385e-08,1.6649368485594195e-08,7.920839379054325e-09,4.1125763020182446e-11,2.588841071067286e-10,6.082003364976031e-08,2.747472238748891e-09,2.5858040483471975e-07,8.1513684188282e-09,4.946477758369476e-08,5.221711188807392e-06,1.3229889548337527e-15,3.788911284887797e-07,1.4504680467109824e-08,1.0381030819784055e-09,6.007309302998769e-16,4.376119899603828e-11,1.7581100353138916e-13,3.8372355508344485e-10,3.8020979393333327e-17,2.517556584101979e-13,2.7408944881335e-16,3.700848685580993e-09,7.075607652763993e-18,1.3819048579578197e-16,2.7401645661894613e-13,3.379898913888802e-05,6.645037378435859e-15,9.404337610527309e-07,6.671347375524562e-11,3.355329853825347e-12,1.930420860910625e-18,9.478776865344803e-07,1.4412857603354035e-17,1.1408402941376228e-09,2.5082397271734902e-11,6.609951304703925e-06,4.54391377920414e-13,1.2669401534420694e-17,8.698527517915885e-10,7.48042765581689e-07,1.530689460483225e-07,5.186114087216712e-12
0.025288095570896313,0.46829744643421706,1.399788988806345e-08,2.9390177597680528e-09,1.3066308398422695e-07,0.00014584845608512742,0.0,0.0,0.00021810018993353493,0.00016061741492295444,0.00030707024247909697,2.3536891354518655e-06,3.8991965882689914e-11,4.475405852995561e-27,1.4307750532684707e-19,4.0977441852447106e-13,6.425662160172468e-07,2.026505711601012e-05,1.0307240255609173e-12,2.4448448827247112e-17,5.144376770223693e-07,3.7419548049607924e-16,1.6465684464836158e-14,7.727325543703429e-08,5.33101319997911e-10,6.5715990777427994e-06,1.335050887123571e-14,6.138657712869575e-09,3.7444444854177634e-08,5.676170345799406e-13,1.9365629934072995e-12,1.2585649052896422e-14,3.155827571861233e-11,4.017328075586062e-09,3.76,0.0,0.4637500104889082,0.9985275047848934,0.001688667441777544,7.48556188431799e-05,0.03721999871597974,0.03762647604599419,4.579664010173913e-13,1.2959210925650053e-17,2.3022129055117962e-05,3.130845105511658e-10,1.648764722004064e-07,3.5947986998037673e-07,3.871928812502911e-08,0.0015897752172464856,0.00038710627871285246,5.871857288708148e-08,1.9464131508233074e-10,7.14720183191552e-05,1.2196175669797502e-08,1.385275266217898e-08,1.7040163933701922e-08,8.25912433316528e-09,4.345494675668115e-11,2.728928150213347e-10,6.390010469946483e-08,2.903196675340351e-09,2.6306850207635563e-07,8.35337052281825e-09,5.1356246821366386e-08,5.4601107155479935e-06,1.3858370113243423e-15,3.91296427695096e-07,1.4977862456394182e-08,1.0968169999134583e-09,6.347075039141265e-16,4.5015526866825866e-11,1.8086762555950065e-13,4.049919096184904e-10,4.017139307276747e-17,2.656612191134279e-13,2.8585527860425567e-16,3.858582059895945e-09,7.379341778216149e-18,1.4347545985650065e-16,2.8185873811465305e-13,3.5449604468238625e-05,6.93052555684793e-15,9.859243619229228e-07,7.083431342373829e-11,3.562100019708984e-12,2.011581600648576e-18,9.828345588940462e-07,1.4986821511118103e-17,1.1791153176913128e-09,2.59210187210464e-11,6.845892437388877e-06,4.691694036196873e-13,1.35632921753217e-17,8.952124380835808e-10,7.694814657160418e-07,1.5823171118334748e-07,5.5042600016436796e-12
0.02554291264050412,0.4683326179789883,1.4285791936973257e-08,3.0332635877567945e-09,1.3405583782169068e-07,0.00014964500193645228,0.0,0.0,0.00022089593148177328,0.00016472837801271228,0.0003158219012082569,2.494862261312782e-06,4.153907267863872e-11,4.8674332816665695e-27,1.524793419288734e-19,4.2732605188755876e-13,6.633608105282952e-07,2.1270023847715474e-05,1.1032969866518576e-12,2.5654739478385107e-17,5.247037520117597e-07,3.817430564011211e-16,1.7386752826517474e-14,8.149377051011604e-08,5.573245014588896e-10,6.890404392098003e-06,1.3864680262343293e-14,6.508885244943943e-09,4.018659776695123e-08,6.140368119365157e-13,2.0453248824279325e-12,1.3326876343915614e-14,3.269948179546154e-11,4.18444506834039e-09,3.76,0.0,0.4633263008130015,0.9984868623287217,0.0017417919850877721,7.786796063858478e-05,0.03757432711005163,0.03799389534807782,4.623261683849904e-13,1.3082755261643629e-17,2.3021191999469057e-05,3.240454894857138e-10,1.7068747925711014e-07,3.684009857464032e-07,3.970485222519278e-08,0.0016381665236682545,0.00039810945782949866,5.992576492377544e-08,2.010789819303258e-10,7.341800296907416e-05,1.2485140521643466e-08,1.4518120249469902e-08,1.743744245320968e-08,8.610188522754765e-09,4.590446473646789e-11,2.875839211869081e-10,6.713192961407153e-08,3.06697370547088e-09,2.6763756490715067e-07,8.559687921435393e-09,5.3305839399407725e-08,5.708892589353573e-06,1.4512778489609294e-15,4.040383462622683e-07,1.546380210517201e-08,1.1585581198085142e-09,6.704358561897899e-16,4.629508885599087e-11,1.860269999978996e-13,4.274100880789211e-10,4.2432678544174626e-17,2.8026929291113175e-13,2.9806588575887584e-16,4.022251142255428e-09,7.69455779395039e-18,1.489228545406079e-16,2.8987035407199e-13,3.716861739216754e-05,7.22644214443522e-15,1.0335080510398516e-06,7.519204487355673e-11,3.7807235794077164e-12,2.095708196082294e-18,1.019474031616976e-06,1.558497162946031e-17,1.2184600119483249e-09,2.6782935858836467e-11,7.088106077973843e-06,4.84370951173397e-13,1.4515093383988975e-17,9.210976052307561e-10,7.913457987423489e-07,1.635334424355649e-07,5.839898320838189e-12
