Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159)
3.094861854688805e-08,0.7380921718940794,1.2186453402810753e-07,1.3891212582788999e-09,2.9752336962818733e-08,1.1719181942694849e-08,0.0,0.0,3.3268183104309265e-07,1.0108270020711085e-11,2.311789072976878e-11,3.6658218977812487e-13,4.252358679241236e-16,1.1573181694427252e-24,1.1264139275833309e-17,7.838007783387177e-12,4.167043666415434e-09,1.2540705258811336e-12,2.408772694613704e-19,3.2004998828753647e-19,1.6808091888900138e-09,5.518975789760788e-16,4.362779675637269e-12,4.6080989345517635e-18,4.707367582897309e-14,1.3163500558177206e-13,1.0876004954358248e-14,9.14935652225382e-18,3.8050639808193574e-19,8.91183282672996e-20,1.6092150190202688e-16,9.345814820934461e-21,3.842402214803108e-15,2.915680055634411e-26,3.76,0.0,0.6601737462081817,0.9990215122604312,1.3478392100568525e-09,1.8573109138565595e-11,0.00119912783291893,0.0011991320252490618,1.6407271232428346e-10,2.277422153757301e-13,0.0009781241468342318,3.674674678717597e-12,4.574679204903719e-13,1.8489843737100103e-07,2.1492937328512738e-08,5.794912402177465e-08,7.612336552044656e-08,4.850589425929394e-05,3.8202029010866555e-12,2.9255365935877813e-08,5.520116974751749e-10,4.2669410537769353e-13,9.74770312185049e-11,3.0725973059403933e-09,3.8839805966309823e-16,5.949013703429343e-16,3.109079122073256e-11,9.66184143510836e-18,4.186068640152812e-09,1.530303261736935e-11,2.6579891389272937e-12,6.513907823019232e-17,1.7062955943121677e-16,1.4705405212691358e-13,3.006144973777525e-17,4.977612146340006e-21,1.4359463186055145e-25,3.013676171123379e-25,1.6545281831560662e-23,2.611266389765662e-16,2.7142094720347947e-26,1.6771537193916228e-20
3.178385592721373e-08,0.7380966626235946,1.275413868728191e-07,1.4916733830028503e-09,3.138894973425744e-08,1.2634669869640087e-08,0.0,0.0,3.416680928591037e-07,1.0660873819272567e-11,2.5034795660307324e-11,3.9097078186850764e-13,4.724432149319328e-16,1.3085843967324817e-24,1.2081794556631744e-17,8.105668692014178e-12,4.357841797295386e-09,1.3692659641689891e-12,2.804090467065972e-19,3.621537943296665e-19,1.7727337157958185e-09,5.956424961652805e-16,4.387311176871878e-12,5.2270126177188664e-18,4.9952139274645355e-14,1.4927881027827243e-13,1.1794123401306266e-14,1.0196160353923447e-17,4.283427539496503e-19,9.999144423514316e-20,1.7509450883815385e-16,1.0597049721460865e-20,4.2666223208169565e-15,3.5488085362965664e-26,3.76,0.0,0.6601407505547083,0.999021501557438,1.460360672504612e-09,1.9981627013904836e-11,0.001231458928062222,0.0012314633325538477,1.6867532014088092e-10,2.3473575146114825e-13,0.0009781241363769856,4.045258970759577e-12,5.140166565467495e-13,1.8765257911662802e-07,2.192898865289658e-08,6.113538995537323e-08,7.958302706281739e-08,4.981290740998168e-05,4.121880222422146e-12,3.085424928429373e-08,5.703438435100634e-10,4.500338412454719e-13,1.009717422281016e-10,3.17506300769525e-09,4.373442983763328e-16,6.592196750800953e-16,3.2538634324709825e-11,1.1151563398662335e-17,4.3783107285658554e-09,1.5556061889749866e-11,2.8604584883489713e-12,7.196569985483432e-17,1.801551754618899e-16,1.619985258441521e-13,3.330285966235233e-17,5.832828575564695e-21,1.6709508596220544e-25,3.540283768954012e-25,1.874110623262581e-23,2.8400721281216593e-16,3.144639436704319e-26,1.868268793963949e-20
3.2619093307539415e-08,0.7381011531454971,1.3328837650954012e-07,1.5983088319824428e-09,3.3069420713371e-08,1.3592049912947778e-08,0.0,0.0,3.5065476432303936e-07,1.1228164835491973e-11,2.7054672545806605e-11,4.1617705105049975e-13,5.23428977930421e-16,1.475136518580484e-24,1.2935467060868479e-17,8.372636959296828e-12,4.551473431450918e-09,1.4919598248492372e-12,3.2506777011681027e-19,4.084181643566277e-19,1.8671042552553096e-09,6.41529252857784e-16,4.4105368799404466e-12,5.9089226304417845e-18,5.290594669761876e-14,1.6869629205091883e-13,1.2762372991092698e-14,1.1326614843303274e-17,4.805902117317828e-19,1.1181825909631458e-19,1.900180450512512e-16,1.1974220054174696e-20,4.724570195399978e-15,4.297275347700346e-26,3.76,0.0,0.6601077564972284,0.9990214908057606,1.5789883982098123e-09,2.1453587625480734e-11,0.001263788404897668,0.0012637930266521916,1.7327769758134683e-10,2.4172926927219e-13,0.000978124125872082,4.442496305967827e-12,5.7605443893522e-13,1.903514520242249e-07,2.235514346788699e-08,6.438645037685868e-08,8.309331593307162e-08,5.1119812458135514e-05,4.440858706756648e-12,3.249558853305112e-08,5.887217567143676e-10,4.739948579547557e-13,1.0449441568069453e-10,3.2768629838620217e-09,4.910011428425991e-16,7.28717336570888e-16,3.402240975485502e-11,1.2825479157089116e-17,4.5734514556987366e-09,1.5803560153752548e-11,3.072115300632093e-12,7.929329695386103e-17,1.8994045957801742e-16,1.7810643328410104e-13,3.6811405506119555e-17,6.807336838850568e-21,1.937011878272665e-25,4.141659639538973e-25,2.1163501452938788e-23,3.081229117828134e-16,3.6300349049334647e-26,2.0752297899044192e-20
3.3454330687865096e-08,0.7381056434594652,1.3910254215776378e-07,1.7090318655914062e-09,3.4793718482284324e-08,1.4591822068394658e-08,0.0,0.0,3.5964184248680267e-07,1.1810141614504352e-11,2.918020595285302e-11,4.421987420069753e-13,5.783824457999597e-16,1.658046961411486e-24,1.3825652106044447e-17,8.638831042819748e-12,4.74788121779237e-09,1.6224613155938783e-12,3.753459779605027e-19,4.591197319828029e-19,1.9639207138370804e-09,6.895985890710441e-16,4.432555390840787e-12,6.658276021750789e-18,5.5933806855445635e-14,1.9000702549337258e-13,1.3782018573782115e-14,1.2544557356109502e-17,5.375118937265958e-19,1.2465004099884048e-19,2.0570348232605593e-16,1.3485871760945707e-20,5.2179245287857184e-15,5.178241181458118e-26,3.76,0.0,0.6600747640349369,0.9990214800053367,1.7038838783360373e-09,2.2989910836979532e-11,0.001296116263504436,0.0012961211076277545,1.7787984465632907e-10,2.4872270262721445e-13,0.0009781241153196188,4.867524475763825e-12,6.439619420613535e-13,1.9299785570679436e-07,2.2771817735992955e-08,6.770091061057654e-08,8.665323167467527e-08,5.242660940741406e-05,4.777770381107817e-12,3.417937746576623e-08,6.07144635462275e-10,4.985771649301126e-13,1.0804516652737556e-10,3.3779572079441397e-09,5.496849679668409e-16,8.0366722007760775e-16,3.5542326825331295e-11,1.4700928909557838e-17,4.771434419694667e-09,1.6045803701140058e-11,3.2930962225250057e-12,8.714348216234923e-17,1.9998551993333735e-16,1.954433429447967e-13,4.0603052301960724e-17,7.914046962959692e-21,2.2372887431224072e-25,4.826057907049207e-25,2.38294081266954e-23,3.3349816449158085e-16,4.1757756575992266e-26,2.2988820763142622e-20
3.428956806819078e-08,0.738110133565192,1.4498105458081455e-07,1.8238438070437466e-09,3.6561808853690817e-08,1.563446501287437e-08,0.0,0.0,3.686293244887905e-07,1.240680269701405e-11,3.1414080461661165e-11,4.690333635007502e-13,6.374966988288756e-16,1.858425954279947e-24,1.4752823261150166e-17,8.904178087353256e-12,4.947010598978421e-09,1.7610861503289595e-12,4.3176702220874417e-19,5.145444206249918e-19,2.0631829981223613e-09,7.398906064603617e-16,4.453457608870077e-12,7.479699375409846e-18,5.903444043719894e-14,2.1333455812257395e-13,1.485431522132001e-14,1.3853866028916258e-17,5.99378128263196e-19,1.3853899913513136e-19,2.2216161839476213e-16,1.5140841174717228e-20,5.7483980712261885e-15,6.210869329373665e-26,3.76,0.0,0.6600417731670498,0.9990214691561057,1.835208487281978e-09,2.4591497878029037e-11,0.0013284425039614414,0.0013284475755641098,1.8248176137646564e-10,2.5571599853204205e-13,0.0009781241047194167,5.321494625525258e-12,7.181350730736984e-13,1.955944621253628e-07,2.317941850064154e-08,7.10774326853075e-08,9.026182463694788e-08,5.373329826147207e-05,5.1332546876459615e-12,3.590560986691559e-08,6.256117843929178e-10,5.237807731987456e-13,1.1162411348536954e-10,3.4783105014699247e-09,6.137241370392772e-16,8.843483654911524e-16,3.709859105485597e-11,1.6796381560417285e-17,4.972205993308617e-09,1.628305623113786e-11,3.5235352773619826e-12,9.553816400941106e-17,2.1029046888636245e-16,2.14077128995859e-13,4.469437259457189e-17,9.16686726554092e-21,2.5751674736016115e-25,5.60238973207054e-25,2.675656305934308e-23,3.6015686827907675e-16,4.787609964523965e-26,2.5400920715769642e-20
3.512480544851646e-08,0.7381146234623849,1.5092121154194484e-07,1.942743218106551e-09,3.8373654965643e-08,1.6720437057380732e-08,0.0,0.0,3.776172075592749e-07,1.3018146619466261e-11,3.375898071107913e-11,4.9667821390046e-13,7.0096854212400325e-16,2.0774208849852995e-24,1.5717432599976897e-17,9.168613247122628e-12,5.148809689466124e-09,1.9081565702009387e-12,4.948859110046826e-19,5.74987409997004e-19,2.164891014705083e-09,7.924447783011071e-16,4.473327333986588e-12,8.378000702803426e-18,6.220658320966012e-14,2.388063756667218e-13,1.598050804992597e-14,1.5258458072559964e-17,6.664664100439453e-19,1.5353825605465721e-19,2.394027024670805e-16,1.6948252798205307e-20,6.317737135425536e-15,7.416496938453498e-26,3.76,0.0,0.6600087838928038,0.9990214582580103,1.9731234726609795e-09,2.6259232250923938e-11,0.0013607671263473678,0.0013607724305447473,1.8708344775250801e-10,2.627091145677567e-13,0.0009781240940713136,5.805570814032396e-12,7.989850877579208e-13,1.9814382142381854e-07,2.3578342877622537e-08,7.451473417625761e-08,9.391819365876894e-08,5.5039879023960235e-05,5.507958250597809e-12,3.767427952183271e-08,6.441225979257266e-10,5.496056953763798e-13,1.1523137685464362e-10,3.5778922009085626e-09,6.834590817777731e-16,9.710458907275376e-16,3.8691404580992334e-11,1.9131474872211114e-17,5.175715202883277e-09,1.651556942341904e-11,3.763563998241031e-12,1.0449954284544621e-16,2.2085542296625613e-16,2.340779926511774e-13,4.9102553355092116e-17,1.058074984036692e-20,2.9542700491950196e-25,6.480255701389267e-25,2.9963514815584516e-23,3.88122410980133e-16,5.471668785511464e-26,2.799747170935141e-20
3.596004282884214e-08,0.7381191131507655,1.5692043326636639e-07,2.0657260674794013e-09,4.0229217374170626e-08,1.7850177066380147e-08,0.0,0.0,3.866054890246392e-07,1.3644171914224922e-11,3.621759144205496e-11,5.251304047152502e-13,7.689984393408906e-16,2.3162156001761254e-24,1.6719911003145148e-17,9.432079060964868e-12,5.3532291586408506e-09,2.0640013623247735e-12,5.652901343883534e-19,6.407531002290409e-19,2.2690446701919466e-09,8.472999593148185e-16,4.4922418263260954e-12,9.358171301070386e-18,6.544898876029651e-14,2.6655386513479044e-13,1.7161832065038304e-14,1.6762288190842458e-17,7.390613637828028e-19,1.6970182134875522e-19,2.574364610290381e-16,1.8917516902380438e-20,6.927721100478648e-15,8.818815609019311e-26,3.76,0.0,0.6599757962114553,0.999021447310995,2.117789945624971e-09,2.799398059766354e-11,0.0013930901307406904,0.0013930956726530737,1.9168490379534455e-10,2.697020167914677e-13,0.0009781240833753226,6.32092959320133e-12,8.869386999800639e-13,2.0064836749439176e-07,2.3968977291792772e-08,7.801158691090393e-08,9.762148385812148e-08,5.634635169852477e-05,5.902534657090689e-12,3.9485380216704566e-08,6.626765464023713e-10,5.760519456522531e-13,1.1886707679195569e-10,3.676675843429471e-09,7.592423794956389e-16,1.064050899054545e-15,4.032096654681462e-11,2.1727055764637703e-17,5.381913612364664e-09,1.6743583485077538e-11,4.013311555414172e-12,1.1405010710858808e-16,2.316805028362617e-16,2.5551848260398767e-13,5.3845402574716195e-17,1.217173648357051e-20,3.378463783608149e-25,7.469978873933865e-25,3.346963924934504e-23,4.174176921995162e-16,6.234480050726646e-26,3.0787556761829854e-20
3.679528020916782e-08,0.7381236026300686,1.629762579381672e-07,2.19278589197561e-09,4.212845414363282e-08,1.902410534370426e-08,0.0,0.0,3.955941663106385e-07,1.4284877109755199e-11,3.879259753969132e-11,5.543868822971089e-13,8.41790446794801e-16,2.5760296550743885e-24,1.776066850412737e-17,9.694524876123486e-12,5.560222118847746e-09,2.2289558764243245e-12,6.436004731053017e-19,7.121550739915655e-19,2.3756438712024877e-09,9.044943953417028e-16,4.510272321725582e-12,1.0425387579803447e-17,6.876043087436743e-14,2.96712275901878e-13,1.8399512027339236e-14,1.8369347107959608e-17,8.174547112337501e-19,1.8708456670664428e-19,2.7627212375914114e-16,2.1058326962099194e-20,7.580161917520981e-15,1.044406154086041e-25,3.76,0.0,0.6599428101222797,0.9990214363150075,2.2693688715245283e-09,2.979659352899532e-11,0.0014254115172196906,0.0014254173019724197,1.9628612951591998e-10,2.766946780415416e-13,0.0009781240726314594,6.8687596069678295e-12,9.824381850568354e-13,2.031104232869746e-07,2.4351696918180953e-08,8.156681557244293e-08,1.0137088452248902e-07,5.765271628880717e-05,6.3176442510964054e-12,4.1338905738567986e-08,6.81273164423199e-10,6.031195397733007e-13,1.2253133196186267e-10,3.774638870583912e-09,8.414388277539113e-16,1.1636603904979367e-15,4.198747346157042e-11,2.460522075142494e-17,5.590755212180712e-09,1.6967327672731325e-11,4.272904878121934e-12,1.2421262991023993e-16,2.42765833254379e-16,2.7847351458260883e-13,5.894135555670542e-17,1.395700503111494e-20,3.8518707596120936e-25,8.5826384888379e-25,3.729515498826366e-23,4.480651440583501e-16,7.082983015414504e-26,3.3780467276777166e-20
3.76305175894935e-08,0.7381280919000429,1.6908633725321665e-07,2.3239139506721712e-09,4.407132093475215e-08,2.0242624485358932e-08,0.0,0.0,4.0458323694482716e-07,1.494026073080925e-11,4.1486684074000885e-11,5.84444447851787e-13,9.195521480076359e-16,2.8581175183151575e-24,1.8840094674797333e-17,9.95590631691134e-12,5.769744018149303e-09,2.4033620394671477e-12,7.304717903873912e-19,7.895160569601293e-19,2.4846885243691457e-09,9.640657328619066e-16,4.5274845066724175e-12,1.15850128593337e-17,7.213970557932787e-14,3.2942067902536455e-13,1.9694762338495914e-14,2.0083660198642844e-17,9.019452416734166e-19,2.0574220233422585e-19,2.959184494340663e-16,2.3380656944885224e-20,8.276903617281001e-15,1.2321215430273444e-25,3.76,0.0,0.659909825624571,0.9990214252699973,2.4280210608966227e-09,3.166790641705461e-11,0.0014577312858624714,0.0014577373185860414,2.008871249251683e-10,2.836870765768517e-13,0.0009781240618396332,7.450261208267694e-12,1.085941477398908e-12,2.0553220587434216e-07,2.472686529545581e-08,8.517929622672958e-08,1.051656270955126e-07,5.895897279844396e-05,6.753953939693085e-12,4.323484987530579e-08,6.999120410485846e-10,6.308084950276273e-13,1.2622425850290342e-10,3.871762349037197e-09,9.304255168180927e-16,1.270177177427044e-15,4.369111953686297e-11,2.778935650874403e-17,5.802196312809031e-09,1.718702079139181e-11,4.542468771093476e-12,1.3501016592124063e-16,2.5411154303197453e-16,3.0302039007999196e-13,6.440948092472071e-17,1.5954916080789413e-20,4.378877320800531e-25,9.830104343456981e-25,4.1461138883989535e-23,4.800867513800965e-16,8.024542684670117e-26,3.69857023885761e-20
3.8465754969819184e-08,0.7381325809604482,1.7524843204480205e-07,2.4590993722098744e-09,4.605777109030091e-08,2.1506120199778686e-08,0.0,0.0,4.135726985582697e-07,1.561032129861415e-11,4.4302536339465064e-11,6.152997758869573e-13,1.002494588741268e-15,3.163767737302104e-24,1.99585590462557e-17,1.0216184794801487e-11,5.98175253763739e-09,2.5875683683898268e-12,8.26593806648383e-19,8.731678769256838e-19,2.5961785363373408e-09,1.0260510283678539e-15,4.543938955798504e-12,1.284259914337437e-17,7.558563288676124e-14,3.648219249913612e-13,2.1048786945338717e-14,2.1909286215282753e-17,9.928387858772125e-19,2.2573125472108035e-19,3.1638375171261943e-16,2.5894758467853522e-20,9.01982181971394e-15,1.4482212317212286e-25,3.76,0.0,0.6598768427176395,0.9990214141759166,2.593907160771501e-09,3.3608740153117513e-11,0.0014900494367469698,0.0014900557225771243,2.0548789003401513e-10,2.906791949928236e-13,0.0009781240509997534,8.06664609312573e-12,1.1979222627498282e-12,2.0791583128459332e-07,2.509483408471678e-08,8.88479547941764e-08,1.090049832555753e-07,6.0265121231066445e-05,7.212137010912222e-12,4.5173206415642716e-08,7.185928115895618e-10,6.591188302273456e-13,1.2994596925749253e-10,3.968030707518739e-09,1.026591900211215e-15,1.3839098043815515e-15,4.543209699978401e-11,3.130418056999034e-17,6.01619544286367e-09,1.740287167121246e-11,4.82212602592564e-12,1.4646604854146315e-16,2.657177649909304e-16,3.292388143065538e-13,7.026948636422297e-17,1.8185060074395226e-20,4.964143616897178e-25,1.1225071849744113e-24,4.598954143858275e-23,5.135040712942874e-16,9.066964304507742e-26,4.041296833441626e-20
3.9300992350144865e-08,0.7381370698110579,1.814604079964743e-07,2.598329295432206e-09,4.808775571842098e-08,2.2814962096125442e-08,0.0,0.0,4.2256254888664134e-07,1.629505733106093e-11,4.7242839893492355e-11,6.469494312185695e-13,1.0908322125641817e-15,3.494302069400968e-24,2.1116411560871903e-17,1.0475327056712375e-11,6.1962074931298966e-09,2.781929981006619e-12,9.326918570854368e-19,9.634514218307498e-19,2.71011381376554e-09,1.090486757589957e-15,4.559691534851533e-12,1.4203888868631736e-17,7.909705826015851e-14,4.030626000800689e-13,2.2462779261252375e-14,2.385031610657875e-17,1.0904481936100598e-18,2.471090457364263e-19,3.3767592469810805e-16,2.861115783704646e-20,9.810823245885634e-15,1.6962161576043606e-25,3.76,0.0,0.6598438614008132,0.9990214030327191,2.7671876462900928e-09,3.561990187194588e-11,0.0015223659699509704,0.001522372514028784,2.1008842485340711e-10,2.9767101935898544e-13,0.0009781240401117966,8.71913695090512e-12,1.3188700653284234e-12,2.1026331911173918e-07,2.545594294917374e-08,9.257176548577357e-08,1.1288826308211885e-07,6.157116159030049e-05,7.69287296246773e-12,4.715396914914139e-08,7.373151507373526e-10,6.880505656908612e-13,1.3369657321919107e-10,4.063431489180998e-09,1.130339863632041e-15,1.5051724721729068e-15,4.721059638437614e-11,3.517578214253626e-17,6.2327132515325836e-09,1.76150796227189e-11,5.1119975275499e-12,1.5860388733645182e-16,2.775846359192217e-16,3.5721091341342305e-13,7.65417241129025e-17,2.066830471747149e-20,5.6126131995345665e-25,1.27810977777308e-24,5.0903202216772206e-23,5.48338252241068e-16,1.0218507915841057e-25,4.4072177854752534e-20
4.0136229730470546e-08,0.7381415584516556,1.8772023145421976e-07,2.7415890035593788e-09,5.016122377357211e-08,2.416950444130197e-08,0.0,0.0,4.3155278577081577e-07,1.6994467342893904e-11,5.031028059386653e-11,6.793898846487698e-13,1.1847827969948505e-15,3.8510745841746485e-24,2.2313983051685563e-17,1.0733304768457533e-11,6.413070741084262e-09,2.9868086051908906e-12,1.049527632222108e-18,1.0607165969883769e-18,2.8264942633253374e-09,1.1574088245780172e-15,4.574793771890887e-12,1.5674816633833455e-17,8.267285383498522e-14,4.44292981528349e-13,2.393792210360732e-14,2.5910871922568512e-17,1.1950933146370483e-18,2.69933673030908e-19,3.5980246819026256e-16,3.154065298267799e-20,1.0651845232265621e-14,1.9799577238033926e-25,3.76,0.0,0.6598108816734354,0.9990213918403608,2.94802281262329e-09,3.770218564416317e-11,0.0015546808855521105,0.0015546876930240723,2.1468872939431756e-10,3.0466253852879855e-13,0.0009781240291757453,9.408967129807917e-12,1.4492903301681956e-12,2.1257659691496155e-07,2.58105195329904e-08,9.634974921999321e-08,1.1681481330563948e-07,6.287709387976633e-05,8.196847340693e-12,4.9177131866198024e-08,7.560787668093216e-10,7.176037232246667e-13,1.3747617515640007e-10,4.157955118582262e-09,1.2420837924848077e-15,1.6342849662686774e-15,4.902680680275032e-11,3.943166304278133e-17,6.451712415199445e-09,1.782383487114904e-11,5.412202355991751e-12,1.7144756572546748e-16,2.897122965248527e-16,3.870212510309212e-13,8.324719621535642e-17,2.3426842715552384e-20,6.329522665697087e-25,1.4512636695610537e-24,5.622586525333788e-23,5.846100523646911e-16,1.1487902968331832e-25,4.797344962376755e-20
