Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682)
6.433039347859411e-09,0.6474746684490236,2.6118487122393238e-11,2.996562792810668e-14,6.623626751773509e-11,3.1806688464261867e-13,0.0,0.0,3.560031115548241e-09,7.003666885903093e-15,1.7677489018742962e-15,3.4699557681706574e-17,5.1141921893326964e-23,5.004927615941313e-32,4.6340641206348715e-23,3.86910033061262e-15,1.1980588601880748e-12,2.5633377036911836e-17,5.364975035971935e-28,5.952272693809501e-28,6.399925785670559e-14,3.4840816343399352e-22,1.0365684978050401e-14,1.42716571360277e-24,9.607121519566061e-19,6.789195458438474e-21,3.7576528791748534e-21,1.7281987736386442e-25,1.4829524211160643e-26,9.235930613839551e-28,3.379808060720086e-22,8.619385061047833e-28,8.664241634986577e-21,6.328809772009722e-36,3.76,0.0,0.9068281789085021,0.9997399471138916,6.037087413558645e-13,4.512586956130754e-16,1.186244456496759e-05,1.1862444954792074e-05,4.37117274998091e-14,7.265481945823376e-18,0.00026004925843189875,3.235184357950533e-17,2.0572796367940733e-18,3.4509106440709404e-09,7.686270842523669e-11,3.680444891831361e-12,2.379266017205611e-11,2.5147773881276514e-07,2.0908200151843529e-16,6.680693166813226e-11,1.91761540298097e-13,1.8951878200988222e-17,2.565327332814679e-14,2.9345138777753065e-12,3.634546054578039e-23,8.048595115084638e-22,1.563269646970769e-14,2.871721905677984e-25,1.198516047778431e-12,7.983364520630233e-13,1.5501879154393105e-18,4.0706454265989007e-23,4.622140438978894e-22,2.9324709221493093e-18,6.349827971019689e-22,7.648193755891776e-29,3.759050877562602e-33
6.7296760313413405e-09,0.6474747316091892,2.8700741935304854e-11,3.437200002821742e-14,7.245645340642732e-11,3.6529343292532974e-13,0.0,0.0,3.7242492596491843e-09,7.664499371250845e-15,2.0234515425194035e-15,3.940771940905126e-17,6.11519186661709e-23,5.654079770304694e-32,5.01996485384822e-23,4.189579438031791e-15,1.3100628190692875e-12,2.920349543408257e-17,6.334868321786355e-28,7.111480001538521e-28,7.003752268142099e-14,3.9826564834260466e-22,1.0693958204529774e-14,1.786211531852466e-24,1.0961808196731063e-18,8.354446909546163e-21,4.302923366938306e-21,2.1664735568312555e-25,1.8554348618370306e-26,1.1553020158971928e-27,4.030084905583539e-22,1.0670710529256614e-27,1.0371336962235183e-20,8.676503429673801e-36,3.76,0.0,0.9068276259541492,0.9997399469387559,6.909232090981581e-13,5.16299113382176e-16,1.2409435123772944e-05,1.2409435548404835e-05,4.646425555995197e-14,7.865859895269514e-18,0.00026004926297931393,3.583025053813635e-17,2.314174115228207e-18,3.605009145344598e-09,8.383881276545128e-11,4.203105350592384e-12,2.6013116096643044e-11,2.6307043612708875e-07,2.2878677963684276e-16,7.310939735228825e-11,2.092113084500591e-13,2.0744338318954606e-17,2.8033210612464085e-14,3.207257505640691e-12,4.360761748199515e-23,9.21618119522176e-22,1.6422510865908988e-14,3.5960267470060494e-25,1.310585948751523e-12,8.60478360002655e-13,1.773918596520402e-18,4.8720469102988046e-23,5.095851576711607e-22,3.355558833746665e-18,7.557253525392045e-22,1.0001350311101434e-28,4.8835626518508524e-33
7.02631271482327e-09,0.6474747947693325,3.1414615614881483e-11,3.9197284809863055e-14,7.895309389604952e-11,4.1708415624911895e-13,0.0,0.0,3.888473984338504e-09,8.355124789103096e-15,2.3026708076233943e-15,4.449580407728405e-17,7.255851971302012e-23,6.350826717679453e-32,5.417387768187714e-23,4.5192100951901245e-15,1.4269779086959444e-12,3.3078393706448437e-17,7.435216514875666e-28,8.447501583441386e-28,7.634794442536044e-14,4.52609920610364e-22,1.1012146903898847e-14,2.2139512576116095e-24,1.24348126020323e-18,1.0200089648702344e-20,4.898677410947979e-21,2.689600690821083e-25,2.2990114896790313e-26,1.4311571671872137e-27,4.768258255013928e-22,1.3083976091245513e-27,1.2318575984802567e-20,1.1734033663205527e-35,3.76,0.0,0.90682707300012,0.9997399467670317,7.861371015242224e-13,5.872777832120465e-16,1.2956425347960212e-05,1.2956425808780623e-05,4.9230745432632746e-14,8.483309110462515e-18,0.00026004926382287386,3.9544393412811096e-17,2.5924942962621727e-18,3.758681519566606e-09,9.109335440750137e-11,4.772076259614204e-12,2.833042744665629e-11,2.746628423637401e-07,2.493839796984432e-16,7.969583486264802e-11,2.2736420227612802e-13,2.2617588077282683e-17,3.0514967566954676e-14,3.4917446356529724e-12,5.1923667850359437e-23,1.0492367890436754e-21,1.7218929363714123e-14,4.460523170727385e-25,1.4275730090760743e-12,9.239649885232154e-13,2.01813086167105e-18,5.786041654966042e-23,5.59285852135375e-22,3.8175016499753155e-18,8.92513399377792e-22,1.2929812247839472e-28,6.272842798294402e-33
7.3229493983052e-09,0.6474748579294533,3.426127384067809e-11,4.446152875872348e-14,8.572585802653456e-11,4.736669176889784e-13,0.0,0.0,4.052705418217853e-09,9.075544040976023e-15,2.6064375648029534e-15,4.9974304375640934e-17,8.548479127017925e-23,7.095986429333747e-32,5.825991080157759e-23,4.8576468755914115e-15,1.5487926700621133e-12,3.726868401050015e-17,8.678745372184757e-28,9.980709305639787e-28,8.293052297299768e-14,5.116248201825282e-22,1.132057075120028e-14,2.7197541427318105e-24,1.403052870507313e-18,1.2363194308961599e-20,5.54717599123304e-21,3.3093716503178037e-25,2.8233403529315354e-26,1.757137630204426e-27,5.601549987699681e-22,1.5902447824682641e-27,1.4527381199630885e-20,1.567204572729742e-35,3.76,0.0,0.9068265200464136,0.9997399465960061,8.896980096697165e-13,6.644491925786069e-16,1.3503415237538917e-05,1.3503415735920886e-05,5.2009233893373126e-14,9.117199522249577e-18,0.00026004926367551257,4.35046933123424e-17,2.893397274056863e-18,3.911929836172622e-09,9.862344127303873e-11,5.389161950507396e-12,3.0744326826798615e-11,2.8625495752964356e-07,2.708752132698354e-16,8.656623604275456e-11,2.4621360682748135e-13,2.4571627434619976e-17,3.309807834601571e-14,3.78792913163318e-12,6.139567234618784e-23,1.188220718540713e-21,1.802201876420011e-14,5.484964985289752e-25,1.5494660290367512e-12,9.887168562145872e-13,2.2837095928958696e-18,6.822649186613367e-23,6.113161733871908e-22,4.3200158437516055e-18,1.0466278151908006e-21,1.6541430602237727e-28,7.973953258891686e-33
7.91622276526906e-09,0.6474749842496286,4.035751521006092e-11,5.6387591429619516e-14,1.0009843683104528e-10,6.021298712600327e-13,0.0,0.0,4.381188922077864e-09,1.0605767768168137e-14,3.291735208311892e-15,6.214257661117485e-17,1.1641361711972417e-22,8.734531347623369e-32,6.675455280047571e-23,5.559611684527241e-15,1.8070755928615875e-12,4.6636998826488665e-17,1.1651081772364875e-27,1.3728460282279602e-27,9.691215001729098e-14,6.443962895942155e-22,1.1909352784089945e-14,4.0071518302185794e-24,1.760736095824161e-18,1.7806924738924072e-20,7.011470006152753e-21,4.891387974177497e-25,4.157103049279591e-26,2.5859835867125675e-27,7.5834956122430535e-22,2.2942425898329465e-27,1.9819860276852852e-20,2.7041645480106875e-35,3.76,0.0,0.9068254141399678,0.9997399462533906,1.1232491593237571e-12,8.383852176752585e-16,1.459739401290711e-05,1.4597394590500632e-05,5.759562009746799e-14,1.0431896265078813e-17,0.0002600492630672303,5.220760115667125e-17,3.567845609257033e-18,4.217162523577019e-09,1.1449880691061738e-10,6.77480241138678e-12,3.586082653179189e-11,3.094383146769017e-07,3.1654698982513827e-16,1.0115889678736008e-10,2.8597582242813116e-13,2.8722074800353496e-17,3.8566502703072735e-14,4.415206451027532e-12,8.424523831354787e-23,1.5023281384519808e-21,1.9648477745941665e-14,8.10234679154957e-25,1.807925367152719e-12,1.1217179165840062e-12,2.882498627612764e-18,9.305860682646212e-23,7.223657931681108e-22,5.453640530245955e-18,1.4121434042571408e-21,2.6323138040410094e-28,1.2530913344401894e-32
8.509496132232919e-09,0.6474751105697171,4.6998426725330816e-11,7.031258609917748e-14,1.155715559649942e-10,7.525444793446557e-13,0.0,0.0,4.709700776599574e-09,1.2255178225047987e-14,4.0875842026720384e-15,7.598876202177283e-17,1.5502284263365856e-22,1.057514280762537e-31,7.56595473948865e-23,6.292926896149406e-15,2.084820798163014e-12,5.73898047451516e-17,1.5373383276125997e-27,1.8551235555591204e-27,1.1198240289021252e-13,7.980285284301972e-22,1.246266420715945e-14,5.7400355800389314e-24,2.1726217197649314e-18,2.505048211891001e-20,8.713970987869606e-21,7.0286105233553275e-25,5.951025409237378e-26,3.700147736337403e-27,1.0038141953128641e-21,3.219435521834288e-27,2.643806244880239e-20,4.48570241216773e-35,3.76,0.0,0.906824308234807,0.999739945907982,1.3943490794798923e-12,1.0401312527572471e-15,1.5691371449947474e-05,1.5691372112155684e-05,6.321259724368399e-14,1.180535566574553e-17,0.00026004926408123885,6.203093915103344e-17,4.3478500924122235e-18,4.5207235613667876e-09,1.314422701368178e-10,8.37409190907781e-12,4.1360501758607487e-11,3.326205076242514e-07,3.6581805080384616e-16,1.1688731433834583e-10,3.284463684052872e-13,3.319568017342864e-17,4.4434776033538375e-14,5.088723469850347e-12,1.1309174025573628e-22,1.8680753429450867e-21,2.1302423278660414e-14,1.1645407584928767e-24,2.0858752372226833e-12,1.2589227768434845e-12,3.577335368193585e-18,1.241015075235867e-22,8.427341133557921e-22,6.7702314407979085e-18,1.86325045835549e-21,4.052783624214251e-28,1.9057754354790702e-32
9.102769499196778e-09,0.6474752368897194,5.41926829190338e-11,8.640042354597054e-14,1.3214259252513822e-10,9.268033638195613e-13,0.0,0.0,5.038241968716283e-09,1.4023783445213636e-14,5.002218843280504e-15,9.158330322159264e-17,2.0247623344890052e-22,1.2622489444702026e-31,8.495337755858834e-23,7.055207922265443e-15,2.3819381986067447e-12,6.960580943785827e-17,1.9984887933071764e-27,2.467443800395409e-27,1.2814128066776717e-13,9.739524247095956e-22,1.298271674621196e-14,8.024370470035031e-24,2.642004168781989e-18,3.451818893492405e-20,1.067290921182556e-20,9.855933139886134e-25,8.314026687038076e-26,5.166910812129549e-27,1.3031079433033963e-21,4.410901689015858e-27,3.4585534605295135e-20,7.190399068448385e-35,3.76,0.0,0.9068232023309266,0.9997399455617723,1.705763573615432e-12,1.2717019658986541e-15,1.6785347548726e-05,1.6785348300897658e-05,6.885223860297823e-14,1.3233315500588131e-17,0.000260049264725293,7.307347094475106e-17,5.244667423460012e-18,4.822629148470875e-09,1.4943158279802432e-10,1.020080508828615e-11,4.724125943672595e-11,3.558015364270776e-07,4.187067685929068e-16,1.3375142345110843e-10,3.7357470307153187e-13,3.79924433702911e-17,5.069920759743807e-14,5.808116661813448e-12,1.4897190220281914e-22,2.28968007457516e-21,2.2984391592650292e-14,1.6346187276157053e-24,2.3832276066093088e-12,1.3998283636920183e-12,4.375246125294686e-18,1.6230601182622058e-22,9.724211609680331e-22,8.283649916939291e-18,2.4114824253542972e-21,6.0636950799376925e-28,2.8174877815373615e-32
9.920714041059353e-09,0.6474754110466596,6.503419001263867e-11,1.1243269969643193e-13,1.567845307663403e-10,1.20970658798718e-12,0.0,0.0,5.491250800296221e-09,1.665762057374046e-14,6.473198865097248e-15,1.1606966830472188e-16,2.8471034139037117e-22,1.5791556668125607e-31,9.836934425670549e-23,8.149558166875036e-15,2.8231738742308862e-12,8.898765773785586e-17,2.8099297591433085e-27,3.572884355166321e-27,1.522045594259569e-13,1.2556585452363249e-21,1.3648984254867633e-14,1.2305210547571302e-23,3.3893153697944334e-18,5.2134783853498623e-20,1.382798965567335e-20,1.5176254203918915e-24,1.273823096292862e-25,7.911193986605682e-27,1.8167578548332786e-21,6.5831804268518e-27,4.8730608215766015e-20,1.313609515276466e-34,3.76,0.0,0.9068216776260386,0.9997399450833716,2.206310307372346e-12,1.6435747890336566e-15,1.8293607529588454e-05,1.8293608414468717e-05,7.66540000428648e-14,1.5284148162960216e-17,0.00026004926477373824,9.049289280212965e-17,6.695479814931584e-18,5.236180732223366e-09,1.7590802694634423e-10,1.3117072254327504e-11,5.5970101875476995e-11,3.8775925540761864e-07,4.975951968665031e-16,1.5886406180846267e-10,4.4005986517881797e-13,4.513562758662613e-17,5.997878775915631e-14,6.874501485134961e-12,2.1210946342142632e-22,2.9705149353166307e-21,2.5350259227636314e-14,2.5233776491793468e-24,2.824840701661708e-12,1.5993324217225117e-12,5.657268553901287e-18,2.2861034746616704e-22,1.1665008217010839e-21,1.071869401236955e-17,3.3489402312831104e-21,1.0151282382788628e-27,4.6417713913645525e-32
9.999999999999999e-09,0.6474755852034422,6.614265075239636e-11,1.15207578639003e-13,1.5928358541891292e-10,1.2399229052113315e-12,0.0,0.0,5.535165538615036e-09,1.6924973762253365e-14,6.629422160723832e-15,1.1863234464853985e-16,2.9382910440738324e-22,1.612039477155231e-31,9.970549294133448e-23,8.258133837723366e-15,2.8678842435635894e-12,9.10291804118697e-17,2.9009499585192016e-27,3.698588088338676e-27,1.5464710088093498e-13,1.285496826667149e-21,1.371060644992397e-14,1.2801542317464818e-23,3.4681915589008365e-18,5.4170941229624127e-20,1.4163373600746397e-20,1.5794586658064861e-24,1.3250904581141559e-25,8.229067087748873e-27,1.8733791198576246e-21,6.831009235170401e-27,5.030079486042017e-20,1.3889929172458629e-34,3.76,0.0,0.906821529831686,0.9997399450369279,2.259450836878025e-12,1.6830326393648865e-15,1.8439807818466556e-05,1.843980871674125e-05,7.741149567151249e-14,1.5487690279528973e-17,0.0002600492647309357,9.232616466891658e-17,6.850449491214573e-18,5.276103478300479e-09,1.7857585804894093e-10,1.3425388716082632e-11,5.6854317308325325e-11,3.908569008450256e-07,5.056120377532635e-16,1.6141306460675562e-10,4.4676333330893874e-13,4.586069599212311e-17,6.091759414951736e-14,6.982434172600358e-12,2.19178662592067e-22,3.0430198378425974e-21,2.5582528737955682e-14,2.627016312190587e-24,2.8695911230751196e-12,1.6189590079103854e-12,5.7933428343923644e-18,2.359689466977455e-22,1.1862552927621342e-21,1.097739428290601e-17,3.452064584097352e-21,1.0647655111331814e-27,4.861293325097879e-32
1.0738658582921928e-08,0.6474755852034422,7.696456521459684e-11,1.4332765251196437e-13,1.8350162259855376e-10,1.5467149029040643e-12,0.0,0.0,5.944319719886164e-09,1.9518062987729064e-14,8.20716005849666e-15,1.441574253373139e-16,3.896269652132428e-22,1.9370310770316543e-31,1.1244495842478474e-22,9.289321105996375e-15,3.300830440063046e-12,1.114879566955013e-16,3.870003923561662e-27,5.0525788806420685e-27,1.783370997967058e-13,1.5860724019259304e-21,1.426099639798453e-14,1.8237605018447383e-23,4.2600890238759385e-18,7.642424466275647e-20,1.7553468811543512e-20,2.2582583717432503e-24,1.8862907095934444e-25,1.1707233489456864e-26,2.4647756188377882e-21,9.503077670889818e-27,6.68129231432973e-20,2.288801330384059e-34,3.76,0.0,0.9068201529235631,0.9997399446034467,2.7959415504557046e-12,2.081175603673706e-15,1.9801864966950193e-05,1.9801865994482015e-05,8.447676890070069e-14,1.7421597580537097e-17,0.00026004926411697036,1.1072821064158319e-16,8.427278912306517e-18,5.6466577340310336e-09,2.0427480108793492e-10,1.6525712746473747e-11,6.541400109598104e-11,4.1971476182454756e-07,5.834619643986873e-16,1.8613513560975705e-10,5.113763158555318e-13,5.2893071974336166e-17,6.999485193114976e-14,8.026463492230192e-12,2.9417977738254856e-22,3.777341791211157e-21,2.7771822174899612e-14,3.769115847450194e-24,3.3029415121020653e-12,1.8039625799901583e-12,7.166804150321367e-18,3.133362153024106e-22,1.378293664076287e-21,1.3591152492799951e-17,4.5271409271736526e-21,1.633257306689056e-27,7.352912868554218e-32
1.1556603124784503e-08,0.6474757593600697,9.000398737506637e-11,1.7952669163513472e-13,2.1228709438416288e-10,1.943051650378668e-12,0.0,0.0,6.397451148252534e-09,2.2605134975588087e-14,1.0225637306325403e-14,1.7598475943980163e-16,5.210047524574966e-22,2.336640159134519e-31,1.271444688443349e-22,1.0469553931372796e-14,3.814678290475888e-12,1.3729144452141443e-16,5.236849820258455e-27,6.997152882502334e-27,2.0653889935936552e-13,1.9687840614890278e-21,1.4823356981295964e-14,2.6254819000383438e-23,5.262103727000394e-18,1.0916405218117908e-19,2.1897777069728014e-20,3.2634854202210184e-24,2.7131414351990044e-25,1.682793672873494e-26,3.2671150320619402e-21,1.3334415391557853e-26,8.949773435933675e-20,3.8277316971153707e-34,3.76,0.0,0.9068186282234875,0.9997399441212128,3.4818441904582354e-12,2.5896978598778913e-15,2.131011986096103e-05,2.1310121040968167e-05,9.231346798530506e-14,1.9637115415645266e-17,0.0002600492635379821,1.3410009918347547e-16,1.0479661212285445e-17,6.054101276807479e-09,2.344771259698673e-10,2.046021700120079e-11,7.556765865800852e-11,4.51668055822978e-07,6.763777540517868e-16,2.1556447390238645e-10,5.874009269382137e-13,6.126477654382033e-17,8.073791885905612e-14,9.263072916504826e-12,3.9900058538897604e-22,4.7221628323361e-21,3.025049105760283e-14,5.473798719208882e-24,3.817305735985282e-12,2.01281133017981e-12,8.922051392141681e-18,4.1958539520474464e-22,1.6077997430047279e-21,1.69381446114758e-17,5.980940990430733e-21,2.539687242283859e-27,1.126319590747219e-31
1.3192492208509652e-08,0.6474761076728726,1.1948606177449747e-10,2.6961994097499396e-13,2.7603627048810976e-10,2.9350598513598673e-12,0.0,0.0,7.303910911426937e-09,2.945927071384271e-14,1.5202208824003795e-14,2.513383718971109e-16,8.796352103787318e-22,3.263769225503208e-31,1.5830558828123533e-22,1.2933706774139008e-14,4.9500417561531506e-12,1.9951279158334967e-16,9.180947293690606e-27,1.271607157105546e-26,2.691502663792836e-13,2.9051642533699363e-21,1.5815668089758196e-14,5.063257969082146e-23,7.689443905281437e-18,2.0868309216537721e-19,3.263798522959104e-20,6.339441090336619e-24,5.22324612762095e-25,3.235352398106067e-26,5.418983172013948e-21,2.447801425444781e-26,1.515866730494762e-19,9.695411130337807e-34,3.76,0.0,0.9068155788304855,0.9997399431495176,5.171094356390168e-12,3.840117978934455e-15,2.432662201950219e-05,2.4326623533481714e-05,1.0801015432823127e-13,2.4272150465071744e-17,0.000260049262905796,1.9165132241441808e-16,1.572775862825337e-17,6.8600501571832804e-09,3.001757821137455e-10,3.0036015386016765e-11,9.798340642522811e-11,5.155680071447447e-07,8.83682123410233e-16,2.8089726020866797e-10,7.530990031304934e-13,7.985096756927451e-17,1.0436758051074353e-13,1.1986558810274284e-11,6.947502691045612e-22,7.076077169773999e-21,3.5384795105216435e-14,1.0773988179965721e-23,4.953939394918362e-12,2.4401043056567143e-12,1.3242068762383234e-17,7.10218167957639e-22,2.119951880169455e-21,2.5206279150488056e-17,9.862567159621526e-21,5.650600855813133e-27,2.4347815058492437e-31
1.4664792383862286e-08,0.6474764211538941,1.4999648139605103e-10,3.7334066356807044e-13,3.4041719950639676e-10,4.085017885164851e-12,0.0,0.0,8.119961529577319e-09,3.640333364703613e-14,2.086992143572575e-14,3.330408193393904e-16,1.3364333038417697e-21,4.24731488707432e-31,1.8826029689909993e-22,1.5248500487833326e-14,6.093390105007477e-12,2.6852478524249535e-16,1.4607380043352083e-26,2.0664279767263502e-26,3.325773388555528e-13,3.961569854257285e-21,1.6577605654448993e-14,8.552806925264296e-23,1.0394725436353266e-17,3.5157209562345174e-19,4.491211913541385e-20,1.0773042577053431e-23,8.80945156817728e-25,5.450187695351427e-26,8.101335374800731e-21,3.9642503188446084e-26,2.309065187026001e-19,2.034633442509781e-33,3.76,0.0,0.9068128343848647,0.9997399422666989,7.092288655379254e-12,5.259484330243071e-15,2.7041465265323356e-05,2.7041467112389134e-05,1.2215225744456672e-13,2.864090821868733e-17,0.0002600492629796741,2.578607212193791e-16,2.2041146023693556e-17,7.575432836169424e-09,3.6505897587827056e-10,4.076926835968611e-11,1.2053323426613884e-10,5.73070398318632e-07,1.0952485916451144e-15,3.470763176835872e-10,9.171626635223642e-13,9.867931474727772e-17,1.2802735506938198e-13,1.4718042322606422e-11,1.0878553214922453e-21,9.796462951071977e-21,4.0215145356511734e-14,1.8585402927981603e-23,6.098730171109001e-12,2.8322625406120455e-12,1.8151327021568185e-17,1.0812452721332614e-21,2.6414688692306215e-21,3.46515945741987e-17,1.4679906394322916e-20,1.0732104576300033e-26,4.513825256325612e-31
