Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64)
2.9969330928159513e-06,0.6967038721286335,1.1946731363972874e-07,9.284929370883457e-09,6.06199617868666e-08,4.223935063560215e-09,0.0,0.0,1.0680996520214438e-05,1.6102793392547737e-08,1.718049460342428e-10,1.7905111773667958e-14,1.7019351473099237e-11,4.455068098161279e-25,1.8133410173714423e-18,7.381963492063412e-15,3.41075852869095e-11,1.0533733073617273e-10,9.021173430677698e-14,1.7839845685054685e-15,1.6383689880341494e-06,1.3529079117955304e-12,1.758098359013953e-16,8.062846743991075e-18,6.462178333076262e-16,2.859438134667394e-11,2.6069493434508174e-11,2.821507018678073e-16,2.005542668985537e-21,8.665356852359924e-23,1.5059530533376684e-17,7.804166366179043e-18,9.405111471506766e-12,9.740807701031117e-21,3.76,0.0,0.5726040856910423,0.9993300672671583,2.433966785047658e-07,5.9233124192481826e-12,0.03890453445049847,0.03890783027142963,2.065481783281695e-09,2.0652707334552203e-12,0.0006590711546179032,1.2261979483989888e-09,1.5323963067567454e-08,3.6247984576228845e-06,7.74723688259719e-06
3.0702098456076855e-06,0.6968223023058611,1.2316835753345275e-07,9.633955389907254e-09,6.292939893616057e-08,4.579337871941317e-09,0.0,0.0,1.0925585782819798e-05,1.6811857909134573e-08,1.8564473516547843e-10,2.0072162605301668e-14,1.7900068156612388e-11,5.058762402605656e-25,1.9995768608930143e-18,8.061014202432323e-15,3.683939326007382e-11,1.1336526586823194e-10,9.938177740294405e-14,1.9359146698127543e-15,1.7187518317785804e-06,1.420629207181897e-12,1.920531552151224e-16,9.297199501711983e-18,7.000935914705501e-16,3.100921483714473e-11,2.735813624474818e-11,3.1066235837220507e-16,2.4032130601455125e-21,1.0153993543159241e-22,1.6404758464943462e-17,8.264635522571428e-18,9.932011686159961e-12,1.1151335717295901e-20,3.76,0.0,0.5716841951102274,0.9993298117835175,2.600420603629766e-07,6.5608373685968545e-12,0.03982405855939984,0.0398275166824207,2.1143236660261844e-09,2.114162921766399e-12,0.0006590709861217121,1.300902610544134e-09,1.6702034240888723e-08,3.712939368456087e-06,7.94366600720098e-06
3.1434865983994196e-06,0.6969405425244273,1.2686381110160903e-07,9.986116134652449e-09,6.525015383770738e-08,4.954056198890638e-09,0.0,0.0,1.116941443608317e-05,1.7532345801981632e-08,2.002055582272398e-10,2.2435365534678535e-14,1.8801904058928078e-11,5.724243532073784e-25,2.199106950708901e-18,8.782361285427662e-15,3.970764338122748e-11,1.2178417701560664e-10,1.0919819935098591e-13,2.096148556533381e-15,1.8010247727944992e-06,1.4899849421054984e-12,2.0931306400261755e-16,1.0678661599780555e-17,7.568637404043407e-16,3.3558028793159453e-11,2.86756883743479e-11,3.41242612179399e-16,2.866053181064703e-21,1.184696035045074e-22,1.783226779955789e-17,8.739357068352647e-18,1.0473079488583711e-11,1.2723960897311162e-20,3.76,0.0,0.5707657814218069,0.9993295566903494,2.7730621206374946e-07,7.247491030201285e-12,0.04074210334078118,0.04074572763233639,2.163086972110098e-09,2.1629764525056227e-12,0.0006590708178830534,1.3778516240289907e-09,1.816251220432579e-08,3.8012237991156003e-06,8.140411228888934e-06
3.2167633511911537e-06,0.6970585930893614,1.3055281587534117e-07,1.0341349687934911e-08,6.75814738394458e-08,5.348556303666581e-09,0.0,0.0,1.1412484260393612e-05,1.826404461840818e-08,2.1550503918081804e-10,2.500672647812373e-14,1.9724774724229362e-11,6.4557993542054465e-25,2.4124706484882017e-18,9.547435870899635e-15,4.271491428730661e-11,1.3060266283111553e-10,1.1968672229730786e-13,2.264885387897781e-15,1.8851853990722492e-06,1.5609736868834201e-12,2.276241563489101e-16,1.2219887568629859e-17,8.1659747530291e-16,3.624443372660229e-11,3.002199644914282e-11,3.739843691907521e-16,3.40257202900041e-21,1.37653854104349e-22,1.9344847482732682e-17,9.228373133527675e-18,1.1028254087969154e-11,1.4472752793227496e-20,3.76,0.0,0.5698488422504456,0.9993293019839803,2.9519172268014277e-07,7.985567025640856e-12,0.041658671166513145,0.041662465490665226,2.2117718275188475e-09,2.2117114517880592e-12,0.0006590706498995026,1.4570365909116718e-09,1.9707809231013184e-08,3.889652705358135e-06,8.33747504581912e-06
3.290040103982888e-06,0.6971764543052019,1.3423458867709852e-07,1.0699599154983186e-08,6.992266362323332e-08,5.763299220023902e-09,0.0,0.0,1.1654797023144209e-05,1.900674513340173e-08,2.3156073396623216e-10,2.7798648649878993e-14,2.066859598807396e-11,7.257872090869281e-25,2.640212665518294e-18,1.0357680075664502e-14,4.5863728391960616e-11,1.3982927353652574e-10,1.3087330378307775e-13,2.4423223394312e-15,1.971231300120479e-06,1.633594009814666e-12,2.4702129412671114e-16,1.3934201603756452e-17,8.793632716825997e-16,3.9072029675665334e-11,3.139690768043474e-11,4.0898213478392385e-16,4.0221118789383356e-21,1.5931864623205946e-22,2.09453053235976e-17,9.731724317409192e-18,1.1597474071039775e-11,1.641263070216277e-20,3.76,0.0,0.5689333752248886,0.9993290476608182,3.137009849174189e-07,8.777392127353038e-12,0.04257376440466101,0.042577732623082634,2.26037835803571e-09,2.2603680455265423e-12,0.0006590704821687005,1.5384489366855949e-09,2.1340327184458755e-08,3.978226969211939e-06,8.534859763368228e-06
3.363316856774622e-06,0.697294126475999,1.3790841553801422e-07,1.1060812297063507e-08,7.22730808445697e-08,6.198740775039497e-09,0.0,0.0,1.1896354479599515e-05,1.976024129792268e-08,2.483901305887336e-10,3.082393541402131e-14,2.163328398199383e-11,8.135058443479961e-25,2.8828830029186164e-18,1.1214547107378895e-14,4.9156552996122095e-11,1.4947251111056247e-10,1.4278413385248647e-13,2.6286546451712923e-15,2.0591600669729324e-06,1.7078444771983384e-12,2.675396093891932e-16,1.583560969336688e-17,9.452288889541018e-16,4.204440615822098e-11,3.280026987147996e-11,4.46331987123538e-16,4.734902649147743e-21,1.8370511087408078e-22,2.2636467468894673e-17,1.024944981369614e-17,1.2180677558283403e-11,1.855939371680183e-20,3.76,0.0,0.5680193779779359,0.9993287937173474,3.3283621018362983e-07,9.625324993983658e-12,0.043487385419491396,0.043491531391457526,2.308906689242187e-09,2.308946359431905e-12,0.00065907031468832,1.6220799529275055e-09,2.3062457360826736e-08,4.066947404683466e-06,8.73256750903856e-06
3.436593609566356e-06,0.6974116099053129,1.4157364610004437e-07,1.1424941191331626e-08,7.46321320972343e-08,6.655331614217805e-09,0.0,0.0,1.213715837369262e-05,2.052433018812013e-08,2.6601064925863834e-10,3.409579316465238e-14,2.2618755137356227e-11,9.092109721287778e-25,3.1410369046894693e-18,1.2119501373620522e-14,5.259580141910332e-11,1.5954082947938912e-10,1.5544563276190462e-13,2.824075639612559e-15,2.1489692921951916e-06,1.7837236533517363e-12,2.8921450684861423e-16,1.79388113815752e-17,1.0142613749368389e-15,4.5165142159486255e-11,3.4231931422795144e-11,4.861315507475693e-16,5.5521179395275184e-21,2.110700393223222e-22,2.44211778997664e-17,1.0781587522593893e-17,1.277780234052769e-11,2.0929751050322808e-20,3.76,0.0,0.5671068481464147,0.9993285401501233,3.5259944250861635e-07,1.0531754935795672e-11,0.04439953657147875,0.04440386415385883,2.357356946518364e-09,2.3574465190133573e-12,0.0006590701474560847,1.7079208344489938e-09,2.4876580374667273e-08,4.155814763023515e-06,8.93060024621831e-06
3.5098703623580903e-06,0.697528904896218,1.4522968846481226e-07,1.1791941915227161e-08,7.699926917917632e-08,7.133517231933512e-09,0.0,0.0,1.2377210438757523e-05,2.129881195543858e-08,2.8443964257770707e-10,3.762783423555105e-14,2.362492618856228e-11,1.0133931957632021e-24,3.415234822231643e-18,1.3074018594843523e-14,5.618383414370679e-11,1.7004263470919454e-10,1.6888444922441392e-13,3.0287767990974564e-15,2.2406565698913725e-06,1.8612301006283747e-12,3.120816664668172e-16,2.025921118118498e-17,1.0865270711592471e-15,4.8437806149441005e-11,3.569174133641736e-11,5.284799704269934e-16,6.485932719703051e-21,2.416863651844712e-22,2.6302297949533527e-17,1.1328174145717342e-17,1.3388785998026611e-11,2.354135261956465e-20,3.76,0.0,0.5661957833711573,0.999328286955766,3.7299257139800423e-07,1.149910071016644e-11,0.045310220217311854,0.04531473326456189,2.4057292550432378e-09,2.4058686495788283e-12,0.00065906998046978,1.7959627115926855e-09,2.6785066082410743e-08,4.244829737586286e-06,9.128959786881698e-06
3.5831471151498244e-06,0.6976460117513001,1.4887600445399915e-07,1.216177425380266e-08,7.937398563821107e-08,7.633738006377374e-09,0.0,0.0,1.261651239820196e-05,2.2083489777595837e-08,3.036943957660152e-10,4.143407984016366e-14,2.465171417566288e-11,1.126558604235443e-24,3.706042389077353e-18,1.4079585919780626e-14,5.992295996964441e-11,1.809862852005629e-10,1.83127459128807e-13,3.2429477824447545e-15,2.3342194957107705e-06,1.940362379435924e-12,3.3617704615358765e-16,2.2812929649798212e-17,1.1620916188387739e-15,5.186595612595453e-11,3.717954921923924e-11,5.734778852961294e-16,7.549582643133088e-21,2.7584363983817756e-22,2.828270584044995e-17,1.1889245273743431e-17,1.4013566004024176e-11,2.6412819870644694e-20,3.76,0.0,0.5652861812969774,0.9993280341309568,3.940173437020136e-07,1.2529809347097692e-11,0.04621943870990033,0.046224141074054925,2.454023739795061e-09,2.4542128762352815e-12,0.0006590698137272074,1.886196678195547e-09,2.8790273538626404e-08,4.333992968312456e-06,9.327647803308899e-06
3.6564238679415586e-06,0.6977629307726599,1.525121052486772e-07,1.2534401428297426e-08,8.175581357793281e-08,8.15642923826556e-09,0.0,0.0,1.285506596612544e-05,2.287816981041307e-08,3.237921269239021e-10,4.552896304245845e-14,2.569903644646299e-11,1.2492287877732881e-24,4.014030404630525e-18,1.5137702041930904e-14,6.38154371702733e-11,1.923800918843366e-10,1.982017646760462e-13,3.4667764706222375e-15,2.429655666854461e-06,2.0211190482540637e-12,3.6153688446768714e-16,2.561681414258556e-17,1.2410199654573567e-15,5.545313968001609e-11,3.869520528552375e-11,6.212274032510195e-16,8.757424962861584e-21,3.1384850112521875e-22,3.0365296237431385e-17,1.246483546685533e-17,1.465207981450658e-11,2.9563776831504355e-20,3.76,0.0,0.5643780395726489,0.9993277816724343,4.1567537457311554e-07,1.362635500457372e-11,0.04712719439838084,0.04713208992904545,2.5022405255516993e-09,2.5024793238890783e-12,0.0006590696472262078,1.978613815672623e-09,3.0894550980579896e-08,4.423305045865045e-06,9.526665838900129e-06
3.7297006207332927e-06,0.697879662261912,1.561375473774656e-07,1.2909789844334664e-08,8.414432070526926e-08,8.702021192659837e-09,0.0,0.0,1.309287284788697e-05,2.3682661140478752e-08,3.4474998732419136e-10,4.992733175880312e-14,2.6766810658170888e-11,1.381940853633334e-24,4.339774825802678e-18,1.6249877316066093e-14,6.786347464830199e-11,2.0423231841871294e-10,2.1413469388116364e-13,3.7004490052954006e-15,2.526962682081849e-06,2.103498663652253e-12,3.881977033054579e-16,2.86884492545698e-17,1.3233763718257528e-15,5.92028940798614e-11,4.0238560358693066e-11,6.718320756131576e-16,1.0125001024071122e-20,3.5602513512116767e-22,3.2552979817290514e-17,1.3054978320159336e-17,1.5304264945637136e-11,3.3014881376116096e-20,3.76,0.0,0.5634713558508863,0.9993275295769887,4.379681575815214e-07,1.4791237853522804e-11,0.04803348962812361,0.04803858217246651,2.5503797368909462e-09,2.5506681172463197e-12,0.0006590694809646833,2.073205213652796e-09,3.3100235837075285e-08,4.512766515444721e-06,9.726015318153184e-06
3.802977373525027e-06,0.6979962065201862,1.5975192902581187e-07,1.328790885833952e-08,8.653910760184712e-08,9.270939143326294e-09,0.0,0.0,1.3329934740626496e-05,2.449677573862862e-08,3.6658506173040207e-10,5.464445179074262e-14,2.785495477863993e-11,1.5252474429261013e-24,4.683856765557955e-18,1.7417633874111197e-14,7.206923308670293e-11,2.1655118138734443e-10,2.3095380039428526e-13,3.944149826138648e-15,2.626138141717166e-06,2.1874997803074133e-12,4.161963106201847e-16,3.20461669647971e-17,1.4092244195462226e-15,6.311874637114636e-11,4.180946587247729e-11,7.253968720558546e-16,1.1669100308256237e-20,4.027157308470656e-22,3.484868285216733e-17,1.3659706523890608e-17,1.5970059040229983e-11,3.67878566854494e-20,3.76,0.0,0.5625661277883249,0.9993272778414597,4.608970740526852e-07,1.6026982992064732e-11,0.04893832674073854,0.04894362014348318,2.5984414981908522e-09,2.598779380813155e-12,0.0006590693149405405,2.169961987574083e-09,3.540965475800768e-08,4.6023778803092056e-06,9.925697555868659e-06
3.876254126316761e-06,0.698112563848129,1.6335488664094748e-07,1.366873056094422e-08,8.893980520241126e-08,9.863603419132076e-09,0.0,0.0,1.3566253333743775e-05,2.532032841422482e-08,3.8931436873714987e-10,5.969600988839557e-14,2.8963387087248445e-11,1.6797167502744647e-24,5.046862497493512e-18,1.8642505739979332e-14,7.643482609159037e-11,2.29344850498235e-10,2.4868686359923153e-13,4.198061706846285e-15,2.7271796476559295e-06,2.2731209510215338e-12,4.455698031169698e-16,3.57090564943257e-17,1.4986270188162448e-15,6.720421349064299e-11,4.3407773871501e-11,7.820281557905183e-16,1.3407826003592722e-20,4.542809278150558e-22,3.7255346805733803e-17,1.4279051921454893e-17,1.664939992451796e-11,4.090552289072463e-20,3.76,0.0,0.5616623530455039,0.9993270264627327,4.844634016861988e-07,1.7336139388665276e-11,0.049841708074081406,0.049847206177498736,2.646425933630079e-09,2.6468132388961152e-12,0.0006590691491517106,2.2688752935991737e-09,3.782512366148636e-08,4.692139605019538e-06,1.0125713765642038e-05
3.949530879108495e-06,0.6982287345459034,1.6694609180908503e-07,1.4052229576191268e-08,9.134607246490551e-08,1.0480429452042655e-08,0.0,0.0,1.3801830309338136e-05,2.6153136770217402e-08,4.129548611293701e-10,6.509811684407806e-14,3.009202617546191e-11,1.8459325449269856e-24,5.42938346565234e-18,1.9926038942772133e-14,8.096232132429307e-11,2.4262144878325013e-10,2.6736188895160263e-13,4.462365789801416e-15,2.8300848033713433e-06,2.3603607267391786e-12,4.763555688793998e-16,3.969697388951495e-17,1.5916464165092704e-15,7.146280239122791e-11,4.5033337011376686e-11,8.418336590101118e-16,1.5360662075900844e-20,5.111002563246072e-22,3.9775927941001875e-17,1.491304555410741e-17,1.7342225656352032e-11,4.539182888483581e-20,3.76,0.0,0.560760029286848,0.9993267754377354,5.086683225108862e-07,1.8721278853768943e-11,0.0507436359622602,0.05074934260616094,2.6943331671882117e-09,2.694769815602474e-12,0.0006590689835961922,2.3699363411608603e-09,4.0348947795778003e-08,4.782052118434307e-06,1.0326065067697401e-05
4.096084384691963e-06,0.6984605172491858,1.7409209041244629e-07,1.4827169644527424e-08,9.617407958378317e-08,1.1788204333840233e-08,0.0,0.0,1.4270766102160372e-05,2.7845804640735135e-08,4.6303688646322234e-10,7.702055955923777e-14,3.2409600618119104e-11,2.2160166923697502e-24,6.255362840580429e-18,2.267533418979415e-14,9.05110660588314e-11,2.706556928236376e-10,3.0765098230961076e-13,5.02286718528305e-15,3.041476485951335e-06,2.539690287780609e-12,5.423149455215556e-16,4.87312056208847e-17,1.788781327461177e-15,8.051332426359927e-11,4.8365642389201605e-11,9.714049526678107e-16,1.999392151822676e-20,6.421164611709299e-22,4.5170738547693513e-17,1.622509792348253e-17,1.8768085290057063e-11,5.557199194193302e-20,3.76,0.0,0.5589597253990651,0.9993262744368353,5.58998235571245e-07,2.1729902536162857e-11,0.05254314072085457,0.05254927595527627,2.7899165235860778e-09,2.790451620319976e-12,0.0006590686531770732,2.5784668291342027e-09,4.573082988947722e-08,4.962331064112696e-06,1.0727777004087269e-05
4.227982539717084e-06,0.6986684864083298,1.8048062399438017e-07,1.5533563139147457e-08,1.0053541411196064e-07,1.3051904053270239e-08,0.0,0.0,1.4690288722684934e-05,2.9399085995833414e-08,5.11395699759159e-10,8.912005169118238e-14,3.4563714507819077e-11,2.5954414913086224e-24,7.071526206302666e-18,2.5366081174101973e-14,9.967848324505229e-11,2.9761867190265765e-10,3.474182794901093e-13,5.564644761929231e-15,3.238078673078514e-06,2.7066079474908085e-12,6.068894943584954e-16,5.818882957236563e-17,1.979183372630599e-15,8.928585269275282e-11,5.14564641444138e-11,1.0999828923967052e-15,2.5122302581360037e-20,7.822095594629964e-22,5.044561180122065e-17,1.74563384106943e-17,2.009686180707268e-11,6.625938621933756e-20,3.76,0.0,0.5573443909144226,0.9993258247157297,6.064892927345838e-07,2.4723759266335893e-11,0.05415774756037994,0.05416428163359055,2.8756787536095256e-09,2.8763021832331663e-12,0.0006590683565779288,2.7734027918655903e-09,5.0968009316742766e-08,5.1251014769234075e-06,1.1090473332190492e-05
4.359880694742205e-06,0.6988758555318554,1.8682729792924822e-07,1.6248333989417906e-08,1.0491056046001013e-07,1.440013013619741e-08,0.0,0.0,1.5107434368110299e-05,3.097964220845213e-08,5.629674364909538e-10,1.0262559164562091e-13,3.6782046569179005e-11,3.022718035950014e-24,7.960355282636262e-18,2.8271494931068294e-14,1.0940063656518848e-10,3.2627055870549844e-10,3.9068348216143525e-13,6.142839018510103e-15,3.4406818874733288e-06,2.8787472686415152e-12,6.766348557722242e-16,6.904435207300654e-17,2.182242480332302e-15,9.86733944346682e-11,5.463332891117931e-11,1.240580781878643e-15,3.131792772844177e-20,9.461369253758029e-22,5.613618953726417e-17,1.8735489265078805e-17,2.1468380163611953e-11,7.856861162921158e-20,3.76,0.0,0.5557337214715904,0.999325376094582,6.560641207370091e-07,2.8004739098011354e-11,0.05576768136696693,0.05577462668135594,2.9611927686041686e-09,2.961904275528429e-12,0.0006590680607042816,2.9751640951022172e-09,5.659163210773709e-08,5.288365753106256e-06,1.1454269220355787e-05
4.491778849767326e-06,0.6990826263529398,1.931311382464873e-07,1.6971404183284943e-08,1.0929829456710333e-07,1.5835134941720016e-08,0.0,0.0,1.5522212630624006e-05,3.2586504900463355e-08,6.178486377054603e-10,1.1764688851002252e-13,3.906413329923879e-11,3.501817360831147e-24,8.925488961812367e-18,3.140103994423799e-14,1.1968806688641733e-10,3.566570654159871e-10,4.3761819801996557e-13,6.75845145319371e-15,3.649272210464691e-06,3.0560997354570607e-12,7.517799404622147e-16,8.144247249060187e-17,2.3982988115767682e-15,1.0869606015543847e-10,5.789539934610782e-11,1.3938732705603822e-15,3.875372092903473e-20,1.1368503801421199e-21,6.226019964216643e-17,2.0062707028125065e-17,2.2882291445648867e-11,9.268439514748317e-20,3.76,0.0,0.5541277035880415,0.9993249285566741,7.07727000098082e-07,3.15885411993319e-11,0.05737295561841777,0.057380324561766116,3.046459284463277e-09,3.0472586138363023e-12,0.0006590677655450314,3.1837023875439537e-09,6.261476840898356e-08,5.452125420808036e-06,1.1819168657692314e-05
4.623677004792447e-06,0.6992888005997491,1.9939136408902328e-07,1.7702710633215888e-08,1.1369755313191978e-07,1.735912346045919e-08,0.0,0.0,1.5934633050355037e-05,3.421873168969811e-08,6.761351860376161e-10,1.342983593173072e-13,4.140951444097724e-11,4.036876119545296e-24,9.970622310100724e-18,3.4764314742461705e-14,1.305509172722557e-10,3.888234302078702e-10,4.88396485257879e-13,7.412468717936099e-15,3.863835740437718e-06,3.2386568140310035e-12,8.325569066908432e-16,9.553662041448602e-17,2.6276862484769595e-15,1.1937386778628174e-10,6.124184441350405e-11,1.5605475062165063e-15,4.7622945349801004e-20,1.3575326287996237e-21,6.883549706019806e-17,2.1438142107319723e-17,2.433825097192446e-11,1.0880589475517228e-19,3.76,0.0,0.5525263238209369,0.9993244820855544,7.614816610601311e-07,3.549103181141338e-11,0.05897358375367309,0.058981388699082656,3.1314790150160066e-09,3.1323659127210527e-12,0.0006590674710893679,3.3989703199636786e-09,6.905038419025472e-08,5.616381803827189e-06,1.2185175099240846e-05
