Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977)
0.014302170163270456,0.47223195211179075,3.1257625336584316e-10,1.5042363416176626e-11,2.46868534536314e-09,3.243107469072107e-06,0.0,0.0,3.5265304225738834e-05,9.8216722866258e-06,1.4686167666071371e-05,1.534524171618963e-09,3.840681231486567e-15,3.384853192071088e-33,3.38152113450547e-24,3.937674531881261e-16,3.1045171573209424e-09,1.98472865061924e-08,4.084994325525006e-17,3.822760299092011e-21,1.2675371469072582e-08,3.104675109536894e-18,3.824614435672389e-18,7.103511222666796e-11,6.405702319135297e-13,5.373547366939802e-09,1.8489266032050692e-17,7.853624397890799e-13,7.526142195394392e-13,7.243484907586815e-18,8.348329613535116e-16,1.9146298635920895e-18,1.0625883310285235e-13,1.1113702292743974e-11,3.76,0.0,0.8370829651125454,0.9999064594720247,4.43615094598392e-05,3.092139591038488e-07,0.00841423506967826,0.008429258353581257,2.7246427286331944e-14,4.369691831162342e-19,1.3509329272033043e-05,1.3106319013012742e-12,1.1676619843957832e-09,1.9237126900546655e-08,9.427982363592403e-10,4.2441280776702184e-05,2.0195563560288926e-05,5.741733618123265e-09,1.1828780120350998e-12,1.0590623811271617e-05,2.853917143340558e-10,2.0625953403160574e-11,4.437472917259511e-10,3.7713722532297556e-11,2.2588132372301762e-14,5.185231768745513e-13,9.091834052334035e-11,1.5305081356016438e-12,1.755558693824592e-08,9.495718066477032e-10,2.457314567447815e-10,2.3971872092381877e-08,9.300063439165704e-19,6.213870306393381e-09,4.597432900317057e-10,1.232520834888037e-12,4.058979698852974e-19,1.826041484035521e-18,9.149004379650937e-20,1.4738955543841032e-12,2.325480875942548e-20,1.5944809076653755e-16,5.457960055995457e-19,4.212791992915443e-11,9.982850453936944e-21,2.291899220722597e-19,4.5057875362138146e-15,1.8454357409461303e-07
0.014601684280349962,0.47224682447499644,3.2002461778726126e-10,1.560137914865666e-11,2.5419689482205494e-09,3.378226565385578e-06,0.0,0.0,3.595415002708032e-05,1.0233718983975697e-05,1.5165370650971112e-05,1.6554012357563679e-09,4.183186959714056e-15,1.425645498385703e-33,3.66065552709877e-24,4.169486448611922e-16,3.255219079041268e-09,2.1312381867545436e-08,4.489999819245798e-17,4.096483731708539e-21,1.3211057720860883e-08,3.2359899392136033e-18,4.075284009667441e-18,7.709154801168299e-11,6.845669782749194e-13,5.7836853993958294e-09,1.943100711949618e-17,8.363489158766939e-13,8.378095696850552e-13,7.97701630946107e-18,8.947471776696488e-16,2.091356780613208e-18,1.1169636618210578e-13,1.184830945323925e-11,3.76,0.0,0.8369049754083048,0.9999041811296253,4.614041178101568e-05,3.284940149846678e-07,0.008589514161132308,0.008605038330801949,2.781400485258054e-14,4.460718716657847e-19,1.3509298490276576e-05,1.3742318966041322e-12,1.224560847184125e-09,1.9743174960361535e-08,9.677192706244948e-10,4.4076437864575614e-05,2.09647125541671e-05,5.747266429542386e-09,1.236106310630496e-12,1.06693100721419e-05,2.969662146873205e-10,2.1942132748999033e-11,4.6186497837313e-10,3.9584504238452605e-11,2.4096341370187607e-14,5.5237063652918e-13,9.45147164083606e-11,1.6327503970540913e-12,1.7795843424194155e-08,9.745183456868629e-10,2.6022428093230477e-10,2.537255147619931e-08,9.801071535984768e-19,6.501192647787765e-09,4.809853585384778e-10,1.3148178571736548e-12,4.330000915139753e-19,2.0001653227013755e-18,9.774931321680241e-20,1.5474652331283702e-12,2.4807538458979264e-20,1.6989956607578526e-16,5.7791048642551e-19,4.422411075976963e-11,1.0570237049010701e-20,2.427144721391097e-19,4.677389875700745e-15,1.9865124960786472e-07
0.014901198397429469,0.47226169646073046,3.2753163882648426e-10,1.6173976605150604e-11,2.6166957689971e-09,3.5165088927894578e-06,0.0,0.0,3.664196698526418e-05,1.065368653702487e-05,1.5648603509929785e-05,1.7837918985963763e-09,4.5512733839327545e-15,4.47643054838504e-33,3.958280648409431e-24,4.4111320413227677e-16,3.4110939047577026e-09,2.2864823306005194e-08,4.9275602280897396e-17,4.384862148470257e-21,1.3757797815553586e-08,3.370021203482997e-18,4.338996710067189e-18,8.356046131751418e-11,7.308454719861047e-13,6.2176644041290345e-09,2.0402200218971814e-17,8.895957988226552e-13,9.314131733482667e-13,8.77408879731292e-18,9.5801731800364e-16,2.2810636792843727e-18,1.173298985388399e-13,1.2619968500779605e-11,3.76,0.0,0.8367269598085129,0.9999018681807708,4.797162038766035e-05,3.487028400456306e-07,0.008764754318159314,0.008780784467895195,2.8381456343857714e-14,4.551725410906375e-19,1.3509267240966385e-05,1.4398939729483539e-12,1.2833146972512123e-09,2.0257792310567567e-08,9.93067183873734e-10,4.575436389070598e-05,2.1753453392044903e-05,5.753007087847697e-09,1.2907716812856293e-12,1.074608383203847e-05,3.087622578258505e-10,2.3322842707949826e-11,4.803309272301094e-10,4.152818928528935e-11,2.568649336120864e-14,5.87992983456029e-13,9.821184727127082e-11,1.7405504754225731e-12,1.803340109945391e-08,9.998861416198578e-10,2.753145143897325e-10,2.682211842248965e-08,1.032148096852991e-18,6.796452030579494e-09,5.028131860171702e-10,1.4015852907726946e-12,4.615744010817009e-19,2.1887756750445562e-18,1.0436250275771074e-19,1.6235814136929623e-12,2.6444611838498424e-20,1.8090150227754003e-16,6.113859512615859e-19,4.640209632274152e-11,1.1182516523153048e-20,2.567967836668238e-19,4.853363290365917e-15,2.1357543498433724e-07
0.015200712514508975,0.47227656810611596,3.3509727056228414e-10,1.6760343810434412e-11,2.6928642762631646e-09,3.657978028346564e-06,0.0,0.0,3.73288134229488e-05,1.1081554464787475e-05,1.6135804572128248e-05,1.9200554929959196e-09,4.946488268211587e-15,-8.799072256311268e-34,4.275331603650293e-24,4.662891094167983e-16,3.5722320828111025e-09,2.4508568910217406e-08,5.399737953850021e-17,4.688424019007401e-21,1.4315589736501231e-08,3.5067687064235084e-18,4.616274972340981e-18,9.046308117121926e-11,7.794851153496606e-13,6.6764811825466744e-09,2.140326693266842e-17,9.451644784563216e-13,1.0341270489123672e-12,9.639242048056184e-18,1.02478063169205e-15,2.4844779653429547e-18,1.2316322204119277e-13,1.3429985571623198e-11,3.76,0.0,0.8365489172644482,0.9998995200255237,4.985614527687964e-05,3.698720013455145e-07,0.008939955479860078,0.008956496679456187,2.894878156296365e-14,4.642711883387275e-19,1.3509235515996959e-05,1.5076528080552845e-12,1.3439550833948212e-09,2.0780976246731286e-08,1.0188421534065813e-09,4.7475773967662585e-05,2.256209001703171e-05,5.7589588353808604e-09,1.3468912149527127e-12,1.0821080175240828e-05,3.207798508738039e-10,2.4770508611115296e-11,4.991450906030915e-10,4.3546809658314606e-11,2.7362047820522974e-14,6.254617472270269e-13,1.0201178636040607e-10,1.854143140922269e-12,1.826850741502522e-08,1.0256750150684533e-09,2.9101758725820167e-10,2.832129935109095e-08,1.0861877608212009e-18,7.099743262118646e-09,5.252337244778674e-10,1.4930117514645072e-12,4.91683012759665e-19,2.392898796051443e-18,1.1134577623699888e-19,1.702310807013931e-12,2.81695874800969e-20,1.9247627959516773e-16,6.462610327929918e-19,4.8664156063243055e-11,1.1820395489862914e-20,2.7145126874869456e-19,5.033775592091986e-15,2.293503510699375e-07
0.015500226631588482,0.4722914394486556,3.4272166875244757e-10,1.736067355717126e-11,2.770473285509417e-09,3.8026575549351816e-06,0.0,0.0,3.801474558548061e-05,1.151730408167989e-05,1.662691828401693e-05,2.064564446280242e-09,5.3704503188931196e-15,1.378403021732877e-33,4.612810000910368e-24,4.925039258821535e-16,3.738723960976161e-09,2.6247694608880313e-08,5.908695173393972e-17,5.007707304072997e-21,1.4884431462719886e-08,3.646232252989767e-18,4.907650680777756e-18,9.782137131394571e-11,8.305668151651502e-13,7.161159846308971e-09,2.2434619852487743e-17,1.0031175729173883e-12,1.146700506468701e-12,1.057727575757819e-17,1.09517825465675e-15,2.7023568643674966e-18,1.2920013373135894e-13,1.427969075530355e-11,3.76,0.0,0.8363708467279849,0.9998971360636955,5.179499507444256e-05,3.920336100150123e-07,0.00911511758412323,0.009132174885704343,2.9515980308773393e-14,4.733678102920699e-19,1.3509203307259397e-05,1.5775431088675694e-12,1.4065136060799519e-09,2.1312726675929115e-08,1.045044487292336e-09,4.92413830800719e-05,2.3390925129233943e-05,5.7651249222936614e-09,1.4044820363654524e-12,1.0894429333677902e-05,3.330189828759445e-10,2.628762263813311e-11,5.183074149554066e-10,4.564243469080684e-11,2.9126566243089726e-14,6.648504029911837e-13,1.0591660801193141e-10,1.9737701145538528e-12,1.850140146389833e-08,1.0518849159480435e-09,3.0734912286211325e-10,2.98708410478686e-08,1.142286336803492e-18,7.411161603455905e-09,5.482539583533816e-10,1.5892914287855016e-12,5.233898760937095e-19,2.613620900458244e-18,1.187158665038372e-19,1.7837216660734893e-12,2.9986129107898986e-20,2.046468612589106e-16,6.825738159835117e-19,5.1012611109071003e-11,1.2484570519287926e-20,2.866925200065002e-19,5.2186943154405256e-15,2.460111983035918e-07
0.01579974074866799,0.4723063105262642,3.504046498920687e-10,1.7975152483051407e-11,2.849521917780701e-09,3.950571029705151e-06,0.0,0.0,3.869981768033456e-05,1.1960918457600465e-05,1.7121895002623616e-05,2.21770466526509e-09,5.824852013941896e-15,-1.1706490663015116e-33,4.971700735631475e-24,5.197871894297098e-16,3.9106599919920465e-09,2.808639579566587e-08,6.456696720410579e-17,5.3432613485659165e-21,1.5464320968817632e-08,3.7884116490360715e-18,5.213680591673819e-18,1.0565804284631801e-10,8.841727133081957e-13,7.672752565181932e-09,2.349669242598084e-17,1.0635189749716724e-12,1.269932527446486e-12,1.1593251369885817e-17,1.1693549746719313e-15,2.935487369853759e-18,1.3544444849395782e-13,1.517043812135132e-11,3.76,0.0,0.8361927471514161,0.9998947156947174,5.378917726680113e-05,4.1522032117317894e-07,0.009290240567621037,0.009307819012276074,3.008305237622322e-14,4.824624037824778e-19,1.3509170606639661e-05,1.6495998231252142e-12,1.471022064501462e-09,2.185304382001164e-08,1.0716745156361884e-09,5.1051906207493265e-05,2.4240260226394708e-05,5.771508618192308e-09,1.4635614636395571e-12,1.0966256898099368e-05,3.4547973058649356e-10,2.7876745662623596e-11,5.378179454547906e-10,4.781717081730716e-11,3.098371954517652e-14,7.062345730401398e-13,1.0992840856247152e-10,2.099680508763798e-12,1.873231335412383e-08,1.0785158086079963e-09,3.243249375024784e-10,3.147151177943096e-08,1.2005056637421441e-18,7.730802850769393e-09,5.718809105571507e-10,1.6906244335115492e-12,5.567608908187443e-19,2.852091161715743e-18,1.2649010303313355e-19,1.86788381705639e-12,3.189801218705887e-20,2.1743698283877194e-16,7.203650588905467e-19,5.344982399857201e-11,1.3175787117666482e-20,3.0253531037243764e-19,5.408186726719694e-15,2.635941721860896e-07
0.016099254865747495,0.472321181377189,3.5814666111086914e-10,1.860398078774823e-11,2.9300096539607986e-09,4.101742049642204e-06,0.0,0.0,3.938408193214828e-05,1.2412382374439353e-05,1.762069079755132e-05,2.3798758896054877e-09,6.311460776563865e-15,2.1295319714071647e-32,5.3531210427125915e-24,5.481661394686628e-16,4.088130445643438e-09,3.0028989088454344e-08,7.046114843947344e-17,5.695643647039065e-21,1.6055256224956336e-08,3.933306701345598e-18,5.53491946191595e-18,1.1399656805601006e-10,9.403867019981445e-13,8.212339391674133e-09,2.4589884744415653e-17,1.1264338927595337e-12,1.4046742746700932e-12,1.2692521203966356e-17,1.2474598794573885e-15,3.1846886862744123e-18,1.4189997954980853e-13,1.6103605720345323e-11,3.76,0.0,0.8360146174871668,0.9998922583175023,5.5839698437625706e-05,4.394653336069875e-07,0.009465324365808409,0.009483428990025583,3.064999755630743e-14,4.915549655624385e-19,1.3509137406016697e-05,1.7238577847591136e-12,1.537512213356525e-09,2.2401932232850134e-08,1.0987327807239722e-09,5.2908058516053354e-05,2.511039567884429e-05,5.77811319311612e-09,1.5241467273135665e-12,1.1036684019202735e-05,3.5816206504794564e-10,2.954050683079167e-11,5.576766326129274e-10,5.0073162329755665e-11,3.293728030028725e-14,7.496917542369684e-13,1.1404930739538294e-10,2.232130412126973e-12,1.8961463766500405e-08,1.1055678727618166e-09,3.4196103988835203e-10,3.3124102285113784e-08,1.2609092186045952e-18,8.058763218590267e-09,5.961216337457821e-10,1.797216473460511e-12,5.918637994033257e-19,3.109524235491134e-18,1.34686405594698e-19,1.9548686688041427e-12,3.390911772924243e-20,2.308708459058004e-16,7.596724238786509e-19,5.5978199500755237e-11,1.3894734091208892e-20,3.1899459260070543e-19,5.6023198407051e-15,2.8213647869517624e-07
0.016398768982827,0.47233605204013357,3.659470150068479e-10,1.9247336474158088e-11,3.0119362144518684e-09,4.2561941383330895e-06,0.0,0.0,4.006758862869726e-05,1.2871682280688379e-05,1.8123267262506674e-05,2.5514921248736297e-09,6.832123386450625e-15,-2.3669192268590738e-32,5.758057770141993e-24,5.776734899942218e-16,4.271226017137657e-09,3.207991387851595e-08,7.679430801867955e-17,6.0654260281538765e-21,1.6657235196746683e-08,4.080917217649557e-18,5.871969700845676e-18,1.2286119232415512e-10,9.992935062981094e-13,8.781029790156761e-09,2.5714663442972268e-17,1.1919289033485092e-12,1.551831595956675e-12,1.38807073774677e-17,1.3296453966647642e-15,3.450810133534812e-18,1.4857057711465096e-13,1.7080595652085714e-11,3.76,0.0,0.8358364566877239,0.999889763330321,5.794756448068103e-05,4.648023903944766e-07,0.009640368912915207,0.00965900475483604,3.121681563605349e-14,5.006454923588082e-19,1.35091036972608e-05,1.8003523829244297e-12,1.6060162302355289e-09,2.2959393371387184e-08,1.1262196853751626e-09,5.4810555414190536e-05,2.6001630736814517e-05,5.784941954420781e-09,1.5862554868342694e-12,1.1105827602674887e-05,3.710662000242266e-10,3.12816073256076e-11,5.778836786170441e-10,5.24125904233079e-11,3.499114297337077e-14,7.953019198931206e-13,1.1828144776465749e-10,2.37138405951184e-12,1.9189063493536665e-08,1.133041131928588e-09,3.602736313036666e-10,3.4829426685849516e-08,1.3235622048119727e-18,8.395139586258758e-09,6.209832286983964e-10,1.9092797741895342e-12,6.287684915143069e-19,3.3872040569434633e-18,1.4332334186352815e-19,2.044749267843556e-12,3.602344980566756e-20,2.449737120360774e-16,8.005409895352974e-19,5.860018357459052e-11,1.4642236033127485e-20,3.360854993431858e-19,5.801160422273822e-15,3.016763497425735e-07
0.016622159182281507,0.47234714310549103,3.7180359236445837e-10,1.9736766640534657e-11,3.0739773224600383e-09,4.373541207189271e-06,0.0,0.0,4.0576912314714706e-05,1.3219341965417161e-05,1.850055143058152e-05,2.6858948463492686e-09,7.243770382889383e-15,1.5539019267238284e-33,6.076167803648941e-24,6.004305684918524e-16,4.411502437454194e-09,3.3682825045994734e-08,8.181908265429707e-17,6.352896232841394e-21,1.7113405298532424e-08,4.19277915505442e-18,6.133985302572083e-18,1.2983021091781193e-10,1.045033778357143e-12,9.224808319017618e-09,2.657434713554385e-17,1.2424980870886e-12,1.6702427418781698e-12,1.4828338166639313e-17,1.3936933502209585e-15,3.6608372013125285e-18,1.536880876046728e-13,1.7838655699381885e-11,3.76,0.0,0.8357035559906142,0.999887877618773,5.9557633614982157e-05,4.844312297834572e-07,0.00977089888823175,0.009789934219126646,3.163948947069592e-14,5.074242618632095e-19,1.35090782201799e-05,1.858882177890636e-12,1.6584395397817944e-09,2.338075927443415e-08,1.147000159054209e-09,5.62601171789845e-05,2.6680266129415246e-05,5.790183049648453e-09,1.633580932338321e-12,1.1156629521892198e-05,3.80834955827073e-10,3.26321946708478e-11,5.931816484137289e-10,5.421307789305555e-11,3.65906737729398e-14,8.307700956879909e-13,1.2151167180993017e-10,2.479835975783052e-12,1.935792731113448e-08,1.1538063663521322e-09,3.7438212773999815e-10,3.6136160798351355e-08,1.3717957455951427e-18,8.651560479699826e-09,6.399345219998622e-10,1.996552770050017e-12,6.575092297677404e-19,3.608295735837822e-18,1.5006340475534856e-19,2.113715740361518e-12,3.7670054674144253e-20,2.559428420909368e-16,8.320592160893493e-19,6.061819600209287e-11,1.5218716522222155e-20,3.492529587637682e-19,5.95256857941582e-15,3.169228443401329e-07
0.016845549381736012,0.4723582341042731,3.776928024127665e-10,2.023446931149807e-11,3.1368189978929415e-09,4.492736404906441e-06,0.0,0.0,4.108586099941708e-05,1.3571349605718198e-05,1.8879908373604024e-05,2.8259730026945103e-09,7.676259594663779e-15,1.3438545580515656e-32,6.408493932733223e-24,6.238440707279025e-16,4.554995787255663e-09,3.5350474479797506e-08,8.711367909753921e-17,6.650611963098848e-21,1.757571681941667e-08,4.3061514660087725e-18,6.405379465759655e-18,1.3711647303588505e-10,1.0923566493717397e-12,9.685891650437986e-09,2.7452009905943784e-17,1.2945690443322308e-12,1.79651632926146e-12,1.5831311768870725e-17,1.4601652210039609e-15,3.881146615639686e-18,1.5892897421321025e-13,1.8622486499513256e-11,3.76,0.0,0.8355706369558309,0.9998859704000782,6.120057893352316e-05,5.047010365875104e-07,0.009901406963464872,0.009920844595475828,3.2062092389889283e-14,5.142018960622655e-19,1.3509052452524697e-05,1.9186904082141337e-12,1.7120142449857416e-09,2.3806901197182862e-08,1.1680197505436469e-09,5.773615498759758e-05,2.737092811566274e-05,5.795552061334312e-09,1.68177090560193e-12,1.1206825692253093e-05,3.9072715774240803e-10,3.402851971945702e-11,6.086734675379569e-10,5.6062147932435756e-11,3.824992168212262e-14,8.675161347194696e-13,1.2480589195684086e-10,2.5923387664225627e-12,1.9526119955552556e-08,1.1748062129545742e-09,3.8888292763178964e-10,3.747305232502168e-08,1.4213461320655243e-18,8.912757618235935e-09,6.592381257116913e-10,2.087083013244648e-12,6.87322637244119e-19,3.8419921838369736e-18,1.5706743368121047e-19,2.1843661511766698e-12,3.937811414947146e-20,2.6730929421838037e-16,8.644854388187535e-19,6.269071238067779e-11,1.5811804664150408e-20,3.6278671010741623e-19,6.106659952670829e-15,3.3276276588366987e-07
0.017068939581190518,0.4723693250529263,3.836147466670985e-10,2.0740527062984797e-11,3.2004614723376985e-09,4.613789528202444e-06,0.0,0.0,4.159445357392139e-05,1.392770129597843e-05,1.9261327816041342e-05,2.9719145918548643e-09,8.130446195580431e-15,2.0731587117627688e-33,6.755545396114999e-24,6.479263562318236e-16,4.701743802534482e-09,3.708484092589281e-08,9.268964399758174e-17,6.958820481141905e-21,1.8044168910312916e-08,4.4210340718286275e-18,6.686408708937169e-18,1.4473090518842515e-10,1.1412989667484808e-12,1.0164771828559384e-08,2.834782454738465e-17,1.3481709698560308e-12,1.931092905029437e-12,1.6892304516744786e-17,1.5291289052804058e-15,4.112127035149441e-18,1.642948430600252e-13,1.943269594647087e-11,3.76,0.0,0.8354376991483111,0.9998840414236111,6.287681745870127e-05,5.256264021645512e-07,0.01003189310999186,0.010051735862400222,3.24846243009494e-14,5.2097839351918e-19,1.3509026390909087e-05,1.979791764108851e-12,1.7667538409709048e-09,2.423782287780838e-08,1.1892787820803503e-09,5.923896627170506e-05,2.8073739770131983e-05,5.801050378440947e-09,1.7308327288914881e-12,1.1256460355713184e-05,4.0074283461579117e-10,3.54717809176107e-11,6.243591702124147e-10,5.796074700497749e-11,3.9970622696235585e-14,9.055754786696423e-13,1.2816502542627602e-10,2.709010360218346e-12,1.9693717789123776e-08,1.1960408366501546e-09,4.037829611369461e-10,3.884046587939596e-08,1.4722422802719378e-18,9.17877173299475e-09,6.788970243405132e-10,2.180965221436588e-12,7.182399053824862e-19,4.088906459426669e-18,1.6434383602245535e-19,2.2567326155654987e-12,4.1149415187218114e-20,2.790842005843678e-16,8.978369278714904e-19,6.481879380237411e-11,1.6421816221464237e-20,3.766932265123759e-19,6.263462000862884e-15,3.492131212705311e-07
