Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459)
0.0021638290871754937,0.9526484627357712,0.0001311412928566,1.4386307633851101e-05,2.638915114759124e-05,0.1416608244269462,0.0,0.0,0.0001494405773989737,4.606869345143759e-06,1.1492111921009973,0.05617159879026989,6.506654924711204e-06,2.268303837481071e-12,1.5333844687945745e-09,4.2789635832599364e-07,0.0019351141649435477,0.0023684629249500653,2.7937155791672142e-05,2.543980313374367e-07,0.02116236367646357,1.5821343914983229e-07,2.7137253290536653e-08,0.00025949771112051715,6.161513170479117e-08,0.022317182069788957,2.65933690030347e-06,0.020161122769830196,0.004031341540668074,1.8466440241957974e-06,2.4040594600881966e-07,2.93444433885307e-09,2.9382877588016865e-07,9.790374415138e-05,3.76,0.0,3.172527738027607e-06,0.18172748955302978,0.33362162910155435,0.10914090139547351,1.6225645738860037,0.17794749138467716,4.391364293194448e-09,3.1502657646674524e-12,8.804292358298904e-05,1.715310474242511e-06,1.895878554161269e-11,1.4891844767642076e-11,5.610736480419749e-10,0.0014947449131018037,1.528216671017027e-11,1.6209819821904533e-05,1.2256976631521285e-05,4.587861773200036e-05,0.002672883076349093,3.4563563500287876e-06,3.853351301524835e-06,5.140759722457667e-13,1.0102577257451018e-13,2.6019703616518137e-09,4.743992617761356e-09,9.72591857360493e-06,3.387234305083118e-07,0.0062438189188677926,7.87375948033971e-13,7.939380535391765e-08,0.00019568706486141184,8.436986865358551e-10,1.2277544420646566e-06,0.03906334883419014,0.025412923729653623,4.692416778944077e-06,1.2017998789562468e-11,1.4049779220240951e-09,7.922671952754132e-08,0.01303772670413921,1.86340803459831e-08,1.0447845130663494e-05,8.699408103687487e-07,8.289691664545396e-06,0.0020119525028065074,0.014200490636443902,3.783954439992192e-09,4.032174555067904e-14,7.974619443133245e-08,4.951771498675123e-07,2.1766003775442945e-09,0.00027681711601972026,4.030090465912758e-09,5.367046606051994e-11,5.16604397413448e-07,1.0236107268071276e-07,6.349168167032987e-15,4.241444815925417e-06,3.037676521147861e-10,7.82129482263887e-06,1.01554635389894e-13,9.9927683933595e-11,6.366046153668786e-13
0.0021779903559861332,0.9529167294345977,0.0001312659211056908,1.428411821353109e-05,2.620983023528196e-05,0.1421856013250096,0.0,0.0,0.00014755261456809453,4.5297465952928826e-06,1.1517023492420615,0.0563845749728453,6.446190112410411e-06,2.287712432549885e-12,1.5310551540838074e-09,4.277322180738111e-07,0.0019287477707683402,0.002342124478161949,2.781676367001883e-05,2.539317885162193e-07,0.021257603472267895,1.5905713808708639e-07,2.702548178819528e-08,0.00025791990400316845,6.064169707489969e-08,0.022004109028753088,2.6643521158067327e-06,0.020189810819698548,0.004014742882641349,1.8375550400894566e-06,2.3796740270077236e-07,2.9283184882848135e-09,2.9157940667023153e-07,9.771415135790838e-05,3.76,0.0,3.164444413903562e-06,0.1800288386281509,0.3344300400841225,0.1092765007978406,1.62372282682663,0.17667491744197808,4.360041434486881e-09,3.127820696670598e-12,8.721996480730804e-05,1.6821895454801923e-06,1.8672681016164497e-11,1.4677652766589164e-11,5.531174165908624e-10,0.0014754790078798329,1.5026821641800382e-11,1.6178917635939847e-05,1.2214981827570882e-05,4.533721994400598e-05,0.0026628494941788416,3.4339686348801566e-06,3.828406777795407e-06,5.089316026441796e-13,1.0001481235222973e-13,2.5752736782028353e-09,4.6780651489315075e-09,9.598830928656748e-06,3.3420353949274356e-07,0.006232794240916703,7.772070199181397e-13,7.837086181262261e-08,0.0001958692098327921,8.246587053720582e-10,1.2276105178954015e-06,0.03909818582398211,0.025373785401323908,4.698751036029531e-06,1.1815804371817424e-11,1.3932502702779388e-09,7.854729190554194e-08,0.013101269226939573,1.8724907920953037e-08,1.0444992578128576e-05,8.697536993170267e-07,8.208974993377045e-06,0.0020094604795890783,0.014239625288096792,3.7110399098512686e-09,3.9544769771056726e-14,7.940563133614315e-08,4.95050787264634e-07,2.1841684364042484e-09,0.00027650575411493784,4.0072073994833586e-09,5.3910973451006636e-11,5.147415768003155e-07,1.0211069015841527e-07,6.226823520919136e-15,4.170923663836969e-06,3.0119409049930115e-10,7.805344177941729e-06,9.890479418293137e-14,1.0034969664765322e-10,6.275688959554857e-13
0.0021921516247967727,0.9531819469359645,0.00013138530136827057,1.4182365536121939e-05,2.603167813525404e-05,0.1427078927826358,0.0,0.0,0.00014569240957847818,4.454180614089912e-06,1.1541613719088288,0.05659583123539401,6.386157123314332e-06,2.307039057350008e-12,1.5286600249816883e-09,4.2756257061265946e-07,0.0019223767147286805,0.002316127108476002,2.7696727270704702e-05,2.5345224665730686e-07,0.021352731225059707,1.5989277483366977e-07,2.6913895114117535e-08,0.00025634439745158665,5.968465461919143e-08,0.021695786064792826,2.6691799369008414e-06,0.020217445583740955,0.003998100150588493,1.8284547755656284e-06,2.35553555548259e-07,2.922086676273572e-09,2.8933374032375635e-07,9.75185131459793e-05,3.76,0.0,3.156383302422519e-06,0.1783500904464325,0.33522920711898657,0.10940811431236819,1.6248667684668705,0.1754186740954704,4.329120071435477e-09,3.1056629530870453e-12,8.6406648471236e-05,1.6498217442447836e-06,1.839148939068522e-11,1.4467144055585376e-11,5.452972135087096e-10,0.0014565010952398644,1.4776733991118305e-11,1.6148145642259827e-05,1.2173282643567414e-05,4.480350613674948e-05,0.002652861056315454,3.411738305968706e-06,3.8036374910466627e-06,5.038451754282436e-13,9.901523869465027e-14,2.5488891122466567e-09,4.613134264678336e-09,9.473763759428413e-06,3.29753414313058e-07,0.006222200314437555,7.671905754557637e-13,7.736206733296827e-08,0.000196053081897937,8.060998562735177e-10,1.2274282612270171e-06,0.03913202494709697,0.02533474221521877,4.704807381895638e-06,1.1617612956383674e-11,1.3815732281213127e-09,7.787751028028124e-08,0.01316450725883152,1.8815300270877493e-08,1.0441654863116942e-05,8.695259728483319e-07,8.12885995148379e-06,0.002006921751536186,0.014278304431109662,3.639541946988888e-09,3.87828889126707e-14,7.906374661824353e-08,4.9490891929531e-07,2.191596917784486e-09,0.00027618786147074164,3.984485579310302e-09,5.4148108875204116e-11,5.128764923198399e-07,1.0185888655007657e-07,6.106855761603402e-15,4.101698433978651e-06,2.9865260430301665e-10,7.789258965055935e-06,9.632948218958713e-14,1.0076838983361246e-10,6.187059726713501e-13
0.0022063128936074122,0.9534441563609329,0.00013149939429371913,1.4081049410355576e-05,2.5854685896795073e-05,0.14322770733165135,0.0,0.0,0.00014385949688142878,4.380135171201049e-06,1.1565887065738485,0.056805382501771924,6.326556569667177e-06,2.3262789546638025e-12,1.5261993477244956e-09,4.2738735705452146e-07,0.0019160016824621244,0.002290466906209456,2.7577051669623197e-05,2.529595737749446e-07,0.021447746226060067,1.6072035795038245e-07,2.6802494453734324e-08,0.0002547714789871053,5.8743719287736185e-08,0.021392160375645623,2.673821071646896e-06,0.020244041186056473,0.003981417504152413,1.819344416102368e-06,2.3316427536867562e-07,2.9157518136007796e-09,2.8709210918673004e-07,9.731699623789632e-05,3.76,0.0,3.148342675537556e-06,0.17669098000061487,0.336019240652404,0.10953581627115903,1.6259966121040854,0.1741785098135305,4.298594012721608e-09,3.0837880935315775e-12,8.560284618460314e-05,1.6181874935128917e-06,1.8115111175935807e-11,1.4260243970365904e-11,5.376102953572575e-10,0.0014378060260814647,1.4531779302912393e-11,1.6117495837875538e-05,1.2131871116924091e-05,4.427733568834166e-05,0.0026429168572324347,3.389662758194226e-06,3.7790405396679663e-06,4.988158674602228e-13,9.80268898555314e-14,2.5228121185362285e-09,4.549188904002433e-09,9.350676173250103e-06,3.2537176648977616e-07,0.0062120275587784785,7.573240511196764e-13,7.636722941302824e-08,0.0001962384391754916,7.88008481470555e-10,1.227207230201342e-06,0.03916488633840027,0.025295801457105024,4.710586247697897e-06,1.1423331031323268e-11,1.3699475110543642e-09,7.721717012244601e-08,0.013227441422363914,1.8905258285586326e-08,1.0437839642189998e-05,8.692582649029883e-07,8.049349502560225e-06,0.0020043378926896302,0.014316534212491325,3.5694348797590026e-09,3.8035829418350704e-14,7.872058714851549e-08,4.947514137369764e-07,2.1988851770206907e-09,0.0002758636144403272,3.961928179150412e-09,5.4381843950070585e-11,5.110094588283632e-07,1.0160572979253561e-07,5.989221813992294e-15,4.033742021408123e-06,2.961423542018606e-10,7.773044524168979e-06,9.382643373230905e-14,1.0118378923901467e-10,6.100113492075051e-13
0.0022204741624180517,0.9537033981011157,0.0001316081634959957,1.3980169835729795e-05,2.5678844865638564e-05,0.14374505299900736,0.0,0.0,0.0001420534199338264,4.307574976294508e-06,1.1589847931907125,0.057013243543248576,6.267388964987009e-06,2.345425819645101e-12,1.5236733980121719e-09,4.272065132113081e-07,0.0019096233501727292,0.00226513996495053,2.7457741580541568e-05,2.524539405828948e-07,0.0215426477065798,1.615398978219147e-07,2.669128107441282e-08,0.0002532014271404148,5.7818611187498235e-08,0.021093178865805914,2.678276268208448e-06,0.020269611687683854,0.003964699008169448,1.8102251346875557e-06,2.3079942794810332e-07,2.9093167743920585e-09,2.848548395584235e-07,9.710976511000436e-05,3.76,0.0,3.1403208745475576e-06,0.17505124660551025,0.3368002495589252,0.10965968014075893,1.6271125671910243,0.17295417783243622,4.268457184610173e-09,3.0621917621962604e-12,8.480843165118839e-05,1.5872677892075343e-06,1.784344947313908e-11,1.405687973667521e-11,5.300539871201864e-10,0.0014193887706712173,1.4291836490173345e-11,1.6086960482949686e-05,1.2090739549895376e-05,4.375857160025176e-05,0.0026330160254156233,3.3677395038842247e-06,3.754613152898301e-06,4.93842875563905e-13,9.704960800623554e-14,2.4970382571907313e-09,4.486217944374369e-09,9.22952839355071e-06,3.210573386984014e-07,0.0062022665703187286,7.476049356340531e-13,7.538615812422401e-08,0.00019642504424616195,7.703713702213391e-10,1.2269470149269055e-06,0.03919678971502577,0.025256970084973077,4.716088139796294e-06,1.1232867721576697e-11,1.358373823911542e-09,7.656607247536322e-08,0.013290072339724476,1.8994782854382218e-08,1.043355448901406e-05,8.689512025844123e-07,7.970446300805123e-06,0.00200171043742939,0.014354320682912508,3.5006933994318937e-09,3.7303321598169645e-14,7.837620014311454e-08,4.94578149521587e-07,2.2060326158697372e-09,0.0002755331860480129,3.93953814755979e-09,5.4612151536937185e-11,5.091407817770617e-07,1.0135128593324921e-07,5.873879211939965e-15,3.967028018756464e-06,2.9366253038472904e-10,7.75670605037688e-06,9.13934594432636e-14,1.0159592044295187e-10,6.014806813254534e-13
0.0022346354312286912,0.9539597119730647,0.0001317115755618581,1.3879726992647003e-05,2.5504146683040485e-05,0.14425993733091938,0.0,0.0,0.00014027373104676626,4.236465656250616e-06,1.1613500652973527,0.05721942898092911,6.2086547260848065e-06,2.3644736926921324e-12,1.521082483687257e-09,4.2701998016194174e-07,0.0019032423847377606,0.0022401423836132983,2.7338801370794005e-05,2.51935520367178e-07,0.021637434840597502,1.6235140661979125e-07,2.6580256463212566e-08,0.0002516345116039094,5.69090555018658e-08,0.020798788181664023,2.6825463157148426e-06,0.02029417108463405,0.0039479486333642315,1.8010980922409648e-06,2.284588742768789e-07,2.9027843963788055e-09,2.826222517798459e-07,9.689698198832586e-05,3.76,0.0,3.1323163094945493e-06,0.173430633811185,0.33757234117163487,0.10977977852437891,1.6282148394151492,0.1717454360516736,4.238703628372871e-09,3.0408696860081167e-12,8.40232806266568e-05,1.557044183778272e-06,1.7576409893535332e-11,1.3856980408036352e-11,5.22625680061581e-10,0.0014012444157864192,1.4056787708184146e-11,1.6056532103045467e-05,1.2049880506634389e-05,4.3247080388811094e-05,0.0026231577229843535,3.345966169309933e-06,3.7303526869463963e-06,4.889254107617553e-13,9.608323807895659e-14,2.471563164231971e-09,4.424210209113218e-09,9.110281722580895e-06,3.1680890369879454e-07,0.00619290811974006,7.380307685285714e-13,7.441866608255111e-08,0.00019661266420385528,7.531757384459111e-10,1.2266472370619177e-06,0.03922775438586059,0.02521825473912302,4.721313640979549e-06,1.104613468927128e-11,1.3468528613614651e-09,7.592402381673413e-08,0.013352400633328107,1.9083874866881616e-08,1.0428806897404954e-05,8.686054064109068e-07,7.892152705211974e-06,0.001999040881268624,0.014391669798076753,3.43329256137076e-09,3.658509964202481e-14,7.803063314488211e-08,4.943890166357274e-07,2.2130386833819386e-09,0.0002751967460313755,3.9173182139572676e-09,5.483900577012017e-11,5.072707575603467e-07,1.0109561918749184e-07,5.760786100233882e-15,3.901530693842532e-06,2.9121235143168787e-10,7.740248597719372e-06,8.902844274718159e-14,1.020048088540786e-10,5.931097701307432e-13
0.0022487967000393307,0.95421313706389,0.00013180960006393895,1.3779721230405852e-05,2.5330583280537357e-05,0.14477236742224187,0.0,0.0,0.0001385199912144662,4.16677373247602e-06,1.1636849501417186,0.057423953288684985,6.150354175191792e-06,2.383419749947841e-12,1.5184269739620231e-09,4.2682771625036165e-07,0.001896859443712132,0.0022154702688061785,2.7220235069612586e-05,2.5140448891447897e-07,0.021732106747911588,1.6315489823581962e-07,2.64694224994772e-08,0.000250070993417813,5.6014782395637885e-08,0.020508934753692528,2.686632045146986e-06,0.02031773330549339,0.003931170257254979,1.791964437797737e-06,2.261424708044584e-07,2.896157481015466e-09,2.803946601902092e-07,9.667880684354641e-05,3.76,0.0,3.124327458217154e-06,0.1718288892976342,0.33833562131887046,0.10989618316476069,1.6293036307947244,0.17055204690717432,4.209327497172039e-09,3.0198176723971658e-12,8.324727086753371e-05,1.5274987696174248e-06,1.7313900453258262e-11,1.3660476785180912e-11,5.153228288570539e-10,0.001383368161383588,1.3826518214819823e-11,1.6026203493109206e-05,1.2009286810405214e-05,4.274273194399565e-05,0.002613341145110875,3.3243404889195085e-06,3.706256618567631e-06,4.84062700755724e-13,9.512762832008663e-14,2.44638256670975e-09,4.3631544762452385e-09,8.992898496875503e-06,3.1262526312201556e-07,0.006183943148669904,7.285991379995639e-13,7.346456840355235e-08,0.00019680107065353912,7.364092075187653e-10,1.2263075494003977e-06,0.03925779926312239,0.025179661754312247,4.726263411861438e-06,1.0863046018230834e-11,1.3353853076652425e-09,7.529083588602893e-08,0.013414426926538268,1.9172535214046307e-08,1.0423604285111299e-05,8.682214906238313e-07,7.81447079472461e-06,0.001996330681801919,0.014428587420416385,3.3672077804815436e-09,3.588090157110455e-14,7.768393398515111e-08,4.941839159762304e-07,2.2199028773310817e-09,0.00027485446090056266,3.895270895920408e-09,5.506238210294403e-11,5.053996739118108e-07,1.0083879200700582e-07,5.649901226947695e-15,3.837224965447416e-06,2.8879106290262e-10,7.723677084137703e-06,8.672933630242994e-14,1.0241047970926332e-10,5.848945546600722e-13
0.00226295796884997,0.9544637119164774,0.00013190220959469662,1.3680153073491089e-05,2.5158146870218622e-05,0.14528234993844708,0.0,0.0,0.0001367917699648116,4.098466595826098e-06,1.1659898687741084,0.057626830795477924,6.0924875479338525e-06,2.4022589646577217e-12,1.515707236615131e-09,4.266296689799968e-07,0.001890475175423492,0.0021911197365668557,2.7102046386178135e-05,2.508610247480793e-07,0.021826662496505868,1.6395038827578452e-07,2.6358781071616557e-08,0.0002485111251104235,5.5135526944926265e-08,0.020223564827370383,2.69053432901047e-06,0.020340312209568723,0.003914367664848813,1.7828253088965353e-06,2.2385006982374324e-07,2.889438793813391e-09,2.7817237323676793e-07,9.64553973890945e-05,3.76,0.0,3.116352865855102e-06,0.17024576479727485,0.3390901943513345,0.11000896494592345,1.6303791397495047,0.16937377727865696,4.1803230537678826e-09,2.999031607660725e-12,8.248028209365467e-05,1.498614161459422e-06,1.7055831534543894e-11,1.3467301405647653e-11,5.081429511692766e-10,0.0013657553179183867,1.3600916357374437e-11,1.5995967711396295e-05,1.196895154030997e-05,4.2245399476489194e-05,0.0026035655195826846,3.3028603046570585e-06,3.6823225443022166e-06,4.792539967155725e-13,9.418263161636022e-14,2.4214923157741254e-09,4.3030394849679775e-09,8.877342068532288e-06,3.085052472670116e-07,0.006175362767200044,7.193076808332666e-13,7.252368266424359e-08,0.00019699003980422683,7.200598013967866e-10,1.2259276366960204e-06,0.03928694287056073,0.025141197168526915,4.730938192753267e-06,1.0683518200766125e-11,1.3239718367958678e-09,7.466632556447511e-08,0.013476151844213842,1.9260764788964935e-08,1.0417953996074028e-05,8.678000633765036e-07,7.737402375205936e-06,0.001993581259458062,0.014465079320394444,3.3024148361216835e-09,3.519046929020306e-14,7.733615081971314e-08,4.939627596441599e-07,2.2266247448718443e-09,0.0002745064939750032,3.873398504896742e-09,5.5282257322432333e-11,5.035278100873933e-07,1.005808651213531e-07,5.5411839516794706e-15,3.774086390314058e-06,2.8639793753327285e-10,7.706996294834806e-06,8.449416149157685e-14,1.0281295808052327e-10,5.768311102881041e-13
0.0022771192376606097,0.9547114743859189,0.00013198937976381295,1.3581023217545212e-05,2.4986829939129415e-05,0.14578989114518853,0.0,0.0,0.00013508864517898533,4.031512480797162e-06,1.1682652361717614,0.05782807568851617,6.035054998188076e-06,2.420979937701958e-12,1.512923600485749e-09,4.2642576084556034e-07,0.0018840902191393978,0.00216708691460909,2.6984238749157574e-05,2.503053091212715e-07,0.021921101105688935,1.6473789406930227e-07,2.6248333855284386e-08,0.0002469551508843792,5.4271029042843134e-08,0.01994262450441937,2.6942540814052387e-06,0.020361921584407118,0.0038975445495765476,1.773681832115873e-06,2.2158151987012937e-07,2.882631064785061e-09,2.759556936659364e-07,9.622690907760628e-05,3.76,0.0,3.108391144161119e-06,0.1686810159905992,0.3398361631785166,0.11011819389576606,1.631441561195664,0.16821039836482132,4.151684667431331e-09,2.978507454756687e-12,8.17221959376079e-05,1.4703734777898925e-06,1.680211582429233e-11,1.3277388501627348e-11,5.010836262944838e-10,0.0013484013029294577,1.3379873480373965e-11,1.5965818069885583e-05,1.1928868022867461e-05,4.175495943830767e-05,0.0025938301062916826,3.2815235641206914e-06,3.658548178424415e-06,4.744985630712494e-13,9.324810336562395e-14,2.3968883308555746e-09,4.243853944290965e-09,8.763576776020976e-06,3.0444771426002844e-07,0.006167158250526222,7.101540817574963e-13,7.159582885858011e-08,0.00019717935251754645,7.041159304618652e-10,1.2255072155097251e-06,0.03931520335468757,0.02510286673476151,4.7353388048945015e-06,1.0507470067700034e-11,1.3126131132099934e-09,7.405031473703332e-08,0.013537576013435292,1.934856448789079e-08,1.0411863303134647e-05,8.673417269653483e-07,7.66094898839057e-06,0.0019907939984763917,0.014501151178240626,3.2388898772670995e-09,3.451354864291799e-14,7.698733213979143e-08,4.937254709841038e-07,2.2332038826854915e-09,0.00027415300544095185,3.851703153582387e-09,5.549860955438687e-11,5.016554371622234e-07,1.003218975908954e-07,5.434594254257798e-15,3.7120911428292832e-06,2.8403227445147436e-10,7.690210886162568e-06,8.232100563386766e-14,1.0321226887823803e-10,5.689156439045021e-13
0.002291280506471249,0.9549564617848761,0.00013207108909458966,1.34823324867353e-05,2.481662524839615e-05,0.14629499693294348,0.0,0.0,0.00013341020293392217,3.965880443569209e-06,1.1705114613429313,0.058027702015706326,5.978056588535074e-06,2.4395834531255055e-12,1.5100765654525986e-09,4.2621598100110643e-07,0.0018777052050929634,0.0021433679442012144,2.6866815297722424e-05,2.4973752521578935e-07,0.02201542154878709,1.6551743452892186e-07,2.613808358724147e-08,0.00024540330677723214,5.342103330406711e-08,0.019666059777326026,2.6977922591637118e-06,0.020382575143695143,0.0038807045141413935,1.7645351223303498e-06,2.1933666547076728e-07,2.8757369882642825e-09,2.7374491813288646e-07,9.599349509985592e-05,3.76,0.0,3.1004409705234915e-06,0.16713440241932578,0.3405736292991365,0.11022393918807526,1.632491086625203,0.16706168557953185,4.1234068114307855e-09,2.958241251472223e-12,8.097289590266146e-05,1.4427603251296284e-06,1.6552668159898096e-11,1.3090673858334255e-11,4.941424901060634e-10,0.0013313016380398503,1.316328367652552e-11,1.593574814927112e-05,1.188902982904064e-05,4.1271291329817995e-05,0.0025841341967565217,3.260328309203242e-06,3.634931340293682e-06,4.697956691675811e-13,9.232389997357644e-14,2.372566564601044e-09,4.185586540321531e-09,8.651567888298727e-06,3.004515480324982e-07,0.006159321036179145,7.011360694759676e-13,7.068082938065945e-08,0.00019736879433297525,6.885663568261781e-10,1.2250460316759807e-06,0.03934259849396703,0.02506467593082524,4.739466147370429e-06,1.0334822584623553e-11,1.3013097906131487e-09,7.344263013019232e-08,0.013598700064121741,1.9435935211124933e-08,1.0405339411489795e-05,8.6684707810091e-07,7.5851119306296295e-06,0.0019879702477460797,0.01453680858545301,3.1766094031951014e-09,3.384988920540353e-14,7.663752657850271e-08,4.934719836749739e-07,2.2396399374020706e-09,0.0002737941524008883,3.830186762475617e-09,5.5711418295841074e-11,4.99782818521309e-07,1.0006194687662415e-07,5.3300927022241745e-15,3.651215986997906e-06,2.816933965478398e-10,7.673325390070124e-06,8.020801604529958e-14,1.0360843683854634e-10,5.611444813526735e-13
