Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615)
9.130269493600218e-05,1.0436148550386581,0.0006726982273695637,0.00021429084111025884,0.0002774953296213895,0.07354667316798873,0.0,0.0,0.0008520370283973292,1.8160071793046862e-05,0.35012115130236243,0.018535657639628753,7.017035270658341e-05,3.5692603953834726e-10,1.8525561287351194e-07,6.891520623450767e-06,0.0047813677637023105,0.00478261011587862,0.00036778795807964796,3.0439841212214498e-05,0.048008313218815706,7.532322656613863e-07,1.3364679316798355e-06,6.506416178612706e-05,3.824859474457506e-07,0.07301122948076887,1.7395861598135513e-06,0.0013746064375773407,0.0002570072911893306,8.99279670839272e-07,1.2268470609335257e-06,3.196861318134617e-09,2.53659760264339e-07,5.602970373993026e-06,3.76,0.0,9.120122034787481e-07,0.7065511153221936,0.10647709264663806,0.024137743301695776,1.1444307745735518,0.5137781354803265,3.5112592070256996e-07,9.966003000481042e-10,0.0012969672529137355,4.530696938448405e-06,1.2348489862371093e-09,1.5933265855027097e-10,1.0281218129864816e-08,0.004678275761000138,1.0744485142075954e-09,0.0002814360688758828,0.00023960682444636687,0.0009274211681220766,0.02795942964332539,5.653098816945474e-06,7.774085395688888e-06,4.282263797391054e-12,2.383111824675789e-12,1.6175329437523487e-07,3.3036839489167657e-07,7.406982493821293e-05,1.8347419593200118e-06,0.024607114494382985,1.640318262613606e-10,1.3089520114145238e-07,0.002647637617280744,4.9987145369659585e-09,1.4411215310950715e-06,0.013759709169215944,0.038059634211233276,7.699631250843631e-07,1.3938249902673247e-09,1.1100544668057466e-10,4.344315039231778e-06,0.016288956514545393,3.5322061971749694e-07,2.893529739870817e-05,3.674077052466573e-06,7.197997664353566e-06,0.0039033777080099887,0.004354335097643712,1.8827740983944898e-09,5.3526612748314955e-14,8.662803702778567e-06,8.227698994778052e-07,2.902701684825943e-09,0.00014450914421965924,1.070044269664297e-07,8.245540482147894e-11,1.9169218559859895e-06,5.529304164960913e-07,1.1693206263140157e-14,4.7185104837542e-05,1.6886545553530964e-08
9.16076496082514e-05,1.0438864481680792,0.0006743145305589188,0.00021416878925231375,0.0002779389081732224,0.07392452137551024,0.0,0.0,0.0008509415042940147,1.81394559916494e-05,0.3521338950815943,0.018658058249184768,7.03103828964476e-05,3.5986825190778505e-10,1.8596850339336386e-07,6.908752850297783e-06,0.004796366580802187,0.004790242463864265,0.0003690024982960698,3.0475638949117637e-05,0.04811165589237296,7.573477261042916e-07,1.3423578570219182e-06,6.554862329794705e-05,3.83055702448265e-07,0.07303120452906811,1.7488866346011504e-06,0.001385537434637289,0.00025878936456521124,9.046766928886094e-07,1.231567728290494e-06,3.2081117771827325e-09,2.540976087862146e-07,5.664983275692736e-06,3.76,0.0,9.099730384888219e-07,0.7050808278090644,0.10711250056053549,0.02434464589244314,1.1453995193027136,0.5120914705372157,3.499747885385051e-07,9.93329542677157e-10,0.0012942683419206408,4.5093512714401085e-06,1.2296727161961455e-09,1.5894393507652956e-10,1.0261170207345036e-08,0.004669236487586887,1.068414679881071e-09,0.00028139774358340624,0.00023943954906023059,0.0009247360575317829,0.02795150794095112,5.646583681679229e-06,7.765121377407986e-06,4.282929539828026e-12,2.3834795031181542e-12,1.6177836950922006e-07,3.3045699725609323e-07,7.384110189588595e-05,1.8299293162473945e-06,0.024630378190056843,1.6366315445362852e-10,1.3099859585988303e-07,0.0026529164201210946,4.9716155468301046e-09,1.4455542369925043e-06,0.01388648055907053,0.038218241266187995,7.78494306998814e-07,1.3873460166423196e-09,1.1196299879123745e-10,4.341926191551031e-06,0.01640964728585339,3.5583980204913285e-07,2.925593967080174e-05,3.714800929441102e-06,7.261209827093712e-06,0.003939465744244439,0.004391741914531451,1.894865469807084e-09,5.387034071698112e-14,8.68878400245524e-06,8.254605559891125e-07,2.9224122620429188e-09,0.00014458599606886077,1.0814431858279753e-07,8.316918237381201e-11,1.93365812189439e-06,5.577542386179265e-07,1.176829137912486e-14,4.711424918701486e-05,1.6880697846844542e-08
9.191260428050063e-05,1.0441577664541244,0.0006759249639012205,0.0002140429856158834,0.0002783781584663856,0.07430183217443671,0.0,0.0,0.0008498230160897021,1.8118039683745607e-05,0.3541455141799681,0.01878055599236442,7.044829344211403e-05,3.628164949435501e-10,1.8667719715922647e-07,6.925867979734837e-06,0.004811310540697714,0.004797735436634274,0.00037020418947187727,3.0510618868479745e-05,0.04821463200486455,7.614730947879021e-07,1.3482145924108265e-06,6.603297047836665e-05,3.8360945294540344e-07,0.07304818556381615,1.7581975101017825e-06,0.0013964890799179625,0.0002605710545552706,9.100609343568622e-07,1.236242186456371e-06,3.21932837727598e-09,2.5452931259621806e-07,5.7272627277627195e-06,3.76,0.0,9.079358022546799e-07,0.7036125719558508,0.1077479758787786,0.024551782240772185,1.1463664946195142,0.5104096454813407,3.4882695558099885e-07,9.900681667815196e-10,0.0012915731603102636,4.487974368251104e-06,1.2244944242422882e-09,1.5855327183893045e-10,1.024096545359101e-08,0.004660151386245951,1.0624120789299557e-09,0.0002813549023375831,0.00023926886056940981,0.0009220446719906893,0.027943456183017853,5.639988822881373e-06,7.75604784896462e-06,4.283491454396637e-12,2.3837894340136356e-12,1.6179948977578875e-07,3.3053223276619824e-07,7.361189908704762e-05,1.8251185883552416e-06,0.02465276000338896,1.6329175629576928e-10,1.310991461709969e-07,0.00265812400692463,4.944578214629076e-09,1.4499081045491726e-06,0.01401314690461345,0.038375697558150686,7.870410145246328e-07,1.3808599917965898e-09,1.1291719146285144e-10,4.339474637929651e-06,0.016530566209603328,3.584639438666509e-07,2.9576969294052014e-05,3.755574924943225e-06,7.324180853119397e-06,0.003975591647360288,0.004429198692828272,1.906824997285869e-09,5.421032034117291e-14,8.714542606659875e-06,8.281101463875827e-07,2.9421128747928975e-09,0.00014465772786285733,1.0928992633970895e-07,8.388478216866531e-11,1.950386247628646e-06,5.625759023576327e-07,1.1842557635552423e-14,4.7042418977632923e-05,1.6874314809964572e-08
9.221755895274986e-05,1.0444288046869021,0.0006775295991023727,0.00021391348107527758,0.0002788131110496248,0.07467859876578295,0.0,0.0,0.000848681955274086,1.8095835334060483e-05,0.3561559547583117,0.018903147741099014,7.058409449903365e-05,3.657706067756965e-10,1.8738170437775527e-07,6.9428665828856095e-06,0.004826199701201568,0.00480508992824816,0.0003713930502365016,3.054478802665775e-05,0.048317243686850794,7.656083268431762e-07,1.3540380629755417e-06,6.651717990334968e-05,3.8414730483511564e-07,0.07306219898873767,1.7675186136765298e-06,0.0014074610176602884,0.00026235229988171845,9.154322283867256e-07,1.24087043938467e-06,3.2305111000909967e-09,2.549549011297679e-07,5.7898058989361764e-06,3.76,0.0,9.059005678906292e-07,0.7021463706758301,0.10838350411653642,0.02475914095596759,1.1473316921995067,0.5087326734096779,3.4768243076161764e-07,9.868161978076268e-10,0.0012888817501432507,4.4665694124865875e-06,1.2193146475177741e-09,1.5816072923293975e-10,1.0220607451587483e-08,0.0046510217121707425,1.056440656448784e-09,0.0002813076068943075,0.0002390948183903473,0.0009193473211926079,0.027935276128628797,5.63331593731413e-06,7.746867142523453e-06,4.283950618206188e-12,2.3840422134090756e-12,1.618166957963429e-07,3.305942194721574e-07,7.33822442201793e-05,1.8203100030280727e-06,0.02467427035178366,1.6291769439393742e-10,1.3119687370875495e-07,0.002663261262952169,4.917604581789963e-09,1.4541836338764798e-06,0.014139697520374287,0.038532001620201116,7.956025472992161e-07,1.3743678076010158e-09,1.138679259702419e-10,4.336961661314943e-06,0.01665171103704877,3.6109299635269883e-07,2.989835504526123e-05,3.796395086204179e-06,7.386903526784234e-06,0.004011753539624524,0.004466704302445652,1.918651522347964e-09,5.454651870618457e-14,8.74008105919656e-06,8.307189214583257e-07,2.9618034483289795e-09,0.00014472444270624535,1.1044123147932636e-07,8.460218745691768e-11,1.9671051960099975e-06,5.673951115149409e-07,1.1915997845658057e-14,4.6969634718084424e-05,1.686740619373036e-08
9.252251362499909e-05,1.044699557727367,0.0006791285077926533,0.00021378032637077177,0.0002792437964972701,0.07505481450005119,0.0,0.0,0.0008475187100551681,1.8072855365208008e-05,0.35816516361740935,0.019025830394654768,7.071779628257501e-05,3.687307837497868e-10,1.8808203676854238e-07,6.959749303427934e-06,0.004841034121573769,0.004812306834500346,0.0003725691008524448,3.057815352107259e-05,0.04841949306294016,7.697533772744897e-07,1.3598281985930695e-06,6.700122835005977e-05,3.8466936587036266e-07,0.07307327127248638,1.7768497747728153e-06,0.001418452893382027,0.000264133039865214,9.20790410550379e-07,1.2454525230852918e-06,3.241659905295213e-09,2.5537440455286293e-07,5.852609947639228e-06,3.76,0.0,9.038674071072912e-07,0.7006822464415076,0.10901907092861451,0.02496671071446543,1.1482951039793552,0.5070605668152425,3.465412225927677e-07,9.835736600304387e-10,0.0012861941526711494,4.445139528566742e-06,1.2141339040195665e-09,1.5776636666244788e-10,1.0200099791418147e-08,0.004641848700638119,1.050500350530198e-09,0.00028125591852754846,0.0002389174813232637,0.0009166443100214702,0.027926969492998065,5.626566712974744e-06,7.73758157836504e-06,4.284308133173011e-12,2.38423846264617e-12,1.618300300835926e-07,3.3064307571077117e-07,7.31521645273381e-05,1.8155037780077488e-06,0.024694919626706023,1.6254102974164567e-10,1.3129180025638904e-07,0.002668329066525851,4.89069659162005e-09,1.4583813315392098e-06,0.014266121851306799,0.03868715214786392,8.041782066200604e-07,1.3678703346085596e-09,1.1481511235167464e-10,4.3343885223465365e-06,0.016773079521703253,3.6372691073326324e-07,3.022006592442435e-05,3.837257491741035e-06,7.449370767990249e-06,0.0040479495593631854,0.004504257625782359,1.930343980761729e-09,5.487890563510396e-14,8.765400314432105e-06,8.332871368885695e-07,2.981483905815222e-09,0.00014478624246394353,1.1159821512614278e-07,8.532138138315766e-11,1.9838139409817156e-06,5.722115731020988e-07,1.1988605430598225e-14,4.689591664397615e-05,1.685998164953321e-08
9.282746829724832e-05,1.0449700205224046,0.000680721761467217,0.00021364357162761025,0.0002796702453960379,0.0754304728760538,0.0,0.0,0.000846333665340632,1.8049112153393722e-05,0.3601730881950213,0.019148600880018952,7.084940916119898e-05,3.716969270316397e-10,1.8877820404501363e-07,6.976516515402196e-06,0.00485581386249905,0.004819387052623883,0.0003737323631891423,3.061072242894213e-05,0.04852138225144734,7.739082006704293e-07,1.3655849354312666e-06,6.748509279780409e-05,3.851757432726091e-07,0.07308142893744872,1.7861908254339534e-06,0.0014294643538806215,0.0002659132144159439,9.261353216212065e-07,1.249988452658905e-06,3.252774797631237e-09,2.5578785313368317e-07,5.915672022891453e-06,3.76,0.0,9.018363902437088e-07,0.6992202212918945,0.10965466210873756,0.025174480261513723,1.149256722150675,0.5053933376020003,3.454033391953675e-07,9.803405765829875e-10,0.0012835104083497699,4.423687782255179e-06,1.2089527161981552e-09,1.5737024238632586e-10,1.0179445906997246e-08,0.004632633567436666,1.044591104460557e-09,0.0002811998978948605,0.00023873690744641472,0.0009139359386157893,0.027918537949660996,5.619742793663591e-06,7.728193416240399e-06,4.2845651237162656e-12,2.3843788023611464e-12,1.6183953484227194e-07,3.3067892004316924e-07,7.292168678463108e-05,1.8107001313793683e-06,0.024714718189847752,1.6216182412093526e-10,1.3138394725372906e-07,0.0026733282889873445,4.863856217468172e-09,1.4625017183841437e-06,0.014392409473556243,0.038841147994492925,8.127673076253098e-07,1.361368435982576e-09,1.157586532799519e-10,4.331756468611437e-06,0.016894669418335746,3.663656382708581e-07,3.0542071183245665e-05,3.878158247933552e-06,7.511575632417114e-06,0.004084177860950699,0.004541857557557196,1.941901281918296e-09,5.520745002962478e-14,8.790501678122615e-06,8.358150529364794e-07,3.0011542054888614e-09,0.0001448432277566169,1.1276085829018903e-07,8.604234802516126e-11,2.000511467350263e-06,5.770249972041037e-07,1.2060373580630328e-14,4.682128472038411e-05,1.6852050701217903e-08
9.313242296949755e-05,1.0452401880898112,0.0006823094310544738,0.00021350326648579627,0.00028009248821161666,0.07580556753918989,0.0,0.0,0.0008451272027181293,1.8024618025532564e-05,0.3621796765647165,0.019271456151614345,7.09789436158516e-05,3.746688694632029e-10,1.894702165769781e-07,6.99316869106143e-06,0.004870538986096112,0.004826331481054473,0.0003748828606797057,3.06425017903368e-05,0.04862291336418278,7.78072751311011e-07,1.3713082130114563e-06,6.796875042890026e-05,3.8566654597911757e-07,0.07308669855267025,1.7955415990450965e-06,0.0014404950472470506,0.000267692764029449,9.31466805395512e-07,1.254478252470017e-06,3.2638557645047335e-09,2.56195277491232e-07,5.9789892648505565e-06,3.76,0.0,8.998075863121589e-07,0.6977603168369968,0.11029026358948778,0.02538243841230984,1.1502165391563473,0.5037309970932932,3.442687882914892e-07,9.771169694719264e-10,0.0012808305568474169,4.402217181190254e-06,1.2037715887830772e-09,1.5697241418522292e-10,1.0158649266757523e-08,0.0046233775091728945,1.0387128547425142e-09,0.00028113960509636366,0.0002385531541553053,0.0009112225023983642,0.02790998313184367,5.612845817123027e-06,7.718704907119446e-06,4.284722661479423e-12,2.384463826374844e-12,1.6184525058629308e-07,3.3070187123509307e-07,7.269083730140536e-05,1.8058992733291557e-06,0.024733676370719954,1.6178013777228757e-10,1.314733361865455e-07,0.0026782597946615606,4.83708532885517e-09,1.4665453196382597e-06,0.014518550095085203,0.03899398816855409,8.213691659793198e-07,1.354862952842187e-09,1.1669845795499643e-10,4.329066728198384e-06,0.01701647848345352,3.69009130261552e-07,3.0864340323378644e-05,3.919093493844328e-06,7.5735113148503895e-06,0.004120436614815555,0.004579503004711233,1.953322429826102e-09,5.553212362449171e-14,8.815386306901154e-06,8.383029340437084e-07,3.0208142995210514e-09,0.00014489549795432754,1.1392914186908575e-07,8.676507120911422e-11,2.0171967709890264e-06,5.818350970417979e-07,1.2131296129955573e-14,4.6745758643537673e-05,1.684362275900785e-08
9.343737764174678e-05,1.0455100555443013,0.0006838915866119763,0.00021335946017744169,0.0002805105553042631,0.07618009229806713,0.0,0.0,0.0008438997000255559,1.7999385249110596e-05,0.3641848775129106,0.01939439319457483,7.110641020057986e-05,3.7764670549186055e-10,1.9015808703867163e-07,7.009706510108555e-06,0.004885209555952599,0.004833141019359227,0.0003760206184466084,3.067349863393578e-05,0.04872408850540306,7.822469833277437e-07,1.3769979800856532e-06,6.84521786548161e-05,3.8614188385814664e-07,0.07308910673191595,1.8049019314480893e-06,0.0014515446230645198,0.00026947162985454295,9.367847088399808e-07,1.258921970058839e-06,3.2749027931251998e-09,2.5659670862309594e-07,6.042558804339026e-06,3.76,0.0,8.9778106280661e-07,0.6963025542095961,0.1109258614593231,0.025590574061942522,1.1511745477174156,0.502073555969726,3.43137577165274e-07,9.73902859457225e-10,0.0012781546369563853,4.38073066919966e-06,1.1985910139506355e-09,1.5657293881818377e-10,1.0137713299941974e-08,0.004614081701223034,1.032865534859854e-09,0.00028107509965418127,0.00023836627813345233,0.0009085042914673186,0.027901306628913856,5.605877397419501e-06,7.709118269688753e-06,4.284781811270458e-12,2.3844941307045296e-12,1.6184721805510643e-07,3.3071204824370143e-07,7.2459641864198e-05,1.8011014074569043e-06,0.024751804460100526,1.6139603001788329e-10,1.3155998851809086e-07,0.0026831244399269805,4.810385731795715e-09,1.4705126678161199e-06,0.01464453357256266,0.03914567184974346,8.299831022024683e-07,1.3483547082115961e-09,1.176344391632056e-10,4.32632050965234e-06,0.017138504475478083,3.7165733804197865e-07,3.1186843140040515e-05,3.960059406703236e-06,7.635171165432058e-06,0.004156724009440278,0.004617192887816267,1.9646064911197153e-09,5.585289990744467e-14,8.840055215221806e-06,8.407510487085404e-07,3.040464143026792e-09,0.000144943151018389,1.1510304663616709e-07,8.748953479459214e-11,2.0338688597124355e-06,5.866415892260783e-07,1.2201367290608058e-14,4.6669357807377765e-05,1.6834707112935718e-08
9.374233231399601e-05,1.0457796179620904,0.0006854682977719727,0.00021321220155752932,0.00028092447698793157,0.07655404109440349,0.0,0.0,0.0008426515320359959,1.7973426042296645e-05,0.3661886404098998,0.019517409019535723,7.123181957296351e-05,3.8063044772011776e-10,1.90841827421456e-07,7.026130500707545e-06,0.004899825636837126,0.004839816567884635,0.00037714566284586707,3.070371999588138e-05,0.04882490977276826,7.864308505298711e-07,1.3826541896064373e-06,6.89353550759337e-05,3.8660186764495156e-07,0.07308868011789921,1.8142716604959243e-06,0.0014626127321657795,0.0002712497535676865,9.420888823351454e-07,1.2633196503440514e-06,3.2859158841314057e-09,2.5699217784226525e-07,6.1063777650078565e-06,3.76,0.0,8.957568860071163e-07,0.6948469541550356,0.11156144193443318,0.02579887617207544,1.152130740778984,0.5004210243940354,3.420097127512023e-07,9.706982662946729e-10,0.0012754826867577708,4.3592311370493425e-06,1.1934114789743336e-09,1.5617187220546746e-10,1.0116641367964256e-08,0.0046047473017773784,1.0270490775172498e-09,0.0002810064406206873,0.0002381763354939335,0.0009057815916953601,0.027892509994975636,5.598839118854493e-06,7.699435681671386e-06,4.2847436734761494e-12,2.3844703279056177e-12,1.61845479027538e-07,3.307095701474146e-07,7.222812584222141e-05,1.7963067334656935e-06,0.02476911271416746,1.610095599525377e-10,1.3164392561699447e-07,0.0026879230746311342,4.783759197398824e-09,1.4744043041031838e-06,0.014770349885467337,0.03929619835603031,8.386084426986457e-07,1.3418445110134927e-09,1.1856650819041763e-10,4.323519009870227e-06,0.017260745153809716,3.743102129729939e-07,3.150954961080467e-05,4.001052186262845e-06,7.69654865227027e-06,0.0041930382481456295,0.004654926138527242,1.975752564459688e-09,5.6169753235662996e-14,8.86450992124388e-06,8.431596690562152e-07,3.0601037096492076e-09,0.00014498628378467726,1.1628255326525223e-07,8.821572312877546e-11,2.050526752941136e-06,5.914441936927412e-07,1.2270581457591233e-14,4.659210138282286e-05,1.6825312936153453e-08
9.404728698624524e-05,1.046048870813881,0.0006870396347248098,0.0002130615390638026,0.0002813342834719714,0.0769274079803623,0.0,0.0,0.000841383070838264,1.794675257428449e-05,0.36819091511634394,0.019640500658771137,7.135518245807085e-05,3.836199333914154e-10,1.9152144826359654e-07,7.042441019191653e-06,0.004914387294380792,0.004846359027439789,0.00037825802162007517,3.073317286566035e-05,0.04892537925856513,7.906243066157517e-07,1.388276798076856e-06,6.941825745191756e-05,3.8704660795644085e-07,0.07308544537461997,1.8236506257943913e-06,0.0014736990264207332,0.00027302707729408234,9.473791810328277e-07,1.2676713419484142e-06,3.2968950487112e-09,2.573817165978062e-07,6.170443264936301e-06,3.76,0.0,8.93735121065626e-07,0.6933935370947495,0.112196991338232,0.026007333761424244,1.1530851114734697,0.49877341209710074,3.4088520169060596e-07,9.675032089023895e-10,0.0012728147437380901,4.337721432686825e-06,1.1882334630426206e-09,1.55769269539087e-10,1.0095436781484244e-08,0.004595375454755083,1.0212634156937717e-09,0.00028093368634224343,0.000237983381656056,0.000903054685229816,0.02788359475666115,5.591732553656963e-06,7.689659304120839e-06,4.284609352419347e-12,2.3843930312628565e-12,1.6184007530976101e-07,3.3069455611140195e-07,7.19963142589592e-05,1.7915154491622281e-06,0.024785611359434145,1.6062078607576053e-10,1.317251686202246e-07,0.0026926565430142047,4.757207477463104e-09,1.4782207771422346e-06,0.0148959891165438,0.03944556711887069,8.472445254079112e-07,1.335333159008301e-09,1.1949457909312658e-10,4.320663408446202e-06,0.017383198279791783,3.769677064532701e-07,3.183243005522048e-05,4.042068072680006e-06,7.757637363572556e-06,0.004229377546714455,0.004692701697786758,1.9867597646703958e-09,5.648265844369701e-14,8.88875117728408e-06,8.455290713718556e-07,3.0797329819837823e-09,0.00014502499204725942,1.1746764234669235e-07,8.894362083646115e-11,2.067169475780007e-06,5.962426319029979e-07,1.2338933133405357e-14,4.6514008292241414e-05,1.6815449307659333e-08
