Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047)
0.0014169726220491245,0.81635819179114,0.020091002806256402,0.006021482706981702,0.006530826922450311,0.08823310492861221,0.0,0.0,0.0002895112685495571,7.057100413833372e-06,0.8880708224247894,0.13878388207845171,6.385876336194455e-05,7.438185374741114e-07,3.3564705094760347e-06,8.456961524218105e-06,0.0005965419407099331,0.0004315608130443299,3.42520142825496e-05,1.2476925517786282e-06,0.0007786623756643663,6.231237790962891e-07,1.9376134676400487e-06,0.00013903881158686512,2.068862049098598e-07,0.00014473015558106963,4.506557473247826e-06,0.00018511489005125994,5.886494061224022e-06,4.388332875194861e-07,5.027011800363013e-06,3.620502619359582e-09,5.945116316609126e-07,3.6651824178024453e-06,3.76,0.0,2.554920012102506e-06,0.17940580320191885,0.4409243619597738,0.004418171776852483,1.0170437381290198,0.00024376536180192485,2.129451184056777e-11,2.316701150850401e-13,8.960557983505618e-05,2.2743963557021454e-07,1.169475556497687e-11,5.570550439047417e-12,2.198002132451447e-10,0.0016639697785290918,2.5164383382315367e-14,4.710828774725678e-06,3.7250369016043502e-06,1.1690743626797424e-05,0.00013279855216593092,7.991839054257871e-07,8.935502746533766e-07,1.119262525254732e-11,2.247599635701888e-12,5.867062035173142e-08,9.53437698363754e-10,3.5230879880979118e-06,1.8612620624089366e-08,2.0420512061864252e-05,1.4166578539132086e-11,2.720406961910422e-08,2.0052877940181902e-05,3.3996657116162875e-10,7.853853508526471e-06,0.0016929404026945786,8.395531228044933e-05,3.2177193054006124e-05,4.705339337767791e-12,1.0418995171300106e-08,8.265895141995092e-06,0.003027477517647217,4.619362206247814e-09,6.439471600630495e-05,5.307004293246009e-06,5.708954743668159e-05,0.0018938259067327742,0.018740516668128048,3.1756263282291125e-08,6.630181456892831e-13,3.5360291337438167e-06,3.0633231870567193e-06,4.807166960760369e-07,0.00020811091449209732,2.443561400552107e-08
0.0014172764848590152,0.81635289153241,0.020374223895002513,0.006124851260660831,0.006621451810634706,0.0878339198240446,0.0,0.0,0.00028708570925755527,6.948484291443433e-06,0.8877969252160686,0.13938090677291334,6.28616347211739e-05,7.615940986440986e-07,3.374981220287507e-06,8.388737277166153e-06,0.0005818376695245316,0.00042091255044764803,3.371177746005281e-05,1.216642312663407e-06,0.0007541225900826426,6.110149429849218e-07,1.9275889635053838e-06,0.00013569559090874128,2.0377981636172673e-07,0.00014008615828466916,4.361426373044159e-06,0.00017568544495515223,5.508790877533478e-06,4.1738096279379035e-07,4.958396497036207e-06,3.5125601132978756e-09,5.711736065201502e-07,3.4884861613736997e-06,3.76,0.0,2.5012131244394886e-06,0.17858318653237992,0.4414597054816092,0.004318947837536993,1.017117074026794,0.00023434515590710906,2.077017516593621e-11,2.306723746630154e-13,8.91947220161042e-05,2.2413907125180028e-07,1.143965245959059e-11,5.427676305420595e-12,2.1423797477786517e-10,0.0016543653557173066,2.4081155049337e-14,4.6353459265849045e-06,3.6662388708306284e-06,1.1372819533340317e-05,0.00012777086192702737,7.790359282556643e-07,8.709922462986156e-07,1.1051402629874179e-11,2.2191980380191545e-12,5.794601164185757e-08,9.502115233750685e-10,3.4520296778661845e-06,1.7826844195867973e-08,1.9370776602116252e-05,1.412254978311594e-11,2.6413150327097146e-08,1.9391227110060387e-05,3.3158533250393167e-10,7.821651751267395e-06,0.0016629953607795623,8.043742896795038e-05,3.204303529330096e-05,4.6011810669005736e-12,1.03280934285749e-08,8.404038089845007e-06,0.0030121918161219586,4.596230544266218e-09,6.418233416143319e-05,5.287946124754471e-06,5.671170542358391e-05,0.001879680320203397,0.01877296853678236,3.140232395089155e-08,6.556248008363417e-13,3.5479809464286227e-06,3.050542513421106e-06,4.882724658213162e-07,0.0002075477003172268,2.4411648646494295e-08
0.001417580347668906,0.8163471081206518,0.020661144707004867,0.0062297676538928745,0.006713151780970293,0.08742961446188177,0.0,0.0,0.0002846802733644041,6.843584584475987e-06,0.8875130492080809,0.13998483498702166,6.185700463576245e-05,7.79514118519369e-07,3.392323173122283e-06,8.318104139519938e-06,0.0005672941957537029,0.00041038046223452465,3.3172839672559226e-05,1.1855781423526396e-06,0.0007299121480629385,5.987041478923857e-07,1.9171029848203316e-06,0.00013237873935450402,2.0065092211776976e-07,0.00013554607136460434,4.218019126394864e-06,0.0001665945963393666,5.151316998732917e-06,3.966410170815755e-07,4.888491763783891e-06,3.405314560093123e-09,5.482821339191388e-07,3.3173961178373e-06,3.76,0.0,2.4474132004329894e-06,0.17775755360964932,0.44199422170111063,0.004220407420873319,1.0171901019403125,0.00022523637554613404,2.0254247388849832e-11,2.2966424153875773e-13,8.87823576552901e-05,2.2084304218435543e-07,1.118716914307589e-11,5.287085647396795e-12,2.0876215130665244e-10,0.0016447164046304492,2.303830707454225e-14,4.560969082150878e-06,3.6082846945350144e-06,1.1061004668104558e-05,0.00012287212165733828,7.592063582602104e-07,8.487911787957573e-07,1.0907664288693218e-11,2.190292426502137e-12,5.7208600741860914e-08,9.467978554960302e-10,3.3820090240121546e-06,1.7065064483088838e-08,1.835984389063892e-05,1.4075328183805661e-11,2.563515445795748e-08,1.8745327143314243e-05,3.233606766996606e-10,7.787279441329604e-06,0.001633125581718263,7.703260347968796e-05,3.190001274614579e-05,4.4981369808864066e-12,1.0234578679842783e-08,8.544645934250211e-06,0.00299673001520102,4.5728303563735486e-09,6.394910941502068e-05,5.2671576644986795e-06,5.631698312647808e-05,0.0018652814625991362,0.018805593517147702,3.1040493495069873e-08,6.480667127087532e-13,3.559453442332088e-06,3.036918447542056e-06,4.959418587502574e-07,0.00020697339377312776,2.4387227784135005e-08
0.0014178842104787966,0.8163408375458312,0.02095174969572901,0.006336220225584812,0.0068059128587904675,0.0870202826144873,0.0,0.0,0.0002822954335867111,6.742427575019053e-06,0.8872190643016369,0.14059573066693384,6.084565099033395e-05,7.975629337623682e-07,3.408462226209617e-06,8.245121477410308e-06,0.0005529167319730127,0.000399968482166123,3.263553948890597e-05,1.1545292949105586e-06,0.0007060433282611141,5.862073075505181e-07,1.9061629501293368e-06,0.00012908994625812376,1.9750070255920572e-07,0.00013111033287564432,4.076446697443304e-06,0.00015783845308301744,4.813303511629612e-06,3.766093553870962e-07,4.817355691660913e-06,3.2988721274280473e-09,5.258529177560791e-07,3.151894946501378e-06,3.76,0.0,2.3935660729565717e-06,0.17692900066175352,0.4425277414699758,0.004122586106592022,1.017262821071772,0.0002164345816314274,1.974681433217924e-11,2.2864834411100183e-13,8.836853481161454e-05,2.175529025945817e-07,1.0937501090375069e-11,5.148857177168374e-12,2.0337591765439875e-10,0.001635024825740374,2.2035002246475943e-14,4.487746356655517e-06,3.551212450381587e-06,1.0755420163640569e-05,0.00011810283533261752,7.39706695014152e-07,8.269599365067483e-07,1.0761541807209163e-11,2.1609093131954856e-12,5.645907408478905e-08,9.431993969950398e-10,3.313060939561417e-06,1.6327147502927296e-08,1.7387174812450185e-05,1.4024962375273892e-11,2.4870262003494482e-08,1.811515699540417e-05,3.1529504972584614e-10,7.750712723516219e-06,0.00160333959685123,7.373956716534557e-05,3.174803033522026e-05,4.396285893798306e-12,1.013846776324039e-08,8.687734247199814e-06,0.002981091421721387,4.549160543299178e-09,6.369475780588546e-05,5.244617398788566e-06,5.590533087861462e-05,0.0018506300538697349,0.01883838580452889,3.067090038451519e-08,6.403465690467407e-13,3.5704285847529463e-06,3.02244183041051e-06,5.037248972306688e-07,0.00020638787169081845,2.4362345722737725e-08
0.0014181576870076983,0.8163347743735178,0.021216428367040262,0.006433329513847564,0.006890292267528195,0.08664767089102005,0.0,0.0,0.0002801670574957245,6.654603717866951e-06,0.8869457299311153,0.14115154570939936,5.993034026836535e-05,8.139035148675848e-07,3.421932542789791e-06,8.177481959213654e-06,0.0005401231349628498,0.0003907035614702082,3.2153649597472725e-05,1.1266226463039513e-06,0.0006848633783297943,5.748147417138431e-07,1.8959356179035358e-06,0.00012615539922154967,1.9464831724476928e-07,0.00012720767524339937,3.9506894137826455e-06,0.00015024059701420367,4.5251002877954384e-06,3.591822616594876e-07,4.752330806455042e-06,3.2038477405806185e-09,5.060740680147316e-07,3.0077020721961605e-06,3.76,0.0,2.3451015308776973e-06,0.17618088921030814,0.4430069139536268,0.004035191207855523,1.0173280037407846,0.00020877157782992872,1.9297453689733513e-11,2.2772961471879997e-13,8.799488861378963e-05,2.1459795382678504e-07,1.0715364503106755e-11,5.026532886757261e-12,1.986074014174957e-10,0.001626267570856067,2.1165128865314893e-14,4.42287028801081e-06,3.500631345497234e-06,1.0485811700306197e-05,0.00011392143521428599,7.224480891215717e-07,8.076381085950022e-07,1.0628107052058722e-11,2.134079194948747e-12,5.5774735082110943e-08,9.398053957183335e-10,3.2519519900762224e-06,1.5683291325819894e-08,1.6544014176192985e-05,1.3976991065447156e-11,2.4193200591752468e-08,1.7561421108177886e-05,3.0817376383196194e-10,7.715908885545703e-06,0.0015766110311319613,7.08702842864389e-05,3.1603515721116496e-05,4.305703422444915e-12,1.0049765712594823e-08,8.818645787481246e-06,0.002966865010803709,4.527626355951194e-09,6.344756633608342e-05,5.22281756763714e-06,5.5520349615880636e-05,0.0018372286877004784,0.01886803683983654,3.0331748950236384e-08,6.332623805305178e-13,3.579866157603497e-06,3.0086772104120017e-06,5.108267342348821e-07,0.0002058512130291767,2.4339552915278168e-08
0.0014184038158837097,0.8163289753664397,0.021457163740521912,0.0065217724525080695,0.006966947613925303,0.08630897695997203,0.0,0.0,0.00027826634740289746,6.5781784618773166e-06,0.8866925658646828,0.14165668479197532,5.910294093404e-05,8.286777753396487e-07,3.4331829180399496e-06,8.115066708400918e-06,0.0005287303241417374,0.00038245321469699076,3.172152141451953e-05,1.1015554814026055e-06,0.0006660533290806966,5.644543261116355e-07,1.8864279645194206e-06,0.0001235358798053042,1.9206808971473027e-07,0.00012376794801467734,3.8389161708810945e-06,0.00014362864251663972,4.278212879455048e-06,3.439812861163658e-07,4.693036210868263e-06,3.119017859875543e-09,4.886117980347476e-07,2.8817629488469545e-06,3.76,0.0,2.3015108372853583e-06,0.17550569878369815,0.4434372519981829,0.003957079957394921,1.0173864535267207,0.00020208128946641493,1.8899012038717163e-11,2.2690087862819493e-13,8.765766295966636e-05,2.1194438113980638e-07,1.0517634908473738e-11,4.918170946474425e-12,1.9438159066091576e-10,0.0016183590755285456,2.0408507300587965e-14,4.3653383737908955e-06,3.4557646711792875e-06,1.0247613854112424e-05,0.00011024815492014215,7.071575800242446e-07,7.9051997417812e-07,1.0506546669422992e-11,2.109638059080807e-12,5.5151388069518515e-08,9.366271716077028e-10,3.197738275370745e-06,1.5120121411113262e-08,1.581090678225024e-05,1.3931716096027166e-11,2.35931292515213e-08,1.707389246526068e-05,3.0187741745935014e-10,7.683039796820262e-06,0.0015526246843629342,6.836352168576438e-05,3.1467144837778566e-05,4.22510351077127e-12,9.968165953913939e-09,8.93820043648756e-06,0.0029539380304814816,4.508057626209978e-09,6.321014883294602e-05,5.201961264600464e-06,5.516212808218416e-05,0.0018249940357033564,0.018894830496010883,3.0021333433701395e-08,6.267784955395599e-13,3.5879923393505294e-06,2.9956887062208302e-06,5.172969297640691e-07,0.00020536029880379047,2.4318712798803723e-08
0.001418649944759721,0.8163228503677938,0.02170027652839939,0.0066111950153329435,0.007044269131782021,0.08596718095309701,0.0,0.0,0.0002763799055475722,6.504237966813095e-06,0.8864325494297353,0.1421665042122641,5.827256376280075e-05,8.435066468276716e-07,3.4435913244536148e-06,8.051234244820848e-06,0.0005174551677718206,0.00037428831218394896,3.129106894148071e-05,1.0765510986347939e-06,0.0006474881717691894,5.540021025879409e-07,1.8766387818628891e-06,0.00012093768621260853,1.8947625225607414e-07,0.00012039715780604649,3.7285328721591594e-06,0.000137228231116358,4.04275243781561e-06,3.2923453435534687e-07,4.633046389364517e-06,3.034900415568491e-09,4.7147752040042777e-07,2.759435588937388e-06,3.76,0.0,2.2579718352306723e-06,0.17482877699588611,0.4438666213231168,0.0038795038255102334,1.0174446997587716,0.00019558374674265172,1.850627598137878e-11,2.2607187483937402e-13,8.73195725235137e-05,2.092971636181401e-07,1.0322082226154137e-11,4.811484347341063e-12,1.9021965320291466e-10,0.0016104261567895272,1.9676277111785322e-14,4.308640040115019e-06,3.411537457940452e-06,1.0013679684215974e-05,0.00010666012321083391,6.921019099101133e-07,7.73665044333086e-07,1.038367637023536e-11,2.0849348526751268e-12,5.452141725876902e-08,9.333340264463648e-10,3.144283666749316e-06,1.4572277424091161e-08,1.5101832590013523e-05,1.3884489065311211e-11,2.300193218348773e-08,1.6596588540849104e-05,2.956888744307431e-10,7.648697587569158e-06,0.0015287089771432846,6.592752254811133e-05,3.1324763541843027e-05,4.145419078187455e-12,9.884907583726711e-09,9.059403418204232e-06,0.0029408940496295534,4.488310386306618e-09,6.295846292036712e-05,5.17992571251745e-06,5.47928018721948e-05,0.001812595951747871,0.018921722483963996,2.9706107567352802e-08,6.201941989891976e-13,3.595760429323548e-06,2.9821280878297964e-06,5.238413830294948e-07,0.00020486181693889766,2.429756031061094e-08
0.0014188960736357325,0.8163163977069328,0.02194575124362892,0.006701586510286064,0.007122246325946276,0.08562234990750164,0.0,0.0,0.00027450793226776717,6.432785820986886e-06,0.8861656185320661,0.14268103502444263,5.7439648896456353e-05,8.583806823920245e-07,3.4531445386226387e-06,7.986026928911676e-06,0.0005063001101850409,0.00036621072447191215,3.086247024712355e-05,1.0516254217959728e-06,0.0006291737473079292,5.434675998137911e-07,1.8665738630756246e-06,0.00011836165943963052,1.8687359606611574e-07,0.00011709535307091722,3.6195914439465754e-06,0.00013103664244113088,3.8183275574541675e-06,3.149379884442234e-07,4.572397505005234e-06,2.9515493664961433e-09,4.546776206871932e-07,2.6406966214841034e-06,3.76,0.0,2.2145093716540064e-06,0.17415018279565564,0.4442949238939325,0.0038024816536381214,1.0175027422594698,0.00018927614700427073,1.811927859616298e-11,2.252440689575117e-13,8.69806467462538e-05,2.0665706452854564e-07,1.0128798760061185e-11,4.706506012551477e-12,1.861229350851061e-10,0.0016024699170308003,1.8967957755748136e-14,4.252795172703055e-06,3.3679656709217175e-06,9.78404986885999e-06,0.00010315726438377361,6.772859207027601e-07,7.570787314597233e-07,1.025957749107246e-11,2.0599859497166233e-12,5.3885246154562266e-08,9.299282739252426e-10,3.091602607022777e-06,1.4039634640436274e-08,1.4416440592635042e-05,1.383534993000972e-11,2.241967945022123e-08,1.61294642782934e-05,2.8960890365933666e-10,7.612875108348969e-06,0.0015048687186801925,6.356142628027117e-05,3.117634403697096e-05,4.06668720223567e-12,9.800008363749393e-09,9.182258851928283e-06,0.0029277328370853964,4.468384262030584e-09,6.269241767463446e-05,5.156704593186361e-06,5.4412399696510935e-05,0.0018000354101669683,0.018948709060837236,2.9386171672303762e-08,6.135115885558604e-13,3.603161049553545e-06,2.967992645685292e-06,5.304598989259056e-07,0.00020435570816154064,2.4276092643265717e-08
0.001419142202511744,0.8163096158257611,0.022193570706944624,0.00679293518557219,0.007200867991348174,0.08527455481209531,0.0,0.0,0.0002726506160082292,6.3638232379527895e-06,0.8858917129033469,0.14320030751119897,5.660464044993766e-05,8.732902394760559e-07,3.4618306107141397e-06,7.91948939977454e-06,0.0004952675137419562,0.00035822226409336474,3.043590198713665e-05,1.0267943552003252e-06,0.0006111157079345921,5.328605306917747e-07,1.8562394041472056e-06,0.0001158086238693764,1.8426094773948603e-07,0.00011386253730302171,3.512141905932062e-06,0.0001250510208267894,3.6045519238003754e-06,3.0108724354944535e-07,4.511126761876016e-06,2.8690177149260823e-09,4.3821799692510117e-07,2.525519568829375e-06,3.76,0.0,2.1711482681801783e-06,0.17346997685694662,0.44472205998393793,0.00372603219963474,1.0175605808913917,0.00018315559621887655,1.773804976512623e-11,2.2441892678506028e-13,8.664091593045836e-05,2.0402485321048242e-07,9.937873359097741e-12,4.603266555261561e-12,1.820926931350725e-10,0.0015944914760631008,1.8283062231547106e-14,4.197822187683578e-06,3.3250641614267086e-06,9.558759423847738e-06,9.973942470484788e-05,6.627141250518703e-07,7.407660788077351e-07,1.0134333532810735e-11,2.0348081557192908e-12,5.324330931712176e-08,9.264124180490234e-10,3.0397084914933898e-06,1.3522056798866218e-08,1.3754366591225996e-05,1.378434169702185e-11,2.1846435100744907e-08,1.567246723625016e-05,2.8363814757014867e-10,7.575566611047949e-06,0.0014811087699481734,6.12643338222682e-05,3.1021864261268434e-05,3.988943533317784e-12,9.71348812538913e-09,9.306769803624742e-06,0.0029144541959633947,4.448278931590174e-09,6.241193738593421e-05,5.1322928764606275e-06,5.402096362107751e-05,0.0017873135267073138,0.018975786334751922,2.9061633345025002e-08,6.067329138190597e-13,3.610184908895583e-06,2.953280214418368e-06,5.371522327113686e-07,0.0002038419148612774,2.4254307049184674e-08
0.0014193883313877553,0.8163025032788169,0.02244371602463042,0.0068852282140277376,0.00728012220707486,0.08492387062887466,0.0,0.0,0.0002708081331741695,6.297349049175556e-06,0.885610774189704,0.14372435114040621,5.5767985702461754e-05,8.88225509540945e-07,3.4696389263414633e-06,7.851668500052033e-06,0.00048435965579360444,0.00035032468258349917,3.0011539024094166e-05,1.0020737639042158e-06,0.0005933195047500297,5.221907684144262e-07,1.8456419949470724e-06,0.00011327938589210204,1.8163916834696323e-07,0.00011069866789678894,3.406232260607861e-06,0.00011926838003925226,3.401044721574645e-06,2.8767751909425554e-07,4.449272341109047e-06,2.7873573790042037e-09,4.2210404563089365e-07,2.4138748882853763e-06,3.76,0.0,2.127913270211446e-06,0.172788221563783,0.44514792823224325,0.003650174111584827,1.0176182155509172,0.0001772191124401802,1.736261603649731e-11,2.2359790825172716e-13,8.630041123282311e-05,2.0140130360134488e-07,9.749391173687969e-12,4.501794199701417e-12,1.781300916573225e-10,0.001586491969799742,1.762109763085176e-14,4.1437379682084365e-06,3.282846615444157e-06,9.33783761076298e-06,9.640637246519058e-05,6.483906944218793e-07,7.247317470851307e-07,1.0008029980211332e-11,2.009418672366334e-12,5.2596051473176384e-08,9.227891471138517e-10,2.9886136272547253e-06,1.3019396321992724e-08,1.3115233728721138e-05,1.3731510326704835e-11,2.1282257088822387e-08,1.5225537704914098e-05,2.777771199802053e-10,7.536767798740193e-06,0.0014574340396185203,5.9035309050017545e-05,3.0861308101289105e-05,3.912222194687245e-12,9.625368784668335e-09,9.432938245222032e-06,0.0029010579650341276,4.427994127689401e-09,6.21169621585933e-05,5.106686867764106e-06,5.361854938403824e-05,0.0017744315614303735,0.01900295026475724,2.8732607457192916e-08,5.998605762820247e-13,3.6168228060224483e-06,2.937989193706768e-06,5.439180889529402e-07,0.000203320381195461,2.4232200844615554e-08
