Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79)
5.4501933946368205e-05,0.7775280985306771,6.370101616830538e-08,2.3431778360806905e-08,1.2460302216628677e-08,2.1140509551203607e-06,0.0,0.0,1.5866012426277658e-06,2.246885732540976e-08,6.0958931703973184e-05,2.4385342344287296e-07,3.881212637418474e-09,4.0763757655784757e-22,3.130017837226036e-15,2.6293304539215837e-09,5.301821853486203e-07,0.00013328212179968506,8.263939304265168e-11,1.2119051157989254e-13,0.000382047859083027,1.9551508434389364e-10,5.668630188323559e-11,7.859751831562771e-13,6.859995338431288e-12,2.4464033930267534e-06,5.136072630679794e-12,4.559798061530398e-12,1.5321466183941385e-11,1.562643386335961e-14,7.998553840240193e-13,1.899984597031732e-16,1.6002752885741787e-11,7.363974495796467e-13,3.76,0.0,0.017093381179272376,0.999372184606237,1.3459663915568435e-06,5.994759961299227e-08,0.7563946610227733,0.7554241783715443,9.507627206883586e-08,1.4461625947096776e-11,0.00048589762995535486,1.555128292573962e-07,2.574017666552041e-12,3.4189534902856714e-14,1.3742186510868913e-12,7.578916726846003e-05,4.392957408414671e-10,1.1034256064252834e-08,3.897920218077421e-08,6.110813490476097e-06
5.47124380572054e-05,0.7775592785845019,6.399640652485128e-08,2.3528054950748576e-08,1.2518255304184586e-08,2.1325220711313274e-06,0.0,0.0,1.5970007238848243e-06,2.264875525202416e-08,6.143780447359161e-05,2.457264697556922e-07,3.9010239998538875e-09,4.132460759580886e-22,3.1584582647049088e-15,2.6410520031716395e-09,5.340357519721406e-07,0.0001339426808337999,8.341323894542704e-11,1.2239951269283763e-13,0.0003840173721545964,1.9653081765764733e-10,5.6939032547266897e-11,7.975453509066707e-13,6.910937877955764e-12,2.465138705395453e-06,5.17437545881494e-12,4.633888940039095e-12,1.5597918498380064e-11,1.58541881645443e-14,8.085596970925442e-13,1.918834957985139e-16,1.608610168258619e-11,7.4320080058982e-13,3.76,0.0,0.016843612986237856,0.9993714580119849,1.3567584656606237e-06,6.064707366301729e-08,0.7566468844402057,0.7556712323884278,9.396696679493497e-08,1.4453229697192026e-11,0.0004858972766252847,1.5630323290188734e-07,2.579821568565819e-12,3.436147958965968e-14,1.3810081049873238e-12,7.60011095281941e-05,4.3942146975856397e-10,1.1083576922050887e-08,3.9134927093047925e-08,6.157936709461684e-06
5.492294216804259e-05,0.7775900075678338,6.429250725271973e-08,2.36246073219319e-08,1.257638874736151e-08,2.1510840177850204e-06,0.0,0.0,1.607426187782123e-06,2.2829188400298906e-08,6.191803839892095e-05,2.476077901568701e-07,3.920844890282031e-09,4.1891783688523906e-22,3.1870832098550416e-15,2.652799258843124e-09,5.37904831609971e-07,0.00013460339027720607,8.419180695971515e-11,1.2361634093198053e-13,0.0003859875828553542,1.9754688428006308e-10,5.719231858731539e-11,8.09253145016805e-13,6.962104001035857e-12,2.4839562942465547e-06,5.212855769224127e-12,4.708940470271464e-12,1.587837641346121e-11,1.608452145313942e-14,8.17323189315831e-13,1.937820879395687e-16,1.61696932221059e-11,7.500432143020976e-13,3.76,0.0,0.0165974950273609,0.999370730987489,1.367603683678196e-06,6.135186106134508e-08,0.7568954597059173,0.7559146349282241,9.287387281372621e-08,1.4444955423451924e-11,0.000485896923086885,1.5709404038896833e-07,2.5856296434058017e-12,3.453386854174193e-14,1.3878151876784284e-12,7.621198744821245e-05,4.3954532136266946e-10,1.1133001430818364e-08,3.9290963642966586e-08,6.205267732341616e-06
5.5133446278879786e-05,0.7776202921858595,6.458931808400867e-08,2.3721434543290758e-08,1.2634702227751152e-08,2.169736931643447e-06,0.0,0.0,1.6178775883380343e-06,2.3010155345240262e-08,6.23996269927439e-05,2.4949740339718297e-07,3.940675234773729e-09,4.2465291068648785e-22,3.2158932023880043e-15,2.6645722693785553e-09,5.417894495617167e-07,0.00013526424730247107,8.497511129985353e-11,1.248410211608829e-13,0.0003879584808750481,1.985632788637894e-10,5.74461492324118e-11,8.210998513731016e-13,7.01349422246366e-12,2.50285634307212e-06,5.251513958396734e-12,4.784962303856601e-12,1.616288497213418e-11,1.6317455345034274e-14,8.261460121667108e-13,1.9569430854351558e-16,1.6253527496849362e-11,7.569248083837353e-13,3.76,0.0,0.016354973956334364,0.9993700035351486,1.3785021834916933e-06,6.206198270018314e-08,0.7571404401495646,0.7561544393498767,9.179675327878454e-08,1.4436801343067941e-11,0.00048589656934132835,1.578852489828815e-07,2.5914418715071507e-12,3.470670683831158e-14,1.3946401946100143e-12,7.642180482697382e-05,4.396673207957783e-10,1.1182529783029522e-08,3.9447312457290916e-08,6.252807013847276e-06
5.534395038971698e-05,0.7776501388735374,6.488683854362274e-08,2.381853608711904e-08,1.2693195517295856e-08,2.1884809492658825e-06,0.0,0.0,1.6283548797461262e-06,2.3191654678283512e-08,6.288256379152845e-05,2.5139532824066555e-07,3.960514960660717e-09,4.304519833439581e-22,3.2448888135468365e-15,2.6763710229800347e-09,5.456896310000583e-07,0.00013592524912476667,8.576316612037021e-11,1.2607357697742234e-13,0.0003899300560549022,1.9957999616846088e-10,5.77005319215504e-11,8.330867644424193e-13,7.065109052098946e-12,2.5218390353124814e-06,5.290350440613717e-12,4.8619641659027876e-12,1.645148959918423e-11,1.6553011580111993e-14,8.350283140640345e-13,1.9762022944752307e-16,1.6337604522795775e-11,7.638457007040827e-13,3.76,0.0,0.016115997215644915,0.9993692756573203,1.3894541028717173e-06,6.277745950660173e-08,0.7573818783121854,0.756390698223338,9.073537479119813e-08,1.4428765699791591e-11,0.00048589621538974975,1.5867685599486184e-07,2.597258461664445e-12,3.487998759153115e-14,1.4014828411937359e-12,7.663056548136493e-05,4.3978749470604115e-10,1.1232162106623675e-08,3.9603974147846405e-08,6.300555008939696e-06
5.555445450055417e-05,0.7776795540543548,6.518506833898712e-08,2.3915911147176506e-08,1.2751868352304878e-08,2.2073162071721023e-06,0.0,0.0,1.6388580163663613e-06,2.3373685006837005e-08,6.336684235491027e-05,2.5330158347545584e-07,3.98036399649715e-09,4.363164679143082e-22,3.274070979894709e-15,2.6881955085217273e-09,5.496054010240664e-07,0.00013658639300100344,8.655598671348409e-11,1.273140300955651e-13,0.00039190229838436557,2.005970310573483e-10,5.795548691952575e-11,8.452151875829037e-13,7.1169490023240376e-12,2.540904554697377e-06,5.329365619266643e-12,4.939955851165333e-12,1.6744236092948296e-11,1.6791212020789934e-14,8.439702401408357e-13,1.9955991946425949e-16,1.642192438469018e-11,7.708060093527192e-13,3.76,0.0,0.01588051302011172,0.999368547356319,1.4004595795870616e-06,6.349831244161543e-08,0.7576198259626569,0.7566234633460334,8.968950720667265e-08,1.4420846762858501e-11,0.0004858958612332309,1.5946885878315816e-07,2.603079658885275e-12,3.505370236707037e-14,1.4083426410040576e-12,7.683827324649767e-05,4.3990587439595716e-10,1.1281898438239422e-08,3.976094934244444e-08,6.3485121732083645e-06
5.576495861139137e-05,0.7777085440214082,6.548400643537581e-08,2.4013560322972817e-08,1.2810720386556518e-08,2.2262428419258212e-06,0.0,0.0,1.6493869526863562e-06,2.3556244953593326e-08,6.385245626575587e-05,2.5521618782666113e-07,4.000222272321321e-09,4.422468151437247e-22,3.3034406511910914e-15,2.7000457314633605e-09,5.535367845559252e-07,0.00013724767622810594,8.735358483461575e-11,1.2856240554682715e-13,0.0003938751979951535,2.0161437844628265e-10,5.821100192830338e-11,8.574864319911344e-13,7.169014588612696e-12,2.5600530842702593e-06,5.368559936899905e-12,5.018947229846309e-12,1.704117062827905e-11,1.7032078654235796e-14,8.529719396661527e-13,2.0151344960672583e-16,1.6506487102757802e-11,7.77805852649024e-13,3.76,0.0,0.01564847032576454,0.9993678186344193,1.4115187511784884e-06,6.42245624999473e-08,0.7578543341288106,0.7568527857739944,8.865892380562845e-08,1.4413042826022305e-11,0.0004858955068728699,1.6026125474921587e-07,2.608905324742837e-12,3.5227862606629055e-14,1.4152201055165686e-12,7.704493197356737e-05,4.4002248640912146e-10,1.1331738856306781e-08,3.9918238623961596e-08,6.396678961711498e-06
5.597546272222856e-05,0.7777371150028686,6.578365238395277e-08,2.4111482915429972e-08,1.2869751320523417e-08,2.245260989996333e-06,0.0,0.0,1.659941643355692e-06,2.3739333156797275e-08,6.433939913026659e-05,2.571391600554535e-07,4.020089719095113e-09,4.482420506627891e-22,3.3329982067519593e-15,2.7119217849403676e-09,5.574838064396128e-07,0.00013790909614340565,8.815597435115233e-11,1.2981872743577462e-13,0.00039584874516255126,2.0263203330652789e-10,5.84670464527383e-11,8.699018178295894e-13,7.221306319606188e-12,2.579284807727669e-06,5.407933778524013e-12,5.0989482433948465e-12,1.7342339756418928e-11,1.7275633570998003e-14,8.620335643218309e-13,2.034808965109386e-16,1.6591292686197707e-11,7.8484534911473e-13,3.76,0.0,0.015419818836412096,0.9993670894938559,1.4226317551746684e-06,6.495623071009353e-08,0.7580854530908672,0.7570787158152842,8.764340148605702e-08,1.4405352208676232e-11,0.00048589515230979826,1.6105404134078218e-07,2.6147354370664685e-12,3.540247520982043e-14,1.4221157659352282e-12,7.72505455305919e-05,4.4013734844618317e-10,1.1381683541833e-08,4.007584257501111e-08,6.445055830244944e-06
5.6185966833065754e-05,0.7777652730875418,6.60840058736619e-08,2.4209678050293213e-08,1.2928960941187436e-08,2.264370787811012e-06,0.0,0.0,1.6705220432130133e-06,2.3922948271550093e-08,6.482766458092032e-05,2.590705189688547e-07,4.0399662690405555e-09,4.543038826819329e-22,3.362744426767418e-15,2.7238236504059068e-09,5.614464914170211e-07,0.00013857065012816636,8.896317026146593e-11,1.31083018395561e-13,0.00039782293031804535,2.0364999073017218e-10,5.872365641186311e-11,8.824626749838032e-13,7.273824703124375e-12,2.5985999090201615e-06,5.4474875397145625e-12,5.179968913510997e-12,1.7647790452966025e-11,1.7521898990399603e-14,8.711552586673034e-13,2.0546232813179632e-16,1.6676341148807862e-11,7.919246175065263e-13,3.76,0.0,0.015194509069453513,0.9993663599368183,1.4337987290576593e-06,6.569333813814149e-08,0.7583132323156391,0.7573013029641721,8.664272023959603e-08,1.4397773257208014e-11,0.0004858947975450134,1.6184721605466615e-07,2.6205703449020687e-12,3.557752233266179e-14,1.4290286296382685e-12,7.745511780285739e-05,4.402504937314199e-10,1.1431732582238467e-08,4.023376177523732e-08,6.49364323517553e-06
5.639647094390295e-05,0.777793024446808,6.638506612215592e-08,2.4308145884968117e-08,1.2988348858401428e-08,2.28357237182991e-06,0.0,0.0,1.6811281072268643e-06,2.410708896881495e-08,6.531724627429485e-05,2.6101028334438385e-07,4.059851855814335e-09,4.604333008768341e-22,3.392680148620041e-15,2.7357513063827558e-09,5.65424864110057e-07,0.00013923233560262364,8.977518525055673e-11,1.323553026852609e-13,0.00039979774403271437,2.0466824589307947e-10,5.89808364928646e-11,8.951703422977397e-13,7.326570248425828e-12,2.6179985716594077e-06,5.487221651956731e-12,5.262019337330159e-12,1.7957570084152542e-11,1.7770897242636584e-14,8.803371687705419e-13,2.074578160475609e-16,1.676163254015307e-11,7.990437768153107e-13,3.76,0.0,0.014972492266681544,0.9993656299654583,1.4450198102086418e-06,6.643590588544645e-08,0.7585377205457094,0.7575205959903518,8.565666349116274e-08,1.439030434196107e-11,0.00048589444257954805,1.6264077643022703e-07,2.6264100727397467e-12,3.57530073373014e-14,1.4359588396647444e-12,7.765865268996141e-05,4.403619480123128e-10,1.1481886054544925e-08,4.039199679246843e-08,6.542441632695563e-06
5.660697505474014e-05,0.7778203747851615,6.668683279646571e-08,2.4406885515264476e-08,1.3047914926783436e-08,2.3028658784342963e-06,0.0,0.0,1.691759790495289e-06,2.4291753929736348e-08,6.580813788460906e-05,2.629584719896331e-07,4.07974641372903e-09,4.666302796454978e-22,3.4228061151122624e-15,2.7477048144355873e-09,5.694189490327824e-07,0.0001398941500158669,9.059203413223015e-11,1.3363560281713257e-13,0.000401773176979269,2.0568679400162754e-10,5.923856521546588e-11,9.080261648412203e-13,7.379543465722902e-12,2.63748097969553e-06,5.527136507159775e-12,5.345109665843457e-12,1.82717263025888e-11,1.8022650782510642e-14,8.89579442074138e-13,2.0946743444989295e-16,1.6847166840415843e-11,8.062029461866562e-13,3.76,0.0,0.014753720201803152,0.9993648995818978,1.456295135898154e-06,6.71839550774739e-08,0.7587589659918667,0.7577366431314702,8.468501717848207e-08,1.4382943851058401e-11,0.0004858940874144547,1.6343472004020278e-07,2.63225456922429e-12,3.592894035597243e-14,1.4429069668545867e-12,7.78611541025077e-05,4.4047173210624796e-10,1.1532144034901263e-08,4.055054817625419e-08,6.59145147957157e-06
5.6817479165577335e-05,0.7778473301516182,6.69893049066512e-08,2.45058975600227e-08,1.310765855777458e-08,2.3222514440436436e-06,0.0,0.0,1.702417048252888e-06,2.44769418527427e-08,6.630033311267575e-05,2.6491510367030385e-07,4.099649878669973e-09,4.728950935414375e-22,3.4531231071390904e-15,2.7596841619991814e-09,5.734287706350032e-07,0.00014055609085917854,9.14137283354209e-11,1.349239442223692e-13,0.0004037492199816077,2.0670563035195553e-10,5.949683938887516e-11,9.210314982342752e-13,7.432744861782416e-12,2.6570473165297203e-06,5.567232537970014e-12,5.429250135392216e-12,1.859030719313244e-11,1.8277182187207987e-14,8.988822261524826e-13,2.1149125569772011e-16,1.6932944145653814e-11,8.13402244998661e-13,3.76,0.0,0.014538145433161594,0.9993641687882165,1.4676248434150666e-06,6.793750687841428e-08,0.7589770160804399,0.757949491840341,8.372757058115632e-08,1.4375690199148497e-11,0.00048589373205072596,1.6422904450253799e-07,2.638103945322581e-12,3.610531628363532e-14,1.4498727628733244e-12,7.806262596611314e-05,4.4057987132566714e-10,1.15825066413029e-08,4.070941647864072e-08,6.640673232274035e-06
5.702798327641453e-05,0.7778738962259798,6.729248246375593e-08,2.4605180234086772e-08,1.3167579929694157e-08,2.3417292049580976e-06,0.0,0.0,1.7130998359137456e-06,2.4662651449934394e-08,6.679382568250922e-05,2.668801972322881e-07,4.11956218701292e-09,4.792288422818023e-22,3.483631757527812e-15,2.771689399449957e-09,5.774543531360028e-07,0.0001412181556601912,9.224028433154188e-11,1.362203475116309e-13,0.0004057258639925044,2.0772475031979386e-10,5.975568048573108e-11,9.3418770529727e-13,7.486174940201542e-12,2.6766977667203794e-06,5.6075101095170484e-12,5.514451050234802e-12,1.891336121749354e-11,1.8534514158755167e-14,9.082456652692718e-13,2.1352935058091075e-16,1.701896431574447e-11,8.206417928564327e-13,3.76,0.0,0.01432572119124559,0.9993634375864584,1.4790090697287763e-06,6.869658248470979e-08,0.7591919175657669,0.7581591888974631,8.278411587402793e-08,1.436854182330645e-11,0.00048589337648931855,1.6502374747816785e-07,2.6439584171732214e-12,3.6282126101574904e-14,1.456855735337523e-12,7.826307221931997e-05,4.406863933701122e-10,1.1632973935472438e-08,4.0868602210952966e-08,6.690107348329774e-06
5.723848738725172e-05,0.7779000786746791,6.759636445203172e-08,2.4704734231009707e-08,1.322767841765495e-08,2.361299297540809e-06,0.0,0.0,1.7238081089962993e-06,2.4848881446499755e-08,6.728860933963217e-05,2.6885377146709266e-07,4.139483276814905e-09,4.85632324115729e-22,3.514332857929556e-15,2.7837204805834354e-09,5.814957208107774e-07,0.0001418803419797329,9.307171389122226e-11,1.3752483898101614e-13,0.000407703100083167,2.087441493420876e-10,6.001508730781742e-11,9.474961581428396e-13,7.539834208823339e-12,2.69643251377998e-06,5.647969662786639e-12,5.600722784479128e-12,1.9240937188660033e-11,1.8794669506020687e-14,9.176699054507695e-13,2.1558179259067344e-16,1.7105227551182693e-11,8.27921709528599e-13,3.76,0.0,0.01411640132266916,0.9993627059786332,1.4904479520400592e-06,6.94612031232448e-08,0.7594037165861987,0.7583657804670572,8.185444812193595e-08,1.4361497180890394e-11,0.000485893020731215,1.6581882666268786e-07,2.6498179293069406e-12,3.645937829524761e-14,1.463856320046849e-12,7.84624968118717e-05,4.4079132032620045e-10,1.1683546047968369e-08,4.102810591837627e-08,6.739754284683683e-06
5.7448991498088916e-05,0.7779258832748964,6.790095019993847e-08,2.4804559467481985e-08,1.3287953563650223e-08,2.380961858093117e-06,0.0,0.0,1.7345418231845027e-06,2.5035630585524152e-08,6.778467785879661e-05,2.708358451718931e-07,4.159413087176125e-09,4.921056830426579e-22,3.545227147500072e-15,2.795777450802613e-09,5.855528977516389e-07,0.00014254264742269126,9.390802952459776e-11,1.388374417877338e-13,0.000409680919482466,2.0976382295299184e-10,6.027504673511648e-11,9.609582397542438e-13,7.593723171100993e-12,2.716251741618773e-06,5.688611603337959e-12,5.68807580320084e-12,1.9573084396560438e-11,1.905767116209987e-14,9.271550920044648e-13,2.1764865536047334e-16,1.7191733840949864e-11,8.352421150584393e-13,3.76,0.0,0.013910140492762004,0.9993619739667073,1.5019416273495803e-06,7.023139006259298e-08,0.7596124584615581,0.7585693118944221,8.093836601675211e-08,1.4354554756902845e-11,0.00048589266477736643,1.6661427980143837e-07,2.6556825760411067e-12,3.663707180555496e-14,1.4708744981934437e-12,7.866090370789089e-05,4.408946746076929e-10,1.1734223047544816e-08,4.118792812037802e-08,6.789614498842423e-06
5.765949560892611e-05,0.7779513155593509,6.820623951292242e-08,2.4904654613463797e-08,1.33484054371859e-08,2.400717022857656e-06,0.0,0.0,1.7453009343526768e-06,2.5222897627591758e-08,6.828202504408132e-05,2.728264371953635e-07,4.179351558171875e-09,4.986494645568628e-22,3.576315380602766e-15,2.8078603658112385e-09,5.896259078161968e-07,0.000143205069636816,9.47492465342702e-11,1.4015817716024827e-13,0.0004116593135728767,2.107837667667184e-10,6.053556082555266e-11,9.74575342782807e-13,7.647842328193828e-12,2.736155634761002e-06,5.729436310739442e-12,5.776520661814501e-12,1.990985261019986e-11,1.9323542187721257e-14,9.367013690758339e-13,2.1973001163720133e-16,1.7278483031900034e-11,8.426031297542782e-13,3.76,0.0,0.013706894163752313,0.9993612415526036,1.5134902323576602e-06,7.100716461293831e-08,0.7598181877149536,0.7587698277277576,8.003567173423197e-08,1.4347713062961178e-11,0.000485892308628692,1.6741010468878583e-07,2.661552468253244e-12,3.6815203925433876e-14,1.477910134958214e-12,7.885829688461538e-05,4.4099647990506713e-10,1.1785004980262754e-08,4.134806929921961e-08,6.839688448932647e-06
5.78699997197633e-05,0.7779763806703182,6.8512231712417e-08,2.5005019516811992e-08,1.3409033712360238e-08,2.4205649280895674e-06,0.0,0.0,1.7560853984480999e-06,2.541068133946455e-08,6.878064471211052e-05,2.748255663750437e-07,4.199298630863482e-09,5.052646095988274e-22,3.6075983192960544e-15,2.819969186466653e-09,5.937147749036744e-07,0.00014386760628810143,9.559537844964443e-11,1.41487070237862e-13,0.0004136382738010988,2.118039764013287e-10,6.07966404726635e-11,9.883488650600704e-13,7.702192185941727e-12,2.756144377248748e-06,5.770444201905669e-12,5.866067955169e-12,2.025129180518824e-11,1.9592305749606972e-14,9.463088820338457e-13,2.2182593406698656e-16,1.7365475248670925e-11,8.500048740110531e-13,3.76,0.0,0.013506618134388906,0.9993605087382272,1.5250939039179989e-06,7.178854810082957e-08,0.7600209485330489,0.758967372178659,7.91461689270473e-08,1.4340970621766575e-11,0.00048589195228610307,1.6820629913830718e-07,2.6674276271431433e-12,3.69937756755828e-14,1.4849632567721303e-12,7.905468032476032e-05,4.410967600869224e-10,1.1835891967571479e-08,4.1508529956214214e-08,6.889976592806765e-06
5.80805038306005e-05,0.7780010842967044,6.881892612153027e-08,2.5105654080990967e-08,1.3469837959878106e-08,2.4405057100059e-06,0.0,0.0,1.766895171577475e-06,2.5598980505107075e-08,6.928053070960513e-05,2.7683325154076607e-07,4.219254247529482e-09,5.119517211030478e-22,3.639076621035993e-15,2.832103909821152e-09,5.978195227870376e-07,0.0001445302550854517,9.644643820026638e-11,1.4282414519302545e-13,0.0004156177917671971,2.128244475865384e-10,6.105828388237025e-11,1.0022802161870703e-12,7.756773245615708e-12,2.77621815314543e-06,5.8116356867030454e-12,5.95672837168605e-12,2.05974524523271e-11,1.986398515109146e-14,9.559777750453355e-13,2.2393649653364503e-16,1.7452710575328985e-11,8.574474685196831e-13,3.76,0.0,0.01330926900050008,0.9993597755254399,1.536752778800645e-06,7.257556189480274e-08,0.760220784305612,0.7591619886614431,7.826966484530937e-08,1.4334325982766164e-11,0.00048589159575049875,1.6900286101125886e-07,2.6733081117898596e-12,3.7172788097595395e-14,1.4920339306543774e-12,7.925005802337956e-05,4.411955369101536e-10,1.188688411439961e-08,4.16693105837326e-08,6.940479388573188e-06
