Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65)
5.756185942520181e-09,0.46522266116737765,7.932037060699878e-17,1.664173597520466e-20,1.5177778521316877e-20,1.3032297699203154e-19,0.0,0.0,1.3304561725395918e-12,5.279242241613757e-19,6.3489001310034655e-22,1.4648055588793416e-20,3.85795081598304e-28,3.3203689802661057e-49,4.796718801601417e-33,7.079094971224125e-20,1.510772062314655e-17,8.433943656908653e-19,2.9918647272645164e-36,1.9747039739046628e-40,3.953875629525421e-21,3.703039174999751e-32,1.9205301928238884e-19,1.8947378310885712e-29,5.041285109594794e-25,2.0973361746023474e-30,1.68437239228189e-31,1.781001578867081e-35,1.2761114792175478e-35,6.970225270887568e-38,2.3726255369761228e-29,1.9380222539036577e-42,8.468608230066889e-34,1.992032930570627e-43,3.76,0.0,0.825701606630024,0.9999879150723999,2.9766713777655966e-22,9.67964283047984e-22,9.273133257641766e-09,9.19878019981897e-09,7.435305650906099e-11,3.426462439480845e-19,1.2084926268878074e-05,4.19136565002273e-24,9.522142648463393e-28,1.2613837312514047e-28,4.120639982362886e-28,8.430467838506956e-19,7.874520168103928e-20,2.7351403864628e-20,1.1382582113794415e-20,1.2691477792486845e-21,4.2932253388595426e-26,1.0349885481220464e-21,5.1360295258923616e-23,1.1612921936117463e-25,5.22258103831478e-26,3.819801485220154e-21,1.242778801484363e-31,2.9933717381908507e-22,1.5249239522028686e-29,2.8237997485568455e-19,2.230111261444374e-21,1.4267215631339698e-36,1.4495730808332794e-25,1.51108332677709e-17,1.4660624789964512e-13,2.320485954002004e-14,2.0663623194632243e-28,1.1375207856503957e-12
6.006459731258691e-09,0.46522266120095834,8.63068098580524e-17,1.88724012194735e-20,1.7217045824924125e-20,1.4797924604985673e-19,0.0,0.0,1.3893393126905717e-12,5.751189636566888e-19,7.1022449821464e-22,1.6553534349229995e-20,4.4016647890419135e-28,3.809335392948007e-49,5.155504128377517e-33,7.548192515278315e-20,1.5764444718045228e-17,9.216647512480486e-19,3.519446401047377e-36,2.24006100436497e-40,4.305618926460102e-21,4.2009430803086355e-32,1.973301136137966e-19,2.1522409692779805e-29,5.487352174841555e-25,2.569731471622431e-30,1.9133193298861686e-31,2.1089999176001377e-35,1.4498859619716287e-35,7.919328988570213e-38,2.6911026123024403e-29,2.4209096880446958e-42,1.012724461871518e-33,2.362804522413139e-43,3.76,0.0,0.8257016062267797,0.9999879150715154,3.4560300511950004e-22,1.0539600743458089e-21,9.67632075079113e-09,9.60001864278152e-09,7.630210658421669e-11,3.6833114505318675e-19,1.2084927094267114e-05,4.564821194798734e-24,9.99520309897844e-28,1.383826407151536e-28,4.614382808888494e-28,9.212767108060617e-19,8.25944356160518e-20,2.938799622028742e-20,1.2241920016598537e-20,1.4275603170440448e-21,5.048661469121956e-26,1.126518019360894e-21,5.591133908382184e-23,1.3181456630176524e-25,5.646149156797438e-26,4.105473936230522e-21,1.3689153371715367e-31,3.3692488208200054e-22,1.8735781116161173e-29,2.9466262753294455e-19,2.4280699002739424e-21,1.6979214819371575e-36,1.7052335373948983e-25,1.576783368119296e-17,1.528673110462331e-13,2.525350282680315e-14,2.2815124908200355e-28,1.1860526872081922e-12
6.2567335199972e-09,0.46522266123453904,9.35833201063592e-17,2.129141253729861e-20,1.9429207667017635e-20,1.6715548547333556e-19,0.0,0.0,1.4483076800627727e-12,6.243587093569647e-19,7.904122201287188e-22,1.8596562006076948e-20,4.9943097881899015e-28,4.349672452124868e-49,5.522324534932457e-33,8.021020811039301e-20,1.642115666359167e-17,1.0034408927457333e-18,4.111526320960233e-36,2.5278740288340294e-40,4.672378751221601e-21,4.741016454113124e-32,2.0242145832399743e-19,2.4320286050569057e-29,5.952166875588109e-25,3.1236553090940193e-30,2.1620759911088797e-31,2.4802569345052026e-35,1.6387589442160748e-35,8.950882448779997e-38,3.036461930573608e-29,2.9974156424401965e-42,1.2025465894748536e-33,2.783176470239775e-43,3.76,0.0,0.8257016058235354,0.999987915071027,3.9900539401215945e-22,1.1436144999325703e-21,1.0079508243743586e-08,1.000133228879005e-08,7.817595341229203e-11,3.945945717590115e-19,1.2084927523760396e-05,4.954222209255876e-24,1.0468383243047535e-27,1.5121808401942556e-28,5.139873613106828e-28,1.0030098383284548e-18,8.64445687468801e-20,3.1468780633838966e-20,1.3121373166723349e-20,1.597470484934286e-21,5.896099308068005e-26,1.221886013457411e-21,6.065446581301428e-23,1.4869555812648097e-25,6.077885357660301e-26,4.394723551609634e-21,1.5013151960343548e-31,3.772784942242381e-22,2.2820916433572412e-29,3.069456989900605e-19,2.63442905706284e-21,2.0058863803529052e-36,1.9921570943677284e-25,1.6424833675510773e-17,1.591190541280819e-13,2.7387666816523522e-14,2.508996102191202e-28,1.2345083916719228e-12
6.5070073087357095e-09,0.4652226612681198,1.0114933525243585e-16,2.390602538281874e-20,2.1820989803224097e-20,1.8791336452242057e-19,0.0,0.0,1.5073611416385094e-12,6.7564641666604805e-19,8.754877733501932e-22,2.0778691319200682e-20,5.637979626911074e-28,4.944985977379104e-49,5.896780651020753e-33,8.496817205139206e-20,1.7077856461846315e-17,1.0887235141810007e-18,4.77270790525509e-36,2.839006600850465e-40,5.054157863207608e-21,5.324881576135823e-32,2.0733362639475098e-19,2.7350175836182454e-29,6.435710243908882e-25,3.769227761679884e-30,2.4314552753595836e-31,2.898401695251405e-35,1.8433591053308214e-35,1.006831666344284e-37,3.4097268620636206e-29,3.68098731205747e-42,1.4186815026818603e-33,3.2574081352034404e-43,3.76,0.0,0.825701605420291,0.9999879150707862,4.582672299931811e-22,1.2369274921249723e-21,1.0482695736499134e-08,1.0402718236360765e-08,7.997749847710807e-11,4.214074539473986e-19,1.2084927705389732e-05,5.3595716232014976e-24,1.0941673468047332e-27,1.6464563923559182e-28,5.697374819079462e-28,1.0882468728957324e-18,9.029553821563176e-20,3.359136880023613e-20,1.402000843194979e-20,1.7791182791504672e-21,6.842047389031064e-26,1.3210876795649732e-21,6.558954558342802e-23,1.6678903298484696e-25,6.516976869851295e-26,4.686999198969071e-21,1.6399814126105466e-31,4.2046034600312986e-22,2.757578960648022e-29,3.192291892267741e-19,2.849186823848769e-21,2.3537553054374902e-36,2.3125761564610933e-25,1.708183325072464e-17,1.6536149102093294e-13,2.960721799746788e-14,2.748960003460621e-28,1.28288801874264e-12
6.757281097474219e-09,0.4652226613017006,1.0900428975707086e-16,2.672345892294469e-20,2.4399086020948235e-20,2.1031442768000552e-19,0.0,0.0,1.5664995646079078e-12,7.28985036375132e-19,9.654781615513839e-22,2.3101221477757498e-20,6.33476438453601e-28,5.599024892472861e-49,6.278490120572491e-33,8.97486562220801e-20,1.7734544114850963e-17,1.177513300082544e-18,5.507691348487543e-36,3.1743170606913976e-40,5.450958915494917e-21,5.954150396680273e-32,2.1207295740554122e-19,3.062123822555535e-29,6.937963330785132e-25,4.517370502997781e-30,2.722268868806353e-31,3.36720693004069e-35,2.0643150898477834e-35,1.1275062245744437e-37,3.811913444321532e-29,4.4863926006496204e-42,1.663619001209501e-33,3.789937772353207e-43,3.76,0.0,0.8257016050170467,0.9999879150706674,5.237949302623067e-22,1.3338989832511418e-21,1.0885883229057773e-08,1.0804173695805193e-08,8.170953146717135e-11,4.487418705668391e-19,1.2084927765163519e-05,5.7808722538188774e-24,1.1415065936682995e-27,1.7866606861776726e-28,6.287117957779052e-28,1.1769884853578395e-18,9.414729204385416e-20,3.5753468240685117e-20,1.493692913627305e-20,1.972730645516153e-21,7.893144217393618e-26,1.424118147445339e-21,7.071644887053424e-23,1.8610940403508545e-25,6.962654281955472e-26,4.981782391761679e-21,1.7849165485976522e-31,4.665298593433299e-22,3.3076453673271573e-29,3.31513098242826e-19,3.0723412930936525e-21,2.744789080846188e-36,2.6687701612957995e-25,1.7738832406834865e-17,1.715946355798719e-13,3.1912023066512613e-14,3.001542064210896e-28,1.331191687933352e-12
7.007554886212728e-09,0.46522266133528123,1.1714761866372795e-16,2.97508969239643e-20,2.717015859154758e-20,2.344200950387854e-19,0.0,0.0,1.6257228163685808e-12,7.84377514669865e-19,1.0604032564085572e-21,2.5565212981099275e-20,7.086750391532761e-28,6.315679902948468e-49,6.667086949092435e-33,9.454494341658807e-20,1.8391219624629894e-17,1.2698108993655904e-18,6.321268851275918e-36,3.5346585988608426e-40,5.862784458868365e-21,6.630424590664236e-32,2.1664556571958999e-19,3.414262312774701e-29,7.458907206085902e-25,5.379835666893607e-30,3.0353272287801395e-31,3.8905887743623736e-35,2.3022555074587597e-35,1.2574549407752366e-37,4.244030426678897e-29,5.42979387014108e-42,1.9399875087232317e-33,4.385382909119575e-43,3.76,0.0,0.8257016046138024,0.9999879150705867,5.96008410468603e-22,1.4345289056505287e-21,1.12890707214195e-08,1.1205695984993781e-08,8.337473451205717e-11,4.7657100596709135e-19,1.2084927786589966e-05,6.218126809849532e-24,1.1888554159560772e-27,1.9327997766844855e-28,6.90930673861232e-28,1.2692353145595958e-18,9.799978643088959e-20,3.795287865054583e-20,1.587127367684795e-20,2.1785219948244225e-21,9.056151212645488e-26,1.5309725285593636e-21,7.603504653604634e-23,2.0666879593595879e-25,7.414189973713266e-26,5.2785857622398e-21,1.9361227921132969e-31,5.15543654377131e-22,3.940396229790201e-29,3.4379742603795683e-19,3.3038905576833103e-21,3.182369658313784e-36,3.0630632683616357e-25,1.839583114384173e-17,1.7781850163935892e-13,3.4301948928802387e-14,3.2668716497733527e-28,1.3794195185693139e-12
7.508102463689747e-09,0.46522266140244267,1.3429714293911716e-16,3.646435118803704e-20,3.331772776527076e-20,2.879903038380203e-19,0.0,0.0,1.744423276889041e-12,9.013358087889923e-19,1.2651048740457946e-21,3.092074160646443e-20,8.764652632880759e-28,7.953095844006393e-49,7.463555468977179e-33,1.0416010588725199e-19,1.9704534222528448e-17,1.4649319784985803e-18,8.203798163461099e-36,4.33382244020619e-40,6.731518741597446e-21,8.130344864193955e-32,2.2531400896579536e-19,4.197291384672848e-29,8.556791695721272e-25,7.49912811856037e-30,3.731413814805074e-31,5.117461758364077e-35,2.8316039065934155e-35,1.5465467296313803e-37,5.202054507886566e-29,7.802823670970312e-42,2.5982498048216572e-33,5.784389222226741e-43,3.76,0.0,0.8257016038073137,0.9999879150704356,7.622398891540613e-22,1.6467637736826435e-21,1.2095445705552225e-08,1.2008930829237253e-08,8.651487413260136e-11,5.336113610661323e-19,1.2084927819067808e-05,7.140508023572545e-24,1.283579638557726e-27,2.2428999344540386e-28,8.25171845525928e-28,1.4642470396032605e-18,1.0570684867205744e-19,4.2455263891513285e-20,1.7788952564360504e-20,2.6274405800596166e-21,1.1745501708398146e-25,1.7561333932235738e-21,8.724681074499403e-23,2.5154274593398514e-25,8.332121544092998e-26,5.876447439765066e-21,2.2573560517574573e-31,6.226174243372435e-22,5.488941831929115e-29,3.683673379644138e-19,3.792165846557375e-21,4.211300200415373e-36,3.9754492504955615e-25,1.970982736054656e-17,1.9023845349493615e-13,3.9336631692420703e-14,3.8362520094504443e-28,1.475648140541608e-12
8.008650041166766e-09,0.4652226614696042,1.5259340086283472e-16,4.410318207693298e-20,4.031638133871051e-20,3.4911287821078835e-19,0.0,0.0,1.8634614665182736e-12,1.0265447766710357e-18,1.4896251391765638e-21,3.6849512832726236e-20,1.0688301565858288e-27,9.891123709244773e-49,8.283561944984322e-33,1.13768001775958e-19,2.101780027142455e-17,1.6740913357043267e-18,1.0460302418864623e-35,5.243223096738877e-40,7.6603792166377e-21,9.837252381663381e-32,2.3338366242005913e-19,5.091406227914094e-29,9.729212648791732e-25,1.0238834673443485e-29,4.526173572261832e-31,6.613207970016445e-35,3.4364324837684887e-35,1.8768503926470072e-37,6.291725034050744e-29,1.0960201583513879e-41,3.41738830735868e-33,7.494967204002004e-43,3.76,0.0,0.8257016030008251,0.9999879150702814,9.605910382895442e-22,1.8736315551600012e-21,1.2901820688897312e-08,1.2812403310974239e-08,8.941737545589309e-11,5.92334532733241e-19,1.2084927854293025e-05,8.126734917574569e-24,1.3783364962383004e-27,2.576779462237725e-28,9.725781510758672e-28,1.6732866155689897e-18,1.1341647462590107e-19,4.708263431751197e-20,1.976680402711779e-20,3.127357135744206e-21,1.4966395654618307e-25,1.9965308383815786e-21,9.922381452664343e-23,3.0146698534060374e-25,9.265724746045256e-26,6.477253107146428e-21,2.603693756988137e-31,7.420826075620908e-22,7.47837836360633e-29,3.929389250040578e-19,4.3139974420245136e-21,5.470001045937692e-36,5.069138878779203e-25,2.1023821900841425e-17,2.0262145685200167e-13,4.471020568248294e-14,4.457982850368371e-28,1.571574835517705e-12
8.509197618643785e-09,0.46522266153676567,1.7203189577343622e-16,5.272366760224622e-20,4.821832473697606e-20,4.182747383408238e-19,0.0,0.0,1.982836331874385e-12,1.1600278227216995e-18,1.733907996309195e-21,4.335277321067475e-20,1.2874251740783104e-27,1.2165792587722227e-48,9.124706396219369e-33,1.2332881679364192e-19,2.2331017786981628e-17,1.8972931398827873e-18,1.313198818386314e-35,6.269507139636567e-40,8.649382982948198e-21,1.1763596152257314e-31,2.4089610032644913e-19,6.103893501511513e-29,1.0976019302283821e-24,1.372576981027545e-29,5.426044535790765e-31,8.414293210633822e-35,4.121768863066752e-35,2.2511086363706555e-37,7.52085408877201e-29,1.5089228286277737e-41,4.42373688439236e-33,9.560548889017707e-43,3.76,0.0,0.8257016021943364,0.9999879150701626,1.1949072200544726e-21,2.1151317091971566e-21,1.370819567145475e-08,1.3616095450780561e-08,9.210021790629566e-11,6.525617240304087e-19,1.2084927853747771e-05,9.176825651884047e-24,1.4731231982817882e-27,2.9344442652683447e-28,1.1332371995718898e-27,1.8963582395848934e-18,1.2112845634359383e-19,5.1820365688390886e-20,2.179906908154047e-20,3.679583655344008e-21,1.877669468069987e-25,2.2521251983102618e-21,1.1196504306789795e-22,3.5646872442893584e-25,1.0210521189992101e-25,7.078083001184514e-21,2.9751460621676477e-31,8.743017330784419e-22,9.992368603001512e-29,4.175121871547942e-19,4.869370102403122e-21,6.98982333783787e-36,6.364120604483745e-25,2.2337814764728616e-17,2.1496762164679471e-13,5.0421613605231026e-14,5.132836445373794e-28,1.6672005513700816e-12
9.009745196120803e-09,0.4652226616039271,1.926081421402519e-16,6.238159446248808e-20,5.707529724213712e-20,4.959608491278808e-19,0.0,0.0,2.102546822864444e-12,1.3018082783439402e-18,1.9978209479766988e-21,5.042917494877582e-20,1.533899677376558e-27,1.4815182758591044e-48,9.984794739924692e-33,1.328079770838629e-19,2.3644186784673e-17,2.1345411973397755e-18,1.6261129525017722e-35,7.419244878381945e-40,9.69854584567294e-21,1.3921666059163727e-31,2.478899966313731e-19,7.242025125660775e-29,1.2297061193555592e-24,1.8102786715454073e-29,6.437443847797812e-31,1.055945331076644e-34,4.892640111880426e-35,2.6720635096158957e-37,8.897141375596378e-29,2.0407093758813208e-41,5.646147925123821e-33,1.2027470698404893e-42,3.76,0.0,0.8257016013878478,0.9999879150700673,1.4692496018994184e-21,2.3712636950820988e-21,1.4514570653224546e-08,1.4419990629665145e-08,9.458002047506966e-11,7.14128108744374e-19,1.2084927829288377e-05,1.0290797012104485e-23,1.5679373282587374e-27,3.3158870387461607e-28,1.3072132579874097e-27,2.1334657848600642e-18,1.2884260784861736e-19,5.665499779815236e-20,2.3880432220309343e-20,4.285275393858914e-21,2.3235630070325787e-25,2.5228766070830333e-21,1.2546949172060998e-22,4.1654999328998985e-25,1.1162548713300507e-25,7.676386900554956e-21,3.3717216936610404e-31,1.019602034087531e-21,1.3123306161884285e-28,4.420871244145221e-19,5.45826859276791e-21,8.803996049838674e-36,7.8809023208526415e-25,2.365180595221037e-17,2.2727705748847854e-13,5.6469801468170673e-14,5.861488242619001e-28,1.7625262329953162e-12
9.510292773597822e-09,0.46522266167108867,2.1431766605828834e-16,7.313227999851215e-20,6.693858308223322e-20,5.826542312646699e-19,0.0,0.0,2.2225918926739554e-12,1.451909402171389e-18,2.2811656243066445e-21,5.807512058285759e-20,1.8098969149961918e-27,1.7879328379489095e-48,1.0861822258273268e-32,1.421756165841686e-19,2.495730727980725e-17,2.385838986469449e-18,1.9890949582713584e-35,8.698932446788596e-40,1.0807882416937374e-20,1.6323594674930803e-31,2.54401334059699e-19,8.513058311810075e-29,1.3692188159714491e-24,2.3529701697236644e-29,7.566767429016016e-31,1.3089685961829092e-34,5.754072741163708e-35,3.142456400202782e-37,1.042817563345531e-28,2.716361879216235e-41,7.116094087258494e-33,1.4944985511692074e-42,3.76,0.0,0.8257016005813591,0.9999879150699638,1.787894818462651e-21,2.642026972274203e-21,1.5320945634206696e-08,1.522407348308351e-08,9.687214770684948e-11,7.768817390703126e-19,1.2084927812755435e-05,1.1468664517000376e-23,1.662776723494692e-27,3.7210899206048434e-28,1.4945519697893118e-27,2.3846128300195927e-18,1.3655875938156312e-19,6.157414313054792e-20,2.6005986811960267e-20,4.945443737248935e-21,2.8403628668331145e-25,2.808745025715691e-21,1.3973616714441755e-22,4.816909064966941e-25,1.211831284135826e-25,8.269947071713344e-21,3.793428395270381e-31,1.1782782499077223e-21,1.6972510451789663e-28,4.666637367811349e-19,6.080677684942281e-21,1.0947608418625407e-35,9.640453926348727e-25,2.4965795463288936e-17,2.395498736601364e-13,6.285371856951235e-14,6.644528016500562e-28,1.857552822323655e-12
9.999999999999999e-09,0.4652226617382501,2.3664946855901727e-16,8.476037111144162e-20,7.761096513049826e-20,6.7664909470374245e-19,0.0,0.0,2.340359933992279e-12,1.6068343836473418e-18,2.5769340778322086e-21,6.610133077588821e-20,2.1100603995592033e-27,2.131872517010391e-48,1.1734489741571419e-32,1.512078181581707e-19,2.6241942621136754e-17,2.6452940910955183e-18,2.396902427273998e-35,1.0082836952859524e-39,1.1951440135831132e-20,1.892100667979616e-31,2.6033683692941164e-19,9.89213854251144e-29,1.5128652657657808e-24,3.002572684070731e-29,8.791878787358643e-31,1.5979317909281418e-34,6.689318779640181e-35,3.653138782854713e-37,1.208299477752967e-28,3.543989501542309e-41,8.826592687248592e-33,1.8285494942492098e-42,3.76,0.0,0.8257015997923366,0.9999879150698469,2.1468274408518917e-21,2.921085232284348e-21,1.6109856964046202e-08,1.6010910295937246e-08,9.894666435289602e-11,8.392906674842915e-19,1.2084927812010563e-05,1.2682872185865913e-23,1.7555847709284108e-27,4.14048579164987e-28,1.690794594442598e-27,2.6439106772918055e-18,1.4410958958188496e-19,6.645758852210465e-20,2.812392187613309e-20,5.6448796077613716e-21,3.4204951128175686e-25,3.1030132577558327e-21,1.544305710147344e-22,5.502801771944683e-25,1.3054042071351387e-25,8.844217888274284e-21,4.2303294290701695e-31,1.3467170396930025e-21,2.153948132139828e-28,4.907097149182632e-19,6.722022501488861e-21,1.3399085579142777e-35,1.161737940650039e-24,2.62513263016942e-17,2.515215636775669e-13,6.942327458404835e-14,7.463737436828295e-28,1.9502328781536648e-12
1.001084035107484e-08,0.4652226617382501,2.3715600566531545e-16,8.50305915581691e-20,7.785902119128135e-20,6.788359715216856e-19,0.0,0.0,2.3429704977566813e-12,1.6103543802940051e-18,2.5836868532244697e-21,6.628505928112316e-20,2.117054008152867e-27,2.140011467230133e-48,1.1753958921107667e-32,1.5140611306004857e-19,2.6270379287549942e-17,2.65118968385542e-18,2.4065516085392024e-35,1.0114993816760928e-39,1.1977406205044458e-20,1.8981359023854234e-31,2.6046359041668807e-19,9.92423559176563e-29,1.516125033701685e-24,3.0184181676122787e-29,8.820389704287172e-31,1.6048242877863624e-34,6.71109270567586e-35,3.665028032815836e-37,1.212143599101261e-28,3.564399314325655e-41,8.867766225527696e-33,1.836527423456854e-42,3.76,0.0,0.8257015997748705,0.9999879150698442,2.15533450162745e-21,2.927421000402555e-21,1.61273206144012e-08,1.6028329807149056e-08,9.89908034883976e-11,8.406825790451651e-19,1.208492781209566e-05,1.2710442513128706e-23,1.7576394461964438e-27,4.150026468381901e-28,1.695283863690945e-27,2.6498026806167534e-18,1.4427675668612745e-19,6.65664060355054e-20,2.8171204482917204e-20,5.660967582523948e-21,3.434215966240397e-25,3.1096902661394893e-21,1.5476408830085499e-22,5.518524824839936e-25,1.3074743286497924e-25,8.856845943197183e-21,4.240273093281975e-31,1.350595105073871e-21,2.165038755933666e-28,4.912420242525211e-19,6.736582157491666e-21,1.3457593232051747e-35,1.1664156628096869e-24,2.6279783297966515e-17,2.5178617911973466e-13,6.957231748796383e-14,7.482469545559489e-28,1.9522812583282537e-12
