Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189)
0.0004733226206301739,0.6569606308451948,3.109217501269331e-07,3.4850427022393895e-08,8.618046340831503e-08,8.16461398586537e-05,0.0,0.0,9.980515903842914e-05,6.978706157672611e-06,9.395101139711724e-05,1.1339394034502526e-06,5.731238484143205e-10,3.583255875806502e-22,5.438515989200486e-16,1.0407741984952864e-10,1.987774678179638e-06,9.846442512938264e-05,1.7006396953895837e-11,8.527172608527628e-14,2.7912688925625447e-05,8.68260444730264e-13,1.535159950113517e-12,6.488610376509133e-10,1.5818926024775167e-10,3.373347618734805e-05,3.9264461292527944e-11,5.801530749430581e-09,2.160252090972544e-09,8.682603361026104e-13,1.092117275304947e-11,1.679694685597631e-14,2.204863293041143e-10,5.941728849961228e-12,3.76,0.0,0.4639074318961115,0.9995460834689361,0.00010776579364577668,1.1946729711633687e-05,0.5110164759464224,0.5106672090353217,5.785933747726371e-08,1.7566092323994813e-13,0.0001275129607669591,1.6271847598500783e-05,1.3185418106869968e-12,6.962774022739579e-13,1.2085384811923461e-11,8.504619775940995e-05,5.883359764017535e-11,1.0009727449838635e-08,1.0760641158571522e-08,8.850980587251009e-07,2.3006140913880593e-06,2.868054283434104e-07,2.594501181154594e-07,6.207909543783297e-15,4.881297893476833e-16,4.652119163596734e-12,3.924067283984322e-13,6.652899645162412e-07,1.6907628546568304e-08,1.921816157561056e-08,3.6846079310995996e-09,1.1700595681662536e-15,2.2382227848715017e-09,3.988360554348726e-09,1.660945092459963e-08,0.00022553802209080378,1.4271489646044948e-06,3.3775425309776866e-07,6.69328918353743e-09,1.679760306700597e-11,9.107142857458707e-13,4.2795464186548984e-08,3.9629479568175874e-15,4.299023105071542e-09
0.0004744351519357038,0.6570458644448292,3.1270293520395404e-07,3.508176385777829e-08,8.683160452326098e-08,8.212452612306733e-05,0.0,0.0,0.00010031501461135408,7.017437832289546e-06,9.469801638742352e-05,1.144830747852527e-06,5.773761192567507e-10,3.654243133932459e-22,5.514648839543754e-16,1.0493420344929942e-10,2.0085502679436716e-06,9.887116429098978e-05,1.724575698063813e-11,8.6204077810882e-14,2.8032098817859906e-05,8.72075680598104e-13,1.5478922535443436e-12,6.590802684183455e-10,1.6056817119326098e-10,3.4054893571349045e-05,3.94056969279761e-11,5.888742239338831e-09,2.2082226007336187e-09,8.862770461347288e-13,1.1029949440758987e-11,1.7008998136684006e-14,2.2214716844058966e-10,6.010127210209813e-12,3.76,0.0,0.4630972588052912,0.9995440837024213,0.0001085844388937366,1.2070450783574878e-05,0.5118261034824193,0.5114745084864714,5.7759682509098896e-08,1.7561535593703435e-13,0.00012751270562787347,1.6392112397726927e-05,1.3285564287618544e-12,7.020224167203503e-13,1.2193515037014071e-11,8.549921944278003e-05,5.891884414329257e-11,1.0094342817243717e-08,1.0845991776066299e-08,8.924221675927455e-07,2.3197405596216577e-06,2.8883849170007455e-07,2.6129514871840657e-07,6.2581955128249305e-15,4.920836949660787e-16,4.689795986129843e-12,3.95834904270037e-13,6.705229975635951e-07,1.7045960036346614e-08,1.9398642351047526e-08,3.7226321741595016e-09,1.1795399385914958e-15,2.2555313456788556e-09,4.0235109086094494e-09,1.669578543858429e-08,0.00022693460156357614,1.4394343402195768e-06,3.394966089994607e-07,6.726935135492407e-09,1.7034345575525906e-11,9.23550401132234e-13,4.3190841000119344e-08,3.9995921106840225e-15,4.3610304779787414e-09
0.0004755476832412337,0.6571309503841037,3.144931779471255e-07,3.531452485070638e-08,8.748727192653265e-08,8.260501309445157e-05,0.0,0.0,0.0001008271771602681,7.0563863578603935e-06,9.544994956141738e-05,1.1558103861522648e-06,5.816579257536935e-10,3.7265804099724906e-22,5.591780665707216e-16,1.0579715186576318e-10,2.029518910129893e-06,9.927856973275664e-05,1.748828599743149e-11,8.714539550339059e-14,2.8151709824871412e-05,8.758978945698831e-13,1.5607208782811952e-12,6.694511352795306e-10,1.629808540346984e-10,3.437882588084296e-05,3.954711398881426e-11,5.977280203533035e-09,2.257194015526787e-09,9.046459630075682e-13,1.11397056284414e-11,1.7223600576053414e-14,2.2381990349627105e-10,6.079255987378078e-12,3.76,0.0,0.4622884911880472,0.9995420731518447,0.00010940820172045737,1.2195245827673013e-05,0.5126343233854463,0.5122803871153672,5.7660200788198455e-08,1.7556986521736775e-13,0.00012751244911311357,1.651306615209345e-05,1.3386326974673447e-12,7.078091430779038e-13,1.2302498130461283e-11,8.595457265021898e-05,5.900391713332989e-11,1.0179587993263941e-08,1.0931935102103054e-08,8.997992959867324e-07,2.33900537307463e-06,2.9088350689077074e-07,2.631510444262609e-07,6.3088372429941514e-15,4.960655732164953e-16,4.7277393448015485e-12,3.9928839941431977e-13,6.7579184487141e-07,1.7185275340352155e-08,1.9581650112083688e-08,3.76100502422268e-09,1.1890873753451888e-15,2.2729562920205088e-09,4.0591749220984614e-09,1.6782544921831822e-08,0.00022833824174142627,1.4518046514570726e-06,3.412473344863006e-07,6.760739560147129e-09,1.7274247034688227e-11,9.365577728372728e-13,4.358930234358496e-08,4.036522296030713e-15,4.423875597107015e-09
0.0004766602145467636,0.6572158889249318,3.1629251161632313e-07,3.554871770052562e-08,8.814749372929305e-08,8.308760867081629e-05,0.0,0.0,0.00010134165742535247,7.0955532860319895e-06,9.620684173720029e-05,1.1668789441879198e-06,5.859694918820084e-10,3.800280816249942e-22,5.669922779261218e-16,1.0666630358569185e-10,2.0506822362197475e-06,9.96866414390639e-05,1.7734024389447327e-11,8.809575477673872e-14,2.8271521627147056e-05,8.797270777771129e-13,1.5736465103371261e-12,6.799757968282504e-10,1.6542776741370384e-10,3.47052896775628e-05,3.9688713415728795e-11,6.0671644439564085e-09,2.3071860029095844e-09,9.233736248498645e-13,1.1250450033466577e-11,1.7440784296385802e-14,2.2550462177922864e-10,6.149123131925993e-12,3.76,0.0,0.46148112656003415,0.9995400517556656,0.00011023711113335977,1.2321122764040938e-05,0.5134411381341373,0.5130848473230432,5.756089200675544e-08,1.7552445092621074e-13,0.0001275121912148285,1.6634712186617785e-05,1.3487709478449373e-12,7.136378363878209e-13,1.2412339265761303e-11,8.641227427562364e-05,5.908881698227018e-11,1.0265466820045545e-08,1.1018474794385995e-08,9.072298084552676e-07,2.3584094756793783e-06,2.929405481759078e-07,2.6501787313961203e-07,6.359837023912083e-15,5.00075603385753e-16,4.765950922606818e-12,4.027673775471473e-13,6.810967407619792e-07,1.7325581085860472e-08,1.976722264462787e-08,3.799729391979634e-09,1.1987023013124939e-15,2.290498376283495e-09,4.095359605544517e-09,1.686973181790342e-08,0.0002297489758167541,1.4642604000246428e-06,3.430064686227591e-07,6.794703125511502e-09,1.7517347004829993e-11,9.497385914120131e-13,4.3990869524989156e-08,4.073740488899403e-15,4.4875692650644175e-09
0.0004777727458522935,0.6573006803303049,3.181009962234619e-07,3.578435211630188e-08,8.881230320861375e-08,8.357232082328244e-05,0.0,0.0,0.00010185846619962998,7.134940182094271e-06,9.69687239790282e-05,1.1780370524296502e-06,5.903110323328405e-10,3.875382343788644e-22,5.7490889073344e-16,1.0754170036043095e-10,2.0720418912956156e-06,0.0001000953794139472,1.7983012680187383e-11,8.905523301831482e-14,2.839153390561265e-05,8.835632213623379e-13,1.5866698774135019e-12,6.906564463199394e-10,1.6790937242550203e-10,3.50343016357229e-05,3.983049593448582e-11,6.1584150918598624e-09,2.358218650431491e-09,9.424666563473706e-13,1.1362191472478914e-11,1.766057961817495e-14,2.2720141221755327e-10,6.219736704258427e-12,3.76,0.0,0.4606751624416431,0.9995380194518954,0.00011107119634347136,1.2448089573313952e-05,0.5142465502023581,0.5138878915052074,5.746175585755487e-08,1.7547911290902523e-13,0.00012751193192511026,1.6757053844898628e-05,1.3589715164070908e-12,7.195088031701451e-13,1.2523045439691796e-11,8.687234135858729e-05,5.917354406096851e-11,1.0351983964992604e-08,1.1105614783946342e-08,9.147140690084234e-07,2.3779538184150325e-06,2.9500967230141193e-07,2.6689568618845806e-07,6.411197124713766e-15,5.041139647020765e-16,4.804432455519272e-12,4.0627200349719507e-13,6.864379202760311e-07,1.7466883955302094e-08,1.995539834554414e-08,3.838808213265351e-09,1.208385152531546e-15,2.308158353445269e-09,4.132072073520613e-09,1.695734854066062e-08,0.0002311668372093386,1.4768020912220722e-06,3.447740619461708e-07,6.828826844635054e-09,1.77636866303639e-11,9.630950616659905e-13,4.4395564014103717e-08,4.111248680556618e-15,4.552122437981808e-09
0.0004788852771578234,0.6573853248614097,3.199186714262568e-07,3.602143707730387e-08,8.948173299771008e-08,8.405915754270627e-05,0.0,0.0,0.00010237761432121235,7.174548623505628e-06,9.773562757087198e-05,1.1892853458502223e-06,5.946827741963735e-10,3.951908494745833e-22,5.829292168882003e-16,1.0842338860742502e-10,2.0935995355349054e-06,0.00010050478367894781,1.8235292474301308e-11,9.00239141827929e-14,2.8511746341578873e-05,8.874063164895284e-13,1.5997917844553958e-12,7.01495308095807e-10,1.704261406101362e-10,3.536587853663347e-05,3.9972462430827185e-11,6.251052569806789e-09,2.4103124251906193e-09,9.619318129687274e-13,1.147493888883191e-11,1.788301740765e-14,2.289103677274398e-10,6.291104863845754e-12,3.76,0.0,0.45987059635749905,0.9995359761781459,0.00011191048673540998,1.2576154289427005e-05,0.5150505620597835,0.5146895220528018,5.736279203391206e-08,1.7543385101144698e-13,0.00012751167123599975,1.68800944870953e-05,1.3692347635572408e-12,7.254223504778866e-13,1.2634623324730187e-11,8.733479107125744e-05,5.925809873911172e-11,1.0439144206711373e-08,1.1193359262086652e-08,9.222524476664923e-07,2.3976393589238342e-06,2.9709094879058404e-07,2.687845470854368e-07,6.4629201666291876e-15,5.081808641412674e-16,4.843185946067196e-12,4.098024431730512e-13,6.91815620751801e-07,1.7609190671810567e-08,2.0146216157801553e-08,3.878244446012905e-09,1.2181364329895834e-15,2.3259369851075765e-09,4.169319534088066e-09,1.704539711884966e-08,0.00023259185949773498,1.4894302335886627e-06,3.465501543324567e-07,6.863111445394252e-09,1.8013308165566236e-11,9.766294525391797e-13,4.480340743198709e-08,4.149048876000072e-15,4.617546212871395e-09
0.0004799978084633533,0.6574698227793863,3.217455879627704e-07,3.625998194615586e-08,9.015581498565909e-08,8.454812686191807e-05,0.0,0.0,0.00010289911267024738,7.214380199497443e-06,9.85075840087534e-05,1.2006244635908098e-06,5.99084940310246e-10,4.0298841103386885e-22,5.910545337856201e-16,1.0931140932666963e-10,2.115356842015072e-06,0.00010091485427261847,1.8490905791393472e-11,9.10018767037653e-14,2.8632158616726124e-05,8.9125635433533e-13,1.613012958768857e-12,7.124946367037364e-10,1.729785485393409e-10,3.5700037261460275e-05,4.011461373411215e-11,6.3450975864639705e-09,2.4634881655008725e-09,9.817759784011776e-13,1.1588701274249643e-11,1.810812882521795e-14,2.306315814601215e-10,6.363235866879133e-12,3.76,0.0,0.4590674258362383,0.9995339218716467,0.00011275501186907892,1.2705324997488027e-05,0.5158531761720775,0.5154897413522512,5.726400022964482e-08,1.753886650792688e-13,0.0001275114091394893,1.700383748931499e-05,1.379561027904134e-12,7.313787636851649e-13,1.274707918735137e-11,8.779964071158153e-05,5.934248138533815e-11,1.0526951954224086e-08,1.1281712169164119e-08,9.298453171344696e-07,2.417467061260899e-06,2.991844410057294e-07,2.706845133805577e-07,6.515008561692318e-15,5.122764899166161e-16,4.882213137681418e-12,4.133588634689288e-13,6.972300811885389e-07,1.775250800255606e-08,2.0339715557425068e-08,3.91804107258585e-09,1.2279565790007153e-15,2.3438350381522256e-09,4.207109286312275e-09,1.7133880080951615e-08,0.00023402407643347505,1.5021453387553271e-06,3.483347918419758e-07,6.897557794780932e-09,1.8266253701774284e-11,9.903440623793955e-13,4.5214421543273e-08,4.187143093527076e-15,4.683851823098732e-09
0.0004811103397688832,0.6575541743455827,3.235817952688684e-07,3.6499995968666525e-08,9.083458125319545e-08,8.503923686667875e-05,0.0,0.0,0.00010342297218099199,7.254436512863914e-06,9.928462503351889e-05,1.2120550495408825e-06,6.035177547534745e-10,4.1093355957805816e-22,5.992861330681077e-16,1.1020580470638594e-10,2.1373154965268563e-06,0.00010132559125317821,1.874989497480409e-11,9.198920024191653e-14,2.875277041315823e-05,8.95113326094593e-13,1.6263341459713862e-12,7.23656721707961e-10,1.755670775014679e-10,3.6036794805548706e-05,4.0256950691423254e-11,6.44057118251812e-09,2.5177671415719204e-09,1.0020061461616803e-12,1.1703487692682892e-11,1.833594534510333e-14,2.323651457197701e-10,6.436138081526649e-12,3.76,0.0,0.45826564841107426,0.999531856469181,0.00011360480150799954,1.2835609842530317e-05,0.5166543950003198,0.5162885517847998,5.716538013914361e-08,1.7534355495846508e-13,0.00012751114562751414,1.7128286245913636e-05,1.3899506551383835e-12,7.373783337323761e-13,1.2860419404383154e-11,8.826690772132763e-05,5.94266923671303e-11,1.0615411665341845e-08,1.137067744741785e-08,9.374930513640375e-07,2.437437896699546e-06,3.0129021367329627e-07,2.72595643983967e-07,6.5674647052037355e-15,5.164010306674593e-16,4.9215158386148155e-12,4.1694143241181456e-13,7.026815418942774e-07,1.7896842769804352e-08,2.0535936639507435e-08,3.958201099909789e-09,1.2378460453700638e-15,2.361853284049461e-09,4.245448734281758e-09,1.7222799981127822e-08,0.00023546352198138202,1.5149479219531717e-06,3.5012802320073135e-07,6.932166827818675e-09,1.852256565545254e-11,1.004241199988973e-12,4.562862827568697e-08,4.225533366704575e-15,4.751050658083809e-09
0.0004822228710744131,0.6576383798191903,3.2542733766707397e-07,3.6741488203797194e-08,9.151806458776657e-08,8.553249565635039e-05,0.0,0.0,0.00010394920382252688,7.2947191764985195e-06,0.00010006678256700946,1.2235777512088323e-06,6.079814479587758e-10,4.1902907108083576e-22,6.076253777577977e-16,1.1110661949634824e-10,2.1594771968944284e-06,0.00010173699469343826,1.9012303101986396e-11,9.298596782553388e-14,2.8873581413288485e-05,8.989772229772607e-13,1.6397561311614954e-12,7.349838788907719e-10,1.7819221822108326e-10,3.637616825059029e-05,4.0399474211772225e-11,6.53749464495902e-09,2.5731709488529114e-09,1.0226294530229602e-12,1.1819307359713456e-11,1.8566498958949205e-14,2.3411115403165694e-10,6.509819959043803e-12,3.76,0.0,0.4574652616186086,0.9995297799072074,0.00011445988555862222,1.296701701232978e-05,0.5174542210022377,0.5170859557278845,5.706693145722414e-08,1.7529852049515406e-13,0.00012751088069196806,1.7253444164893625e-05,1.40040400054431e-12,7.434213682806447e-13,1.2974650694156283e-11,8.873660964977311e-05,5.951073205097603e-11,1.0704528039291457e-08,1.1460259206803724e-08,9.451960274299082e-07,2.457552842205581e-06,3.03408335599649e-07,2.745180016261653e-07,6.620291100647201e-15,5.205546840207351e-16,4.961095959358183e-12,4.2055031889403595e-13,7.081702448279524e-07,1.8042201827490863e-08,2.0734919959416853e-08,3.998727552003494e-09,1.2478053130090724e-15,2.3799924991015397e-09,4.284345361363903e-09,1.7312159034112476e-08,0.00023691023023186835,1.5278385010320505e-06,3.519298909324189e-07,6.966939320469369e-09,1.8782287464517652e-11,1.0183232090318741e-12,4.604604968045258e-08,4.264221740478637e-15,4.819154225362828e-09
0.000483335402379943,0.6577224394606549,3.272822663225044e-07,3.698446828778819e-08,9.220629876439447e-08,8.602791136415294e-05,0.0,0.0,0.00010447781859902617,7.335229813689853e-06,0.0001008540887178722,1.2351932198164003e-06,6.124762496765871e-10,4.272778148004812e-22,6.160736548555896e-16,1.120138983611499e-10,2.1818436536325852e-06,0.0001021490646812945,1.9278173873021387e-11,9.399226274676603e-14,2.8994591299848983e-05,9.028480362040122e-13,1.6532797008680302e-12,7.464784508925689e-10,1.8085446732344995e-10,3.671817476692757e-05,4.054218516354462e-11,6.635889517110891e-09,2.6297215192244996e-09,1.0436531533588011e-12,1.193616958147995e-11,1.8799821974222613e-14,2.3586970214860747e-10,6.584290037628645e-12,3.76,0.0,0.45666626299889856,0.9995276921218497,0.00011532029407702568,1.309955473960193e-05,0.5182526566321151,0.5178819555550476,5.696865387913734e-08,1.7525356153559803e-13,0.0001275106143247023,1.7379314668160697e-05,1.410921417979737e-12,7.495081778395711e-13,1.3089779969330247e-11,8.920876415822021e-05,5.95946008023254e-11,1.0794305889849735e-08,1.1550461630966189e-08,9.529546256717002e-07,2.4778128805217553e-06,3.0553887121803856e-07,2.764516448509613e-07,6.673490295594637e-15,5.247376498645756e-16,5.000955389745898e-12,4.241856926915603e-13,7.136964334928039e-07,1.818859207118186e-08,2.093670655020973e-08,4.039623474813777e-09,1.2578348557888133e-15,2.3982534641736558e-09,4.3238067320423795e-09,1.740195952852035e-08,0.00023836423542106111,1.5408175965810153e-06,3.537404393290304e-07,7.001876116070487e-09,1.9045463417980328e-11,1.0325924747625252e-12,4.646670793579401e-08,4.303210271503068e-15,4.8881741544673665e-09
0.0004844479336854729,0.6578063535302238,3.291466270214378e-07,3.722894565653078e-08,9.289931677709877e-08,8.652549217266555e-05,0.0,0.0,0.00010500882757674783,7.3759700638545475e-06,0.00010164657588515302,1.246902112297603e-06,6.17002392535653e-10,4.356825303894957e-22,6.246323178433915e-16,1.1292768505246979e-10,2.204416594365977e-06,0.00010256180132811466,1.954755146769963e-11,9.50081678349065e-14,2.911579975606355e-05,9.067257570177174e-13,1.6669056310570435e-12,7.581428227486425e-10,1.835543232207745e-10,3.7062831661508525e-05,4.0685084471011145e-11,6.735777741507394e-09,2.68744131100265e-09,1.065084616194545e-12,1.2054083664000229e-11,1.9035946869805864e-14,2.3764088649824896e-10,6.659556990883503e-12,3.76,0.0,0.4558686500973173,0.999525593048703,0.00011618605735710924,1.3233231327879124e-05,0.5190497043389328,0.5186765536338086,5.687054710079692e-08,1.7520867792626295e-13,0.00012751034651750065,1.7505901199081163e-05,1.4215032616060434e-12,7.556390645872292e-13,1.320581381420499e-11,8.968338908033531e-05,5.967829898545453e-11,1.0884749884320706e-08,1.1641288867708344e-08,9.607692303707215e-07,2.498219003317403e-06,3.076818889318222e-07,2.78396635976061e-07,6.727064824825056e-15,5.289501270488264e-16,5.041096008879747e-12,4.278477249291252e-13,7.192603536908376e-07,1.8336020468802937e-08,2.1141338190744728e-08,4.0808919506802135e-09,1.2679351450764327e-15,2.416636968714285e-09,4.363840536981433e-09,1.749220385461482e-08,0.00023982557202104274,1.5538857334664226e-06,3.555597119877553e-07,7.036978046988743e-09,1.9312137813607036e-11,1.0470514132842313e-12,4.689062541673609e-08,4.342501034646192e-15,4.958122264769879e-09
0.0004855604649910028,0.6578901222860871,3.31020473153341e-07,3.747492966787768e-08,9.359715030483149e-08,8.702524630741618e-05,0.0,0.0,0.00010554224186245152,7.416941578783339e-06,0.00010244427669013684,1.258705089888928e-06,6.215601039702269e-10,4.442457763752801e-22,6.3330265964905e-16,1.1384802110018016e-10,2.227197757192838e-06,0.00010297520476330192,1.982048018837541e-11,9.603376314014057e-14,2.923720646552972e-05,9.106103766786783e-13,1.6806346665776373e-12,7.699794121646916e-10,1.8629229395295498e-10,3.741015634444557e-05,4.082817299852026e-11,6.837181569449545e-09,2.7463531902725106e-09,1.0869313492815032e-12,1.2173059000456402e-11,1.927490669553734e-14,2.394248004831329e-10,6.7356295957408735e-12,3.76,0.0,0.45507242046326046,0.9995234826229689,0.00011705720587854816,1.3368055133953074e-05,0.5198453665676455,0.519469752327137,5.677261081861801e-08,1.751638695137629e-13,0.0001275100772620964,1.763320721751398e-05,1.4321498795884878e-12,7.618143024886437e-13,1.3322758171363348e-11,9.016050237811154e-05,5.976182696364575e-11,1.0975864233499647e-08,1.1732744736803278e-08,9.686402258198102e-07,2.5187722092662566e-06,3.0983745291300236e-07,2.8035303339154223e-07,6.781017070524323e-15,5.331923030754937e-16,5.0815196107881236e-12,4.3153658775650944e-13,7.248622523341243e-07,1.8484494029202517e-08,2.1348857234393567e-08,4.122536078609773e-09,1.2781066322118818e-15,2.435143805393795e-09,4.404454564614622e-09,1.7582895054289917e-08,0.00024129427468149166,1.5670434397937846e-06,3.573877649840461e-07,7.072246139863417e-09,1.9582354517970118e-11,1.061702439596311e-12,4.731782464585615e-08,4.3820961187014614e-15,5.029010520300299e-09
