Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71)
9.70163376092864e-06,0.8465772178969454,9.32154281221155e-09,3.9752895884129885e-09,2.1296438485912917e-09,1.7059425973742745e-07,0.0,0.0,4.5012440612875277e-07,3.629449745596956e-09,7.880381044827653e-06,1.1042426946535745e-08,3.356727877213826e-09,9.117837543282101e-24,4.48907642335967e-16,5.46145375324937e-10,2.1600782010509448e-08,4.182380189938403e-05,9.44278433656572e-12,5.345705917563802e-14,0.0002602258949480511,3.4935772059467456e-10,1.4113919547036355e-11,8.644877641317321e-16,3.3252130230123784e-13,1.0067953556602285e-07,1.8783478898862815e-12,7.151941748864476e-15,3.5867056452000846e-15,1.7351690908628413e-17,1.1910864739747927e-13,1.857740651956242e-17,2.178297934691646e-12,3.7041793951214006e-14,3.76,0.0,0.07171748475160757,0.9991877800052154,6.444090776128826e-08,8.137445847174275e-10,0.8017883470546859,0.801216193164779,1.1012729297371585e-06,9.809890310656302e-11,0.0007695872990080308,9.70683397073579e-08,1.5188500862212078e-11,4.806034857165859e-15,1.9914332477137773e-13,3.4358298805453794e-05,8.196448438103802e-10,3.432873912695408e-07,2.1589588824679894e-07
9.849177371144881e-06,0.8469299330860699,9.486013614385598e-09,3.9961557150997774e-09,2.1602543149849488e-09,1.767307518756756e-07,0.0,0.0,4.610041575010242e-07,3.763650125071205e-09,8.168301318905562e-06,1.1298672282916031e-08,3.4318781491162412e-09,9.539528281546016e-24,4.619088113328335e-16,5.508467976389612e-10,2.2147723821593754e-08,4.272114155393247e-05,9.720480873443177e-12,5.5664756579418475e-14,0.0002660960244783645,3.5741704615086524e-10,1.4235511644612958e-11,9.042622563980087e-16,3.4084698171450577e-13,1.029893145242758e-07,1.9273538548079858e-12,7.505973084545939e-15,3.8106750994844564e-15,1.8237110694697153e-17,1.239794558165684e-13,1.9057783192365153e-17,2.21908950618811e-12,3.830534384488186e-14,3.76,0.0,0.06904257453304713,0.999186861322013,6.613107660479265e-08,8.492659639710125e-10,0.8044694104290694,0.8038843493029183,1.0627414078611625e-06,9.744393134430342e-11,0.0007695865901879966,9.915786494851029e-08,1.5242902867184064e-11,4.8997745376127565e-15,2.0259836315719752e-13,3.498306126362852e-05,8.220313473797115e-10,3.510796069523201e-07,2.2070601974963928e-07
9.996720981361122e-06,0.8472695259474238,9.652044152203913e-09,4.017326176157248e-09,2.1913129145778643e-09,1.8299455006094861e-07,0.0,0.0,4.719629472261012e-07,3.899920656752887e-09,8.46142500065356e-06,1.1557021867129832e-08,3.5072785781076934e-09,9.975794213860285e-24,4.751117321294343e-16,5.555406249559717e-10,2.2703443947047825e-08,4.3620924430964394e-05,1.0002357065991857e-11,5.793039701043263e-14,0.00027198715947866276,3.655060794699721e-10,1.4356905746313054e-11,9.4560802214859e-16,3.493085817558366e-13,1.0531789210580516e-07,1.9767928583845997e-12,7.873004263892761e-15,4.0459565362116294e-15,1.9159382628192714e-17,1.2896797767044133e-13,1.9542755721196034e-17,2.260299893354013e-12,3.9596149950721243e-14,3.76,0.0,0.06646743632854303,0.9991859399292945,6.785010929712637e-08,8.85788051307464e-10,0.807050727865283,0.8064527082521412,1.0256471627570212e-06,9.681336634470423e-11,0.0007695858793283991,1.0125337014696954e-07,1.529571567056201e-11,4.994404658627854e-15,2.060894290820603e-13,3.560537931166886e-05,8.243266076760941e-10,3.5893418330312697e-07,2.2555398585119482e-07
9.999999999999997e-06,0.8475964859586529,9.655751474655217e-09,4.01780006422583e-09,2.192008180889584e-09,1.8313520724358832e-07,0.0,0.0,4.7220738712566005e-07,3.902972423558005e-09,8.46799835690123e-06,1.1562787340615581e-08,3.508957051492857e-09,9.985657743081361e-24,4.754074515059894e-16,5.556448607508358e-10,2.271589462448234e-08,4.364094825177996e-05,1.0008669077051003e-11,5.79814114085261e-14,0.00027211831704632134,3.656861791206373e-10,1.4359601526786144e-11,9.465451463466426e-16,3.4949818681672624e-13,1.0536985601600995e-07,1.9778964603449952e-12,7.881311535094125e-15,4.051317479849077e-15,1.9180307178758692e-17,1.2908018628034437e-13,1.9553585915031534e-17,2.261220459553858e-12,3.96251483092533e-14,3.76,0.0,0.06641131084341179,0.9991859194221928,6.788864331509552e-08,8.866112062667717e-10,0.8071069909681041,0.8065086827958795,1.0248386895526845e-06,9.679962282757403e-11,0.0007695858635076186,1.0130000695764946e-07,1.5296871813554277e-11,4.996517719289389e-15,2.0616741935781063e-13,3.561918137377115e-05,8.243766086562209e-10,3.591094517786844e-07,2.2566215698604867e-07
1.0144264591577363e-05,0.8475964859586529,9.819599805851048e-09,4.038792918805601e-09,2.2228103118027025e-09,1.8938618093513977e-07,0.0,0.0,4.829999016117327e-07,4.03823095000333e-09,8.759732516956592e-06,1.1817474949278718e-08,3.5829198345369638e-09,1.0426945227719451e-23,4.88517077759224e-16,5.602276548658732e-10,2.326802092935037e-08,4.4523051704879555e-05,1.0288426047434222e-11,6.025456523673828e-14,0.0002778985240270662,3.7362365675256886e-10,1.4478122510042651e-11,9.88578290315394e-16,3.5790740087178763e-13,1.0766525849644883e-07,2.0266581209595792e-12,8.253387296170639e-15,4.293016156917059e-15,2.0119730204625585e-17,1.3407502985509478e-13,2.0032315452989186e-17,2.3019221833334965e-12,4.0914446107113913e-14,3.76,0.0,0.06398834871185481,0.999185015926224,6.959829998036048e-08,9.233263797097424e-10,0.8095360199936307,0.8089249923668506,9.899365773218798e-07,9.620629757257e-11,0.0007695851665037775,1.0335462799096495e-07,1.534700128792336e-11,5.08990972071088e-15,2.0961592239010475e-13,3.6225174642771876e-05,8.265341677138573e-10,3.6685105947125833e-07,2.3043977009038903e-07
1.0291808201793605e-05,0.847911284339857,9.98864741249499e-09,4.060548348789643e-09,2.2547376136041574e-09,1.959061549687473e-07,0.0,0.0,4.941141736578314e-07,4.1785508147515474e-09,9.063203662347418e-06,1.2080031092644996e-08,3.658792942320873e-09,1.0893293860355787e-23,5.0212553663044045e-16,5.649086631604639e-10,2.3841531383066705e-08,4.54274283849922e-05,1.05787013127224e-11,6.263784150505628e-14,0.0002838293703963006,3.817686578269911e-10,1.4599182031748435e-11,1.0332275700383825e-15,3.6664470725806425e-13,1.1003140662497427e-07,2.0769431740019663e-12,8.64748146421633e-15,4.552335440306367e-15,2.1119404274381625e-17,1.3930141832893892e-13,2.0526456213181132e-17,2.3439497112568507e-12,4.226046214111612e-14,3.76,0.0,0.06160172906406339,0.9991840894081195,7.137593798934068e-08,9.618965937873482e-10,0.8119288686646764,0.8113047851600869,9.55558034918853e-07,9.562184846865944e-11,0.0007695844517857826,1.0546141999373281e-07,1.539681923928141e-11,5.186274764996993e-15,2.1317726273842572e-13,3.6842373384318124e-05,8.286574278987255e-10,3.748301851956307e-07,2.3536336167899246e-07
1.0439351812009846e-05,0.8482143747346035,1.0159155176837987e-08,4.082585291285534e-09,2.287086333876187e-09,2.0255496707134285e-07,0.0,0.0,5.053049419686394e-07,4.320850297013687e-09,9.371817634728158e-06,1.2344690163684825e-08,3.734889265614671e-09,1.1375155288805527e-23,5.159378112354363e-16,5.695844033448729e-10,2.442405005568782e-08,4.633396316141476e-05,1.0873196686511262e-11,6.508080171875182e-14,0.00028977897805793063,3.8994000464360186e-10,1.4720103832207018e-11,1.079611666129707e-15,3.7552173988858483e-13,1.1241633207415574e-07,2.1276418499742785e-12,9.055653423461594e-15,4.824411476593038e-15,2.2159683262535853e-17,1.4464793847962213e-13,2.102517421612659e-17,2.386376045956582e-12,4.363442399447775e-14,3.76,0.0,0.05930412839607328,0.999183160466607,7.318330800797258e-08,1.0015144478113741e-09,0.8142327221257804,0.8135955364822519,9.224618447163957e-07,9.50591751813691e-11,0.0007695837352432926,1.075735361388243e-07,1.5445226655607417e-11,5.283485344444206e-15,2.1677288837408416e-13,3.7456905909278164e-05,8.306996521375237e-10,3.8287152033136913e-07,2.4032475524765784e-07
1.0586895422226087e-05,0.8485061938655379,1.0331092588875623e-08,4.104896955798063e-09,2.319848361576769e-09,2.0933309717865092e-07,0.0,0.0,5.165714097115688e-07,4.465099711367661e-09,9.685553069574525e-06,1.2611452321914181e-08,3.811200495987947e-09,1.1872847320245059e-23,5.299546169202671e-16,5.742556063166334e-10,2.501564988488325e-08,4.7242568257527594e-05,1.1171926292694375e-11,6.758401761177427e-14,0.0002957466527195128,3.9813665981120775e-10,1.4840906848712793e-11,1.1277876943285442e-15,3.8453970947962035e-13,1.1482003299122384e-07,2.1787482723132746e-12,9.478277300863704e-15,5.1097573043126625e-15,2.324187338281745e-17,1.5011537547463895e-13,2.15284679783866e-17,2.429194977039543e-12,4.503655384646029e-14,3.76,0.0,0.0570922263642395,0.9991822291897682,7.502069021596278e-08,1.0421958037741316e-09,0.8164509000045433,0.8158005675066637,8.906001698158972e-07,9.451746534580427e-11,0.000769583016942523,1.0969077454056608e-07,1.54922783803738e-11,5.3815274975228515e-15,2.2040225503859277e-13,3.806870665567065e-05,8.326639736593679e-10,3.909750343965205e-07,2.4532395060241577e-07
1.0734439032442328e-05,0.8487871621655401,1.0504430348164577e-08,4.127476904586322e-09,2.353015932085818e-09,2.1624101081715314e-07,0.0,0.0,5.279128036206307e-07,4.611269670540509e-09,1.0004388072687393e-05,1.2880318009752068e-08,3.887718640086516e-09,1.2386690381293171e-23,5.441766807134434e-16,5.78922980192556e-10,2.561640205253351e-08,4.815315928872484e-05,1.1474904525494581e-11,7.014805691851131e-14,0.0003017317253937644,4.0635762517528143e-10,1.4961609430233097e-11,1.1778140963496185e-15,3.936997993956892e-13,1.1724250999821253e-07,2.230256845546703e-12,9.91573479375382e-15,5.4089022495401655e-15,2.4367308845800476e-17,1.5570450459643754e-13,2.2036338234807117e-17,2.472400503153291e-12,4.646707023359473e-14,3.76,0.0,0.05496282647191435,0.9991812956622826,7.688836042700792e-08,1.0839566294744164e-09,0.8185865981063611,0.8179230755291523,8.599269580632354e-07,9.399593690846299e-11,0.000769582296947135,1.1181294111896072e-07,1.5538027066379354e-11,5.480387724112707e-15,2.2406483498384855e-13,3.8677713953700036e-05,8.345534005638465e-10,3.9914070613816746e-07,2.5036095249130414e-07
1.0881982642658569e-05,0.8490576843853345,1.0679140293976364e-08,4.1503190242201386e-09,2.3865816014344163e-09,2.232791596470918e-07,0.0,0.0,5.393283730424643e-07,4.759331112261159e-09,1.0328300251553489e-05,1.3151287942376402e-08,3.964436007761624e-09,1.2917007507039442e-23,5.586047402095452e-16,5.835872102620149e-10,2.6226376035861492e-08,4.9065655127143254e-05,1.1782146022085658e-11,7.277348353956152e-14,0.0003077335514988508,4.1460194043755063e-10,1.508222933573154e-11,1.2297506547284248e-15,4.0300316650306536e-13,1.1968376610264472e-07,2.282162245564706e-12,1.0368415268611097e-14,5.722392267437462e-15,2.5537352061397247e-17,1.614160915627113e-13,2.2548787857301645e-17,2.5159868212952174e-12,4.7926188166488926e-14,3.76,0.0,0.05291285144997936,0.999180359965564,7.878659021930048e-08,1.126812996629332e-09,0.8206428930330234,0.8199661385886294,8.303978754439359e-07,9.34938369958266e-11,0.0007695815753183353,1.1393984928835326e-07,1.558252326810271e-11,5.580052963352235e-15,2.277601160856151e-13,3.928386986022121e-05,8.363708211107424e-10,4.0736852311721143e-07,2.5543577038079417e-07
1.102952625287481e-05,0.8493181501784404,1.085519534078205e-08,4.173417499921839e-09,2.420538223083426e-09,2.3044798198470792e-07,0.0,0.0,5.508173890230754e-07,4.9092553235263416e-09,1.0657266745374058e-05,1.342436309764041e-08,4.041345200648553e-09,1.346412433048427e-23,5.732395425070216e-16,5.882489590446011e-10,2.6845639655943077e-08,4.997997777209595e-05,1.2093665636699874e-11,7.546085770343699e-14,0.00031375150998890747,4.22868681816434e-10,1.5202783735660035e-11,1.2836585074658056e-15,4.124509419760447e-13,1.2214380660892542e-07,2.334459410057861e-12,1.0836715859757535e-14,6.050790286060024e-15,2.6753393835732007e-17,1.672508928325417e-13,2.306582177626157e-17,2.559948317038906e-12,4.941411924377425e-14,3.76,0.0,0.050939338809685444,0.9991794221778885,8.071564705910949e-08,1.1707810790134533e-09,0.8226227466290337,0.8219327199153124,8.019702419653271e-07,9.301044082521323e-11,0.0007695808521149745,1.1607131965922574e-07,1.5625815529815105e-11,5.680510573220185e-15,2.3148760104261404e-13,3.9887120000196973e-05,8.381190087649397e-10,4.1565848131110197e-07,2.60548418241672e-07
1.117706986309105e-05,0.8495689346642983,1.103256941857259e-08,4.1967667923883274e-09,2.4548789269670133e-09,2.377479033045179e-07,0.0,0.0,5.623791434334767e-07,5.061013962422318e-09,1.0991264253817716e-05,1.3699544706088866e-08,4.118439101177347e-09,1.402836907156687e-23,5.88081843201436e-16,5.929088664356508e-10,2.7474259123843206e-08,5.089605222594848e-05,1.2409478416165033e-11,7.8210736124184e-14,0.00031978500251392044,4.3115696074774805e-10,1.5323289215567456e-11,1.339600162474221e-15,4.220442320605107e-13,1.246226390307493e-07,2.387143529132495e-12,1.1321041567969626e-14,6.394676552351917e-15,2.8016853562475064e-17,1.7320965589902084e-13,2.3587446904528055e-17,2.604279555576628e-12,5.0931071763272365e-14,3.76,0.0,0.04903943656137415,0.9991784823745218,8.267579441810512e-08,1.2158771506259963e-09,0.8245290102620761,0.8238256722130283,7.746029699327388e-07,9.254505065631338e-11,0.000769580127393641,1.1820717975251387e-07,1.5667950469671153e-11,5.781748311660408e-15,2.352468066509651e-13,4.048741341483082e-05,8.398006270093504e-10,4.2401058473380036e-07,2.6569891434403237e-07
1.1324613473307292e-05,0.849810398970394,1.1211237417572952e-08,4.220361616823048e-09,2.4895971005483708e-09,2.4517933672239173e-07,0.0,0.0,5.740129481325146e-07,5.2145790776400215e-09,1.1330269064551174e-05,1.3976834241105991e-08,4.195710861999108e-09,1.461007252563335e-23,6.031324054317037e-16,5.975675499272203e-10,2.8112299084594977e-08,5.181380637518723e-05,1.2729599576817324e-11,8.102367215492491e-14,0.00032583345260810614,4.3946592262506114e-10,1.5443761781449034e-11,1.397639511828086e-15,4.3178411879880886e-13,1.2712027300477997e-07,2.4402100361148293e-12,1.1821805359011278e-14,6.75464898025983e-15,2.932917940872097e-17,1.792931195689475e-13,2.4113672063860505e-17,2.648975273488122e-12,5.247725083045222e-14,3.76,0.0,0.04721039909289246,0.9991775406278356,8.466729188501381e-08,1.2621175838865207e-09,0.8263644289438156,0.8256477417817906,7.48256504530242e-07,9.209699478188573e-11,0.0007695794012087495,1.203472637258736e-07,1.570897285998267e-11,5.883754319084266e-15,2.3903726314501084e-13,4.108470241607422e-05,8.414182339378977e-10,4.3242484507227637e-07,2.708872810610418e-07
1.1472157083523533e-05,0.8500428907541596,1.1391175136955793e-08,4.244196923940006e-09,2.524686371665596e-09,2.5274268346016734e-07,0.0,0.0,5.85718134165236e-07,5.36992312581612e-09,1.1674257079598971e-05,1.4256233409221183e-08,4.273153895811952e-09,1.5209568051906556e-23,6.183919989751484e-16,6.02225604892751e-10,2.8759822659213566e-08,5.273317087644413e-05,1.3054044482741497e-11,8.390021593736733e-14,0.0003318963049059416,4.477947455790192e-10,1.5564216867086852e-11,1.4578418458207842e-15,4.4167166071948073e-13,1.2963672020581088e-07,2.4936545985538094e-12,1.233942826209149e-14,7.131323500897795e-15,3.069184849549486e-17,1.8550201423016982e-13,2.464450791383362e-17,2.6940303711522323e-12,5.405285846423521e-14,3.76,0.0,0.04544958320174404,0.9991765970074238,8.669039527212297e-08,1.3095188478596068e-09,0.8281316452969897,0.8274015724866034,7.228927666197988e-07,9.166562655614831e-11,0.0007695786736126272,1.2249141211135267e-07,1.574892570386935e-11,5.986517102103926e-15,2.428585135966075e-13,4.167894244722256e-05,8.429742866399038e-10,4.409012813388571e-07,2.761135446811313e-07
1.1619700693739774e-05,0.8502667447054076,1.1572359237201996e-08,4.268267882731736e-09,2.5601405929742836e-09,2.604383332925029e-07,0.0,0.0,5.97494050995241e-07,5.527018986827431e-09,1.2023203840581326e-05,1.4537744140594835e-08,4.350761865571396e-09,1.5827191561830784e-23,6.338613993906472e-16,6.06883604924492e-10,2.9416891484913868e-08,5.3654079047252906e-05,1.3382828625288885e-11,8.684091454732892e-14,0.0003379730243850138,4.5614263929492067e-10,1.5684669342751765e-11,1.5202738668310772e-15,4.517078934949865e-13,1.3217199426357932e-07,2.547473109429217e-12,1.287433946824519e-14,7.525334414695361e-15,3.2106367072973125e-17,1.9183706210712679e-13,2.517996688309688e-17,2.7394399057282643e-12,5.5658093700197706e-14,3.76,0.0,0.043754444275242464,0.9991756515802118,8.874535671708993e-08,1.3580975065088294e-09,0.8298332033745212,0.8290897095782291,6.984750976759149e-07,9.12503234594551e-11,0.000769577944655596,1.246394715639521e-07,1.578785030846869e-11,6.090025518366694e-15,2.467101133658984e-13,4.2270091949327885e-05,8.444711453865283e-10,4.4943991953875817e-07,2.8137773522828526e-07
1.1767244303956015e-05,0.8504822830300238,1.1754767195790781e-08,4.29256986481844e-09,2.5959538278174213e-09,2.682666649766421e-07,0.0,0.0,6.093400657695201e-07,5.685839977161046e-09,1.2377084552876687e-05,1.4821368579702021e-08,4.428528675070492e-09,1.6463281507114432e-23,6.495413872099892e-16,6.115421022139922e-10,3.008356575368087e-08,5.457646676132424e-05,1.3715967603818848e-11,8.984631213630334e-14,0.0003440630956348716,4.645088438677945e-10,1.580513352478211e-11,1.5850037030014714e-15,4.618938305701866e-13,1.3472611068137137e-07,2.60166167857005e-12,1.3426976428635272e-14,7.937334745463162e-15,3.357427069050746e-17,1.9829897750510892e-13,2.572006310293531e-17,2.7851990846458377e-12,5.729315269121564e-14,3.76,0.0,0.04212253261314551,0.9991747044105617,9.083242478045696e-08,1.407870216980256e-09,0.8314715523361774,0.8307146033714449,6.749682067759857e-07,9.085048619790143e-11,0.0007695772143860521,1.2679129462058692e-07,1.5825786354877313e-11,6.194268762378292e-15,2.505916295975599e-13,4.285811223317072e-05,8.459110776293004e-10,4.580407923521512e-07,2.866798862900994e-07
1.1914787914172256e-05,0.8506898159156184,1.1938377265933697e-08,4.317098430216094e-09,2.6321203373724158e-09,2.7622804666574146e-07,0.0,0.0,6.212555626143656e-07,5.84635986147758e-09,1.2735874108753813e-05,1.5107109076227925e-08,4.506448459875616e-09,1.7118178867578644e-23,6.654327471743396e-16,6.162016279676126e-10,3.075990424932455e-08,5.550027234813753e-05,1.4053477107607218e-11,9.29169500690995e-14,0.0003501660221510791,4.72892628694208e-10,1.592562318628052e-11,1.6521009217310476e-15,4.722304637640319e-13,1.3729908675652474e-07,2.6562166242879964e-12,1.3997784952776112e-14,8.367996596310989e-15,3.509712436154345e-17,2.048884670437343e-13,2.62648123430706e-17,2.831303259550344e-12,5.895822880559292e-14,3.76,0.0,0.04055148988745614,0.9991737555603724,9.295184453922582e-08,1.458853727915617e-09,0.8330490499880863,0.8322786127860975,6.523381195695302e-07,9.046553783655195e-11,0.000769576482850541,1.2894673946898176e-07,1.5862771964986083e-11,6.2992363522171985e-15,2.5450264075729663e-13,4.344296735654563e-05,8.472962618201971e-10,4.6670393883014153e-07,2.9202003485328655e-07
