Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338)
1.25846672230182e-08,0.6018881596899033,4.421244266092633e-13,3.3698762984234444e-14,1.4796762219469502e-15,2.4483530067832773e-19,0.0,0.0,3.848695493374286e-15,1.6839595731262085e-24,1.0635937232318838e-16,9.30503133941565e-21,2.54353474967683e-19,3.023161164423132e-34,5.856566174772883e-23,2.8646434958513114e-20,1.1391596921244098e-21,1.015905562804777e-12,2.524963335272858e-24,8.09169111243029e-27,8.102546222474168e-13,8.394159560896844e-21,1.580932624146634e-22,4.3086907468015036e-38,1.1260317953213975e-27,1.4085232057317562e-19,1.868728185693944e-23,6.436667890975881e-32,1.4298158682247468e-44,1.3028723889987394e-45,3.241491665830884e-28,3.7329184341248207e-31,2.5400513585458793e-24,4.873933063760827e-34,3.76,0.0,0.5045396713595374,0.9997386537764734,1.5927601951085404e-21,8.312299988967495e-31,7.636556403359222e-05,7.59268784392398e-05,4.386809974928103e-07,1.4887213130952365e-12,0.0002613462224496348,4.4210176620538844e-16,5.671246494483996e-18,5.9152166859865064e-24,2.620329419443501e-23,1.015854683383541e-12,2.376070982709552e-14,2.6532039958730493e-13,1.504544300994005e-13,2.5819733995705367e-14,5.4885532061896476e-17,2.853644459751646e-18,2.235277074573822e-18,2.4767096761830927e-26,2.5817398883252136e-26,1.2966163409732954e-21,6.9017606232663e-21,5.8083583007926986e-15
1.2912932342345565e-08,0.6018883874038594,4.556964308421706e-13,3.5686274564599304e-14,1.569242106091861e-15,2.654826611097753e-19,0.0,0.0,4.057475990835605e-15,1.8698008935498444e-24,1.1545518096293286e-16,1.0238726829706554e-20,2.749321760739836e-19,3.176256415973888e-34,6.010794213411538e-23,3.057686323456265e-20,1.274493384543252e-21,1.0704472656911097e-12,2.750839764334699e-24,8.729987579347679e-27,8.532503782993414e-13,9.05484606932885e-21,1.724188625308964e-22,5.252635334767618e-38,1.2895186761494182e-27,1.5568186717169283e-19,2.030834377990866e-23,7.405813388068009e-32,1.839225512595447e-44,1.6501473655358248e-45,3.6035004495785684e-28,4.242929342777707e-31,2.840498076184063e-24,5.746085762176488e-34,3.76,0.0,0.5045376795544456,0.9997386537764165,1.780251078418049e-21,9.804442096376312e-31,7.835736916831805e-05,7.79185759289608e-05,4.387884652929119e-07,1.510852397268582e-12,0.0002613462224494191,4.656533675583904e-16,5.88687739287378e-18,6.403450511311052e-24,2.8608315585897336e-23,1.0703922399405458e-12,2.4401941653989845e-14,2.727873250153963e-13,1.5498560225749346e-13,2.7338025687580555e-14,5.978550842915007e-17,3.078990955071148e-18,2.4251055548966712e-18,2.7400420686855715e-26,2.785893889988791e-26,1.3875901603970278e-21,7.284185867117e-21,6.157828289303422e-15
1.3241197461672931e-08,0.6018886151169166,4.69267841512016e-13,3.772958749916391e-14,1.6615125697458665e-15,2.8726355308446504e-19,0.0,0.0,4.271821456176362e-15,2.0706567259899686e-24,1.2505804423790516e-16,1.1236871701947945e-20,2.965851132778154e-19,3.331684111487585e-34,6.163583705479887e-23,3.2581643367227347e-20,1.4216338466722891e-21,1.1264177429889677e-12,2.9898976604387626e-24,9.40032832296908e-27,8.97359407610984e-13,9.748547881778459e-21,1.8758914911195828e-22,6.369459896423691e-38,1.471456408485744e-27,1.7164859440413754e-19,2.2020034045533772e-23,8.487784532795359e-32,2.350083628497221e-44,2.077903364525457e-45,3.9946973484150124e-28,4.805369894943893e-31,3.1670144748311835e-24,6.7451073417785526e-34,3.76,0.0,0.5045356877572174,0.9997386537763577,1.9839481630830015e-21,1.1514418834416712e-30,8.034916644071679e-05,7.991028241921273e-05,4.38879067459369e-07,1.5320952462159451e-12,0.000261346222449069,4.89819037342473e-16,6.103670922149187e-18,6.917038090911856e-24,3.115713094782603e-23,1.1263583513120594e-12,2.5043177078639902e-14,2.8021489206117085e-13,1.5951130709926217e-13,2.889821364535396e-14,6.497019301188834e-17,3.3154091911069426e-18,2.6251001817291013e-18,3.022722669310219e-26,2.9997590165140353e-26,1.4822044699585103e-21,7.676961543315871e-21,6.5176398092926576e-15
1.3569462581000297e-08,0.6018888428290753,4.828381692050559e-13,3.982846588487558e-14,1.7564874527820712e-15,3.1020822929698236e-19,0.0,0.0,4.491731870515355e-15,2.287317171371587e-24,1.3518152326563714e-16,1.2302007243222241e-20,3.1933884224547568e-19,3.489344947905924e-34,6.314939626576925e-23,3.4661774326958607e-20,1.5812534687051607e-21,1.1838170000857776e-12,3.2425037073982905e-24,1.0103431596185792e-26,9.425817152947898e-13,1.0475993453306257e-20,2.0362776783343538e-22,7.684913011882952e-38,1.67335295640566e-27,1.8880844045511225e-19,2.382470939151692e-23,9.692016606190691e-32,2.9838202560762625e-44,2.602130831892363e-45,4.416563687475716e-28,5.423899346279588e-31,3.521073701691762e-24,7.885406507050683e-34,3.76,0.0,0.5045336959678526,0.9997386537762978,2.2047662482907336e-21,1.3467074544706639e-30,8.234095585081977e-05,8.190199530603162e-05,4.389554079544285e-07,1.5524833277727148e-12,0.00026134622244875015,5.145988496270567e-16,6.321552492331855e-18,7.456535788258233e-24,3.385387657537953e-23,1.1837530172126636e-12,2.568441507969844e-14,2.8760300813149276e-13,1.6403138370209597e-13,3.050006835217504e-14,7.044739203430043e-17,3.5631188417105495e-18,2.8354901091021825e-18,3.3255535445723736e-26,3.223515027672472e-26,1.5805080613217217e-21,8.080087721911181e-21,6.8877789233291e-15
1.3897727700327663e-08,0.6018890705403347,4.964069993810687e-13,4.198267301615423e-14,1.854166506401617e-15,3.343469305866143e-19,0.0,0.0,4.717207173343476e-15,2.520592636369266e-24,1.458391412363495e-16,1.3436708834865215e-20,3.43219858291649e-19,3.6491422869857894e-34,6.464868114782782e-23,3.681827180003379e-20,1.7540432598973392e-21,1.2426450404976348e-12,3.509023130102258e-24,1.084001108945249e-26,9.889173051276022e-13,1.1237906027605682e-20,2.2055832636773655e-22,9.227737053034476e-38,1.8967938137855986e-27,2.0721858636099749e-19,2.572471762979243e-23,1.1028434428342678e-31,3.7656458807702174e-44,3.24149135710763e-45,4.870612794205906e-28,6.102311692026006e-31,3.9041890151068845e-24,9.18258918593481e-34,3.76,0.0,0.504531704186351,0.9997386537762363,2.4436453358539672e-21,1.5689329033666818e-30,8.433273739865824e-05,8.389371238637648e-05,4.3901968981823203e-07,1.5720491901664966e-12,0.00026134622244851596,5.399928731316589e-16,6.540452286559035e-18,8.022494675829426e-24,3.670268129633452e-23,1.2425762354859156e-12,2.632565479307236e-14,2.949516299005337e-13,1.6854569732437744e-13,3.214335995379305e-14,7.622487350124109e-17,3.822337016010005e-18,3.05650190042398e-18,3.6493452792986247e-26,3.4573429063814555e-26,1.682550482533662e-21,8.493564455729329e-21,7.26823135881944e-15
1.422599281965503e-08,0.6018892982506954,5.099739809802307e-13,4.419197170566781e-14,1.954549406600015e-15,3.597098866030822e-19,0.0,0.0,4.948247268877113e-15,2.771313830789869e-24,1.570443833413238e-16,1.464358649762976e-20,3.682545964389725e-19,3.810982125538201e-34,6.613376283490061e-23,3.905216889542123e-20,1.9407128329219813e-21,1.3029018661546708e-12,3.789819690987415e-24,1.1610775961888916e-26,1.0363661797543251e-12,1.2035003673263674e-20,2.3840440507579667e-22,1.1029923078934565e-37,2.143443636515074e-27,2.2693744830217777e-19,2.772239778436646e-23,1.2507462394091022e-31,4.725094250505718e-44,4.0176836610349434e-45,5.358389716237685e-28,6.844535866463241e-31,4.317913720750357e-24,1.0653523068381473e-33,3.76,0.0,0.5045297124127128,0.9997386537761731,2.7015506200894825e-21,1.8210290376251767e-30,8.632451108426349e-05,8.58854317969925e-05,4.390737763055467e-07,1.590824430945818e-12,0.000261346222448287,5.660011716314967e-16,6.760304957891506e-18,8.61546063779906e-24,3.970766666367061e-23,1.3028280023897178e-12,2.6966895487944417e-14,3.0226075561140556e-13,1.7305413542343635e-13,3.3827858511214696e-14,8.231036713468901e-17,4.093278305150036e-18,3.2883595688210465e-18,3.9949170131316563e-26,3.7014250993314265e-26,1.788382085650909e-21,8.917391783033676e-21,7.658982562610485e-15
1.4554257938982395e-08,0.6018895259601572,5.235388168243837e-13,4.645612455350422e-14,2.0576357655160357e-15,3.8632731640879627e-19,0.0,0.0,5.184852031411934e-15,3.0403317650415484e-24,1.688106967457974e-16,1.5925285467332107e-20,3.944694314833223e-19,3.974773059726036e-34,6.760472063444141e-23,4.136451671382726e-20,2.141990388657642e-21,1.36458747764145e-12,4.0852556884862325e-24,1.2416430872325517e-26,1.0849283408594973e-12,1.2867999319925504e-20,2.5718956771539244e-22,1.3126979848539193e-37,2.415047852042751e-27,2.4802466997479626e-19,2.982008021763742e-23,1.414003436008166e-31,5.896626071602582e-44,4.955849095682486e-45,5.881470943806543e-28,7.654635903101406e-31,4.763841108658161e-24,1.2316403816936516e-33,3.76,0.0,0.5045277206469381,0.9997386537761086,2.979472478251119e-21,2.1061370700549994e-30,8.831627690766666e-05,8.787715196290884e-05,4.3911924238812414e-07,1.6088396781098528e-12,0.00026134622244800915,5.926238043267332e-16,6.981049345389105e-18,9.235974465834743e-24,4.2872947132297276e-23,1.3645083128367203e-12,2.7608136546571438e-14,3.0953041859143425e-13,1.7755660430060708e-13,3.555333421242953e-14,8.871156435365067e-17,4.376154826163725e-18,3.531284615670126e-18,4.363096500970769e-26,3.9559457331360425e-26,1.8980540664228432e-21,9.35156972974504e-21,8.060017747010297e-15
1.4882523058309761e-08,0.6018897536687203,5.371012553134562e-13,4.877489417910135e-14,2.1634251412520376e-15,4.142294290251076e-19,0.0,0.0,5.427021309955102e-15,3.3285177476735805e-24,1.8115149059372038e-16,1.728448679266155e-20,4.218906780632722e-19,4.14042624548938e-34,6.906164065895903e-23,4.375638480032106e-20,2.3586227013501394e-21,1.4277018744049069e-12,4.395691956889207e-24,1.3257676010252834e-26,1.1346037893156942e-12,1.373760079432702e-20,2.769373720455796e-22,1.5558216927480603e-37,2.7134342474647203e-27,2.705411150357463e-19,3.2020086746651604e-23,1.5937603390410372e-31,7.320297424997791e-44,6.085019039781487e-45,6.4414641362388705e-28,8.536811062525068e-31,5.243604390980108e-24,1.4190822888391248e-33,3.76,0.0,0.5045257288890264,0.9997386537760427,3.2784264614176073e-21,2.4276404848024285e-30,9.030803486889902e-05,8.986887155288967e-05,4.391574193035763e-07,1.6261245795494527e-12,0.0002613462224477146,6.19860826182438e-16,7.202628207234554e-18,9.884571949349037e-24,4.6202630221590944e-23,1.4276171606022664e-12,2.8249377446809695e-14,3.1676068164340036e-13,1.8205302619891577e-13,3.7319557554597114e-14,9.543611828514738e-17,4.671176263482637e-18,3.7854960675332936e-18,4.754720192674393e-26,4.2210908087102277e-26,2.011618497235217e-21,9.796098311346701e-21,8.471321929614562e-15
1.5210788177637127e-08,0.6018899813763843,5.506610833091715e-13,5.1148043419038546e-14,2.271917046292975e-15,4.434464239225267e-19,0.0,0.0,5.674754932195967e-15,3.636763382984005e-24,1.9408013604161868e-16,1.8723907951895295e-20,4.505445907333959e-19,4.307855355552525e-34,7.050461465116962e-23,4.622886148782009e-20,2.5913751041379294e-21,1.4922450549325289e-12,4.72148786749934e-24,1.413520712666123e-26,1.1853925253107007e-12,1.464451085618238e-20,2.976713802778993e-22,1.8367042386581243e-37,3.040514536164994e-27,2.945488596208078e-19,3.4324730749344176e-23,1.791215136070037e-31,9.04249846190783e-44,7.438607702950806e-45,7.040007852389995e-28,9.495395929997529e-31,5.758876640442073e-24,1.6297836983371236e-33,3.76,0.0,0.504523737138978,0.9997386537759749,3.5994532858145536e-21,2.7891771942009473e-30,9.229978496799171e-05,9.186058944125963e-05,4.391894327299702e-07,1.642707799963335e-12,0.00026134622244744423,6.477122882409827e-16,7.424987970234293e-18,1.0561783960695667e-23,4.970081666812405e-23,1.4921545385025757e-12,2.889061774714193e-14,3.239516322397941e-13,1.8654333681570258e-13,3.9126299499158645e-14,1.0249164380359445e-16,4.978549908160773e-18,4.051210511508433e-18,5.170633330179089e-26,4.49704837489067e-26,2.1291283537124542e-21,1.025097753452154e-20,8.892879967453795e-15
1.5539053296964492e-08,0.6018902090831497,5.64218120177066e-13,5.3575335491524195e-14,2.3831109545582584e-15,4.740084914564767e-19,0.0,0.0,5.9280527078313915e-15,3.965980568693155e-24,2.076099663208036e-16,2.0246303486436684e-20,4.804573640413221e-19,4.476976533156383e-34,7.19337389980721e-23,4.8783054135388623e-20,2.841031474931633e-21,1.5582170169015105e-12,5.063001331045129e-24,1.50497155647646e-26,1.2372945484539676e-12,1.558942723392005e-20,3.1941516934189817e-22,2.1601275711234275e-37,3.3982859027531476e-27,3.2011118493611863e-19,3.673631726105284e-23,2.007619841899017e-31,1.1116768561143774e-43,9.054954251002919e-45,7.678771285079717e-28,1.0534860483851298e-30,6.311370729500516e-24,1.8660039158593634e-33,3.76,0.0,0.504521745396793,0.9997386537759061,3.943618824549832e-21,3.194651992872313e-30,9.429152720497595e-05,9.385230467594797e-05,4.392162347417569e-07,1.6586170250245854e-12,0.0002613462224471906,6.761782379074636e-16,7.64807849538179e-18,1.1268136535385496e-23,5.337160056973663e-23,1.558120438543904e-12,2.953185707414403e-14,3.311033785004812e-13,1.9102748322005153e-13,4.0973331600535385e-14,1.0988571759782883e-16,5.298480694866795e-18,4.328642129032244e-18,5.611690060867074e-26,4.7840086818971766e-26,2.250637535198792e-21,1.0716207398533846e-20,9.324676585599813e-15
1.5867318416291856e-08,0.6018904367890162,5.777722128221603e-13,5.6056534132316626e-14,2.497006307280694e-15,5.059458132539789e-19,0.0,0.0,6.186914431337397e-15,4.317101493675217e-24,2.2175427682373553e-16,2.185446564740288e-20,5.11655132608037e-19,4.647708343218251e-34,7.334911390723597e-23,5.142008927031488e-20,3.108394222617674e-21,1.6256177573030128e-12,5.420588801166182e-24,1.600188829059258e-26,1.2903098578652942e-12,1.6573042660251933e-20,3.4219234091194306e-22,2.5313476328692166e-37,3.788832526529019e-27,3.472925699203968e-19,3.925714306228369e-23,2.244281230436828e-31,1.3604693818523825e-43,1.097791794329091e-44,8.359453999427622e-28,1.1659810137365611e-30,6.902839270123547e-24,2.1301631604797216e-33,3.76,0.0,0.5045197536624711,0.9997386537758354,4.3120140997067066e-21,3.648249309888181e-30,9.62832615798828e-05,9.584401645186698e-05,4.3923863043120924e-07,1.673878971521748e-12,0.0002613462224469267,7.052587192106412e-16,7.871852858591583e-18,1.2004150947646948e-23,5.721906951955847e-23,1.6255148520468043e-12,3.017309511204327e-14,3.3821604584241413e-13,1.955054221174845e-13,4.2860426112172056e-14,1.176258782616927e-16,5.631171236875471e-18,4.618002728269766e-18,6.078753565042689e-26,5.0821643158651575e-26,2.376200879629369e-21,1.1191787896382534e-20,9.766696401018524e-15
1.619558353561922e-08,0.601890664493984,5.913232314893149e-13,5.85914037086653e-14,2.613602517982592e-15,5.392885625575495e-19,0.0,0.0,6.451339884314657e-15,4.6910786357375884e-24,2.3652632520873145e-16,2.3551225050596315e-20,5.441639712107228e-19,4.819971721871396e-34,7.475084270815292e-23,5.414111264589966e-20,3.394284273547432e-21,1.6944472725472648e-12,5.794605278713709e-24,1.699240792343233e-26,1.3444384522498402e-12,1.759604490755817e-20,3.660265311340824e-22,2.956128800927639e-37,4.214327084034045e-27,3.761586839740896e-19,4.1889496758881097e-23,2.502561752613302e-31,1.6576892593721537e-43,1.325752986258137e-44,9.083785674879965e-28,1.287498575774535e-30,7.535074554118216e-24,2.4248500071052562e-33,3.76,0.0,0.5045177619360123,0.9997386537757635,4.705755274727365e-21,4.1544462558534245e-30,9.827498809274348e-05,9.783572408839555e-05,4.392573004249049e-07,1.6885194017126046e-12,0.00026134622244664956,7.34953773042869e-16,8.096267145352572e-18,1.2770343781956013e-23,6.1247304729521e-23,1.6943377697512302e-12,3.081433159388634e-14,3.4528977414651743e-13,1.999771183819005e-13,4.478735607515197e-14,1.2571962640249787e-16,5.976821859354213e-18,4.9195017752514154e-18,6.572696194820643e-26,5.391710316100606e-26,2.5058741734677828e-21,1.1677719015770008e-20,1.0218923942763472e-14
1.6523848654946585e-08,0.6018908921980528,6.048710661719279e-13,6.117970931577021e-14,2.732898976733477e-15,5.740669045313595e-19,0.0,0.0,6.721328837494898e-15,5.088884759441183e-24,2.5193933151904686e-16,2.533945133608894e-20,5.780098948676497e-19,4.993689925026449e-34,7.613903125327367e-23,5.694728922476786e-20,3.699541058280777e-21,1.7647055585534176e-12,6.185404316689879e-24,1.8021952766107887e-26,1.3996803299622538e-12,1.8659116823075974e-20,3.9094142000748877e-22,3.4407799439703607e-37,4.677032231135856e-27,4.0677637975253653e-19,4.463565885552083e-23,2.7838804406087767e-31,2.0114095242156584e-43,1.5950705071181768e-44,9.853525850814421e-28,1.4185263665022254e-30,8.209908493942635e-24,2.7528289922764656e-33,3.76,0.0,0.5045157702174167,0.9997386537756902,5.1259836470343954e-21,4.718025962941486e-30,0.00010026670674358906,9.982742701012824e-05,4.392728201347357e-07,1.7025631407076763e-12,0.0002613462224463741,7.652634373815658e-16,8.321280258254232e-18,1.356722700110052e-23,6.546038114465598e-23,1.764589181906394e-12,3.14555662939883e-14,3.5232471533600817e-13,2.0444254380012323e-13,4.675389539295172e-14,1.3417442476349613e-16,6.335630631165193e-18,5.233346423885932e-18,7.094399622182764e-26,5.712844276506038e-26,2.639714157262871e-21,1.2174000739926122e-20,1.068134366925747e-14
1.685211377427395e-08,0.6018911199012228,6.184156235592071e-13,6.382121685776712e-14,2.8548950537717057e-15,6.103109965334499e-19,0.0,0.0,6.996881052447079e-15,5.5115129139581494e-24,2.6800647831455675e-16,2.722205382983864e-20,6.132188589249016e-19,5.168788476236418e-34,7.751378740738731e-23,5.983980309439559e-20,4.0250224985628774e-21,1.836392610825908e-12,6.593338025747278e-24,1.909119683509217e-26,1.4560354890611773e-12,1.976293636388689e-20,4.169607403934113e-22,3.992192135957897e-37,5.17930206487157e-27,4.392136860214249e-19,4.749790182320062e-23,3.089713798564619e-31,2.430832471516012e-43,1.9122019381317824e-44,1.0670463675724638e-27,1.5595655612625526e-30,8.929212563961905e-24,3.117048383467365e-33,3.76,0.0,0.5045137785066842,0.9997386537756151,5.573865640854555e-21,5.3440912183903094e-30,0.00010225841753245065,0.00010181912473051492,4.392856761180998e-07,1.7160340963796607e-12,0.0002613462224461066,7.961877474936203e-16,8.546853736666452e-18,1.439530801110924e-23,6.986236754968895e-23,1.836269078347128e-12,3.209679902151571e-14,3.593210313189575e-13,2.0890167600467336e-13,4.875981889392896e-14,1.4299769835862126e-16,6.707793395316529e-18,5.5597415449414415e-18,7.644754994612853e-26,6.04576643226345e-26,2.7777785272016717e-21,1.2680633048310882e-20,1.115393998299588e-14
1.7180378893601314e-08,0.6018913476034939,6.319568244688057e-13,6.651569311476999e-14,2.979590102552787e-15,6.480509883570646e-19,0.0,0.0,7.277996283012983e-15,5.959976430963713e-24,2.8474091081468037e-16,2.920198220511547e-20,6.498167591447725e-19,5.34519511407673e-34,7.887522061668794e-23,6.281985732068625e-20,4.371604994517291e-21,1.9095084245186604e-12,7.018757080188421e-24,2.02008098904477e-26,1.5135039273550646e-12,2.0908176631697893e-20,4.441082866306668e-22,4.617878066937008e-37,5.723583565231032e-27,4.735398005731683e-19,5.04784901612728e-23,3.421596679885395e-31,2.926418506371207e-43,2.2844555145773544e-44,1.1536417659963694e-27,1.711130875108958e-30,9.694897742113625e-24,3.520648112272262e-33,3.76,0.0,0.5045117868038148,0.9997386537755387,6.050592800214806e-21,6.038078392422075e-30,0.0001042501204593594,0.00010381081683810589,4.3929627983293977e-07,1.7289552814236625e-12,0.0002613462224458399,8.27726736123862e-16,8.772951587939866e-18,1.5255089723274515e-23,7.445732666864498e-23,1.9093774485580895e-12,3.273802961509183e-14,3.6627889225910655e-13,2.133544975761716e-13,5.080490238275771e-14,1.521968346181796e-16,7.093503798168832e-18,5.8988897540695025e-18,8.224663096924345e-26,6.390679732744812e-26,2.9201259329892983e-21,1.3197615917209354e-20,1.1636697242925943e-14
