Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537)
0.0001617973815846255,0.8459363357710772,0.00019008550139548562,7.888548713643267e-05,0.0001231221782712537,0.010575691204259899,0.0,0.0,0.0005031363802609204,1.2060535163223205e-05,0.06656041326946498,0.002388472437447936,6.083347584004014e-06,1.4536727130979281e-12,3.5509634059785705e-09,8.06629892290893e-07,0.0035430180655296353,0.002325064128251125,2.1882526951481465e-05,5.429719249650331e-07,0.006331943053727802,1.3104014917463435e-08,1.0417081454329403e-07,5.2576526834483956e-05,3.381765971252636e-07,0.027283270378283004,1.6582021118913423e-07,0.00046598329962244757,0.0007159619401179287,1.0109568388373031e-06,2.908187652373747e-07,3.3151489007435893e-10,1.6410745747423923e-07,9.291425122522886e-07,3.76,0.0,2.7980162073784782e-06,0.9307055314121288,0.023396577185327918,0.0018271579526377613,0.8468783895591621,0.7067498029143752,5.6552533146389445e-08,6.734444514121587e-11,0.0007232868571946117,2.3317021942411125e-05,4.059938010193474e-09,2.366334473969189e-10,1.0138542969378181e-08,0.010704632289847252,6.826707924489406e-10,5.8886655162873814e-05,5.3494607006718984e-05,0.0006373346645769827,0.011917880837353935,1.0554420066210397e-05,1.2654780109678818e-05,2.8648364223568785e-12,7.995042348848949e-13,2.8363045364359628e-08,1.714290546538091e-08,0.000110305768985628,4.3665031271918424e-06,0.007126651421591167,4.5941081760702056e-07,2.283353945811085e-11,3.195926781688496e-08
0.0001622711380909918,0.8460415134001606,0.0001908667859637448,7.922324167141024e-05,0.00012375425089680345,0.010701867438161681,0.0,0.0,0.0005056798152308316,1.2166410571137743e-05,0.06739847815049146,0.0024208071467952887,6.168457211059748e-06,1.4802850875201497e-12,3.59808265987166e-09,8.114048167361703e-07,0.0035659739315039895,0.002349252241322821,2.221830513592085e-05,5.472719337795163e-07,0.0063533448546366465,1.3233666936649643e-08,1.0528500825029532e-07,5.3625991953121716e-05,3.417555550985549e-07,0.027599932973341155,1.686619875500844e-07,0.0004766996764974994,0.0007302345687538773,1.0298926754220046e-06,2.955087317302784e-07,3.3785321548220776e-10,1.6567490410764063e-07,9.5877881368997e-07,3.76,0.0,2.8021476257364593e-06,0.9298980160041389,0.02368435233394667,0.001856100113051626,0.8474695923937041,0.7057866901220098,5.647574040046736e-08,6.725281908349271e-11,0.0007226593067941521,2.3563882393615405e-05,4.071972266407236e-09,2.3740623017181344e-10,1.0175455065247588e-08,0.010779677903732026,6.810643159692061e-10,5.9143105192715594e-05,5.37008404508605e-05,0.0006388306579411526,0.011966515246016649,1.058212495813595e-05,1.2687858040508252e-05,2.8789557363032086e-12,8.034413751497339e-13,2.8502658813316345e-08,1.7339407549266368e-08,0.00011063205674194573,4.379990010304146e-06,0.00724945919343768,4.6193111084197506e-07,2.290811305508159e-11,3.2022033978261076e-08
0.00016274489459735812,0.8461471654681623,0.00019163456670450102,7.955552519934531e-05,0.00012437865935821486,0.010828504057145241,0.0,0.0,0.0005082044589716549,1.2272204589265804e-05,0.06824106240966815,0.0024533483561483727,6.253987524589823e-06,1.506968143295737e-12,3.645165373368545e-09,8.161351057869874e-07,0.0035887294177234237,0.002373555616222499,2.2555631260810802e-05,5.515555254815223e-07,0.006374769399025456,1.3364883834797402e-08,1.0639426743006819e-07,5.468549955355327e-05,3.4532167221900625e-07,0.027917077193144655,1.7154019035940737e-07,0.00048757229571126046,0.0007446354328812231,1.048961876853708e-06,3.0021851914471155e-07,3.442499372663089e-10,1.6724535850568427e-07,9.89125958340975e-07,3.76,0.0,2.8061388550569e-06,0.9290875262205462,0.02397336956983685,0.0018853053460487301,0.8480636686087577,0.704820802392276,5.639872590809507e-08,6.716092700750941e-11,0.0007220294473364859,2.381138496255078e-05,4.083669112956145e-09,2.3815913417380886e-10,1.0211541337197874e-08,0.010853998833233921,6.794546204072274e-10,5.9395406559405936e-05,5.390322471364874e-05,0.0006402809926065011,0.012014272735117274,1.0608910988698166e-05,1.271983631745044e-05,2.892872859442386e-12,8.073220896000891e-13,2.8640270738589374e-08,1.753620550376357e-08,0.00011094903525820799,4.393105272261889e-06,0.00737305104497554,4.6441792769625285e-07,2.298085078012517e-11,3.2081807872322417e-08
0.00016321865110372442,0.8462532853533881,0.00019238898468386436,7.988238482865354e-05,0.00012499544602881109,0.010955591232460222,0.0,0.0,0.0005107105873453303,1.237791733768485e-05,0.06908811659673268,0.002486094425764905,6.339928138476995e-06,1.533731972993152e-12,3.6922040563383676e-09,8.208208755050315e-07,0.003611283844335493,0.0023979712076200228,2.289445803570999e-05,5.558225866303271e-07,0.006396215655971616,1.3497671230495493e-08,1.0749843246263241e-07,5.5754935041097035e-05,3.488746001573594e-07,0.028234663736939558,1.744549698099399e-07,0.0004986014620546845,0.0007591624878322883,1.0681612224310446e-06,3.0494742529948154e-07,3.507045551783074e-10,1.68818796049293e-07,1.0201933520895022e-06,3.76,0.0,2.8099900173201123e-06,0.9282741239542432,0.02426360816483599,0.0019147728656402634,0.848660573254054,0.7038522182013436,5.632149623253447e-08,6.706877637461849e-11,0.0007213973234770142,2.4059508919200253e-05,4.095032322366256e-09,2.3889234638089955e-10,1.0246808198553689e-08,0.010927585786884937,6.778418531149808e-10,5.964359193514424e-05,5.410179679979393e-05,0.000641686323474445,0.012061159623577586,1.0634790010586783e-05,1.2750729207330242e-05,2.90658877934671e-12,8.111466875194723e-13,2.8775892396808765e-08,1.7733274825795904e-08,0.00011125680626826443,4.405852333763155e-06,0.007497411281816212,4.6687126213780217e-07,2.3051770739851434e-11,3.213862819710055e-08
0.00016369240761009073,0.8463598664612069,0.00019313018538154325,8.020386951013072e-05,0.00012560465651837062,0.011083119234096203,0.0,0.0,0.0005131984757325594,1.2483549094616607e-05,0.06993959123648726,0.002519043715180637,6.426268701120697e-06,1.5605805287015907e-12,3.739191363248017e-09,8.254622646425863e-07,0.003633636653831998,0.002422495968949495,2.3234738591684586e-05,5.60073017181003e-07,0.006417682592766761,1.3632034545872276e-08,1.0859735053899633e-07,5.683418206353674e-05,3.524140088249278e-07,0.028552653773572745,1.7740647058825594e-07,0.0005097874533327631,0.0007738136584906772,1.0874874820346679e-06,3.096947580345718e-07,3.572165151523908e-10,1.703951942818186e-07,1.0519903492887176e-06,3.76,0.0,2.8137013432841285e-06,0.9274578705536625,0.02455504753914512,0.0019445018616738529,0.8492602613911369,0.7028810151629176,5.6244057507599494e-08,6.69763745776068e-11,0.0007207629836203426,2.4308233773920874e-05,4.106065756870362e-09,2.396060689033982e-10,1.0281262942184708e-08,0.011000429953620851,6.762261579245096e-10,5.988769545955125e-05,5.429659484156048e-05,0.0006430473100425075,0.012107182535034332,1.0659774158598198e-05,1.278055128886109e-05,2.920104554333464e-12,8.14915452957509e-13,2.890953369537909e-08,1.7930591495589533e-08,0.00011155547397206311,4.41823472688e-06,0.00762252423692712,4.692911254535775e-07,2.3120893015398638e-11,3.219253461038224e-08
0.00016416616411645704,0.8464669022171336,0.00019385831844113255,8.052002991745364e-05,0.00012620633950209348,0.01121107843403947,0.0,0.0,0.0005156683985259546,1.2589100279139016e-05,0.0707954368510295,0.002552194584199625,6.51299889455203e-06,1.5874949516327374e-12,3.7861203008501666e-09,8.300594522118899e-07,0.0036557874075604153,0.0024471268546326034,2.3576426510449702e-05,5.643067300032135e-07,0.00643916917591788,1.3767979013822899e-08,1.0969087646314679e-07,5.792312263811481e-05,3.5593958608767223e-07,0.028871008954902792,1.803948317171363e-07,0.0005211305207320431,0.0007885868414555979,1.1069374181462203e-06,3.1445983446450255e-07,3.6378525942404486e-10,1.7197453257775866e-07,1.0845262502913966e-06,3.76,0.0,2.817273168659627e-06,0.9266388268063611,0.024847667269326315,0.0019744915008259676,0.8498626881156667,0.7019072700062402,5.616641580737217e-08,6.688372892679077e-11,0.0007201264755082457,2.4557539283015107e-05,4.116773359774002e-09,2.403005088587479e-10,1.0314913082875059e-08,0.011072522998890054,6.74607676844835e-10,6.012775265523713e-05,5.448765801981648e-05,0.0006443646155070564,0.012152348380164555,1.0683875777969785e-05,1.280931739041483e-05,2.9334212916128427e-12,8.186286935780234e-13,2.9041205602113408e-08,1.812813178504473e-08,0.0001118451448260741,4.430256087277903e-06,0.007748374281968219,4.716775456628092e-07,2.3188238065021214e-11,3.224356736607365e-08
0.00016463992062282334,0.8465743860743291,0.00019457353743032295,8.083091833123104e-05,0.00012680054655903676,0.011339459309089554,0.0,0.0,0.000518120628690698,1.2694571435306255e-05,0.07165560398016206,0.002585545393842523,6.600108447535616e-06,1.614472446410119e-12,3.832984081467542e-09,8.346126283023881e-07,0.0036777357824341046,0.002471860822092553,2.391947585457778e-05,5.685236506144856e-07,0.0064606743720620665,1.3905509674736031e-08,1.107788728361899e-07,5.9021637269977324e-05,3.594510373891271e-07,0.029189691427214955,1.8342018698481672e-07,0.0005326308891688562,0.0008034799070735488,1.1265077900249235e-06,3.1924198140293673e-07,3.704102391173098e-10,1.7355679228754763e-07,1.1178102992188838e-06,3.76,0.0,2.82070592999894e-06,0.9258170529214763,0.025141447095355714,0.0020047409275292024,0.8504678085777679,0.7009310585573328,5.608857721849167e-08,6.679084664459633e-11,0.0007194878455329262,2.4807405453454836e-05,4.127159147264153e-09,2.409758765234976e-10,1.0347766238863163e-08,0.011143857060374213,6.729865504392952e-10,6.036380033429532e-05,5.467502648070686e-05,0.0006456389059513138,0.012196664340225075,1.0707107379624133e-05,1.2837042540981858e-05,2.9465402035405723e-12,8.222867530992236e-13,2.917092036203181e-08,1.8325872227645134e-08,0.0001121259273507584,4.441920147366636e-06,0.007874945837511003,4.740305669967465e-07,2.325382644709685e-11,3.229176716199606e-08
0.00016511367712918965,0.846682311514521,0.00019527599947859517,8.113658852728769e-05,0.00012738733201924873,0.011468252443338524,0.0,0.0,0.0005205554373717245,1.2799963217420674e-05,0.07252004320042052,0.0026190945071974336,6.687587142934557e-06,1.6415123889515288e-12,3.879776169585596e-09,8.391220014368341e-07,0.003699481567691137,0.0024966948336273493,2.4263841193130012e-05,5.727237167067264e-07,0.006482197148816067,1.40446313791342e-08,1.1186120947448375e-07,6.0129605064800705e-05,3.6294808520761814e-07,0.029508663841201224,1.8648266476751023e-07,0.000544288757638843,0.0008184907013835668,1.1461953561472309e-06,3.240405360608755e-07,3.7709089609905264e-10,1.7514195666454252e-07,1.1518516819182046e-06,3.76,0.0,2.8240001607721156e-06,0.9249926085120843,0.025436366926970762,0.0020352492648546693,0.8510755780009696,0.6999524557225862,5.6010547707065056e-08,6.669773486875715e-11,0.0007188471401662924,2.5057812546957972e-05,4.137227202703782e-09,2.4163238800963513e-10,1.0379830328370607e-08,0.011214424743348864,6.71362917102849e-10,6.059587651558467e-05,5.485874126145085e-05,0.0006468708496048382,0.012240137851442451,1.0729481646246107e-05,1.2863741969913652e-05,2.959462576780707e-12,8.258899886374082e-13,2.9298690617915515e-08,1.8523789695870683e-08,0.00011239793195058534,4.453230729642689e-06,0.008002223382438117,4.7635024936010267e-07,2.3317679295905654e-11,3.233717520267496e-08
0.00016558743363555596,0.8467906720502213,0.0001959658649959987,8.143709566885706e-05,0.00012796675281356626,0.011597448530452704,0.0,0.0,0.0005229730935291639,1.2905276375744272e-05,0.07338870514351385,0.0026528402902324458,6.775424821767597e-06,1.6686054993930475e-12,3.926490301021133e-09,8.435878063608325e-07,0.0037210246616057084,0.002521625858222489,2.4609477624712243e-05,5.769068776909835e-07,0.00650373647559685,1.4185348793035582e-08,1.1293776359266637e-07,6.124690383961898e-05,3.664304686144661e-07,0.02982788936109723,1.8958238811153273e-07,0.0005561042995810622,0.000833617048041729,1.1659968766153275e-06,3.28854846117602e-07,3.8382667097153155e-10,1.7673001072673688e-07,1.1866595240067815e-06,3.76,0.0,2.827156487488383e-06,0.9241655525807815,0.025732406849637735,0.002066015615381096,0.8516859517005333,0.6989715354738646,5.5932333174251205e-08,6.660440064907893e-11,0.0007182044052816579,2.5308741083676866e-05,4.146981669924587e-09,2.4227026348927654e-10,1.0411113457086673e-08,0.011284219115669385,6.697369133484056e-10,6.082402034706623e-05,5.5038844219454594e-05,0.0006480611161352504,0.012282776589694277,1.0751011405484283e-05,1.2889431077921819e-05,2.9721897622148763e-12,8.294387782395624e-13,2.9424529810472563e-08,1.87218613747222e-08,0.00011266127073850296,4.464191740165288e-06,0.008130191462943248,4.786366677969705e-07,2.3379818049635282e-11,3.237983309765563e-08
0.00016606119014192226,0.8468994612264917,0.00019664329740602928,8.17324962015569e-05,0.00012853886832488116,0.011727038375807242,0.0,0.0,0.0005253738635946935,1.3010511742530168e-05,0.07426154051446078,0.0026867811126068523,6.86361139112187e-06,1.6957466755719599e-12,3.9731204607342845e-09,8.480102939317713e-07,0.0037423650681629676,0.0025466508733207023,2.4956340801029554e-05,5.810730943306102e-07,0.006525291324423906,1.4327666400564288e-08,1.140084196975214e-07,6.237341023301612e-05,3.698979428301888e-07,0.030147331673129597,1.9271947488262976e-07,0.000568077663250716,0.0008488567502435612,1.1859091162233272e-06,3.336842699193852e-07,3.906170037783937e-10,1.783209412158423e-07,1.2222428889783163e-06,3.76,0.0,2.8301756256932194e-06,0.9233359435053526,0.02602954713024217,0.002097039062060981,0.8522988851014128,0.6979883708347456,5.5853939453348235e-08,6.651085094593132e-11,0.0007175596861976923,2.5560171845580754e-05,4.15642674675684e-09,2.4288972694908887e-10,1.044162391037937e-08,0.011353233702380476,6.681086737798662e-10,6.104827202496137e-05,5.5215377960184105e-05,0.0006492103759606975,0.01232458845531565,1.0771709609285448e-05,1.2914125412324028e-05,2.9847231849996863e-12,8.329335210895219e-13,2.9548452120454345e-08,1.8920064768699086e-08,0.00011291605736311742,4.474807162156001e-06,0.008258834701258506,4.808899119566608e-07,2.344026443567732e-11,3.241978280177255e-08
0.00016653494664828857,0.8470086726224865,0.00019730846285619105,8.202284774970385e-05,0.0001291037402413485,0.011857012898454786,0.0,0.0,0.0005277580111504747,1.311567021853464e-05,0.07513850010928509,0.0027209153484496983,6.952136831254558e-06,1.7229331030632649e-12,4.019660870912464e-09,8.523897313133607e-07,0.0037635028937020743,0.0025717668665386066,2.5304386949178805e-05,5.852223383435902e-07,0.0065468606706972155,1.4471588506009793e-08,1.150730693574544e-07,6.350899981399324e-05,3.7335027874672296e-07,0.03046695499321783,1.958940378088994e-07,0.0005802089721011612,0.0008642075926325808,1.2059288470292873e-06,3.385281768486378e-07,3.974613324628459e-10,1.7991473654901597e-07,1.2586107763879979e-06,3.76,0.0,2.83305837596268e-06,0.9225038390253069,0.026327768222457713,0.0021283186690783033,0.8529143337557259,0.6970030338680051,5.577537229480681e-08,6.641709262955004e-11,0.000716913027810188,2.5812085879501342e-05,4.165566679000855e-09,2.4349100610329814e-10,1.0471370159560197e-08,0.011421462479967191,6.664783309885938e-10,6.126867271499663e-05,5.538838576728468e-05,0.0006503192995862521,0.012365581558126195,1.0791589319149045e-05,1.293784064876368e-05,2.997064334389328e-12,8.363746328764249e-13,2.967047229911708e-08,1.911837771429121e-08,0.00011316240683990807,4.485081049687038e-06,0.00838813780404995,4.831100855526208e-07,2.349904048774742e-11,3.245706657475018e-08
0.00016700870315465487,0.847118299853137,0.00019796152994431496,8.230820901441942e-05,0.00012966143241208527,0.011987363132904248,0.0,0.0,0.0005301257966350998,1.3220752760103593e-05,0.07601953483211511,0.002755241377101443,7.040991200905406e-06,1.7501588180892214e-12,4.066106012771548e-09,8.567264050626982e-07,0.0037844383435467737,0.0025969708373161948,2.5653572891672733e-05,5.893545919736439e-07,0.00656844349394429,1.4617119237329696e-08,1.161316111831223e-07,6.465354718861665e-05,3.7678726245706776e-07,0.030786724073846864,1.9910618454636128e-07,0.0005924983251746115,0.0008796673431795472,1.2260528507215385e-06,3.433859475024794e-07,4.0435909448505607e-10,1.8151138673872765e-07,1.2957721201304973e-06,3.76,0.0,2.8358056199153336e-06,0.9216692962297477,0.026627050771739547,0.00215985348269079,0.8535322533595842,0.6960155956645159,5.5696637374021836e-08,6.632313247865423e-11,0.0007162644744837266,2.606446449980477e-05,4.174405754388813e-09,2.440743318451592e-10,1.0500360832937325e-08,0.011488899870274292,6.648460155919268e-10,6.14852644769111e-05,5.55579115352568e-05,0.0006513885569700105,0.012405764202798566,1.0810663687354782e-05,1.2960592569193e-05,3.0092147583047772e-12,8.397625463182392e-13,2.9790605712987335e-08,1.9316778379139937e-08,0.0001134004353878927,4.4950175215466984e-06,0.008518085570404343,4.852973058255921e-07,2.3556168478135185e-11,3.2491726921823895e-08
0.00016748245966102118,0.8472283365722081,0.00019860266948767296,8.258863968551509e-05,0.00013021201071955715,0.012118080230568743,0.0,0.0,0.0005324774771018894,1.3325760367962089e-05,0.07690459571013482,0.0027897575837627442,7.130164642310444e-06,1.7774188389072827e-12,4.112450609656564e-09,8.61020617326173e-07,0.003805171718962083,0.002622259798347051,2.600385606282492e-05,5.934698476092101e-07,0.006590038778467413,1.4764262549292723e-08,1.1718395068452159e-07,6.580692609433089e-05,3.8020869478077296e-07,0.03110660420956242,2.023560177664533e-07,0.0006049457974605004,0.0008952337548532728,1.2462779208780377e-06,3.482569737877449e-07,4.113097271088579e-10,1.8311088332537921e-07,1.3337357869610917e-06,3.76,0.0,2.838418316597611e-06,0.9208323715472043,0.02692737561951932,0.0021916425319778087,0.8541525997677629,0.6950261263343949,5.561774028909572e-08,6.622897717957107e-11,0.0007156140700664086,2.631728929049247e-05,4.18294829744237e-09,2.4463993799023673e-10,1.0528604706428255e-08,0.011555540734733109,6.632118562124669e-10,6.16980901976154e-05,5.5723999711115135e-05,0.0006524188169909233,0.012445144875952002,1.0828945941903982e-05,1.2982397043847013e-05,3.0211760640119682e-12,8.430977106843485e-13,2.9908868312956834e-08,1.9515245266488465e-08,0.00011363026028793093,4.504620755897312e-06,0.008648662898683535,4.874517030609991e-07,2.3611670897994218e-11,3.2523806549466115e-08
0.0001679562161673875,0.8473387764673758,0.00019923205421901264,8.286420032753333e-05,0.00013075554291842601,0.012249155461468077,0.0,0.0,0.000534813305924033,1.3430694073337575e-05,0.07779363391248999,0.002824462360306754,7.219647389449107e-06,1.804709743440899e-12,4.1586896256709925e-09,8.652726845374522e-07,0.0038257034131771893,0.0026476307773764265,2.635519453140553e-05,5.975681074243663e-07,0.006611645514158757,1.4913022226748688e-08,1.1823000016622231e-07,6.69690095208808e-05,3.8361439091383777e-07,0.031426561243314936,2.0564363533256868e-07,0.0006175514403706768,0.000910904567770784,1.2666008661693643e-06,3.531406593205975e-07,4.183126679261164e-10,1.8471321934080767e-07,1.3725105746747924e-06,3.76,0.0,2.840897497833312e-06,0.9199931207334918,0.027228723808297873,0.0022236848298005335,0.8547753290121625,0.6940346949968846,5.553868655858125e-08,6.613463332528773e-11,0.0007149618578931985,2.6570542107564345e-05,4.191198662335679e-09,2.451880608731127e-10,1.055611068830092e-08,0.01162138036652177,6.615759794517264e-10,6.190719350446117e-05,5.5886695216009354e-05,0.000653410746737095,0.012483732229648133,1.084644936612938e-05,1.3003270006811488e-05,3.0329499123157434e-12,8.463805898144897e-13,3.002527656174444e-08,1.971375721990835e-08,0.000113851999699006,4.513894983094052e-06,0.008779854795083916,4.89573419942728e-07,2.366557042282366e-11,3.255334830520887e-08
