Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169)
5.449729906008264e-10,0.8693788952216225,1.5835035881720496e-09,3.325635219768375e-12,7.4664503059172e-13,2.5620574914603233e-12,0.0,0.0,1.3877307361449063e-08,1.1918831636417048e-13,8.674343587393802e-15,4.4111875071796217e-14,5.582313858443813e-17,3.8215951952950375e-26,4.2112117158715516e-17,1.1845763077633324e-11,7.150734981669632e-10,3.987250671453432e-11,1.1628951171567302e-20,1.5495743641494392e-19,2.7039263409332297e-09,1.6087205306408558e-16,5.347791551677831e-10,1.3117578459423006e-19,1.196610335760147e-15,6.739107576980639e-16,3.381131041198214e-14,5.383878709139071e-18,9.939031673854756e-23,1.130489862370336e-22,2.0865327068596228e-19,8.712651316168371e-24,1.0014401968284892e-17,5.669935402217189e-22,3.76,0.0,0.5797372964940563,0.9978047874394471,3.650145643661419e-15,2.1268301857588906e-07,0.0039048572950622753,0.0037947160611862337,0.0001101322958717762,3.131855472587603e-09,0.002195198625798743,9.290369583068576e-13,2.2931524310465655e-13,6.93622736235925e-16,1.7461025410227794e-17,3.9863449573707204e-11,1.4267207315914515e-11,1.4678137150562455e-10,9.382482211550896e-11,3.975532683232955e-13,3.8731883644521863e-16,9.067139548083679e-11,1.1187981724584894e-11,4.2540278745866026e-20,5.877648478528999e-19,1.350885529217351e-13,2.9277594111631577e-16,6.173340356462371e-14,1.550153157907012e-21,5.468543308495205e-10,5.588173965780201e-16,1.1094652339335821e-20,5.005307339203029e-19,6.914845206572622e-10,2.7740052699554375e-09,1.3283667180494143e-09,1.570454431229225e-16,9.873093632391606e-09,1.558696092832034e-13,3.4745687856381226e-19,4.665961517188397e-22,7.183634233243292e-15,2.128384283614713e-21,2.2358710805177003e-21,2.697112586951865e-26,2.1270656434663688e-07,8.140013302470212e-15,1.9906879306360165e-30,9.863138324441612e-31
5.663840295112933e-10,0.8694037512048985,1.7042197133196494e-09,3.5916258093025266e-12,8.328248783456723e-13,2.867743456253558e-12,0.0,0.0,1.4420066144170215e-08,1.287085079615644e-13,9.763447970979425e-15,5.079642053978817e-14,6.368950967262138e-17,4.286316998457227e-26,4.534803308890451e-17,1.2777610602420614e-11,7.439890166237407e-10,4.349163867330674e-11,1.371579077704982e-20,1.7401882294435931e-19,2.9211204297865365e-09,1.8059998106993606e-16,5.552338987665326e-10,1.471640479799286e-19,1.2918162703530372e-15,7.652338362617505e-16,3.796273527504167e-14,6.2815618921152245e-18,1.1174780434375481e-22,1.271585836994257e-22,2.346079517695476e-19,1.0297533742144678e-23,1.1682754170639783e-17,6.872943270108675e-22,3.76,0.0,0.5795844071885036,0.9977638949041187,4.191799259492183e-15,2.2100993068331895e-07,0.0040577378897965,0.003944646187771198,0.00011308208865677907,3.343552018094069e-09,0.0022360906135504783,1.0084856518027654e-12,2.494556620055597e-13,7.654171839794528e-16,1.992724927485716e-17,4.348165746048519e-11,1.517092502379651e-11,1.5725084001251648e-10,1.0053527157601098e-10,4.417791083971094e-13,4.428543132626877e-16,9.722543329220057e-11,1.2050767971701454e-11,4.786442649371226e-20,6.566196432432094e-19,1.5014984749667445e-13,3.3306295637493623e-16,6.864754554210765e-14,1.784774083489365e-21,5.682670653365196e-10,6.035216250818071e-16,1.2820840635117655e-20,5.764055170330172e-19,7.185551967305272e-10,2.8617746769125842e-09,1.4300990725621078e-09,1.7265449784251915e-16,1.0234359870872671e-08,1.673613918780901e-13,3.8919595725700546e-19,5.430926575933226e-22,8.033192375592217e-15,2.4749867206123684e-21,2.561651992795058e-21,3.214077701367e-26,2.2103531780988442e-07,8.791008132989601e-15,2.3656744828863242e-30,1.1672169125614087e-30
5.877950684217603e-10,0.8694286006351349,1.8289312716917213e-09,3.8708465041469805e-12,9.252005298676625e-13,3.1961965024622897e-12,0.0,0.0,1.4962654264244146e-08,1.3859225229210047e-13,1.0941447210178658e-14,5.818245064725787e-14,7.232273971225603e-17,4.7873258728566713e-26,4.869427974385656e-17,1.374340923495228e-11,7.729632928901777e-10,4.7285885562301084e-11,1.6071589528604527e-20,1.9459017546687898e-19,3.1467372334228867e-09,2.0187876491465143e-16,5.75647382114645e-10,1.6439421993867842e-19,1.390613580039833e-15,8.650495195353827e-16,4.244107403467683e-14,7.287081130242077e-18,1.2510307422850767e-22,1.4241523321912219e-22,2.6264700805298503e-19,1.2098162781003183e-23,1.355124963117319e-17,8.271813332571332e-22,3.76,0.0,0.5794315582029594,0.9977250418592526,4.79023694235853e-15,2.2933465492035098e-07,0.0042105781749257705,0.004094616158308721,0.00011595170596689657,3.5594674562151207e-09,0.002274943110805795,1.09139044814231e-12,2.705060761321794e-13,8.410977597863528e-16,2.2613877918341573e-17,4.727492136317608e-11,1.608822662032179e-11,1.679919448505111e-10,1.0742190545462227e-10,4.889578026219269e-13,5.03965730646996e-16,1.0395818976206957e-10,1.2942839946668854e-11,5.3622574326786687e-20,7.304072688013529e-19,1.6618434349072418e-13,3.767913768372178e-16,7.602619903783263e-14,2.0451156669109427e-21,5.896743770316597e-10,6.499399502163744e-16,1.4739266269366922e-20,6.601756787583318e-19,7.45618594323288e-10,2.9481804989768254e-09,1.5352431566242651e-09,1.8921021086041797e-16,1.0593731909207113e-08,1.7918887408652267e-13,4.340899882032418e-19,6.285323745316332e-22,8.94491604618902e-15,2.86165006170848e-21,2.9186263938831813e-21,3.803291300829367e-26,2.2936194930149104e-07,9.466963151633304e-15,2.7916206099480635e-30,1.3716731420749877e-30
6.092061073322273e-10,0.8694534435140536,1.9575969833812734e-09,4.163571844601348e-12,1.0239625483169085e-12,3.548147705734661e-12,0.0,0.0,1.5505072826848922e-08,1.4883931846307017e-13,1.2211967357838131e-14,6.631244523324513e-14,8.176685217113993e-17,5.326031029806227e-26,5.215000330259167e-17,1.4743018987236138e-11,8.019959775744607e-10,5.1256402336896004e-11,1.8717813862330535e-20,2.167303946635214e-19,3.380779406151424e-09,2.2476712441408695e-16,5.960196857907772e-10,1.8291169416223585e-19,1.4929964833708427e-15,9.738143692995295e-16,4.7258727490943786e-14,8.408740789098592e-18,1.394968484232482e-22,1.5886651132563906e-22,2.928522208140558e-19,1.4134774898374705e-23,1.563526180642151e-17,9.889498576795592e-22,3.76,0.0,0.5792787495267916,0.9976881265851861,5.4491215130888e-15,2.3765719200838764e-07,0.004363378161082495,0.004244623846002714,0.0001187432854560197,3.779387482334521e-09,0.0023118578372254266,1.1777606602434378e-12,2.924688358297961e-13,9.2066419817505e-16,2.552880964229265e-17,5.124439446694691e-11,1.7018275085556618e-11,1.7899719659377554e-10,1.1448003994631291e-10,5.39158606132302e-13,5.709868690831066e-16,1.1086529833076577e-10,1.386389865786071e-11,5.983265419206598e-20,8.092646536646792e-19,1.8320923070156564e-13,4.240694348939698e-16,8.388029788919808e-14,2.333025819694596e-21,6.11076269184288e-10,6.980716412536184e-16,1.6863151000749593e-20,7.523017772592437e-19,7.726747156208104e-10,3.0332458118173404e-09,1.6437660079855458e-09,2.067375787276359e-16,1.09512217694906e-08,1.9134521510340494e-13,4.822458914607584e-19,7.235692084340739e-22,9.920688582388079e-15,3.291234090178485e-21,3.308256331274613e-21,4.4712669880689603e-26,2.3768645919101765e-07,1.0167870619443341e-14,3.272874615397851e-30,1.6015271242188322e-30
6.306171462426943e-10,0.869478279843377,2.090176244494419e-09,4.470070586936013e-12,1.1292994225152128e-12,3.924320150958551e-12,0.0,0.0,1.60473228826253e-08,1.5944947647882717e-13,1.3578640967705365e-14,7.522955754439477e-14,9.206676177895593e-17,5.903852066201378e-26,5.571436842594385e-17,1.5776300346515176e-11,8.310867235479452e-10,5.540425217923874e-11,2.1676548972636024e-20,2.404985650281423e-19,3.6232494844691696e-09,2.493237765849542e-16,6.163508900708456e-10,2.0276175127790405e-19,1.59895918426469e-15,1.0919922167376636e-15,5.242809250061609e-14,9.655151856242486e-18,1.54970055361844e-22,1.7656027391313922e-22,3.2530534679061843e-19,1.6428699676230253e-23,1.7950727736614027e-17,1.1750669857069208e-21,3.76,0.0,0.57912598114937,0.9976530524355249,6.17221330842365e-15,2.45977542661584e-07,0.004516137858896307,0.004394667181031213,0.00012145890779426551,4.003104527088451e-09,0.002346931439202537,1.2676044620594883e-12,3.1534586282151845e-13,1.0041112939970722e-15,2.867960976201259e-17,5.5391138181673355e-11,1.7960282613929903e-11,1.9025930586777642e-10,1.2170511618221154e-10,5.924487879985008e-13,6.442582436750337e-16,1.1794249274513598e-10,1.4813645502674206e-11,6.651267218790948e-20,8.933256849205417e-19,2.012407744828787e-13,4.750000528392419e-16,9.222045982495847e-14,2.6504222455056117e-21,6.324727449512281e-10,7.479159526230373e-16,1.9206045548960333e-20,8.532492950811114e-19,7.99723562796845e-10,3.116993289615116e-09,1.7556351141941635e-09,2.252615375137102e-16,1.1306841354591342e-08,2.0382367913912082e-13,5.337698935942674e-19,8.288778545489717e-22,1.0962365814104244e-14,3.766682029308285e-21,3.731993673566495e-21,5.224782832283456e-26,2.4600884784305313e-07,1.089372287786148e-14,3.8139308194447344e-30,1.8586666233446177e-30
6.520281851531612e-10,0.8695031096248257,2.2266291133634195e-09,4.790605917628257e-12,1.2413976080200843e-12,4.3254290621882865e-12,0.0,0.0,1.6589405430420838e-08,1.7042249720189474e-13,1.5045106278945186e-14,8.497757728488292e-14,1.0326826199231508e-16,6.522219579799523e-26,5.938655777116823e-17,1.6843114269314664e-11,8.602351859224478e-10,5.9730412671246e-11,2.4970469151167956e-20,2.6595396021396765e-19,3.874149890203093e-09,2.756074348292657e-16,6.366410749363806e-10,2.2398955876876776e-19,1.7084958714620803e-15,1.2200538760565246e-15,5.796156141344681e-14,1.1035231661667145e-17,1.7156382860968326e-22,1.9554465347775086e-22,3.60088103725734e-19,1.9002375377151923e-23,2.0514147263506503e-17,1.3881776440415132e-21,3.76,0.0,0.5789732530600685,0.997619727584117,6.9633690197887284e-15,2.5429570758712177e-07,0.0046688572789940624,0.004544744149027547,0.00012410059818698712,4.230417566565799e-09,0.002380255742887489,1.3609289767469242e-12,3.391386839587784e-13,1.091429274311529e-15,3.2073504143839436e-17,5.971612831514699e-11,1.8913507779545618e-11,2.0177117801852263e-10,1.2909269690068165e-10,6.488936897587129e-13,7.241269086956535e-16,1.251856047769184e-10,1.579178236915906e-11,7.368070510849102e-20,9.82721259124059e-19,2.202943537143579e-13,5.296808970837406e-16,1.010569961097068e-13,2.9992928957456154e-21,6.53863807400337e-10,7.994721236703357e-16,2.178181730230682e-20,9.634881308303028e-19,8.26765138014054e-10,3.1994452125019154e-09,1.870818405261029e-09,2.448069635850624e-16,1.166060245110915e-08,2.1661763377775483e-13,5.88767545199566e-19,9.451536005281665e-22,1.207177663118324e-14,4.2910192319433875e-21,4.1912792944867794e-21,6.070876286518846e-26,2.5432911561746414e-07,1.1644512342430908e-14,4.419424035129736e-30,2.1450193340173773e-30
6.734392240636282e-10,0.8695279328601218,2.36691629708168e-09,5.125435657010345e-12,1.3604415668530189e-12,4.752181929920896e-12,0.0,0.0,1.7131321419896383e-08,1.81758152315992e-13,1.6615006449476756e-14,9.560089518388446e-14,1.1541801324149126e-16,7.182575764073233e-26,6.316577152014798e-17,1.794332217584387e-11,8.894410220281009e-10,6.423578158069993e-11,2.862280859582566e-20,2.931560483711368e-19,4.133482933568541e-09,3.0367680814086914e-16,6.568903200824466e-10,2.4664017088727206e-19,1.821600718039468e-15,1.3584768667111467e-15,6.387152152822959e-14,1.2558203584707259e-17,1.8931950559664603e-22,2.158680563755643e-22,3.972821568878606e-19,2.1879363686043612e-23,2.334258222285744e-17,1.631110637850947e-21,3.76,0.0,0.578820565248263,0.9975880647846422,7.826540554456319e-15,2.6261168748547304e-07,0.004821536431999831,0.004694852789601995,0.0001266703278533056,4.461131937669117e-09,0.002411917994598416,1.4577403588959608e-12,3.6384846268748463e-13,1.18260414817021e-15,3.571737458602779e-17,6.422026085936558e-11,1.987725286192537e-11,2.1352590792389135e-10,1.366384632071356e-10,7.085567820318658e-13,8.109462679941062e-16,1.325905619924865e-10,1.6798011733464492e-11,8.13548970468765e-20,1.0775793328812674e-18,2.403844972198842e-13,5.882044553739447e-16,1.1039992085271599e-13,3.381696404822219e-21,6.752494595139356e-10,8.527393784432615e-16,2.460463845688117e-20,1.0834921134889748e-18,8.537994434244234e-10,3.2806234738400683e-09,1.989284246463559e-09,2.653986743692219e-16,1.2012516732208682e-08,2.2972054837072947e-13,6.473437379837099e-19,1.0731121338141541e-21,1.3250723537300917e-14,4.867351896703397e-21,4.687542414040805e-21,7.016838990896722e-26,2.6264726286963725e-07,1.2420231496932227e-14,5.0941240728555235e-30,2.4625497604211643e-30
6.948502629740952e-10,0.8695527495509855,2.5109991383523447e-09,5.474812452910884e-12,1.486613805945603e-12,5.205278635783442e-12,0.0,0.0,1.7673071754001924e-08,1.9345621429088336e-13,1.8291988835280335e-14,1.0714446901903791e-13,1.2856353190875846e-16,7.886374983375019e-26,6.705122692079727e-17,1.9076785944728492e-11,9.187038913917389e-10,6.892118228344771e-11,3.265733279575515e-20,3.2216449747520773e-19,4.401250816146185e-09,3.335906003334953e-16,6.7709870492515e-10,2.707585285629128e-19,1.9382678809787403e-15,1.5077451447839698e-15,7.017035456803788e-14,1.4233596747882638e-17,2.0827862635494148e-22,2.3757916010110066e-22,4.369691065053128e-19,2.5084363659163286e-23,2.6453655612319475e-17,1.9068846703153652e-21,3.76,0.0,0.5786679177033318,0.9975579811421921,8.765773918393929e-15,2.7092548305065467e-07,0.0049741753285349076,0.0048449911949028455,0.00012917001546523243,4.6950591584988406e-09,0.0024420010892429486,1.5580438711919409e-12,3.8947602837171556e-13,1.2776180355315004e-15,3.961775587277838e-17,6.890435741291565e-11,2.0850861323268042e-11,2.2551677494328133e-10,1.4433821142023928e-10,7.714997192849687e-13,9.050758910650723e-16,1.401533855728396e-10,1.7832036753230217e-11,8.955345605621573e-20,1.1780249725228029e-18,2.6152491869836265e-13,6.506581336263051e-16,1.202589599949626e-13,3.7997625056187566e-21,6.966297041921206e-10,9.0771692550292e-16,2.768897461321723e-20,1.2137385384778166e-18,8.808264811696591e-10,3.3605495873474088e-09,2.111001431285893e-09,2.870614291054427e-16,1.2362595760332916e-08,2.431259924645363e-13,7.096027214163116e-19,1.2134893532531189e-21,1.450098319074407e-14,5.498865810239669e-21,5.222200080130719e-21,8.070211496136885e-26,2.709632899507114e-07,1.3220872887926143e-14,5.8429302980069724e-30,2.8132562138625774e-30
7.162613018845621e-10,0.8695775596991371,2.6588396026423947e-09,5.83898396483823e-12,1.6200949143626205e-12,5.685411574691356e-12,0.0,0.0,1.821465729132822e-08,2.0551645634896185e-13,2.0079704312987548e-14,1.1965379103692064e-13,1.4275317999132733e-16,8.635084329121036e-26,7.104215784126825e-17,2.0243367908052072e-11,9.48023455715798e-10,7.378736884339748e-11,3.709831058145129e-20,3.5303918064659635e-19,4.6774556337797235e-09,3.65407509289755e-16,6.972663086087585e-10,2.963894593047558e-19,2.0584915007892685e-15,1.6683488439477118e-15,7.68704361740401e-14,1.6071245698155203e-17,2.284829322618029e-22,2.607269105860532e-22,4.792304760578226e-19,2.864322491073137e-23,2.986555073551546e-17,2.2187143442697898e-21,3.76,0.0,0.5785153104146565,0.9975293978962407,9.785208120129873e-15,2.7923709497047444e-07,0.005126773979217797,0.004995157508215805,0.0001316015285484242,4.93201675362713e-09,0.00247058378734534,1.6618439558538669e-12,4.1602190360855933e-13,1.3764494764551038e-15,4.378083434335151e-17,7.376917026114073e-11,2.183371542880729e-11,2.377372380019333e-10,1.5218785000222336e-10,8.377823928254846e-13,1.006881334591989e-15,1.478701881827354e-10,1.8893561357044023e-11,9.829465086849316e-20,1.284180402892e-18,2.8372855022893613e-13,7.171243693293649e-16,1.306435599874869e-13,4.255692425677734e-21,7.180045442559596e-10,9.64403957758916e-16,3.104957384926967e-20,1.3547077246156e-18,9.078462533815719e-10,3.4392446940715122e-09,2.2359391744923164e-09,3.0981992958221023e-16,1.2710850989802613e-08,2.56827634261308e-13,7.756481189667318e-19,1.367041184831538e-21,1.58243069324146e-14,6.188825114930177e-21,5.796656775498501e-21,9.238777937875262e-26,2.7927719720780243e-07,1.4046429119677017e-14,6.67086626293344e-30,3.19916793420359e-30
7.376723407950291e-10,0.8696023633062969,2.8104002656342936e-09,6.218193039227026e-12,1.7610635993584758e-12,6.193265774536885e-12,0.0,0.0,1.8756078848340393e-08,2.1793865243348156e-13,2.1981806643206143e-14,1.3317485671356655e-13,1.5803615540446514e-16,9.430184157677983e-26,7.513781433658097e-17,2.1442930846685422e-11,9.773993788577044e-10,7.883503077088748e-11,4.1970486915068456e-20,3.8584018146094966e-19,4.9620993793963614e-09,3.9918622623053177e-16,7.173932100124496e-10,3.235776770994556e-19,2.182265701178857e-15,1.840784026341835e-15,8.398413541730149e-14,1.8081290076062487e-17,2.4997436478703153e-22,2.8536051951809874e-22,5.241477013711126e-19,3.258296006760315e-23,3.359701032306709e-17,2.5700161457090554e-21,3.76,0.0,0.5783627433716216,0.9975022402144452,1.0889074094988956e-14,2.875465239267675e-07,0.005279332394664226,0.005145349922600775,0.00013396668484559246,5.171828084129805e-09,0.0024977409212476698,1.7691443011781103e-12,4.434863296605927e-13,1.4790737216745759e-15,4.8212447828742795e-17,7.881538713467272e-11,2.2825234002255707e-11,2.501809308063217e-10,1.6018339657105363e-10,9.074629820865272e-13,1.116733969282029e-15,1.5573717188786915e-10,1.9982290330086177e-11,1.0759680767024712e-19,1.3961650552704274e-18,3.0700757441006345e-13,7.876807587580887e-16,1.4156289617370686e-13,4.7517592646053266e-21,7.393739824505733e-10,1.0227996523267721e-15,3.470145628281973e-20,1.5068825911533118e-18,9.34858762182445e-10,3.5167295692173226e-09,2.3640671053307907e-09,3.3369882086212315e-16,1.3057293769307174e-08,2.7081923911103574e-13,8.45582943941348e-19,1.5345434014360877e-21,1.7222421301391918e-14,6.94057110141401e-21,6.4123041361201776e-21,1.0530560688962658e-25,2.8758898498421927e-07,1.4896892849432747e-14,7.583074431652005e-30,3.6223423394817076e-30
7.590833797054961e-10,0.8696271603741847,2.965644300967416e-09,6.612677876240683e-12,1.909696721320305e-12,6.7295190134654785e-12,0.0,0.0,1.929733720149964e-08,2.307225771783554e-13,2.4001951872170764e-14,1.4775413480024875e-13,1.7446248288299998e-16,1.0273168610612338e-25,7.933746222730496e-17,2.2675337985884683e-11,1.0068313268097336e-09,8.406479747886176e-11,4.729905648286963e-20,4.2062779925047327e-19,5.255183945752193e-09,4.3498543500422704e-16,7.374794877567164e-10,3.523677823054039e-19,2.3095845887703385e-15,2.025552443599959e-15,9.152381432799834e-14,2.0274174273176877e-17,2.7279506424537844e-22,3.115294616795744e-22,5.718021204634962e-19,3.6931756522517675e-23,3.7667335631335554e-17,2.964414408938005e-21,3.76,0.0,0.5782102165636138,0.9974764369967271,1.2081693649077113e-14,2.958537705956256e-07,0.0054318505854871295,0.005295566679564938,0.00013626725364357034,5.414322182247865e-09,0.00252354359102713,1.8799479034965113e-12,4.718692901252403e-13,1.5854630055880678e-15,5.29180868188603e-17,8.404363566576106e-11,2.3824870308744845e-11,2.628416571871001e-10,1.6832097499226505e-10,9.805980042697877e-13,1.2350108118171308e-15,1.6375062611902244e-10,2.109792939607817e-11,1.174783069346469e-19,1.5140956144629183e-18,3.3137345518956335e-13,8.624001955192484e-16,1.530258808877318e-13,5.2903083531949754e-21,7.607380214481098e-10,1.0829031704061446e-15,3.865990413110654e-20,1.6707482540919194e-18,9.618640096853919e-10,3.593024628832093e-09,2.49535526086354e-09,3.5872269199460295e-16,1.3401935344292206e-08,2.8509466803429245e-13,9.19509614934443e-19,1.7167914465392637e-21,1.869702853837971e-14,7.757521025380533e-21,7.07052076837524e-21,1.195381501377698e-25,2.9589865361967245e-07,1.5772256783038057e-14,8.584811012889234e-30,4.084862406525201e-30
8.019054575264299e-10,0.8696767348990209,3.287038102132902e-09,7.44840533196681e-12,2.2306546828679056e-12,7.889898153637009e-12,0.0,0.0,2.0379367213812296e-08,2.5737471447092673e-13,2.8411003387032122e-14,1.8027540150918006e-13,2.1094937770564548e-16,1.210883984134432e-25,8.804587188832719e-17,2.523813996490825e-11,1.0658619716709263e-09,9.507288644323849e-11,5.942825259630368e-20,4.964051935865906e-19,5.86668262662756e-09,5.128800225007865e-16,7.775304854908041e-10,4.149314875789305e-19,2.574832765332752e-15,2.434123102113997e-15,1.0793052140464153e-13,2.525176128490783e-17,3.2259381200599906e-22,3.6867254451454122e-22,6.756473486859051e-19,4.697522091618339e-23,4.690457545288054e-17,3.898072510839638e-21,3.76,0.0,0.5779052836102411,0.9974286271309748,1.4750928919096092e-14,3.124617197479799e-07,0.00573676633570017,0.005596066421870856,0.00014068147123599237,5.906702216915133e-09,0.002571352360760698,2.1120737352207156e-12,5.313895865614038e-13,1.8094120275290805e-15,6.317168370415461e-17,9.504846178070073e-11,2.5846469811790566e-11,2.887902498592823e-10,1.8500723737995972e-10,1.1374493878578306e-12,1.498372455639854e-15,1.8020252893026548e-10,2.340876585220954e-11,1.3905310770275231e-19,1.768247734828456e-18,3.834082222106095e-13,1.024597184894728e-15,1.7761717618249408e-13,6.504597744020288e-21,8.034499121925171e-10,1.2082302417741421e-15,4.755888057767219e-20,2.035501170002316e-18,1.0158527292061214e-09,3.742125208657895e-09,2.767294394497821e-09,4.1230345411270556e-16,1.4085859359665432e-08,3.1447291195341945e-13,1.0797452849398626e-18,2.1288041276501834e-21,2.1882411995750436e-14,9.60107466004439e-21,8.520110838952568e-21,1.5228892124043672e-25,3.125116348097141e-07,1.759765630482482e-14,1.0878433181623665e-29,5.1363847859934374e-30
