Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088)
0.0008087752733260322,0.5573167416914927,3.936758881065452e-08,5.959276914835737e-09,1.5666038742842258e-08,1.23608085936799e-05,0.0,0.0,3.3675781556169384e-05,2.035796703415105e-06,2.9254274534845223e-05,1.6063598480645497e-07,8.999334498527563e-11,3.97571869772128e-25,4.722010369455434e-18,6.537418177132024e-12,2.8255751527767164e-07,4.723700226290487e-05,6.002086728886225e-13,2.2528639168221714e-15,6.611165969791711e-06,9.179788102850406e-14,8.62377132454149e-14,5.943047331516312e-11,1.2358207471165898e-11,5.981553603133373e-06,2.324544601120194e-12,1.704337907701656e-10,1.1671025479597182e-10,2.6874101009873374e-14,1.233307315951041e-12,1.2265086584592161e-15,2.009442097704111e-11,2.9215450428887563e-13,3.76,0.0,0.32112893108373974,0.9998012536319978,2.5720043260709425e-05,1.9613777437857004e-06,0.20644277494675314,0.20633418354168323,1.598630220678766e-08,2.699386831208047e-14,9.16546991877584e-05,4.262724179162682e-06,1.322678077967633e-13,6.886765091426883e-14,1.1786514683182897e-12,2.9780863737538194e-05,1.8426665199034084e-11,5.808911106475986e-10,6.277116779721973e-10,8.637604541495168e-08,1.356850464335225e-07,3.0218791514097976e-08,2.5845603082310434e-08,7.192945279079722e-16,4.548232327090004e-17,3.422568748880767e-13,3.6636308727461827e-14,8.383148359803664e-08,1.935196384607486e-09,2.831863209112336e-09,9.56008529510892e-10,6.836729215549378e-17,4.957987562876417e-10,5.872882588758696e-10,2.8226128590802454e-09,5.419288715770897e-05,1.0183721824182216e-07,3.9118733560645806e-08,1.560976065515627e-09,2.6820768063006662e-11,1.3047220956948839e-12,5.083174685417668e-09,2.3954520525733677e-16
0.000812721563270506,0.55739560957838,3.9724565308427967e-08,6.019805165463501e-09,1.5855644544387373e-08,1.24958301619544e-05,0.0,0.0,3.394939640443432e-05,2.0539409191752797e-06,2.9656145788808924e-05,1.6346551229364104e-07,9.107594807232967e-11,4.1045115422058755e-25,4.831153343491374e-18,6.6287100899252576e-12,2.876372290094155e-07,4.765942971836185e-05,6.148615158585618e-13,2.2966189233365444e-15,6.671505781715601e-06,9.264739213848967e-14,8.742186486526484e-14,6.105591977948474e-11,1.2665020931352072e-11,6.090326306747273e-06,2.342989717775811e-12,1.7464741558997993e-10,1.213372927663178e-10,2.7848644326922274e-14,1.254978607593163e-12,1.2551149729986647e-15,2.0369375120238403e-11,2.989280678643862e-13,3.76,0.0,0.32035158245403333,0.9998001646892312,2.6076427410624694e-05,1.9998159453829068e-06,0.2072200078372371,0.20711014431971916,1.5948056039909565e-08,2.698898947454447e-14,9.165459934173489e-05,4.322781983421179e-06,1.3412237608762782e-13,6.987198397145656e-14,1.1970734498389603e-12,3.0017478756207222e-05,1.8493325183523243e-11,5.894830117695215e-10,6.362672961508787e-10,8.762297268969893e-08,1.376349422289324e-07,3.059345464228135e-08,2.616777971374428e-08,7.2923653182062335e-16,4.6110961001362227e-17,3.4698601193780343e-13,3.722117008465042e-14,8.49758486651296e-08,1.9627297427793707e-09,2.847973808910255e-09,9.730585308532509e-10,6.931237902686745e-17,5.024952831854779e-10,5.870979534872884e-10,2.845965783984167e-09,5.4792554026313745e-05,1.0352817346502422e-07,3.9443549247283756e-08,1.5737140443216898e-09,2.7494754706403685e-11,1.3375189193103776e-12,5.170237851234704e-09,2.4365179573917144e-16
0.0008166678532149797,0.5574742873625177,4.008392935423688e-08,6.080837889629779e-09,1.6047127891094422e-08,1.2631805440905925e-05,0.0,0.0,3.422462402026913e-05,2.0722108443135163e-06,3.0061741693155083e-05,1.6633412763652352e-07,9.216838335530404e-11,4.237059701973576e-25,4.942508755916514e-18,6.7209992546551565e-12,2.9279253810766637e-07,4.8083411024279736e-05,6.298319463185956e-13,2.3410711052978753e-15,6.73207933964838e-06,9.350033359557967e-14,8.861929361237357e-14,6.272095791503346e-11,1.2978673180606885e-11,6.2006129256071004e-06,2.3614789876592205e-12,1.7896547634923992e-10,1.2613122384968096e-10,2.885529576003089e-14,1.2769532841605178e-12,1.284306984610765e-15,2.0647377642740402e-11,3.058370535363045e-13,3.76,0.0,0.31957610927387614,0.9997990679865524,2.6436427644381996e-05,2.0388488042957427e-06,0.20799536463066812,0.2078842189008483,1.590990234762932e-08,2.6984121962706754e-14,9.165449878439066e-05,4.383421710740037e-06,1.3599528929519237e-13,7.088786631649741e-14,1.2157250449268337e-12,3.0255039304198843e-05,1.8559803942063732e-11,5.981756466214281e-10,6.449140753163628e-10,8.888403816617077e-08,1.3960676486914676e-07,3.0971455794176314e-08,2.649283929713817e-08,7.392856784311815e-16,4.674637330723109e-17,3.5176609881375004e-13,3.781335912926934e-14,8.613230871029005e-08,1.9905686058279767e-09,2.8641536599464943e-09,9.903597477423274e-10,7.026765633995713e-17,5.092615846456179e-10,5.869046755299126e-10,2.8694776821496872e-09,5.5397113484315334e-05,1.0524014425136436e-07,3.9770543475816704e-08,1.5865358537803346e-09,2.8184140436503925e-11,1.3710652308603951e-12,5.258467099220834e-09,2.478134271364598e-16
0.0008206141431594534,0.5575527755050254,4.0445696823740904e-08,6.142379274976933e-09,1.6240505760115234e-08,1.276873849102529e-05,0.0,0.0,3.450147479476892e-05,2.0906077359530672e-06,3.0471085835583548e-05,1.6924225265809011e-07,9.327073606909422e-11,4.373603796058939e-25,5.05613216090796e-18,6.81429513885878e-12,2.9802440530879153e-07,4.850894288916139e-05,6.451261391299388e-13,2.386229553989133e-15,6.792886127364187e-06,9.43566988106599e-14,8.983013063146251e-14,6.442646209187894e-11,1.3299303748570106e-11,6.312428925938541e-06,2.380012283966575e-12,1.8339054976025847e-10,1.3109753910108062e-10,2.989502172601516e-14,1.2992348625220686e-12,1.3140954356676483e-15,2.0928459805637467e-11,3.128839271497518e-13,3.76,0.0,0.31880250697435547,0.9997979634739149,2.6800071798675733e-05,2.0784834441284294e-06,0.20876884988874478,0.20865641178403171,1.5871840903546625e-08,2.6979265743253365e-14,9.165439751113783e-05,4.444647072173503e-06,1.37886674334007e-13,7.1915400598809e-14,1.2346084131803318e-12,3.0493553747637243e-05,1.862610200360724e-11,6.069699250567973e-10,6.536527918072576e-10,9.015937898363772e-08,1.4160072503359558e-07,3.135281803660598e-08,2.6820801813047674e-08,7.494429003773353e-16,4.7388619399496553e-17,3.565975902732644e-13,3.8412946993415754e-14,8.730097334691841e-08,2.0187158730225596e-09,2.8804051909501256e-09,1.007915347298922e-09,7.12332156985466e-17,5.160982852894762e-10,5.867084589334672e-10,2.8931498579760167e-09,5.600659769970116e-05,1.06973321769136e-07,4.009973361969579e-08,1.5994421455227977e-09,2.88892514466434e-11,1.4053769249782197e-12,5.347874647797583e-09,2.5203067638032963e-16
0.0008245604331039271,0.5576310744715325,4.0809883766236584e-08,6.204433600527574e-09,1.6435795963943224e-08,1.2906633399752378e-05,0.0,0.0,3.477995919531091e-05,2.109132866187273e-06,3.088420205072473e-05,1.7219031356793398e-07,9.438309350485383e-11,4.514276598670045e-25,5.172056479188147e-18,6.908606312756085e-12,3.033338039625439e-07,4.8936022052888806e-05,6.607503927885767e-13,2.432103375742489e-15,6.8539256296696e-06,9.521648120168735e-14,9.105450146637562e-14,6.617332690384196e-11,1.3627055195264314e-11,6.4257899110527395e-06,2.398589485962241e-12,1.8792528031922596e-10,1.3624191531625561e-10,3.0968815346347176e-14,1.3218269118273855e-12,1.344491294715725e-15,2.1212652616511275e-11,3.2007120539285096e-13,3.76,0.0,0.31803077099877414,0.9997968511007478,2.7167387959713152e-05,2.118727066943761e-06,0.20954046816092325,0.20942672745531093,1.5833871481874254e-08,2.697442078292619e-14,9.165429551734009e-05,4.5064618054496595e-06,1.3979665787977248e-13,7.2954700346587e-14,1.2537259791411944e-12,3.0733030619254926e-05,1.8692219894870538e-11,6.158668518916536e-10,6.624842782709488e-10,9.144913264468292e-08,1.4361703553297386e-07,3.173756467790967e-08,2.7151687424652656e-08,7.597091693531074e-16,4.8037760431090085e-17,3.6148093491392334e-13,3.90200054482239e-14,8.848195305370279e-08,2.047174473507354e-09,2.896730891606265e-09,1.0257285303282677e-09,7.220914611039616e-17,5.230060145842131e-10,5.865093365305961e-10,2.9169834716699543e-09,5.6621039106818944e-05,1.0872789890965337e-07,4.0431136147659604e-08,1.6124335587543288e-09,2.961041969916108e-11,1.440470170422368e-12,5.438472840102112e-09,2.5630412631679664e-16
0.0008285067230484008,0.5577091847212136,4.117650623339244e-08,6.267005508093822e-09,1.6633018202552133e-08,1.3045494274506955e-05,0.0,0.0,3.5060087740406317e-05,2.127787518762907e-06,3.130111436285025e-05,1.751787400256013e-07,9.55055460368714e-11,4.6589273163969185e-25,5.290302871833199e-18,7.0039425123494765e-12,3.08721720050149e-07,4.936464527935079e-05,6.767112743099372e-13,2.4787025316627616e-15,6.915197332149682e-06,9.607967419124382e-14,9.229254929311737e-14,6.79624629225618e-11,1.3962072892935166e-11,6.540711590787699e-06,2.4172104769431246e-12,1.9257236587992258e-10,1.4157017746087128e-10,3.2077696919326015e-14,1.3447330535639856e-12,1.3755057144217954e-15,2.149998987033459e-11,3.27401445193541e-13,3.76,0.0,0.3172608967996292,0.9997957308160813,2.753840439925813e-05,2.159586933583757e-06,0.21031022398745908,0.21019517039099775,1.5795993857287144e-08,2.696958704851053e-14,9.165419279832461e-05,4.5688696689568585e-06,1.4172537272664206e-13,7.400590131700772e-14,1.2730807171033236e-12,3.09734785817596e-05,1.8758158140805273e-11,6.248676397679032e-10,6.714094946481485e-10,9.275343966215843e-08,1.4565591104672015e-07,3.212571905699535e-08,2.7485516304218378e-08,7.70085595872757e-16,4.8693866483392267e-17,3.6641665435028683e-13,3.963460676384462e-14,8.967535958989567e-08,2.0759473620292985e-09,2.913133299470439e-09,1.0438025364784338e-09,7.319555156050737e-17,5.299854091641168e-10,5.86307340351438e-10,2.9409793921056857e-09,5.7240470335142104e-05,1.10504069877414e-07,4.0764764887967534e-08,1.6255106474841228e-09,3.034798467293274e-11,1.4763614661323648e-12,5.530274117040757e-09,2.606343643460899e-16
0.0008324530129928745,0.5577871067167225,4.1545580435717525e-08,6.330099480720504e-09,1.6832190466837467e-08,1.3185325247888494e-05,0.0,0.0,3.534187101435022e-05,2.1465729914888535e-06,3.172184702855048e-05,1.782079658660576e-07,9.663818217561853e-11,4.807827842455763e-25,5.4109441862075894e-18,7.1003149323843464e-12,3.141891514662962e-07,4.979480936169667e-05,6.930154101889388e-13,2.5260369656826775e-15,6.976700721335641e-06,9.69462712115284e-14,9.354442474608568e-14,6.979480011005601e-11,1.4304504447033605e-11,6.657209804352498e-06,2.4358751418007135e-12,1.9733456927821824e-10,1.470883309712943e-10,3.3222715716445254e-14,1.3679569208844543e-12,1.4071499580213126e-15,2.179050584918859e-11,3.348772526804269e-13,3.76,0.0,0.31649287984057906,0.9997946025684585,2.7913149622943672e-05,2.201070377686146e-06,0.2110781218974256,0.21096174505558196,1.5758207805014436e-08,2.6964764506834505e-14,9.16540893493744e-05,4.631874446009301e-06,1.436729524990056e-13,7.506911202778242e-14,1.2926749262196297e-12,3.121490645357673e-05,1.8823917264829727e-11,6.339732661531671e-10,6.804292715471747e-10,9.4072442779914e-08,1.477175683472566e-07,3.251730458736019e-08,2.782230874024049e-08,7.805732094097794e-16,4.9357003186989485e-17,3.7140526337670146e-13,4.025682381373692e-14,9.088130601055815e-08,2.1050375210881666e-09,2.9296150104393292e-09,1.0621406466522216e-09,7.419253687730457e-17,5.370371131058463e-10,5.861025014695262e-10,2.9651389182667937e-09,5.7864924256826544e-05,1.1230203049377128e-07,4.1100636841692135e-08,1.6386740368786756e-09,3.11022928674261e-11,1.5130676685792821e-12,5.623291037945594e-09,2.650219834358368e-16
0.0008363993029373482,0.5578648409164008,4.191712281383088e-08,6.393719749555162e-09,1.7033330207045104e-08,1.332613047963041e-05,0.0,0.0,3.562531967640838e-05,2.1654905976366502e-06,3.214642456071177e-05,1.8127842943523828e-07,9.778109105862396e-11,4.961191046938384e-25,5.534014423002382e-18,7.197731476264853e-12,3.197371073610579e-07,5.0226511125063935e-05,7.096693795843441e-13,2.5741156182074237e-15,7.038435284779347e-06,9.781626570111857e-14,9.481024619728714e-14,7.167128996137783e-11,1.4654500617910276e-11,6.775300531022334e-06,2.4545833737519732e-12,2.0221472583255051e-10,1.528025842923958e-10,3.4404949677209555e-14,1.3915022002360158e-12,1.4394355679464414e-15,2.2084232105251834e-11,3.425012883304502e-13,3.76,0.0,0.3157267155972909,0.9997934663058877,2.8291652393072613e-05,2.2431848125556366e-06,0.21184416640786322,0.2117264559008246,1.5720513100889382e-08,2.6959953124780426e-14,9.16539851657229e-05,4.69547994725068e-06,1.4563952332037645e-13,7.614443887272622e-14,1.3125108442325334e-12,3.145732322091807e-05,1.8889497788033433e-11,6.431846630127783e-10,6.895444022459075e-10,9.540628457249579e-08,1.4980222723415136e-07,3.2912345195275774e-08,2.8162085440185326e-08,7.911729399286629e-16,5.002722885847037e-17,3.7644718152780255e-13,4.088673012160944e-14,9.209990631447267e-08,2.1344479756649556e-09,2.946178685284491e-09,1.0807461804239172e-09,7.520018469144676e-17,5.441617761686519e-10,5.858948499596614e-10,2.989463402656887e-09,5.849443401368626e-05,1.1412197834350764e-07,4.1438770413260126e-08,1.6519244357502975e-09,3.187369750841508e-11,1.550606007357604e-12,5.717536290234968e-09,2.6946758269647484e-16
0.0008403455928818219,0.5579423877803434,4.229114990387724e-08,6.457870885553033e-09,1.7236456592596005e-08,1.3467914151813333e-05,0.0,0.0,3.5910444449266975e-05,2.184541663142314e-06,3.257487168148955e-05,1.8439057273505607e-07,9.893436450116862e-11,5.119042674172594e-25,5.659550913780047e-18,7.296202057888993e-12,3.253666058892887e-07,5.0659747420692656e-05,7.266799908471025e-13,2.6229484683729937e-15,7.100400510857081e-06,9.868965110505819e-14,9.609015666683189e-14,7.359290181098592e-11,1.5012214666022542e-11,6.894999863913353e-06,2.47333506875713e-12,2.0721573101075824e-10,1.5871931552608503e-10,3.562550177902738e-14,1.4153726215171762e-12,1.4723742319835104e-15,2.2381201631281984e-11,3.5027625727461865e-13,3.76,0.0,0.31496239955511474,0.9997923219759376,2.867394167980702e-05,2.285937716478247e-06,0.2126083620261119,0.21248930736822028,1.568290952122955e-08,2.6955152869272843e-14,9.165388024256334e-05,4.759690005626551e-06,1.4762521900059404e-13,7.723200772039651e-14,1.3325911915784643e-12,3.1700738005934506e-05,1.895490022986557e-11,6.525029500214722e-10,6.987557952432842e-10,9.675510795499698e-08,1.5191010882337276e-07,3.3310864779825074e-08,2.850486708119432e-08,8.018858436005072e-16,5.0704610401849707e-17,3.815429167035452e-13,4.152439974436344e-14,9.333127514698725e-08,2.1641817692778007e-09,2.962827038507243e-09,1.0996224839972927e-09,7.62185968257266e-17,5.513600514268366e-10,5.856844151160661e-10,3.0139539385541794e-09,5.912903296984949e-05,1.1596411245055164e-07,4.177918161785782e-08,1.6652624669890944e-09,3.266255740660446e-11,1.5889939490207807e-12,5.81302266535536e-09,2.739717661263179e-16
0.0008442918828262956,0.5580197477637889,4.2667678219200465e-08,6.522557629415824e-09,1.744158941076951e-08,1.3610680467327718e-05,0.0,0.0,3.619725610675526e-05,2.203727526142891e-06,3.3007213313868506e-05,1.875448414072092e-07,1.0009809605129582e-10,5.281439913694901e-25,5.7876047636517744e-18,7.395737691671136e-12,3.3107867881281403e-07,5.109451512477165e-05,7.440542990827147e-13,2.6725460396205097e-15,7.162595888729177e-06,9.956642087272014e-14,9.738431147458505e-14,7.556062224800937e-11,1.5377803617640433e-11,7.016324007670022e-06,2.492130127576151e-12,2.1234053826456279e-10,1.6484506720501882e-10,3.6885512471776846e-14,1.4395719704484114e-12,1.5059778772538816e-15,2.2681449821187074e-11,3.582049082666437e-13,3.76,0.0,0.314199927208612,0.9997911695257633,2.9060046647843865e-05,2.3293366293251676e-06,0.2133707132502957,0.21325030388949046,1.564539684281573e-08,2.695036370727819e-14,9.165377457505125e-05,4.8245084755277656e-06,1.496301768347236e-13,7.833194890519448e-14,1.3529187968027967e-12,3.194516006525249e-05,1.9020125107973776e-11,6.619292964760281e-10,7.080643963167245e-10,9.811905943627032e-08,1.5404143641362685e-07,3.371288738286916e-08,2.8850674470572836e-08,8.127130436295341e-16,5.1389219070970906e-17,3.86693013922384e-13,4.216990726072407e-14,9.457552866448231e-08,2.1942419740733318e-09,2.9795628363273994e-09,1.1187729464247862e-09,7.724788301383378e-17,5.586326004618343e-10,5.854712254936048e-10,3.0386115859420157e-09,5.976875469074726e-05,1.1782863322683112e-07,4.212188583346833e-08,1.6786887220964413e-09,3.346923981675578e-11,1.6282493416170844e-12,5.9097630577772086e-09,2.785351425258312e-16
0.0008482381727707693,0.5580969213246172,4.304672453590507e-08,6.587784557153971e-09,1.7648747398049588e-08,1.3754433655331872e-05,0.0,0.0,3.6485765491716734e-05,2.22304953966488e-06,3.344347462774355e-05,1.9074168545311455e-07,1.0127237861901867e-10,5.448596992817695e-25,5.9182247129283874e-18,7.496348051429795e-12,3.3687436996795594e-07,5.1530811144058025e-05,7.617993872205922e-13,2.722918231979187e-15,7.225020908509193e-06,1.0044656846157175e-13,9.869285001508619e-14,7.757545906571402e-11,1.575142716892462e-11,7.139289301536744e-06,2.510968455329435e-12,2.1759217276184054e-10,1.711865859525448e-10,3.818615311135951e-14,1.4641040615201374e-12,1.5402586136049385e-15,2.298501154106224e-11,3.662900439847699e-13,3.76,0.0,0.3134392940635153,0.9997900089020094,2.9449996707191023e-05,2.3733891668556637e-06,0.21413122456734762,0.21400944988449555,1.560797484298715e-08,2.6945585605808295e-14,9.165366815829521e-05,4.88993923743753e-06,1.5165453008565194e-13,7.944437832360466e-14,1.3734961275258024e-12,3.219059881526607e-05,1.908517293815426e-11,6.714647350134806e-10,7.174710723196508e-10,9.949828695084302e-08,1.5619643562650341e-07,3.411843725959163e-08,2.9199528604652145e-08,8.23655585627098e-16,5.208112075858595e-17,3.918979601222555e-13,4.2823327875534e-14,9.583278419198627e-08,2.2246316938861953e-09,2.9963889089996278e-09,1.1382009983024332e-09,7.828814038933594e-17,5.659800916328575e-10,5.852553087737382e-10,3.0634376410471066e-09,6.041363299705432e-05,1.1971574277887226e-07,4.246690063170765e-08,1.6922038694645146e-09,3.429411957918519e-11,1.6683904294187025e-12,6.0077704856298184e-09,2.8315832655257254e-16
0.000852184462715243,0.5581739089177374,4.3428305744199413e-08,6.65355617081953e-09,1.7857949143627245e-08,1.3899177969903016e-05,0.0,0.0,3.6775983517632834e-05,2.242509071340093e-06,3.388368103497098e-05,1.9398155907169902e-07,1.024573057014496e-10,5.6206920927414505e-25,6.051450689053288e-18,7.598042323994683e-12,3.4275473319504986e-07,5.1968632415148815e-05,7.79922368821546e-13,2.7740747868353126e-15,7.287675061232499e-06,1.0133008733696826e-13,1.0001590691290992e-13,7.963844100537547e-11,1.613324737704127e-11,7.263912214887267e-06,2.5298499620923544e-12,2.229737306255272e-10,1.7775082155626106e-10,3.95286225636928e-14,1.4889727442809359e-12,1.5752287305074801e-15,2.3291920279085056e-11,3.7453451977503077e-13,3.76,0.0,0.3126804956363412,0.9997888400508199,2.9843821508425924e-05,2.4181030189882e-06,0.21488990045339695,0.21476674976164242,1.5570643299621937e-08,2.694081853191931e-14,9.16535609873579e-05,4.9559861973755595e-06,1.5369841159021657e-13,8.05694109802995e-14,1.3943256245873967e-12,3.243706382608442e-05,1.915004423441938e-11,6.811102817789671e-10,7.26976677147494e-10,1.0089293816864136e-07,1.5837533430853803e-07,3.452753895027127e-08,2.955145072766614e-08,8.347144772455628e-16,5.2780379041628e-17,3.971582281072422e-13,4.3484737399455434e-14,9.710315982417489e-08,2.255354064171073e-09,3.013308149940265e-09,1.157910104030638e-09,7.933946327355108e-17,5.734031978081288e-10,5.850366918130948e-10,3.0884334365154192e-09,6.106370196194332e-05,1.216256448636715e-07,4.281424423684845e-08,1.7058086066384171e-09,3.51375781510442e-11,1.7094358042099224e-12,6.10705808647308e-09,2.8784193855426513e-16
