Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47)
1.093083787721376e-09,0.6216442343311138,1.3968111209621505e-26,3.445622468512377e-18,5.832713236993544e-27,4.050430663325856e-27,0.0,0.0,1.854017670017065e-29,1.2549897739537512e-53,7.01538323564116e-27,8.118510239946623e-27,1.249844508370726e-26,3.917267734517437e-52,4.214197642382118e-39,7.50129882288346e-24,1.6432551698345336e-35,3.529787022206905e-27,4.8312125967034785e-31,6.9340092980584805e-31,2.218437469108912e-15,1.2665815010322348e-24,3.35255720453513e-27,1.033697360150654e-57,7.512262272174874e-43,3.4485233063267026e-26,1.1417151884930783e-39,1.0856268095343104e-54,2.0842004485489032e-73,6.2097179380524e-65,1.9274691154104675e-47,3.61903582832461e-46,3.3141798119923344e-38,2.92429328753836e-65,3.76,0.0,0.8475122484423151,0.999808350252026,1.1471807947667839e-27,1.5957896732321886e-57,5.3568303007173364e-06,5.210126442088737e-06,1.4670382495812985e-07,2.923289800515373e-14,0.0001916497479741318,6.782030960189373e-19,2.1595273228350156e-20,2.2077621431403091e-38,1.5352665449389688e-36,7.523260684686386e-24
1.1283346884005555e-09,0.6216442534822297,1.5907874080157277e-26,3.582426311072259e-18,6.642738290010432e-27,4.612911146815541e-27,0.0,0.0,2.1688787209272773e-29,1.6140458069918255e-53,7.99028261799432e-27,9.245922098394266e-27,1.4188910450938953e-26,4.667063607331502e-52,4.859472367214847e-39,8.269606163325984e-24,1.9963921385213946e-35,4.0199660842922195e-27,5.359602971710136e-31,7.626218414191375e-31,2.3641905491636763e-15,1.3930226694489284e-24,3.812393980975791e-27,1.382670456660964e-57,9.421295448220021e-43,3.8151301786844016e-26,1.3862043801922395e-39,1.404261034071165e-54,3.175977755606604e-73,8.58944290663598e-65,2.495207013539531e-47,4.5318452506653836e-46,4.024123202867004e-38,4.163814839464957e-65,3.76,0.0,0.8475120756902544,0.9998074085425647,1.3064889921546649e-27,2.1330232281544724e-57,5.529582361494786e-06,5.379276552061963e-06,1.5030577375262056e-07,3.095107597985746e-14,0.0001925914574354046,7.250236405778109e-19,2.3032671808207285e-20,2.708154922969696e-38,1.852613318388649e-36,8.294612121569897e-24
1.163585589079735e-09,0.6216442726333418,1.8042874882158437e-26,3.7208518585000946e-18,7.534298697602423e-27,5.2320044215067795e-27,0.0,0.0,2.5252597896839377e-29,2.0601140152452637e-53,9.063418198882481e-27,1.0486806217543676e-26,1.6045215700155525e-26,5.5291365411226506e-52,5.577805574231443e-39,9.088045387864952e-24,2.410793035313197e-35,4.559480910971421e-27,5.924763967481789e-31,8.36298843762391e-31,2.514600826184751e-15,1.5276034488165258e-24,4.317750678239382e-27,1.832677820660233e-57,1.1732912012852097e-42,4.208265030063297e-26,1.672911193688179e-39,1.8019327270610903e-54,4.776875425460266e-73,1.1761150400026902e-64,3.204517623301231e-47,5.635269817236248e-46,4.856710054294747e-38,5.864323134264192e-65,3.76,0.0,0.847511902938229,0.9998065530395402,1.481831313337162e-27,2.825662627476005e-57,5.702334387062624e-06,5.548485106895719e-06,1.538492424302288e-07,3.27066804818159e-14,0.000193446960459716,7.734233796472595e-19,2.451260819234828e-20,3.3000568704428897e-38,2.222150636055368e-36,9.116401063960366e-24
1.1988364897589145e-09,0.6216442917844499,2.0385630774283683e-26,3.860897059618523e-18,8.512622756098334e-27,5.911339906805041e-27,0.0,0.0,2.927148019043233e-29,2.610708033396898e-53,1.0241103059104118e-26,1.1848437250616986e-26,1.8077850632011865e-26,6.5158927968114955e-52,6.374725826895114e-39,9.958060653618348e-24,2.894696070025417e-35,5.151494394857915e-27,6.527842015478809e-31,9.145704093068446e-31,2.669669896232206e-15,1.670576764112171e-24,4.871464707620991e-27,2.4084069377196142e-57,1.451566171315277e-42,4.629029483697569e-26,2.0074757866853496e-39,2.294877110735944e-54,7.097031552294752e-73,1.595101364119558e-64,4.084709014644787e-47,6.9613314313721305e-46,5.828334801331185e-38,8.174910487027787e-65,3.76,0.0,0.8475117301862387,0.9998057758513517,1.67423569844347e-27,3.711771802148582e-57,5.875086377420827e-06,5.7177511571456154e-06,1.5733518043617286e-07,3.449885245195014e-14,0.00019422414864841118,8.234007026201161e-19,2.6034633022684232e-20,3.996373840218967e-38,2.6503639151822376e-36,9.99009118133821e-24
1.234087390438094e-09,0.6216443109355543,2.2949012469072043e-26,4.00255988744028e-18,9.5830865289753e-27,6.654649519016531e-27,0.0,0.0,3.3787781912264186e-29,3.286190620071781e-53,1.152983010512155e-26,1.333829529124409e-26,2.0297624522483753e-26,7.640649820922936e-52,7.255985922852986e-39,1.088108016526854e-23,3.457142512543038e-35,5.799258750475733e-27,7.1699771559185135e-31,9.975749557550415e-31,2.829399329442563e-15,1.8221954392926443e-24,5.4764469794711996e-27,3.1395247876569175e-57,1.7847139908933468e-42,5.078541545728129e-26,2.3960826815708522e-39,2.902012268262769e-54,1.0422785935742599e-72,2.14397510213218e-64,5.169989153712864e-47,8.546194376134892e-46,6.956975610372417e-38,1.1286119728782742e-64,3.76,0.0,0.8475115574342839,0.9998050698088689,1.8847591172256162e-27,4.8371532526899214e-57,6.047838332569378e-06,5.887073768781848e-06,1.6076452180108396e-07,3.6326747746043334e-14,0.0001949301911311385,8.74954018880445e-19,2.759830182258899e-20,4.811307231709584e-38,3.1442928125814454e-36,1.0917130735154304e-23
1.2693382911172736e-09,0.6216443300866545,2.5746240334281798e-26,4.145838354897863e-18,1.075121222362416e-26,7.46576653947973e-27,0.0,0.0,3.884640127685118e-29,4.110133536707008e-53,1.293627019893413e-26,1.496406360479373e-26,2.271566590887453e-26,8.91767141543564e-52,8.22756502753508e-39,1.1858516359813991e-23,4.1080264925052506e-35,6.506114527881591e-27,7.852303727399822e-31,1.0854508452843061e-30,2.9937906704496696e-15,1.9827121959400794e-24,6.135680682467165e-27,4.0614804785596153e-57,2.1814851882416093e-42,5.557935583534999e-26,2.8454939253250718e-39,3.645280459566032e-54,1.5140729232669706e-72,2.8573492133989833e-64,6.500100588517259e-47,1.0430548385202066e-45,8.262291012129316e-38,1.543970062524297e-64,3.76,0.0,0.8475113846823641,0.999804428399265,2.1144872484856857e-27,6.256617693528108e-57,6.220590252508257e-06,6.056452022938911e-06,1.6413818539127373e-07,3.818953688886161e-14,0.000195571600735278,9.280817729120801e-19,2.920317555678683e-20,5.760431113918141e-38,3.71155715332829e-36,1.1898952757160527e-23
1.3045891917964531e-09,0.6216443492377511,2.879088054191807e-26,4.290730527463347e-18,1.202266658791395e-26,8.34862449649971e-27,0.0,0.0,4.4494860805585074e-29,5.109710541122752e-53,1.4467270311729335e-26,1.67336263873703e-26,2.5343422374126328e-26,1.0362203163868631e-51,9.29567082312853e-39,1.2891766108345803e-23,4.858146150615279e-35,7.275489638315511e-27,8.575951019968593e-31,1.1783363838042753e-30,3.1628454387987685e-15,2.1523796519319316e-24,6.852220079224682e-27,5.216406151350363e-57,2.6517129503157928e-42,6.068362306195506e-26,3.363083105467252e-39,4.5500204975913316e-54,2.1768278705237375e-72,3.7776376253424415e-64,8.121014619360852e-47,1.266001342391155e-45,9.765719042699084e-38,2.0940271275321336e-64,3.76,0.0,0.8475112119304795,0.9998038457059,2.3645341634123182e-27,8.035414900837263e-57,6.3933421372374455e-06,6.2258850156694e-06,1.6745707515493937e-07,4.008640483228115e-14,0.00019615429410025064,9.827824564271315e-19,3.0848821067016855e-20,6.860770445663808e-38,4.360382962317755e-36,1.2936975244844916e-23
1.3398400924756327e-09,0.6216443683888436,3.209684126826911e-26,4.437234533069698e-18,1.3403259327942652e-26,9.307256062048404e-27,0.0,0.0,5.078338115825498e-29,6.316125470437024e-53,1.612985170297464e-26,1.8655066554406905e-26,2.8192660329471203e-26,1.1990508115320037e-51,1.0466741669602671e-38,1.3982210931165023e-23,5.719256128054963e-35,8.11089839271938e-27,9.342043889286993e-31,1.2763698202283223e-30,3.3365651293538135e-15,2.3314503201348108e-24,7.629189318952111e-27,6.654124481635343e-57,3.206410162139415e-42,6.610988746987118e-26,3.9568702117934015e-39,5.645372928424003e-54,3.099227830583414e-72,4.956509339172678e-64,1.0085688468472852e-46,1.528556662658676e-45,1.1490578863523644e-37,2.816918387752252e-64,3.76,0.0,0.8475110391786301,0.9998033163537386,2.6360420130992966e-27,1.0250840528437276e-56,6.566093986756928e-06,6.395371857701811e-06,1.7072208036436592e-07,4.2016550717360765e-14,0.00019668364626143647,1.0390546179084978e-18,3.253481140027097e-20,8.130880294037518e-38,5.099628577143957e-36,1.403260137029246e-23
1.3750909931548122e-09,0.6216443875399322,3.567836894795252e-26,4.5853485697210306e-18,1.4898941548228623e-26,1.0345791964101696e-26,0.0,0.0,5.776495488161844e-29,7.7650774401058655e-53,1.7931208126453626e-26,2.0736663560600144e-26,3.1275464795457876e-26,1.381990272744555e-51,1.1747448774715676e-38,1.5131217222745283e-23,6.704121379517934e-35,9.015940553882369e-27,1.0151703331145112e-30,1.3796893457586834e-30,3.5149512126981783e-15,2.5201766071218106e-24,8.469781267767685e-27,8.433271495721889e-57,3.8578719541901086e-42,7.186998247851139e-26,4.6355573330955264e-39,6.964719791539904e-54,4.371740554686574e-72,6.456559581900051e-64,1.2454889064317674e-46,1.836399182101288e-45,1.3462174829363248e-37,3.7600930582303705e-64,3.76,0.0,0.847510866426816,0.9998028354597848,2.930180720492854e-27,1.2994034491259537e-56,6.738845801066687e-06,6.564911674202275e-06,1.7393407585419258e-07,4.397918764029623e-14,0.00019716454021527589,1.0968968699375238e-18,3.4260726045433724e-20,9.590925954481467e-38,5.938810821408061e-36,1.5187219698980714e-23
1.4103418938339917e-09,0.621644406691017,3.9550044584320934e-26,4.735070911143291e-18,1.6515804215324976e-26,1.1468459915295008e-26,0.0,0.0,6.54954200752313e-29,9.497265232786632e-53,1.987870406442328e-26,2.298689125255306e-26,3.4604239181391454e-26,1.5868793068598612e-51,1.31446983698049e-38,1.6340136483384225e-23,7.826572293974797e-35,9.994300402807261e-27,1.1006047015448817e-30,1.4884330931850666e-30,3.6980051355288535e-15,2.718810811912901e-24,9.377256357141103e-27,1.0622543799489843e-56,4.6197838880534636e-42,7.797590445719255e-26,5.4085651772212027e-39,8.546160763601409e-54,6.112649588562202e-72,8.353222656064977e-64,1.5298087121390426e-46,2.1958352044067376e-45,1.570790297098022e-37,4.9822464655619565e-64,3.76,0.0,0.8475106936750372,0.9998023985880503,3.2481476769607825e-27,1.6371987372791875e-56,6.911597580166705e-06,6.734503604540152e-06,1.770939222558108e-07,4.5973542422188365e-14,0.0001976014119496858,1.1563078946435215e-18,3.602615109268033e-20,1.1262763877127313e-37,6.888131218342589e-36,1.640220441535734e-23
1.4455927945131712e-09,0.6216444258420979,4.3726780117663434e-26,4.886399910778355e-18,1.8260076645458318e-26,1.2679583558314513e-26,0.0,0.0,7.403353397473653e-29,1.155893301468585e-52,2.1979872990612382e-26,2.5414415754962204e-26,3.819170506322128e-26,1.815671127900583e-51,1.4665633888138595e-38,1.7610305554993794e-23,9.101561108372383e-35,1.1049745819661215e-26,1.1906189779767779e-30,1.6027391361965415e-30,3.885728321044249e-15,2.9276051247379984e-24,1.0354941450707491e-26,1.3302079730814846e-56,5.5073359105515716e-42,8.443981260597817e-26,6.28607040363353e-39,1.0433027532178287e-53,8.475527183691061e-72,1.0736953104690852e-63,1.869442529267191e-46,2.613848544819038e-45,1.8257359861552692e-37,6.555585506506543e-64,3.76,0.0,0.8475105209232935,0.9998020017086355,3.591167443601481e-27,2.050977222302929e-56,7.0843493240569705e-06,6.904146802057446e-06,1.8020246622795812e-07,4.7998855382561045e-14,0.00019799829136440107,1.2172864475653991e-18,3.7830679327962986e-20,1.3170023309669792e-37,7.958502226322304e-36,1.7678915552651714e-23
1.4808436951923508e-09,0.6216444449931747,4.8223814851865324e-26,5.039334004375752e-18,2.0138125016470185e-26,1.3983581428216505e-26,0.0,0.0,8.344104645280157e-29,1.4002459577506792e-52,2.4242415662393126e-26,2.802809339073486e-26,4.2050901959909876e-26,2.0704352290418643e-51,1.6317638142541274e-38,1.8943046859025582e-23,1.054521960041509e-34,1.2186127379478735e-26,1.2853244083084752e-30,1.7227454887064784e-30,4.078122169325702e-15,3.146811625822355e-24,1.1406228729522105e-26,1.6564984350596185e-56,6.537342205884531e-42,9.12740288529871e-26,7.279043758338022e-39,1.2674438284838665e-53,1.1658439407815237e-71,1.3715703851562855e-63,2.273376425786278e-46,3.098152499159857e-45,2.114245383788603e-37,8.568473886710002e-64,3.76,0.0,0.847510348171585,0.9998016411605484,3.960491457347466e-27,2.5553020033059292e-56,7.257101032737465e-06,7.073840433841951e-06,1.832605406835708e-07,5.005438011656897e-14,0.00019835883945169537,1.2798313601689514e-18,3.967391027289712e-20,1.5338188572663405e-37,9.161573479436632e-36,1.9018699224917915e-23
1.5160945958715303e-09,0.6216444641442478,5.305671193972624e-26,5.193871711401235e-18,2.215645090414641e-26,1.5384965931733441e-26,0.0,0.0,9.378277343788877e-29,1.6886993361715742e-52,2.6674198442226636e-26,3.083696863515352e-26,4.6195187108314546e-26,2.3533610803175983e-51,1.8108335499124307e-38,2.0339668634892044e-23,1.217491804708707e-34,1.340737746266783e-26,1.384832042105235e-30,1.8485901041903286e-30,4.275188057712802e-15,3.3766822841939036e-24,1.2534574595717571e-26,2.0519008588720322e-56,7.728367074345003e-42,9.849103776704813e-26,8.399289001451457e-39,1.5325894234823483e-53,1.5915224143651148e-71,1.741773210076646e-63,2.751781069697403e-46,3.657244229684155e-45,2.4397518548670664e-37,1.1128508566029028e-63,3.76,0.0,0.8475101754199117,0.9998013136179292,4.357397741879931e-27,3.167065810076742e-56,7.429852706208175e-06,7.243583680504081e-06,1.8626896501295213e-07,5.2139383275836894e-14,0.0001986863820708164,1.3439415412298859e-18,4.1555450178918613e-20,1.779468188758401e-37,1.0509758017559617e-35,2.042288785966988e-23
1.5513454965507098e-09,0.621644483295317,5.824135492686494e-26,5.3500116354556494e-18,2.43216898429064e-26,1.6888342343546326e-26,0.0,0.0,1.051266702510644e-28,2.027913557046284e-52,2.928325164834683e-26,3.385027210404702e-26,5.0638235236612665e-26,2.6667618519023492e-51,2.0045594044117949e-38,2.1801465177464318e-23,1.4009325435433274e-34,1.4717509380301689e-26,1.4892527704310078e-30,1.9804108750360084e-30,4.476927341172588e-15,3.6174689565122e-24,1.3743498594461824e-26,2.528839325803978e-56,9.100856964058001e-42,1.061034864845877e-25,9.659482617661817e-39,1.84499201358664e-53,2.1569238233642536e-71,2.199476599020179e-63,3.3161331177934236e-46,4.3004616048984165e-45,2.805942880195014e-37,1.436608421047491e-63,3.76,0.0,0.8475100026682736,0.9998010160593742,4.78319062334857e-27,3.9057931443321914e-56,7.60260434446909e-06,7.413375735957323e-06,1.8922854530331718e-07,5.425314435287173e-14,0.00019898394062583096,1.4096159772679019e-18,4.3474911983530136e-20,2.0568946681182683e-37,1.2016258491269597e-35,2.1892800429689554e-23
1.5865963972298894e-09,0.6216445024463821,6.379394435388634e-26,5.5077524638750125e-18,2.6640609910718623e-26,1.849840781942976e-26,0.0,0.0,1.175439048610681e-28,2.425367373797799e-52,3.207776793452065e-26,3.7077418575780624e-26,5.539403833630167e-26,3.013078162750749e-51,2.2137527740994943e-38,2.3329717072427562e-23,1.6068470912014857e-34,1.6120616514114145e-26,1.59869736015437e-30,2.1183456319066554e-30,4.6833413526627935e-15,3.869423385918612e-24,1.5036582354055772e-26,3.1015889049614625e-56,1.0677278780198757e-41,1.1412418464965002e-25,1.10732142998243e-38,2.2116750770328025e-53,2.9030032880197635e-71,2.762556729779293e-63,3.9793456065982774e-46,5.0380425291979315e-45,3.2167718683941665e-37,1.8438508230223156e-63,3.76,0.0,0.8475098299166707,0.9998007457400665,5.239200450870172e-27,4.793972837596758e-56,7.775355947520195e-06,7.5832158072022655e-06,1.9214007455477262e-07,5.6394955468989134e-14,0.0001992542599336136,1.4768537321955926e-18,4.543191523553734e-20,2.3692531292870183e-37,1.3695093327847176e-35,2.342974268278814e-23
1.6218472979090689e-09,0.6216445215974434,6.973099441619981e-26,5.667092966659854e-18,2.912011033798928e-26,2.0219950426093028e-26,0.0,0.0,1.3110893105787088e-28,2.8894368172294688e-52,3.5066100698579194e-26,4.052800504671075e-26,6.047690543280331e-26,3.394881854331153e-51,2.4392498575233804e-38,2.4925691428497318e-23,1.837380645759459e-34,1.7620871471045168e-26,1.7132764849022496e-30,2.2625321431155357e-30,4.89443140348917e-15,4.132797200907403e-24,1.6417468543943575e-26,3.7864964025895584e-56,1.2482264594475633e-41,1.225661043659693e-25,1.2655028196092554e-38,2.6405065427374885e-53,3.8813487264801646e-71,3.451992789600029e-63,4.755907764135891e-46,5.881186797081181e-45,3.6764701921790874e-37,2.353473518498065e-63,3.76,0.0,0.8475096571651032,0.9998005001664575,5.7267833217559386e-27,5.857423236402608e-56,7.948107515361478e-06,7.753103114114114e-06,1.9500433289279023e-07,5.856412116569675e-14,0.00019949983354232084,1.5456539463240019e-18,4.7426085995235374e-20,2.7199173015554366e-37,1.5561122845528525e-35,2.503500736852303e-23
1.6570981985882484e-09,0.621644540748501,7.606932968061494e-26,5.828031994860433e-18,3.1767220140060935e-26,2.2057848187464207e-26,0.0,0.0,1.4589956154494458e-28,3.4294793749098385e-52,3.825676251928246e-26,4.421180881959751e-26,6.590146235470188e-26,3.814879789150785e-51,2.6819118684225756e-38,2.659064210572087e-23,2.0948270773927266e-34,1.922252525211567e-26,1.8331007528468162e-30,2.413108114012869e-30,5.110198783657003e-15,4.4078419142173594e-24,1.7889859850348682e-26,4.602221053360394e-56,1.454276287632787e-41,1.3144238016004422e-25,1.4420464911253014e-38,3.1402772420867156e-53,5.156600997550228e-71,4.2923140137536614e-63,5.662034669082473e-46,6.842120505766494e-45,4.189559446361755e-37,2.98807959785913e-63,3.76,0.0,0.8475094844135708,0.999800277073266,6.2473208113958476e-27,7.125692326202541e-56,8.120859047992927e-06,7.923036889233677e-06,1.9782208777723114e-07,6.075995819947801e-14,0.00019972292673389313,1.6160158348461817e-18,4.945705671462543e-20,3.1124882404292094e-37,1.7630075304162708e-35,2.6709874461092866e-23
1.692349099267428e-09,0.6216445598995545,8.282608185765078e-26,5.9905684785262134e-18,3.4589096772879005e-26,2.4017068147109236e-26,0.0,0.0,1.619970409504597e-28,4.055923958992645e-52,4.1658423620985306e-26,4.813878562435743e-26,7.168265150164388e-26,4.2759176737313455e-51,2.9426252469997014e-38,2.8325809939266786e-23,2.381635436980563e-34,2.092990643536334e-26,1.9582807315221095e-30,2.5702111863843424e-30,5.330644762216946e-15,4.6948089217436414e-24,1.9457517969206143e-26,5.569996386232199e-56,1.6888196365928527e-41,1.4076630895421172e-25,1.63861042531665e-38,3.720784572856405e-53,6.809350705995759e-71,5.312098393191437e-63,6.715827191623647e-46,7.93416305910595e-45,4.760863924988747e-37,3.774600436265104e-63,3.76,0.0,0.8475093116620736,0.9998000744025788,6.802219707712841e-27,8.632495207737914e-56,8.293610545414532e-06,8.093016377561737e-06,2.0059409420797684e-07,6.298179533992112e-14,0.000199925597421077,1.6879386859025917e-18,5.152446610199102e-20,3.5508027790851827e-37,1.9918572881313228e-35,2.845561137781231e-23
1.7275999999466075e-09,0.6216445790506041,9.001868662837718e-26,6.154701424312998e-18,3.759302481133457e-26,2.6102665446443645e-26,0.0,0.0,1.7948611875762245e-28,4.780366921365264e-52,4.527991036551363e-26,5.231906777047042e-26,7.783573161092712e-26,4.7809839056569247e-51,3.222301869260713e-38,3.0132422958240424e-23,2.7004165833678257e-34,2.2747420372541223e-26,2.0889269698724823e-30,2.733978937861102e-30,5.55577058760522e-15,4.993949501469517e-24,2.112426261603644e-26,6.713914537799826e-56,1.9550626707602338e-41,1.5055135004876597e-25,1.856960871538026e-38,4.392921586500304e-53,8.939591523592826e-71,6.544527593968301e-63,7.937442657950504e-46,9.171796794716197e-45,5.395523315060202e-37,4.745003084436184e-63,3.76,0.0,0.8475091389106115,0.9997998902848692,7.392911750089914e-27,1.0416191443588872e-55,8.466362007626285e-06,8.263040836356739e-06,2.0332109492722123e-07,6.522897317113964e-14,0.0002001097151307119,1.7614218583178344e-18,5.36279589745518e-20,4.0389419945677955e-37,2.244415756362778e-35,3.0273473192702146e-23
