Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778)
2.842775763475978e-06,0.9939181340525068,1.339414015002824e-06,8.673594431622306e-07,3.6162437533089783e-07,6.295361145286152e-06,0.0,0.0,1.3006445108673204e-06,1.0007252319977814e-08,2.5128560575783964e-05,5.785500529602584e-07,4.508183810440477e-08,1.1670671353666345e-17,4.497730783641792e-12,1.6915652765547072e-07,8.355265597078892e-07,5.460477592062981e-05,8.950052213768622e-09,7.01801693001205e-11,0.0014835536044503581,1.1460576112097874e-08,6.085758784568823e-09,5.040657868188405e-13,1.8865205716546142e-11,4.951422946829381e-06,4.1153335665907577e-10,9.678922935252069e-12,4.925159121687015e-13,1.3165541248378563e-14,1.7656587810787202e-12,7.903178128633136e-15,2.3070401457221317e-10,4.165264123597458e-12,3.76,0.0,0.0003175477553032486,0.9981359445108131,4.244370229933874e-06,2.5505037770859236e-08,0.9526359721769888,0.9495684038164467,6.487656709609438e-07,1.7646265314698009e-09,0.0017903405861532924,4.730535987700944e-07,6.35092115066471e-10,3.08934388667485e-13,2.6167481383339793e-11,4.702784772796151e-05,2.846342757204732e-09,9.424129319792101e-07,1.0665573594226043e-06,5.931619923040602e-06,1.2993548127044945e-05,2.3604293237755254e-08,3.141395365123022e-08,4.469833612266218e-11,1.8068687601179886e-11
2.864964459628838e-06,0.9939230511474676,1.3511072035306452e-06,8.750712453552871e-07,3.652405644850669e-07,6.404229577064191e-06,0.0,0.0,1.314485535789174e-06,1.0149738049468525e-08,2.5592813263038573e-05,5.890797868724067e-07,4.5521269936220465e-08,1.2015163468170705e-17,4.589809895706594e-12,1.707523009873937e-07,8.504799509462022e-07,5.508346404745143e-05,9.144374672230191e-09,7.145460922562705e-11,0.0014968753831404984,1.1566380587775197e-08,6.14342544672666e-09,5.224318639837123e-13,1.9204578579641863e-11,5.036827165411673e-06,4.1560475377996e-10,1.0025716654752577e-11,5.145206635396154e-13,1.3645134666376209e-14,1.794053268101645e-12,8.037976665009788e-15,2.330364663244314e-10,4.243018709900347e-12,3.76,0.0,0.00029838476686015145,0.9981351495451913,4.321753866662826e-06,2.6184749756661164e-08,0.9526687202110632,0.9495732818199429,6.465739970005644e-07,1.7644365517625272e-09,0.0017903391603230018,4.772636920230294e-07,6.358036800122031e-10,3.120349702342032e-13,2.642920196680666e-11,4.738621483964937e-05,2.8463410760281796e-09,9.507666272640934e-07,1.076082080541086e-06,5.995102664254205e-06,1.3251270218629896e-05,2.3802275611557092e-08,3.1685722058638695e-08,4.551183850753333e-11,1.8397455636511462e-11
2.8871531557816984e-06,0.9939277957203401,1.3628155943986966e-06,8.82795073289305e-07,3.6886722787333215e-07,6.514049667316272e-06,0.0,0.0,1.328365252422587e-06,1.0292848414630312e-08,2.606144991909637e-05,5.997084221716635e-07,4.596083067361677e-08,1.2366854271989182e-17,4.682960148478245e-12,1.7235026487346038e-07,8.655736469834123e-07,5.5562108413335026e-05,9.34107333650128e-09,7.274148230266285e-11,0.0015101972341852554,1.1672185485528897e-08,6.201170226925903e-09,5.413107469878918e-13,1.9547171509344057e-11,5.122987643034234e-06,4.196864930790523e-10,1.0381942922254499e-11,5.373115919765516e-13,1.4137967979027406e-14,1.822713677130353e-12,8.17396808282888e-15,2.353752942839884e-10,4.32154774265009e-12,3.76,0.0,0.0002803830771851131,0.9981343518634781,4.3999078353216215e-06,2.687658535754324e-08,0.9527003091352858,0.9495769942201439,6.445145798036656e-07,1.7642564713699423e-09,0.0017903377296243483,4.814744865954779e-07,6.365155381887728e-10,3.151441822368025e-13,2.6691652468105536e-11,4.774377847437705e-05,2.8463363844577337e-09,9.591336844016974e-07,1.085620927316101e-06,6.058661833120483e-06,1.3511673966503096e-05,2.400048904368712e-08,3.1957809603656786e-08,4.633298015525395e-11,1.8729310314773745e-11
2.9093418519345587e-06,0.9939323782465167,1.3745395070228364e-06,8.90531133646019e-07,3.725044425517733e-07,6.624822486143079e-06,0.0,0.0,1.342283565504545e-06,1.043657935265243e-08,2.6534471317082043e-05,6.104360973351612e-07,4.6400519929005085e-08,1.2725840514956311e-17,4.77718595912599e-12,1.739504703948304e-07,8.808079009535277e-07,5.604070862192472e-05,9.540155309668649e-09,7.404082996334965e-11,0.0015235191399437663,1.1777990694580419e-08,6.258994975254532e-09,5.607125895051587e-13,1.9892990749972e-11,5.209905475680907e-06,4.2377868731368894e-10,1.0747781165569076e-11,5.609099100417876e-13,1.4644295449463732e-14,1.8516413095266063e-12,8.311154877508667e-15,2.3772055667099177e-10,4.400853151214529e-12,3.76,0.0,0.00026347230873645556,0.9981335514608349,4.4788342736812825e-06,2.758065744786351e-08,0.952730809307821,0.949579611413657,6.425794041290326e-07,1.7640856899208033e-09,0.001790336294046921,4.856859793300131e-07,6.372277467214787e-10,3.182620962991419e-13,2.695483934556977e-11,4.810054323710524e-05,2.8463288638270404e-09,9.675143758056944e-07,1.095174212143744e-06,6.122298547104631e-06,1.3774761379406934e-05,2.4198939913822495e-08,3.22302249091312e-08,4.716177172036392e-11,1.9064255943181324e-11
2.931530548087419e-06,0.9939368085992878,1.3862792613088418e-06,8.982796339260061e-07,3.7615228642709283e-07,6.736549131375154e-06,0.0,0.0,1.3562403812305087e-06,1.0580926885699365e-08,2.7011878300675918e-05,6.212629539382695e-07,4.684033737717512e-08,1.3092219938297181e-17,4.8724918025828616e-12,1.7555296850331746e-07,8.961829697656497e-07,5.651926430819071e-05,9.741627760944283e-09,7.535269433774075e-11,0.0015368410838347921,1.1883796111837598e-08,6.316901537254752e-09,5.806476742795944e-13,2.0242042636454243e-11,5.297581782735789e-06,4.2788144904427833e-10,1.112341297238515e-11,5.853372257208782e-13,1.5164374368582194e-14,1.880837475029879e-12,8.449539580543742e-15,2.400723118687289e-10,4.4809368875664825e-12,3.76,0.0,0.0002475863500084301,0.9981327483323101,4.558535338628253e-06,2.8297079119258272e-08,0.9527602868218975,0.9495811995293545,6.407609405907375e-07,1.7639236434352543e-09,0.0017903348535818664,4.898981673485132e-07,6.379403604131502e-10,3.2138878419793373e-13,2.7218769076528764e-11,4.8456513757613456e-05,2.846318684276029e-09,9.759089723107808e-07,1.1047422457368458e-06,6.186013964365553e-06,1.4040534515469407e-05,2.439763456043179e-08,3.250297654943155e-08,4.7998224096400577e-11,1.9402296925865566e-11
2.9537192442402792e-06,0.9939410960321586,1.3980351775810782e-06,9.060407823757832e-07,3.798108382153662e-07,6.849230728436804e-06,0.0,0.0,1.3702356072271943e-06,1.0725887118685934e-08,2.7493671785977896e-05,6.321891366492189e-07,4.7280282751776834e-08,1.3466091291227371e-17,4.9688822122797064e-12,1.7715781001614098e-07,9.116991141053178e-07,5.699777513660863e-05,9.94549792829213e-09,7.667711825000182e-11,0.001550163050272431,1.1989601641370119e-08,6.374891753716514e-09,6.011264142812873e-13,2.059433359439136e-11,5.386017706908994e-06,4.3199489064290146e-10,1.1509022109208446e-11,6.106155469375773e-13,1.5698465080283085e-14,1.9103034918690343e-12,8.589124759416995e-15,2.4243061841281657e-10,4.5618009262103485e-12,3.76,0.0,0.00023266309676386792,0.9981319424728438,4.639013206216482e-06,2.9025963683360238e-08,0.9527888037645116,0.9495818206872387,6.39052116187306e-07,1.763769802117394e-09,0.001790333408220292,4.941110480365665e-07,6.386534318807883e-10,3.245243179008331e-13,2.748344815592591e-11,4.881169468861134e-05,2.8463060056345006e-09,9.843177432046651e-07,1.1143253371482977e-06,6.249809281602468e-06,1.430899548393478e-05,2.4596579281811137e-08,3.2776073051394083e-08,4.884234841580567e-11,1.9743437763381327e-11
2.9759079403931395e-06,0.9939452492462795,1.4098075765149892e-06,9.138147879188134e-07,3.834801774026038e-07,6.962868430211997e-06,0.0,0.0,1.3842691525267286e-06,1.0871456237118496e-08,2.7979852763274072e-05,6.432147932233202e-07,4.772035584201282e-08,1.3847554347626418e-17,5.066361780855337e-12,1.7876504561139926e-07,9.273565984353074e-07,5.747624079944451e-05,1.0151773120947041e-08,7.801414521461832e-11,0.0015634850246055555,1.2095407193919024e-08,6.4329674604978815e-09,6.221593538762093e-13,2.0949870140094254e-11,5.475214414162048e-06,4.361191243021093e-10,1.1904794540534895e-11,6.367672861065599e-13,1.624683100700166e-14,1.9400406868739223e-12,8.729913017576343e-15,2.447955349811095e-10,4.6434472641101115e-12,3.76,0.0,0.00021864420831673123,0.9981311338772705,4.720270071716166e-06,2.976742467452049e-08,0.9528164184600842,0.9495815332422487,6.37446286544912e-07,1.763623668276236e-09,0.0017903319579526962,4.983246190287793e-07,6.39367011684407e-10,3.276687695673791e-13,2.7748883095251294e-11,4.916609070396227e-05,2.8462909780743417e-09,9.927409562604918e-07,1.1239237937957423e-06,6.313685731995212e-06,1.4580146446803802e-05,2.479578033717473e-08,3.304952289534616e-08,4.9694156049420785e-11,2.0087683052581218e-11
2.9980966365459998e-06,0.9939492764135616,1.4215967790737246e-06,9.216018600904064e-07,3.8716038420716403e-07,7.0774634169126186e-06,0.0,0.0,1.3983409275422181e-06,1.1017630505007374e-08,2.8470422298703212e-05,6.543400744968104e-07,4.8160556489544996e-08,1.423670992277069e-17,5.164935160841486e-12,1.8037472582426182e-07,9.431556909959007e-07,5.795466101514735e-05,1.0360460721820205e-08,7.936381943263277e-11,0.001576806993061049,1.2201212686440886e-08,6.49113048837239e-09,6.43757170008641e-13,2.1308658880602686e-11,5.565173093633186e-06,4.4025426204394526e-10,1.23109184482319e-11,6.638152647173616e-13,1.6809738675516244e-14,1.9700503955866747e-12,8.871906994409357e-15,2.471671203844117e-10,4.725877920619076e-12,3.76,0.0,0.0002054748791248855,0.99813032254032,4.802308149659171e-06,3.052157585253035e-08,0.9528431856988113,0.9495803920127528,6.359372099042449e-07,1.763484774377267e-09,0.00179033050276955,5.025388781950015e-07,6.400811484479278e-10,3.308222115217214e-13,2.8015080421456265e-11,4.951970649702101e-05,2.846273742647192e-09,1.0011788777696336e-06,1.1335379214875217e-06,6.377644583242329e-06,1.4853989620380524e-05,2.499524394770181e-08,3.332333451611044e-08,5.055365860598409e-11,2.0435037486448162e-11
3.02028533269886e-06,0.9939531852106908,1.4334031064487533e-06,9.294022089765627e-07,3.908515395439954e-07,7.193016895949087e-06,0.0,0.0,1.412450844044637e-06,1.116440626284784e-08,2.8965381535827493e-05,6.655651343803687e-07,4.860088458560374e-08,1.4633659890160795e-17,5.264607065323822e-12,1.8198690104380594e-07,9.590966638046543e-07,5.843303552684301e-05,1.05715681897954e-08,8.072618578792574e-11,0.0015901289426906286,1.230701804168398e-08,6.549382662901457e-09,6.659306733967763e-13,2.16707065136956e-11,5.655894957562578e-06,4.4440041572904843e-10,1.2727584251138201e-11,6.917827179521962e-13,1.7387457743081012e-14,2.000333962372634e-12,9.015109365203425e-15,2.495454335578338e-10,4.809094937411356e-12,3.76,0.0,0.000193103624816124,0.998129508456619,4.885129673881266e-06,3.128853120534398e-08,0.9528691569505847,0.9495784484946025,6.345190227511722e-07,1.7633526812171343e-09,0.0017903290426611535,5.067538236274195e-07,6.407958889725134e-10,3.3398471624622224e-13,2.828204667591942e-11,4.9872546779079024e-05,2.846254431853517e-09,1.0096317725746416e-06,1.14316802444968e-06,6.4416871356930535e-06,1.5130527276729829e-05,2.5194976297521187e-08,3.359751630395109e-08,5.142086793164345e-11,2.078550585387542e-11
3.0424740288517203e-06,0.9939569828494211,1.445226880004007e-06,9.3721604515659e-07,3.945537249906017e-07,7.309530101803055e-06,0.0,0.0,1.4265988151409023e-06,1.131177992566392e-08,2.9464731697115957e-05,6.768901298523429e-07,4.904134006827905e-08,1.5038507198461667e-17,5.3653822685811705e-12,1.8360162151040321e-07,9.751797926557155e-07,5.891136410091905e-05,1.0785103061925092e-08,8.210128984355059e-11,0.001603450861320899,1.2412823187792889e-08,6.607725804328166e-09,6.886908097426516e-13,2.2036019827891398e-11,5.747381241217532e-06,4.4855769706572023e-10,1.3154984624901419e-11,7.206932993427264e-13,1.7980261023909837e-14,2.0308927405310055e-12,9.159522841124352e-15,2.519305335526676e-10,4.8931003784150055e-12,3.76,0.0,0.00018148208117814264,0.9981286916206936,4.968736897561496e-06,3.2068404951804354e-08,0.9528943805659518,0.9495757510622158,6.331862169238579e-07,1.7632269762089145e-09,0.0017903275776175954,5.109694536284245e-07,6.415112783430867e-10,3.3715635637225175e-13,2.8549788413510336e-11,5.0224616277906066e-05,2.8462331701609076e-09,1.018099904102161e-06,1.1528144053537792e-06,6.505814720565248e-06,1.5409761745053436e-05,2.539498353468611e-08,3.3872076605525244e-08,5.229579610942689e-11,2.1139093039458203e-11
3.0646627250045806e-06,0.9939606761045422,1.4570684212233627e-06,9.450435796491781e-07,3.982670227546345e-07,7.427004295902226e-06,0.0,0.0,1.4407847552530298e-06,1.14597479811116e-08,2.9968474085346652e-05,6.883152209517371e-07,4.9481922919977487e-08,1.5451355888540676e-17,5.46726560670427e-12,1.8521893731360317e-07,9.914053571187259e-07,5.9389646525693005e-05,1.1001072955532313e-08,8.348917783812373e-11,0.0016167727375063525,1.2518628057938948e-08,6.666161727489799e-09,7.120486609566181e-13,2.2404605702433056e-11,5.839633202817782e-06,4.5272621761895607e-10,1.3593314522057145e-11,7.505710854671824e-13,1.8588424515991658e-14,2.061728092405354e-12,9.305150169202958e-15,2.543224795287849e-10,4.9778963297468235e-12,3.76,0.0,0.00017056481503961168,0.9981278720269708,5.053132093258902e-06,3.286131154437357e-08,0.952918901965188,0.9495723451577678,6.31933618074152e-07,1.7631072717688318e-09,0.0017903261076288072,5.151857666991969e-07,6.42227360028652e-10,3.403372046696411e-13,2.8818312201708085e-11,5.0575919736380856e-05,2.8462100744878543e-09,1.0265835343957567e-06,1.1624773653453502e-06,6.570028698244039e-06,1.569169541298975e-05,2.5595271772130332e-08,3.414702372483669e-08,5.317845545869798e-11,2.149580402327398e-11
3.086851421157441e-06,0.9939642713401945,1.46892805166141e-06,9.528850238616789e-07,4.0199151564304423e-07,7.5454407664973494e-06,0.0,0.0,1.4550085800983255e-06,1.1608306987641067e-08,3.0476610084930218e-05,6.998405707709827e-07,4.992263316503679e-08,1.5872311110592922e-17,5.570261978194623e-12,1.8683889839048965e-07,1.0077736405373581e-06,5.98678826101605e-05,1.1219485570220327e-08,8.488989668227073e-11,0.001630094560485194,1.2624432589975496e-08,6.724692241748072e-09,7.360154463959216e-13,2.2776471107261233e-11,5.932652123461038e-06,4.569060888194817e-10,1.4042771192342753e-11,7.814405806864237e-13,1.9212227428217325e-14,2.092841389493886e-12,9.45199413232112e-15,2.567213307475986e-10,5.063484899648848e-12,3.76,0.0,0.0001603091464984304,0.9981270496697794,5.1383175529468055e-06,3.366736567186677e-08,0.9529427638160238,0.9495682734690277,6.307563654213048e-07,1.7629932037997663e-09,0.0017903246326845502,5.194027615289708e-07,6.429441759767188e-10,3.435273340384247e-13,2.9087624619777813e-11,5.092646191120605e-05,2.8461852546632144e-09,1.0350829241486364e-06,1.1721572040728691e-06,6.634330456659101e-06,1.59763307278401e-05,2.5795847088591102e-08,3.442236592416568e-08,5.4068858534595915e-11,2.1855643880655065e-11
3.109040117310301e-06,0.9939677745347939,1.4808060928973846e-06,9.607405895424682e-07,4.057272870327507e-07,7.66484082854147e-06,0.0,0.0,1.469270206670559e-06,1.1757453572717331e-08,3.098914116315725e-05,7.114663454485302e-07,5.036347086749119e-08,1.6301479141362135e-17,5.6743763445440276e-12,1.8846155452447828e-07,1.0242849300275013e-06,6.034607218281953e-05,1.1440348689791771e-08,8.630349395513087e-11,0.0016434163201378596,1.2730236726116732e-08,6.7833191509363364e-09,7.606025241171414e-13,2.3151623102979907e-11,6.026439307048911e-06,4.610974219727875e-10,1.4503554203242157e-11,8.133267219181911e-13,1.9851952207825122e-14,2.124234012559494e-12,9.600057549204635e-15,2.5912714656556133e-10,5.1498682184266836e-12,3.76,0.0,0.00015067498202625293,0.9981262245433515,5.224295588044777e-06,3.448668226218871e-08,0.9529660062004993,0.9495635760963164,6.296498927443708e-07,1.7628844302675426e-09,0.0017903231527744113,5.236204369849495e-07,6.436617667020417e-10,3.467268175008419e-13,2.935773225800711e-11,5.127624757170457e-05,2.846158813856033e-09,1.0435983327362134e-06,1.1818542197171698e-06,6.698721409738803e-06,1.6263670197723453e-05,2.5996715529508915e-08,3.469811142498444e-08,5.496701812746041e-11,2.2218617781956424e-11
3.1312288134631614e-06,0.9939711913045102,1.4927028664921102e-06,9.686104887362976e-07,4.0947442084277954e-07,7.785205823571446e-06,0.0,0.0,1.483569553222074e-06,1.1907184431097444e-08,3.15060688713731e-05,7.231927141612857e-07,5.080443612897841e-08,1.6738967401467788e-17,5.779613730795642e-12,1.900869553445111e-07,1.0409395164751398e-06,6.082421509056655e-05,1.1663670184080878e-08,8.77300179009258e-11,0.0016567380069480735,1.2836040412638548e-08,6.842044253322171e-09,7.858213921426463e-13,2.3530068840813792e-11,6.120996080213279e-06,4.6530032826811366e-10,1.4975865460764453e-11,8.462548834504662e-13,2.050788456817986e-14,2.155907351739581e-12,9.749343274422278e-15,2.615399864281352e-10,5.237048438389652e-12,3.76,0.0,0.00014162465778856762,0.9981253966418245,5.31106852944842e-06,3.531937648507375e-08,0.9529886667716048,0.9495582907092451,6.28609910538057e-07,1.7627806298643683e-09,0.0017903216678878137,5.278387921028359e-07,6.443801713700019e-10,3.4993572819378345e-13,2.962864171699525e-11,5.162528149869218e-05,2.8461308489788834e-09,1.052130018248427e-06,1.19156870902117e-06,6.763202995937937e-06,1.6553716392663103e-05,2.6197883107905178e-08,3.497426840886389e-08,5.587294726224489e-11,2.258473099231851e-11
3.1534175096160217e-06,0.9939745269252447,1.504618693947783e-06,9.764949337424994e-07,4.132330015078021e-07,7.906537119591666e-06,0.0,0.0,1.4979065392467498e-06,1.2057496323161685e-08,3.202739484608454e-05,7.350198491169199e-07,5.124552908677805e-08,1.7184884472838253e-17,5.885979226087666e-12,1.9171515032460556e-07,1.0577376945339384e-06,6.130231119765925e-05,1.1889458010703075e-08,8.916951742559528e-11,0.001670059611966269,1.2941843599599508e-08,6.9008693415835206e-09,8.116836897413132e-13,2.3911815562556738e-11,6.216323792243161e-06,4.695149187873511e-10,1.5459909230460603e-11,8.802508817952271e-13,2.118031351688625e-14,2.187862806655702e-12,9.899854198387193e-15,2.639599098641916e-10,5.325027733792762e-12,3.76,0.0,0.00013312279244930873,0.998124565959242,5.398638727557182e-06,3.616556375482931e-08,0.9530107809004391,0.9495524526939654,6.276323892487584e-07,1.7626815007531763e-09,0.001790320178014018,5.320578260779339e-07,6.45099427875022e-10,3.5315413936192023e-13,2.990035960699269e-11,5.197356848342072e-05,2.8461014510671134e-09,1.060678237521739e-06,1.2013009673197995e-06,6.827776676835228e-06,1.6846471945609062e-05,2.6399355805233685e-08,3.525084501836326e-08,5.6786659197919966e-11,2.295398887142606e-11
3.175606205768882e-06,0.9939777863532082,1.5165538966704648e-06,9.843941370758675e-07,4.1700311395301784e-07,8.02883611095995e-06,0.0,0.0,1.5122810854637707e-06,1.2208386073296959e-08,3.255312081000176e-05,7.469479255460782e-07,5.168674991197213e-08,1.763934011624653e-17,5.9934779841804605e-12,1.9334618878372466e-07,1.0746797626225768e-06,6.178036038474139e-05,1.2117720216725534e-08,9.062204209350282e-11,0.0016833811267752048,1.3047646240580603e-08,6.959796202796995e-09,8.38201198723572e-13,2.429687060051288e-11,6.312423815012165e-06,4.737413045138513e-10,1.595589215867961e-11,9.153409805832084e-13,2.186953138422958e-14,2.220101786523047e-12,1.0051593247361608e-14,2.6638697648083353e-10,5.4138083007804895e-12,3.76,0.0,0.00012513614883937158,0.9981237324895547,5.487008552300323e-06,3.7025359733083287e-08,0.9530323818145083,0.9495460952915515,6.267135435200959e-07,1.7625867593875803e-09,0.0017903186831421188,5.362775382567771e-07,6.458195729143525e-10,3.5638212435132557e-13,3.017289254728934e-11,5.23211133265877e-05,2.8460707056351014e-09,1.0692432461707811e-06,1.2110512885700297e-06,6.892443935797372e-06,1.7141939553399705e-05,2.660113957220866e-08,3.552784935790299e-08,5.770816742686895e-11,2.332639687326381e-11
