Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41)
0.0006794964380880974,0.5872061407052073,3.204874360157854e-10,2.4177525818375725e-10,8.916812359418377e-10,1.562916000380564e-08,0.0,0.0,2.2273837443367647e-07,2.0314132388934454e-09,1.5793829519275765e-05,7.453986897269974e-09,4.213692468981852e-11,1.6710555840602405e-29,2.4249115680848383e-20,3.0459497331697827e-13,1.1297645858851767e-07,3.924920496815721e-05,8.559850749072994e-15,6.939868856802401e-17,5.2117795772683084e-06,6.625412084805395e-14,6.335909245331643e-15,3.370365094295088e-13,7.270504773468777e-13,1.4714231096658608e-07,6.937213941201329e-16,4.821208669092745e-13,1.9235305656103203e-11,3.3380867142990643e-15,9.174609370348445e-15,6.558399505938361e-18,9.472611918724984e-13,1.2561261564780933e-14,3.76,0.0,0.5863254684369484,0.9998742340155029,1.2463227615087088e-07,5.900114396079793e-09,0.2418672001934387,0.24180127602018114,2.4207666368614984e-08,3.294018245997421e-14,8.577370593311752e-05,3.4762417698520664e-09,1.3294078305997874e-15,3.191138794015928e-15,7.382423590109478e-14,2.4191575407761317e-05,1.8858312676924306e-11,2.8600669629211016e-11,3.2337684231258266e-11,4.215676024963453e-09,6.595789753347347e-09,2.748590693750098e-10,2.360906142909436e-10,3.4797234274886875e-17,2.106556556341436e-18,1.5098947093225108e-14,6.554331034173413e-15,4.620286769771095e-09,9.871257556950302e-11,2.3135649221551e-10
0.0006874675961721916,0.5874449605789666,3.2968441522066223e-10,2.461716189528662e-10,9.092788099660112e-10,1.6227173678814066e-08,0.0,0.0,2.2973043187016344e-07,2.1279787272521377e-09,1.6275265574280824e-05,7.707743206308405e-09,4.307573108665726e-11,1.7731656400338602e-29,2.5119850987165222e-20,3.1309128146539615e-13,1.1675706467347829e-07,4.0112487569845336e-05,8.915922891887326e-15,7.229710892308064e-17,5.3294011885035855e-06,6.777352651912622e-14,6.435873989685423e-15,3.572539229421954e-13,7.519717068690761e-13,1.5225409121520303e-07,7.27039070473522e-16,5.188769587147537e-13,2.0709146453746494e-11,3.5642009553511335e-15,9.61189624596142e-15,6.976904179958496e-18,9.752067278093872e-13,1.3232082111682164e-14,3.76,0.0,0.5839549560550232,0.9998733456419101,1.2921100586903616e-07,6.218402389659006e-09,0.2442383060188134,0.24417078706404438,2.4110705177614602e-08,3.293219070426336e-14,8.577362967367089e-05,3.5566318379646645e-09,1.363204837376946e-15,3.286460870402796e-15,7.59916741311183e-14,2.4599035656662016e-05,1.9035354527354953e-11,2.946317896816576e-11,3.313864717778026e-11,4.338799965648444e-09,6.781186648802929e-09,2.856641950537174e-10,2.453459103551664e-10,3.57533612159467e-17,2.164438006792968e-18,1.551379503180842e-14,6.706904484924957e-15,4.733471833640875e-09,1.0144606424782115e-10,2.3365255885181654e-10
0.0006954387542562857,0.5876828160158478,3.390730006676441e-10,2.5065406308504924e-10,9.27225922513434e-10,1.6841791633179782e-08,0.0,0.0,2.3686562026537174e-07,2.2278927308588966e-09,1.6764851446963706e-05,7.96846243465169e-09,4.4023977036150586e-11,1.8940302751562042e-29,2.6016607685559448e-20,3.2179278656949717e-13,1.2063664681020365e-07,4.098382657356681e-05,9.284627468607213e-15,7.529803233924835e-17,5.448210606959155e-06,6.930900596773603e-14,6.53850655759564e-15,3.785491147857858e-13,7.77588829376578e-13,1.575069445062898e-07,7.616394353749331e-16,5.580948429212452e-13,2.228227133346606e-11,3.8038967767016936e-15,1.0066102913011662e-14,7.417779328048834e-18,1.0038463057608993e-12,1.3933837928040803e-14,3.76,0.0,0.5815940282854314,0.9998724485784954,1.3392371065011836e-07,6.550490657485478e-09,0.24659983642861624,0.24653070370083027,2.4014137640575016e-08,3.292423234502764e-14,8.577355266901765e-05,3.6379676426309003e-09,1.3977424512819915e-15,3.38415993083306e-15,7.821258250166098e-14,2.5007081762427706e-05,1.921153586846345e-11,3.0347694250894385e-11,3.3957999095482266e-11,4.464970404058173e-09,6.9710989863057e-09,2.9678225649068715e-10,2.548689784486544e-10,3.673220706959817e-17,2.2236946550486225e-18,1.593849347221056e-14,6.861301729009008e-15,4.849212016309442e-09,1.0424502712221994e-10,2.3594040572848376e-10
0.0007034099123403799,0.5879197109206228,3.4865533676028017e-10,2.552245659502236e-10,9.455286068749914e-10,1.7473328512297496e-08,0.0,0.0,2.441455554393934e-07,2.3312294670915374e-09,1.7262603975010963e-05,8.236309666048689e-09,4.49816513019878e-11,2.015334536138341e-29,2.6940150576057186e-20,3.307038534674115e-13,1.2461742453606093e-07,4.1863183857317644e-05,9.666336921908234e-15,7.84044140458195e-17,5.568203807860253e-06,7.086051770702362e-14,6.643864163968487e-15,4.0097457344355797e-13,8.039198445083121e-13,1.62904186253245e-07,7.97560927743373e-16,5.999207134481855e-13,2.3960615501430112e-11,4.057909446008051e-15,1.0537737018671824e-14,7.882028830444394e-18,1.0331950625153823e-12,1.4667799267474505e-14,3.76,0.0,0.5792426463719321,0.99987154285084,1.3877369079722498e-07,6.896854938928864e-09,0.24895183018929512,0.2488810647166777,2.391796215095717e-08,3.291630723222028e-14,8.577347492135118e-05,3.7202530399002633e-09,1.433036163495352e-15,3.4842874942297354e-15,8.048813435996372e-14,2.541567337809335e-05,1.938686147668747e-11,3.1254707764335596e-11,3.4796170090975364e-11,4.594253168686474e-09,7.1656268024353856e-09,3.0821923593921995e-10,2.6466494867053657e-10,3.773423080864893e-17,2.284354459909714e-18,1.6373249742134616e-14,7.0175304773359885e-15,4.96756667666995e-09,1.0711089268034927e-10,2.382201014109619e-10
0.0007113810704244741,0.5881556491822036,3.584342848992739e-10,2.5988426779607624e-10,9.641931205120978e-10,1.8122103211353502e-08,0.0,0.0,2.5157186897122314e-07,2.4380639675081613e-09,1.7768539343747875e-05,8.51145349070309e-09,4.594874345235304e-11,2.145264546955652e-29,2.7891206137701803e-20,3.3982923928133834e-13,1.2870166049125345e-07,4.275052155437852e-05,1.0061465551845158e-14,8.161964496532881e-17,5.689376775168106e-06,7.242802036250033e-14,6.752009286281799e-15,4.245851718125936e-13,8.309831542427709e-13,1.6844920195138983e-07,8.348414413108821e-16,6.445085824715671e-13,2.5750433854517442e-11,4.327010632194524e-15,1.1027311060119406e-14,8.370670579228385e-18,1.0632683117830347e-12,1.5435284949843537e-14,3.76,0.0,0.5769007717151258,0.9998706284840312,1.437643176853417e-07,7.257984258246509e-09,0.2512943259097684,0.25122190874037237,2.382217710846324e-08,3.2908415216179036e-14,8.577339643282216e-05,3.803492052628222e-09,1.469102702121662e-15,3.586894391880261e-15,8.281948689187146e-14,2.5824771354753097e-05,1.9561336132071673e-11,3.218471063969046e-11,3.565359314470352e-11,4.726715387699929e-09,7.364871847198683e-09,3.199810731084709e-10,2.747389087497152e-10,3.8759954626425e-17,2.346449006207559e-18,1.6818289090486094e-14,7.175598715539387e-15,5.088596201185132e-09,1.1004511385158942e-10,2.404917161392432e-10
0.0007185551127001588,0.5883671788891341,3.6740554132276805e-10,2.6415550192192754e-10,9.813058096988824e-10,1.8721005816981132e-08,0.0,0.0,2.5838206642034364e-07,2.5372682819483334e-09,1.8230890378281687e-05,8.765463700125639e-09,4.682717095714696e-11,2.26834155087782e-29,2.8771312885473734e-20,3.482288916014046e-13,1.3246783490992999e-07,4.355591764288682e-05,1.0428896838707711e-14,8.460904399434489e-17,5.799437833827672e-06,7.385241070421052e-14,6.851770212020565e-15,4.468953592786472e-13,8.559818384814225e-13,1.7356891766879773e-07,8.695884451286747e-16,6.871330691703767e-13,2.746202063031816e-11,4.5827708058927815e-15,1.1483700240259138e-14,8.832181456855284e-18,1.090966590580021e-12,1.6155815937758237e-14,3.76,0.0,0.5748011814516923,0.9998697981877646,1.4837897953593194e-07,7.596039878836442e-09,0.25339448301793055,0.2533205631340592,2.373630308531957e-08,3.29013405764773e-14,8.577332516145207e-05,3.879225965065988e-09,1.502235845046202e-15,3.681404055962748e-15,8.496640775844305e-14,2.6193361061617583e-05,1.9717639670437982e-11,3.3041787532203044e-11,3.64421007889388e-11,4.848706165727521e-09,7.548311123486206e-09,3.308495182020144e-10,2.840474751366966e-10,3.9703761017919233e-17,2.4035844514393866e-18,1.722778431800482e-14,7.319439752705241e-15,5.1998605323790715e-09,1.1274557740543627e-10,2.425293196471952e-10
0.0007257291549758436,0.5885779396651108,3.7654010965405156e-10,2.6850125334807654e-10,9.987214327623876e-10,1.9334371437346294e-08,0.0,0.0,2.653133781829148e-07,2.6394230887647785e-09,1.8699893053959784e-05,9.025651486220407e-09,4.771321333960817e-11,2.3978705696645997e-29,2.967489704352749e-20,3.5680922791710133e-13,1.3632139007105368e-07,4.436772015219592e-05,1.0807844606404266e-14,8.769172769936555e-17,5.910448342062916e-06,7.528968981835853e-14,6.9538822881851345e-15,4.702555453467802e-13,8.816030576117866e-13,1.7881369794434315e-07,9.054971908359787e-16,7.322502652693176e-13,2.9274283171740095e-11,4.852025834924893e-15,1.1955436430405815e-14,9.31511024683557e-18,1.1192759615517135e-12,1.69056442918248e-14,3.76,0.0,0.5727092330072114,0.999868960931294,1.5311291508822784e-07,7.946838154581813e-09,0.255487005785688,0.2554115678671499,2.3650742876341156e-08,3.289429251662445e-14,8.577325329319902e-05,3.955738870885244e-09,1.5360198865400926e-15,3.778003330661558e-15,8.716038111046198e-14,2.6562303261407134e-05,1.9873261204051104e-11,3.3918268705783456e-11,3.7246889716413226e-11,4.9733781185972964e-09,7.73573187611546e-09,3.4199047101950507e-10,2.935892476863655e-10,4.0667531390671745e-17,2.461928503953235e-18,1.7645943445485184e-14,7.46478377131752e-15,5.313386778769447e-09,1.1550369968524842e-10,2.4456048963778463e-10
0.0007329031972515284,0.588787934312475,3.858397581356059e-10,2.7292280861719005e-10,1.016444666133195e-09,1.996244162025394e-08,0.0,0.0,2.7236702886295713e-07,2.744584812747508e-09,1.9175557918000528e-05,9.292147209901981e-09,4.86068652888063e-11,2.533940220323702e-29,3.060254574009817e-20,3.6557351641715416e-13,1.4026406745496196e-07,4.518590200384995e-05,1.119861911575949e-14,9.087008866700199e-17,6.022405390470794e-06,7.673982740220059e-14,7.0583887350164715e-15,4.947111042292155e-13,9.078612191501413e-13,1.8418615984848055e-07,9.425977893413725e-16,7.799902722253008e-13,3.119251068281045e-11,5.1354206665951375e-15,1.2442917405063766e-14,9.820282935941796e-18,1.1482081793765958e-12,1.768583974184476e-14,3.76,0.0,0.5706248985656485,0.9998681167318728,1.5796873484495088e-07,8.310764444901147e-09,0.2575719220346803,0.2574949507760227,2.356549532869464e-08,3.288727092911279e-14,8.577318082954214e-05,4.033034056096874e-09,1.5704662546511333e-15,3.876731681449698e-15,8.940230628193912e-14,2.6931571816858966e-05,2.0028204142691294e-11,3.481453389132087e-11,3.806829330168601e-11,5.100782557953549e-09,7.927212028852429e-09,3.5340848391917856e-10,3.033681321875581e-10,4.165162880000581e-17,2.5215030597489317e-18,1.8072920150564432e-14,7.611637251628645e-15,5.4292211871659565e-09,1.1832059211579212e-10,2.4658528113536866e-10
0.0007400772395272132,0.58899716562332,3.9530621915123754e-10,2.774214330960349e-10,1.034480228775605e-09,2.0605460863974115e-08,0.0,0.0,2.795442549293226e-07,2.8528104366264875e-09,1.9657895150763354e-05,9.565083663108137e-09,4.950812223367765e-11,2.6766486906927086e-29,3.1554865665812124e-20,3.745252140782522e-13,1.4429763825655225e-07,4.6010436284857256e-05,1.1601538767802667e-14,9.414662938758596e-17,6.13530607547376e-06,7.820279312049702e-14,7.165335172744034e-15,5.203092432839246e-13,9.347710548164848e-13,1.8968896903446439e-07,9.809209986428255e-16,8.304893407009121e-13,3.322224411164325e-11,5.433628501938598e-15,1.2946548435860773e-14,1.0348551750797909e-17,1.177775151083298e-12,1.849750863222466e-14,3.76,0.0,0.5685481504123119,0.9998672656064218,1.629490990883326e-07,8.688213626317368e-09,0.25964925948481093,0.259570739595369,2.3480559293838908e-08,3.288027570690884e-14,8.5773107771932e-05,4.1111149213914074e-09,1.605587030857318e-15,3.977629012334459e-15,9.169309272163957e-14,2.7301141326679365e-05,2.0182471875631447e-11,3.5730967870990784e-11,3.890664987271281e-11,5.23097152530631e-09,8.122830697114078e-09,3.651081514872623e-10,3.1338806984219795e-10,4.2656425972545135e-17,2.5823306939423266e-18,1.850887668318312e-14,7.760006885224888e-15,5.5474107176289255e-09,1.2119738274094717e-10,2.4860375048178003e-10
0.000747251281802898,0.5892056363795496,4.049418605201154e-10,2.8199790807510714e-10,1.052833099019948e-09,2.126367663543059e-08,0.0,0.0,2.868463046364103e-07,2.9641575071478077e-09,2.014691458032713e-05,9.844596122565719e-09,5.041698023254102e-11,2.826813160337029e-29,3.2532459747879147e-20,3.836680903351219e-13,1.4842390364541187e-07,4.68412962471152e-05,1.2016951125316817e-14,9.752417359187345e-17,6.249147499337257e-06,7.967855660922837e-14,7.274771242466323e-15,5.470990705940723e-13,9.623476262125503e-13,1.9532484081599706e-07,1.020496884106805e-15,8.838901364265913e-13,3.536928710481708e-11,5.747351911673041e-15,1.3466742063208097e-14,1.0900795035715624e-17,1.2079889856080802e-12,1.9341795124414262e-14,3.76,0.0,0.566478960933409,0.9998664075715279,1.6805671857251268e-07,9.079590286717009e-09,0.2617190457547037,0.2616389619586327,2.3395933627490268e-08,3.2873306743439507e-14,8.577303412179048e-05,4.189984984352935e-09,1.6413955777140817e-15,4.080735686351935e-15,9.403366233111665e-14,2.7670987113347084e-05,2.033606777317192e-11,3.6667961395118814e-11,3.97623031398954e-11,5.363997949362994e-09,8.322668171841523e-09,3.7709399613656663e-10,3.236529328039464e-10,4.368232934215498e-17,2.6444360796602236e-18,1.8953992586161526e-14,7.909899577988263e-15,5.668003044956856e-09,1.2413521589949557e-10,2.5061595539269214e-10
0.0007544253240785827,0.5894133493529032,4.1474861889202713e-10,2.866535184393471e-10,1.071508252041662e-09,2.1937339412478144e-08,0.0,0.0,2.9427443855891247e-07,3.0786841415319586e-09,2.064262569675244e-05,1.0130822364297442e-08,5.1333436154810036e-11,2.984521767063407e-29,3.3535962726016184e-20,3.9300554226348496e-13,1.5264469532140954e-07,4.767845530690224e-05,1.2445193736922394e-14,1.0100528753253302e-16,6.363926770188602e-06,8.116708747411618e-14,7.386742010430217e-15,5.751316668142816e-13,9.90606333836404e-13,2.0109654044063238e-07,1.0613571132912378e-15,9.4034201896335e-13,3.763971749345701e-11,6.077324036010366e-15,1.4003918780950323e-14,1.1477919817255146e-17,1.238862040216891e-12,2.0219882477211235e-14,3.76,0.0,0.5644173026156423,0.9998655426434419,1.7329435545725904e-07,9.48530892566978e-09,0.2637813083621229,0.26369964539841395,2.331161718963996e-08,3.286636393261165e-14,8.577295988051079e-05,4.2696478799693605e-09,1.677903710311297e-15,4.186093137983888e-15,9.642496062577763e-14,2.8041085211755994e-05,2.0488995183541914e-11,3.7625913771696086e-11,4.0635603493188174e-11,5.499915569683946e-09,8.526806000715018e-09,3.893707114028278e-10,3.3416674894355195e-10,4.472971509478029e-17,2.707841896853857e-18,1.9408426722172294e-14,8.061322454004229e-15,5.791046600817479e-09,1.271352534532784e-10,2.5262195501704765e-10
0.0007615993663542675,0.5896203073049999,4.247283026630211e-10,2.9138955594486525e-10,1.0905105360669315e-09,2.2626702730353357e-08,0.0,0.0,3.0182993012232353e-07,3.1964490343524876e-09,2.1145037665607143e-05,1.0423902715993094e-08,5.225748768411699e-11,3.150147904638588e-29,3.456602076035342e-20,4.025413460414231e-13,1.5696187590254844e-07,4.852188704448504e-05,1.288661014405143e-14,1.045927227594417e-16,6.479641002037769e-06,8.266835529272933e-14,7.501297338632044e-15,6.044601607195727e-13,1.019562924360375e-12,2.0700688415223e-07,1.1035341450143479e-15,1.000001330277788e-12,4.003989919024895e-11,6.424309805604507e-15,1.45585069073861e-14,1.208086114915512e-17,1.2704068208313042e-12,2.1132994362647043e-14,3.76,0.0,0.5623631480458656,0.9998646708380752,1.78664824125783e-07,9.905794159176433e-09,0.26583607472432735,0.2657528173468088,2.3227608844511997e-08,3.2859447168793776e-14,8.577288504945684e-05,4.350107362824351e-09,1.715124714830899e-15,4.293743036946748e-15,9.886793845267658e-14,2.8411412358791227e-05,2.0641257435519547e-11,3.860522829380653e-11,4.1526905967464184e-11,5.638778995367325e-09,8.735327065071351e-09,4.019430217965661e-10,3.449335700799011e-10,4.5798986259904886e-17,2.7725726184709868e-18,1.9872357446483424e-14,8.21428285748851e-15,5.9165905933966795e-09,1.3019867593454014e-10,2.546218099986591e-10
0.0007687734086299523,0.5898265129873754,4.348828911307633e-10,2.9620721658153904e-10,1.1098449266268083e-09,2.3332023219835134e-08,0.0,0.0,3.0951406571764406e-07,3.317511464769076e-09,2.165415934112907e-05,1.0723980089239152e-08,5.3189133215687903e-11,3.324069793233372e-29,3.5623293323495246e-20,4.122791396841322e-13,1.613773390859616e-07,4.9371565203741874e-05,1.3341556776654348e-14,1.0828925564444847e-16,6.596287314797559e-06,8.418232961632157e-14,7.618485489646091e-15,6.351398062441941e-13,1.0492334965367611e-12,2.130587398232204e-07,1.1470607029411028e-15,1.0630316936934398e-12,4.257649451890648e-11,6.789107186052438e-15,1.5130942637001358e-14,1.2710583276580052e-17,1.3026359722280956e-12,2.2082396192685666e-14,3.76,0.0,0.5603164699107487,0.9998637921709979,1.8417099183376784e-07,1.0341480926757401e-08,0.2678833721584195,0.26779850513574327,2.3143907460556955e-08,3.2852556346817504e-14,8.577280962996339e-05,4.4313673083802956e-09,1.7530713324854568e-15,4.403727669494304e-15,1.0136356143899171e-13,2.878194598297328e-05,2.0792857837731025e-11,3.960631411233721e-11,4.243657058439343e-11,5.780643557535068e-09,8.948315531216446e-09,4.148156764702203e-10,3.5595746918315266e-10,4.689054238680417e-17,2.8386523878949007e-18,2.0345956043250772e-14,8.368788355973432e-15,6.044684977922528e-09,1.3332668183384633e-10,2.566155825395942e-10
0.0007759474509056371,0.5900319691415176,4.452146247025025e-10,3.0110769745661457e-10,1.1295167664004246e-09,2.4053560637076495e-08,0.0,0.0,3.1732814481900176e-07,3.441931303996779e-09,2.216999927937814e-05,1.1031200015291898e-08,5.412837182894847e-11,3.5066128861392224e-29,3.6708459532001394e-20,4.222226674831334e-13,1.6589300991453922e-07,5.02274636917503e-05,1.3810400976358563e-14,1.1209774298413824e-16,6.713862834302059e-06,8.570897997053071e-14,7.73835611088808e-15,6.672280593187491e-13,1.079634508360389e-12,2.1925502767326414e-07,1.1919696781453752e-15,1.129604325190603e-12,4.525647704883389e-11,7.172548496234815e-15,1.572167012905264e-14,1.3368080466029486e-17,1.3355623455595525e-12,2.3069396501246657e-14,3.76,0.0,0.5582772409964122,0.9998629066574375,1.898157794425833e-07,1.0792814700842068e-08,0.2699232278817234,0.26983673599733604,2.3060511910436573e-08,3.284569136197616e-14,8.577273362333583e-05,4.5134317144391266e-09,1.79175662804217e-15,4.516089929101414e-15,1.0391280973508666e-13,2.9152664194022693e-05,2.0943799678730466e-11,4.06295866811648e-11,4.336496299619599e-11,5.925565351877983e-09,9.165856767454655e-09,4.279934506942263e-10,3.6724254037588417e-10,4.800478959858807e-17,2.906105775797279e-18,2.0829398025821644e-14,8.524846743138651e-15,6.175380452095528e-09,1.365204863003721e-10,2.5860333646582447e-10
0.0007831214931813219,0.5902366784989076,4.5572541213897063e-10,3.0609222538469194e-10,1.149531064872092e-09,2.4791577914135078e-08,0.0,0.0,3.2527348072664804e-07,3.569769022899311e-09,2.269256575154967e-05,1.1345710697968706e-08,5.507520360315329e-11,3.6982352814970366e-29,3.7822208056705117e-20,4.323758713242784e-13,1.7051084555544498e-07,5.108955657835954e-05,1.4293519223015843e-14,1.1602116824013637e-16,6.832364692324153e-06,8.724827585652631e-14,7.860961438135699e-15,7.00784662388328e-13,1.1107827871788926e-12,2.2559872132815293e-07,1.2382954383854866e-15,1.1998983572549178e-12,4.8087144949727296e-11,7.575501751921116e-15,1.633114189949884e-14,1.4054377475737038e-17,1.369199144087875e-12,2.4095348401017947e-14,3.76,0.0,0.55624543418805,0.9998620143122737,1.956021625532803e-07,1.1260251699544593e-08,0.2719556690121755,0.27186753706427386,2.297742107100124e-08,3.2838852110018865e-14,8.577265703084963e-05,4.596304703325413e-09,1.831194528418205e-15,4.630874018336489e-15,1.0651669358130109e-13,2.9523545772910303e-05,2.109408622766993e-11,4.1675473656480186e-11,4.431245852348535e-11,6.0736015779499886e-09,9.388037448162803e-09,4.4148124985995883e-10,3.787929934772865e-10,4.9142152419118427e-17,2.9749585419279893e-18,2.1322870400150475e-14,8.68246604247015e-15,6.308728545366727e-09,1.3978132259174535e-10,2.60585137295558e-10
