Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570)
7.14467601272873e-06,0.691036387779027,1.56777137401213e-06,1.5149360784325915e-07,1.2027645722352882e-07,1.9526502046488935e-05,0.0,0.0,8.74160444508432e-06,7.866826967256222e-08,7.763947108134893e-07,4.484062186275146e-08,5.610186924338083e-10,1.3174948941648238e-20,4.094836111587815e-15,1.998216037250254e-10,3.815836768930942e-07,1.8538601977223271e-06,2.9195133171476894e-12,1.459074561319086e-13,2.647435533450917e-06,6.554083901876138e-13,6.115283363231797e-12,2.6526900956447524e-12,5.505407206041181e-12,6.538744416690217e-07,8.759870041089136e-10,4.492957553160231e-09,1.4276167735503152e-12,1.423509349177293e-14,1.1334353823328044e-13,2.5190667429257785e-13,4.818051916838858e-10,2.2985667144808368e-10,3.76,0.0,0.7329201666717499,0.9996310065255869,6.76613645441685e-06,2.4325513773111376e-06,0.16484394837866495,0.16483233336285724,1.4282244505510656e-06,1.114108961485241e-11,0.0003537008596047039,2.201068641817049e-08,1.246639090208403e-12,3.054634643882682e-13,3.749682520297789e-12,1.9817627029005877e-06,6.959379705281792e-11,1.60782697797576e-08,2.056451929270149e-08,3.8401704843624696e-07,5.674913763436869e-07,8.605540622905018e-08,9.037440578795961e-08,2.778067690188215e-15,4.3931315652538775e-16,8.821958145838522e-12,1.0181489922319939e-13,1.3440452541676032e-07,8.512769434401758e-10,2.3487704080613317e-09,1.7583637318190837e-10,4.6665690624974285e-15,1.2739068886391296e-10,6.5661969284456136e-09,2.269192289993046e-08,3.05488065745615e-05,2.0504406809373492e-08,7.875893423747012e-07,2.8917570206529324e-09,8.51749553920853e-12,6.133487441766804e-13,2.32471420556967e-09,1.5949118033001653e-15,4.197981783950644e-11,2.2230679876306535e-13,2.6641619406016605e-06,1.063181834779734e-09,1.819391293073334e-18,2.687397840377097e-19,9.140980067166214e-16,9.424086534755224e-11,1.0238777299216268e-08,6.153749409047918e-18
7.3196242868206195e-06,0.6914675559496677,1.6053123278334809e-06,1.5557219791929477e-07,1.2364666141530373e-07,2.04506517274683e-05,0.0,0.0,9.095503435532838e-06,8.327276200035721e-08,8.417404013718586e-07,4.817867336067675e-08,5.643886514554605e-10,1.449727535126736e-20,4.3995523407073935e-15,2.09640766791371e-10,3.9899953366788973e-07,1.9412947190339927e-06,3.1727015805185517e-12,1.5709160473872995e-13,2.7750954189756024e-06,6.874792054378917e-13,6.3198876138893935e-12,2.8701994529941803e-12,5.800792570755053e-12,7.034484164429424e-07,8.772798235056298e-10,4.704680524079163e-09,1.5976120400476489e-12,1.5540688751449895e-14,1.2151496505644837e-13,2.642442839483544e-13,4.841246886984547e-10,2.3539807614145904e-10,3.76,0.0,0.729287026527965,0.9996303026617074,7.10692905877028e-06,2.4952047866081854e-06,0.1684757741026904,0.16846360208805256,1.4211882962264985e-06,1.1111518042599582e-11,0.00035370060993372525,2.3845087891044753e-08,1.3061829158632815e-12,3.197244828661471e-13,3.936447480479842e-12,2.0828709812491366e-06,7.108263240682442e-11,1.6860432029257566e-08,2.1561674290989765e-08,4.0668390504455204e-07,6.157320285739844e-07,8.998541351200007e-08,9.453496551061195e-08,2.9138111374858065e-15,4.607041271036164e-16,9.249452710912675e-12,1.0857289806959444e-13,1.4237174618904571e-07,9.235247229973666e-10,2.4202248610276655e-09,1.8379586812102753e-10,4.89478870784665e-15,1.3486720394679175e-10,6.676656969331046e-09,2.3119225485133173e-08,3.196261174755674e-05,2.257870865703583e-08,8.02923669340728e-07,2.9463270070499875e-09,9.167411753428388e-12,6.611261606083435e-13,2.49863623314334e-09,1.7180923163181904e-15,4.573823242268183e-11,2.421371866015906e-13,2.7335251631983413e-06,1.1229516221474631e-09,1.9814619176867136e-18,2.926577860843168e-19,1.0136838932521702e-15,9.611106299932766e-11,1.0435857822026926e-08,6.540980887314514e-18
7.494572560912509e-06,0.6918965907432677,1.6426739480560697e-06,1.5964977438300625e-07,1.2702924857948408e-07,2.139265014442652e-05,0.0,0.0,9.455298334941573e-06,8.80276723510941e-08,9.10782821066189e-07,5.1676308077949006e-08,5.67903658333804e-10,1.59116263233451e-20,4.71802206552402e-15,2.1967164421128992e-10,4.1678010513606606e-07,2.0305688103335512e-06,3.4407679825888584e-12,1.6882024084812323e-13,2.90560081227916e-06,7.202929017115943e-13,6.529106791136566e-12,3.1004584705278846e-12,6.106125617719189e-12,7.554158074400931e-07,8.786535171304009e-10,4.923512849625168e-09,1.7831640196370853e-12,1.6933174095759043e-14,1.3010660346832637e-13,2.7683753089843753e-13,4.865345234413707e-10,2.4093687633606376e-10,3.76,0.0,0.72567186271041,0.9996295827710252,7.455688166711142e-06,2.558148289692049e-06,0.17208960233958256,0.17207685545991103,1.4141870251356392e-06,1.1082093006634006e-11,0.0003537003545958532,2.5784748580239087e-08,1.3669572759806875e-12,3.342490899701316e-13,4.127514575922987e-12,2.1867639089229135e-06,7.256223540886777e-11,1.7658726357311973e-08,2.2579014346892584e-08,4.2997620675363983e-07,6.665630681425438e-07,9.398123725123562e-08,9.87658582844009e-08,3.0523838690578624e-15,4.825390612956405e-16,9.68578302912064e-12,1.1561347143770553e-13,1.505595071077335e-07,9.9961854120588e-10,2.492320193065239e-09,1.91915805108664e-10,5.1277048576880325e-15,1.4254417982572208e-10,6.785257243529785e-09,2.354138629820459e-08,3.340324172290429e-05,2.480302766258016e-08,8.180429957414463e-07,3.0000483932693857e-09,9.848405261659407e-12,7.112387693697501e-13,2.6807584959353016e-09,1.8472813633855785e-15,4.971687342347561e-11,2.631180004759846e-13,2.803031844355591e-06,1.1849410641582006e-09,2.1529207281302117e-18,3.1795994218985543e-19,1.1210397669784361e-15,9.802334702214249e-11,1.0630450814210564e-08,6.944631780187806e-18
7.669520835004398e-06,0.6923235027056795,1.6798559164375969e-06,1.6372608200784974e-07,1.3042443350545046e-07,2.2352235813163933e-05,0.0,0.0,9.820917765226384e-06,9.293372855007783e-08,9.836221340082203e-07,5.533677149367519e-08,5.715641816428092e-10,1.742151651853219e-20,5.050441895098056e-15,2.299121637191037e-10,4.3492535508844784e-07,2.1216715522307132e-06,3.724186729755185e-12,1.811048276362637e-13,3.038940796268615e-06,7.538477293826718e-13,6.742896675718858e-12,3.3439466809702603e-12,6.421615734491356e-12,8.098258068365975e-07,8.801068672320065e-10,5.149587952672328e-09,1.985289811674139e-12,1.8416261967043127e-14,1.3913182304521305e-13,2.89683474651016e-13,4.890339157531443e-10,2.4647400263748344e-10,3.76,0.0,0.7220745865170135,0.9996288468585395,7.812378607077527e-06,2.6213894572020015e-06,0.17568552222055392,0.17567218243727353,1.4072204643322791e-06,1.1052813778410504e-11,0.0003537000935928299,2.7832934037681575e-08,1.4289506558438192e-12,3.4903373012086945e-13,4.322875170516456e-12,2.293468297391953e-06,7.40326732084416e-11,1.847299432150654e-08,2.3616304801465985e-08,4.5388763373409835e-07,7.20036833797507e-07,9.804153221321273e-08,1.0306564719532861e-07,3.193752359814329e-15,5.048127152691076e-16,1.0130845587408158e-11,1.2294149739209778e-13,1.5896540779920104e-07,1.0796322267371415e-09,2.5650780939912813e-09,2.0019591915097992e-10,5.365262223665789e-15,1.504190365024128e-10,6.8920293918150165e-09,2.3958459992426906e-08,3.487031710573184e-05,2.7183695004650508e-08,8.329493898495098e-07,3.052930728944313e-09,1.0561070857081226e-11,7.637322907904486e-13,2.871239556581724e-09,1.9826000914012058e-15,5.3921537182181924e-11,2.8527834585889124e-13,2.872677694521737e-06,1.2492093818922472e-09,2.334004777301085e-18,3.446811583017661e-19,1.2365318308701651e-15,9.997751334558087e-11,1.0822580124413814e-08,7.365202948956174e-18
7.844469109096288e-06,0.6927483023309517,1.7168585854872701e-06,1.6780093803703582e-07,1.3383247994487816e-07,2.332915007425075e-05,0.0,0.0,1.01922904325014e-05,9.799159164092496e-08,1.0603576520645365e-06,5.9163271615713387e-08,5.753706881812458e-10,1.9030485439743867e-20,5.397005193373204e-15,2.4036033868707613e-10,4.5343542891689633e-07,2.214592106772274e-06,4.023435752873822e-12,1.9395678139697407e-13,3.1751044704482e-06,7.881419280765287e-13,6.9612149188313115e-12,3.6011535340104856e-12,6.7474771997403205e-12,8.667270842069959e-07,8.816386728480826e-10,5.383037277878291e-09,2.2050485575967453e-12,1.9993751821494344e-14,1.4860416051224667e-13,3.027792924832512e-13,4.916221185021993e-10,2.520103617371558e-10,3.76,0.0,0.7184951096809147,0.9996280949291563,8.176966100292382e-06,2.684935711179688e-06,0.179263622436747,0.17924967154068,1.400288441729142e-06,1.1023679633022224e-11,0.0003536998269263583,2.999290869409257e-08,1.4921520921842461e-12,3.6407504048794047e-13,4.522522920969021e-12,2.4030115167060057e-06,7.549401235247923e-11,1.9303086244469235e-08,2.4673321468464785e-08,4.784118400810793e-07,7.762040628677681e-07,1.0216500492047797e-07,1.074329504593047e-07,3.3378843807166128e-15,5.275200511485021e-16,1.058454102339496e-11,1.305617997005159e-13,1.6758702575809657e-07,1.163637046530307e-09,2.6385231479215928e-09,2.0863603210450318e-10,5.607407743186937e-15,1.5848918202024296e-10,6.997004567295388e-09,2.4370509141003073e-08,3.636346256802441e-05,2.9727081255048706e-08,8.476452263796453e-07,3.1049846495144487e-09,1.1305998887525956e-11,8.186520425170556e-13,3.0702360351417706e-09,2.124168114052588e-15,5.83579442739405e-11,3.0864686935015726e-13,2.9424584742389926e-06,1.3158170913409334e-09,2.52494738458815e-18,3.7285579096928195e-19,1.3605319129513618e-15,1.0197337606284926e-10,1.1012273279292803e-08,7.803213395666857e-18
8.019417383188178e-06,0.6931710000616303,1.7536829509286433e-06,1.7187423010818345e-07,1.3725369895789477e-07,2.4323137438293833e-05,0.0,0.0,1.0569345265831963e-05,1.0320185763173015e-07,1.1410878346034088e-06,6.315898057334834e-08,5.793236447584023e-10,2.0742100349503464e-20,5.7579028721890845e-15,2.5101427555408545e-10,4.723106592819717e-07,2.3093197169691328e-06,4.338996948406857e-12,2.073874851842795e-13,3.3140809513333555e-06,8.231737269579001e-13,7.184021209323816e-12,3.872578605075765e-12,7.083929308930112e-12,9.261678103469405e-07,8.83247749896653e-10,5.623990402894242e-09,2.4435424400507004e-12,2.1669533280572533e-14,1.5853732171427808e-13,3.16122288148098e-13,4.942984187973232e-10,2.5754683717858365e-10,3.76,0.0,0.714933344367802,0.9996273269874586,8.54941737849417e-06,2.7487943332555354e-06,0.1828239912414176,0.1828094108544426,1.39339078609243e-06,1.0994689849174059e-11,0.00035369955459803537,3.226793393237416e-08,1.55655121254059e-12,3.7936985767265033e-13,4.7264538627036485e-12,2.5154214815457916e-06,7.6946318791941e-11,2.01488616821809e-08,2.5749851271900313e-08,5.035424908285257e-07,8.351139143861378e-07,1.0635041569437138e-07,1.1186644359777281e-07,3.484749103097121e-15,5.506562531421864e-16,1.1046774438550971e-11,1.3847915039648128e-13,1.7642192997551138e-07,1.2517017488457099e-09,2.712682920320362e-09,2.1723605504432517e-10,5.85409073751951e-15,1.6675202532693532e-10,7.100213445492265e-09,2.477760372157634e-08,3.78823073670085e-05,3.2439590527121295e-08,8.621331663549743e-07,3.1562217995849793e-09,1.2083776346041782e-11,8.760430208323935e-13,3.2779026954272596e-09,2.2721035716724215e-15,6.303174284159447e-11,3.3325177807450764e-13,3.012370001710343e-06,1.384825977594363e-09,2.725978295272092e-18,4.0251767095205507e-19,1.4934174288970277e-15,1.0401076858630682e-10,1.1199561251036822e-08,8.259200779732238e-18
8.194365657280067e-06,0.6935916062890559,1.7903306234494571e-06,1.759459140531497e-07,1.4068844719546098e-07,2.5333945907820874e-05,0.0,0.0,1.0952011549323214e-05,1.0856505928697017e-07,1.2259102934893768e-06,6.732703632082638e-08,5.834235200219303e-10,2.2559959395121498e-20,6.133324169408705e-15,2.6187218067114885e-10,4.91551571514632e-07,2.405843706336625e-06,4.671356446160917e-12,2.2140830276527445e-13,3.455859372857851e-06,8.589413450173554e-13,7.41127742150331e-12,4.158731821438342e-12,7.431196510224894e-12,9.881956827116834e-07,8.849329312451681e-10,5.8725751529381274e-09,2.7019177255003313e-12,2.344758956336773e-14,1.68945184057655e-13,3.297099003703185e-13,4.970621390637099e-10,2.6308429012124133e-10,3.76,0.0,0.7113892031732995,0.9996265430374852,8.929700298480931e-06,2.8129724728293068e-06,0.18636671645210534,0.18635148802870158,1.386527327036558e-06,1.0965843709156406e-11,0.00035369927660926627,3.4661266249048783e-08,1.6221382720924739e-12,3.9491522363172923e-13,4.934666495990856e-12,2.630726638002851e-06,7.838965788833855e-11,2.10101898389302e-08,2.684569281430911e-08,5.292732968399134e-07,8.968139969465267e-07,1.1059658040425941e-07,1.1636486129963332e-07,3.634317192388516e-15,5.742167419699075e-16,1.1517455680611496e-11,1.4669827251672962e-13,1.8546769381508398e-07,1.3438926133538797e-09,2.787588044722511e-09,2.259959905064353e-10,6.105263073250765e-15,1.7520498835995153e-10,7.201686234208995e-09,2.517982060371665e-08,3.942648582799218e-05,3.53276548504284e-08,8.764161370875104e-07,3.2066547570324147e-09,1.289498798449183e-11,9.359499840999555e-13,3.494392535693354e-09,2.4265231948689975e-15,6.794851259492776e-11,3.5912086259278184e-13,3.0824081598566446e-06,1.456299069579179e-09,2.937323869036418e-18,4.337001311777154e-19,1.635571373124965e-15,1.060895446805264e-10,1.1384478225515312e-08,8.73372193019917e-18
8.369313931371957e-06,0.6940101313536571,1.8268037998804272e-06,1.8001601158799024e-07,1.4413712512785906e-07,2.636132727595748e-05,0.0,0.0,1.1340219047455835e-05,1.1408166795955145e-07,1.3149218030170856e-06,7.167054444016045e-08,5.876707863102752e-10,2.448769598980613e-20,6.523457473073431e-15,2.7293236666697624e-10,5.111588887358477e-07,2.504153478447725e-06,5.0210049020900545e-12,2.360305928532179e-13,3.600428886773997e-06,8.954429913564937e-13,7.642947749934318e-12,4.460133706051774e-12,7.78950854901459e-12,1.052857952300567e-06,8.866930667582995e-10,6.1289177182181576e-09,2.9813658535755454e-12,2.5332001199957026e-14,1.7984179942152393e-13,3.435397103179112e-13,4.999126379878345e-10,2.6862356010041785e-10,3.76,0.0,0.7078625991204043,0.9996257430825184,9.317783947471283e-06,2.877477155233035e-06,0.18989188545279442,0.18987599028146535,1.3796978950190313e-06,1.0937140498819891e-11,0.0003536989929611789,3.717615550408186e-08,1.6889041868541068e-12,4.107083905734084e-13,5.1471618587582395e-12,2.74895595109749e-06,7.982409442026149e-11,2.18869499291626e-08,2.7960656876928202e-08,5.555980475881983e-07,9.613504009229551e-07,1.1490237192786952e-07,1.20926998973306e-07,3.786560891207714e-15,5.981971878640323e-16,1.199649960143994e-11,1.552238429591425e-13,1.9472190714012153e-07,1.4402735076782731e-09,2.86327230913276e-09,2.349159345969679e-10,6.360879296972804e-15,1.8384551742927565e-10,7.301452683205863e-09,2.5577243040379264e-08,4.099563779194286e-05,3.839772877821408e-08,8.904973123465714e-07,3.2562969579638934e-09,1.3740217443650278e-11,9.98417537851331e-13,3.719856883180807e-09,2.5875423715402452e-15,7.311376942553201e-11,3.8628152302510767e-13,3.152568902867652e-06,1.5303006154095617e-09,3.1592072937515786e-18,4.664360382946081e-19,1.7873823383029206e-15,1.0820957954183589e-10,1.1567061371948127e-08,9.227353354083019e-18
8.544262205463847e-06,0.6944265855452382,1.8631052339419157e-06,1.840846079066285e-07,1.4760017522961136e-07,2.7405037402144244e-05,0.0,0.0,1.1733898123610963e-05,1.197520954575283e-07,1.4082183144777351e-06,7.61925800323266e-08,5.920659215189584e-10,2.6528983969018852e-20,6.9284911335716306e-15,2.8419325785275517e-10,5.311335366807341e-07,2.604238516498657e-06,5.388437814572898e-12,2.5126572352748725e-13,3.7477786630458776e-06,9.326768654715482e-13,7.878998834467947e-12,4.77731563946074e-12,8.159100620845165e-12,1.1202014518197809e-06,8.885270233252587e-10,6.393142773712133e-09,3.283124576395976e-12,2.7326950025149418e-14,1.9124139749994126e-13,3.5760944753350343e-13,5.028493113339628e-10,2.741654657814017e-10,3.76,0.0,0.7043534456569693,0.999624927124877,9.713638741711487e-06,2.942315289864545e-06,0.19339958519606149,0.1933830044006347,1.3729023213352782e-06,1.0908579507550684e-11,0.0003536987036545701,3.9815843259126705e-08,1.7568405608113178e-12,4.267468246326247e-13,5.36394357624993e-12,2.870138893040695e-06,8.124969258968529e-11,2.277903148791444e-08,2.909456685338525e-08,5.82510641840018e-07,1.028767734685887e-06,1.1926672132867448e-07,1.255517140006863e-07,3.941454093869575e-15,6.225935221153125e-16,1.248382628044705e-11,1.6406049549404534e-13,2.0418218769613242e-07,1.5409059497963686e-09,2.9397727421243875e-09,2.4399607896247775e-10,6.620896739495928e-15,1.926710938363681e-10,7.399542093693524e-09,2.596996016471783e-08,4.258940902820455e-05,4.165628423284159e-08,9.043800927738361e-07,3.305162622961472e-09,1.4620048393779863e-11,1.0634902210644472e-12,3.9544454920104105e-09,2.7552752168870623e-15,7.853297058588494e-11,4.1476079808373135e-13,3.222848262252432e-06,1.606896058409874e-09,3.391848822913969e-18,5.007578277275305e-19,1.9492445630009733e-15,1.1037077066398548e-10,1.1747350614869482e-08,9.740691738791662e-18
8.719210479555737e-06,0.6948409791032641,1.8992382066809864e-06,1.8815184919165715e-07,1.510780801291651e-07,2.846483646521633e-05,0.0,0.0,1.2132979851754009e-05,1.2557669594017573e-07,1.5058949750555234e-06,8.089618968548068e-08,5.966094109742171e-10,2.8687541548136543e-20,7.348614210789207e-15,2.956533949336079e-10,5.514766482162417e-07,2.706088382886459e-06,5.774155862491989e-12,2.6712508671823656e-13,3.89789789023559e-06,9.706411575350435e-13,8.119399864675308e-12,5.110820140056766e-12,8.540213533281524e-12,1.1902726249588657e-06,8.904336848664132e-10,6.6653736008262124e-09,3.608479151094392e-12,2.943672345128613e-14,2.0315838955509645e-13,3.719169957917546e-13,5.058715926331878e-10,2.7971080570654343e-10,3.76,0.0,0.7008616566532327,0.9996240951657231,1.0117236517985427e-05,3.0074936782797387e-06,0.19688990220521288,0.19687261674601308,1.3661404381136482e-06,1.088016002824598e-11,0.0003536984086898304,4.258356120394092e-08,1.8259397104801445e-12,4.4302820892413806e-13,5.585017914389216e-12,2.9943054322422926e-06,8.266651602820276e-11,2.3686334631403705e-08,3.024725911764552e-08,6.100051162616817e-07,1.0991091644614678e-06,1.2368861876417227e-07,1.3023792670508396e-07,4.098972411313262e-15,6.474019468925407e-16,1.2979361213644132e-11,1.7321282390557516e-13,2.1384619175404286e-07,1.6458491757351872e-09,3.017129698679497e-09,2.532367126166257e-10,6.8852756306475985e-15,2.0167924372136447e-10,7.495983327656818e-09,2.6358066494961137e-08,4.420745161286645e-05,4.51098055930248e-08,9.180680866049885e-07,3.353266684810598e-09,1.5535065679497447e-11,1.131212593153229e-12,4.198306643943082e-09,2.929834646050494e-15,8.421152038107669e-11,4.4458539675616594e-13,3.2932423523962327e-06,1.6861520138622718e-09,3.6354660355070516e-18,5.366975421459634e-19,2.1215580070227897e-15,1.1257303841186702e-10,1.192538840906782e-08,1.0274354451207363e-17
8.894158753647626e-06,0.6952533222171416,1.935206496723957e-06,1.922179400559116e-07,1.5457136073069186e-07,2.9540489194235273e-05,0.0,0.0,1.2537396121273648e-05,1.3155576783826705e-07,1.6080461507552788e-06,8.578439350897048e-08,6.013017493053034e-10,3.096713648025381e-20,7.784017259961914e-15,3.0731143942365695e-10,5.721895675436416e-07,2.809692718798059e-06,6.178665263409836e-12,2.836201127109511e-13,4.050775775882412e-06,1.0093340486754583e-12,8.364122668332023e-12,5.461201162909143e-12,8.93309387547064e-12,1.2631175566208658e-06,8.924119523193023e-10,6.945732210477814e-09,3.958763588738067e-12,3.166571901827427e-14,2.1560737258887126e-13,3.864603981920105e-13,5.089789537468347e-10,2.852603590337994e-10,3.76,0.0,0.6973871463993964,0.9996232472048712,1.0528550618108052e-05,3.0730190222319378e-06,0.2003629225764104,0.2003449132513022,1.3594120783106068e-06,1.0851881357290423e-11,0.00035369810806686026,4.548252967045873e-08,1.896194686871081e-12,4.595504457334467e-13,5.810393823585958e-12,3.1214860230642766e-06,8.407462780331402e-11,2.4608770268730197e-08,3.1418583328457514e-08,6.380756719687027e-07,1.1724164574886885e-06,1.2816711413493733e-07,1.3498462104021396e-07,4.259093225296782e-15,6.726189436655318e-16,1.3483035480643204e-11,1.8268538518971968e-13,2.23711624020641e-07,1.7551602120319508e-09,3.0953869458297647e-09,2.626382236196576e-10,7.153979190154258e-15,2.108675472388758e-10,7.590804817020006e-09,2.6741661448214393e-08,4.584942427339239e-05,4.876478502547203e-08,9.315650907554758e-07,3.4006247176776442e-09,1.6485856463370628e-11,1.2016293211968364e-12,4.451587251534394e-09,3.1113324490068517e-15,9.015477632180121e-11,4.75781732356445e-13,3.363747375632282e-06,1.7681362465275416e-09,3.890274114114465e-18,5.742868724562519e-19,2.3047284538087157e-15,1.1481632677572457e-10,1.2101219518204574e-08,1.0828980035243309e-17
