Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414)
6.752262570247616e-06,0.9629400291807197,5.438148397473759e-05,3.9929189143672374e-05,2.7259263755771118e-05,0.0005024947500691929,0.0,0.0,4.2510610823591744e-05,2.5369808216727146e-07,0.0019417503789464583,8.46867120413782e-05,5.058973069300643e-06,5.067467608756247e-13,4.8531794294350656e-09,4.406474791185282e-07,5.599932939415034e-05,0.00018342126050533767,4.668799105678658e-06,3.416132313011038e-06,0.011352526980221309,2.507286328726027e-07,2.397696378311861e-08,3.2117786724357337e-09,2.015163535939402e-09,0.0006763174713223935,1.498231608045324e-07,5.613591470498141e-07,2.565111530704328e-09,7.293322175047363e-11,8.270819469429152e-10,3.103801120169703e-12,1.3155578212134842e-08,1.1191264999010321e-09,3.76,0.0,3.236037214562538e-07,0.9948707393184517,0.0005574126213041862,5.883354876051198e-06,0.5739804848982125,0.547347855900515,1.388472085791386e-06,7.06218503883475e-09,0.00308698340317771,2.918041108853507e-07,4.445819161196864e-09,1.310486495525049e-11,9.71652709301665e-10,0.00019095650845868972,3.7774873201354235e-09,3.7214608587831205e-05,3.2773225759507835e-05,0.00019559320755543688,0.001421305192354495,2.323066531024716e-07,3.466654653505411e-07,1.9241044703841143e-13,1.651133620119896e-13,1.6981341007221817e-08,1.6288860076069888e-08,6.755903037496518e-06,6.790865825891094e-08,1.0752380340838898e-05,1.235766148184027e-09,5.05395774624372e-11,3.9015484905826727e-10,1.267994304369477e-07,4.736493931402688e-09,3.0248158673593862e-05,4.1001225166769266e-05,7.282914408844486e-11,7.272356439571288e-15,1.022933696750731e-08,1.5852626127900327e-09,1.575148301684458e-05,9.84030687260934e-10,1.4045980870917553e-08,3.0141472022593057e-12
6.834440917095574e-06,0.9629731516713329,5.585704632769968e-05,4.098980427562285e-05,2.8073337146754776e-05,0.0005181047030578764,0.0,0.0,4.388831316150572e-05,2.6223715076549214e-07,0.0020067911663696025,8.750239139735707e-05,5.232027415569532e-06,5.42840974347315e-13,5.061152619658977e-09,4.528671460433651e-07,5.786753680693938e-05,0.00018550777689945746,4.858337582790804e-06,3.5479854485403807e-06,0.01148666827197809,2.537501669891394e-07,2.4691506976356715e-08,3.4329006567293763e-09,2.0870004347625697e-09,0.0006975701273201678,1.5041594554140806e-07,5.7028140347913e-07,2.750948373367389e-09,7.782893872029593e-11,8.760234880853072e-10,3.217340125198662e-12,1.3390867545810774e-08,1.1430821568698653e-09,3.76,0.0,3.2355601768944096e-07,0.9948071546178007,0.0005767051478899412,6.125903097364355e-06,0.5741453162840613,0.5471216774733598,1.3878983898893764e-06,7.059267541704178e-09,0.003086786069346811,2.960695054894872e-07,4.489749991563773e-09,1.3478664018966635e-11,1.000221572896834e-09,0.00019471459401980442,3.775555252500893e-09,3.825347180193619e-05,3.368266195170389e-05,0.00020088814467502975,0.001467180453333828,2.384770524367799e-07,3.5590349475710264e-07,1.9772554173717458e-13,1.6967531936461884e-13,1.7453536517055877e-08,1.6677051446513445e-08,6.942026079181264e-06,7.009472113369257e-08,1.1458091965580619e-05,1.2768868054679626e-09,5.187201214561613e-11,4.0086433947531856e-10,1.319025483955017e-07,4.734117273373828e-09,3.052874058396439e-05,4.2705605224128455e-05,7.496365038735462e-11,7.492821407184125e-15,1.0623253722735928e-08,1.6463076472152987e-09,1.632531476625704e-05,1.0198851079258531e-09,1.460349893470647e-08,3.1334942305517154e-12
6.916619263943533e-06,0.9630065395155472,5.737141942992495e-05,4.207713260119193e-05,2.891009413719442e-05,0.0005341253637209495,0.0,0.0,4.530657322754802e-05,2.710443923039426e-07,0.002073637427546616,9.039656441687497e-05,5.410343805855183e-06,5.813999689104435e-13,5.277181928841263e-09,4.654052741400236e-07,5.978942737697567e-05,0.00018759497238645696,5.054515289662249e-06,3.6841816537849785e-06,0.01162057697589794,2.5676790356387783e-07,2.542716644963136e-08,3.668117322320397e-09,2.161215794146481e-09,0.00071937916373755,1.510274414505934e-07,5.793499753171496e-07,2.9490494316287422e-09,8.302928109193658e-11,9.277428759807778e-10,3.3350158786866754e-12,1.3632707853964117e-08,1.167633281823021e-09,3.76,0.0,3.235074289469357e-07,0.994741848669212,0.000596565504306849,6.376660502935231e-06,0.5743107253726744,0.54689328912339,1.3873190895279577e-06,7.056321551292693e-09,0.0030865833955124526,3.004578949245109e-07,4.534776361870875e-09,1.3862464973532666e-11,1.0295678514581305e-09,0.00019855892909043273,3.7736007015225455e-09,3.9319452275269e-05,3.4615680529728876e-05,0.00020631460726725499,0.001514246844448439,2.4480577549282045e-07,3.653785233927434e-07,2.0317815965698286e-13,1.7435532807278784e-13,1.7938020116622e-08,1.7073325302723717e-08,7.13293050366996e-06,7.233714931456565e-08,1.2206066555222455e-05,1.319181881393204e-09,5.323720320314127e-11,4.1184697940955974e-10,1.3745094119698646e-07,4.731757215371971e-09,3.080974725146984e-05,4.447021016012832e-05,7.716975433274698e-11,7.720763009947e-15,1.1030722867430257e-08,1.7094507939345325e-09,1.691984858647029e-05,1.0570309889677895e-09,1.518040265372698e-08,3.2569712473657924e-12
6.9987976107914915e-06,0.9630401995510032,5.8925568330613415e-05,4.319180853237909e-05,2.9770122450208716e-05,0.0005505671558908787,0.0,0.0,4.6766511302935516e-05,2.8012835268635113e-07,0.0021423364035563774,9.337128687331393e-05,5.594063545207182e-06,6.225877443004598e-13,5.5015719664426584e-09,4.782697750387151e-07,6.176646714633568e-05,0.0001896832280171062,5.257544036607561e-06,3.824844369883394e-06,0.011754247423829712,2.597817579503223e-07,2.6184603371038486e-08,3.918277738999031e-09,2.237893530403466e-09,0.0007417589343064989,1.516581527516251e-07,5.885728914097918e-07,3.1601684627469428e-09,8.855224347348398e-11,9.823936522528867e-10,3.4570037250589876e-12,1.3881266001585271e-08,1.1928050730294782e-09,3.76,0.0,3.2345794037446475e-07,0.9946747761050875,0.0006170091919931204,6.6358742464492996e-06,0.5744767273003502,0.5466626336441949,1.386734039630322e-06,7.053346330004155e-09,0.0030863752409244233,3.049725699603156e-07,4.580923060407455e-09,1.4256513381660215e-11,1.0597108692520137e-09,0.0002024920552806774,3.7716230888990455e-09,4.041319650716783e-05,3.557283918525282e-05,0.00021187552802881093,0.0015625318929738258,2.5129658908972635e-07,3.7509618939336545e-07,2.087716715506202e-13,1.7915627870311247e-13,1.843509361375888e-08,1.747789028694965e-08,7.328728248588265e-06,7.46372245766825e-08,1.2998639966278018e-05,1.3626830642335539e-09,5.463590170413434e-11,4.2310906109226346e-10,1.4348131141236246e-07,4.729414711544526e-09,3.1091239034263775e-05,4.629706017123452e-05,7.944981529687611e-11,7.956428842646355e-15,1.1452184692178168e-08,1.7747600861192809e-09,1.7535934658425174e-05,1.0955213048810035e-09,1.577732211166448e-08,3.3847112841562027e-12
7.08097595763945e-06,0.9630741387753615,6.0520474588454205e-05,4.433447615396088e-05,3.0654020852083815e-05,0.0005674407513905635,0.0,0.0,4.8269271904859246e-05,2.894978444386384e-07,0.0022129364848282812,9.642866565492603e-05,5.783330271158441e-06,6.6657893420514e-13,5.7346386278908316e-09,4.914687047039416e-07,6.380015871321066e-05,0.00019177294469898358,5.467641539444482e-06,3.9700995234523626e-06,0.011887673800533231,2.627916434577224e-07,2.6964500128385085e-08,4.1842798709134704e-09,2.317120773340833e-09,0.0007647241697328848,1.5230859378237593e-07,5.979585956822631e-07,3.3851032545919633e-09,9.441684319160393e-11,1.0401375610903911e-09,3.5834872822375393e-12,1.4136711830274786e-08,1.2186238336304504e-09,3.76,0.0,3.234075371237778e-07,0.9946058904644159,0.0006380521001365399,6.903799043401494e-06,0.5746433375781004,0.5464296524939929,1.386143091731994e-06,7.050341123021506e-09,0.0030861614614395992,3.096168890817769e-07,4.628215181408971e-09,1.466105868818779e-11,1.0906702673984736e-09,0.0002065165600853061,3.769621823082561e-09,4.1535360435240615e-05,3.65547035332819e-05,0.00021757387151429992,0.0016120636258102955,2.5795331473176024e-07,3.850622127148407e-07,2.1450950690879287e-13,1.8408111199472482e-13,1.8945064029983156e-08,1.78909605174765e-08,7.529532784637341e-06,7.69962508029567e-08,1.3838268363472953e-05,1.4074228112443706e-09,5.60688690631279e-11,4.3465695634562553e-10,1.500334149099096e-07,4.727090778157495e-09,3.1373279394609607e-05,4.8188248657439217e-05,8.18062702531358e-11,8.200074644476361e-15,1.1888093265370684e-08,1.84230567794638e-09,1.8174461127985503e-05,1.1354113962703675e-09,1.6394906998249466e-08,3.5168514407827708e-12
7.163154304487409e-06,0.9631083643483664,6.215713601982998e-05,4.550578899320452e-05,3.156239905232316e-05,0.0005847570736047557,0.0,0.0,4.9816023726754975e-05,2.9916195319587995e-07,0.0022854872279968437,9.957085968620177e-05,5.9782898867633715e-06,7.135594652300305e-13,5.9767094612649504e-09,5.050102623134869e-07,6.589204180250209e-05,0.00019386454421817636,5.685031518473953e-06,4.120075501369964e-06,0.012020850141509174,2.657974713302658e-07,2.7767560981846456e-08,4.467073243300283e-09,2.3989879899416777e-09,0.0007882899854839575,1.5297928894637236e-07,6.075159677415219e-07,3.624698080017799e-09,1.0064317570375947e-10,1.1011449579739863e-09,3.7146588328712564e-12,1.4399218118288716e-08,1.2451170238131e-09,3.76,0.0,3.233562043703147e-07,0.9945351441767584,0.0006597105122015379,7.1806974154856796e-06,0.5748105720976985,0.5461942857775175,1.3855460939357545e-06,7.047305158072777e-09,0.003085941909473528,3.143942780695849e-07,4.676678110882493e-09,1.5076354121528503e-11,1.122465996921832e-09,0.0002106350774179053,3.767596299122728e-09,4.2686609145842814e-05,3.756184684869301e-05,0.00022341263215779799,0.001662870567075985,2.647798268667815e-07,3.9528239253352453e-07,2.2039515327242647e-13,1.8913281824346934e-13,1.946824353168943e-08,1.831275570229074e-08,7.735459059159529e-06,7.941555378474309e-08,1.4727533854663602e-05,1.453434359263956e-09,5.75368766877213e-11,4.464971129008618e-10,1.571503085323244e-07,4.7247864984923565e-09,3.1655935047327605e-05,5.014594502386841e-05,8.424163637505249e-11,8.45196457960762e-15,1.233891685264738e-08,1.912159908647299e-09,1.8836355768445022e-05,1.1767590736343853e-09,1.7033827187064536e-08,3.653533001121106e-12
7.245332651335367e-06,0.9631428835938244,6.383656639737104e-05,4.670640975481085e-05,3.2495877575615455e-05,0.0006025273009379432,0.0,0.0,5.1407959531005674e-05,3.0913004421360293e-07,0.002360039372265801,0.00010280008084064949,6.179090484222312e-06,7.637272529030815e-13,6.2281240400220365e-09,5.189027887978889e-07,6.804369382040423e-05,0.000195958470305909,5.909943794050998e-06,4.274903118719195e-06,0.012153770330918783,2.687991507282206e-07,2.8594512729850133e-08,4.76766174116282e-09,2.483589112286318e-09,0.0008124718895709091,1.536707726370251e-07,6.172543444010863e-07,3.879846278595012e-09,1.0725247275276075e-10,1.165595235671515e-09,3.850719713010346e-12,1.4668960532057318e-08,1.272313315437271e-09,3.76,0.0,3.2330392733174463e-07,0.9944624885467435,0.0006820011123351159,7.4668399431037505e-06,0.5749784471376451,0.5459564722285959,1.3849428908689717e-06,7.044237645208258e-09,0.003085716433951424,3.193082294301733e-07,4.726337510817903e-09,1.5502656585299062e-11,1.1551183112049387e-09,0.00021485028809043572,3.7655458985097155e-09,4.3867616545640895e-05,3.8594849768610726e-05,0.000229394832087759,0.0017149817347942547,2.7178005099806605e-07,4.057626043894562e-07,2.2643215538808054e-13,1.9431443656682147e-13,2.0004949349522507e-08,1.8743501252511085e-08,7.946623432657432e-06,8.18964809758062e-08,1.5669150341502704e-05,1.5007517348680241e-09,5.904070560212029e-11,4.586360503279445e-10,1.6487861698119107e-07,4.722503028754484e-09,3.193927611401236e-05,5.2172397580148106e-05,8.67585137663355e-11,8.71237148848945e-15,1.2805138350186096e-08,1.9843973686414662e-09,1.952258770671877e-05,1.2196247251440783e-09,1.7694773330379802e-08,3.794901552000381e-12
7.327510998183326e-06,0.963177704001485,6.555979509606145e-05,4.7937010019105403e-05,3.3455087603867585e-05,0.000620762870143727,0.0,0.0,5.304629599058618e-05,3.194117688884761e-07,0.002436644855213412,0.00010611859484271467,6.385882258571904e-06,8.172929362989862e-13,6.489234341206373e-09,5.331547650186377e-07,7.025673039065937e-05,0.00019805518975135817,6.142614378252193e-06,4.434715579431387e-06,0.012286428099604306,2.717965887112055e-07,2.9446105387694635e-08,5.0871065450911955e-09,2.5710216694652735e-09,0.0008372857903102222,1.543835891371313e-07,6.27183542160417e-07,4.151492971399561e-09,1.142671633722887e-10,1.2336772679133638e-09,3.991880724934997e-12,1.494611756864131e-08,1.300242649216274e-09,3.76,0.0,3.232506912874321e-07,0.9943878737391459,0.0007049409916305637,7.7625055262678e-06,0.5751469793690265,0.5457161491935033,1.3843333236388847e-06,7.041137776583961e-09,0.00308548488026116,3.243623016640813e-07,4.77721930170172e-09,1.5940226531614762e-11,1.1886477568157459e-09,0.0002191649202336455,3.763469989032902e-09,4.5079064992111803e-05,3.9654299958764983e-05,0.00023552351872522178,0.001768426636614047,2.789579615135045e-07,4.1650879694888203e-07,2.3262411419806737e-13,1.9962905402328216e-13,2.0555503680513145e-08,1.9183428395184457e-08,8.163143607886265e-06,8.444040119671743e-08,1.6665969589571277e-05,1.549409764022417e-09,6.058114601113337e-11,4.710803555060915e-10,1.7326882029183678e-07,4.7202416037686096e-09,3.22233762831185e-05,5.426993653944986e-05,8.935958836188298e-11,8.981577203064762e-15,1.328725573248034e-08,2.0590949678499878e-09,2.023416921458941e-05,1.2640714285059132e-09,1.837845747168273e-08,3.941107105481656e-12
7.4096893450312845e-06,0.9632128332288215,6.732786668386229e-05,4.9198269901445024e-05,3.444067078638588e-05,0.0006394754795099021,0.0,0.0,5.473227347603306e-05,3.300170712718911e-07,0.0025153568279669496,0.00010952872215642064,6.598817410914986e-06,8.744806529680437e-13,6.7604051285152665e-09,5.477748095626704e-07,7.253280587003732e-05,0.0002001551935618713,6.3832855621162784e-06,4.599648429156264e-06,0.012418817023221602,2.747896902237897e-07,3.032311287844401e-08,5.426529209485414e-09,2.6613869235211027e-09,0.0008627480040461701,1.5511829249218644e-07,6.373138806677201e-07,4.440637914717904e-09,1.2171093785484474e-10,1.3055898711326626e-09,4.138362577792878e-12,1.5230870488575424e-08,1.328936294555003e-09,3.76,0.0,3.2319648159857926e-07,0.9943112487646129,0.0007285476542266447,8.067981654177072e-06,0.5753161858612481,0.5454732526151842,1.383717229793122e-06,7.038004726256952e-09,0.0030852470902107214,3.295601183616909e-07,4.8293496432479476e-09,1.6389327815683943e-11,1.2230751629321067e-09,0.0002235817496535691,3.7613679246550135e-09,4.6321644880775095e-05,4.074079174192301e-05,0.00024180176215513014,0.0018232352644997722,2.8631757920084236e-07,4.275269883021091e-07,2.389746856561194e-13,2.0507980456506145e-13,2.1120233572957237e-08,1.9632774286187083e-08,8.385138551130682e-06,8.704870428663067e-08,1.7720987521270137e-05,1.5994440811772951e-09,6.215899680440247e-11,4.838366776060742e-10,1.8237556336844945e-07,4.718003543267144e-09,3.2508312975999156e-05,5.644097711899836e-05,9.204763486248301e-11,9.259872872957505e-15,1.3785782515293715e-08,2.136332006291997e-09,2.0972157566294656e-05,1.3101650669919143e-09,1.908561367661171e-08,4.092304224383891e-12
7.491867691879243e-06,0.9632482791026895,6.914184045328457e-05,5.049087767075598e-05,3.545327901623243e-05,0.000658677091882637,0.0,0.0,5.6467155784000886e-05,3.4095619455827133e-07,0.0025962296696705792,0.00011303283885815808,6.818050040657899e-06,9.35528855786605e-13,7.0420143394923155e-09,5.62771676129833e-07,7.487361384045068e-05,0.00020225899817175538,6.632205997904016e-06,4.769839499872031e-06,0.012550930520496993,2.777783580836182e-07,3.122633373543094e-08,5.787114888496391e-09,2.7547900097076727e-09,0.0008888752628154462,1.5587544635576063e-07,6.476562071978501e-07,4.7483384986868674e-09,1.2960881479442297e-10,1.3815422846214953e-09,4.2903963219136775e-12,1.552340323853039e-08,1.3584269121510986e-09,3.76,0.0,3.2314128372915605e-07,0.994232561466118,0.0007528390232186484,8.383564683759736e-06,0.5754860840876259,0.5452277170184323,1.3830944432845578e-06,7.034837649996595e-09,0.003085002901985319,3.3490536711491135e-07,4.882754913259452e-09,1.685022753932482e-11,1.2584216301764191e-09,0.00022810360011911248,3.759239045384993e-09,4.759605418691505e-05,4.1854925686456425e-05,0.0002482326522604496,0.0018794380883252915,2.938629685989691e-07,4.388232619585506e-07,2.454875793560545e-13,2.1066986784803762e-13,2.169947079772047e-08,2.009178212216965e-08,8.612728405269756e-06,8.972280069907492e-08,1.8837350734282078e-05,1.6508911377422765e-09,6.377506503606882e-11,4.969117226257013e-10,1.9225798914005442e-07,4.715790259609527e-09,3.279416751896712e-05,5.8688022743668966e-05,9.482551978745276e-11,9.547559242659261e-15,1.430124823451169e-08,2.2161902470718448e-09,2.1737656963642462e-05,1.357974449714136e-09,1.9816998683047704e-08,4.2486521515067665e-12
7.574046038727202e-06,0.9632840496208636,7.100278989084594e-05,5.181552932507068e-05,3.6493574170724344e-05,0.0006783799375122823,0.0,0.0,5.825222980354813e-05,3.5223968752817217e-07,0.0026793190011668465,0.00011663337749091034,7.043736026220234e-06,1.000691173289892e-12,7.334453476018936e-09,5.781542504893673e-07,7.72808875749783e-05,0.00020436714670074409,6.889630775792117e-06,4.945428845735928e-06,0.012682761851620981,2.807624929722711e-07,3.215659181553476e-08,6.170115715035377e-09,2.851340080834185e-09,0.0009156847219334264,1.5665562380508677e-07,6.582219221782301e-07,5.075712897038839e-09,1.3798721131637723e-10,1.4617546694216303e-09,4.448223804740544e-12,1.5823902363211167e-08,1.3887486194669537e-09,3.76,0.0,3.230850832677399e-07,0.9941517585062263,0.0007778334463563571,8.709560127477997e-06,0.5756566919308095,0.5449794754961299,1.3824647944334211e-06,7.031635685105474e-09,0.003084752150106551,3.4040179823302185e-07,4.937461684532547e-09,1.7323195873914544e-11,1.2947085175886252e-09,0.00023273334357549653,3.7570826771692585e-09,4.890299795951232e-05,4.2997308153073644e-05,0.0002548192956086848,0.0019370660483046512,3.015982350389954e-07,4.5040376242572315e-07,2.5216655696419367e-13,2.164024678745061e-13,2.2293551699525978e-08,2.056070125076288e-08,8.846034394227564e-06,9.246412103857649e-08,2.0018363247865398e-05,1.703788209878374e-09,6.543016533868927e-11,5.103122474030904e-10,2.0298009699255968e-07,4.713603265382465e-09,3.3081025321435856e-05,6.101366835412239e-05,9.769620474035565e-11,9.84494699637864e-15,1.483419894164982e-08,2.2987539918714043e-09,2.2531820529724835e-05,1.4075714362136903e-09,2.0573392571166215e-08,4.4103149426686676e-12
7.65622438557516e-06,0.963320152953427,7.29118020812474e-05,5.3172928121895567e-05,3.756222781399081e-05,0.0006985965167024866,0.0,0.0,6.008880511618499e-05,3.638784109243538e-07,0.002764681697808128,0.00012033282789703734,7.276032893683267e-06,1.0702373151708222e-12,7.638127997193687e-09,5.939315469810412e-07,7.975640047492627e-05,0.0002064802102631765,7.1558214943850955e-06,5.126558669666845e-06,0.012814304116792083,2.837419934290796e-07,3.311473702245864e-08,6.576854338218336e-09,2.9511504555523107e-09,0.0009431939674800352,1.5745940712530648e-07,6.690230057902505e-07,5.423943374267138e-09,1.4687401660836732e-10,1.546458626226975e-09,4.612098163012666e-12,1.613255690589967e-08,1.4199370591819811e-09,3.76,0.0,3.230278659498954e-07,0.9940687853552378,0.0008035497015026454,9.04628295070355e-06,0.5758280276880177,0.5447284596966498,1.3818281098952262e-06,7.028397950254697e-09,0.003084494665397892,3.4605322325053837e-07,4.993496699715319e-09,1.7808505860009114e-11,1.331957427758375e-09,0.00023747390027809885,3.754898131805835e-09,5.0243187765067424e-05,4.4168550797717394e-05,0.00026156481208035385,0.001996150546190397,3.0952752129338294e-07,4.622746902250283e-07,2.590154304464092e-13,2.222808714352843e-13,2.290281702697313e-08,2.1039787280228728e-08,9.08517871840173e-06,9.527411553487603e-08,2.1267493478610153e-05,1.7581734055403449e-09,6.712511926067737e-11,5.2404505305753e-10,2.146111282305564e-07,4.7114441815329795e-09,3.336897606017823e-05,6.34206038207102e-05,1.0066274973817864e-10,1.015235713859548e-14,1.5385197716829867e-08,2.3841101590679257e-09,2.3355852372168184e-05,1.4590310654264982e-09,2.1355599454301804e-08,4.5774616033795275e-12
