Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39)
6.226868037714874e-08,0.4859395711089475,2.2640666227703608e-13,9.825271390453493e-16,9.137520457971338e-16,1.844513527656246e-16,0.0,0.0,1.4475520068992991e-11,1.473689117335798e-18,6.851019839901257e-18,1.9190985075489711e-16,1.9008396622735542e-22,6.715478138438479e-41,2.0418810861672687e-28,3.4352280164557003e-17,7.174829919024434e-15,6.056301811280954e-15,5.522348552901756e-29,4.162378095341601e-33,1.5558366671557208e-16,1.0177335765398385e-25,3.1342075494075736e-17,1.8176200902575502e-24,7.945551525692218e-21,1.89374825431667e-22,8.41527190129677e-25,1.7724612242234967e-28,2.3751706729058583e-29,2.6933664996028827e-31,6.756126698191832e-24,2.370901894095484e-33,6.667167167932515e-26,1.432901457078785e-35,3.76,0.0,0.5263428006310654,0.9999649882744884,1.5950908485619204e-17,1.3874007142441113e-19,1.308086775263467e-06,1.3063681838820976e-06,1.7185843427284757e-09,4.651712040109671e-16,3.5011711028594605e-05,1.3086540941288188e-19,1.602668776644925e-23,2.0206972173335727e-24,7.202624761344296e-24,6.05256071826844e-15,4.089767670610721e-17,6.358623964378962e-17,3.7993181553891163e-17,4.748252208729408e-17,7.246705364977987e-20,5.760056267497298e-18,2.0138160752151036e-19,1.3549469827155112e-21,7.951799761717412e-23,2.042255636120959e-18,4.107022292326162e-26,1.3395578201091362e-17,2.0033107519021738e-22,2.69793235960942e-16,7.590746709877822e-18,3.2427379475651347e-29,6.341450936704238e-20,7.18278372802751e-15,1.1360387145275555e-11,1.6711505596290446e-12,2.2792873477691148e-23
6.46133114403939e-08,0.48593957563654405,2.427978953000439e-13,1.091371071686279e-15,1.0169118681810387e-15,2.0520623658457716e-16,0.0,0.0,1.5071882312680508e-11,1.5906684771672536e-18,7.201274138524287e-18,2.01539699127581e-16,2.1154941699918094e-22,7.63451699970457e-41,2.141958124897488e-28,3.4374192939659295e-17,7.444690042229733e-15,6.523009902438095e-15,6.163856882846691e-29,4.7135946557246154e-33,1.6753467016267015e-16,1.1238010779663097e-25,3.134416102356543e-17,2.020888871543129e-24,8.500312775749967e-21,2.26426949548276e-22,9.361247229033541e-25,2.046615478301399e-28,2.6535381314190186e-29,3.008164864823973e-31,7.413400021306239e-24,2.8344945516819192e-33,7.861636404993577e-26,1.665515208019264e-35,3.76,0.0,0.5263427513766492,0.9999649882738916,1.8313966202763724e-17,1.4938078393234449e-19,1.357340700569494e-06,1.3556221085749572e-06,1.7185844514044384e-09,4.705745560393885e-16,3.501171102857349e-05,1.409185090320483e-19,1.6644613799124548e-23,2.1743106294866642e-24,7.803222003917352e-24,6.519070251640531e-15,4.24516790999561e-17,6.486395638143086e-17,3.913716790434416e-17,5.069147517352902e-17,8.06794748444138e-20,6.1875143880817645e-18,2.233383905846169e-19,1.4207806711506527e-21,8.16182035089856e-23,2.0436400181638033e-18,4.425995719301062e-26,1.4393901138755065e-17,2.3196740348203007e-22,2.799533613411948e-16,8.157067025610722e-18,3.739711205404639e-29,7.047125211661856e-20,7.453238527055387e-15,1.1728905670219538e-11,1.7933297863945885e-12,2.4713944163782928e-23
6.695794250363905e-08,0.48593958016414035,2.5969263779101484e-13,1.2077045429148468e-15,1.1272933151239395e-15,2.274202217913771e-16,0.0,0.0,1.5671611552105938e-11,1.7123835037067031e-18,7.552967714489415e-18,2.111752485179115e-16,2.3450542815136957e-22,8.642679047849973e-41,2.2446813373905354e-28,3.4390986242900977e-17,7.714529752850302e-15,7.007040053978003e-15,6.849913199816863e-29,5.3214714258771984e-33,1.7992792461528942e-16,1.2361430212579832e-25,3.1345707493460796e-17,2.2380595439658604e-24,9.070081594921233e-21,2.690120779263207e-22,1.037251995747765e-24,2.3508720774014165e-28,2.952835216117241e-29,3.346503824696881e-31,8.103424292571202e-24,3.366929409983287e-33,9.217786018709968e-26,1.9257291979498296e-35,3.76,0.0,0.5263427021222374,0.9999649882732912,2.0932485941271175e-17,1.6041431248560117e-19,1.4065946212665501e-06,1.404876028745659e-06,1.718584455474547e-09,4.755415505555586e-16,3.501171102855163e-05,1.513436609379304e-19,1.7262815450286282e-23,2.3335266536629602e-24,8.432427667533498e-24,7.002900274273861e-15,4.400568132259641e-17,6.607987212588796e-17,4.025730215210072e-17,5.396234193951903e-17,8.943356007155248e-20,6.6294375909484884e-18,2.4700988334754777e-19,1.4863628247465005e-21,8.370421096988983e-23,2.0447012342037697e-18,4.756903175303176e-26,1.5421272888862967e-17,2.6705289136299437e-22,2.901135939448578e-16,8.742586850624052e-18,4.290772089172178e-29,7.797168102675254e-20,7.723693192735159e-15,1.2093546485304872e-11,1.919388449874138e-12,2.673025543344485e-23
7.164720463012936e-08,0.4859395892193316,2.949667756789681e-13,1.4637061658296117e-15,1.3705523601688367e-15,2.7640025991924714e-16,0.0,0.0,1.688103295603279e-11,1.9701264415447045e-18,8.260648162996406e-18,2.304582713838292e-16,2.8505288442777195e-22,1.094913229305601e-40,2.4583599771912773e-28,3.441381225133155e-17,8.254148401361658e-15,8.027066445833888e-15,8.35981232456052e-29,6.726393476507217e-33,2.0604118640479512e-16,1.4799914943104603e-25,3.134772939075106e-17,2.715567649147173e-24,1.0253384204123078e-20,3.731720159874453e-22,1.259803805574725e-24,3.057878629429055e-28,3.6172460221050914e-29,4.097153052515882e-31,9.5813107025072e-24,4.6676386204764126e-33,1.2477333480199013e-25,2.537747355778346e-35,3.76,0.0,0.526342603613428,0.9999649882720806,2.7006482760973188e-17,1.8365969923974074e-19,1.5051024488337517e-06,1.5033838553450305e-06,1.7185843252181073e-09,4.843050275929917e-16,3.501171102850785e-05,1.7331012800078946e-19,1.8500121184484637e-23,2.6688316117828317e-24,9.779500611951982e-24,8.022521679296805e-15,4.7113685247993296e-17,6.833824132279177e-17,4.242846211023948e-17,6.067783719179356e-17,1.0860633480390444e-19,7.556454567569223e-18,2.998447774761432e-19,1.616735467379765e-21,8.783808647467744e-23,2.046144097078098e-18,5.454521779591527e-26,1.7560697340180694e-17,3.4842875436435012e-22,3.104343808223074e-16,9.970760812112595e-18,5.569798679857895e-29,9.432511507463505e-20,8.264602124050489e-15,1.2811358103435478e-11,2.1829812257288297e-12,3.1062121599706155e-23
7.633646675661967e-08,0.48593959827452154,3.3217803330230283e-13,1.7522363038049254e-15,1.6451588956398809e-15,3.317354132024709e-16,0.0,0.0,1.8103511781375972e-11,2.2471269830783744e-18,8.97410794432847e-18,2.4975164634831136e-16,3.4204621233344486e-22,1.3682358798075414e-40,2.6834439495022723e-28,3.4427259634261195e-17,8.793686788000485e-15,9.116380852833229e-15,1.0059980146868737e-28,8.418753325096412e-33,2.339234518159961e-16,1.749911587786255e-25,3.1348860418200504e-17,3.2529896543688124e-24,1.1493009802295055e-20,5.070240456452827e-22,1.5105648284734875e-24,3.910393775877465e-28,4.3744569923107833e-29,4.9520019694597256e-31,1.1188611702205791e-23,6.336262431887928e-33,1.6578981059466503e-25,3.2874783730643335e-35,3.76,0.0,0.5263425051046368,0.9999649882708567,3.431899134278171e-17,2.084759963982723e-19,1.6036102579650746e-06,1.6018916635473415e-06,1.718584084584911e-09,4.917107037017953e-16,3.501171102846509e-05,1.9676482445246746e-19,1.9738761298371743e-23,3.0267637268651518e-24,1.12497651505543e-23,9.111424717332584e-15,5.022168847756196e-17,7.038377035141978e-17,4.4511400889775766e-17,6.76065137124168e-17,1.3005964858023573e-19,8.540691160324155e-18,3.6059852900691747e-19,1.7460159799352592e-21,9.192604645790046e-23,2.046994454890987e-18,6.199881436552387e-26,1.980908379067867e-17,4.4620194826289395e-22,3.307555965930772e-16,1.1274347181091401e-17,7.110083239678314e-29,1.125123826396033e-19,8.8055105219737e-15,1.3514143941860262e-11,2.4616074576261054e-12,3.581771174126773e-23
8.102572888310998e-08,0.48593960732970976,3.7127647834542263e-13,2.0749553449103343e-15,1.9526910487665627e-15,3.937608259113645e-16,0.0,0.0,1.9338781228338308e-11,2.5435899082499724e-18,9.69348876992334e-18,2.690512314613596e-16,4.0579345637002046e-22,1.6893022285452704e-40,2.9203690892455434e-28,3.443506344500096e-17,9.333145825587621e-15,1.0274983192458164e-14,1.1957824613023246e-28,1.0445657020785574e-32,2.6357472057921244e-16,2.046463619499901e-25,3.1349475436731124e-17,3.853051959828561e-24,1.2786610692205527e-20,6.763852354937906e-22,1.790864787200134e-24,4.926168027187189e-28,5.230519477831711e-29,5.917720410087756e-31,1.292368052217064e-23,8.44368894878129e-33,2.1670373849488714e-25,4.194995241518875e-35,3.76,0.0,0.5263424065958641,0.99996498826962,4.302380878130798e-17,2.348629713482541e-19,1.7021180486605243e-06,1.7003994533185753e-06,1.7185837673835013e-09,4.979686461625346e-16,3.5011711028421376e-05,2.2170776593241437e-19,2.0978900175074802e-23,3.407507669079818e-24,1.2849526963500881e-23,1.0269609172626176e-14,5.332969101008976e-17,7.223673401417961e-17,4.651061798648917e-17,7.472803383304809e-17,1.538604711049424e-19,9.581782334276196e-18,4.3000823220148967e-19,1.8741809860854568e-21,9.59719384367629e-23,2.047488173007996e-18,6.992985668213461e-26,2.216191436626185e-17,5.621554333709316e-22,3.510772412569537e-16,1.2652435663936911e-17,8.943422918073772e-29,1.325629975928457e-19,9.346418386505003e-15,1.4202219192869669e-11,2.7549524659075535e-12,4.1029907920617314e-23
8.571499100960029e-08,0.48593961638489636,4.1221326143956004e-13,2.4334805786153718e-15,2.2946765763775506e-15,4.628030149133216e-16,0.0,0.0,2.058658007115064e-11,2.8597158186733007e-18,1.0418979352464975e-17,2.8835452542318114e-16,4.765912886254418e-22,2.0634808668588743e-40,3.1694896188882825e-28,3.4439485245711756e-17,9.872526416333806e-15,1.1502873409148964e-14,1.406026971428348e-28,1.2860110234000298e-32,2.9499499242499626e-16,2.370144396532476e-25,3.1349794531906746e-17,4.518367325307599e-24,1.4131936573897084e-20,8.877534439936214e-22,2.1019830376311605e-24,6.123756529399398e-28,6.19148232104447e-29,7.000960343772967e-31,1.4784486324132212e-23,1.1068809047709818e-32,2.7914195409600793e-25,5.281977005374879e-35,3.76,0.0,0.5263423080871098,0.9999649882683708,5.328217183789162e-17,2.6282039411990336e-19,1.800625820920103e-06,1.798907224610165e-06,1.718583422007321e-09,5.032564295644217e-16,3.501171102837685e-05,2.4813896996228305e-19,2.222070997515339e-23,3.811279501819668e-24,1.4585458773944916e-23,1.1497074829751979e-14,5.643769284384563e-17,7.391547629514638e-17,4.8430385301344124e-17,8.202399754090172e-17,1.8006920339144104e-19,1.0679411216795923e-17,5.088335858897407e-19,2.00122047212756e-21,9.997822405190981e-23,2.0477681011569013e-18,7.833838183745068e-26,2.4614907350924306e-17,6.981049925715005e-22,3.7139931481372273e-16,1.41041269457228e-17,1.1103095764144616e-28,1.5449923318968523e-19,9.887325717644598e-15,1.4875892447598184e-11,3.0627081719901795e-12,4.6735404835150494e-23
9.04042531360906e-08,0.48593962544008157,4.549405914472774e-13,2.8293869946854805e-15,2.672594040773757e-15,5.39180048684919e-16,0.0,0.0,2.1846652538408788e-11,3.1957012271656396e-18,1.1150792638306647e-17,3.0765995000504557e-16,5.547254393119843e-22,2.496426561974193e-40,3.4310856320411955e-28,3.4441952400435466e-17,1.0411829451917876e-14,1.2800051462458341e-14,1.6373793849906375e-28,1.5721395191967165e-32,3.281842670837273e-16,2.721394656529398e-25,3.1349956273866915e-17,5.251439714783114e-24,1.5526830399007153e-20,1.1483384512632716e-21,2.4451505424980278e-24,7.522488350533247e-28,7.263391895552287e-29,8.208355959415913e-31,1.6768687315266248e-23,1.4298837751866185e-32,3.5488690079504196e-25,6.571767014598702e-35,3.76,0.0,0.526342209578374,0.999964988267109,6.526250861539127e-17,2.9234803735501017e-19,1.8991335747438148e-06,1.8974149773842396e-06,1.7185830861792498e-09,5.077243556611534e-16,3.5011711028332025e-05,2.760584560322634e-19,2.3464370378513792e-23,4.238325157478188e-24,1.6464584404153373e-23,1.2793821473601723e-14,5.954569397747995e-17,7.543660019956668e-17,5.027475884789013e-17,8.947775209342795e-17,2.0874031548494286e-19,1.1833306444833506e-17,5.97854804304117e-19,2.1271319053073486e-21,1.0394657629124067e-22,2.047924399195753e-18,8.722442875994188e-26,2.716400455167252e-17,8.55893299359728e-22,3.917218172631706e-16,1.5628532554533418e-17,1.362380978538285e-28,1.7833684848068817e-19,1.0428232515392698e-14,1.5535465837763162e-11,3.384572956544923e-12,5.29748759798518e-23
9.978277738907122e-08,0.4859396435504475,5.455808371012898e-13,3.739438148107042e-15,3.5419020898503206e-15,7.151701085468996e-16,0.0,0.0,2.4402621620579096e-11,3.928016827897311e-18,1.2634297230415352e-17,3.46273427666012e-16,7.340941011312098e-22,3.5625258204055767e-40,3.9925100880685257e-28,3.4444449913897945e-17,1.149020637258617e-14,1.5602270958664382e-14,2.1658037433828315e-28,2.305571439219452e-32,3.9986982375914345e-16,3.508134338166566e-25,3.1350113564785645e-17,6.930363093332311e-24,1.8457129435744608e-20,1.8497918385119007e-21,3.2323297351593514e-24,1.1004341276778326e-27,9.764224697738105e-29,1.1022062756967685e-30,2.1096806181505467e-23,2.2966454834088743e-32,5.542432966784911e-25,9.861970507405255e-35,3.76,0.0,0.5263420125609577,0.9999649882645493,9.509690447646172e-17,3.561130885949999e-19,2.096149027083654e-06,2.0944304273782465e-06,1.7185824442819494e-09,5.146966041818334e-16,3.50117110282411e-05,3.3636236274654182e-19,2.5957997698887046e-23,5.163360339218153e-24,2.0682165034388196e-23,1.559515686260233e-14,6.576169414432843e-17,7.806496932574619e-17,5.375255424868472e-17,1.047994859592437e-16,2.736621761691453e-19,1.4309018328889624e-17,8.096928798727083e-19,2.375580923588285e-21,1.1177401992155552e-22,2.0480827139392104e-18,1.0642925260961119e-25,3.2535305087060855e-17,1.2444519647376067e-21,4.3236810883924596e-16,1.889198603108215e-17,1.9894052357514076e-28,2.317516882969329e-19,1.1510044510715236e-14,1.6813490334269036e-11,4.069454499314071e-12,6.723961123387711e-23
9.999999999999998e-08,0.48593966166080726,5.477599561904689e-13,3.762455861495852e-15,3.56389551499377e-15,7.196278629005884e-16,0.0,0.0,2.4462376461014232e-11,3.945940909478704e-18,1.266898317747912e-17,3.4716779897923147e-16,7.38626182791267e-22,3.5906807343424725e-40,4.0061243960568374e-28,3.4444491415241976e-17,1.1515179842062683e-14,1.5670459126418245e-14,2.1791082434143417e-28,2.3254658877099862e-32,4.016140276935514e-16,3.5277037234228025e-25,3.135011642218404e-17,6.972721018082828e-24,1.8527125643142718e-20,1.8693172348567593e-21,3.252209700409491e-24,1.109680832415191e-27,9.828079369116669e-29,1.1093852755461832e-30,2.1202600250078874e-23,2.3207250121385823e-32,5.5972063127951625e-25,9.95072191421557e-35,3.76,0.0,0.5263420079976993,0.9999649882644895,9.588955981683274e-17,3.5766439376476435e-19,2.100712239973154e-06,2.098993640209608e-06,1.7185824297893152e-09,5.148320826246204e-16,3.501171102823898e-05,3.378296457226331e-19,2.6015863410248493e-23,5.185921359302644e-24,2.078748146272394e-23,1.56633242073829e-14,6.590566727252716e-17,7.811994861140788e-17,5.382994695277573e-17,1.0516026531965671e-16,2.7528770645188947e-19,1.4369004395360177e-17,8.151727435212623e-19,2.381282416404965e-21,1.119536271638989e-22,2.0480853441585904e-18,1.0689670652405766e-25,3.266385506333789e-17,1.2546953260678086e-21,4.333095665769921e-16,1.8970922656477537e-17,2.0060512085150995e-28,2.330797180416604e-19,1.153510109560245e-14,1.6842455743565883e-11,4.085953834090142e-12,6.760064254184274e-23
1.0916130164205183e-07,0.48593966166080726,6.428352043046245e-13,4.816892350659642e-15,4.5715019514418664e-15,9.241132490775583e-16,0.0,0.0,2.700474713674412e-11,4.742030219923326e-18,1.4145915817261496e-17,3.8488847027199594e-16,9.459812586187066e-22,4.937785974943342e-40,4.605645839901881e-28,3.4445490737391364e-17,1.2568283514794634e-14,1.8681641511097377e-14,2.785472522655926e-28,3.306131490977537e-32,4.78631388443321e-16,4.409304406033683e-25,3.135018104916081e-17,8.907842956627007e-24,2.1561975190947846e-20,2.853742839390234e-21,4.161349596816711e-24,1.5540788333054472e-27,1.278134093785114e-28,1.4411561825589251e-30,2.588511326009568e-23,3.5321588376134834e-32,8.323206340340908e-25,1.4288086736001016e-34,3.76,0.0,0.5263418155436151,0.9999649882619431,1.3400954387199398e-16,4.2615635728451595e-19,2.2931644056800716e-06,2.2914458033199337e-06,1.7185818215809662e-09,5.196810293810207e-16,3.501171102814862e-05,4.0261968437556077e-19,2.846136044349334e-23,6.1851243878607996e-24,2.5564907024307856e-23,1.8673613625221142e-14,7.197769151132734e-17,8.022561067823071e-17,5.697252634361984e-17,1.2058917522394615e-16,3.4896260680990905e-19,1.7007566224444976e-17,1.072103579554133e-18,2.6195832931738558e-21,1.194596248677441e-22,2.0481487437288755e-18,1.2754467507437728e-25,3.8247399502293054e-17,1.7429322699611565e-21,4.730161159834651e-16,2.2435900265887225e-17,2.80585731725215e-28,2.9282616027791784e-19,1.259185437247429e-14,1.8038585586597336e-11,4.807308282926691e-12,8.4234995232155e-23
1.1853982589503245e-07,0.4859396797711606,7.463572561658344e-13,6.072904535644353e-15,5.771561110530417e-15,1.1682673026909724e-15,0.0,0.0,2.965116817349002e-11,5.639174613364672e-18,1.5687580518729367e-17,4.2350443542147484e-16,1.1923172173928228e-21,6.675540627873608e-40,5.27068054527083e-28,3.444569133081524e-17,1.3646067644586862e-14,2.2038162990605606e-14,3.5002861956318935e-28,4.6472079226171835e-32,5.644689589738431e-16,5.426956909557847e-25,3.1350180709854414e-17,1.120042106154458e-23,2.4827103184251416e-20,4.246291929590011e-21,5.240490082243518e-24,2.1311608704272443e-27,1.6363026491948984e-28,1.8429294765215975e-30,3.1108715642913066e-23,5.238950996517211e-32,1.2094310447679152e-24,2.0103449151257954e-34,3.76,0.0,0.5263416185263463,0.999964988259292,1.835840656875821e-16,5.024761155635902e-19,2.4901797105330977e-06,2.4884611052457605e-06,1.7185811810761375e-09,5.232403756417057e-16,3.5011711028054476e-05,4.748306554874718e-19,3.0976141017144586e-23,7.306518668795148e-24,3.1180101419487507e-23,2.202919005253058e-14,7.81936860797782e-17,8.200323283566927e-17,5.99603601698045e-17,1.3676189110094185e-16,4.349129070948923e-19,1.9928182327130163e-17,1.3918845510855267e-18,2.859213753368007e-21,1.2700651050829304e-22,2.048161613091462e-18,1.5057107008815781e-25,4.4274784782030396e-17,2.3665942746298374e-21,5.136658386941105e-16,2.6253544962554734e-17,3.8441600518357283e-28,3.6150990988456943e-19,1.3673662100671542e-14,1.9212949255933844e-11,5.595940731826907e-12,1.0444497000161103e-22
1.372968744009937e-07,0.485939715991849,9.708911843855598e-13,9.162280707646322e-15,8.720402149843627e-15,1.7706610443326243e-15,0.0,0.0,3.506982793772207e-11,7.688308203620077e-18,1.8868534854770243e-17,5.007362512446886e-16,1.795388234604147e-21,1.1462616007750929e-39,6.754759837425399e-28,3.444622477271035e-17,1.5800783158897826e-14,2.9582658203988184e-14,5.229057111949474e-28,8.712622025081833e-32,7.573721089274688e-16,7.81801316250367e-25,3.1350197538498466e-17,1.6790616062255083e-23,3.178665627915231e-20,8.6137014143106e-21,7.879315395292326e-24,3.732284700281499e-27,2.5413072698562727e-28,2.855785284778754e-30,4.276019407667562e-23,1.0557755995911065e-31,2.3568247782184892e-24,3.7091274686947217e-34,3.76,0.0,0.5263412244920297,0.9999649882538629,3.215036053475926e-16,6.739383814111731e-19,2.8842100990090943e-06,2.882491486996299e-06,1.718579898681326e-09,5.276764094691995e-16,3.50117110278618e-05,6.371146841386747e-19,3.604716286835444e-23,9.861466443577916e-24,4.4897570650480767e-23,2.957169509443003e-14,9.062566681913199e-17,8.468000229276346e-17,6.533040323574151e-17,1.6998520572747483e-16,6.396135514925853e-19,2.6434924098667312e-17,2.2314176546095894e-18,3.3256483021855155e-21,1.4169650230895308e-22,2.0481956173721114e-18,2.023584040941998e-25,5.718560686345237e-17,4.0504868908790885e-21,5.949704308077996e-16,3.4683899430662147e-17,6.725125453142091e-28,5.212725349986584e-19,1.583727115638742e-14,2.141782865835672e-11,7.317211100500003e-12,1.568466656614654e-22
