Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42)
4.354249297463399e-06,0.6700652909677387,3.22688376926913e-06,4.787904215121644e-07,4.0522532403549324e-07,1.3854096702358533e-05,0.0,0.0,5.398371938242097e-06,2.4603962475674222e-08,8.16048195439693e-07,6.495908384548592e-08,1.2090078153714221e-09,1.389987277449645e-19,2.1324588484950205e-14,5.521010716073084e-10,5.053615439900065e-07,1.445809079658516e-06,9.788094569023368e-12,7.814984697936368e-13,3.0415069719243285e-06,1.2794015118350922e-12,1.6557831932255815e-11,2.6300799876156312e-12,7.828689100658838e-12,8.950114310097223e-07,2.061376884719167e-09,5.148240401519194e-09,1.0352880643844574e-12,2.035550198684101e-14,1.7514638158145724e-13,6.686358509962166e-13,8.896298958933106e-10,2.200466005078233e-10,3.76,0.0,0.42297723721185787,0.999520293005761,7.356173448487279e-06,2.339188665696002e-06,0.1324997066836621,0.13248646309428824,1.7100756726667951e-06,2.045756898877431e-11,0.00046728550880378015,9.309855865301903e-09,4.045370050986227e-12,5.382282577499804e-13,9.391079868105265e-12,1.632223550926725e-06,8.466082338603492e-11,3.9951521104392955e-08,4.771215392273294e-08,6.447732404859698e-07,6.468602086803865e-07,9.41333528623591e-08,1.0361803338404684e-07,5.312285889216348e-15,1.0314150736939067e-15,2.550085133099464e-11,2.4332796312592583e-13,1.7426960039884141e-07,6.570789203177647e-10,2.2237200518902705e-09,1.6618139548271347e-10,1.684117620203447e-14,1.227472597765453e-10,7.169602897176419e-09,2.6994487608878096e-08,2.447953318005635e-05,1.5174865803436802e-08,8.507845840801014e-07,2.069082572387781e-09,2.197484821087156e-11,1.6603630898970825e-12,3.0821739914570858e-09,3.590078915133417e-15,5.758319710686412e-11,2.1191904413024095e-13,2.6334351781601294e-06,6.812621185766744e-10,2.207052991938272e-18,3.465655849179653e-19,5.256273043429035e-15,3.8225390488441684e-10,1.3089088473013081e-08,1.533043502623516e-17,1.3678511663146645e-09
4.487133927294032e-06,0.6704963515759009,3.4024559087841325e-06,5.07050916425566e-07,4.292929056945175e-07,1.49183316254893e-05,0.0,0.0,5.730251108936247e-06,2.6524948273087566e-08,9.176192176753298e-07,7.241073783019142e-08,1.2124678262753289e-09,1.6807158301128835e-19,2.444276861515758e-14,5.999374990591119e-10,5.475192570637702e-07,1.5296780664143558e-06,1.117574789579473e-11,8.774295322205467e-13,3.2220980870461336e-06,1.356848140487269e-12,1.7684656307412236e-11,3.0216465307839164e-12,8.529433220161617e-12,9.990535659778975e-07,2.0569293895289238e-09,5.495129426196409e-09,1.2422018508269106e-12,2.3764338262742525e-14,1.9642409365524064e-13,7.263768854465894e-13,8.950855140112118e-10,2.2633749476945427e-10,3.76,0.0,0.4194724160831782,0.9995193826594815,7.956966422893097e-06,2.408936015764402e-06,0.13600286936735895,0.1359887468062707,1.6960031434967361e-06,2.035944715724727e-11,0.0004672850822677955,1.0290331787673449e-08,4.381470849837838e-12,5.829636850428456e-13,1.020418189743015e-11,1.7445070271828723e-06,8.684308392636495e-11,4.338242429591419e-08,5.1801081390571065e-08,7.10089793207779e-07,7.322733820868749e-07,1.0178192048930487e-07,1.1209192248896698e-07,5.7728260607779654e-15,1.1204225647934272e-15,2.7690946612470508e-11,2.6772603853702034e-13,1.9161636116943875e-07,7.439680387729023e-10,2.298154284929683e-09,1.8001003056898002e-10,1.8295245409619413e-14,1.3489404547610434e-10,7.330779306484154e-09,2.8220880289879037e-08,2.6299673515788846e-05,1.7258588316969235e-08,8.905362797026239e-07,2.1645209669818126e-09,2.5073626924495313e-11,1.8991982755780103e-12,3.433161855795817e-09,4.012618895142505e-15,6.665126544116115e-11,2.452563068001692e-13,2.722340878813365e-06,7.271596371546684e-10,2.553782937379669e-18,4.0096455834931137e-19,6.275190326427354e-15,3.962220766266627e-10,1.3686866079403129e-08,1.6779748778271084e-17,1.4938221416884673e-09
4.620018557124665e-06,0.6709238525498334,3.5829373248126086e-06,5.362384608656394e-07,4.5417865998931364e-07,1.60326885922375e-05,0.0,0.0,6.076163791799608e-06,2.8547684001274596e-08,1.0289068437704503e-06,8.049335459680346e-08,1.2165320286097053e-09,2.0225034258163296e-19,2.7919139932109728e-14,6.504843264072864e-10,5.921811880449359e-07,1.6156692257980987e-06,1.2717400857135822e-11,9.820223945850098e-13,3.4074804061963586e-06,1.4364511144692115e-12,1.88774727118076e-11,3.463324403468971e-12,9.278991517591513e-12,1.1119292380925746e-06,2.0527701553085207e-09,5.863770815018978e-09,1.4844877688376496e-12,2.7663046153648988e-14,2.199060746913126e-13,7.873360469372052e-13,9.011194292137631e-10,2.3261645603431398e-10,3.76,0.0,0.4159965358937795,0.9995184254060769,8.588973008227526e-06,2.4789739345082134e-06,0.1394770200962523,0.13946196987014203,1.6820469252928386e-06,2.0262134584966707e-11,0.0004672846338137169,1.1348803451643542e-08,4.735950411211026e-12,6.300601546316901e-13,1.1063217167850509e-11,1.8618089060415722e-06,8.900445632988697e-11,4.70031277819383e-08,5.6116038662972446e-08,7.798276003939851e-07,8.259667509191556e-07,1.0981793961751317e-07,1.2099642906280604e-07,6.259326697690256e-15,1.2144221210964882e-15,3.0003377830194145e-11,2.9395953982897793e-13,2.1011098670966024e-07,8.392672224361917e-10,2.373411925328146e-09,1.9465369900989496e-10,1.9830243985494905e-14,1.4783551897834145e-10,7.489212799867549e-09,2.947061360517218e-08,2.8203263224903294e-05,1.9561756044314066e-08,9.309925200849461e-07,2.2615676865431253e-09,2.8515259311348145e-11,2.1649949192121462e-12,3.813186356947541e-09,4.4712851577960995e-15,7.685159948734178e-11,2.8274419020308635e-13,2.8121286364277345e-06,7.751332138505502e-10,2.943625400897783e-18,4.621218024604895e-19,7.455926595197008e-15,4.1102446995055595e-10,1.4295812012926036e-08,1.8328579873244727e-17,1.6272436367644228e-09
4.7529031869552975e-06,0.6713478235811977,3.7683011638049465e-06,5.663556038821989e-07,4.798883075759178e-07,1.7198072736270783e-05,0.0,0.0,6.4364519671836216e-06,3.067559016964501e-08,1.1505451153420513e-06,8.924163338006824e-08,1.2212236609573338e-09,2.422609944430738e-19,3.178341201572607e-14,7.038082362639454e-10,6.394408129206762e-07,1.703765625088159e-06,1.4425879538533811e-11,1.0957829742838233e-12,3.597620637206184e-06,1.5182004361140272e-12,2.0137967192767802e-11,3.9605543950797886e-12,1.0080093318409353e-11,1.2341228266122405e-06,2.0488968490517913e-09,6.255325332851797e-09,1.767248686085388e-12,3.211048339257148e-14,2.4578387414489205e-13,8.515887819194705e-13,9.077433652745074e-10,2.388874987993183e-10,3.76,0.0,0.41254935552112537,0.9995174197452794,9.25295419297453e-06,2.5493430723549994e-06,0.14292239902283133,0.14290637056000285,1.6682060468990957e-06,2.016562444861653e-11,0.0004672841627400647,1.2489673722261617e-08,5.10924450000821e-12,6.795662504782181e-13,1.1969371214348187e-11,1.9843069144647294e-06,9.114516243814346e-11,5.081808009064624e-08,6.066228416212984e-08,8.541368939565938e-07,9.284643820126574e-07,1.1824800403108679e-07,1.303388687192812e-07,6.7724093521782414e-15,1.3135320883780459e-15,3.2441024271122944e-11,3.2212246428635303e-13,2.2979077166241122e-07,9.435045641323304e-10,2.44963727683478e-09,2.1014229932801932e-10,2.1448062180378244e-14,1.6159669311183948e-10,7.644960848158388e-09,3.074299720219128e-08,3.0191742089882453e-05,2.2100648119526127e-08,9.721280710453288e-07,2.360159850962191e-09,3.232752970304154e-11,2.4599879460201153e-12,4.223794392138743e-09,4.968072082026947e-15,8.829026333675075e-11,3.247692667229049e-13,2.9028260800766117e-06,8.252788463067576e-10,3.3805901331633995e-18,5.306653189834187e-19,8.818759746368168e-15,4.266843071384166e-10,1.4915595608753612e-08,1.998178755773868e-17,1.7683341598959867e-09
4.88578781678593e-06,0.671768294112874,3.958513293339368e-06,5.974036828204882e-07,5.064267181844718e-07,1.8415360018257277e-05,0.0,0.0,6.81145155052951e-06,3.291213742089518e-08,1.2831889181618973e-06,9.869106522153078e-08,1.22656682484761e-09,2.889069049457672e-19,3.606665032141982e-14,7.59973539694614e-10,6.893926201969017e-07,1.7939506501074241e-06,1.6314746785093246e-11,1.2192282214032222e-12,3.792485685119461e-06,1.602086126938851e-12,2.1467774839634552e-11,4.5192573514344366e-12,1.0935596130844971e-11,1.36612971584727e-06,2.045307138362806e-09,6.670976766253967e-09,2.0961954626887374e-12,3.717114591929505e-14,2.742619771629009e-13,9.192075546324122e-13,9.149687945325625e-10,2.4515462064198985e-10,3.76,0.0,0.4091306358957062,0.9995163641687596,9.949662313952584e-06,2.6200848004895398e-06,0.1463392443146039,0.14632218512172965,1.6544795454665799e-06,2.0069909983420788e-11,0.00046728366834159054,1.3717489307266074e-08,5.501772009105512e-12,7.315282654255275e-13,1.2923798779757719e-11,2.1121863315268324e-06,9.326542123080946e-11,5.483156553539613e-08,6.544487216385019e-08,9.331659028504023e-07,1.0403052582351476e-06,1.270782411417937e-07,1.4012603964699463e-07,7.312671972410754e-15,1.4178662345774971e-15,3.5006652623293e-11,3.5231094935918113e-13,2.506924005950175e-07,1.0572227061208934e-09,2.526999645156468e-09,2.265060253414829e-10,2.315051487030973e-14,1.7620211273698474e-10,7.798081515123016e-09,3.203729923637263e-08,3.226649604037921e-05,2.4892223588942015e-08,1.013916373741876e-06,2.4602315416698284e-09,3.653957629387589e-11,2.786525143993776e-12,4.666567944405019e-09,5.505022379575336e-15,1.0107984520180461e-10,3.7174160162231257e-13,2.994459922165397e-06,8.776993164282397e-10,3.8689301103654196e-18,6.072611572904119e-19,1.0385829471882693e-14,4.432242875164422e-10,1.5545865577319676e-08,2.174442832464452e-17,1.9173137326939475e-09
5.018672446616563e-06,0.6721852933406457,4.153532305633157e-06,6.293828075879971e-07,5.3379789710321e-07,1.9685395602796255e-05,0.0,0.0,7.201491787794151e-06,3.5260843244235604e-08,1.4275137023924099e-06,1.0887790034571516e-07,1.2325864676104429e-09,3.4307369977623494e-19,4.0801245128130654e-14,8.190419878311558e-10,7.421320130387401e-07,1.8862080046158741e-06,1.8398322504382167e-11,1.3528853385550911e-12,3.992042651944702e-06,1.6880982275549598e-12,2.2868475419668697e-11,5.1458648804942205e-12,1.1848490198170907e-11,1.5084558390767705e-06,2.041998684576264e-09,7.111931062395729e-09,2.4777042478364516e-12,4.2915556146864046e-14,3.055583159660483e-13,9.902616317056047e-13,9.228069062785337e-10,2.5142179951778007e-10,3.76,0.0,0.40574013998671304,0.9995152571619168,1.0679839998345379e-05,2.6912411887482055e-06,0.14972779217068635,0.14970964779139742,1.6408664663946699e-06,1.9974984482791275e-11,0.000467283149910113,1.503693965715611e-08,5.913933724055774e-12,7.859900704603087e-13,1.3927621128833908e-11,2.245639971472284e-06,9.536544887095112e-11,5.904769231959553e-08,7.046863808971983e-08,1.0170604930456455e-06,1.162042844908242e-06,1.3631429046524598e-07,1.5036419868259538e-07,7.880687119512166e-15,1.5275334106434549e-15,3.770290875726454e-11,3.846231814747081e-13,2.728518556392834e-07,1.1809783770733976e-09,2.6056963133350885e-09,2.437753339174534e-10,2.4939336146207394e-14,1.9167579204496727e-10,7.948633553909777e-09,3.335274790117545e-08,3.442885444647291e-05,2.795412064751753e-08,1.0563296003005309e-06,2.5617139419122455e-09,4.1181889793751263e-11,3.1470673704797543e-12,5.143122905882684e-09,6.084225670788269e-15,1.1533958481694846e-10,4.2409518278148393e-13,3.0870559144197684e-06,9.32504451812504e-10,4.413145948879356e-18,6.926141015147586e-19,1.2181237972502465e-14,4.606665295954394e-10,1.6186250735349973e-08,2.362176725530373e-17,2.0744039415331457e-09
5.151557076447196e-06,0.6725988502150664,4.353309544689313e-06,6.622918488181158e-07,5.620049744635029e-07,2.1008992298786203e-05,0.0,0.0,7.606894659908348e-06,3.7725268609545557e-08,1.5842151530036037e-06,1.1983911323329183e-07,1.239308362565694e-09,4.057340401486097e-19,4.602087117339448e-14,8.810725896247716e-10,7.977552087880968e-07,1.980521709743244e-06,2.069170294971645e-11,1.497290946176336e-12,4.196258836330223e-06,1.7762267974882874e-12,2.43415891519657e-11,5.847351004753299e-12,1.2821903067514372e-11,1.6616171905763254e-06,2.0389691361096008e-09,7.579415432118607e-09,2.9188777121227124e-12,4.9420665307132574e-14,3.399047708811761e-13,1.0648168744024213e-12,9.312685759591371e-10,2.5769299094803433e-10,3.76,0.0,0.4023776327876998,0.9995140972056907,1.1444219125315182e-05,2.7628549818862873e-06,0.15308827683823914,0.15306899081366943,1.6273658632722536e-06,1.9880841297974472e-11,0.00046728260673536406,1.6452855522290612e-08,6.346111132757057e-12,8.429929907177105e-13,1.49819234447825e-11,2.384868154262796e-06,9.74454587493855e-11,6.347038110890995e-08,7.573818436594622e-08,1.1059638070310247e-06,1.2942446116208645e-06,1.4596128351007997e-07,1.610590389544512e-07,8.477000248391058e-15,1.6426372238286046e-15,4.0532309812580574e-11,4.191592985974615e-13,2.9630432437138206e-07,1.3153418850981315e-09,2.6859557698336334e-09,2.61980911950199e-10,2.6816174090270973e-14,2.080411522200432e-10,8.096676504295288e-09,3.4688533101625194e-08,3.6680087534740735e-05,3.130465449421244e-08,1.099338714108335e-06,2.664535487678424e-09,4.628630677304338e-11,3.544188339864456e-12,5.655107821308328e-09,6.707816949082903e-15,1.3119548227248923e-10,4.82288281388662e-13,3.1806388059178438e-06,9.898113885510442e-10,5.017989602476416e-18,7.874682451502582e-19,1.4231149963545905e-14,4.79032514316774e-10,1.6836360808537588e-08,2.5619290217593777e-17,2.2398279783497426e-09
5.2844417062778286e-06,0.6730089934431964,4.557789156866741e-06,6.961284298989726e-07,5.91050197307844e-07,2.2386929066478266e-05,0.0,0.0,8.027974298017374e-06,4.030901453117638e-08,1.7540088116262758e-06,1.316123655467387e-07,1.2467590866511986e-09,4.779522611864622e-19,5.176043911279178e-14,9.461214362346518e-10,8.563591362442123e-07,2.0768761034605625e-06,2.321077885055103e-11,1.652990205010198e-12,4.405101733168656e-06,1.866461914930771e-12,2.5888572643856806e-11,6.631264685692416e-12,1.3859104122006117e-11,1.8261393079357041e-06,2.036216122084799e-09,8.074677422280913e-09,3.427610271552628e-12,5.6770269146644543e-14,3.775476578087619e-13,1.1429355385211858e-12,9.403643353814554e-10,2.639721251164597e-10,3.76,0.0,0.3990428813022313,0.9995128827783986,1.2243519810010522e-05,2.834969574321642e-06,0.15642093062875456,0.15640044446014761,1.6139767978189465e-06,1.978747383769749e-11,0.0004672820381058477,1.7970207173330507e-08,6.798665282200602e-12,9.025756881913189e-13,1.608775231104529e-11,2.5300786639484087e-06,9.950566152854176e-11,6.810335415244408e-08,8.125786694199618e-08,1.2000159046371173e-06,1.4374915109681152e-06,1.5602382503152577e-07,1.7221566905762177e-07,9.102128067208449e-15,1.7632757252022826e-15,4.349723660738619e-11,4.560212870304246e-13,3.210841083848216e-07,1.460896568087669e-09,2.768041193188941e-09,2.811536426698129e-10,2.878258573820472e-14,2.2532095968525523e-10,8.24227079047008e-09,3.6043808260203406e-08,3.902140393261917e-05,3.4962813838500636e-08,1.1429135340981583e-06,2.7686220276324354e-09,5.1885997547076737e-11,3.980573963853951e-12,6.204202557543561e-09,7.377974941190917e-15,1.4878038718357767e-10,5.46803740099984e-13,3.275232303255098e-06,1.0497448346222753e-09,5.6884673055973585e-18,8.926074473995192e-19,1.6563891380292798e-14,4.983430297854451e-10,1.7495787295803273e-08,2.774271672116302e-17,2.4138106709777687e-09
5.417326336108461e-06,0.6734157514904014,4.766908164699312e-06,7.308889230151034e-07,6.209349245652538e-07,2.3819949597357934e-05,0.0,0.0,8.465036411465986e-06,4.301571856561136e-08,1.9376296490362274e-06,1.4423596695016305e-07,1.2549659955475651e-09,5.608888460470551e-19,5.805603860855097e-14,1.0142415346839847e-09,9.180413309719981e-07,2.1752558400905348e-06,2.5972252253721978e-11,1.820535900224006e-12,4.6185390331328854e-06,1.958793676438961e-12,2.751081501254349e-11,7.505763190440385e-12,1.4963509077896706e-11,2.002556725292344e-06,2.0337372462385633e-09,8.5989839599852e-09,4.012657494778166e-12,6.505543571540108e-14,4.1874819950730613e-13,1.2246760874267274e-12,9.50104344072559e-10,2.7026310388394903e-10,3.76,0.0,0.3957356545295073,0.9995116123575876,1.3078449413491097e-05,2.90762898336257e-06,0.15972598393419318,0.15970423704768047,1.600698339826209e-06,1.9694875567812375e-11,0.00046728144330970877,1.9594102278854e-08,7.27193570273889e-12,9.647740540821127e-13,1.7246113354446363e-11,2.6814866946380973e-06,1.0154626518562765e-10,7.295012500206539e-08,8.703178253036027e-08,1.2993534066706313e-06,1.5923774138972833e-06,1.6650597604564625e-07,1.838385941632527e-07,9.756556977124448e-15,1.8895411136190257e-15,4.65999264812559e-11,4.953128725506201e-13,3.4722453295487785e-07,1.6182382013101757e-09,2.8522542050538986e-09,3.0132457137139534e-10,3.084003239209505e-14,2.4353726528612946e-10,8.385477819142975e-09,3.7417692241658075e-08,4.145394835158032e-05,3.8948256018531064e-08,1.1870228030254185e-06,2.8738969921339934e-09,5.8015448556892394e-11,4.459021228601413e-12,6.792116901124419e-09,8.096920365257459e-15,1.6823406663093072e-10,6.181491831133198e-13,3.3708590330141964e-06,1.1124373332426541e-09,6.429841709184223e-18,1.008855663373362e-18,1.9210046222082778e-14,5.186181180151257e-10,1.8164104396217465e-08,2.99980136208266e-17,2.5965785028454526e-09
5.550210965939094e-06,0.673819152582114,4.980596563433713e-06,7.665684492071842e-07,6.516596249285002e-07,2.530876097100891e-05,0.0,0.0,8.918377730455921e-06,4.584905125162254e-08,2.135831589482059e-06,1.577488339824208e-07,1.2639571963497866e-09,6.558046253018943e-19,6.494487234720278e-14,1.0854826509805226e-09,9.82899829064074e-07,2.2756458898552252e-06,2.8993651944299176e-11,2.0004874864566787e-12,4.836538622149393e-06,2.0532121965749027e-12,2.920963421576481e-11,8.47964622205378e-12,1.6138684449031094e-11,2.1914123997068508e-06,2.0315300811411948e-09,9.15362037372944e-09,4.683709764722938e-12,7.43749444074563e-14,4.637829784082629e-13,1.3100930165426345e-12,9.604983619428135e-10,2.7656979773972023e-10,3.76,0.0,0.39245572344995355,0.9995102844218975,1.3949701581785797e-05,2.9808778210111156e-06,0.1630036652429733,0.16298059495662154,1.5875295670983319e-06,1.9603040010938377e-11,0.00046728082163560096,2.1329783446814883e-08,7.76623939940263e-12,1.0296211101237777e-12,1.845796901495586e-11,2.8393147843676148e-06,1.0356747505485153e-10,7.801398887556784e-08,9.30637566293612e-08,1.4041091432660722e-06,1.7595085032214444e-06,1.774112386446888e-07,1.9593169912375607e-07,1.0440741601926179e-14,2.0215194576691174e-15,4.984246658861511e-11,5.371394062897183e-13,3.747578582855317e-07,1.7879743642324619e-09,2.9389388954501963e-09,3.225248707220287e-10,3.298987521167227e-14,2.627113447817796e-10,8.526360077664031e-09,3.880927138700747e-08,4.3978799415768125e-05,4.328130075123989e-08,1.2316342593606898e-06,2.9802815702548628e-09,6.471043925471188e-11,4.982436613520445e-12,7.420589089880734e-09,8.866914094189365e-15,1.8970325080048843e-10,6.968571441692013e-13,3.467540506647281e-06,1.1780295253273933e-09,7.247633164855318e-18,1.137077140815749e-18,2.2202550877354086e-14,5.398770236811776e-10,1.8840869993294697e-08,3.239140975517118e-17,2.7883596222693626e-09
5.683095595769727e-06,0.6742192247056055,5.198777440595868e-06,8.031608824664796e-07,6.832238776355144e-07,2.685403239362955e-05,0.0,0.0,9.388285465328017e-06,4.881271250024929e-08,2.3493869876084706e-06,1.7219044711254557e-07,1.2737615177736528e-09,7.640646557898635e-19,7.246518125193306e-14,1.1598911618565966e-09,1.0510330597411237e-06,2.3780315384599577e-06,3.229334731419217e-11,2.193410096945282e-12,5.059068580813665e-06,2.1497076074941234e-12,3.0986273601591924e-11,9.56239074594896e-12,1.738835193061123e-11,2.3932571124733066e-06,2.0295921627458318e-09,9.739889395803853e-09,5.451470304388105e-12,8.483573583718294e-14,5.129443683169645e-13,1.3992366870646066e-12,9.715557233523387e-10,2.8289604270444123e-10,3.76,0.0,0.3892028610107746,0.9995088974529265,1.4857955317405296e-05,3.0547612644079464e-06,0.1662542011558145,0.1662297426490346,1.57446956539335e-06,1.951196074610187e-11,0.000467280172373557,2.318262543320262e-08,8.281869902801038e-12,1.0971469178061644e-12,1.9724236415866158e-11,3.003792737011981e-06,1.0556949386921535e-10,8.32980137062579e-08,9.935733238196041e-08,1.514411808682847e-06,1.9395026264505443e-06,1.8874254242123967e-07,2.0849823339093029e-07,1.115510341858397e-14,2.1592904359507962e-15,5.322678760628487e-11,5.816077458003521e-13,4.0371519278840534e-07,1.9707237675024407e-09,3.028486125810015e-09,3.4478580576307797e-10,3.523337102201924e-14,2.828636408296243e-10,8.664981231872001e-09,4.021760165923836e-08,4.659696764384203e-05,4.798292251552616e-08,1.2767147124808443e-06,3.0876948940993423e-09,7.200801344041172e-11,5.553834054162326e-12,8.091384283580992e-09,9.690255230321267e-15,2.1334165527635452e-10,7.834851089091914e-13,3.565297087896679e-06,1.2466704102415992e-09,8.147620119655934e-18,1.2781764773932088e-18,2.5576785292020162e-14,5.621381449534645e-10,1.9525626691981706e-08,3.49294112647277e-17,2.9893838414652425e-09
