Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284)
1.7119678521700405e-06,0.969410748961593,4.258447582977731e-07,3.356280766598601e-07,4.2345352632470593e-07,1.1096424069333634e-06,0.0,0.0,6.613440125490401e-07,6.815142104753547e-12,1.3227180069984186e-05,1.8243018862856385e-07,1.605978496909247e-07,5.378713662211676e-18,6.0927055951165305e-12,6.321719356415787e-08,2.3223588412062336e-07,4.864077460570676e-05,6.8559544191009435e-09,1.8359815726719938e-10,0.0027325823047484555,5.4468767700023694e-08,2.7773842053449775e-09,4.647846867582524e-14,7.535283491995344e-12,1.0164169001615195e-06,1.4073396616448467e-10,6.120968315770987e-13,1.075834602855982e-14,7.901985578921802e-16,7.303727690269642e-13,3.4252113069601177e-16,1.281358593917453e-10,1.2945575340294827e-15,3.76,0.0,3.8713918673248945e-07,0.9969691842897047,2.6159268777226155e-08,6.149040446677782e-12,0.609185070786917,0.6036528197993413,1.392092975835198e-06,6.808402528167945e-09,0.002977771852316157,1.0109448137643212e-06,6.966720828342454e-09,1.4605635724194316e-13,1.6752912365524083e-11,3.953717257859273e-05,3.925106542619806e-09
1.7207795271397897e-06,0.9694131705882895,4.2929909366885015e-07,3.371634554674722e-07,4.280998535018723e-07,1.121370537318462e-06,0.0,0.0,6.686000455048468e-07,6.950514409763589e-12,1.336205961318778e-05,1.840639242857584e-07,1.615649025688593e-07,5.488752443199341e-18,6.170959708587826e-12,6.347605172170372e-08,2.3614288796564079e-07,4.8896393032075216e-05,6.941920575998449e-09,1.8576502031608754e-10,0.002747372287983192,5.4775947731564946e-08,2.7887959297392185e-09,4.8057372799203925e-14,7.662614330156486e-12,1.025524957359145e-06,1.419680778581243e-10,6.273291990610228e-13,1.1185103036923102e-14,8.172514430768377e-16,7.409980957260886e-13,3.4683670886337773e-16,1.2954635984514318e-10,1.3318793018535573e-15,3.76,0.0,3.8705131823854907e-07,0.9969688868175915,2.639870247600815e-08,6.323245238580135e-12,0.6091999858037367,0.6036377331336759,1.3920581518642562e-06,6.808232363935442e-09,0.0029777709639238637,1.0164068640540005e-06,6.96711931265061e-09,1.4765572691299752e-13,1.6936331645754255e-11,3.9703569630294854e-05,3.924997490999774e-09
1.729591202109539e-06,0.9694155922528054,4.327611377453158e-07,3.387025365452306e-07,4.327683799271241e-07,1.1331593763132567e-06,0.0,0.0,6.758909355317742e-07,7.087720221262496e-12,1.3497541104946748e-05,1.8570435074804535e-07,1.6253193952277593e-07,5.600474608740639e-18,6.2498289903559296e-12,6.373557990954369e-08,2.4009220400696063e-07,4.915193778137913e-05,7.028542993724852e-09,1.8794824073049656e-10,0.002762161898105775,5.508312136678229e-08,2.8002372395826575e-09,4.968022768505559e-14,7.791332015611576e-12,1.0346745035777031e-06,1.432059377964874e-10,6.428722261225139e-13,1.1626167332932985e-14,8.4506298308161e-16,7.517235637668047e-13,3.5118543970177846e-16,1.309635630658817e-10,1.3700509091301456e-15,3.76,0.0,3.869720764982176e-07,0.9969685892103491,2.6639223580630103e-08,6.50136662724152e-12,0.6092149009746046,0.6036226467061372,1.39202333166784e-06,6.8080622030893695e-09,0.002977770075127983,1.0218687589159461e-06,6.967518247766723e-09,1.492626779117221e-13,1.712061968970323e-11,3.9869557404550306e-05,3.92488839617203e-09
1.7384028770792881e-06,0.969418013955112,4.362308762091373e-07,3.402453151414168e-07,4.374590573459367e-07,1.1450089183846737e-06,0.0,0.0,6.832166018119582e-07,7.22677211406609e-12,1.3633623433993926e-05,1.8735148535629547e-07,1.6349896072462887e-07,5.7138978936385246e-18,6.329315747586065e-12,6.399577874538804e-08,2.4408402630998695e-07,4.940740888922241e-05,7.115824041124213e-09,1.9014787267691e-10,0.0027769511351064817,5.539028860561782e-08,2.811708166917486e-09,5.1347984761775246e-14,7.921442993171078e-12,1.0438656381538067e-06,1.4444754454595844e-10,6.58730894364472e-13,1.2081930123996919e-14,8.736497098627613e-16,7.625496268797999e-13,3.5556747760107817e-16,1.3238745390562648e-10,1.4090865286193881e-15,3.76,0.0,3.8690060318286723e-07,0.9969682914678676,2.6880836034891684e-08,6.683469670753698e-12,0.6092298162993545,0.6036075605172379,1.3919885149262344e-06,6.8078920455658925e-09,0.0029777691859281872,1.0273304984390892e-06,6.967917633151374e-09,1.5087719281615818e-13,1.730577451443127e-11,4.00351372709079e-05,3.924779321376252e-09
1.7472145520490373e-06,0.9694204356951684,4.3970829487677234e-07,3.417917864282361e-07,4.4217183778575174e-07,1.156919158020433e-06,0.0,0.0,6.905769637144452e-07,7.367682648765164e-12,1.377030549295109e-05,1.8900534546645885e-07,1.6446596634686668e-07,5.829040142287093e-18,6.4094222867793925e-12,6.425664877632772e-08,2.4811854842971395e-07,4.966280639128959e-05,7.203766086381804e-09,1.9236397021944347e-10,0.002791739998975553,5.5697449448012514e-08,2.823208740453654e-09,5.306161006424558e-14,8.052953691596848e-12,1.053098460285628e-06,1.4569289671615416e-10,6.749102441967191e-13,1.2552790862971582e-14,9.030284103240839e-16,7.734767390828047e-13,3.5998297802690114e-16,1.3381801730459928e-10,1.4490004816637635e-15,3.76,0.0,3.8683612536218013e-07,0.9969679935900375,2.7123543791215708e-08,6.8696201212194914e-12,0.6092447317777382,0.6035924745674072,1.391953701351459e-06,6.8077218913071485e-09,0.0029777682963241323,1.032792082712253e-06,6.968317468249494e-09,1.5249925429764878e-13,1.749179414837408e-11,4.020031059466357e-05,3.924670282073895e-09
1.7560262270187865e-06,0.9694228574729218,4.431933796941147e-07,3.4334194550612465e-07,4.4690667355421945e-07,1.168890089728157e-06,0.0,0.0,6.979719407948518e-07,7.510464371516407e-12,1.3907586178315513e-05,1.906659484477868e-07,1.6543295656237114e-07,5.94591930879652e-18,6.49015091369755e-12,6.451819048200607e-08,2.521959634135009e-07,4.99181303233924e-05,7.292371496942688e-09,1.945965873198668e-10,0.002806528489703189,5.6004603893906295e-08,2.834738985718079e-09,5.482208436294824e-14,8.185870523694844e-12,1.062373069030917e-06,1.4694199295798914e-10,6.914153752904136e-13,1.3039157368909318e-14,9.332161285631911e-16,7.845053546884086e-13,3.644320975174922e-16,1.3525523829096798e-10,1.4898072387845343e-15,3.76,0.0,3.867779470074075e-07,0.996967695576749,2.736735081038203e-08,7.059884427903243e-12,0.6092596474094348,0.6035773888569969,1.391918890684107e-06,6.80755174026066e-09,0.002977767406315503,1.0382535118241473e-06,6.9687177524912906e-09,1.5412884512021967e-13,1.76786766312717e-11,4.036507873692171e-05,3.924561194407154e-09
1.7648379019885357e-06,0.9694252792883078,4.4668611673166243e-07,3.44895787407851e-07,4.5166351723742795e-07,1.1809217080345219e-06,0.0,0.0,7.05401452795021e-07,7.655129813835978e-12,1.4045464390446723e-05,1.9233331168113328e-07,1.6639993154440078e-07,6.064553457115877e-18,6.571503933289233e-12,6.478040427765596e-08,2.5631646380382933e-07,5.017338072124971e-05,7.381642639432384e-09,1.9684577783763634e-10,0.0028213166072795456,5.6311751943237975e-08,2.84629892519752e-09,5.6630403293302395e-14,8.320199886407202e-12,1.0716895633051345e-06,1.481948319618255e-10,7.082514470342501e-13,1.3541445948751517e-14,9.642301681212963e-16,7.956359283102812e-13,3.689149936804043e-16,1.366991019802346e-10,1.5315214202759625e-15,3.76,0.0,3.867254413400185e-07,0.9969673974278921,2.7612261061272874e-08,7.2543297403728505e-12,0.6092745631940575,0.603562303386291,1.3918840826905034e-06,6.807381592378786e-09,0.0029777665159019784,1.0437147858633682e-06,6.969118485293154e-09,1.557659481403233e-13,1.786642001409734e-11,4.052944305438963e-05,3.924452112851672e-09
1.773649576958285e-06,0.9694277011412531,4.501864921799011e-07,3.464533071024181e-07,4.564423216981244e-07,1.1930140074844443e-06,0.0,0.0,7.12865419642672e-07,7.801691492396815e-12,1.4183939033553267e-05,1.9400745255733357e-07,1.6736689146653807e-07,6.184960761153886e-18,6.653483649618775e-12,6.504329051700734e-08,2.604802416410425e-07,5.042855762062106e-05,7.471581879579584e-09,1.9911159552993786e-10,0.002836104351694739,5.661889359594516e-08,2.8578885784753893e-09,5.848757748522847e-14,8.45594816090373e-12,1.081048041879695e-06,1.4945141245570287e-10,7.254236789924392e-13,1.4060081519968835e-14,9.960880942364348e-16,8.068689148690236e-13,3.734318251891803e-16,1.3814959357462392e-10,1.5741577967973053e-15,3.76,0.0,3.8667804394174856e-07,0.9969670991433572,2.7858278520629052e-08,7.45302391163433e-12,0.6092894791311608,0.6035472181555116,1.3918492771601452e-06,6.807211447618246e-09,0.002977765625083211,1.0491759049183937e-06,6.969519666058479e-09,1.5741054630607568e-13,1.8055022358985396e-11,4.0693404899525785e-05,3.924343084478039e-09
1.782461251928034e-06,0.9694301230316763,4.5369449234489167e-07,3.480144994987773e-07,4.612430400739263e-07,1.205166982640304e-06,0.0,0.0,7.203637614510479e-07,7.95016190883189e-12,1.4323009015679604e-05,1.9568838847565562e-07,1.6833383650264075e-07,6.3071595048976194e-18,6.7360923657966225e-12,6.530684949507056e-08,2.646874884660685e-07,5.0683661057435824e-05,7.562191582140813e-09,2.0139409405173928e-10,0.002850891722938837,5.692602885196428e-08,2.8695079623627227e-09,6.039463269293443e-14,8.593121712672839e-12,1.0904486033803108e-06,1.5071173320364957e-10,7.429373513644786e-13,1.4595497734148058e-14,1.0288077361000826e-15,8.182047696001583e-13,3.779827517802856e-16,1.3960669836247147e-10,1.617731289962611e-15,3.76,0.0,3.8663524655022767e-07,0.9969668007230343,2.8105407172816734e-08,7.65603550126053e-12,0.609304395220247,0.6035321331648248,1.3918144739033952e-06,6.807041305939691e-09,0.0029777647338588816,1.054636869077584e-06,6.969921294178451e-09,1.5906262265650476e-13,1.8244481739159126e-11,4.0856965620683405e-05,3.924234008172875e-09
1.793980739371003e-06,0.9694332892212094,4.582919716418154e-07,3.500609740869264e-07,4.6755198324126714e-07,1.2211460459109802e-06,0.0,0.0,7.302180412938979e-07,8.147156474727733e-12,1.4505711022604913e-05,1.9789615006931914e-07,1.6959789991433587e-07,6.469642092342209e-18,6.845039059587682e-12,6.565241468149937e-08,2.7025349087940367e-07,5.101704660507281e-05,7.68166058636953e-09,2.0440324686535315e-10,0.002870222664963146,5.732753659342727e-08,2.8847428246609157e-09,6.296468418926682e-14,8.774608566431827e-12,1.1028015728162027e-06,1.5236498725809973e-10,7.663567814875508e-13,1.5321491262743703e-14,1.0729117961134921e-15,8.331800123750498e-13,3.839838586811215e-16,1.415215184004928e-10,1.6761332481138039e-15,3.76,0.0,3.865854801583015e-07,0.9969664103936892,2.8430160530589414e-08,7.928058835469183e-12,0.6093238952260056,0.6035124129448852,1.3917689788132e-06,6.8068188846066936e-09,0.0029777635681506745,1.0617757446133804e-06,6.970447015576101e-09,1.612336294986514e-13,1.8493451024593056e-11,4.1070185541989445e-05,3.924091397021959e-09
1.8055002268139719e-06,0.9694364554744224,4.6290242852572854e-07,3.5211370498878903e-07,4.738981949330134e-07,1.237228784375298e-06,0.0,0.0,7.401307551459087e-07,8.347462324026627e-12,1.4689426200473662e-05,2.0011559323669613e-07,1.7086193857233616e-07,6.635259129943573e-18,6.955069806964009e-12,6.599913039757433e-08,2.7589453505420567e-07,5.135030674430016e-05,7.802284747809555e-09,2.074411185945987e-10,0.0028895529691878447,5.772903340250761e-08,2.900028546551693e-09,6.562412998076783e-14,8.958556257728183e-12,1.1152268511085708e-06,1.5402462886354555e-10,7.903809701813999e-13,1.6077932431078588e-14,1.1185606276441169e-15,8.483328570640083e-13,3.9004387194424997e-16,1.4344758312903714e-10,1.7361966103270407e-15,3.76,0.0,3.865418910164455e-07,0.9969660198318447,2.8756828708552784e-08,8.20773581755752e-12,0.6093433954892465,0.6034926931356117,1.3917234869797586e-06,6.806596468408116e-09,0.002977762401748038,1.0689143557753461e-06,6.970973499041208e-09,1.63417350490965e-13,1.874387748296795e-11,4.128272521912296e-05,3.9239490389957404e-09
1.8170197142569407e-06,0.9694396217910805,4.6752583322432215e-07,3.541726804247483e-07,4.802815725427754e-07,1.2534151860070627e-06,0.0,0.0,7.501017259515585e-07,8.551107268373733e-12,1.4874152139062918e-05,2.0234675689179625e-07,1.7212595286647045e-07,6.8040523211604195e-18,7.066189745029031e-12,6.634699689320032e-08,2.8161104511839845e-07,5.168344155581626e-05,7.924069341053408e-09,2.1050782832680403e-10,0.002908882635590375,5.81305192790537e-08,2.915365146267443e-09,6.83753810375802e-14,9.14497888871241e-12,1.127724657455561e-06,1.5569065550967936e-10,8.150221914617792e-13,1.6865859830794803e-14,1.1657961453456828e-15,8.636643233035335e-13,3.9616315661706505e-16,1.4538486033434447e-10,1.7979558921015867e-15,3.76,0.0,3.8650368811589683e-07,0.9969656290372553,2.9085420663825657e-08,8.49522514187954e-12,0.6093628960085402,0.6034729737370366,1.3916779981074154e-06,6.806374057280166e-09,0.0029777612346502335,1.0760527027599344e-06,6.971500743131495e-09,1.656137484332344e-13,1.8995756893937385e-11,4.1494587632208355e-05,3.923806511063379e-09
1.8285392016999096e-06,0.9694427881709351,4.721621562503113e-07,3.5623788848354123e-07,4.867020142426794e-07,1.2697052388218617e-06,0.0,0.0,7.601307771923233e-07,8.758119072957014e-12,1.5059886439180335e-05,2.0458967995486943e-07,1.7338994318684183e-07,6.976063692488994e-18,7.178404007230125e-12,6.669601428007838e-08,2.874034437772581e-07,5.201645112017693e-05,8.04701963690767e-09,2.136034948518195e-10,0.002928211664148033,5.8531994222910176e-08,2.930752635510648e-09,7.122089426192019e-14,9.333890516936013e-12,1.1402952106109101e-06,1.573630647711595e-10,8.402929027098879e-13,1.7686339264841947e-14,1.2146610653617102e-15,8.791754317369313e-13,4.023420808085754e-16,1.4733331804594204e-10,1.861446057711114e-15,3.76,0.0,3.864701812544705e-07,0.9969652380096744,2.9415945373009374e-08,8.790687608404257e-12,0.6093823967823656,0.6034532547490927,1.3916325119379757e-06,6.806151651166103e-09,0.0029777600668566178,1.0831907857632218e-06,6.972028746378069e-09,1.6782278638385702e-13,1.924908506856233e-11,4.170577574893475e-05,3.923663639010917e-09
1.8400586891428785e-06,0.9694459546137255,4.7681136838906873e-07,3.583093171323836e-07,4.931594189764326e-07,1.2860989308749035e-06,0.0,0.0,7.702177328852555e-07,8.968525455845864e-12,1.5246626712616413e-05,2.0684440134809951e-07,1.7465390992372046e-07,7.151335593877341e-18,7.291717723136915e-12,6.704618253959834e-08,2.93272152323352e-07,5.2349335517134546e-05,8.171140902150667e-09,2.167282366624843e-10,0.002947540054837966,5.893345823391801e-08,2.9461910198255585e-09,7.416317298914747e-14,9.525305155683263e-12,1.1529387288798475e-06,1.5904185430286957e-10,8.662057464735618e-13,1.8540464243630225e-14,1.265198914017528e-15,8.948672040389762e-13,4.085810156770075e-16,1.492929245343326e-10,1.926702522400547e-15,3.76,0.0,3.8644076952613726e-07,0.9969648467488564,2.9748411831526902e-08,9.094286134475166e-12,0.6094018978091238,0.6034335361716268,1.391587028246432e-06,6.805929250015441e-09,0.002977758898366429,1.0903286049809058e-06,6.972557507287439e-09,1.7004442765849286e-13,1.9503857849031623e-11,4.191629252394939e-05,3.923521211308571e-09
1.8515781765858474e-06,0.9694491211191768,4.814734406857559e-07,3.603869542275478e-07,4.996536864523952e-07,1.3025962502587444e-06,0.0,0.0,7.803624175815671e-07,9.18235408731858e-12,1.5434370582096207e-05,2.0911095999111795e-07,1.7591785346742226e-07,7.329910699121777e-18,7.4061360182154e-12,6.739750153103908e-08,2.9921759064653066e-07,5.268209482770702e-05,8.296438399285484e-09,2.198821719550292e-10,0.0029668678076371718,5.933491131191425e-08,2.961680298984308e-09,7.720476748817574e-14,9.719236774304586e-12,1.1656554301147467e-06,1.6072702183497783e-10,8.92773552263388e-13,1.9429356478374967e-14,1.3174540365195023e-15,9.10740662939745e-13,4.148803354176609e-16,1.5126364830868014e-10,1.9937611545894792e-15,3.76,0.0,3.864149285088827e-07,0.9969644552545552,3.008282905293618e-08,9.406185766591393e-12,0.6094213990871487,0.6034138180044096,1.391541546836191e-06,6.805706853783071e-09,0.002977757729178742,1.097466160608297e-06,6.973087024343653e-09,1.7227863582514485e-13,1.976007110838117e-11,4.212614090098111e-05,3.923378733696322e-09
1.8619457152845195e-06,0.9694519710274275,4.856802774569381e-07,3.6226212571596036e-07,5.055299625450225e-07,1.3175324292590562e-06,0.0,0.0,7.895418475270274e-07,9.37774870865124e-12,1.5604196183201908e-05,2.111610157802829e-07,1.7705538314914737e-07,7.493488064309828e-18,7.510061131701673e-12,6.77146722902046e-08,3.046344350131542e-07,5.298147132518223e-05,8.410216170804915e-09,2.2274577159589298e-10,0.00298426223974075,5.969620973424826e-08,2.9756641607513674e-09,8.002926353702659e-14,9.895938759379418e-12,1.1771632123492256e-06,1.622491239853998e-10,9.17255325690662e-13,2.026003570988097e-14,1.3659892339932688e-15,9.251829641483395e-13,4.206016639612021e-16,1.530467791484176e-10,2.055684788929596e-15,3.76,0.0,3.8639434502795833e-07,0.9969641027098524,3.038547991831203e-08,9.694131017099474e-12,0.6094389504507818,0.6033960720044352,1.391500615375041e-06,6.805506701345562e-09,0.0029777566763130336,1.103889735464357e-06,6.973564234930195e-09,1.7430013795980776e-13,1.9991891264940334e-11,4.23144353831081e-05,3.923250276730588e-09
1.8723132539831915e-06,0.9694548209859959,4.898974869383925e-07,3.64142307136966e-07,5.114359447863537e-07,1.3325525281489587e-06,0.0,0.0,7.987677691305022e-07,9.575957828014693e-12,1.577483106260054e-05,2.1322071962213047e-07,1.7819289464493642e-07,7.659807419254575e-18,7.614888832696333e-12,6.803277467557487e-08,3.1011407362598564e-07,5.328074662667031e-05,8.524954778996322e-09,2.2563319920451812e-10,0.003001656155117099,6.005749930058367e-08,2.98968923516654e-09,8.293823582376226e-14,1.0074700900457158e-11,1.1887306070459125e-06,1.6377638897742327e-10,9.422877830927604e-13,2.112066677275619e-14,1.4159855127534937e-15,9.397740078952922e-13,4.2637248684366384e-16,1.5483886704821897e-10,2.119124392265944e-15,3.76,0.0,3.8637598956753585e-07,0.996963749975649,3.0689724811986096e-08,9.989058928191314e-12,0.609456502015257,0.6033783263362721,1.3914596855122772e-06,6.8053065528324456e-09,0.0029777556228813666,1.1103130971119908e-06,6.974042055617958e-09,1.7633176376605826e-13,2.022487192562365e-11,4.25021929656891e-05,3.923121970613078e-09
1.8826807926818636e-06,0.9694576709946658,4.941250485185868e-07,3.6602748944228746e-07,5.173715616250526e-07,1.3476565383179892e-06,0.0,0.0,8.080400555939184e-07,9.777001515269662e-12,1.5946273509791116e-05,2.1529009986878997e-07,1.7933038823908072e-07,7.828900547526291e-18,7.720622848323085e-12,6.835180835855244e-08,3.156568097089596e-07,5.357992079122004e-05,8.640658050447446e-09,2.2854454033186848e-10,0.00301904955374913,6.041878001079382e-08,3.00375551137566e-09,8.593364299729685e-14,1.0255533291202355e-11,1.2003577720648496e-06,1.653088152961879e-10,9.678806728291805e-13,2.2012127988828673e-14,1.4674769362725722e-15,9.545145420386683e-13,4.321930831173074e-16,1.5663988953805953e-10,2.1841070628224185e-15,3.76,0.0,3.863596040614232e-07,0.9969633970517651,3.0995570340200695e-08,1.0291094288651023e-11,0.6094740537792571,0.603360580999633,1.3914187571507554e-06,6.8051064082195535e-09,0.0029777545688831684,1.1167362456927585e-06,6.974520485261985e-09,1.7837348720387105e-13,2.0459010144859743e-11,4.268941576958694e-05,3.922993645871825e-09
