Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376)
1.4269405758275761e-05,0.8224102124047885,4.341564911010253e-07,1.9752809160686523e-07,1.7771026058587364e-07,4.760658656643876e-06,0.0,0.0,1.7035961313152662e-06,1.5065741394675204e-08,5.048793986220151e-05,7.550578286857868e-07,1.430653094866957e-08,9.980783031523948e-20,1.1492783632104458e-13,1.433086632082731e-09,1.3646148792129317e-06,8.956130539488378e-05,1.5761452876274352e-09,2.4588206273187084e-10,0.0008094500714352498,1.748174205519886e-09,4.59333778474806e-11,3.4606580135829208e-12,2.5568120966990756e-11,9.439137333537916e-06,5.82992098823135e-11,5.58832053893374e-12,1.2634081652823516e-11,7.350717128650044e-14,1.5560806157044911e-12,2.693079083564746e-15,1.175644307261115e-10,3.041209820801201e-12,3.76,0.0,0.0003475823620949742,0.9988981528503375,5.007914300534167e-06,7.226045923589767e-08,0.6358497935556243,0.6340674671317752,1.0254453270455255e-07,1.4379069826754757e-10,0.0009902886112771836,3.134474719163105e-07,4.532685238150471e-11,3.057687809231242e-13,1.253924209705941e-11,6.134958151821516e-05,9.6093841134542e-10,1.0922717932391043e-07,1.1302418580494117e-07,1.4426375657223137e-06,1.2933478232572685e-05,1.532138137950009e-08,1.89944766636683e-08,3.9491647422300975e-15,1.332801933569144e-15,5.663916527535145e-11,8.880171284537048e-11,1.668828848265928e-07,3.6683380646991843e-09
1.4393652221119563e-05,0.8224144486270774,4.3949279177298807e-07,2.000249172914673e-07,1.8044419101273517e-07,4.854145821225989e-06,0.0,0.0,1.725854210032493e-06,1.529712626615092e-08,5.14127781979211e-05,7.698127437022908e-07,1.4461317256307379e-08,1.0341993499786742e-19,1.17643648568441e-13,1.4514612937363724e-09,1.3940704391491898e-06,9.044258114028403e-05,1.6134150005488394e-09,2.5152112363264736e-10,0.0008176147189819612,1.7659004599180476e-09,4.6522780238797337e-11,3.6137894182274294e-12,2.6124599703778298e-11,9.622590651667282e-06,5.919231909608443e-11,5.853059313185228e-12,1.3282828629500966e-11,7.669553062878918e-14,1.591502710712571e-12,2.747486717148602e-15,1.1937953604883865e-10,3.110908058017582e-12,3.76,0.0,0.00032563955714704146,0.9988968387159567,5.119806542375208e-06,7.442835832608823e-08,0.6358806758745461,0.6340797732509837,1.0194909884038046e-07,1.437728251797457e-10,0.0009902873079721739,3.16626605829042e-07,4.5483886257552314e-11,3.1015441044917755e-13,1.2732229320202614e-11,6.177443680335328e-05,9.609508551735167e-10,1.1067901846140634e-07,1.1444284384471294e-07,1.4618505665275965e-06,1.3178525507888796e-05,1.5508025034450144e-08,1.9227742189959843e-08,3.9998042758663445e-15,1.3498849465812441e-15,5.736501704486094e-11,8.979227732745498e-11,1.689950927223245e-07,3.737879075256614e-09
1.4517898683963365e-05,0.8224184965424787,4.4487521087421824e-07,2.0254478748094379e-07,1.8320696937013791e-07,4.9487472696733395e-06,0.0,0.0,1.7482226149772659e-06,1.5529743803111435e-08,5.234603591919802e-05,7.847564632460128e-07,1.4616399038711553e-08,1.0714207916853996e-19,1.2040562266812988e-13,1.47000567772306e-09,1.423953033211395e-06,9.132369068825117e-05,1.651312193211476e-09,2.5725273107389413e-10,0.000825779337438831,1.7836265498332128e-09,4.711765281440058e-11,3.772608592498064e-12,2.6689298643730886e-11,9.808317895037788e-06,6.009542375755902e-11,6.1285490546423105e-12,1.3959672367972014e-11,7.999884900192313e-14,1.6274797549568502e-12,2.8026484698269367e-15,1.2121371366622745e-10,3.181690396715367e-12,3.76,0.0,0.00030508644249996683,0.9988955191104204,5.233417896496913e-06,7.664305146113063e-08,0.6359101748475099,0.6340906823421549,1.0139128316148959e-07,1.437559443081704e-10,0.0009902859992425976,3.19807379311943e-07,4.5642096264647175e-11,3.1458312821332273e-13,1.2927229192922666e-11,6.21971382232263e-05,9.609614245879919e-10,1.1214502690752137e-07,1.158750899735646e-07,1.4812472724866518e-06,1.3426444714142122e-05,1.5696250227575155e-08,1.946298464740833e-08,4.0509118455392786e-15,1.3671259093978277e-15,5.8097581493018894e-11,9.078530381614724e-11,1.7112753218671798e-07,3.80823563688383e-09
1.4642145146807167e-05,0.8224223681524728,4.5030412611534004e-07,2.050878864044437e-07,1.8599883104028776e-07,5.044471265843741e-06,0.0,0.0,1.7707016755783542e-06,1.576359595848689e-08,5.328773219599971e-05,7.998907331549575e-07,1.4771779736433846e-08,1.1097713408200054e-19,1.2321434264732086e-13,1.4887212709392364e-09,1.4542667569353356e-06,9.220463285820262e-05,1.689844508180272e-09,2.6307799032014457e-10,0.0008339439075547606,1.801352444065312e-09,4.771804412027515e-11,3.937291183205228e-12,2.726230004973497e-11,9.996338232410379e-06,6.100862701444327e-11,6.41515923589555e-12,1.4665625106598967e-11,8.342054509147719e-14,1.664018211499283e-12,2.858572824934495e-15,1.230671286603807e-10,3.253568489563046e-12,3.76,0.0,0.0002858350057314305,0.9988941939832926,5.348766301377407e-06,7.890521588041911e-08,0.6359383784669304,0.6341002823736005,1.0086870591583552e-07,1.4373999265075409e-10,0.0009902846850408393,3.229898015865859e-07,4.5801497138462866e-11,3.1905530685432735e-13,1.3124260514740135e-11,6.261772521285978e-05,9.609701456164183e-10,1.136253297378699e-07,1.1732104518672869e-07,1.5008293296438281e-06,1.3677260792702237e-05,1.5886071118868055e-08,1.970022158949628e-08,4.102491516383508e-15,1.3845261773878119e-15,5.88369143515283e-11,9.178080973075016e-11,1.7328038389446374e-07,3.879414807194509e-09
1.476639160965097e-05,0.8224260746987312,4.557799178924763e-07,2.076544001161403e-07,1.888200139055998e-07,5.14132614712057e-06,0.0,0.0,1.7932917299991738e-06,1.5998684860480087e-08,5.423788692924863e-05,8.152173143991193e-07,1.4927462847474917e-08,1.14928037817465e-19,1.2607039932497058e-13,1.5076095676272298e-09,1.4850157391894652e-06,9.308540658260877e-05,1.7290196709294612e-09,2.689980184085917e-10,0.0008421084112676395,1.819078113559919e-09,4.832400329468428e-11,4.108017352729186e-12,2.7843686911410197e-11,1.0186670996838725e-05,6.193203276323318e-11,6.713269965278188e-12,1.5401729163246885e-11,8.696412196225778e-14,1.7011246367747548e-12,2.9152685641055867e-15,1.2493994751508184e-10,3.3265541032508183e-12,3.76,0.0,0.0002678028084571839,0.9988928632835721,5.46586984836105e-06,8.121553545174293e-08,0.6359653691529192,0.6341086557375663,1.0037913422436522e-07,1.437249112802824e-10,0.0009902833653171095,3.261738823714424e-07,4.596210342399733e-11,3.235713323914865e-13,1.3323340460122144e-11,6.30362371192686e-05,9.609772232114327e-10,1.1512005274027051e-07,1.1878083107986828e-07,1.5205983907178932e-06,1.3930998910995225e-05,1.6077501920926255e-08,1.9939470662336968e-08,4.154547380975552e-15,1.402087117052917e-15,5.958307535152854e-11,9.277881270912489e-11,1.754538293310666e-07,3.951423708423973e-09
1.4890638072494772e-05,0.8224296267112442,4.613029696819388e-07,2.102445165121766e-07,1.9167075835402408e-07,5.239320324705e-06,0.0,0.0,1.8159931251110598e-06,1.623501280614446e-08,5.519652075159542e-05,8.307379831797907e-07,1.5083451927070078e-08,1.189977945146346e-19,1.289743903586567e-13,1.5266720708270875e-09,1.516204142465235e-06,9.396601090038165e-05,1.7688454908628926e-09,2.7501394429525366e-10,0.0008502728316287118,1.8368035312596504e-09,4.893557981898857e-11,4.2849718781474436e-12,2.843354295300896e-11,1.0379335686717178e-05,6.286574573840758e-11,7.023272243865812e-12,1.6169057676410234e-11,9.063316884696467e-14,1.7388056836542799e-12,2.97274445719773e-15,1.2683233813370592e-10,3.4006591194261784e-12,3.76,0.0,0.00025091263331377425,0.9988915269596996,5.584746782968585e-06,8.357470072381018e-08,0.6359912241062252,0.634115879603333,9.992047538982488e-08,1.4371064498377864e-10,0.000990282040016455,3.2935963185938535e-07,4.612392949435041e-11,3.281315593132304e-13,1.3524484573707907e-11,6.34527131972587e-05,9.609827846100338e-10,1.1662932245167392e-07,1.2025456988897422e-07,1.540556115692772e-06,1.4187684462904062e-05,1.627055666457414e-08,2.0180749544026455e-08,4.207083547220495e-15,1.4198101459661306e-15,6.033612540129789e-11,9.377933332752686e-11,1.7764805085217812e-07,4.0242695275274335e-09
1.5014884535338574e-05,0.8224330340533997,4.668736676871861e-07,2.1285842535218787e-07,1.9455130728947362e-07,5.338462283927029e-06,0.0,0.0,1.8388062164688084e-06,1.647258225538032e-08,5.6163655028270113e-05,8.464545310345228e-07,1.523975058704171e-08,1.2318947904901116e-19,1.3192692048712305e-13,1.5459102949852262e-09,1.5478361631653044e-06,9.48464449505337e-05,1.8093298623315756e-09,2.8112690897532053e-10,0.0008584371527317277,1.854528671965806e-09,4.9552823186030956e-11,4.468344252316447e-12,2.903195264065226e-11,1.0574351966875383e-05,6.380987153905442e-11,7.345568228157117e-12,1.696871536192744e-11,9.443136296105892e-14,1.7770681034145983e-12,3.031009253512229e-15,1.2874446985530313e-10,3.4758955356509795e-12,3.76,0.0,0.00023509215329879207,0.9988901849595497,5.705415506222037e-06,8.598340897924679e-08,0.6360160156388243,0.6341220262479541,9.949077500410785e-08,1.4369714195593174e-10,0.000990280709089819,3.325470606967025e-07,4.62869895682955e-11,3.327363644901311e-13,1.3727712417166547e-11,6.386719260554072e-05,9.609867924577684e-10,1.1815326618967855e-07,1.2174238452518388e-07,1.5607041723774447e-06,1.4447343069285475e-05,1.6465249627623014e-08,2.0424075970411504e-08,4.260104158832202e-15,1.4376966486239624e-15,6.109612061472308e-11,9.478239006162182e-11,1.7986323173988028e-07,4.097959516313224e-09
1.5139130998182376e-05,0.8224363059642061,4.724924009864738e-07,2.1549631827971177e-07,1.974619061421188e-07,5.438760584565802e-06,0.0,0.0,1.8617313682916878e-06,1.6711395825327983e-08,5.713931185800922e-05,8.623687649342844e-07,1.5396362494585037e-08,1.2750623838263337e-19,1.3492860156302296e-13,1.5653257635299483e-09,1.5799160319060922e-06,9.572670796576611e-05,1.8504807656783832e-09,2.873380656196474e-10,0.0008666013596465737,1.872253512209448e-09,5.0175783436081706e-11,4.658328786965077e-12,2.9639001188459246e-11,1.0771739669704135e-05,6.47645165712104e-11,7.68057149840816e-12,1.7801839285611847e-11,9.836247135344946e-14,1.8159187457014415e-12,3.090072058443302e-15,1.3067651347433362e-10,3.5522754663805095e-12,3.76,0.0,0.0002202736220525638,0.9988888372304412,5.827894575984798e-06,8.844236428808344e-08,0.6360398114835714,0.6341271633660579,9.908819844829457e-08,1.436843537728235e-10,0.000990279372486922,3.3573617996352234e-07,4.645129772732147e-11,3.373861507264518e-13,1.3933042111004461e-11,6.427971440282765e-05,9.609894429673744e-10,1.196920120735414e-07,1.232443986008449e-07,1.5810442369390041e-06,1.4710000578596705e-05,1.6661595235227664e-08,2.0669467793161673e-08,4.313613392444357e-15,1.4557480090674195e-15,6.186312159303114e-11,9.578800084751158e-11,1.8209955625649735e-07,4.1725009916112365e-09
1.5263377461026176e-05,0.8224394510978444,4.78159562041443e-07,2.1815838883575477e-07,2.0040280287357983e-07,5.540223861217672e-06,0.0,0.0,1.8847689534531902e-06,1.695145628513865e-08,5.812351407405817e-05,8.784825073931016e-07,1.5553291372262087e-08,1.319512902672611e-19,1.3798005253908502e-13,1.58492000880993e-09,1.612448013819999e-06,9.660679926711245e-05,1.8923062682719215e-09,2.936485797267766e-10,0.0008747654383571044,1.8899780301312895e-09,5.080451116572709e-11,4.855124717812408e-12,3.0254774566535835e-11,1.0971518796311895e-05,6.572978813227234e-11,8.028707332100941e-12,1.8669599652133507e-11,1.0243035280205052e-13,1.855364561565047e-12,3.1499419994185828e-15,1.3262864125810736e-10,3.6298111439622715e-12,3.76,0.0,0.00020639358375497605,0.9988874837191443,5.952202708315785e-06,9.095227756174564e-08,0.6360626750842421,0.6341313543600237,9.871102420616176e-08,1.436722350880093e-10,0.0009902780301497644,3.3892700115556216e-07,4.661686793112372e-11,3.4208127822608797e-13,1.4140488788336398e-11,6.469031754502647e-05,9.609908849294127e-10,1.2124568905642135e-07,1.247607364641571e-07,1.6015779944083254e-06,1.4975683067626e-05,1.6859607685514948e-08,2.0916942931806485e-08,4.36761543961356e-15,1.4739656805448897e-15,6.263719169744164e-11,9.679618763620792e-11,1.8435720969567084e-07,4.247901335465909e-09
1.5387623923869977e-05,0.8224424775607113,4.838755463344305e-07,2.2084483247713238e-07,2.0337424798708614e-07,5.64286082368499e-06,0.0,0.0,1.90791935347215e-06,1.719276655110422e-08,5.9116285245246925e-05,8.947975965856594e-07,1.5710540997772155e-08,1.365279270022225e-19,1.4108189970586883e-13,1.6046945756705843e-09,1.6454364088513025e-06,9.74867182588716e-05,1.9348145255306476e-09,3.000596292444814e-10,0.0008829293757029031,1.90770220536991e-09,5.143905697882824e-11,5.058936311743857e-12,3.0879359508864684e-11,1.1173709517725896e-05,6.67057944620593e-11,8.390412983325996e-12,1.9573200610393692e-11,1.0663895973518731e-13,1.895412606115592e-12,3.210628096970728e-15,1.3460102696114493e-10,3.708514919655171e-12,3.76,0.0,0.00019339260139534294,0.9988861243718695,6.078358778837421e-06,9.351386660754755e-08,0.6360846658672044,0.6341346586117654,9.835764747722212e-08,1.4366074329275687e-10,0.0009902766820275948,3.4211953616711786e-07,4.678371403206295e-11,3.4682212542929765e-13,1.4350072707176925e-11,6.509904088274456e-05,9.60991010639169e-10,1.2281442695568013e-07,1.2629152323156866e-07,1.622307139159973e-06,1.5244416842321158e-05,1.705930140442932e-08,2.116651936583556e-08,4.422114530378853e-15,1.4923510828175801e-15,6.341838748900012e-11,9.780697009280511e-11,1.8663637843085096e-07,4.3241679953545125e-09
1.5511870386713777e-05,0.822445392946118,4.896407523613925e-07,2.2355584659591409e-07,2.0637649453941113e-07,5.746680257363984e-06,0.0,0.0,1.9311829585071322e-06,1.743532968212696e-08,6.011764967713864e-05,9.113158864510182e-07,1.5868115202772617e-08,1.412395181352867e-19,1.4423477679832133e-13,1.6246510198229738e-09,1.6788855520690125e-06,9.836646442312879e-05,1.9780137819799765e-09,3.065724047030672e-10,0.0008910931593247266,1.92542601895763e-09,5.207947189605578e-11,5.269972976114357e-12,3.1512843519538245e-11,1.1378332176119858e-05,6.769264466400092e-11,8.76613796830861e-12,2.0513881075736285e-11,1.109923401883301e-13,1.9360700381723543e-12,3.272139781070948e-15,1.365938458440942e-10,3.788399264670476e-12,3.76,0.0,0.0001812150022515805,0.9988847591342735,6.206381824118249e-06,9.612785618369853e-08,0.6361058394958851,0.6341371317373274,9.80265614899854e-08,1.4364983858489516e-10,0.00099027532807025,3.45313797275219e-07,4.6951849789466054e-11,3.516091146387637e-13,1.456181327065775e-11,6.55059231584323e-05,9.609900024771433e-10,1.243983564693752e-07,1.2783688480883566e-07,1.6432333753707339e-06,1.5516228438710678e-05,1.7260691077110265e-08,2.1418215201242746e-08,4.4771149339733076e-15,1.5109056168200951e-15,6.420677015340552e-11,9.882036616633271e-11,1.8893724996187311e-07,4.401308484436735e-09
1.56236922032732e-05,0.8224479277076825,4.948718546841245e-07,2.260169317749339e-07,2.0910506288100668e-07,5.841136082945906e-06,0.0,0.0,1.952217322757819e-06,1.765471033940961e-08,6.1026245586933014e-05,9.263576289818797e-07,1.6010212713176096e-08,1.4559818253654348e-19,1.471165265021742e-13,1.642768617597811e-09,1.7093873321517643e-06,9.915808783463029e-05,2.017490803827114e-09,3.125218725331973e-10,0.000898440423540347,1.9413771273426566e-09,5.26609061932238e-11,5.466260714612317e-12,3.2090660781656484e-11,1.1564588826498007e-05,6.8590172285779e-11,9.116658620719167e-12,2.139324911378251e-11,1.1503758828684678e-13,1.9731887559802376e-12,3.328214016878265e-15,1.3840499928731786e-10,3.861314966906957e-12,3.76,0.0,0.00017091598563885235,0.9988835253388645,6.323214692810908e-06,9.852585391341312e-08,0.636124240258183,0.6341386900594125,9.774646949249671e-08,1.436404954873937e-10,0.0009902741044682845,3.4819011852867344e-07,4.7104285934629373e-11,3.559571547100334e-13,1.47542355072078e-11,6.587057503064104e-05,9.609882672828438e-10,1.2583699061511197e-07,1.292402764112117e-07,1.662236917905082e-06,1.5763512531232585e-05,1.7443403716287826e-08,2.1646568591111673e-08,4.527047457090339e-15,1.5277505425844242e-15,6.492251413349252e-11,9.973467691085906e-11,1.910267461417085e-07,4.47148831134843e-09
1.573551401983262e-05,0.8224503831407871,5.001434477435383e-07,2.2849822715451404e-07,2.1185897552598775e-07,5.936563399910846e-06,0.0,0.0,1.9733440027043142e-06,1.7875110829597973e-08,6.194184108230445e-05,9.415668525924795e-07,1.6152579149999348e-08,1.500715166326626e-19,1.5004060228042058e-13,1.6610359528947525e-09,1.7402690687612022e-06,9.99495706191862e-05,2.05754042404907e-09,3.1855559895371535e-10,0.0009057875458519305,1.9573279164191125e-09,5.324717421322226e-11,5.6687347638842885e-12,3.267582268969276e-11,1.1752847035771911e-05,6.949665348746047e-11,9.479254782222771e-12,2.2304637795265973e-11,1.1920655075748858e-13,2.0108123337467747e-12,3.3849714799618373e-15,1.4023297672242424e-10,3.935206392677049e-12,3.76,0.0,0.00016120590776664325,0.9988822866874515,6.441589469440133e-06,1.0096742705710525e-07,0.6361420571157187,0.6341396530803783,9.748231969552036e-08,1.4363157212624557e-10,0.0009902728760509314,3.510678576222291e-07,4.725778770694109e-11,3.6034314080790633e-13,1.4948431072457577e-11,6.623379502267886e-05,9.609856609385637e-10,1.2728813314868748e-07,1.306556692165399e-07,1.681402750234634e-06,1.6013331011701516e-05,1.762751238150193e-08,2.1876666769557643e-08,4.577392661327462e-15,1.5447347418690214e-15,6.564417556426736e-11,1.0065113913430793e-10,1.9313411277333843e-07,4.542387649176357e-09
1.584733583639204e-05,0.8224527638303694,5.054558289031487e-07,2.3099988071134365e-07,2.146384222924657e-07,6.032968771629776e-06,0.0,0.0,1.9945633007366482e-06,1.8096533662900538e-08,6.286445541771087e-05,9.569449420396552e-07,1.6295217418321582e-08,1.5466214083267707e-19,1.5300748186701543e-13,1.6794541845535991e-09,1.7715339963771882e-06,0.00010074091254383229,2.0981688422047703e-09,3.246744785604414e-10,0.0009131345187183939,1.9732783748841487e-09,5.383831378236058e-11,5.877558911083726e-12,3.326839466580684e-11,1.1943121994046178e-05,7.041216979092174e-11,9.854280800293909e-12,2.3249025907213936e-11,1.2350238532144585e-13,2.0489462157342135e-12,3.442419221717243e-15,1.4207790910623854e-10,4.010082886981077e-12,3.76,0.0,0.00015205109100374244,0.9988810431392696,6.561520371646409e-06,1.0345311862745966e-07,0.6361593237419533,0.6341400544334601,9.723320506753518e-08,1.4362304436085844e-10,0.0009902716427868136,3.539470242447063e-07,4.7412364992878766e-11,3.647674131635948e-13,1.514441778577888e-11,6.659561114666067e-05,9.609822317157336e-10,1.2875188128263044e-07,1.320831567620207e-07,1.7007321367567415e-06,1.6265703707125968e-05,1.781302808618476e-08,2.2108523132290797e-08,4.628153735068693e-15,1.5618592183182719e-15,6.637179614626257e-11,1.0156976383215186e-10,1.9525948905600586e-07,4.614012112623371e-09
