Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087)
3.8825376804764625e-05,0.9246657228562046,0.00011418696029974033,5.9909440865373774e-05,5.491390833900135e-05,0.003182991206484912,0.0,0.0,0.000148634403788083,1.632521955554107e-06,0.014839043541391199,0.0005797250810923095,4.604931873243942e-06,7.796803146677425e-13,3.4181291292765194e-09,7.065521247309893e-07,0.000622127470830269,0.0006574997782261154,1.0149347643851524e-05,2.0744232851922164e-06,0.011985601730681463,7.192081852497605e-08,3.8685036000719234e-08,5.928759657139679e-07,2.218523481872523e-08,0.005687352344406483,1.0988378298725324e-07,8.134077072956783e-06,2.960160562633146e-06,1.1955086402273527e-08,1.91111924764086e-08,1.895716726105632e-11,3.764802651529196e-08,1.0586653626674467e-08,3.76,0.0,1.0207953428265857e-06,0.9838693925065293,0.004328631116368859,0.0001710073624362887,0.7890816858235135,0.736860148257489,3.455997745323006e-07,8.69244152291887e-10,0.0015532406987539557,1.5594441054543439e-06,4.338176757089709e-09,6.183749824773304e-11,3.4585443354267312e-09,0.0015911193578334992,1.9370126634403827e-09,5.632624859225462e-05,5.186926019897825e-05,0.0004251058799385799,0.007650469701061575,1.9712669268059245e-06,2.6500656358700653e-06,8.618180748435729e-13,4.2369296886588176e-13,2.5667795583154615e-08,1.9727345737629754e-08,3.2065298409705256e-05,9.767469929171962e-07,0.0006017929077400988,3.217775475918723e-08,4.164984415799677e-11,4.023488812372745e-09,1.7093851215898963e-05,4.114632052037824e-09,8.338835519776849e-05,0.0005956142284040117,1.152858580320674e-09,3.1445588642944124e-13
3.907432075096187e-05,0.9247245037581692,0.0001162084079328915,6.095478497705578e-05,5.592494783466615e-05,0.0032524765425588132,0.0,0.0,0.0001516495855004839,1.669935530835431e-06,0.015168926125852416,0.0005931956808470323,4.70718360313832e-06,8.195779674065605e-13,3.529361061736921e-09,7.197184139563801e-07,0.0006353153987900227,0.0006649428932424496,1.0435078919197341e-05,2.1226072155664535e-06,0.012056026701162225,7.239031243561672e-08,3.963131551090697e-08,6.196525107871675e-07,2.282861703681942e-08,0.005820411926165167,1.1103256605876172e-07,8.459724106142673e-06,3.0980601982831456e-06,1.2486431312188488e-08,1.98960829871254e-08,1.968023409677309e-11,3.8281763868081066e-08,1.0972760324191312e-08,3.76,0.0,1.0207700669472698e-06,0.9835480486504409,0.0044288389250671445,0.00017574693872836455,0.7893380015461191,0.7363554193988554,3.453631063418944e-07,8.68648962265116e-10,0.0015527333969916712,1.5882287335771401e-06,4.405933887030017e-09,6.291063121225245e-11,3.5195848350555304e-09,0.0016215231884373982,1.934930683072166e-09,5.731849492601665e-05,5.275891500445158e-05,0.00043168283395240276,0.007791395371628696,2.00464716007406e-06,2.6949345789369443e-06,8.775462009123823e-13,4.314210632485315e-13,2.6136694250655743e-08,2.0155535864979047e-08,3.26067193177479e-05,9.943584572657677e-07,0.0006262022305263704,3.2847301792238515e-08,4.236396782183216e-11,4.0898344724263106e-09,1.8188062683110404e-05,4.200819252915473e-09,8.393656907998054e-05,0.0006114693116172766,1.180525552554098e-09,3.2191992206448824e-13
3.932326469715911e-05,0.9247840653563767,0.00011824594035824714,6.200794391933376e-05,5.6945041170456554e-05,0.0033231434191040767,0.0,0.0,0.00015470416223857802,1.708030808581308e-06,0.015504477575428343,0.0006069168486224992,4.810982630277177e-06,8.61205300443653e-13,3.6434789796812004e-09,7.330174343060869e-07,0.0006486916504290615,0.000672526086400328,1.0727082951841851e-05,2.1714385338894824e-06,0.012126295017129108,7.286045961363993e-08,4.059671400160592e-08,6.474767987572812e-07,2.3488265129563053e-08,0.005955968255245578,1.1219747063824042e-07,8.797625499917201e-06,3.241591419698041e-06,1.3038038459772441e-08,2.070787309166131e-08,2.0428270087645586e-11,3.8922218842387474e-08,1.1374999360178833e-08,3.76,0.0,1.0207472601246266e-06,0.9832211497833269,0.004530841037050639,0.0001806075536271187,0.7895975300581751,0.7358436341339621,3.451231300098425e-07,8.680454515962294e-10,0.0015522173256489608,1.6173512912472728e-06,4.474071255725649e-09,6.399090552570739e-11,3.581062427054393e-09,0.0016523261945283977,1.932818747496226e-09,5.831822427613227e-05,5.3654403607674786e-05,0.0004382772981476147,0.007933598095740077,2.0382310524486444e-06,2.7400767487161432e-06,8.934182993585136e-13,4.3921974934354436e-13,2.6609898586906875e-08,2.059152066763214e-08,3.315127053213595e-05,1.0121125864121172e-06,0.0006514164412823768,3.3525846250082946e-08,4.308297267915929e-11,4.156493024905324e-09,1.9344573410046516e-05,4.2936285162701126e-09,8.44991716580903e-05,0.0006276936987389101,1.2088242491564262e-09,3.2955054713474436e-13
3.9572208643356356e-05,0.9248444125101933,0.00012029904283753938,6.306863800692347e-05,5.797395722569664e-05,0.003394999722459513,0.0,0.0,0.00015779782650125857,1.7468124231355446e-06,0.015845740120167158,0.000620891099038154,4.9163313190946285e-06,9.046162446383741e-13,3.760520357242037e-09,7.464469178570963e-07,0.0006622556640219186,0.000680252785023958,1.1025429914578187e-05,2.2209101173308332e-06,0.012196406564679371,7.333129354155596e-08,4.158142394043104e-08,6.763805206946577e-07,2.4164433637701602e-08,0.00609404302121607,1.1337843465631196e-07,9.148147628104009e-06,3.3909375739582385e-06,1.3610482795019416e-08,2.154718083528003e-08,2.120194271061531e-11,3.956928997797165e-08,1.1794026032886451e-08,3.76,0.0,1.0207268618114611e-06,0.9828886558125841,0.004634651817194867,0.00018559210266426074,0.7898603030059539,0.7353247520151972,3.4487982658708246e-07,8.674335725530906e-10,0.0015516924214277379,1.6468070323284315e-06,4.542566259021436e-09,6.507798838169997e-11,3.6429590980052433e-09,0.0016835257073721847,1.930676714006726e-09,5.932516994140121e-05,5.45554630498782e-05,0.0004448867157637889,0.008077045335696243,2.07200790238771e-06,2.785477747784687e-06,9.094310662859445e-13,4.4708740100100444e-13,2.7087310811681924e-08,2.103536783659717e-08,3.369877374668517e-05,1.0300046450661862e-06,0.0006774521424871778,3.421333296480141e-08,4.3806653940014325e-11,4.223440150980656e-09,2.0566310122599048e-05,4.393536579870852e-09,8.507688907027793e-05,0.0006442941853753349,1.2377742454204724e-09,3.3735281589087766e-13
3.98211525895536e-05,0.924905549860766,0.00012236718793500218,6.413658066212514e-05,5.901145725084515e-05,0.003468053000466652,0.0,0.0,0.00016093024479036015,1.7862847731715766e-06,0.016192754640619842,0.0006351209036089687,5.023231717109462e-06,9.498651652702599e-13,3.880521488396024e-09,7.600045113743962e-07,0.0006760067539533748,0.0006881264127514364,1.1330188431630035e-05,2.271014373109242e-06,0.012266361290953437,7.380284838720773e-08,4.25856316797992e-08,7.063958264653283e-07,2.4857372508107922e-08,0.006234657075459844,1.1457539055079035e-07,9.511662524919846e-06,3.5462853310202785e-06,1.4204344614471219e-08,2.241462303578715e-08,2.20019265256359e-11,4.0222871674677e-08,1.2230517773422529e-08,3.76,0.0,1.0207088024281957e-06,0.9825505282077969,0.004740285177881513,0.0001907035428989573,0.7901263513688298,0.7347987349070301,3.4463317820898153e-07,8.66813280127838e-10,0.0015511586234960375,1.6765909207633334e-06,4.611395848855024e-09,6.617153913935192e-11,3.7052563637453034e-09,0.0017151187515530943,1.9285044507216016e-09,6.033905855417589e-05,5.546182494969168e-05,0.00045150851004535213,0.00822170323414429,2.1059668000185395e-06,2.8311228991666847e-06,9.25581090433119e-13,4.550223395198609e-13,2.7568829973078314e-08,2.148714244153098e-08,3.4249047132334064e-05,1.0480297286493816e-06,0.0007043257886827041,3.4909699978319355e-08,4.4534802175103505e-11,4.290651107600547e-09,2.1856291138018308e-05,4.501049556174201e-09,8.567048789524406e-05,0.0006612776166070627,1.2673963608973937e-09,3.453321084220895e-13
4.007009653575084e-05,0.9249674818275294,0.0001244498365146678,6.521147889373784e-05,6.005729522525758e-05,0.003542310456053263,0.0,0.0,0.00016410105804189434,1.8264520175630485e-06,0.016545560642141705,0.0006496086891452932,5.131685573198108e-06,9.970068010933276e-13,4.003517431422958e-09,7.736877804919981e-07,0.0006899441095377946,0.0006961503847657843,1.1641425520763583e-05,2.321743251827687e-06,0.012336159203474356,7.427515898753202e-08,4.360951722141737e-08,7.375553063758779e-07,2.5567326657580246e-08,0.006377830395940473,1.1578826567815177e-07,9.88854772982594e-06,3.707824598608639e-06,1.4820209014978243e-08,2.331081451647424e-08,2.2828902754768456e-11,4.0882854388649305e-08,1.2685174574544549e-08,3.76,0.0,1.020693003352653e-06,0.9822067300387818,0.004847754566661871,0.0001959448935868319,0.7903957054302123,0.7342655470302858,3.4438316811612204e-07,8.661845320891265e-10,0.0015506158735480856,1.7066976355168719e-06,4.680536570633413e-09,6.727120985272516e-11,3.767935296293286e-09,0.0017471020433089885,1.9263018367691493e-09,6.135961052871315e-05,5.637321595767925e-05,0.0004581400889899069,0.008367536643916847,2.140096646685316e-06,2.876997272644223e-06,9.418648587643982e-13,4.630228364052791e-13,2.8054352114172475e-08,2.1946906820401733e-08,3.4801905633835435e-05,1.066182767853439e-06,0.0007320536612354582,3.561487850000489e-08,4.5267203655688116e-11,4.358100767688813e-09,2.321762600926383e-05,4.6167042408597346e-09,8.628077747667265e-05,0.0006786508841390652,1.297712754215669e-09,3.5349415565880887e-13
4.031904048194809e-05,0.9250302126051179,0.0001265464387897394,6.629303380063366e-05,6.111121823875667e-05,0.0036177789414741078,0.0,0.0,0.00016730988212279618,1.8673180717904792e-06,0.01690419623177981,0.0006643568362312621,5.241694356457298e-06,1.0460962022523052e-12,4.129541956783689e-09,7.874942141711418e-07,0.0007040667940549556,0.0007043281029067988,1.1959206539170649e-05,2.3730882622579755e-06,0.012405800369323329,7.47482608310166e-08,4.4653253995890055e-08,7.698919716447638e-07,2.6294535538055825e-08,0.006523582052823683,1.1701698275302921e-07,1.0279186122414677e-05,3.875748428278326e-06,1.545866532138877e-08,2.4236367331834124e-08,2.3683558844998847e-11,4.154912484243938e-08,1.3158719409267562e-08,3.76,0.0,1.020679376948914e-06,0.9818572260111154,0.0049570729546426625,0.00020131923680414033,0.7906683947492384,0.7337251550025264,3.441297806732635e-07,8.655472890297887e-10,0.0015500641158603906,1.7371215762632572e-06,4.749964602246448e-09,6.837664582713349e-11,3.8309765522811785e-09,0.0017794719894127131,1.9240687624568036e-09,6.238654053255034e-05,5.728935823052e-05,0.000464778850194184,0.008514509161049476,2.1743861753650393e-06,2.923085712234384e-06,9.582787624058393e-13,4.710871162945958e-13,2.8543770449822677e-08,2.2414720471818252e-08,3.535716127931363e-05,1.084458533620911e-06,0.0007606518429286263,3.632879287658724e-08,4.6003640709492654e-11,4.425763661936009e-09,2.4653514913787968e-05,4.741069435329287e-09,8.690861235742688e-05,0.0006964209233347152,1.3287470235251951e-09,3.6184506583459986e-13
4.056798442814533e-05,0.9250937461606844,0.00012865643542108338,6.73809410985576e-05,6.217296689605153e-05,0.0036944649532363347,0.0,0.0,0.00017055630839220528,1.908886604904699e-06,0.017268698097835523,0.0006793676777867878,5.353259275556213e-06,1.0971886674129111e-12,4.2586274987412e-09,8.014212294238656e-07,0.0007183737440106068,0.0007126629506756579,1.2283595133388534e-05,2.4250404875413943e-06,0.012475284914152188,7.522219003888916e-08,4.5717008658822313e-08,8.034392337252556e-07,2.7039232704839074e-08,0.006671930175063033,1.1826146031465083e-07,1.0683965747624848e-05,4.050252912558968e-06,1.6120306489180936e-08,2.5191889988828214e-08,2.4566588015778377e-11,4.222156624850291e-08,1.3651898638255683e-08,3.76,0.0,1.0206678266362717e-06,0.9815019824990179,0.005068252825633278,0.00020682971802354875,0.7909444481333062,0.7331775278743751,3.4387300138640373e-07,8.649015144097194e-10,0.0015495032973436645,1.7678568698088987e-06,4.819655794599242e-09,6.948748620074193e-11,3.894360402813939e-09,0.0018122246866147593,1.9218051294214228e-09,6.341955797954508e-05,5.820996992337742e-05,0.0004714221857804226,0.008662583160927587,2.2088239718895415e-06,2.9693728647486587e-06,9.748191029089308e-13,4.792133600437793e-13,2.9036975553126893e-08,2.2890639950363506e-08,3.591462350174394e-05,1.1028516425389006e-06,0.0007901361924638722,3.7051360574790755e-08,4.6743892091558744e-11,4.493614022052746e-09,2.616724777529248e-05,4.874747279213381e-09,8.755489482513819e-05,0.0007145947101353894,1.3605243127438242e-09,3.70391352449396e-13
4.0816928374342574e-05,0.9251580862316494,0.00013077925866155577,6.847489166857068e-05,6.324227574291697e-05,0.0037723746277347975,0.0,0.0,0.00017383990432598957,1.9511610370656477e-06,0.017639101492182875,0.0006946434977179541,5.466381298475069e-06,1.150339680477239e-12,4.390805111036733e-09,8.154661762885591e-07,0.0007328637686294523,0.0007211582881450218,1.2614653193510206e-05,2.4775906027641277e-06,0.012544613021034316,7.569698334507783e-08,4.680094090475689e-08,8.382308825103569e-07,2.7801645389481127e-08,0.006822891918055609,1.1952161321897694e-07,1.1103279631619858e-05,4.231537073119328e-06,1.6805728483206116e-08,2.6177986666585935e-08,2.5478688792372827e-11,4.2900058545538656e-08,1.416548240497281e-08,3.76,0.0,1.02065824699907e-06,0.9811409675754775,0.005181306166091326,0.00021247954663794003,0.7912238936115153,0.7326226371616298,3.4361281691786855e-07,8.642471745938109e-10,0.0015489333675903882,1.7988973772392173e-06,4.889585713535164e-09,7.060336454969009e-11,3.95806676467094e-09,0.0018453559216600295,1.919510850760463e-09,6.445836754307879e-05,5.9134765698876937e-05,0.00047806748738526413,0.00881171983750052,2.2433984969056405e-06,3.015843209343241e-06,9.9148209882393e-13,4.873997079653104e-13,2.9533855550984445e-08,2.3374718765264194e-08,3.647409947133001e-05,1.1213565626358002e-06,0.0008205223189543473,3.778249217704651e-08,4.748773336886892e-11,4.561625825344101e-09,2.7762203107626976e-05,5.018374588593464e-09,8.822057757051268e-05,0.0007331792578681675,1.3930714237762817e-09,3.7913996377378763e-13
4.106587232053982e-05,0.9252232363238757,0.00013291433354256063,6.957457212541139e-05,6.43188737129197e-05,0.0038515137376202817,0.0,0.0,0.0001771602142029064,1.9941445376728463e-06,0.01801544021541367,0.0007101865296603598,5.581061172525118e-06,1.20560484727263e-12,4.5261044269179565e-09,8.296263430425971e-07,0.0007475355495876891,0.0007298174467881229,1.2952440811924449e-05,2.530728893858316e-06,0.01261378492915639,7.617267807499098e-08,4.790520330023561e-08,8.74301063455245e-07,2.8581994078976772e-08,0.006976483432471694,1.2079735315513372e-07,1.1537525588703608e-05,4.4198027399207895e-06,1.751552963386752e-08,2.7195256437501757e-08,2.6420564526184028e-11,4.358447864703471e-08,1.4700265017585704e-08,3.76,0.0,1.0206505239379573e-06,0.9807741510395038,0.005296244455901008,0.00021827199642868967,0.7915067584091009,0.7320604568730381,3.433492150993681e-07,8.635842388847734e-10,0.0015483542789178446,1.8302367017739733e-06,4.959729683011397e-09,7.172390951482442e-11,4.02207523275499e-09,0.0018788611718897512,1.9171858511434767e-09,6.55026696877955e-05,6.006345725099842e-05,0.0004847121511926286,0.008961879245486831,2.2780981085000757e-06,3.0624810879614205e-06,1.0082638925625394e-12,4.9564426320748e-13,3.0034296328154114e-08,2.3867007282722138e-08,3.703539443768012e-05,1.1399676195689752e-06,0.000851825556492297,3.852209139060836e-08,4.8234937317470715e-11,4.629772840454654e-09,2.944184657072196e-05,5.172624195316729e-09,8.890666645931111e-05,0.000752181613944396,1.4264169348667433e-09,3.880983139313615e-13
4.131481626673706e-05,0.9252891997102887,0.00013506107909893247,7.067966540391586e-05,6.540248459335806e-05,0.003931887688921172,0.0,0.0,0.0001805167598504877,2.037840024101458e-06,0.018397746604870795,0.0007259989558196684,5.697299444543585e-06,1.2630398326197822e-12,4.664553623797929e-09,8.438989616356685e-07,0.0007623876409915922,0.0007386437242410437,1.3297016246809721e-05,2.5844452777720638e-06,0.012682800932354008,7.664931212316806e-08,4.902994113721575e-08,9.116842536578946e-07,2.938049210296497e-08,0.007132719834359632,1.2208858918458483e-07,1.198710601968771e-05,4.615254421359446e-06,1.8250309972211523e-08,2.8244292492762686e-08,2.7392922903284084e-11,4.4274700701323e-08,1.5257065316635133e-08,3.76,0.0,1.02064453486282e-06,0.9804015044404134,0.005413078660016351,0.00022421040597488383,0.7917930689229187,0.7314909635335993,3.430821849429585e-07,8.629126795506991e-10,0.0015477659864064639,1.8618681973121192e-06,5.030062829379915e-09,7.284874544797782e-11,4.086365113686905e-09,0.001912735606437631,1.9148300669034355e-09,6.655216121812167e-05,6.099575384208243e-05,0.0004913535829915324,0.00911302034548162,2.312911085410618e-06,3.1092707365622424e-06,1.0251605575278183e-12,5.039450952641847e-13,3.053818173914744e-08,2.43675526322246e-08,3.759831208061252e-05,1.158679003189533e-06,0.0008840609388760397,3.927005507036236e-08,4.898527433074339e-11,4.698028674124863e-09,3.1209729229270155e-05,5.338206282454258e-09,8.961422341855774e-05,0.0007716088564522243,1.4605913252363638e-09,3.972743155929847e-13
4.1563760212934305e-05,0.9253559794299435,0.00013721890962794752,7.178985136150903e-05,6.649282750896558e-05,0.0040135015189364485,0.0,0.0,0.00018390904144842906,2.0822501610552273e-06,0.018786051525620705,0.0007420829059133183,5.815096481156594e-06,1.3227002981956279e-12,4.806179392803277e-09,8.582812133260225e-07,0.0007774184696079776,0.0007476403790130283,1.3648435890587453e-05,2.6387293238442466e-06,0.012751661377494937,7.712692392985834e-08,5.017529230800368e-08,9.50415236943635e-07,3.019734523062967e-08,0.007291615176623729,1.2339522830133592e-07,1.245242770216089e-05,4.818099165428696e-06,1.9010670545561455e-08,2.9325681375388205e-08,2.839647544247317e-11,4.49705963623747e-08,1.583672702751886e-08,3.76,0.0,1.020640148927368e-06,0.9800230010990567,0.005531819220998465,0.00023029817900001157,0.7920828506980595,0.7309141362033,3.428117166498629e-07,8.622324718472464e-10,0.0015471684479333452,1.8937849776436498e-06,5.100560126618343e-09,7.397749307560154e-11,4.150915460436469e-09,0.0019469740880273185,1.9124434461074815e-09,6.76065358416965e-05,6.193136285105164e-05,0.000497989203239403,0.009265101051863442,2.3478256507400034e-06,3.1561963170232646e-06,1.0421681054874818e-12,5.123002436034573e-13,3.104539382724429e-08,2.4876398617139962e-08,3.8162654868354414e-05,1.1774847744685735e-06,0.0009172431745820212,4.002627325557811e-08,4.9738512837367867e-11,4.766366818791465e-09,3.306948550578427e-05,5.515869710636194e-09,9.034436943710259e-05,0.0007914680906465555,1.4956271061458227e-09,4.0667641431348867e-13
4.181270415913155e-05,0.9254235782875442,0.00013938723597799928,7.290480739466178e-05,6.758961742182147e-05,0.004096359894915098,0.0,0.0,0.00018733653838696977,2.1273773605449338e-06,0.019180384364405226,0.0007584404562170005,5.934452489003253e-06,1.384641841616651e-12,4.951006913446763e-09,8.72770234500512e-07,0.0007926263353516555,0.0007568106251602411,1.400675424352085e-05,2.6935702763127365e-06,0.012820366662714602,7.760555245659047e-08,5.134138720278609e-08,9.905290780043373e-07,3.1032751278998446e-08,0.007453182421969162,1.247171760113237e-07,1.293390157314688e-05,5.028546411967853e-06,1.9797212715472786e-08,3.0440002223894016e-08,2.943193698423878e-11,4.567203507050539e-08,1.6440119096864106e-08,3.76,0.0,1.0206372273050882e-06,0.9796386161259072,0.005652476052473148,0.00023653878465273293,0.7923761284056525,0.7303299564911824,3.4253780161710724e-07,8.615435940343322e-10,0.0015465616242008196,1.9259799263024315e-06,5.171196442347595e-09,7.51097701774286e-11,4.215705107873773e-09,0.0019815711753761356,1.9100259486067146e-09,6.8665484745736e-05,6.286999033086099e-05,0.00050461645211116,0.009418078283385874,2.3828299960849234e-06,3.2032419495992497e-06,1.0592824941650984e-12,5.207077214021634e-13,3.155581304987045e-08,2.5393585629893367e-08,3.872822442184149e-05,1.1963788727676159e-06,0.0009513866220680786,4.079062922080873e-08,5.049441972748611e-11,4.834760700857507e-09,3.502483082066782e-05,5.706403329692335e-09,9.109828768019762e-05,0.0008117664453401845,1.5315589585103227e-09,4.1631362453737253e-13
