Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46)
2.807678109152369e-07,0.7333066703628843,1.8051913162790266e-09,1.5596557214774007e-09,2.7997265117526574e-10,2.3368309999475564e-11,0.0,0.0,6.131461439274854e-10,1.413710330300014e-14,4.837798591711659e-10,1.5073568267252858e-12,2.042422006274401e-12,2.2877323589449453e-27,5.521180275940704e-19,6.1774992049568e-12,2.8951208236053448e-12,6.553758112685098e-08,5.598057046297576e-16,7.227845212965426e-18,3.267381706197031e-07,2.713474234141315e-13,1.4429642492652043e-13,2.2305236155729536e-22,4.310659364413829e-17,3.6572065591682686e-11,5.073924797450954e-15,4.885495813064631e-22,9.956153448882708e-25,1.3422357288648896e-25,2.6900935184021047e-18,7.56368954609573e-21,8.845997641899051e-15,1.3333580839271119e-19,3.76,0.0,0.7126626448318405,0.9992342250888812,8.224179685009341e-12,1.146400674545552e-16,0.05266776173223282,0.052656841432056616,1.0197661589380106e-05,2.400262720906393e-10,0.0007657070337001023,1.4804496099695316e-10,8.787889119819809e-13,3.728710216725243e-17,1.974607633693695e-15,6.522216551068416e-08,6.167029070923496e-11,4.80715443396725e-10,9.99829501086199e-10,1.1232346584935148e-09,1.4238174566973797e-10
2.920185511154754e-07,0.7335739672717436,1.866636319291482e-09,1.6569149718420452e-09,3.013667418364277e-10,2.6204184137854217e-11,0.0,0.0,6.624783590127946e-10,1.6492850485250632e-14,5.411772208994687e-10,1.77711167801867e-12,2.2669442918693284e-12,2.4277936032179082e-27,5.69338018697642e-19,6.981634642468172e-12,3.3707298821426247e-12,7.081449352604763e-08,6.630104880530522e-16,8.08093831729166e-18,3.532072015136157e-07,2.973067754465139e-13,1.6376574640335525e-13,2.9109332578941746e-22,5.049542202434907e-17,4.205688307066141e-11,5.558886890447975e-15,6.293861980741486e-22,1.4049445261548562e-24,1.8671192454912167e-25,3.073902617648129e-18,8.683091795230712e-21,1.01181719516387e-14,1.6522502859621941e-19,3.76,0.0,0.7106294408079948,0.9992342196531181,9.577422786906057e-12,1.4429670356042082e-16,0.05470099227214762,0.054690042488680576,1.016872237605562e-05,2.39539025996745e-10,0.0007657070283111026,1.5999305796350862e-10,9.14455110450343e-13,4.1685481332021935e-17,2.2072509530757453e-15,7.046028559118406e-08,6.40310591389041e-11,4.918014741899729e-10,1.0439565714301647e-09,1.1914778317841568e-09,1.5731341849171554e-10
3.032692913157139e-07,0.733840501718129,1.9275426340162477e-09,1.7557214088492088e-09,3.234264873899673e-10,2.925501693141795e-11,0.0,0.0,7.136597756487792e-10,1.9127196424177248e-14,6.028203869610125e-10,2.0810432287728003e-12,2.5049742588663886e-12,2.5811683803106148e-27,5.889526424997256e-19,7.849051889710049e-12,3.901089063582906e-12,7.628909442353785e-08,7.802649165883176e-16,8.996212501587818e-18,3.8068725249129413e-07,3.244932130466125e-13,1.848302644707743e-13,3.7593486777379946e-22,5.877150966898079e-17,4.8093923107965005e-11,6.065454617875445e-15,8.03275370293946e-22,1.9560848698543376e-24,2.56299013493621e-25,3.49417278706409e-18,9.910287584894059e-21,1.1506874213585296e-14,2.029523531970887e-19,3.76,0.0,0.7086020375746063,0.9992342140149288,1.1086727498057593e-11,1.8000623537483604e-16,0.05672842303644637,0.056717441459720463,1.0139865818025942e-05,2.3905317447278583e-10,0.0007657070227713675,1.723904069939713e-10,9.500359177394175e-13,4.6393388168596097e-17,2.4562435521776825e-15,7.589308586125558e-08,6.63833780481905e-11,5.029277520983611e-10,1.0882605429422726e-09,1.2611254883132492e-09,1.7313164524146828e-10
3.1452003151595243e-07,0.7341062758775724,1.98794805610427e-09,1.8560012620864027e-09,3.4614011672640675e-10,3.252805923885804e-11,0.0,0.0,7.666845382471001e-10,2.206050566880616e-14,6.688513707621926e-10,2.4217552347931072e-12,2.7566279244226103e-12,2.7494924186351287e-27,6.111477725521304e-19,8.781374079166787e-12,4.489959088366429e-12,8.19606751240299e-08,9.128268495523615e-16,9.975664183174785e-18,4.0917614165293047e-07,3.5290612007038967e-13,2.075338842190081e-13,4.808180420717645e-22,6.799835849094037e-17,5.4712937165063045e-11,6.5934250005578174e-15,1.0163587134736292e-21,2.6897038896948857e-24,3.4751918669361646e-25,3.952769255323023e-18,1.1250228423286951e-20,1.3016694036203854e-14,2.472773085713571e-19,3.76,0.0,0.7065804185811589,0.9992342081750218,1.2762829875448968e-11,2.226968815056405e-16,0.0587500705736123,0.058739054898735134,1.0111091677428041e-05,2.385687120365839e-10,0.0007657070170814154,1.852354601421658e-10,9.855321470741056e-13,5.141811991514607e-17,2.72196979797394e-15,8.151975185987033e-08,6.872728315599163e-11,5.141068771759533e-10,1.132738490325022e-09,1.3321944803260707e-09,1.898543132954386e-10
3.2577077171619095e-07,0.7343712919193963,2.047890192130917e-09,1.9576826607327522e-09,3.6949607287802143e-10,3.6030540167849414e-11,0.0,0.0,8.215468824310197e-10,2.5313753020455792e-14,7.394119761084549e-10,2.801913265609102e-12,3.0220075822059114e-12,2.9344969273431692e-27,6.361127528850605e-19,9.780127097126279e-12,5.141186742788864e-12,8.782852995807465e-08,1.062007307517331e-15,1.1021295303395212e-17,4.3867168855397255e-07,3.825446895833794e-13,2.3191799271005953e-13,6.094447531216168e-22,7.824096910344547e-17,6.194384456018534e-11,7.142602366886391e-15,1.2756450758438451e-21,3.6558768273049974e-24,4.658518950688603e-25,4.4515781668581055e-18,1.2707820980568737e-20,1.4652103734264687e-14,2.9901919690557276e-19,3.76,0.0,0.7045645673243617,0.9992342021340993,1.461671039128294e-11,2.7339490090215755e-16,0.06076595138490392,0.06075489931204809,1.0082399720820804e-05,2.38085632098485e-10,0.0007657070112417712,1.9852667659414836e-10,1.020944565085172e-12,5.676670135446515e-17,3.004799658658696e-15,8.733947274962746e-08,7.10628099946377e-11,5.253494314324014e-10,1.1773879243205302e-09,1.4047034273886432e-09,2.0749953077952344e-10
3.3702151191642947e-07,0.7346355520067336,2.107406416454426e-09,2.060695414190123e-09,3.9348301188250507e-10,3.976967216184122e-11,0.0,0.0,8.782411336335568e-10,2.890851356431376e-14,8.146438154429875e-10,3.224240661511485e-12,3.3012029596629597e-12,3.138010644365456e-27,6.640403354254359e-19,1.0846740289403621e-11,5.8587016643470356e-12,9.38919562646658e-08,1.2291694995267368e-15,1.2135116034258501e-17,4.6917171423573365e-07,4.1340795935310883e-13,2.5802147507777223e-13,7.660209027184667e-22,8.956578027234497e-17,6.981669929466656e-11,7.712800869542199e-15,1.589097379317711e-21,4.9157741679510796e-24,6.178677061854661e-25,4.992506103068277e-18,1.428792525605679e-20,1.6417456880095334e-14,3.590585897668267e-19,3.76,0.0,0.7025544673480152,0.9992341958928589,1.665958448965145e-11,3.3323043708400817e-16,0.06277608192448993,0.06276499115888855,1.0053789713012311e-05,2.376039318360527e-10,0.0007657070052529527,2.122625225707734e-10,1.0562738906507232e-12,6.244589262728474e-17,3.3050891181257533e-15,9.335144128731134e-08,7.338999391108777e-11,5.366643250429762e-10,1.2222067321605519e-09,1.4786723674741319e-09,2.2608564713442747e-10
3.48272252116668e-07,0.7348990582965438,2.1665338295676495e-09,2.1649708423443372e-09,4.1808980101044924e-10,4.375265593408782e-11,0.0,0.0,9.367617057014233e-10,3.2866952855640173e-14,8.946883239597438e-10,3.6915145286400964e-12,3.594292284674543e-12,3.361961807740206e-27,6.951265749040371e-19,1.1982547260800989e-11,6.646513217032664e-12,1.0015025437395765e-07,1.4157277543356744e-15,1.331914740758109e-17,5.0067404125564e-07,4.454948402863629e-13,2.858807331384212e-13,9.55301477920918e-22,1.0204061014669197e-16,7.836165758218196e-11,8.303846621145388e-15,1.965724711408444e-21,6.543568589836359e-24,8.11389200241506e-25,5.577479617444752e-18,1.5995353181439437e-20,1.831698747122531e-14,4.283387257774896e-19,3.76,0.0,0.7005501022428765,0.9992341894519928,1.890289340448416e-11,4.034434299674712e-16,0.06478047859958355,0.06476934685152533,1.0025261417493799e-05,2.371236088997374e-10,0.0007657069991154659,2.2644147122964098e-10,1.0915207964255939e-12,6.846219686556765e-17,3.6231805792313345e-15,9.95548537948509e-08,7.570887006813741e-11,5.480590815221528e-10,1.2671931274678857e-09,1.5541224647946428e-09,2.4563126942930036e-10
3.595229923169065e-07,0.735161812939631,2.225309217949664e-09,2.2704416460195055e-09,4.433055163891657e-10,4.798668524280775e-11,0.0,0.0,9.971030995016027e-10,3.7211817257756275e-14,9.796867702931167e-10,4.206561775925412e-12,3.901343267247524e-12,3.6083801241858536e-27,7.295707092934452e-19,1.3188786763705416e-11,7.508707453993289e-12,1.0660272759010155e-07,1.623146360535605e-15,1.4575423865131956e-17,5.331764937171181e-07,4.788041392780731e-13,3.155297063531593e-13,1.1826375516941206e-21,1.1573459921997914e-16,8.760894609629359e-11,8.915579491153555e-15,2.415679732563846e-21,8.628579287859332e-24,1.055667443615599e-24,6.208444782783347e-18,1.783486760427446e-20,2.0354809627584505e-14,5.078668147769091e-19,3.76,0.0,0.6985514556465252,0.9992341828121892,2.1358295231876632e-11,4.853895884986616e-16,0.06677915777057664,0.06676798275539576,9.996814601903176e-06,2.366446584989045e-10,0.0007657069928298231,2.4106200256793445e-10,1.1266859112350902e-12,7.482186760634944e-17,3.95940325468869e-15,1.0594891013067939e-07,7.801947344561494e-11,5.595400729364528e-10,1.3123456079405924e-09,1.631075764267712e-09,2.661552751325495e-10
3.70773732517145e-07,0.7354238180806622,2.2837690154459402e-09,2.3770418092809926e-09,4.69119440060552e-10,5.24789515020419e-11,0.0,0.0,1.0592599015277748e-09,4.1966424428796216e-14,1.0697802644061342e-09,4.772255197871146e-12,4.222414001971183e-12,3.879398792326025e-27,7.675750446384037e-19,1.4466603673647717e-11,8.449444164672697e-12,1.1324868217420153e-07,1.852938321276932e-15,1.5905995727748414e-17,5.666768972991255e-07,5.133345777402092e-13,3.469998950851729e-13,1.4540251641729084e-21,1.3071815497018177e-16,9.75888309631494e-11,9.547854603328927e-15,2.950361444808545e-21,1.1277672153770764e-23,1.3615747139735344e-24,6.887366748950588e-18,1.9811181584316043e-20,2.2534917737322026e-14,5.987152511411613e-19,3.76,0.0,0.6965585112432295,0.9992341759741311,2.403765624907426e-11,5.805464173657377e-16,0.06877213575117314,0.06876091518924284,9.968449034271424e-06,2.361670757381992e-10,0.0007657069863965347,2.5612260332786366e-10,1.16176982128084e-12,8.153091590490656e-17,4.3140735445461885e-15,1.1253281366149505e-07,8.032183884154174e-11,5.711127149264612e-10,1.3576629193515709e-09,1.709554983718208e-09,2.876768219676116e-10
3.8202447271738354e-07,0.735685075858183,2.3419492661873236e-09,2.484706527371037e-09,4.955210565111972e-10,5.723664822320431e-11,0.0,0.0,1.1232267825041582e-09,4.7154653954344354e-14,1.1651097631413167e-09,5.391509606680956e-12,4.557553796951045e-12,4.177256617194824e-27,8.0934484657028e-19,1.5817050051547973e-11,9.472954003477197e-12,1.2008742732739e-07,2.106664029292253e-15,1.7312931580533062e-17,6.011730792853268e-07,5.490848066902622e-13,3.8032038611511483e-13,1.7761560512447945e-21,1.470628981249541e-16,1.0833158752966775e-10,1.0200543567025966e-14,3.582523354633937e-21,1.461793485163422e-23,1.741814134673185e-24,7.616229310269897e-18,2.1928957938463354e-20,2.4861186982282883e-14,7.020227389705265e-19,3.76,0.0,0.6945712527638138,0.9992341689384973,2.6953042472151016e-11,6.905192914407996e-16,0.0707594288085226,0.07074816042525155,9.940164480245123e-06,2.3569085731942087e-10,0.0007657069798160946,2.7162176690457906e-10,1.19677307039208e-12,8.859511722231097e-17,4.687495400362334e-15,1.193057712344249e-07,8.261600087331083e-11,5.827816287815044e-10,1.4031440247650584e-09,1.7895833372152186e-09,3.1021535532309714e-10
3.9327521291762206e-07,0.7359455884046375,2.3998855890649783e-09,2.593372155731713e-09,5.225000487141394e-10,6.226697528275843e-11,0.0,0.0,1.1889984959847756e-09,5.280093812320608e-14,1.2658160737746116e-09,6.067278016973167e-12,4.906803934732784e-12,4.5043002468968954e-27,8.550882340699828e-19,1.7241086294205364e-11,1.05835356969218e-11,1.2711827517402414e-07,2.385929867948659e-15,1.8798320570564477e-17,6.36662868592922e-07,5.860534189898116e-13,4.1551788041546323e-13,2.1564701859227636e-21,1.648416104957455e-16,1.1986747094264042e-10,1.0873535470194982e-14,4.326387048551373e-21,1.8799646337309696e-23,2.2111468560993807e-24,8.397034481793531e-18,2.4192808994861478e-20,2.7337374184636e-14,8.18995331899288e-19,3.76,0.0,0.6925896639855254,0.9992341617059628,3.0116711444142645e-11,8.170475719695524e-16,0.07274105316335273,0.07272973468917646,9.911960708267886e-06,2.352159999047609e-10,0.0007657069730890042,2.8755799325556997e-10,1.2316961606206332e-12,9.602001807938951e-17,5.079960675322815e-15,1.262669931495961e-07,8.490199397886617e-11,5.945507758330472e-10,1.4487880781691578e-09,1.8711843847562325e-09,3.3379061356222593e-10
4.045259531178606e-07,0.7362053578463839,2.457613143793524e-09,2.702976176366935e-09,5.500462937214978e-10,6.75771430121345e-11,0.0,0.0,1.2565698769465374e-09,5.893025284362513e-14,1.372039855855254e-09,6.802547886347649e-12,5.27019837034796e-12,4.862986561233053e-27,9.050160745743706e-19,1.8739582373847114e-11,1.1785553326138149e-11,1.3434054074500362e-07,2.6923867438856047e-15,2.036427461352515e-17,6.731440958011269e-07,6.242389592127014e-13,4.5261672320126306e-13,2.6032100963213832e-21,1.8412818432277512e-16,1.3222668757142164e-10,1.1566737658727743e-14,5.197761184603213e-21,2.3999560842830887e-23,2.7866373962602787e-24,9.231802083582308e-18,2.66072965217212e-20,2.996711892301553e-14,9.509073902739456e-19,3.76,0.0,0.690613728731901,0.9992341542771983,3.3541104245199817e-11,9.620107588071367e-16,0.07471702499010234,0.07470565416047499,9.883837488979127e-06,2.3474249915909313e-10,0.0007657069662157673,3.0392978881128154e-10,1.2665395535777307e-12,1.0381094237158689e-16,5.491749459373709e-15,1.334156931331174e-07,8.717985241782927e-11,6.064235685146764e-10,1.4945944018694671e-09,1.95438190435669e-09,3.584226315181621e-10
4.270274335183376e-07,0.7367226758908618,2.572580103534628e-09,2.9247548743912813e-09,6.06800990575225e-10,7.906591690474739e-11,0.0,0.0,1.397091379820097e-09,7.274054247161641e-14,1.6016017320064457e-09,8.463692070818809e-12,6.03952297028612e-12,5.685681694676869e-27,1.0182817467068519e-18,2.1962990110548942e-11,1.4481663862816755e-11,1.4935659961738477e-07,3.3936904665664766e-15,2.3746451734531183e-17,7.490721947139194e-07,7.042548027036685e-13,5.32604258678131e-13,3.733292518057465e-21,2.27525747003373e-16,1.5953553912543573e-10,1.3013496511801464e-14,7.39497613260167e-21,3.831632458821566e-23,4.337511759297512e-24,1.1071390459878985e-17,3.190617612411806e-20,3.57012617711037e-14,1.2649938685357441e-18,3.76,0.0,0.6866787543234536,0.9992341388336428,4.1222697410503514e-11,1.3154977402396845e-15,0.07865207552645997,0.07864059321234698,9.82783178350975e-06,2.337995523094253e-10,0.0007657069520328004,3.3797414510487723e-10,1.3359889005793215e-12,1.205110795400088e-16,6.374360993298613e-15,1.482723991814164e-07,9.171130144974074e-11,6.304914911107714e-10,1.5866918833815136e-09,2.125661961608104e-09,4.109385753663256e-10
4.4952891391881465e-07,0.7372370468814358,2.687121053912363e-09,3.1495645028021316e-09,6.657078530000245e-10,9.176100534184849e-11,0.0,0.0,1.544751545421741e-09,8.879586607772133e-14,1.8549176993022785e-09,1.0399391806058307e-11,6.865675662182331e-12,6.667302717295889e-27,1.1508801705403698e-18,2.5492477374789305e-11,1.7597406605816997e-11,1.6513018169657162e-07,4.224613350060435e-15,2.7476891362480663e-17,8.289400549579593e-07,7.891199954921945e-13,6.204319289340151e-13,5.250569162013536e-21,2.778670984989338e-16,1.9049778942091184e-10,1.4540462261743846e-14,1.0337247580826593e-20,5.965897287653875e-23,6.5875568498422785e-24,1.3151493726990776e-17,3.786108427886391e-20,4.209044225412218e-14,1.6558745265248458e-18,3.76,0.0,0.682766201047565,0.9992341226131197,5.010073112810571e-11,1.7690545568425566e-15,0.08256470889233221,0.08255310609564068,9.772145528093235e-06,2.328619841041136e-10,0.0007657069372711074,3.737430134161583e-10,1.405124045137633e-12,1.387338909415608e-16,7.337347267151082e-15,1.638696667079239e-07,9.621061852302487e-11,6.550048335124551e-10,1.6794337365543159e-09,2.3036143144767743e-09,4.679294375435608e-10
4.720303943192917e-07,0.7377484876116677,2.8014976522853375e-09,3.3769446073543647e-09,7.266923501625424e-10,1.057208424065085e-10,0.0,0.0,1.6995118394055167e-09,1.0731470573783686e-13,2.133107618590275e-09,1.2634417729752897e-11,7.748723158924074e-12,7.83175387544959e-27,1.3045879517302441e-18,2.9331895349841376e-11,2.1169785610075676e-11,1.8165591019200642e-07,5.19980272260661e-15,3.1573511148495286e-17,9.12730383826176e-07,8.788218030633864e-13,7.162132781229171e-13,7.255802869483724e-21,3.357785047150745e-16,2.2535062646443766e-10,1.6147591153929672e-14,1.4221550749960477e-20,9.081163433773713e-23,9.785655689143496e-24,1.5488870413881575e-17,4.4506711007292145e-20,4.915971177726212e-14,2.1362831753267484e-18,3.76,0.0,0.6788759411455557,0.999234105620859,6.028057340785116e-11,2.3433955291773185e-15,0.08645505283024674,0.08644332059281976,9.716776897506491e-06,2.3192976577543192e-10,0.0007657069219345578,4.1122466954926093e-10,1.4739473527833461e-12,1.5851453572378913e-16,8.382556298024603e-15,1.8020132619663082e-07,1.0067807141094521e-10,6.79978742180541e-10,1.772818907088405e-09,2.4884276466149118e-09,5.295662193473105e-10
4.945318747197687e-07,0.738257014779403,2.9159615076898966e-09,3.6064528266466736e-09,7.896825173672187e-10,1.2100435893170617e-10,0.0,0.0,1.8613348922224762e-09,1.2852341496173923e-13,2.437288780208166e-09,1.519375304738104e-11,8.68866454234076e-12,9.204988477951362e-27,1.481217702181617e-18,3.348379745779662e-11,2.5236612443494537e-11,1.9892845325862144e-07,6.334459407807216e-15,3.605477048471516e-17,1.000425917822017e-06,9.73347195081422e-13,8.200278196801208e-13,9.868381776356582e-21,4.0189959595682365e-16,2.643280307732064e-10,1.7835151951576002e-14,1.9283500987973785e-20,1.3542493148307707e-22,1.4247853068553823e-23,1.810052584876507e-17,5.187695941807199e-20,5.693240650358756e-14,2.7201126706521048e-18,3.76,0.0,0.6750078475868005,0.9992340878620353,7.186982951811994e-11,3.062075166875116e-15,0.09032323435469573,0.09031136375821218,9.661724078313949e-06,2.31002867016992e-10,0.0007657069060269794,4.504074849771969e-10,1.5424606610197198e-12,1.7988512189226135e-16,9.511674880240694e-15,1.972612604963855e-07,1.0511392514138216e-10,7.054253029572696e-10,1.866847685217541e-09,2.6802867523701316e-09,5.960245856900134e-10
5.170333551202457e-07,0.7387626449873317,3.030753491001551e-09,3.837665469316995e-09,8.546087475630691e-10,1.376710683607272e-10,0.0,0.0,2.030184451969484e-09,1.526559592329942e-13,2.7685757460106215e-09,1.8102490282341084e-11,9.685442700795596e-12,1.0815123781255297e-26,1.6826159504660647e-18,3.7949499624819364e-11,2.9836434060406415e-11,2.1694252349317247e-07,7.644280154640842e-15,4.093971577100183e-17,1.0920094234901077e-06,1.072682910288054e-12,9.319225366609864e-13,1.3228443475664389e-20,4.768820478402769e-16,3.0766009311130457e-10,1.9603718185161403e-14,2.580242473271214e-20,1.9821937726734567e-22,2.0370149697329055e-23,2.1003699856785364e-17,6.000495564623634e-20,6.543020936198941e-14,3.4224282854902436e-18,3.76,0.0,0.6711617940645784,0.9992340693417667,8.497813084084962e-11,3.951688442394756e-15,0.0941693797562851,0.09415736192216302,9.60698526635839e-06,2.3008125617643444e-10,0.0007657068895521582,4.91279924473899e-10,1.61066532251821e-12,2.028748432499876e-16,1.0726235823089102e-14,2.1504340405772105e-07,1.0951844203165083e-10,7.313543845132634e-10,1.9615214427930186e-09,2.8793711986424193e-09,6.674847380851269e-10
