Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68)
0.0074261307758760504,0.5300454091816432,4.353359262318397e-08,1.0569480085604502e-08,6.842897931264939e-08,8.013514157291042e-05,0.0,0.0,0.00024199366504037008,9.509361634931594e-05,0.00025331696578742395,1.7505622325479636e-06,3.8331024468882096e-10,1.0224141312176672e-24,1.0148695029376362e-17,1.031308607790521e-11,1.6100411153434143e-06,0.0001530606881520753,2.2900601811986353e-11,9.207236416853996e-16,4.85728121290684e-06,1.1253264650375727e-14,1.1173414648189838e-13,2.063429434603112e-08,8.771029857806362e-10,0.00013525910801691585,3.251431490199338e-13,2.2934876516284363e-08,3.644971174776299e-08,2.6523923827252784e-12,1.58918595501712e-11,2.0140413264405196e-13,8.380613842853892e-11,8.528809825293485e-10,3.76,0.0,0.484939523192432,0.9988321663490304,0.0007612514028690656,6.403198696557694e-05,0.23266381716592238,0.23175227700656104,2.09979036100974e-09,1.236678442286814e-15,3.855475832649142e-05,0.00015667295052854404,4.617566818495408e-13,4.258571773516374e-13,8.212947759392976e-12,0.00011912794789847477,7.52340527875804e-12,1.5254717012469082e-09,1.3148875360142858e-09,5.039797913044026e-07,2.4259971006805314e-07,1.5444644626393868e-07,1.1603044275655163e-07,3.837259495435129e-15,1.381752968499378e-16,6.370933430456792e-13,8.849855614128411e-14,9.057234280516406e-07,1.352431615920596e-08,8.414038372634588e-09,6.308183130108728e-17,1.8139418129800337e-08,2.917433292826083e-10,1.6199529991178147e-08,1.6835191300149023e-08,0.0010432391439892596,9.110740021626012e-07,1.3579675957451202e-07,6.583627755577082e-14,2.3402480793081436e-08,2.2168018686718808e-12,5.421925644589795e-08,4.3519243328623793e-16,2.1293503221110478e-11,7.782816182534769e-13,5.85371874400287e-09,1.0838789362766096e-07,5.134236555355248e-07,1.1429117306871313e-09,2.4722891623971084e-15,1.212915182519866e-16,2.7625035378939737e-09,2.615451748683483e-16,2.1079642146383937e-07,2.0372261686093424e-15,1.1283554358146416e-18,1.0064927114101905e-11,3.1567711961218655e-12
0.0074451580909017925,0.5300911419780664,4.3847946806657037e-08,1.0672853280869852e-08,6.91613205437853e-08,8.083099633778755e-05,0.0,0.0,0.00024351842229043216,9.610874956845281e-05,0.0002560249982984213,1.7760039781641508e-06,3.8785416384439105e-10,1.0501536573562468e-24,1.0347698536716864e-17,1.0435667602909147e-11,1.6299683979428392e-06,0.00015390405112753695,2.3376433698832955e-11,9.343128855526748e-16,4.880896471887999e-06,1.1309223736342994e-14,1.1324522259372153e-13,2.1062919436881964e-08,8.934267548858268e-10,0.00013698630631988086,3.273660608193038e-13,2.337830712898706e-08,3.743961263199375e-08,2.7200475308899437e-12,1.6107864845915738e-11,2.0500574313819656e-13,8.495554729058316e-11,8.652240399146877e-10,3.76,0.0,0.484442950092273,0.9988212172933595,0.0007700427216418721,6.49150366755227e-05,0.23315270672203187,0.2322316174941697,2.097666625976637e-09,1.2369728049013342e-15,3.855433569144841e-05,0.0001582265772477243,4.663533875292599e-13,4.310341030798326e-13,8.316538032636694e-12,0.00012024757316821402,7.538233127979381e-12,1.5437882577746488e-09,1.3290793582042324e-09,5.09963842213004e-07,2.454204518628335e-07,1.5577310788090738e-07,1.1703300398762964e-07,3.882495067349768e-15,1.398041712961928e-16,6.453003997936028e-13,8.961721133387704e-14,9.154915548162147e-07,1.3680240790721028e-08,8.612947748669225e-09,6.382523632116116e-17,1.8362152570358573e-08,2.9787137018636124e-10,1.637264933380343e-08,1.7003149829919597e-08,0.0010543336017920643,9.232604780868976e-07,1.3708055290436612e-07,6.640608956395595e-14,2.3621687645176497e-08,2.245177589637806e-12,5.490852710638494e-08,4.407263657227496e-16,2.1747325906676462e-11,7.948689311295948e-13,5.97874272730947e-09,1.0870605623369455e-07,5.195865446861954e-07,1.1672097125067728e-09,2.5248490111106682e-15,1.2399199069514424e-16,2.7899991203647427e-09,2.664072601287964e-16,2.1172387964248186e-07,2.0668941131647115e-15,1.1525608744369832e-18,1.0188110376733064e-11,3.1950030714558406e-12
0.0074641854059275346,0.5301368353034345,4.4163769236291024e-08,1.0777058241083884e-08,6.990009373789311e-08,8.153125793047273e-05,0.0,0.0,0.00024504799354632185,9.713275221756319e-05,0.000258760810189677,1.8017792736913861e-06,3.9244681901145927e-10,1.0785937636091359e-24,1.055021492457845e-17,1.055946553119763e-11,1.6500909277165188e-06,0.00015475166252539114,2.3861104747600066e-11,9.480745179943811e-16,4.90456214809479e-06,1.1365315438173105e-14,1.14775445293959e-13,2.1499458377389514e-08,9.100086791649722e-10,0.00013873150626512667,3.296031347589171e-13,2.382998629752835e-08,3.845403063558601e-08,2.7892734584892208e-12,1.6326557576248995e-11,2.0866405638529137e-13,8.611867839514319e-11,8.777250517355383e-10,3.76,0.0,0.48394677427176125,0.9988101750053665,0.0007789201787654769,6.580834605028843e-05,0.23364113284831445,0.23271040463504142,2.0955445952849235e-09,1.2372665726938104e-15,3.855390945765741e-05,0.00015979107063835349,4.709825588745974e-13,4.3626324872231555e-13,8.421213724231879e-12,0.00012137833214572128,7.553039975280867e-12,1.5622875769804923e-09,1.3433952411398245e-09,5.160066566201953e-07,2.4826823638445057e-07,1.5710714427110687e-07,1.1804121821431317e-07,3.928173983249127e-15,1.4144901079113006e-16,6.536030605419181e-13,9.074746865788998e-14,9.253447417649895e-07,1.3837642205014921e-08,8.816310243894954e-09,6.457591130408073e-17,1.8587042862440208e-08,3.0411946628417663e-10,1.6547255759729564e-08,1.7172493169751482e-08,0.0010655278726294808,9.355906494938153e-07,1.3837430388380369e-07,6.697912742779322e-14,2.3842573319570304e-08,2.273857990012219e-12,5.5605224576740974e-08,4.463199424215853e-16,2.2210008475390315e-11,8.117800438597289e-13,6.106213271702598e-09,1.0903125445786039e-07,5.258406869993973e-07,1.1919805791801486e-09,2.578431767229053e-15,1.2674745238850393e-16,2.8177209902763934e-09,2.7136350754413716e-16,2.126561537645618e-07,2.0969359726744334e-15,1.1772431067602762e-18,1.0312974912657383e-11,3.2337479949931647e-12
0.007483212720953277,0.5301824892507367,4.448106306068714e-08,1.0882099958242174e-08,7.064533885054264e-08,8.223594174788215e-05,0.0,0.0,0.0002465823636249897,9.816567301206006e-05,0.0002615246742540413,1.827892119959957e-06,3.9708872993364466e-10,1.1077571881349072e-24,1.0756301636431078e-17,1.0684488399964346e-11,1.6704099604293153e-06,0.00015560356653883996,2.4354759202309336e-11,9.620102191687416e-16,4.928278189878444e-06,1.1421539779613085e-14,1.163250380579557e-13,2.1944036865707585e-08,9.268519823657706e-10,0.00014049484911066976,3.3185447320491503e-13,2.4290056003928727e-08,3.949350820597579e-08,2.8601028418342438e-12,1.6547970304079963e-11,2.1237981673822738e-13,8.729566549789327e-11,8.903857531016491e-10,3.76,0.0,0.4834509946368082,0.9987990388189893,0.0007878844392070445,6.671200768655329e-05,0.23412909624021203,0.23318863839461415,2.093424264176623e-09,1.2375597440098654e-15,3.855347959940886e-05,0.0001613664627300585,4.756442956947508e-13,4.415450099955126e-13,8.526983375939578e-12,0.00012252032380090928,7.567825818148522e-12,1.5809710404296224e-09,1.3578359838458466e-09,5.221086683962922e-07,2.511432577945111e-07,1.5844856394503148e-07,1.1905509273999865e-07,3.974299623461142e-15,1.4310993607806366e-16,6.620022990352088e-13,9.188941903885622e-14,9.352835301048864e-07,1.3996530771313941e-08,9.024216819429344e-09,6.533390468185375e-17,1.881410249099102e-08,3.1048971351529714e-10,1.6723358486632676e-08,1.734322947865108e-08,0.0010768226513191883,9.480660187143661e-07,1.3967806607066101e-07,6.755539549380474e-14,2.406514654039659e-08,2.3028455942530903e-12,5.630941377388681e-08,4.51973684888169e-16,2.2681706324997985e-11,8.290206290609095e-13,6.236173281764944e-09,1.0936351001598237e-07,5.321876687780745e-07,1.2172325656958383e-09,2.6330552438648555e-15,1.2955892545131484e-16,2.845670498556318e-09,2.7641585431499107e-16,2.1359332369653727e-07,2.1273557301694496e-15,1.2024104546347498e-18,1.043954638111181e-11,3.2730136722380885e-12
0.007502240035979019,0.530228103913207,4.4799829702229005e-08,1.0987983335621431e-08,7.139709530324208e-08,8.29450631802756e-05,0.0,0.0,0.00024812151730539965,9.920756062778389e-05,0.0002643168655420684,1.8543465628691372e-06,4.017804200403401e-10,1.1376268715836607e-24,1.0965987414194643e-17,1.0810743763433498e-11,1.6909267523496584e-06,0.0001564598079247721,2.4857542961700473e-11,9.761215306117572e-16,4.952044545579884e-06,1.1477896785944288e-14,1.178942174029233e-13,2.239678222576432e-08,9.439599133038852e-10,0.0001422764767769401,3.341201800508864e-13,2.4758660368962514e-08,4.055859817255185e-08,2.9325689945280816e-12,1.677213577676618e-11,2.1615377390711657e-13,8.848664501474168e-11,9.032078945256194e-10,3.76,0.0,0.48295561009170224,0.9987878080647034,0.0007969361710849323,6.762611469543901e-05,0.2346165975941313,0.23366631873482283,2.0913056278867534e-09,1.237852317182961e-15,3.855304609086034e-05,0.00016295278531654748,4.803386966564392e-13,4.4687976902515103e-13,8.633855241351437e-12,0.0001236736476654809,7.582590653877914e-12,1.5998399745273169e-09,1.372402349495106e-09,5.282703125577195e-07,2.5404571133370555e-07,1.597973735173275e-07,1.200746332048873e-07,4.020875015162924e-15,1.4478705562444434e-16,6.704990691119388e-13,9.30431538289625e-14,9.45308462973328e-07,1.4156916909005542e-08,9.236760095764661e-09,6.6099261891087e-17,1.9043344948354318e-08,3.1698423941164136e-10,1.690096676053828e-08,1.7515366998557536e-08,0.0010882186353731117,9.606881023615577e-07,1.4099189127433446e-07,6.813489784096411e-14,2.4289415767914703e-08,2.332142778806851e-12,5.702116003434792e-08,4.576881180062743e-16,2.3162574878411663e-11,8.46596429350985e-13,6.368666308825915e-09,1.0970284508850682e-07,5.38629102000359e-07,1.242974029397998e-09,2.688737518426277e-15,1.3242745385048718e-16,2.8738489608840463e-09,2.8156629429297585e-16,2.1453546990725065e-07,2.1581574029138952e-15,1.2280717417264187e-18,1.0567850822868995e-11,3.3128079220446686e-12
0.007521267351004761,0.5302736793843128,4.512007152280233e-08,1.1094713457122164e-08,7.215540340807003e-08,8.365863761182364e-05,0.0,0.0,0.00024966543930579334,0.00010025846369930687,0.000267137661373022,1.8811466938347715e-06,4.06522423819079e-10,1.1682259415147446e-24,1.1179337276096965e-17,1.0938242563830192e-11,1.711642559599399e-06,0.00015732043200796506,2.5369603362077865e-11,9.904104730512597e-16,4.975861163529808e-06,1.1534386484145527e-14,1.1948323289705154e-13,2.2857823422514786e-08,9.61335743068446e-10,0.00014407653184574356,3.36400367507075e-13,2.5235945672907816e-08,4.1649863914617374e-08,3.0067058141918738e-12,1.6999087391714965e-11,2.1998669490844087e-13,8.969175326090329e-11,9.161932420340576e-10,3.76,0.0,0.482460619539118,0.9987764820695377,0.0008060760456659933,6.855076070094585e-05,0.2351036376074494,0.23414344561408162,2.0891886816432694e-09,1.2381442905462294e-15,3.8552608906034636e-05,0.0001645500699547047,4.850658624858507e-13,4.52267929242207e-13,8.741838012448016e-12,0.00012483840383023753,7.597334479565678e-12,1.6188957912863138e-09,1.3870951582122863e-09,5.344920253156676e-07,2.569757927295565e-07,1.6115358424577218e-07,1.2109984976103435e-07,4.067903695514638e-15,1.4648049773730943e-16,6.790944877988579e-13,9.420876480779317e-14,9.554200851413786e-07,1.431881106737821e-08,9.454034379490908e-09,6.687204619271159e-17,1.9274783712926677e-08,3.236052030214546e-10,1.7080089855202587e-08,1.76889140553997e-08,0.0010997165249811308,9.734584314444824e-07,1.423158363625661e-07,6.871763948458187e-14,2.4515390416046543e-08,2.3617521255909104e-12,5.77405291146989e-08,4.634637700352553e-16,2.3652774054525706e-11,8.645132678067364e-13,6.503736547604506e-09,1.1004928233491432e-07,5.451666246879446e-07,1.269213451196822e-09,2.745496936156785e-15,1.3535406887786938e-16,2.902257728788361e-09,2.868168583576259e-16,2.1548267347386758e-07,2.189345042626393e-15,1.2542359412104842e-18,1.0697914666143915e-11,3.3531386783481578e-12
0.007540294666030503,0.5303192157577633,4.5441791629378786e-08,1.1202295490240045e-08,7.292030424497623e-08,8.437668040836948e-05,0.0,0.0,0.00025121411428594343,0.00010131843081831616,0.00026998734134465227,1.908296650247866e-06,4.113152867313674e-10,1.199622893377485e-24,1.139644842614912e-17,1.1066996713061987e-11,1.7325586437938225e-06,0.00015818548468367284,2.5891090437460764e-11,1.0048792243756032e-15,4.999727992048682e-06,1.1591008902883728e-14,1.2109234568725044e-13,2.332729107401201e-08,9.789827714870567e-10,0.00014589515756307622,3.386951504438556e-13,2.572206039780275e-08,4.2767879462542703e-08,3.0825477977077217e-12,1.722885920944157e-11,2.2387935616470925e-13,9.091112689063171e-11,9.293435773461229e-10,3.76,0.0,0.4819660218801461,0.9987650601570681,0.000815304737356617,6.948603984154542e-05,0.23559021697852073,0.23462001898726872,2.0870734206672455e-09,1.238435662430219e-15,3.855216801882043e-05,0.00016615834796391158,4.898258936508571e-13,4.577099122216095e-13,8.850940769977587e-12,0.00012601469295431066,7.612057292111366e-12,1.6381399748856508e-09,1.4019152746409939e-09,5.407742465472344e-07,2.5993369866041575e-07,1.6251720900685016e-07,1.2213075401625774e-07,4.115389555585722e-15,1.4819040299794488e-16,6.877897070472378e-13,9.538634418283944e-14,9.656189439264975e-07,1.448222374860056e-08,9.676135682509018e-09,6.765232361809327e-17,1.9508432310378624e-08,3.303547956860444e-10,1.726073708687248e-08,1.7863878916307134e-08,0.0011113170229863517,9.863785515075002e-07,1.436499595094132e-07,6.93036255517387e-14,2.474308006183999e-08,2.391676406039676e-12,5.8467587196271565e-08,4.693011726393205e-16,2.415246881365058e-11,8.827770869194307e-13,6.641428891457292e-09,1.1040284490412154e-07,5.518019011418931e-07,1.2959594450587814e-09,2.8033521305109662e-15,1.3833982069900218e-16,2.9308981859171423e-09,2.9216961084013607e-16,2.1643501608549434e-07,2.220922735612616e-15,1.280911948836475e-18,1.0829764730926396e-11,3.394013991422052e-12
0.007559321981056245,0.5303647131274982,4.5764991776202583e-08,1.1310734408851454e-08,7.369183758665753e-08,8.509920693261047e-05,0.0,0.0,0.00025276752689258077,0.00010238751053164666,0.00027286618734767603,1.9358006160223755e-06,4.161595529524789e-10,1.2318081886384731e-24,1.1617351497256206e-17,1.1197013017240797e-11,1.7536762668877896e-06,0.00015905501242370666,2.6422156710339995e-11,1.0195292511943245e-15,5.023644979446961e-06,1.1647764072310184e-14,1.2272177278023328e-13,2.3805317471194366e-08,9.969043331829389e-10,0.00014773249783659148,3.410046339101727e-13,2.6217155231219403e-08,4.39132297328241e-08,3.1601301229647737e-12,1.7461485267951858e-11,2.2783252744156544e-13,9.214490484074792e-11,9.426606978627321e-10,3.76,0.0,0.4814718160142752,0.9987535416473664,0.0008246229237110839,7.043204676745858e-05,0.23607633640668324,0.23509603880574603,2.084959840172934e-09,1.2387264311406846e-15,3.855172340297418e-05,0.00016777765042494495,4.946188859983732e-13,4.63206105653072e-13,8.961171895696624e-12,0.00012720261625642852,7.626759088228244e-12,1.6575738725154055e-09,1.4168634718052418e-09,5.471174178256833e-07,2.629196267350276e-07,1.638882532986838e-07,1.2316735054033405e-07,4.163335707039374e-15,1.4991688193620283e-16,6.965856643639036e-13,9.657598458588241e-14,9.75905588532194e-07,1.464716548808186e-08,9.903161756065827e-09,6.844013464567628e-17,1.974430427413391e-08,3.372352410209988e-10,1.7442917795710704e-08,1.8040269846803535e-08,0.0011230208349153185,9.994500227482565e-07,1.449943119583763e-07,6.989285965242327e-14,2.4972493023620796e-08,2.421918047889846e-12,5.9202400884216646e-08,4.752008608915682e-16,2.466182233553052e-11,9.013939127814087e-13,6.781788907391582e-09,1.1076355646441305e-07,5.585366224368517e-07,1.323220750776883e-09,2.8623220061276664e-15,1.4138581129273312e-16,2.959771672367344e-09,2.9762666824764167e-16,2.1739258005141453e-07,2.2528946030599545e-15,1.3081088846063278e-18,1.0963428236896033e-11,3.435442030225386e-12
0.007578349296081987,0.5304101715877124,4.608967379911506e-08,1.1420035169950608e-08,7.447004263704116e-08,8.582623254193458e-05,0.0,0.0,0.0002543256617413279,0.00010346575134007666,0.000275774483576846,1.9636628219495524e-06,4.210557686271273e-10,1.264720119084512e-24,1.1842048342314282e-17,1.1328298627784299e-11,1.7749966856435435e-06,0.00015992906227921418,2.6962955218143024e-11,1.0343620529252362e-15,5.047612074024976e-06,1.170465202419869e-14,1.2437173526374783e-13,2.4292036587499066e-08,1.015103780197725e-09,0.00014958869723446673,3.4332892389508143e-13,2.6721383084355827e-08,4.508651064605135e-08,3.2394885783900256e-12,1.7696999753023626e-11,2.318469885633389e-13,9.339322642347574e-11,9.56146416741037e-10,3.76,0.0,0.480978000839394,0.998741925857015,0.0008340312854326495,7.1388876642669e-05,0.23656199659226237,0.23557150501734533,2.082847935367644e-09,1.2390165949659273e-15,3.855127503211765e-05,0.0001694080081793072,4.994449354741967e-13,4.687568824558976e-13,9.072539448500943e-12,0.0001284022755126996,7.641439864435311e-12,1.6771987718900848e-09,1.4319404871013036e-09,5.535219792447888e-07,2.6593377505609834e-07,1.6526672226678596e-07,1.2420964378301115e-07,4.211745046203042e-15,1.5166003867921356e-16,7.054833470795784e-13,9.777777907466708e-14,9.862805693361962e-07,1.4813646842674433e-08,1.0135212110741143e-08,6.923552488967498e-17,1.998241308459251e-08,3.4424879554208877e-10,1.7626641338409205e-08,1.821809530917178e-08,0.0011348286689656982,1.012674420128249e-06,1.463489462271408e-07,7.048534559638896e-14,2.5203637958946185e-08,2.4524793029509415e-12,5.994503720683225e-08,4.811633732808019e-16,2.5180997010183376e-11,9.203697938420997e-13,6.9248627957700085e-09,1.1113144121782124e-07,5.653725067337872e-07,1.3510062293765664e-09,2.9224257295016147e-15,1.4449314002518045e-16,2.9888795176279844e-09,3.0319019573910766e-16,2.183554483062134e-07,2.285264801210699e-15,1.3358362207502499e-18,1.1098932809101271e-11,3.4774310841235193e-12
0.007597376611107729,0.5304555912328257,4.641584082567463e-08,1.1530203017606619e-08,7.525496106062948e-08,8.655777258018042e-05,0.0,0.0,0.00025588850336991407,0.0001045532016957502,0.0002787125165450382,1.9918875464044395e-06,4.260045019103072e-10,1.2984402143059296e-24,1.2070660378016287e-17,1.1460868368847621e-11,1.796521160395539e-06,0.00016080768188581556,2.751364128668264e-11,1.0493802276313105e-15,5.071629224073179e-06,1.1761672792264956e-14,1.2604252655784118e-13,2.478758410187367e-08,1.0335844794781073e-09,0.00015146390098700038,3.456681452690964e-13,2.7234899154495583e-08,4.628832934279642e-08,3.320659533289345e-12,1.79354380712175e-11,2.3592354747719753e-13,9.465623103127234e-11,9.698025631335898e-10,3.76,0.0,0.4804845752518318,0.9987302120991436,0.0008435305063583702,7.235662514250589e-05,0.2370471982365809,0.2360464175663226,2.08073770145176e-09,1.239306152214668e-15,3.855082287973483e-05,0.00017104945182815063,5.043041429588117e-13,4.743626781055388e-13,9.185052795962948e-12,0.00012961377306241554,7.65609961704341e-12,1.697016210979335e-09,1.447147219477037e-09,5.599883737783868e-07,2.6897634234472503e-07,1.6665263166132406e-07,1.2525764831308015e-07,4.260621689512847e-15,1.534200238744355e-16,7.144840712238735e-13,9.899182113607123e-14,9.967444387447736e-07,1.4981678419150265e-08,1.037238805452276e-08,7.003857653463607e-17,2.0222772236121676e-08,3.513977488291677e-10,1.7811917111051414e-08,1.8397363725341136e-08,0.0011467412359593213,1.0260533335658005e-06,1.477139242671952e-07,7.108108920972073e-14,2.5436525135718645e-08,2.483363059063278e-12,6.06955636204296e-08,4.871892517261799e-16,2.5710165496657356e-11,9.397109071211197e-13,7.070697459679043e-09,1.1150652391199029e-07,5.723112997429762e-07,1.3793248778135641e-09,2.9836827628642406e-15,1.4766288929550929e-16,3.018223116105823e-09,3.0886239174785753e-16,2.193237044178745e-07,2.3180375216333733e-15,1.3641034672879312e-18,1.1236306485253538e-11,3.519989564989295e-12
