Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143)
0.0007957027744381893,0.6315458511921999,6.177911813498859e-11,4.480390502011987e-09,4.293702847854433e-09,3.100005437194697e-11,0.0,0.0,2.128467999411259e-08,5.637709111582167e-14,2.765683885512982e-08,6.1714712181588e-11,1.2166814674105516e-11,1.1778956970994722e-28,8.879049845672705e-19,1.1653551090203098e-13,7.966099188981904e-10,3.95960513019332e-10,2.2258050766052197e-12,3.1262702348135106e-16,6.878373256494849e-05,2.4193340654818337e-12,1.5130036275349482e-15,5.742090031759031e-15,5.934098570940655e-15,5.603408541679433e-10,1.1254087626226546e-15,1.9755360974321173e-17,5.425510112069288e-16,1.6456180721883911e-19,3.459639060213352e-17,1.8546798474396026e-18,9.4137954218056e-12,1.923159078344107e-18,3.76,0.0,0.14010608696688176,0.9998620118878346,9.86434626259214e-12,1.0489910482211311e-14,0.5260148544567214,0.5258772348458292,2.2073380270231936e-08,1.474446430503658e-13,0.00013794805525701206
0.0008157839332687043,0.6321196586724933,6.622706097422446e-11,4.85877569823639e-09,4.689354150634203e-09,3.5921619567909924e-11,0.0,0.0,2.2743829715476224e-08,6.487397321351254e-14,2.9771174632410176e-08,7.149752668584688e-11,1.2679290243534028e-11,1.4275001130626563e-28,1.0048713773184917e-18,1.3161041968593494e-13,8.932129912316841e-10,4.538994593671634e-10,2.5138997205061715e-12,3.5547693961654193e-16,7.163024601121966e-05,2.521419879302316e-12,1.7087712218220813e-15,7.187779870800384e-15,6.648651995764471e-15,6.330949438834702e-10,1.2499621547460443e-15,2.545607656298618e-17,6.986367276948509e-16,2.0676016338233787e-19,3.8889100839167635e-17,2.0448113858722552e-18,1.0378744412965464e-11,2.3053327696378812e-18,3.76,0.0,0.13470102912059112,0.9998620089080986,1.144371584311522e-11,1.2840629052598226e-14,0.5314227600301642,0.5312794457892858,2.124906248597068e-08,1.469796879500805e-13,0.00013794805484590694
0.0008358650920992194,0.6326713432280764,7.091015828647389e-11,5.258184334817842e-09,5.113262887977144e-09,4.1466638208577176e-11,0.0,0.0,2.4261473082424895e-08,7.437068507406023e-14,3.199775679116152e-08,8.251718222662422e-11,1.3197565850851968e-11,1.7225203100283836e-28,1.1335841153525282e-18,1.4815361566794563e-13,9.98824410001785e-10,5.186119043459434e-10,2.8300695474424965e-12,4.030895869703897e-16,7.450738317748143e-05,2.6246613156588386e-12,1.9236170668273498e-15,8.952605668603323e-15,7.429422668834962e-15,7.133093143864662e-10,1.3852181452394132e-15,3.260080581261221e-17,8.9413963538649e-16,2.5838438155019167e-19,4.360371664851597e-17,2.2497843344044242e-18,1.1418997942267295e-11,2.750897111128393e-18,3.76,0.0,0.12950450171213376,0.9998620057806143,1.3226369537806983e-11,1.5640524806858098e-14,0.5366221658616954,0.536473095567166,2.0456566129045833e-08,1.465326781059712e-13,0.00013794805441441738
0.0008559462509297345,0.6332017583915344,7.58381366496786e-11,5.67916312430436e-09,5.567024983785278e-09,4.769458227259293e-11,0.0,0.0,2.5838441810897537e-08,8.495377639289703e-14,3.434092168390889e-08,9.48912897246743e-11,1.3721425544640126e-11,2.0699615800077723e-28,1.2748655920672517e-18,1.6626123469444343e-13,1.1140664328809434e-09,5.907075716019362e-10,3.1761533645025888e-12,4.558868062871214e-16,7.741399462522891e-05,2.7290143134414773e-12,2.1587924866121564e-15,1.1098088538700258e-14,8.280977410210128e-15,8.015721225098075e-10,1.531869563958078e-15,4.150838714495207e-17,1.137738583853745e-15,3.2125736792228626e-19,4.87735571390308e-17,2.4704699108720988e-18,1.2538973758486044e-11,3.2684317487894434e-18,3.76,0.0,0.12450845939343103,0.9998620025005819,1.5232366823303292e-11,1.896169299520836e-14,0.541621116153392,0.5414662306747793,1.9694662015814102e-08,1.4610291838173888e-13,0.0001379480539618812
0.0008760274097602495,0.6337117247639219,8.10210807308407e-11,6.1222543802156564e-09,6.052308799297895e-09,5.4668747363847714e-11,0.0,0.0,2.7475582841468764e-08,9.67149048001465e-14,3.680520083692157e-08,1.0874496750560377e-10,1.4250661162482409e-11,2.477734447022068e-28,1.429571892038891e-18,1.860325062612455e-13,1.2395929874892293e-09,6.708368243656903e-10,3.554049070305279e-12,5.143197375205132e-16,8.03489722837847e-05,2.8344363199610557e-12,2.415589481093573e-15,1.3696087048486544e-14,9.208118538298435e-15,8.985069203616005e-10,1.6906431878081188e-15,5.255863453277407e-17,1.439768510985191e-15,3.9750601385346274e-19,5.4434323153138794e-17,2.70777843693609e-18,1.3743287540446347e-11,3.8674399181803534e-18,3.76,0.0,0.11970516722440229,0.9998619990630078,1.748317478053147e-11,2.28858014898668e-14,0.5464273447408752,0.5462665871578478,1.8962168504314386e-08,1.456897406818635e-13,0.0001379480534876095
0.0008961085685907646,0.6342020312854482,8.646944032977407e-11,6.587996305287644e-09,6.570856955127886e-09,6.245637651531624e-11,0.0,0.0,2.9173760925147778e-08,1.0975105338496747e-13,3.939532991607017e-08,1.242110772280339e-10,1.4785072139677702e-11,2.9547520602915805e-28,1.5985934774944663e-18,2.0756973683164083e-13,1.3760908847419654e-09,7.596926371891657e-10,3.965713314071729e-12,5.788703294391371e-16,8.331124807279962e-05,2.9408862518637783e-12,2.695340576687685e-15,1.6830311890810272e-14,1.0215893253977409e-14,1.0047743086802987e-09,1.862301087251026e-15,6.620239007458098e-17,1.812493171042757e-15,4.896048401150727e-19,6.062428402779377e-17,2.9626603815325116e-18,1.5036758134596787e-11,4.558425784511828e-18,3.76,0.0,0.11508718869600106,0.9998619954626948,2.000173113239612e-11,2.7505130748539593e-14,0.5510482870689019,0.5508816025908427,1.825794965043174e-08,1.4529250289038187e-13,0.00013794805299088524
0.0009161897274212797,0.6346734364571177,9.219403748600599e-11,7.076923344530538e-09,7.124488126527696e-09,7.112878393825156e-11,0.0,0.0,3.0933861167180345e-08,1.2416476234283598e-13,4.2116257720886267e-08,1.4143045891032014e-10,1.5324465318687068e-11,3.511036465817131e-28,1.782855941913002e-18,2.309782959280597e-13,1.5242810432503042e-09,8.58012636631724e-10,4.4131612056326525e-12,6.500528909089725e-16,8.629979255963956e-05,3.048324455876434e-12,2.999418720432644e-15,2.0598033986646888e-14,1.1309603141845163e-14,1.1210736386520184e-09,2.047642013301909e-15,8.29730015340664e-17,2.2704165398675303e-15,6.004250248884883e-19,6.738448010264471e-17,3.236107382900937e-18,1.6424412678456066e-11,5.352976797800479e-18,3.76,0.0,0.11064737421543401,0.999861991694233,2.281250937022259e-11,3.292370642929975e-14,0.5554910917048137,0.5553184275931016,1.758091343600071e-08,1.4491058785210348e-13,0.00013794805247096192
0.0009362708862517947,0.6351266695152213,9.820607369594589e-11,7.589566601342214e-09,7.715098817072017e-09,8.076147886431924e-11,0.0,0.0,3.275679153121116e-08,1.400643759072718e-13,4.4973155211296863e-08,1.6055216530725296e-10,1.5868654759935318e-11,4.157834430069956e-28,1.983320837421943e-18,2.563666056720382e-13,1.6849197226819594e-09,9.665812114452911e-10,4.898466089102354e-12,7.284156835935384e-16,8.931361365181533e-05,3.156712669533331e-12,3.3292372270382625e-15,2.5112007331395652e-14,1.2494813776453117e-14,1.2481447617369431e-09,2.247502819605348e-15,1.0349939793404168e-16,2.830637602008342e-15,7.3328937824126245e-19,7.475894234733363e-17,3.529153251797547e-18,1.7911491622738905e-11,6.26385131479549e-18,3.76,0.0,0.10637885003571651,0.9998619877519876,2.594158615181138e-11,3.925853156529362e-14,0.5597626314076803,0.5595839369005738,1.693001006600216e-08,1.4454340239449676e-13,0.00013794805192706225
0.0009563520450823098,0.6355624315605024,1.0451713728986616e-10,8.126454314770968e-09,8.344665116362839e-09,9.143428965380663e-11,0.0,0.0,3.464348530637055e-08,1.5756430576350044e-13,4.797142457268942e-08,1.8173369593746077e-10,1.6417461554536446e-11,4.907743527137317e-28,2.2009865826539684e-18,2.8384613442761835e-13,1.8587997642777352e-09,1.0862316927403592e-09,5.423759392344576e-12,8.145425558261173e-16,9.2351755324475e-05,3.2660139820139047e-12,3.686249788117474e-15,3.0502629861536574e-14,1.3777364423604773e-14,1.3867698271474391e-09,2.4627599257668614e-15,1.2852095405762882e-16,3.513253706754285e-15,8.920338736747021e-19,8.279493060408852e-17,3.8428749588935734e-18,1.9503453666932754e-11,7.305071747702195e-18,3.76,0.0,0.10227500761241874,0.9998619836300902,2.941671117070527e-11,4.664092564525616e-14,0.5638695137702894,0.5636847400103403,1.6304230332125694e-08,1.441903763885596e-13,0.0001379480513583765
0.0009764332039128249,0.6359813966437569,1.1113921102662633e-10,8.68811239589016e-09,9.015244447733399e-09,1.0323148836781229e-10,0.0,0.0,3.659490354004985e-08,1.7678531218057817e-13,5.111670832613724e-08,2.0514123110987869e-10,1.6970713639491046e-11,5.7748494304172315e-28,2.4368894588043864e-18,3.1353139516303095e-13,2.0467518370189524e-09,1.217848604561943e-09,5.991230564086001e-12,9.09054617880676e-16,9.541329638285766e-05,3.3761927951844255e-12,4.0719505523869465e-15,3.69203677265546e-14,1.5163377829123555e-14,1.5377751267305852e-09,2.6943308264995713e-15,1.5890435395416712e-16,4.3418182018695715e-15,1.0810763982954975e-18,9.154319207549378e-17,4.178393609696687e-18,2.120598062477541e-11,8.492023508426904e-18,3.76,0.0,0.0983294933711199,0.9998619793224269,3.3267379713589273e-11,5.521797840810385e-14,0.5678180914504634,0.5676271914143907,1.570260404008085e-08,1.4385096184706497e-13,0.00013794805076406118
0.00099651436274334,0.6363842128095395,1.180846799560828e-10,9.275065021143964e-09,9.728977312266271e-09,1.1624191602627631e-10,0.0,0.0,3.861203743933271e-08,1.9785480414138324e-13,5.441489849177832e-08,2.3094986634358787e-10,1.7528245615779483e-11,6.774875281261955e-28,2.6921047007166515e-18,3.45539949135824e-13,2.2496456882482643e-09,1.3623699852685735e-09,6.603127110093046e-12,1.0126119589073887e-15,9.849734925950564e-05,3.4872147849511265e-12,4.487874285543616e-15,4.4538470611516697e-14,1.6659270089870143e-14,1.702032987131067e-09,2.943175640865735e-15,1.9566268436953462e-16,5.3438586176555364e-15,1.3054934374396854e-18,1.0105824182943413e-16,4.536875410673157e-18,2.302498223777821e-11,9.841560026199743e-18,3.76,0.0,0.09453619886971712,0.9998619748226291,3.752490814068713e-11,6.515412664876856e-14,0.5716144720075554,0.5714174004385102,1.512419849814508e-08,1.4352463205864084e-13,0.00013794805014323767
0.0009999999999999998,0.636771503099592,1.193241338449551e-10,9.379561733048442e-09,9.857423514561034e-09,1.1863063460157566e-10,0.0,0.0,3.896893487675376e-08,2.01710075306959e-13,5.500341396886297e-08,2.3568767933520197e-10,1.7625444716792686e-11,6.96325970084728e-28,2.738453038139684e-18,3.5134140331981845e-13,2.2864518971689027e-09,1.3888424806020636e-09,6.714032713778751e-12,1.0315595541524895e-15,9.903490075067878e-05,3.506569123983157e-12,4.5632632440158354e-15,4.599733036301178e-14,1.693060598822086e-14,1.7319614362189387e-09,2.9882023318455325e-15,2.0277679844916878e-16,5.537752089853976e-15,1.3484675513407961e-18,1.0279219871044085e-16,4.60152740519831e-18,2.3353033002630753e-11,1.0093704091387374e-17,3.76,0.0,0.09389283551179106,0.9998619740215107,3.83077807605435e-11,6.703048058983601e-14,0.572258373275679,0.5720602259843385,1.502609871972459e-08,1.434692836129951e-13,0.00013794805003270976
0.001016595521573855,0.636771503099592,1.2536633959625238e-10,9.88783528043557e-09,1.048808903573953e-08,1.3055910879687451e-10,0.0,0.0,4.0695910744243885e-08,2.2090715979723154e-13,5.7872145814488896e-08,2.593438476195772e-10,1.808989856973196e-11,7.925343993840195e-28,2.9677476895624985e-18,3.79992415486724e-13,2.468391397858772e-09,1.5207897800881147e-09,7.261754739096802e-12,1.125915405792116e-15,0.00010160305884594177,3.599046863015471e-12,4.935596618338663e-15,5.355600817737382e-14,1.8271760604203233e-14,1.88046370924594e-09,3.210298706631859e-15,2.3997701152344764e-16,6.551462282320324e-15,1.5711054673840957e-18,1.1139866724121585e-16,4.9195326305291665e-18,2.4966600956326694e-11,1.1372114126078419e-17,3.76,0.0,0.09088925134034653,0.9998619701240621,4.222251254266113e-11,7.663286285000294e-14,0.5752645273593696,0.5750612407015188,1.4568117064538065e-08,1.4321088075621395e-13,0.00013794804949499053
0.00103667668040437,0.6371438665175531,1.3299740448169072e-10,1.0526945877653621e-08,1.1294891525370375e-08,1.4628142538207842e-10,0.0,0.0,4.284758207616097e-08,2.460840686259377e-13,6.149486906212056e-08,2.905168079453632e-10,1.8655519898085638e-11,9.24575470600959e-28,3.2649752550780788e-18,4.1701248727554934e-13,2.7039406354796127e-09,1.6941603052216936e-09,7.969477628716832e-12,1.249708324761625e-15,0.00010472960135843914,3.7116571390876834e-12,5.4167343907634446e-15,6.420126027836481e-14,2.000788210150537e-14,2.0740375551284913e-09,3.496750227914934e-15,2.932207189474735e-16,8.001936905173903e-15,1.884571891328273e-18,1.2262745845136805e-16,5.327624560820215e-18,2.703721670891711e-11,1.3103816066150012e-17,3.76,0.0,0.087383004596264,0.9998619652198142,4.7395390846899914e-11,8.985858500349413e-14,0.5787739028741536,0.5785643592095192,1.4033497751309167e-08,1.429092213184106e-13,0.00013794804881836622
0.0010567578392348851,0.6375018789564392,1.4099151713440644e-10,1.1192919881283008e-08,1.2151785043455607e-08,1.635121758930367e-10,0.0,0.0,4.5068147264916345e-08,2.735348967293562e-13,6.528976440767016e-08,3.2467200575380164e-10,1.922496313701474e-11,1.075777453120043e-27,3.584987094532096e-18,4.567269544803938e-13,2.9572879203975344e-09,1.8835947838809005e-09,8.728718821213883e-12,1.3847784666524528e-15,0.000107876183237444,3.825014883632903e-12,5.9329461001563635e-15,7.67354963888819e-14,2.1874990752821318e-14,2.2837767826530477e-09,3.803627971051892e-15,3.5698691029223576e-16,9.738554369673487e-15,2.2534964193590007e-18,1.3481236708635113e-16,5.762458480274707e-18,2.924345168114995e-11,1.505861854232622e-17,3.76,0.0,0.0840120302896009,0.9998619601026868,5.308080866624765e-11,1.0505859756575033e-13,0.582148026111752,0.5819321850992334,1.3519511882518292e-08,1.4261918600256912e-13,0.00013794804811237158
0.0010768389980654002,0.6378460940903385,1.4936275750095516e-10,1.1886281522715185e-08,1.3061260005207748e-08,1.8235975251940694e-10,0.0,0.0,4.735874165829281e-08,3.034170767694789e-13,6.926381490782572e-08,3.6202256569594464e-10,1.9798087795369708e-11,1.2485446646892497e-27,3.929027315024626e-18,4.992657344680118e-13,3.229471884262138e-09,2.090269954673204e-09,9.541960758148152e-12,1.5319598566905583e-15,0.00011104204008015359,3.939090491212993e-12,6.485932460952893e-15,9.145718263664138e-14,2.388077636706745e-14,2.5107577284154385e-09,4.1320790115467646e-15,4.3311920923592197e-16,1.1811386736766614e-14,2.6865438629146015e-18,1.4802629566499689e-16,6.225390627405883e-18,3.15921751270119e-11,1.726042898153221e-17,3.76,0.0,0.08077110950645425,0.9998619547651821,5.9318189204278e-11,1.2248527411250363e-13,0.5853921152274563,0.585169938043972,1.3025362804579546e-08,1.423403252080776e-13,0.0001379480473759721
0.0010969201568959152,0.6381770442316962,1.581256529080827e-10,1.2607557039850363e-08,1.4025898808245198e-08,2.0293776232381548e-10,0.0,0.0,4.972054241777744e-08,3.358965241114281e-13,7.342430009137446e-08,4.02791722424317e-10,2.0374759192445186e-11,1.4455416267618837e-27,4.298386107463232e-18,5.447619103811039e-13,3.5215765369251087e-09,2.315428752795935e-09,1.0411745962455774e-11,1.6921347302806742e-15,0.00011422643560570243,4.0538554444513105e-12,7.0774370830773044e-15,1.0870665800651379e-13,2.603327267965863e-14,2.7561129395136507e-09,4.483301543624767e-15,5.23746319009653e-16,1.4278244273429916e-14,3.1935693886375194e-18,1.6234772030109705e-16,6.717827186100591e-18,3.409050823550652e-11,1.9735249457022672e-17,3.76,0.0,0.07765522468629212,0.9998619491994932,6.614920755320743e-11,1.424183929127589e-13,0.5885111870515751,0.5882826363352558,1.2550284646722312e-08,1.4207220676880525e-13,0.00013794804660809077
0.0011170013157264303,0.6384952411555201,1.672951885884684e-10,1.335727556358285e-08,1.5048377701330798e-08,2.2536516250821887e-10,0.0,0.0,5.215477080459458e-08,3.711480808175825e-13,7.777880567196538e-08,4.4721306799742673e-10,2.095484830047165e-11,1.6697176064559434e-27,4.694401560012653e-18,5.933517778728815e-13,3.834732536058079e-09,2.5603830645599007e-09,1.1340677876071037e-11,1.8662355164694437e-15,0.00011742866065236924,4.169282278670008e-12,7.709247275834372e-15,1.28871324662252e-13,2.8340867742747325e-14,3.021033355028626e-09,4.8585467492955936e-15,6.313207367390957e-16,1.7205726195072598e-14,3.785761355756105e-18,1.7786114951303154e-16,7.241225288988791e-18,3.674582907622857e-11,2.251132457364326e-17,3.76,0.0,0.07465955185315709,0.9998619433974921,7.361788974354524e-11,1.6516765734325822e-13,0.5915100648572365,0.5912751046526084,1.2093541129605752e-08,1.418144152734496e-13,0.00013794804580760618
0.0011370824745569454,0.6388011768917816,1.7688681881687765e-10,1.4135970044781264e-08,1.613146870006934e-08,2.4976639851717023e-10,0.0,0.0,5.466269446019298e-08,4.093559892203204e-13,8.233523340069381e-08,4.955308035688859e-10,2.1538231591952752e-11,1.924333228102297e-27,5.1184616178469935e-18,6.45174900620038e-13,4.170118461479461e-09,2.8265165558389393e-09,1.233142186054324e-11,2.0552468705608913e-15,0.00012064803220618249,4.285344547243684e-12,8.383194984269904e-15,1.5239140094498493e-13,3.081231442857269e-14,3.306770538205743e-09,5.259120726773951e-15,7.586620529413721e-16,2.0670395747060422e-14,4.4757989456700904e-18,1.9465762216030397e-16,7.797094043512817e-18,3.956577764800968e-11,2.56192976861055e-17,3.76,0.0,0.0717794531466354,0.9998619373507183,8.177071692871001e-11,1.9107541380925556e-13,0.5943933858284562,0.5941519815335489,1.1654424420201737e-08,1.4156655141266977e-13,0.00013794804497335099
0.0011571636333874604,0.6390953244872425,1.869164787031364e-10,1.4944178219400683e-08,1.7278041557357007e-08,2.762715453598951e-10,0.0,0.0,5.72456296854981e-08,4.5071439689185413e-13,8.710181107491334e-08,5.479999960551965e-10,2.2124790892114552e-11,2.2129893502577542e-27,5.572006198156582e-18,7.00374174975138e-13,4.528962095395945e-09,3.115287575131029e-09,1.3386706367452156e-11,2.260207758100046e-15,0.00012388389246027366,4.402016787674289e-12,9.101157864165231e-15,1.797662894620535e-13,3.345674105966579e-14,3.6146389605223564e-09,5.6863864922255355e-15,9.090053042744953e-16,2.476009225374458e-14,5.278025882636957e-18,2.128352477497931e-16,8.386995585661142e-18,4.2558261054931356e-11,2.90923758300328e-17,3.76,0.0,0.06901046964102206,0.9998619310503676,9.065673511319739e-11,2.2051958063173908e-13,0.5971656082400433,0.5969177265553591,1.12322540311357e-08,1.4132823135192735e-13,0.00013794804410411054
