Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43)
0.0001740275878655411,0.5485803415159098,4.0561830322068335e-09,4.573222150769984e-10,6.754179161822948e-10,6.472264629149427e-07,0.0,0.0,4.8261092822057475e-06,2.038299609316958e-07,3.118591854618996e-07,9.339660934466165e-10,2.6390768714347343e-12,8.7561886528067e-29,9.96558853855615e-21,1.2846553109439324e-13,2.55723029423667e-09,2.239855474565005e-06,9.085906323354256e-16,6.3834922631480475e-18,2.728994421181989e-07,3.2428772575492987e-15,3.82911463666544e-15,8.374755419915923e-14,3.138421738507484e-14,2.4168802784044986e-08,1.19942512751963e-13,9.689562846224842e-13,3.972613042172315e-15,2.0072583143322274e-18,7.608174262229898e-15,2.8285708948250882e-18,4.629964748011737e-13,3.2459730904430224e-16,3.76,0.0,0.5822353604188619,0.9999069518345799,5.099315962569887e-07,2.1385504105786534e-07,0.053246959706783566,0.05324372332429647,2.3741744918596547e-08,2.5333690160743797e-14,8.545439672533926e-05,5.3594440873359126e-08,1.6512350384805008e-15,1.2765604724742694e-15,1.464657446187298e-14,1.980725762664583e-06,4.424156970373973e-12,9.79612436847487e-12,1.6000329910679137e-11,1.5788392441615136e-09,2.3105216937198667e-09,1.0174758734230825e-09,8.247565273573799e-10,1.5766974355011634e-17,9.523625549070922e-19,6.828511668221026e-15,4.221835446998042e-16,2.1378281854869024e-09,3.717586431158848e-11,4.0230989992462394e-10,9.635691521238519e-12,1.2808280201034553e-18,1.398418368299761e-11,3.913029149254013e-10,5.924886171698374e-10,3.754068987215997e-06,6.695280246359234e-10,7.245012858395281e-09,3.291474981644329e-10,1.8845209772968986e-15,8.926525465079926e-17,3.828152695713525e-11,1.5440538142838046e-18,2.754622863656405e-13,1.6480274927796982e-14,2.090145604049548e-07
0.00017525740445038278,0.5486165829732694,4.0832078697632715e-09,4.6055320251677716e-10,6.827954716309068e-10,6.542853521112425e-07,0.0,0.0,4.8624269689313185e-06,2.0628241954119402e-07,3.1827209765690337e-07,9.51491499201905e-10,2.677166280232316e-12,8.803795809837274e-29,1.0166249568199315e-20,1.3021740229942174e-13,2.594941699691515e-09,2.2710530625325126e-06,9.290328858343962e-16,6.519077461999084e-18,2.767257874092322e-07,3.288548245382935e-15,3.849958978401905e-15,8.543330986791181e-14,3.195586539972678e-14,2.4691611447589126e-08,1.2157363911786068e-13,9.89007654901818e-13,4.095278440064518e-15,2.068537343663085e-18,7.771727518366532e-15,2.891644061918104e-18,4.699962620149608e-13,3.340206178463836e-16,3.76,0.0,0.5818753801487386,0.9999068765069794,5.177886468728885e-07,2.1541198022314472e-07,0.05360691359734224,0.0536036295612863,2.3727162858240722e-08,2.5332514733020843e-14,8.545439027919785e-05,5.4695484616348345e-08,1.6813641504857709e-15,1.2959907904912527e-15,1.4899192013050977e-14,2.006656378501964e-06,4.45376800216384e-12,9.947338166737958e-12,1.621692824877811e-11,1.6028509598915953e-09,2.346272426461115e-09,1.0311770667084512e-09,8.360624223728694e-10,1.5981082640606012e-17,9.652937965848691e-19,6.9211840402593824e-15,4.288099096746768e-16,2.168904191839318e-09,3.774900338210096e-11,4.065180839428838e-10,9.777185634488544e-12,1.2985150728495357e-18,1.418655298073211e-11,3.9246324358491047e-10,5.946413264528506e-10,3.7892295122637936e-06,6.835775161282135e-10,7.277261235490404e-09,3.305907537336944e-10,1.9187824311810383e-15,9.089176688998248e-17,3.900649813905255e-11,1.5734431626458418e-18,2.8086517033540876e-13,1.6802638175031738e-14,2.1044473032274618e-07
0.00017648722103522446,0.5486528020420869,4.110341239902479e-09,4.6379861658059437e-10,6.902155982234786e-10,6.61387089985452e-07,0.0,0.0,4.89878930829742e-06,2.0874486650884744e-07,3.24769602225433e-07,9.692542326993715e-10,2.7155398085193184e-12,9.1954489455001e-29,1.0370161650074636e-20,1.3198489116625333e-13,2.6331190867885387e-09,2.302458542225981e-06,9.498264126978658e-16,6.656762113772688e-18,2.805781458847609e-07,3.334533703741569e-15,3.870999882660836e-15,8.714902663481351e-14,3.253655847015423e-14,2.5222816718465076e-08,1.23214829666754e-13,1.0093273366784285e-12,4.22157565389253e-15,2.13153001579959e-18,7.937661382431361e-15,2.955790592893892e-18,4.770552063476046e-13,3.436509888716874e-16,3.76,0.0,0.581515622284549,0.9999068008554851,5.257267964442542e-07,2.1697068664103429e-07,0.05396664504257993,0.05396331297336732,2.3712589848434866e-08,2.5331340055203883e-14,8.545438380538209e-05,5.5811043811747884e-08,1.7118573873597966e-15,1.315606825879861e-15,1.515465496193162e-14,2.03272800615835e-06,4.4833567863185354e-12,1.0100014501946887e-11,1.643524821366215e-11,1.6270925634888049e-09,2.3823638914570065e-09,1.0449839908793824e-09,8.474579134347372e-10,1.619708383802821e-17,9.78339335998741e-19,7.014674230233867e-15,4.355000635831075e-16,2.200242602333598e-09,3.832755736314615e-11,4.1073523354751116e-10,9.920418872581093e-12,1.3163576251474683e-18,1.4390612804406803e-11,3.9361137034693315e-10,5.968037754219468e-10,3.824541273934222e-06,6.978322772027254e-10,7.30962895440199e-09,3.320392539899641e-10,1.953512692415746e-15,9.254057333026371e-17,3.974083908115248e-11,1.6032140813228254e-18,2.8634703988321816e-13,1.7129690628509866e-14,2.1187431897018635e-07
0.00017771703762006614,0.5486889987362856,4.137582540930936e-09,4.670584282979894e-10,6.976782778997461e-10,6.685318125957851e-07,0.0,0.0,4.935196542746582e-06,2.1121724640571872e-07,3.313521852718478e-07,9.872563868831613e-10,2.7541977617342727e-12,9.298741240091438e-29,1.0577354428571176e-20,1.337680965068864e-13,2.6717655628400025e-09,2.334071755893231e-06,9.70975632985181e-16,6.796568787486602e-18,2.844565046597565e-07,3.3808335284067592e-15,3.8922385744187544e-15,8.889516440407937e-14,3.312639980606568e-14,2.5762508219242278e-08,1.2486606638609333e-13,1.0299170033868476e-12,4.351603316011034e-15,2.196277394082278e-18,8.105994785086376e-15,3.0210235144985247e-18,4.841734437041572e-13,3.534915438392052e-16,3.76,0.0,0.5811560866882187,0.9999067248796933,5.337464431538358e-07,2.1853119095235987e-07,0.05432615418050231,0.054322773697941036,2.369802588350039e-08,2.5330166126734234e-14,8.54543773038574e-05,5.694120352181599e-08,1.7427169302601494e-15,1.3354095763832367e-15,1.541297988851768e-14,2.058940171531046e-06,4.512923342150014e-12,1.025416115192898e-11,1.665529692171166e-11,1.6515650246517067e-09,2.41879747900348e-09,1.0588971379745602e-09,8.589434481898327e-10,1.6414986750407432e-17,9.914997366737783e-19,7.108987539786566e-15,4.4225434048362636e-16,2.2318442679179796e-09,3.8911547658687113e-11,4.1496121828784407e-10,1.0065402631614563e-11,1.334356711256578e-18,1.4596368409457344e-11,3.947474286531236e-10,5.989759327237005e-10,3.860004833378789e-06,7.122940771214993e-10,7.342115645462606e-09,3.334929821486304e-10,1.988716579134411e-15,9.421189715672835e-17,4.0484620663779765e-11,1.6333694674156436e-18,2.9190872082828885e-13,1.7461480877566598e-14,2.1330332783649007e-07
0.00017894685420490782,0.548725173069769,4.164932013215726e-09,4.703326317824846e-10,7.05183508635943e-10,6.757196555195383e-07,0.0,0.0,4.97164891342066e-06,2.1369950451633716e-07,3.38020331679609e-07,1.0055000633328347e-09,2.79314041357972e-12,9.618441251293688e-29,1.0787876036235258e-20,1.3556704794632547e-13,2.7108842374491164e-09,2.3658925459360384e-06,9.924849204883816e-16,6.9385170842760496e-18,2.883608508526233e-07,3.4274476150555486e-15,3.91367543225964e-15,9.067218842065007e-14,3.372549359861762e-14,2.6310776042139245e-08,1.265273306423725e-13,1.0507783291798157e-12,4.485462513040412e-15,2.2628213530303307e-18,8.276746653854277e-15,3.087355968864024e-18,4.913511067219886e-13,3.635454327515728e-16,3.76,0.0,0.5807967732217661,0.9999066485792006,5.418479843003078e-07,2.200935239696179e-07,0.05468544114902226,0.054682011872317235,2.3683470957762655e-08,2.5328992947053807e-14,8.545437077458939e-05,5.808604868122841e-08,1.7739446342001727e-15,1.3553995577102501e-15,1.5674179255073286e-14,2.0852924026370932e-06,4.542467688929452e-12,1.0409782454489721e-11,1.6877078121270055e-11,1.6762693021023978e-09,2.455574578451826e-09,1.0729165524477887e-09,8.705190443510838e-10,1.663479801108278e-17,1.004775363378827e-18,7.204125146790283e-15,4.49073076243184e-16,2.26371003698052e-09,3.950099565405024e-11,4.191959093586078e-10,1.0212148319364848e-11,1.3525125167346709e-18,1.480382503586048e-11,3.9587155031178156e-10,6.011577773264162e-10,3.8956207502404656e-06,7.269646904543973e-10,7.374721117322663e-09,3.3495192757980723e-10,2.024398591514336e-15,9.590596046901708e-17,4.123791400048473e-11,1.6639122279689294e-18,2.9755104505854664e-13,1.7798057874757458e-14,2.1473175840820298e-07
0.0001801766707897495,0.5487613250564642,4.1923892057291054e-09,4.736212125903341e-10,7.127312823607447e-10,6.829507537809676e-07,0.0,0.0,5.008146660672768e-06,2.1619158664699983e-07,3.447745254353142e-07,1.0239873703630502e-09,2.832368067579407e-12,9.851474075046398e-29,1.1001758793256682e-20,1.3738183298260465e-13,2.7504782243727684e-09,2.397920754869646e-06,1.0143587150574149e-15,7.082629181860187e-18,2.922911715843053e-07,3.4743758593060626e-15,3.935311533120148e-15,9.248056790495542e-14,3.4333944733175164e-14,2.686771063524507e-08,1.2819860440117462e-13,1.0719129885653922e-12,4.623256182870136e-15,2.3312045193196832e-18,8.44993603035107e-15,3.1548011766078228e-18,4.9858832872497e-13,3.7381582649027203e-16,3.76,0.0,0.5804376817472794,0.9999065719536042,5.500318165376162e-07,2.2165771663185726e-07,0.05504450608598434,0.055041027633736604,2.366892506554998e-08,2.532782051560485e-14,8.545436421754359e-05,5.924566413224421e-08,1.8055426324758866e-15,1.3755776996493554e-15,1.5938269137567568e-14,2.1117842290563392e-06,4.571989845920735e-12,1.056688582165622e-11,1.7100598438314932e-11,1.7012063563203186e-09,2.492696578341666e-09,1.0870426531872442e-09,8.82185083170216e-10,1.6856525403196926e-17,1.0181667142467996e-18,7.300091740212863e-15,4.559566082154889e-16,2.2958407585844684e-09,4.00959227168309e-11,4.23439179153051e-10,1.0360667352533385e-11,1.3708259665423037e-18,1.501298792451114e-11,3.969838659415839e-10,6.033492835771781e-10,3.9313895830729365e-06,7.418458957329757e-10,7.407445094539196e-09,3.364160777305791e-10,2.0605635581122076e-15,9.762298731433836e-17,4.200079038614273e-11,1.6948452773476156e-18,3.0327484921501075e-13,1.813947084371776e-14,2.161596121699475e-07
0.00018140648737459118,0.5487974547102484,4.219954336083904e-09,4.769241635866354e-10,7.20321599529831e-10,6.902252420453387e-07,0.0,0.0,5.044690023678531e-06,2.1869343930110212e-07,3.5161524932295343e-07,1.042720425509344e-09,2.8718810027787968e-12,1.025182726319387e-28,1.121905031108977e-20,1.3921250342695548e-13,2.7905506429773452e-09,2.4301562253618533e-06,1.0366015131502e-15,7.22892596704578e-18,2.962474539791636e-07,3.5216181567456712e-15,3.957147536269418e-15,9.432077743764995e-14,3.495185867604447e-14,2.7433402925808574e-08,1.2987986912598345e-13,1.0933226569642276e-12,4.765089779586182e-15,2.4014703756549405e-18,8.625581915262654e-15,3.223372464194252e-18,5.05885243568991e-13,3.8430592404740724e-16,3.76,0.0,0.5800788121269376,0.9999064950025011,5.582983357077095e-07,2.2322380004812913e-07,0.05540334912914118,0.05539982111934859,2.3654388201194438e-08,2.5326648831830006e-14,8.545435763268554e-05,6.042013459357804e-08,1.837512861309603e-15,1.3959445714397373e-15,1.6205262882185917e-14,2.138415182464671e-06,4.601489832363555e-12,1.072547596764444e-11,1.7325861978037924e-11,1.7263771433315448e-09,2.530164865370293e-09,1.1012755138800832e-09,8.939416095503663e-10,1.708017712087878e-17,1.0316742591118089e-18,7.396889671490722e-15,4.629052756159148e-16,2.328237278801728e-09,4.069635018336789e-11,4.2769090166488945e-10,1.051097116707691e-11,1.3892974667123648e-18,1.522386229888585e-11,3.980845045729195e-10,6.05550431263911e-10,3.96731188920359e-06,7.569394768079728e-10,7.440287412636528e-09,3.3788542335029704e-10,2.0972161051825216e-15,9.93632031114214e-17,4.277332134482303e-11,1.7261715395546207e-18,3.090809760994301e-13,1.8485769361862302e-14,2.1758689060417375e-07
0.00018263630395943286,0.5488335620449999,4.247626633877328e-09,4.802414583890452e-10,7.27954444835401e-10,6.97543254023102e-07,0.0,0.0,5.081279240614587e-06,2.212050097357883e-07,3.58542984821254e-07,1.0617013563758447e-09,2.911679538036813e-12,1.0418549537754354e-28,1.1439781549092696e-20,1.4105914303287676e-13,2.8311046203595495e-09,2.4625988002467786e-06,1.0592178567489862e-15,7.377429731023279e-18,3.002296851652951e-07,3.5691744028898984e-15,3.979184470993758e-15,9.619329749186294e-14,3.5579341911990755e-14,2.8007944365302844e-08,1.315711070754888e-13,1.1150090104213492e-12,4.911071552991938e-15,2.473663273016307e-18,8.803703466331903e-15,3.293083268928957e-18,5.132419867119115e-13,3.95018955244444e-16,3.76,0.0,0.5797201642230212,0.9999064177254878,5.666479367002004e-07,2.2479180551309958e-07,0.05576197041614516,0.055758392466201415,2.3639860359032448e-08,2.5325477895172444e-14,8.545435101998078e-05,6.160954465054625e-08,1.869857446475707e-15,1.4165012387586477e-15,1.6475177031434523e-14,2.1651847968215135e-06,4.630967667479923e-12,1.0885561239809123e-11,1.7552876459753236e-11,1.7517826281423931e-09,2.56798082526072e-09,1.1156157186585758e-09,9.057891606286489e-10,1.730576086389337e-17,1.0452984899730695e-18,7.494523551463622e-15,4.699194197989763e-16,2.3609004480249244e-09,4.130229936585861e-11,4.31950952614863e-10,1.0663071224263275e-11,1.4079279402843656e-18,1.543645340515989e-11,3.9917359352241995e-10,6.077611892762157e-10,4.003388224299637e-06,7.722472233255378e-10,7.473247684806449e-09,3.393599474029994e-10,2.1343612258228368e-15,1.0112683751650206e-16,4.355557867816762e-11,1.7578939493706717e-18,3.149702758753097e-13,1.8837003428242692e-14,2.19013595190409e-07
0.00018386612054427454,0.5488696470746152,4.275405982158414e-09,4.835730676705514e-10,7.356298062497437e-10,7.049049227580166e-07,0.0,0.0,5.117914548719012e-06,2.2372624576184532e-07,3.65558212445556e-07,1.0809322981728128e-09,2.95176396752686e-12,1.0680212288914213e-28,1.1663998294401958e-20,1.4292181346608324e-13,2.8721432881881162e-09,2.495248322482184e-06,1.0822123291745467e-15,7.528162101904152e-18,3.042378522735832e-07,3.617044493177989e-15,4.0014231165874726e-15,9.809861296819793e-14,3.6216501610761515e-14,2.8591426796162853e-08,1.332722999957062e-13,1.1369737257502884e-12,5.061311888071064e-15,2.547828345251211e-18,8.984319816005964e-15,3.363947120616514e-18,5.20658693612563e-13,4.059581728768802e-16,3.76,0.0,0.5793617378978863,0.9999063401221618,5.750810136651601e-07,2.2636176445943603e-07,0.05612037008457408,0.05611674181126946,2.36253415334036e-08,2.532430770507579e-14,8.545434437939491e-05,6.281397879151331e-08,1.902578366291451e-15,1.4372484050971576e-15,1.6748025622723552e-14,2.1920926077773904e-06,4.660423370464052e-12,1.1047147154620873e-11,1.7781646994310057e-11,1.7774237794834527e-09,2.606145844059712e-09,1.130063496394256e-09,9.177279251175762e-10,1.7533284920474216e-17,1.0590398940919505e-18,7.592996323896551e-15,4.769993836500616e-16,2.393831119337915e-09,4.191379157426835e-11,4.3621920898624525e-10,1.081697900121073e-11,1.4267179167748372e-18,1.565076650913832e-11,4.0025125885427277e-10,6.099815286127118e-10,4.039619142573121e-06,7.877709292317193e-10,7.506325565337684e-09,3.408396326046043e-10,2.172003719892938e-15,1.0291412190528409e-16,4.4347634392737036e-11,1.7900154498662665e-18,3.2094360419661193e-13,1.919322336669392e-14,2.204397274056155e-07
0.00018509593712911623,0.5489057098129628,4.303292636327285e-09,4.869190024092172e-10,7.433476953993597e-10,7.123103809816131e-07,0.0,0.0,5.154596184024771e-06,2.2625709575840864e-07,3.726614117183796e-07,1.1004153924047232e-09,2.9921345725076752e-12,1.0953890853362884e-28,1.1891737671528703e-20,1.448005528394166e-13,2.913669777477152e-09,2.5281046351535183e-06,1.1055894326019668e-15,7.681143158172938e-18,3.082719424377954e-07,3.665228322994461e-15,4.023863940823698e-15,1.0003721336286811e-13,3.6863445735133784e-14,2.9183942433127836e-08,1.3498342943886148e-13,1.159218480735456e-12,5.215923406943575e-15,2.624011569772754e-18,9.167450135278838e-15,3.4359776422424768e-18,5.281354946921205e-13,4.17126853621666e-16,3.76,0.0,0.5790035330139658,0.9999062621921204,5.835979600899516e-07,2.2793370846212144e-07,0.056478548271928754,0.056474869291450486,2.3610831718650745e-08,2.532313826098405e-14,8.545433771089348e-05,6.403352140568067e-08,1.935677526017328e-15,1.458186618984226e-15,1.7023821716381734e-14,2.219138152718832e-06,4.6898569604952985e-12,1.1210238466745594e-11,1.8012177436740372e-11,1.8033015466232312e-09,2.6446613075077334e-09,1.1446188933373546e-09,9.297579302114819e-10,1.776275458594648e-17,1.0728987820239522e-18,7.692309849761045e-15,4.841455115219742e-16,2.427030141345513e-09,4.253084811457519e-11,4.4049554905634264e-10,1.0972705975414388e-11,1.4456677477566131e-18,1.5866806847478685e-11,4.013176253491772e-10,6.122114350521445e-10,4.076005197032054e-06,8.035123927077795e-10,7.539520965071089e-09,3.4232447338976663e-10,2.2101482323998527e-15,1.0472528435664034e-16,4.514956068165912e-11,1.8225389925397474e-18,3.2700182168095e-13,1.9554479799252706e-14,2.2186528872460134e-07
0.0001863257537139579,0.5489417502738809,4.331286128889524e-09,4.902792442879651e-10,7.511081087569674e-10,7.197597608665495e-07,0.0,0.0,5.191324381633526e-06,2.2879750878299238e-07,3.798530609723164e-07,1.1201527908170087e-09,3.0327916679166022e-12,1.1249964405944062e-28,1.2123045276855931e-20,1.4669546855513988e-13,2.955687230560855e-09,2.5611675814997128e-06,1.129353882305854e-15,7.836396954346884e-18,3.1233194279517123e-07,3.713725787692143e-15,4.046508280386448e-15,1.02009593727238e-13,3.752028284160656e-14,2.9785583994123576e-08,1.3670447756193572e-13,1.1817449541939869e-12,5.3750214594379895e-15,2.7022597929075373e-18,9.353113680425791e-15,3.5091885618477966e-18,5.356725263913804e-13,4.285283027970604e-16,3.76,0.0,0.5786455494337851,0.9999061839349612,5.921991686937914e-07,2.2950766926732281e-07,0.056836505115617476,0.05683277504354885,2.3596330909120563e-08,2.53219695623416e-14,8.545433101444212e-05,6.526825676377748e-08,1.969157103162593e-15,1.4793168630240148e-15,1.7302582227085045e-14,2.2463209711299835e-06,4.7192684567346e-12,1.1374842974000383e-11,1.8244474890569218e-11,1.8294168908311915e-09,2.6835286000611503e-09,1.159282363423491e-09,9.418795871916016e-10,1.7994180223146067e-17,1.0868758026269304e-18,7.792469678370462e-15,4.913581498423038e-16,2.4604983630794467e-09,4.315349026876478e-11,4.447798526457759e-10,1.1130263652026297e-11,1.4647785005477044e-18,1.6084579656178464e-11,4.0237281625725214e-10,6.144508839105461e-10,4.112546939565312e-06,8.194734173699393e-10,7.572833639755995e-09,3.4381445873435156e-10,2.2487998582201245e-15,1.0656055757268293e-16,4.596142998212657e-11,1.855467538651239e-18,3.331457956419978e-13,1.9920823713532463e-14,2.2329028062019717e-07
0.0001875555702987996,0.5489777684712431,4.3593861596969144e-09,4.936537620504316e-10,7.589110336000769e-10,7.272531937836811e-07,0.0,0.0,5.2280993757305785e-06,2.313474345732567e-07,3.871336373435379e-07,1.14014665503927e-09,3.073735560893645e-12,1.1544744626590072e-28,1.2357958755664116e-20,1.486066099133649e-13,2.9981987977739175e-09,2.5944370049148363e-06,1.1535104134028975e-15,7.993944836186027e-18,3.164178404864691e-07,3.762536782528793e-15,4.06935676255349e-15,1.0401625477222137e-13,3.818712258362875e-14,3.0396444693583485e-08,1.3843542636798053e-13,1.2045548260809442e-12,5.53872420495154e-15,2.782620819636304e-18,9.541329755118888e-15,3.583593719217821e-18,5.432699261684513e-13,4.401658548175294e-16,3.76,0.0,0.5782877870199647,0.9999061053502818,6.008850313424908e-07,2.3108367879447273e-07,0.05719424075295492,0.05719045920427554,2.3581839099163825e-08,2.5320801608593403e-14,8.54543242900064e-05,6.651826901865236e-08,2.003019042584395e-15,1.5006399182087533e-15,1.7584321082812123e-14,2.2736406046075056e-06,4.748657878316037e-12,1.1540966772070405e-11,1.847854516731102e-11,1.8557707834041647e-09,2.722749106392891e-09,1.1740542465457233e-09,9.540931907134215e-10,1.822756999785706e-17,1.1009714275782223e-18,7.893478334232408e-15,4.986376469640509e-16,2.4942366380928145e-09,4.378173931066161e-11,4.4907200111733954e-10,1.1289663571100045e-11,1.4840506395692335e-18,1.6304090200074573e-11,4.034169532994445e-10,6.166998450586464e-10,4.149244920545689e-06,8.356558122388179e-10,7.606263218320411e-09,3.4530957084893047e-10,2.287963550365072e-15,1.0842017929343055e-16,4.6783314992918616e-11,1.8888040596166613e-18,3.3937640061045107e-13,2.0292306522256583e-14,2.2471470456256188e-07
