Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64)
8.466877610189146e-06,0.71067521222889,1.0270478763479607e-07,4.131604063890124e-08,3.8590561484252727e-08,2.4880693113903093e-07,0.0,0.0,8.435203686992604e-07,3.0487383492234505e-09,1.906433283351632e-06,5.08158370305196e-08,1.0330128283391747e-09,9.767891322650723e-23,4.689344373113662e-16,1.3252544560680942e-10,1.4912581602648823e-07,1.0245725226301448e-05,1.2155005563921138e-11,1.0800475180106924e-12,3.4265360974464415e-05,2.389392290618883e-11,7.638204702691823e-12,3.389100414633044e-13,2.3185062082808746e-12,6.041754597409665e-07,1.1750220099574875e-09,3.851228145593146e-10,1.6761789594558157e-13,1.2579429440462054e-15,6.64408926582876e-14,2.712487277759743e-16,3.479400789468259e-10,1.2508680214230446e-12,3.76,0.0,0.17984133577137665,0.9993947703516235,4.882307877059189e-07,2.1460944427304797e-09,0.3294699163805512,0.3293862242761962,1.3550950272444218e-06,3.288855887666773e-11,0.0005928668984993975,1.6186327252705337e-08,2.6807366916692753e-12,6.338422111274397e-14,1.9204422326335534e-12,9.36441269048989e-06,2.7697233889307984e-10,8.367286408415547e-09,1.0613585430664426e-08,1.8295841816840725e-07,6.481172144150434e-07,5.270917014042522e-09,5.6462786731560205e-09,8.797588464053893e-16,2.0089304930258014e-16,5.848863752920681e-12,1.3093929688339003e-12,3.9709236603893606e-08,4.4689099840931876e-10,6.85876266360217e-09,3.457968965531854e-11,4.5296436653407304e-15,2.0061359185473573e-11,2.3649897477157294e-08,1.4113322565946422e-06
8.643865963074451e-06,0.7111667299630146,1.03830027318403e-07,4.171779787388882e-08,3.9206845207170205e-08,2.6023043439922953e-07,0.0,0.0,8.568006893090696e-07,3.177735777516707e-09,2.0138394131639066e-06,5.3015298672165177e-08,1.063461449978363e-09,1.0302002027773706e-22,4.891838732083998e-16,1.352218532180966e-10,1.557874164472611e-07,1.0607622479002907e-05,1.2764663037236965e-11,1.130459427939219e-12,3.5515312642985205e-05,2.4785678929136713e-11,7.623521068472446e-12,3.5846410177389656e-13,2.421072987255342e-12,6.327669735517343e-07,1.2029636627365036e-09,4.0559420870926244e-10,1.8643060914312972e-13,1.3731185839173604e-15,6.959269675122027e-14,2.787308174319642e-16,3.5626193296187045e-10,1.330158989661099e-12,3.76,0.0,0.17597046975202335,0.9993943359118911,5.083616664272954e-07,2.2893595193711057e-09,0.33334210131421926,0.3332553953974753,1.3263708623440886e-06,3.2580384666326794e-11,0.0005928666392637809,1.6765530734078912e-08,2.720535422719631e-12,6.493157053950552e-14,1.972581386818165e-12,9.676785789911735e-06,2.8003222300340577e-10,8.581324480520135e-09,1.0866971023936287e-08,1.8800579367310994e-07,6.819475254484478e-07,5.374966862034294e-09,5.770194151878061e-09,8.971202632446224e-16,2.0484644071740555e-16,5.9637481178706685e-12,1.3585422742562769e-12,4.0749271981569354e-08,4.699838771272423e-10,6.975822012616462e-09,3.610443834845802e-11,4.624605622611203e-15,2.0572933426329627e-11,2.3907482411183378e-08,1.4365156427555639e-06
8.820854315959757e-06,0.7116476743269305,1.0493525944794903e-07,4.2117815497219945e-08,3.9827160752429506e-08,2.718756496625441e-07,0.0,0.0,8.69966591949121e-07,3.308436954684394e-09,2.124529473526865e-06,5.5257471416332725e-08,1.0939525969162274e-09,1.0852252181579561e-22,5.098537401200299e-16,1.3791096709078637e-10,1.626071585713532e-07,1.0973441789257722e-05,1.3389773010315711e-11,1.1820734941463611e-12,3.678046718690565e-05,2.568891162351782e-11,7.610340197316268e-12,3.7875770620476965e-13,2.5260369968806263e-12,6.619548156489067e-07,1.2306141332318693e-09,4.2660576573585387e-10,2.0692842682023384e-13,1.4962153386097383e-15,7.282312060163158e-14,2.8620381876080937e-16,3.6450047828903765e-10,1.4121923938160761e-12,3.76,0.0,0.17218292028394344,0.9993938962876279,5.288614797523093e-07,2.4392186220838618e-09,0.3371309879978061,0.337041228645585,1.298265134243416e-06,3.227884429402218e-11,0.0005928663769859014,1.7351308827181962e-08,2.7598353722576833e-12,6.648214557975338e-14,2.0250960279277465e-12,9.991511144842442e-06,2.8302209688568125e-10,8.795708604132824e-09,1.1119857372177003e-08,1.9303902875512448e-07,7.165277087696296e-07,5.47787244111252e-09,5.892895612567684e-09,9.144206515254863e-16,2.0878621567185378e-16,6.0782427489741265e-12,1.4083436121004896e-12,4.178533065829734e-08,4.935730412985292e-10,7.093085332779066e-09,3.7664479615780205e-11,4.71918216932565e-15,2.1082102756831155e-11,2.4158407069047278e-08,1.461362366591021e-06
8.997842668845063e-06,0.7121182729165861,1.0602242860122512e-07,4.251670671863976e-08,4.045198858200656e-08,2.8374063513421046e-07,0.0,0.0,8.830211009968023e-07,3.440772396150004e-09,2.238516194811377e-06,5.754222352922822e-08,1.1244785845582587e-09,1.1419025575688586e-22,5.30950745597726e-16,1.4059431781946054e-10,1.6958602355888843e-07,1.134309289499814e-05,1.4030513790190202e-11,1.2349060068981555e-12,3.806051270218254e-05,2.6603391957140215e-11,7.598672299682795e-12,3.998077491080197e-13,2.6334134382693536e-12,6.917369123430412e-07,1.2579662761649265e-09,4.4815384079426037e-10,2.2922518469433076e-13,1.6276128215981236e-15,7.613250877272129e-14,2.936667860510165e-16,3.7265411289376405e-10,1.4969685233447823e-12,3.76,0.0,0.1684768940486281,0.9993934515616123,5.497328436337629e-07,2.595837323947523e-09,0.3408383694499048,0.34074551775505835,1.270764523599537e-06,3.198379484706531e-11,0.000592866111713644,1.794352259026003e-08,2.798658747542103e-12,6.803662770706865e-14,2.0780041739476673e-12,1.0308491555258508e-05,2.8594364958179937e-10,9.010511644947762e-09,1.1372318651931565e-08,1.9805981207291714e-07,7.51847429007015e-07,5.579698611671752e-09,6.014447032090945e-09,9.316708157789805e-16,2.127148280837925e-16,6.1924196049006995e-12,1.4587867056398459e-12,4.2817678409931485e-08,5.176511660368027e-10,7.2106234233922995e-09,3.926002516279113e-11,4.813418830971967e-15,2.1589021676699774e-11,2.4402811745062518e-08,1.4858735473316836e-06
9.174831021730368e-06,0.7125787484289253,1.0709339080971142e-07,4.291504257827666e-08,4.1081774717180544e-08,2.958235896458779e-07,0.0,0.0,8.959672317578219e-07,3.5746737202751352e-09,2.3558119968464043e-06,5.986944949354636e-08,1.1550322244408728e-09,1.2002734247418283e-22,5.524819993603213e-16,1.4327340100591652e-10,1.767250516997561e-07,1.1716487706289014e-05,1.4687076838913166e-11,1.2889741442920104e-12,3.935514327998388e-05,2.7528894693192532e-11,7.588527231083361e-12,4.216317660164152e-13,2.743218495348352e-12,7.221115381351742e-07,1.2850136897064113e-09,4.702345730472176e-10,2.5344012807949043e-13,1.7677030598825506e-15,7.952122606637095e-14,3.01118934448254e-16,3.807214396914155e-10,1.584485848509627e-12,3.76,0.0,0.1648506363277547,0.9993930018139594,5.709786057805753e-07,2.75938231652249e-09,0.3444660000943332,0.3443700178506096,1.2438559981085707e-06,3.1695096491083433e-11,0.0005928658434954001,1.8542036743518288e-08,2.837027184461988e-12,6.959580274156843e-14,2.1313340442817552e-12,1.062763263205324e-05,2.8879852552560547e-10,9.225806258405956e-09,1.1624430121397894e-08,2.0306992377649664e-07,7.878968037416199e-07,5.680510946972621e-09,6.134913831984413e-09,9.488813015122449e-16,2.1663467960356084e-16,6.3063455428415474e-12,1.5098616107758996e-12,4.384659919068163e-08,5.42211274194258e-10,7.328506486974743e-09,4.089130134577913e-11,4.907431827882829e-15,2.2093852789442855e-11,2.46408339417717e-08,1.5100505845937206e-06
9.351819374615674e-06,0.7130293187673536,1.0814991552105489e-07,4.3313354795064696e-08,4.171693339094877e-08,3.0812285174114843e-07,0.0,0.0,9.088079898497215e-07,3.710073725785683e-09,2.4764290260509018e-06,6.223906932101496e-08,1.1856067989792474e-09,1.2603816274346648e-22,5.744549625901634e-16,1.4594967530440127e-10,1.8402534026840573e-07,1.2093540248544752e-05,1.5359666173231457e-11,1.3442959245348013e-12,4.066405891021558e-05,2.846519836436215e-11,7.579914322067371e-12,4.4424796766126344e-13,2.8554692975160608e-12,7.530773067242786e-07,1.3117506732202716e-09,4.928439010111113e-10,2.7969809038761226e-13,1.916890866023386e-15,8.298965777789276e-14,3.0855963076688762e-16,3.8870125344989354e-10,1.6747411114511397e-12,3.76,0.0,0.161302430172318,0.9993925471221939,5.926018307681011e-07,2.9300214576601998e-09,0.34801559659094344,0.34791644627820884,1.2175268063454243e-06,3.141261240905706e-11,0.0005928655723752749,1.914671957268687e-08,2.8749617416876534e-12,7.116031185077886e-14,2.185098317337867e-12,1.0948842722690231e-05,2.9158832584662014e-10,9.441664599771238e-09,1.1876267686591529e-08,2.0807121523543204e-07,8.246664163349113e-07,5.780375373156239e-09,6.254362425029663e-09,9.660623787239e-16,2.2054809788981584e-16,6.4200898984542086e-12,1.561558707400705e-12,4.4872391605350514e-08,5.672467427522096e-10,7.44680413306888e-09,4.2558548588370314e-11,5.001233464721378e-15,2.25967650319164e-11,2.4872608419529123e-08,1.5338951314523396e-06
9.52880772750098e-06,0.7134701971449297,1.0919368791249542e-07,4.3712138454441844e-08,4.235784953128292e-08,3.206368982384638e-07,0.0,0.0,9.215463704674764e-07,3.846906461337036e-09,2.6003791880508152e-06,6.465102783873597e-08,1.216196037411817e-09,1.3222738135710818e-22,5.968774434120571e-16,1.486245648648187e-10,1.914880413209879e-07,1.2474166607439163e-05,1.604849777851436e-11,1.4008901615856175e-12,4.198696538560291e-05,2.941208524502138e-11,7.572842098664096e-12,4.676752732613447e-13,2.970183882342829e-12,7.846331615583047e-07,1.3381721871229384e-09,5.159775772772914e-10,3.081296768975435e-13,2.0755942167995774e-15,8.65382098956153e-14,3.159883851962691e-16,3.965925284776907e-10,1.7677294151054265e-12,3.76,0.0,0.15783059558965112,0.9993920875613165,6.146057861760607e-07,3.107923818010868e-09,0.35148883864853964,0.35138648341826423,1.1917644716855376e-06,3.113620873607066e-11,0.0005928652983960874,1.9757442834726476e-08,2.912482901215681e-12,7.27307641112141e-14,2.2393102564389987e-12,1.127203283908695e-05,2.943146096670758e-10,9.658158082236136e-09,1.2127907527403038e-08,2.1306559111270799e-07,8.621473246905913e-07,5.8793578284797565e-09,6.37285980037423e-09,9.832240157440005e-16,2.2445734254508013e-16,6.533719841432023e-12,1.6138686894583593e-12,4.5895365782107556e-08,5.92751306416666e-10,7.565585383733323e-09,4.4262020799186424e-11,5.094846585373011e-15,2.309793213031733e-11,2.5098267245500075e-08,1.5574090697089736e-06
9.705796080386285e-06,0.7139015921853324,1.1022631141510534e-07,4.411185454518053e-08,4.300488108251841e-08,3.3336434235380576e-07,0.0,0.0,9.341853575594632e-07,3.985107287656751e-09,2.727674176265207e-06,6.710529395959032e-08,1.2467940929260404e-09,1.3859995177438743e-22,6.197575781775424e-16,1.5129945287038336e-10,1.9911435950038302e-07,1.2858284875449701e-05,1.6753799038638123e-11,1.458776422419201e-12,4.3323574206388856e-05,3.036934132151696e-11,7.567318547410166e-12,4.919333431548126e-13,3.0873811588126372e-12,8.16778366063578e-07,1.3642738147442184e-09,5.396311826242802e-10,3.3887145383603083e-13,2.2442446333490556e-15,9.016730928849505e-14,3.234048437549189e-16,4.043944070636175e-10,1.8634443098865754e-12,3.76,0.0,0.15443348874794832,0.9993916232038665,6.369939297042484e-07,3.29325972615621e-09,0.35488736982029073,0.35478177348129925,1.1665567863474941e-06,3.0865754489235195e-11,0.0005928650216024022,2.0374081665738264e-08,2.9496105583651922e-12,7.430792444426412e-14,2.2939992849910313e-12,1.1597116587691156e-05,2.969788954133956e-10,9.875357179530346e-09,1.2379425778225946e-08,2.1805499359163994e-07,9.003310664528194e-07,5.977523984995762e-09,6.490473174620742e-09,1.0003758797415803e-15,2.2836461700083755e-16,6.647295466347926e-12,1.666782558223928e-12,4.6915840612372644e-08,6.187190588375023e-10,7.684918680589943e-09,4.600198479871013e-11,5.188405223824238e-15,2.3597531229073826e-11,2.531793984206666e-08,1.580594487179485e-06
9.88278443327159e-06,0.7143237080216553,1.1124931039062173e-07,4.4512932342678224e-08,4.3658361172075913e-08,3.463039314507043e-07,0.0,0.0,9.46727922937146e-07,4.124612932685908e-09,2.858325496907389e-06,6.960185991988106e-08,1.2773955208901155e-09,1.451610623435051e-22,6.431037702553089e-16,1.539756785762901e-10,2.0690554991872872e-07,1.3245815099977664e-05,1.747580818778618e-11,1.5179749868860802e-12,4.4673602485706464e-05,3.1336756260743414e-11,7.563351119861707e-12,5.170426108569372e-13,3.207080871098159e-12,8.495124936795145e-07,1.3900517260849205e-09,5.638001395371984e-10,3.7206614289388366e-13,2.4232875699329354e-15,9.387740385214905e-14,3.3080878043075855e-16,4.1210618862235455e-10,1.961877878050349e-12,3.76,0.0,0.1511095011979089,0.999391154119996,6.597698972156451e-07,3.4862008123337146e-09,0.3582127982820211,0.35810392528650475,1.1418918056365864e-06,3.0601121511023107e-11,0.0005928647420340435,2.0996514491097282e-08,2.9863640252407052e-12,7.589239643129915e-14,2.34917627510599e-12,1.1924010101722132e-05,2.995826619744763e-10,1.0093331264958869e-08,1.2630898254944074e-08,2.2304138857691573e-07,9.392096611020327e-07,6.07493901652189e-09,6.607269687803319e-09,1.0175273415977925e-15,2.3227204422126955e-16,6.7608800370287524e-12,1.7202916142946686e-12,4.793414132628523e-08,6.451444518197575e-10,7.80487189329831e-09,4.777871975501396e-11,5.28191683254315e-15,2.4095741688662214e-11,2.5531753034631293e-08,1.60345365684127e-06
9.999999999999997e-06,0.7147367443930706,1.1192223319851263e-07,4.477950350160732e-08,4.409484897003597e-08,3.5498976338076303e-07,0.0,0.0,9.54982964267251e-07,4.217692467133429e-09,2.946706071349436e-06,7.127857175882641e-08,1.2976615542383789e-09,1.496127703011863e-22,6.588262122908833e-16,1.5574945878707017e-10,2.1215687517549068e-07,1.3504307899238345e-05,1.7963297055495226e-11,1.5579134798199022e-12,4.5574948049674065e-05,3.198294508809016e-11,7.561583358872737e-12,5.341508153723644e-13,3.287742865559736e-12,8.715156962004816e-07,1.4069440694381723e-09,5.800880896993538e-10,3.9547301674088366e-13,2.547808351891344e-15,9.637933108918878e-14,3.35705299181513e-16,4.171636654119551e-10,2.0285602976793647e-12,3.76,0.0,0.1489475739762342,0.9993908408874596,6.750692560922526e-07,3.6182522042554475e-09,0.36037568878439746,0.36026462647096524,1.125849731081512e-06,3.0429003728512355e-11,0.000592864555373132,2.1411869645584552e-08,3.0105082603559677e-12,7.694603613314596e-14,2.385990620570824e-12,1.214146093450341e-05,3.0127447306592255e-10,1.0238150728323082e-08,1.2797454649298722e-08,2.2634308081696122e-07,9.65336910958672e-07,6.1390729566440144e-09,6.684204507970545e-09,1.0288905989191648e-15,2.3486093573674877e-16,6.8361401546412624e-12,1.7560530055166019e-12,4.860750400103635e-08,6.628947744757782e-10,7.884688448659476e-09,4.897579504550683e-11,5.3438143689743415e-15,2.4425019533806814e-11,2.5670192424929218e-08,1.6184143950824509e-06
1.0059772786156896e-05,0.7147367443930706,1.1226413296985788e-07,4.4915771649722717e-08,4.4318600125670724e-08,3.5945454448402006e-07,0.0,0.0,9.591770253413393e-07,4.2653615401213665e-09,2.992344490807959e-06,7.214074051539478e-08,1.307995258123264e-09,1.5191614942167028e-22,6.669246884849627e-16,1.566545440102885e-10,2.148629160343903e-07,1.3636679232989641e-05,1.8214773784051196e-11,1.5785068101891295e-12,4.603677285567725e-05,3.231412337722589e-11,7.560946297611063e-12,5.430243146207092e-13,3.329303563245349e-12,8.828354177949178e-07,1.415502643389738e-09,5.884797251500028e-10,4.0786282125040296e-13,2.613182810627094e-15,9.766896262083473e-14,3.3820009010941135e-16,4.197273194808872e-10,2.063020815682047e-12,3.76,0.0,0.14785705911113342,0.9993906803775303,6.829374916555234e-07,3.6869200507335507e-09,0.3614666975937463,0.3613545130235354,1.117757842257228e-06,3.034218441047333e-11,0.0005928644597288598,2.162462293782874e-08,3.0227620445867014e-12,7.748469604962682e-14,2.4048484275535894e-12,1.225263197540265e-05,3.021273498510833e-10,1.0312148482763064e-08,1.2882400224362872e-08,2.2802675369272153e-07,9.78775609366702e-07,6.171667375879423e-09,6.723316128069749e-09,1.0346874534672556e-15,2.36181670692087e-16,6.874535821200838e-12,1.7743874468195388e-12,4.895059737336782e-08,6.720222927458271e-10,7.925512329331567e-09,4.959251663318825e-11,5.375371806883444e-15,2.4592744064777444e-11,2.573983109881026e-08,1.6259890176893347e-06
1.0236761139042201e-05,0.7151408967394134,1.1327215396979936e-07,4.532074489360044e-08,4.498588734011063e-08,3.728151891959208e-07,0.0,0.0,9.715356094829155e-07,4.4072927117439365e-09,3.129742352430419e-06,7.472197235036974e-08,1.3385886031657625e-09,1.5887095882685802e-22,6.912292809641712e-16,1.5933731029990521e-10,2.229878075713578e-07,1.403080108212994e-05,1.8970954209075705e-11,1.6403934884052561e-12,4.741281337428298e-05,3.3301239598798135e-11,7.560109889336695e-12,5.699005285646954e-13,3.454070545243129e-12,9.167473016750758e-07,1.4406238084541239e-09,6.136650836268708e-10,4.4641712711820996e-13,2.814404864716203e-15,1.0154247588346043e-13,3.455787824299043e-16,4.272573832629379e-10,2.1668625122871122e-12,3.76,0.0,0.14467462253491345,0.9993902020420252,7.06500672795308e-07,3.895591800356844e-09,0.364650607444815,0.3645350769979091,1.0941434607154211e-06,3.008882049508634e-11,0.0005928641747280396,2.2258291749262925e-08,3.0588227897128924e-12,7.908556119205669e-14,2.4610470007201013e-12,1.2582903200146885e-05,3.046143623656812e-10,1.0531875649228261e-08,1.3134006212363022e-08,2.3301306791135332e-07,1.0190218903288977e-06,6.2677726188494044e-09,6.838678708206889e-09,1.0518649526878483e-15,2.400954906315621e-16,6.988315697269208e-12,1.829061927567191e-12,4.996554057943201e-08,6.993477404804996e-10,8.046906744932457e-09,5.144367766626198e-11,5.468926030552701e-15,2.5088719212528156e-11,2.5942295807010773e-08,1.6482031571626063e-06
1.0413749491927507e-05,0.7155363562937334,1.1427467783533373e-07,4.5728199096568994e-08,4.566049302388233e-08,3.863849991106812e-07,0.0,0.0,9.838066050718506e-07,4.5503475439014556e-09,3.2705301464140053e-06,7.734561307177647e-08,1.3691711975044295e-09,1.6603147060702215e-22,7.160267042012796e-16,1.6202519136849777e-10,2.3128161857574509e-07,1.4428106263252519e-05,1.974461719245148e-11,1.7036572254039382e-12,4.880145743305423e-05,3.4297905430942435e-11,7.560847324868409e-12,5.976941934467065e-13,3.581403860055392e-12,9.512485884451071e-07,1.465412951574457e-09,6.393512379993497e-10,4.878914709530465e-13,3.027443371221622e-15,1.0549845527747077e-13,3.529449750551822e-16,4.346960918477207e-10,2.2733911279450482e-12,3.76,0.0,0.14156068466306257,0.9993897191768376,7.30463547751812e-07,4.1123918444603415e-09,0.36776603438300803,0.36764712436036123,1.0710374719406607e-06,2.984090971734414e-11,0.0005928638870676737,2.2897408701937084e-08,3.094563871043348e-12,8.069556780054176e-14,2.5177823328753495e-12,1.2914747102717634e-05,3.0704506669417346e-10,1.0752578177911055e-08,1.3385789844205924e-08,2.3800230265217495e-07,1.0599419565635037e-06,6.3633172673928635e-09,6.9534228732430624e-09,1.0690682870794474e-15,2.440154193849977e-16,7.102276426901767e-12,1.8843072042812377e-12,5.097930355290498e-08,7.271163000612894e-10,8.169121357133584e-09,5.33325158422408e-11,5.5625892929842494e-15,2.5583847504851904e-11,2.6139266474386264e-08,1.670098795014849e-06
