Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459)
0.00019622952535763906,0.7753938477915566,9.01299322610554e-05,3.294495476537558e-05,6.736407903247805e-05,0.013249081332963073,0.0,0.0,0.000735316178946037,3.777818253998343e-05,0.10024599935852402,0.003148135014520396,5.820498014458725e-06,1.1961231750555903e-13,5.642193991971648e-10,2.561025256352561e-07,0.0021223510596598025,0.004511409952309778,9.722504622746117e-06,3.236321716360945e-08,0.001846771741143574,2.9238844526184516e-09,2.982433843620142e-08,0.00011843774911302621,4.156302836946009e-07,0.034402143554747494,1.3443471158649478e-07,0.0012425224532689567,0.0018016065353653689,1.2205558927756252e-06,2.1715900900141558e-07,5.976001903400153e-10,1.7823296104863755e-07,3.550995047383191e-06,3.76,0.0,1.1338763719486939e-05,0.9009655970948273,0.03524208758956173,0.004764991028061063,0.8085054916486587,0.6203976981776729,1.303035216776166e-08,8.704190950601855e-12,0.00040922655717388825,3.6135758401987246e-05,1.085877753469221e-09,1.8185480089572933e-10,6.2658634383527725e-09,0.013778573120148834,2.9670048477583355e-10,1.8493981684474047e-05,1.7610937632650215e-05,0.00033444878629347027,0.004200920256669094,1.119248076821285e-05,1.2346041067131739e-05,2.0508294291584447e-12,3.847458133352781e-13,9.4300594466326e-09,6.2512711431708014e-09,9.552949020598727e-05,3.5652936069077803e-06,0.005358647984562589,5.761067757025104e-07,4.780779954261106e-12,5.4418657643248625e-08,0.0001807516005545358,3.770971375616875e-07,0.004035811542026075,0.004489317731625734,4.780452552178627e-07,9.649664503511546e-10,8.01066880411609e-07,6.447557912766928e-08,0.0006421886023235537,8.033270424713019e-10,3.975549063596144e-06,1.208808621565719e-08,0.0003241575971621072,0.000510420774442187,1.2203850181541784e-13,1.8960619094514994e-14,4.0829250198744285e-08,8.65961299275232e-08,1.430874263553632e-07,9.38601033907424e-11,0.00011032033617079834,2.5086279860544967e-12,1.1567199437813246e-11
0.0001974620897419173,0.7755108783081736,9.01712901614852e-05,3.295219523763377e-05,6.739356450248187e-05,0.013355352847487982,0.0,0.0,0.0007368201772723524,3.796257302988349e-05,0.10128832977198253,0.0031806203649731232,5.863187702218021e-06,1.2030373302488472e-13,5.666859235169679e-10,2.56339498380345e-07,0.002123288834026539,0.004541600695655959,9.803545143773135e-06,3.262397423969781e-08,0.0018602501853921842,2.9611439923408146e-09,2.9863148818282685e-08,0.00011959839474949393,4.1654379056945414e-07,0.03464037731185853,1.3619608705816378e-07,0.0012594455746108607,0.0018175372358234473,1.2294412898456834e-06,2.187729185443123e-07,6.017607369392175e-10,1.793136256859635e-07,3.6204236484207885e-06,3.76,0.0,1.0892755824098196e-05,0.9001126632270899,0.03555591760698105,0.004823167421417961,0.8092617917425904,0.61946297170909,1.3009125513025239e-08,8.691067793017648e-12,0.00040883914713619714,3.615239714831543e-05,1.0844045881245827e-09,1.8160472440710468e-10,6.25820706025995e-09,0.013783494450163367,2.959283346335e-10,1.8491967300550954e-05,1.7605727471981067e-05,0.0003340424917489453,0.004198593247578537,1.1179384296069861e-05,1.2331583886317227e-05,2.050477294947356e-12,3.84679674174476e-13,9.429447734332896e-09,6.294497064037849e-09,9.539685871530747e-05,3.5594085078433884e-06,0.005394741985891443,5.757288915812339e-07,4.775982931330735e-12,5.428346634725334e-08,0.00018140885408594613,3.8031877593357167e-07,0.004050147630175055,0.0045332688131817945,4.802090094211868e-07,9.682998520827058e-10,8.048118303125896e-07,6.477742059276411e-08,0.0006485666506592202,8.11317119817565e-10,3.990101592079446e-06,1.2119015816337364e-08,0.00032722715040382094,0.0005183359820299746,1.2235077529259156e-13,1.9009137284922404e-14,4.1099139651824104e-08,8.665025243602391e-08,1.4430454021298344e-07,9.501147452712108e-11,0.00011124135037829756,2.5354461794505725e-12,1.1577515673297672e-11
0.00019869465412619553,0.7756279506543369,9.021236679296243e-05,3.295926977307689e-05,6.74226185097382e-05,0.013461680305613555,0.0,0.0,0.0007383081590585885,3.814571119776824e-05,0.10233151169135511,0.003213172013196338,5.905662453396696e-06,1.2099420556074057e-13,5.69141830877217e-10,2.5657487129660575e-07,0.002124216595784107,0.004571567895077223,9.884373317891054e-06,3.288452258409828e-08,0.0018737060299565751,2.9985765117456246e-09,2.9901654601053416e-08,0.00012075643628280722,4.174471806769588e-07,0.034877319820505355,1.3796562870389174e-07,0.0012764341993905127,0.0018333844723710875,1.2382822355366982e-06,2.203820827867291e-07,6.059249061111359e-10,1.8039480068919493e-07,3.6905150124684286e-06,3.76,0.0,1.0478341799319627e-05,0.8992603240574585,0.03586977482587385,0.004881565341709591,0.8100178463398876,0.6185294511470549,1.2988042232028839e-08,8.677962721506243e-12,0.0004084520072147728,3.6168085988519856e-05,1.0829267445139848e-09,1.813538160346644e-10,6.250516467114598e-09,0.013787734411472841,2.95158018359571e-10,1.8489838769472354e-05,1.7600415699237156e-05,0.0003336350477283531,0.0041962502833762395,1.1166260338023489e-05,1.2317096601233153e-05,2.0501101025652948e-12,3.8461071204495683e-13,9.428769354933335e-09,6.337488798643487e-09,9.526380670711868e-05,3.553517543926864e-06,0.005430520334405816,5.753482721739317e-07,4.771161651147713e-12,5.414825265038375e-08,0.0001820527055840443,3.835266996649577e-07,0.004064657036301955,0.004577171148272841,4.823963741939023e-07,9.716720509741204e-10,8.085941149259173e-07,6.508228368347502e-08,0.0006549409621973729,8.193025246384391e-10,4.004805789555316e-06,1.2150319910384788e-08,0.0003302998385676133,0.0005262860141325761,1.226668293925729e-13,1.9058242837574525e-14,4.1366786530763134e-08,8.670366912622346e-08,1.4551691001036108e-07,9.61658082973661e-11,0.00011215042161527968,2.562327437505063e-12,1.1587481738715264e-11
0.00019992721851047377,0.7757450616917808,9.025317762195982e-05,3.2966185416387724e-05,6.745125701184413e-05,0.013568062155387924,0.0,0.0,0.0007397802262271539,3.832759194232777e-05,0.10337551435273437,0.0032457896237094285,5.947923753063137e-06,1.2168378873319769e-13,5.715873345507243e-10,2.5680870408552507e-07,0.002125134918390315,0.004601312841373264,9.964989745418098e-06,3.3144864279883866e-08,0.0018871392700548493,3.03618131000706e-09,2.993986810748458e-08,0.00012191186550191537,4.1834060482819085e-07,0.03511297381841808,1.3974329583973146e-07,0.0012934876523350981,0.0018491485385037625,1.2470790739259814e-06,2.2198652167753758e-07,6.10092662795445e-10,1.8147648141845122e-07,3.7612676194716545e-06,3.76,0.0,1.0093251341712025e-05,0.8984085847166423,0.0361836564487708,0.004940182816598518,0.8107736339334791,0.617597142597509,1.2967093958727315e-08,8.664875735871187e-12,0.00040806513974006207,3.618283300499786e-05,1.0814444951972336e-09,1.8110212585522408e-10,6.242793441485162e-09,0.013791313042827496,2.9438953851155717e-10,1.8487600525496092e-05,1.7595006379783248e-05,0.00033322652082597615,0.00419389251050455,1.1153111156421034e-05,1.2302581699915728e-05,2.049728396450884e-12,3.8453902899436596e-13,9.428026741357185e-09,6.3802468454798815e-09,9.513036000726625e-05,3.547621759069781e-06,0.005465984454843179,5.74965088057064e-07,4.766317277927321e-12,5.401303230826185e-08,0.00018268344767903325,3.867208404195896e-07,0.004079338531284861,0.004621023621684663,4.846068487236706e-07,9.750819189901764e-10,8.124137366726856e-07,6.539016831168894e-08,0.0006613114909289439,8.272831987235951e-10,4.0196612496459805e-06,1.2181995993250843e-08,0.00033337537910913293,0.0005342704579944064,1.2298663882117015e-13,1.910793182173048e-14,4.1632214380718864e-08,8.675639749617028e-08,1.4672450485619293e-07,9.732310945230687e-11,0.00011304762289628634,2.589271724131893e-12,1.1597100513074417e-11
0.000201159782894752,0.7758622083528605,9.029373735874229e-05,3.2972948860370317e-05,6.747949517462347e-05,0.01367449687004676,0.0,0.0,0.0007412364833239232,3.8508210829601584e-05,0.10442030776175608,0.0032784728670526495,5.989973077596659e-06,1.2237253422132438e-13,5.740226401697519e-10,2.570410534049043e-07,0.0021260443401988093,0.0046308368344390284,1.0045395018081235e-05,3.3405001339352247e-08,0.001900549904272207,3.0739576953670475e-09,2.9977800987400324e-08,0.00012306467494397862,4.1922420938641785e-07,0.035347342140304085,1.4152904808368075e-07,0.0013106052657845292,0.001864829739391946,1.2558321433905916e-06,2.2358625446749053e-07,6.142639706464592e-10,1.8255866257362835e-07,3.8326799344270656e-06,3.76,0.0,9.735377292081132e-06,0.8975574501081569,0.036497559755396806,0.004999017892797257,0.8115291335930491,0.6166660517727095,1.294627292926984e-08,8.651806836606404e-12,0.00040767854693931444,3.619664649891096e-05,1.079958099637687e-09,1.8084970145925138e-10,6.235039677601824e-09,0.013794249862684425,2.936228973248696e-10,1.848525678395081e-05,1.758950337772237e-05,0.0003328169743575238,0.004191521012679022,1.1139938900480649e-05,1.2288041545989322e-05,2.049332693873075e-12,3.84464721977512e-13,9.427222202532429e-09,6.4227717205384635e-09,9.499654315515307e-05,3.541722138376958e-06,0.005501135793994266,5.745794994005908e-07,4.761450918264453e-12,5.3877820257951705e-08,0.00018330136502230584,3.8990113517398846e-07,0.0040941908756509885,0.004664825146351467,4.868399584074933e-07,9.78528384431346e-10,8.162706868950249e-07,6.570107351567219e-08,0.0006676781940579503,8.352590879179016e-10,4.034667507479156e-06,1.2214041388300023e-08,0.00033645349435514554,0.0005422889092904353,1.2331017654732442e-13,1.9158200036846945e-14,4.189544658661925e-08,8.680845416530654e-08,1.4792729591287092e-07,9.848338228558374e-11,0.0001139330316983578,2.6162790031309797e-12,1.160637491122623e-11
0.00020239234727903024,0.7759793876395548,9.03340599930383e-05,3.297956646363931e-05,6.750734741239562e-05,0.013780982947243916,0.0,0.0,0.0007426770372104569,3.868756405476288e-05,0.1054658626723796,0.0033112214194843453,6.03181189409172e-06,1.2306049179157123e-13,5.764479460249616e-10,2.5727197302505024e-07,0.0021269453665501187,0.00466014118211884,1.012558971862933e-05,3.366493570506589e-08,0.0019139379343762353,3.1119049847668295e-09,3.001546425357282e-08,0.00012421485785184526,4.2009813642652516e-07,0.035580427712161584,1.4332284533898358e-07,0.001327786379485737,0.0018804283909738943,1.2645417767146627e-06,2.2518129973374593e-07,6.184387921045462e-10,1.8364133822711582e-07,3.904750407562204e-06,3.76,0.0,9.402763917889296e-06,0.8967069249196595,0.03681148209919675,0.005058068635583702,0.8122843249553766,0.6157361840142338,1.2925571938635046e-08,8.638756024770526e-12,0.0004072922309417266,3.6209534965805384e-05,1.078467804868708e-09,1.80596588080993e-10,6.227256786024529e-09,0.013796563879390183,2.928580967302201e-10,1.8482811552446908e-05,1.758391036622708e-05,0.00033240646852843094,0.004189136814234006,1.1126745611862138e-05,1.2273478384789826e-05,2.048923486345998e-12,3.843878831220664e-13,9.426357929891794e-09,6.46506395628266e-09,9.48623794704072e-05,3.5358196113387304e-06,0.005535975819001728,5.741916565963539e-07,4.756563624139957e-12,5.374263066113391e-08,0.0001839067345095266,3.9306752591641964e-07,0.0041092128205135635,0.0047085746623138774,4.890952529829006e-07,9.82010427883016e-10,8.201649464676455e-07,6.601499750816455e-08,0.000674041031832504,8.432301419081736e-10,4.049824043229489e-06,1.224645325869597e-08,0.00033953391155412406,0.0005503409718553573,1.236374139233413e-13,1.9209043031281884e-14,4.215650636418758e-08,8.685985492232938e-08,1.4912525628608594e-07,9.964663063453183e-11,0.00011480672964255327,2.6433492379259257e-12,1.1615307879288117e-11
0.00020362491166330847,0.7760965966224244,9.037415882820081e-05,3.2986044267496006e-05,6.753482742612961e-05,0.013887518908311998,0.0,0.0,0.0007441019967784772,3.8865648405794715e-05,0.10651215056620357,0.003344034962693887,6.0734416597770695e-06,1.237477093893363e-13,5.78863443352778e-10,2.575015139758324e-07,0.002127838471738331,0.004689227199129468,1.0205574420510032e-05,3.3924669250693176e-08,0.0019273033651420626,3.150022503510787e-09,3.005286831626884e-08,0.0001253624081339103,4.2096252389123883e-07,0.03581223354589587,1.451246477757969e-07,0.0013450303403953446,0.0018959448191043632,1.2732083011897132e-06,2.2677167539130228e-07,6.226170884644011e-10,1.8472450185559764e-07,3.977477474508757e-06,3.76,0.0,9.09359603644949e-06,0.8958570136336929,0.03712542090403151,0.005117333128334543,0.8130391882144111,0.6148075443145693,1.290498430038325e-08,8.625723301873472e-12,0.00040690619378333883,3.622150707276383e-05,1.0769738461255741e-09,1.8034282872060167e-10,6.219446298021626e-09,0.013798273601383613,2.920951383699556e-10,1.848026864152536e-05,1.7578230837376808e-05,0.00033199506059338987,0.004186740883288224,1.1113533229957487e-05,1.2258894349180848e-05,2.048501240976656e-12,3.8430859998142595e-13,9.425436003550938e-09,6.5071241006753986e-09,9.472789111604607e-05,3.5299150548547033e-06,0.005570506015752831,5.738017008502611e-07,4.751656395759603e-12,5.360747694488171e-08,0.00018449982550097226,3.9621995940723173e-07,0.004124403108450221,0.004752271135727535,4.913723047918974e-07,9.855270784408219e-10,8.240964863728686e-07,6.633193772199002e-08,0.0006803999673845475,8.511963140209346e-10,4.065130285453954e-06,1.2279228618596286e-08,0.0003426163629189788,0.0005584262574220114,1.2396832079790327e-13,1.9260456119853863e-14,4.2415416752065605e-08,8.69106147705289e-08,1.5031836092140058e-07,1.0081285788361732e-10,0.00011566880219023862,2.6704823913502377e-12,1.1623902390142398e-11
0.0002048574760475867,0.776213832439528,9.041404651400859e-05,3.299238801189416e-05,6.756194823968846e-05,0.01399410329755196,0.0,0.0,0.0007455114726851827,3.9042461228992224e-05,0.10755914363230726,0.0033769131835295193,6.114863821553739e-06,1.2443423325112007e-13,5.812693166189319e-10,2.5772972469053553e-07,0.0021287241008607774,0.004718096206048044,1.0285349687614376e-05,3.4184203782664424e-08,0.0019406462041868574,3.18830958495945e-09,3.0090023016605516e-08,0.00012650732032622167,4.218175057554103e-07,0.03604276273422167,1.469344158159215e-07,0.0013623365024903577,0.0019113793587558982,1.2818320387370552e-06,2.2835739872853484e-07,6.267988200138041e-10,1.8580814637001437e-07,4.050859556469707e-06,3.76,0.0,8.806188918554333e-06,0.8950077205378741,0.037439373661035905,0.0051768094720760416,0.8137937041111226,0.6138801373373838,1.2884503809302945e-08,8.612708669774959e-12,0.00040652043741165107,3.623257163702261e-05,1.0754764474304457e-09,1.8008846425610146e-10,6.211609669563709e-09,0.013799397047399475,2.913340236129812e-10,1.847763167464549e-05,1.7572468111434388e-05,0.0003315828050077394,0.004184334134740187,1.110030359686964e-05,1.224429146502879e-05,2.048066401731587e-12,3.8422695577117186e-13,9.424458398055697e-09,6.548952716258467e-09,9.459309915837577e-05,3.5240092960562132e-06,0.00560472788736109,5.734097647318251e-07,4.7467301841724435e-12,5.347237183947543e-08,0.0001850809000386298,3.9935838690831225e-07,0.004139760474326983,0.004795913557919712,4.936707071575273e-07,9.890774104266274e-10,8.28065268242001e-07,6.665189085281984e-08,0.0006867549665778656,8.591575610306132e-10,4.0805856142344105e-06,1.2312364343463347e-08,0.0003457005856623113,0.0005665443853688532,1.243028656197445e-13,1.9312434399904802e-14,4.267220060474783e-08,8.696074797098794e-08,1.5150658651391028e-07,1.0198206697529956e-10,0.00011651933835363362,2.6976784256146794e-12,1.1632161439124247e-11
0.00020609004043186494,0.7763310922953073,9.045373507782154e-05,3.2998603150531566e-05,6.75887222342037e-05,0.014100734681550634,0.0,0.0,0.0007469055771081328,3.921800039622519e-05,0.10860681474760908,0.0034098557737403724,6.1560798156099835e-06,1.2512010790195015e-13,5.836657437850394e-10,2.5795665113983417e-07,0.0021296026715575387,0.004746749528361275,1.0364916074083643e-05,3.444354104149765e-08,0.0019539664618131677,3.226765570205882e-09,3.012693765696854e-08,0.00012764958955670928,4.226632121671596e-07,0.03627201844583637,1.4875211012049645e-07,0.001379704226586558,0.0019267323532695718,1.2904133060253182e-06,2.2993848643841909e-07,6.309839460923803e-10,1.8689226414393886e-07,4.12489506038114e-06,3.76,0.0,8.538978916889136e-06,0.8941590497345575,0.03775333792563027,0.005236495785051619,0.8145478539231767,0.6129539674365538,1.2864124706741359e-08,8.59971213059316e-12,0.00040613496369000415,3.624273760598826e-05,1.0739758221609705e-09,1.7983353355466565e-10,6.2037482853064166e-09,0.01379995175665535,2.9057475356943833e-10,1.847490409772047e-05,1.756662534563154e-05,0.0003311697535709082,0.004181917433102668,1.1087058462248749e-05,1.2229671656518768e-05,2.0476193906386772e-12,3.84143029594939e-13,9.423426987911346e-09,6.590550379280551e-09,9.44580236237608e-05,3.518103115001543e-06,0.00563864295273203,5.730159726948375e-07,4.7417858938367926e-12,5.3337327415132745e-08,0.0001856502130596337,4.0248276392712685e-07,0.004155283646071364,0.004839500944491426,4.959900728925028e-07,9.926605401618065e-10,8.320712448675003e-07,6.69748528993142e-08,0.000693105997863939,8.671138429776492e-10,4.096189364136426e-06,1.2345857179948536e-08,0.0003487863220245643,0.0005746949824762606,1.2464101553776614e-13,1.9364972766887797e-14,4.29268805861213e-08,8.701026808316857e-08,1.5268991141977915e-07,1.0315426041384392e-10,0.00011735843042011719,2.724937302098741e-12,1.1640088040323475e-11
0.00020732260481614318,0.7764483734594407,9.049323595433714e-05,3.3004694865300395e-05,6.761516118062466e-05,0.014207411648525207,0.0,0.0,0.0007482844235185616,3.9392264273893206e-05,0.10965513745773253,0.0034428624297318817,6.197091067013508e-06,1.2580537621727314e-13,5.860528965640773e-10,2.5818233695456474e-07,0.002130474575647212,0.004775188495572442,1.0444274124161384e-05,3.470268270259659e-08,0.001967264150860635,3.265389807772942e-09,3.016362102999724e-08,0.00012878921151141814,4.2349976958245295e-07,0.036500003920849115,1.5057769157500774e-07,0.0013971328801642964,0.0019420041536522099,1.2989524145712589e-06,2.3151495461881602e-07,6.351724251279297e-10,1.8797684704159468e-07,4.199582379069266e-06,3.76,0.0,8.290514767460605e-06,0.8933110051499965,0.03806731131467848,0.0052963902023056885,0.815301619454469,0.6120290386740308,1.2843841648429042e-08,8.586733686622547e-12,0.00040574977440176413,3.625201403858773e-05,1.0724721735925119e-09,1.7957807357768085e-10,6.195863462355488e-09,0.013799954799005714,2.8981732910458654e-10,1.8472089188262185e-05,1.7560705542572257e-05,0.00033075595556226816,0.004179491595184942,1.1073799487896608e-05,1.2215036751216798e-05,2.047160608935805e-12,3.8405689666034684e-13,9.422343552867745e-09,6.631917678871603e-09,9.432268355238156e-05,3.5121972472429476e-06,0.005672252745208502,5.726204415707956e-07,4.736824385053833e-12,5.320235511688311e-08,0.0001862080126056865,4.055930500350306e-07,0.00417097134539799,0.004883032334462726,4.983300329196038e-07,9.962756228922088e-10,8.36114360685361e-07,6.730081920133753e-08,0.0006994530321452388,8.750651229959832e-10,4.1119408269964835e-06,1.2379703755276262e-08,0.00035187331929542685,0.0005828776826914471,1.249827364958788e-13,1.941806592911536e-14,4.317947916392007e-08,8.705918800330108e-08,1.5386831556916404e-07,1.0432944026875942e-10,0.00011818617368979445,2.7522589811361535e-12,1.1647685222908507e-11
