Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734)
9.073105478065453e-11,0.8516157669010332,2.45171692698062e-12,3.827065980059851e-14,3.4338134201694613e-16,1.553986494214087e-19,0.0,0.0,1.0654690424359385e-14,1.6069730424775669e-24,1.5501142776197408e-18,2.904856383931654e-23,2.099385160595498e-20,2.584830155174565e-30,5.714971464872056e-20,1.3414824097560688e-19,4.387811957249233e-24,2.367108830870814e-13,2.391220607071238e-25,2.0978944815563974e-23,1.3339300987477763e-11,6.749592281565562e-20,1.4610313084790573e-23,6.539070106887757e-44,1.0114703733619828e-28,1.9630411383085765e-21,1.3783006637415128e-22,4.674890429866616e-34,2.777169857213514e-52,5.102417264883353e-49,1.5728022040477562e-27,1.1349841777770884e-33,5.332556928826036e-26,6.118708548167353e-36,3.76,0.0,0.7932030645010942,0.9995744246800496,3.109720799994628e-23,1.1684699500820156e-33,0.00033055120576788526,0.00031754230350681774,1.3008844438359534e-05,2.826330911044109e-11,0.00042557531950421115,3.866017908522379e-15,6.260551191157146e-16,5.151655068105936e-27,3.6768209883785825e-25,2.3670967454411314e-13,1.768645364772779e-13,1.5188172778635505e-12,9.43129491902671e-13,7.74538784921602e-16,1.3326217899808767e-19,5.1950549310717344e-18,1.0111981994972837e-18,2.120364798172112e-29
9.999999999999999e-11,0.8516215835372508,2.9681750861500913e-12,4.287981358783821e-14,4.352418584056051e-16,2.2004126954393294e-19,0.0,0.0,1.2944809720175919e-14,2.3719139619810367e-24,2.0986321129647433e-18,4.0260918639618785e-23,2.8380659369145503e-20,3.4513965498453435e-30,6.918604773783381e-20,1.8091933855000302e-19,6.724505574059129e-24,2.9100466614630664e-13,3.445347665398908e-25,2.8089613651636625e-23,1.620606489453892e-11,9.037230508282604e-20,2.1018950588670745e-23,1.3614945737181261e-43,1.508384312178924e-28,2.6604316435135313e-21,2.0285980738219334e-22,8.46762860121236e-34,7.072481587814379e-52,1.0961924146925453e-48,2.3444857360059353e-27,1.91395534085987e-33,8.217306326681749e-26,1.1375047889916314e-35,3.76,0.0,0.7931693036516473,0.9995360584716919,4.7579129258986214e-23,2.1608815987564214e-33,0.0003643120580815435,0.00035004668997911455,1.4265298024386324e-05,3.4174785426679567e-11,0.0004639415277662852,4.721321616671035e-15,7.674974870650589e-16,7.640062899184957e-27,5.615344161458837e-25,2.9100303216151735e-13,2.1305932607953733e-13,1.838704518222804e-12,1.1418481242722676e-12,1.0109981073284537e-15,1.7498267739949828e-19,6.967092059552028e-18,1.3791579236280331e-18,3.133088302293656e-29
1.0114562884292385e-10,0.8516215835372508,3.035305256041671e-12,4.345994596892004e-14,4.475541246118417e-16,2.292189814822327e-19,0.0,0.0,1.3243358682480532e-14,2.4825698313666133e-24,2.1745472940268278e-18,4.183676854341431e-23,2.9401989119556953e-20,3.570194455955626e-30,7.075050662957867e-20,1.8737578046762133e-19,7.070155214552638e-24,2.9814441154334725e-13,3.5961548495589446e-25,2.906637217898612e-23,1.657977997445982e-11,9.351469890405408e-20,2.1937203969187654e-23,1.4829762712282899e-43,1.5807374483543417e-28,2.757096797067306e-21,2.1224913153380426e-22,9.076947723185877e-34,7.872855648274338e-52,1.198137517466997e-48,2.45681326204472e-27,2.0348893754565218e-33,8.6452516752071e-26,1.2230932106905624e-35,3.76,0.0,0.7931651309570076,0.9995313769102637,5.0014958748566997e-23,2.322060173935317e-33,0.00036848475309502057,0.000354064986308301,1.441969511426823e-05,3.4942366766651374e-11,0.0004686230891819912,4.83325912355723e-15,7.860596173038547e-16,8.001201039193876e-27,5.901469257986835e-25,2.9814271873031774e-13,2.1774460262478065e-13,1.8802830088088994e-12,1.167678830772369e-12,1.0431347384567869e-15,1.8072179843869765e-19,7.210780905527724e-18,1.4303278297525496e-18,3.2796548464890626e-29
1.1156020290519318e-10,0.8516273998953607,3.6785749386885145e-12,4.8842031464651364e-14,5.696071290279285e-16,3.261386854118271e-19,0.0,0.0,1.6113769904872923e-14,3.675176347269752e-24,2.9536459199037577e-18,5.830116553528684e-23,3.987171062546373e-20,4.7760420007676586e-30,8.57413125811119e-20,2.534392973906844e-19,1.089628459912685e-23,3.6745852632727974e-13,5.201658626852385e-25,3.900417149783239e-23,2.0172795674054276e-11,1.2548593006423411e-19,3.1738100987385106e-23,3.1218033139491826e-43,2.3667143869588203e-28,3.7512320556430806e-21,3.132075472619331e-22,1.654231152958739e-33,2.0290548997168643e-51,2.6002232424535416e-48,3.6765696115233736e-27,3.453889651266904e-33,1.3398131320473162e-25,2.2914038049689106e-35,3.76,0.0,0.7931271992270292,0.9994894178552075,7.69490038124807e-23,4.326886924159897e-33,0.00040641648666632377,0.00039060212653005926,1.5814273169745008e-05,4.2288872951459645e-11,0.0005105821441178387,5.914202983443391e-15,9.658549711261924e-16,1.1909215023904024e-26,9.059969556708881e-25,3.674562304038884e-13,2.624311052700698e-13,2.278694366340543e-12,1.4152094216159795e-12,1.366427898338621e-15,2.3934236839883084e-19,9.693346424638343e-18,1.9583606621362034e-18,4.859928232083153e-29
1.2197477696746252e-10,0.8516332159753751,4.380837146864352e-12,5.4424545467953594e-14,7.107590913455136e-16,4.503928978291249e-19,0.0,0.0,1.9266062712636768e-14,5.253498324581701e-24,3.906789964016215e-18,7.90649077063855e-23,5.265544413635801e-20,6.223624596408697e-30,1.0210590733591946e-19,3.3385038785239734e-19,1.6186550275767858e-23,4.448621360337374e-13,7.285612708656346e-25,5.09831834569395e-23,2.4118491504153692e-11,1.6402333302902161e-19,4.452659483381517e-23,6.165109259196212e-43,3.4207384636589877e-28,4.9724513957972785e-21,4.462871067335332e-22,2.8598459733585263e-33,4.7992524256830097e-51,5.273657405557618e-48,5.311229849059457e-27,5.6020184628478434e-33,2.0004232089945176e-25,4.0658661620127453e-35,3.76,0.0,0.793089269311073,0.9994485199832124,1.1412553630295523e-22,7.639869531586672e-33,0.000444346406568394,0.00042715353743907815,1.719276543546603e-05,5.029206558593534e-11,0.0005514800159803979,7.110322137365143e-15,1.1658479792022691e-15,1.7117281775773693e-26,1.3407028617151755e-24,4.4485910358078856e-13,3.1081325117039127e-13,2.713620942430813e-12,1.6854594972943553e-12,1.749192752030704e-15,3.1072342385063156e-19,1.2692504101431862e-17,2.610372859483476e-18,6.952332338547016e-29
1.3238935102973186e-10,0.8516390317773078,5.141410940265514e-12,6.021497784242419e-14,8.722112269924904e-16,6.065414062928556e-19,0.0,0.0,2.2700374488460955e-14,7.293023651550895e-24,5.05392923916956e-18,1.0480169740428902e-22,6.801214935872175e-20,7.933938128011011e-30,1.1982825013080833e-19,4.3015070878519505e-19,2.3314314612714615e-23,5.305572511141459e-13,9.932054436569794e-25,6.519430730711873e-23,2.8417009097340704e-11,2.0974076375155546e-19,6.08694191960594e-23,1.1570803892407274e-42,4.80046142487678e-28,6.449224709907561e-21,6.1757011382881e-22,4.732986786677137e-33,1.0671107863510997e-50,1.0132937281887006e-47,7.44955062911393e-27,8.747927695100715e-33,2.8947055221085934e-25,6.89830638389109e-35,3.76,0.0,0.793051341209052,0.999408656455501,1.6413425476986856e-22,1.290298311553237e-32,0.00048227451288783006,0.0004637190344425525,1.855535660176117e-05,5.89413186245292e-11,0.0005913435435465273,8.423033390809812e-15,1.3864292150022682e-15,2.3894909176972924e-26,1.9237079593603283e-24,5.305533337526009e-13,3.627834028884905e-13,3.1846372611183964e-12,1.9781702883631428e-12,2.1961444356414735e-15,3.965728930858736e-19,1.6258269861532418e-17,3.402101340109506e-18,9.656675805310908e-29
1.428039250920012e-10,0.8516448473011717,5.959623196483356e-12,6.622068162512494e-14,1.0551474729781993e-15,7.994646385354186e-19,0.0,0.0,2.6416841374033728e-14,9.876029059439514e-24,6.415570641495579e-18,1.3623657904640152e-22,8.620715243913882e-20,9.927725278873764e-30,1.3889248297659929e-19,5.439110630849927e-19,3.2708639803024255e-23,6.247391500504412e-13,1.3231062116982198e-24,8.182850077810306e-23,3.3068488316693376e-11,2.6325221500805467e-19,8.138722823641683e-23,2.0785432259599226e-42,6.5699993434262495e-28,8.21153387773952e-21,8.336335935619762e-22,7.547392474997593e-33,2.2451311853227223e-50,1.8590078382452121e-47,1.019009154804113e-26,1.3225848027384536e-32,4.0784274522370308e-25,1.1265109641688137e-34,3.76,0.0,0.79301341492088,0.9993698011126473,2.299463024800901e-22,2.09816123080824e-32,0.00052020080571123,0.000500298435068928,1.9902229237573568e-05,6.82261408094152e-11,0.0006301988862425829,9.853699153274802e-15,1.6279734498095259e-15,3.2540160845745226e-26,2.6885913093821672e-24,6.247341840701387e-13,4.1823700985300213e-13,3.691322734799636e-12,2.293085996510581e-12,2.7119393606404878e-15,4.987060552126444e-19,2.0440913853181627e-17,4.349932793043254e-18,1.308133052033399e-28
1.5321849915427054e-10,0.8516506625469802,6.834808502889147e-12,7.244887687054672e-14,1.2607348621227667e-15,1.034357436883895e-18,0.0,0.0,3.041559826614561e-14,1.3091590566561053e-23,8.012758542879703e-18,1.7414713031631088e-22,1.0751189561007671e-19,1.2225479738833766e-29,1.592829281351483e-19,6.767300182357796e-19,4.4858473282289987e-23,7.275966340372714e-13,1.727857627462164e-24,1.0107677994966391e-22,3.807306728024599e-11,3.2517181268718474e-19,1.0675576444201601e-22,3.595673013355844e-42,8.800164489802479e-28,1.0290944991423513e-20,1.1015402714286551e-21,1.1657698043574446e-32,4.503005943396606e-50,3.276591025941571e-47,1.3641528992556123e-26,1.944719073276928e-32,5.615348905460463e-25,1.7801197044355838e-34,3.76,0.0,0.7929754904464706,0.9993319284539216,3.1494215979446623e-22,3.302443413997246e-32,0.0005581252851251908,0.0005368915589385597,2.1233563819802357e-05,7.813617374291638e-11,0.0006680715447981778,1.140362967148674e-14,1.890840304943271e-15,4.3380673251057296e-26,3.673315100268646e-24,7.275904400403062e-13,4.770725037332242e-13,4.233261596583215e-12,2.6299537534487844e-12,3.301176183161069e-15,6.190439304855346e-19,2.5290946367443297e-17,5.470886629706304e-18,1.7343069861224884e-28
1.6363307321653988e-10,0.8516564775147463,7.766309100268648e-12,7.890665253439042e-14,1.4901237096150554e-15,1.3167258892212672e-18,0.0,0.0,3.4696778815919925e-14,1.7035588634028177e-23,9.867064943238969e-18,2.1936404812367755e-22,1.322038119240524e-19,1.4847448354042584e-29,1.8098408680432782e-19,8.302332181934935e-19,6.031476223514333e-23,8.39312152055585e-13,2.217631497095009e-24,1.2313021915578872e-22,4.343088237374243e-11,3.961138138545294e-19,1.3770642931150762e-22,6.015312349166692e-42,1.1568577061300845e-27,1.2720644182983658e-20,1.4288339686446186e-21,1.7510787941988617e-32,8.650846666360557e-50,5.574753690548261e-47,1.7922802190656294e-26,2.7907400707864354e-32,7.577513365399355e-25,2.732912102766668e-34,3.76,0.0,0.7929375677857373,0.9992950136268242,4.2292568278543477e-22,5.051414761449207e-32,0.0005960479512163094,0.0005734982277484162,2.2549538748600447e-05,8.866119088287489e-11,0.0007049863717129124,1.3074084103603483e-14,2.175374565636594e-15,5.677420047950978e-26,4.9203409889987746e-24,8.393045346070282e-13,5.391912454532645e-13,4.81004286502687e-12,2.9885235994827487e-12,3.96839629834241e-15,7.596124446848345e-19,3.085911073270437e-17,6.782606282293337e-18,2.256695838618814e-28
1.7404764727880921e-10,0.8516622922044834,8.753474768458172e-12,8.560097045397403e-14,1.744448002830708e-15,1.6523807755083204e-18,0.0,0.0,3.9260515425602036e-14,2.1810719126878564e-23,1.20005693018889e-17,2.727723567711064e-22,1.6056606840036588e-19,1.78136355507787e-29,2.0398063644939388e-19,1.0060719724245108e-18,7.969486111353943e-23,9.60062063205487e-13,2.803158993997532e-24,1.4817995083575153e-22,4.914206827651104e-11,4.766926028250737e-19,1.7502746485028983e-22,9.769913609920119e-42,1.4959904541470332e-27,1.5535512983626555e-20,1.8235300688675134e-21,2.5665209034167783e-32,1.5999181974044677e-49,9.192175537202344e-47,2.3163430999677113e-26,3.9199489326590283e-32,1.0045852094346582e-24,4.090281666479463e-34,3.76,0.0,0.7928996469385936,0.9992590324056881,5.581534040585144e-22,7.53442917598579e-32,0.0006339688040711813,0.0006101182652410419,2.385033037841325e-05,9.979109550408551e-11,0.000740967592653369,1.4866272817083745e-14,2.481906852036633e-15,7.310972792537955e-26,6.47687942545217e-24,9.600528104991557e-13,6.044974172547382e-13,5.4212602725842825e-12,3.3685484400262057e-12,4.718084858199051e-15,9.225407318916849e-19,3.719636856091821e-17,8.303341246829603e-18,2.8886157614250575e-28
1.8446222134107855e-10,0.8516681066162046,9.795662766490458e-12,9.253866727340229e-14,2.0248255941090536e-15,2.0474342485896433e-18,0.0,0.0,4.410693924853477e-14,2.7526498673254883e-23,1.4435848348186147e-17,3.353120055172635e-22,1.9288743674694133e-19,2.1143805590607743e-29,2.2825742940676614e-19,1.2059225478510548e-18,1.0368474027442989e-22,1.090016764479539e-12,3.495722184116254e-24,1.764171654150945e-22,5.5206757975007925e-11,5.675226891062499e-19,2.1956453288887542e-22,1.5453923014039902e-41,1.9065975082898955e-27,1.877216530621135e-20,2.294110683917926e-21,3.6805814824210686e-32,2.8600446093876638e-49,1.4741004142702097e-46,2.950366013505907e-26,5.402196519916533e-32,1.3110488142349976e-24,5.984790263017288e-34,3.76,0.0,0.792861727904953,0.999223961180787,7.253491572399752e-22,1.0988922405732339e-31,0.0006718878437764014,0.0006467514971883131,2.5136113034223425e-05,1.1151591963169079e-10,0.0007760388173460969,1.678135847295302e-14,2.810753936106486e-15,9.28080587459678e-26,8.395004847800005e-24,1.0900056480113506e-12,6.728979676331156e-13,6.066512228161201e-12,3.769784022844739e-12,5.5546712897852844e-15,1.1100602495927018e-18,4.43538923501615e-17,1.0051937955420393e-17,3.644179661517755e-28
1.948767954033479e-10,0.8516739207499231,1.0892237712390495e-11,9.97264585608925e-14,2.3323586058239342e-15,2.508292962019264e-18,0.0,0.0,4.9236180186494e-14,3.429927619060134e-23,1.7195955477871064e-17,4.07979085298079e-22,2.294620316553306e-19,2.4857487199191782e-29,2.5379949007921463e-19,1.4314847382706968e-18,1.330436169416422e-22,1.2293409602267262e-12,4.307135077760544e-24,2.0803311114316706e-22,6.162508279001318e-11,6.692187032700288e-19,2.7222190226605732e-22,2.3873745069462077e-41,2.3986025102476527e-27,2.2469025986440134e-20,2.8495146142029124e-21,5.176708050591264e-32,4.959640081328251e-49,2.3056460106380598e-46,3.7094781650535514e-26,7.319441251877085e-32,1.6871369001179185e-24,8.581550075217718e-34,3.76,0.0,0.7928238106847293,0.9991897769363133,9.297347901645567e-22,1.5709835537243416e-31,0.0007098050704185631,0.0006833977513588169,2.6407059044174728e-05,1.2382582189894043e-10,0.0008102230615987277,1.8820458391082033e-14,3.1622194321215953e-15,1.1632302448775986e-25,1.0731906364367011e-23,1.2293277344833974e-12,7.44302500824355e-13,6.745401741909668e-12,4.191988892351425e-12,6.48253035943939e-15,1.3245030005057044e-18,5.238305008034901e-17,1.2047820940798674e-17,4.538275073358187e-28
2.0529136946561723e-10,0.851679734605652,1.2042571531256229e-11,1.0717094036244924e-13,2.6681335893461554e-15,3.0416552593251302e-18,0.0,0.0,5.464836689089009e-14,4.225223733208614e-23,2.030441243562515e-17,4.918262986438016e-22,2.7058920592283264e-19,2.897397547766516e-29,2.805920137250341e-19,1.6844812944931177e-18,1.6860581965340314e-22,1.378193764624742e-12,5.2497371182939374e-24,2.432190939638034e-22,6.839717238837946e-11,7.82395395168741e-19,3.339628998431033e-22,3.610302919989626e-41,2.9826789915318227e-27,2.6666361268809947e-20,3.4991332284581576e-21,7.155013402019111e-32,8.368353265994013e-49,3.526418957794761e-46,4.6099243077235007e-26,9.766559918269804e-32,2.1438522682212443e-24,1.208333708527237e-33,3.76,0.0,0.7927858952778356,0.9991564572413574,1.177042437417749e-21,2.205845607975597e-31,0.00074772048408426,0.0007200568575037607,2.7663338753663303e-05,1.3671108662240004e-10,0.0008435427563202253,2.098464540364658e-14,3.5365940461753998e-15,1.4414201594865376e-25,1.354997335722016e-23,1.3781781667786505e-12,8.186232315003579e-13,7.457536392751237e-12,4.634924369867666e-12,7.50598261168228e-15,1.5683007698218695e-18,6.133539902962147e-17,1.4310985086395208e-17,5.58655093057467e-28
2.1570594352788657e-10,0.8516855481834046,1.3246043336774233e-11,1.1487859317766239e-13,3.0332219185324e-15,3.654504419136846e-18,0.0,0.0,6.034362676102793e-14,5.1515415820671795e-23,2.3785189763444028e-17,5.879640917594613e-22,3.1657330300695514e-19,3.3512336439452834e-29,3.0862036369347337e-19,1.9666565812310853e-18,2.1128535071870754e-22,1.53672895942558e-12,6.336374961680709e-24,2.821664773480445e-22,7.552315480983912e-11,9.076676298666938e-19,4.0581101158369326e-22,5.355384955816654e-41,3.6702742847219e-27,3.1406355379518065e-20,4.25280054088525e-21,9.734949224675676e-32,1.3774310067954347e-48,5.28511370754655e-46,5.669095076734773e-26,1.285305606357743e-31,2.6932678172290353e-24,1.673692240810533e-33,3.76,0.0,0.7927479816841859,0.9991239802287981,1.473544686907497e-21,3.0473472797814446e-31,0.0007856340848600829,0.0007567286473248156,2.89051205574949e-05,1.5016212169093694e-10,0.0008760197686321496,2.327495012433246e-14,3.934156238376937e-15,1.7678722419786144e-25,1.691702821270692e-23,1.5367107090441507e-12,8.957748795524884e-13,8.202528254248867e-12,5.098354508573268e-12,8.629295411314974e-15,1.8439833797822025e-18,7.12626707222972e-17,1.6861977109083568e-17,6.805393684863141e-28
2.261205175901559e-10,0.8516913614831942,1.450203938776052e-11,1.2285578312659865e-13,3.428679913288078e-15,4.354106389369393e-18,0.0,0.0,6.632208594651536e-14,6.222569688197234e-23,2.7662700333990934e-17,6.975610013326374e-22,3.677235761421217e-19,3.84914085570873e-29,3.378700704115637e-19,2.2797761415759104e-18,2.620773779278657e-22,1.705095070630865e-12,7.580398014432727e-24,3.250666821523532e-22,8.30031564768393e-11,1.0456503861459302e-18,4.888502098542032e-22,7.805712182637797e-41,4.4736162284581344e-27,3.673313413237645e-20,5.120789868059028e-21,1.3057247415721765e-31,2.21676763161961e-48,7.776509708475153e-46,6.905534166276318e-26,1.6703861352598484e-31,3.348547024682994e-24,2.2839432656473795e-33,3.76,0.0,0.7927100699036934,0.9990923245881688,1.8260643232588606e-21,4.148193655399698e-31,0.0008235458728326235,0.0007934129544623241,3.0132570911680146e-05,1.6416945779205426e-10,0.0009076754090011342,2.569236156268601e-14,4.35517240260616e-15,2.1481609548767687e-25,2.090638259722824e-23,1.7050738693907206e-12,9.756746344667488e-13,8.979993867425885e-12,5.582046076984699e-12,9.856683298578366e-15,2.1541780556629942e-18,8.221676603736949e-17,1.9721889288564047e-17,8.211914430327117e-28
2.3653509165242525e-10,0.8516971745050335,1.580995296620066e-11,1.3110876597932204e-13,3.855549240237704e-15,5.148002845858434e-18,0.0,0.0,7.258386934615426e-14,7.452682890364006e-23,3.196177980454192e-17,8.218447698732732e-22,4.2435394166650367e-19,4.392980741490765e-29,3.6832682853850445e-19,2.62562536612989e-18,3.220629308643374e-22,1.883435627823888e-12,8.995639957403133e-24,3.721111864427129e-22,9.083730222213549e-11,1.1969587523183118e-18,5.842260353355961e-22,1.1196125665121118e-40,5.405737408252128e-27,4.269284311434602e-20,6.11380358973164e-21,1.7286992811375973e-31,3.494886800743019e-48,1.1251308971100639e-45,8.33896842165858e-26,2.146123232701305e-31,4.12400758104699e-24,3.074573768277572e-33,3.76,0.0,0.7926721599362717,0.9990614695443799,2.242005308993584e-21,5.571213510975353e-31,0.0008614558480884703,0.0008301096144621995,3.13458543665351e-05,1.7872374623942136e-10,0.0009385304525161074,2.8237829412223514e-14,4.799897534027358e-15,2.5882263754132877e-25,2.559706613633803e-23,1.8834111592394897e-12,1.0582420498169165e-12,9.789554164464425e-12,6.085768512584136e-12,1.1192309056821214e-14,2.501607634751263e-18,9.424973981587216e-17,2.2912340441713222e-17,9.82392305544506e-28
2.4694966571469456e-10,0.8517029872489364,1.7169184339176067e-11,1.3964368806012525e-13,4.314857012568251e-15,6.044009293698871e-18,0.0,0.0,7.912910061128636e-14,8.85694261515344e-23,3.6707681298310995e-17,9.621026159654972e-22,4.867829129873051e-19,4.984592701440133e-29,3.9997649607837345e-19,3.0060091392763555e-18,3.924101382228614e-22,2.0718892237045745e-12,1.059641575473784e-23,4.2349152533673124e-22,9.902571529740875e-11,1.3622079249155585e-18,6.931458467339506e-22,1.5824511168773449e-40,6.480480287950009e-27,4.933366662613309e-20,7.242970336374782e-21,2.26158275126117e-31,5.407030569215195e-48,1.603029522703862e-45,9.99031257248281e-26,2.7285547889245784e-31,5.035138424667173e-24,4.087626600354432e-33,3.76,0.0,0.7926342517818343,0.9990313948517826,2.7293608042781467e-21,7.390703350282495e-31,0.0008993640107142125,0.0008668184647655941,3.2545133577014915e-05,1.9381575829542756e-10,0.0009686051448267089,3.0912264500327255e-14,5.268575360951084e-15,3.0943781322016676e-25,3.107386294683153e-23,2.0718611528607584e-12,1.1433990136729942e-12,1.0630834444896168e-11,6.609293907345997e-12,1.2640284012726734e-14,2.8890900137926357e-18,1.074137968479873e-16,2.6455470646638567e-17,1.165991603892323e-27
