Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73)
6.410604052442962e-10,0.8627475971453206,2.069488223179686e-09,4.6673950358232266e-12,1.1463035085368532e-12,3.655065806683603e-12,0.0,0.0,1.5395598057187114e-08,1.449935661454278e-13,1.3969349071667765e-14,7.774387757706601e-14,9.651179070841982e-17,3.555559444552199e-26,3.1103043991628745e-17,1.572959944259887e-11,7.706194967268743e-10,5.582401230507628e-11,2.4194868238713732e-20,2.667420716246104e-19,3.681808575687313e-09,2.6445634226163713e-16,5.998700768910129e-10,1.883538719706148e-19,1.56312309088159e-15,1.1686923349381439e-15,5.1555447345148674e-14,8.942954635910684e-18,1.316669132188476e-22,1.5591338178085667e-22,3.249591656649187e-19,1.692832723522459e-23,1.81238702944512e-17,3.9949523527600927e-25,3.76,0.0,0.5254760780442497,0.9976051117588955,5.969104723935227e-15,2.5229594895734124e-13,0.004331934581368228,0.004216623638431547,0.00011529909003700552,3.982280986191751e-09,0.002394872767099237,1.302558865870931e-12,3.2838251682098805e-13,9.583912458234575e-16,2.7332407564280133e-17,5.581086251232555e-11,1.7881489428831846e-11,1.8804195062024996e-10,1.2043984704672717e-10,6.023371125386585e-13,6.637267894978426e-16,1.0864782420565799e-10,1.3737099430654918e-11,6.811096983125484e-20,9.079455801047689e-19,2.0493177846502662e-13,5.093322115032114e-16,9.36351378413097e-14,2.777244836539442e-21,6.159469841591213e-10,7.131175759173819e-16,2.056414823463781e-20,8.819576109952515e-19,7.708291706653231e-10,2.971058369174115e-09,1.7396108851509254e-09,2.0788960604647774e-16,1.083654327932351e-08,1.9738135548523168e-13,5.586245427378586e-19
6.621284828596186e-10,0.8627706994072435,2.199965800724453e-09,4.98776231226516e-12,1.2565490318448014e-12,4.015965732202603e-12,0.0,0.0,1.5898889501724855e-08,1.5464553535803792e-13,1.54284633606901e-14,8.747582305126619e-14,1.0783784857428593e-16,3.909572098377554e-26,3.302489723796757e-17,1.675808353948396e-11,7.958296457982688e-10,6.003927838367182e-11,2.7744688943580826e-20,2.9403524726987886e-19,3.928449009243643e-09,2.914116978622803e-16,6.189681882899562e-10,2.0728085366943146e-19,1.665273123410916e-15,1.3012161934620699e-15,5.6816240241719445e-14,1.0178156951829438e-17,1.4504519802616297e-22,1.7169010421336514e-22,3.5835871858007297e-19,1.9490926734795002e-23,2.0624805160398494e-17,4.843324797614915e-25,3.76,0.0,0.5253343138404291,0.9975726505394197,6.7072141595413575e-15,2.6907476465758037e-13,0.004473698472904083,0.004355984107313674,0.00011770177089364282,4.2001320597041995e-09,0.002427333477796691,1.3953222605243698e-12,3.523401948861254e-13,1.0386891748924487e-15,3.04483047116154e-17,6.002499205501262e-11,1.8796620167313715e-11,1.9902173718578253e-10,1.274958441188958e-10,6.577391155308847e-13,7.433842226733244e-16,1.1507931599052542e-10,1.4613042292926776e-11,7.520407435526722e-20,9.95708233865648e-19,2.236663200069048e-13,5.65855134863691e-16,1.0229520316021692e-13,3.1315685614090253e-21,6.361068458458019e-10,7.600264445138461e-16,2.321874758833356e-20,9.918534763619007e-19,7.960532106721702e-10,3.0463742272739917e-09,1.8498781401952204e-09,2.253149244920704e-16,1.1164495282424773e-08,2.093451148118726e-13,6.141912951973514e-19
6.83196560474941e-10,0.8627937954384632,2.333974609881723e-09,5.321804019584706e-12,1.3734148934219174e-12,4.399159550150975e-12,0.0,0.0,1.640202453239356e-08,1.6460630307089131e-13,1.6987222748447e-14,9.805242667420699e-14,1.200884215364544e-16,4.286087341286979e-26,3.4995669181473375e-17,1.781769566551277e-11,8.210324558769603e-10,6.44233773270557e-11,3.166754919831509e-20,3.2314029232529826e-19,4.1831160307817835e-09,3.201395932997211e-16,6.380279054198436e-10,2.274179166940619e-19,1.7705114548958076e-15,1.4441126144581214e-15,6.242342868653146e-14,1.153707217170747e-17,1.5929799914306307e-22,1.8848963911916221e-22,3.9397495783177764e-19,2.2345594188516774e-23,2.3375849395793297e-17,5.83656227848677e-25,3.76,0.0,0.5251925878819096,0.9975417810949125,7.510162947410159e-15,2.8638867602646853e-13,0.004615424126992645,0.004495371133368965,0.00012003963728359674,4.421060899456559e-09,0.002458202413486915,1.4914390180149533e-12,3.7719035140863803e-13,1.1223883081396526e-15,3.378482917104781e-17,6.440789225077686e-11,1.9721329173812298e-11,2.1022356740005005e-10,1.34696779752072e-10,7.161895441587334e-13,8.297590453338198e-16,1.2164798148246468e-10,1.551319383276559e-11,8.278143583415078e-20,1.0886507150576728e-18,2.433843833587761e-13,6.262026670149615e-16,1.1143407312009287e-13,3.5189257772253896e-21,6.56261470078576e-10,8.083827943051041e-16,2.6117999454723696e-20,1.1111361230764483e-18,8.212703492431796e-10,3.1205185402493002e-09,1.963175882498151e-09,2.4364179642959836e-16,1.1490773404224005e-08,2.2158664583685188e-13,6.732466494699839e-19
7.042646380902634e-10,0.8628168852406554,2.4714791024882742e-09,5.669751960374732e-12,1.4970692416821155e-12,4.8052333402020945e-12,0.0,0.0,1.6905003955064276e-08,1.7487567414825745e-13,1.864903147736784e-14,1.0951559721163624e-13,1.3330806754655058e-16,4.685792960555075e-26,3.7014741723980086e-17,1.890830780718863e-11,8.462279297450573e-10,6.8977039037899e-11,3.5987307755043145e-20,3.541170600681866e-19,4.445811545430438e-09,3.5069647364231157e-16,6.570493019752988e-10,2.4880046303995585e-19,1.8788253745286854e-15,1.5978495436020044e-15,6.838804211502987e-14,1.3027687828100066e-17,1.7445271366849382e-22,2.0634323079181354e-22,4.3187838620183348e-19,2.551533486939692e-23,2.6393105691607197e-17,6.9937640467219e-25,3.76,0.0,0.5250509001583739,0.997512425369589,8.381464751430693e-15,3.042372223858036e-13,0.004757111553951871,0.004634783017637537,0.00012231439866582422,4.644895885324678e-09,0.0024875576299538144,1.5909137373561841e-12,4.029336380004329e-13,1.2094708157830718e-15,3.7347416758424936e-17,6.896029137004626e-11,2.065502608844254e-11,2.2164135654942094e-10,1.4203884479102534e-10,7.777443311645342e-13,9.23188036021697e-16,1.283504370684287e-10,1.6437295612961755e-11,9.085987853676888e-20,1.1868869472993954e-18,2.6409833646724835e-13,6.904573726328384e-16,1.210605472830698e-13,3.941350413072373e-21,6.764108595106691e-10,8.581824885333913e-16,2.9275579848857647e-20,1.2402465814954717e-18,8.464805884266743e-10,3.193511095956934e-09,2.079475501695616e-09,2.6289084877549585e-16,1.1815387785533195e-08,2.3410021511742635e-13,7.358880533771826e-19
7.253327157055858e-10,0.8628399688154956,2.6124443000357895e-09,6.031833421156622e-12,1.627678463025351e-12,5.234766916826908e-12,0.0,0.0,1.740782853679658e-08,1.8545345407647675e-13,2.0417296748021226e-14,1.219077171244326e-13,1.4754209448301603e-16,5.109379429811155e-26,3.908151191833129e-17,2.002979236611698e-11,8.71416070175033e-10,7.370093229354475e-11,4.072830375158031e-20,3.870255926018748e-19,4.716537361770647e-09,3.831387771201797e-16,6.760324514086551e-10,2.7146371432647683e-19,1.9902022266893956e-15,1.7629005483748945e-15,7.472110401769525e-14,1.46582393671963e-17,1.9053671249945905e-22,2.2528204547399954e-22,4.721393197312023e-19,2.9024188579032233e-23,2.96931725293993e-17,8.335850619989649e-25,3.76,0.0,0.5249092506595073,0.9974845091352789,9.324710721544788e-15,3.2261994340454835e-13,0.00489876076409693,0.004774218106227272,0.00012452771942318293,4.871470822408692e-09,0.0025154733553661933,1.693750280372343e-12,4.2957042791325605e-13,1.2999159195278614e-15,4.1141207336066316e-17,7.368285655666764e-11,2.159715492678037e-11,2.3326918072977413e-10,1.495183305892537e-10,8.424578261689824e-13,1.0240133736269251e-15,1.3518337702873085e-10,1.738508995202871e-11,9.945627757931084e-20,1.2905282813714623e-18,2.858198465616768e-13,7.586971352329368e-16,1.3118317474506395e-13,4.400942258782523e-21,6.965550167287735e-10,9.09421404199043e-16,3.270540737546282e-20,1.3796283410456898e-18,8.716839302627037e-10,3.2653713399801663e-09,2.1987487726379714e-09,2.830826635581816e-16,1.213834847454787e-08,2.4688017618648694e-13,8.022123268134009e-19
7.464007933209082e-10,0.8628630461646594,2.7568357822946457e-09,6.40827132892496e-12,1.765407214726451e-12,5.688333928939412e-12,0.0,0.0,1.7910499007760608e-08,1.9633944893837577e-13,2.2295428155122874e-14,1.3527161502462524e-13,1.628365514040304e-16,5.557540182319263e-26,4.1195391581116803e-17,2.118202215489407e-11,8.965968799298874e-10,7.859566888620747e-11,4.591533076711103e-20,4.219261255609139e-19,4.9952951943848085e-09,4.1752293445146684e-16,6.949774269357349e-10,2.954427126360228e-19,2.1046294101204797e-15,1.9397445860855982e-15,8.143363152499344e-14,1.643720986829824e-17,2.0757734035324989e-22,2.453371715471476e-22,5.148278798710698e-19,3.2897240107008684e-23,3.3293143387413614e-17,9.885674995558381e-25,3.76,0.0,0.5247676393749978,0.9974579618037341,1.034356859751652e-14,3.415363790981177e-13,0.005040371767740212,0.004913674789125387,0.0001266812200510213,5.100624789034301e-09,0.002542020177971417,1.7999518308222903e-12,4.571008388744944e-13,1.3937001325467677e-15,4.5171045334719955e-17,7.857619796826106e-11,2.2547192121469392e-11,2.4510127260799933e-10,1.5713162636008348e-10,9.103828412127273e-13,1.1325824827719634e-15,1.4214357176016377e-10,1.8356319995126136e-11,1.085875560966129e-19,1.3996835381403192e-18,3.0855990850806574e-13,8.309952808089908e-16,1.4181026157476817e-13,4.899867274447663e-21,7.166939442556225e-10,9.620954317490597e-16,3.6421633552321884e-20,1.5297269805171815e-18,8.968803767833456e-10,3.336118381866388e-09,2.320967849178149e-09,3.0423777851100877e-16,1.2459665428965646e-08,2.599209682397064e-13,8.723156764701215e-19
7.885369485515529e-10,0.8629091821926546,3.0557626456275827e-09,7.205087264041201e-12,2.0628734804916602e-12,6.669832606409332e-12,0.0,0.0,1.8915380364256305e-08,2.1903531063512433e-13,2.639493665816138e-14,1.6508813526709164e-13,1.9679460982767203e-16,6.530374608566121e-26,4.556219817014703e-17,2.357821070487061e-11,9.469365184198487e-10,8.88998567080254e-11,5.772877638470755e-20,4.979451311133795e-19,5.576913311426865e-09,4.923424921167746e-16,7.327531479836584e-10,3.474872259049897e-19,2.3425846330701522e-15,2.330753238111047e-15,9.604111772574235e-14,2.04755764707312e-17,2.446377312327293e-22,2.889203232190714e-22,6.077673514135953e-19,4.184155779134689e-23,4.1463641118811116e-17,1.3710309481409314e-24,3.76,0.0,0.5244845314078167,0.9974087086560289,1.2623168752998233e-14,3.8096855629949873e-13,0.005323479196757052,0.005192646710359633,0.00013081503029553586,5.566051617296986e-09,0.0025912723076673755,2.0224596150091607e-12,5.148418393033925e-13,1.591179701387899e-15,5.3956776122462e-17,8.887738754878147e-11,2.446904867046894e-11,2.6935594861240777e-10,1.7274567874284784e-10,1.0560712512068725e-12,1.3743670580010237e-15,1.5643317742754806e-10,2.0368064303393386e-11,1.285226676857738e-19,1.6349587041358218e-18,3.5713646499640666e-13,9.880380652007928e-16,1.6460986473302863e-13,6.02471321773847e-21,7.569561200212488e-10,1.071732449846889e-15,4.4770999049838444e-20,1.8638656021719036e-18,9.472525919686222e-10,3.474347653442301e-09,2.574133893304097e-09,3.4951984184705834e-16,1.3097407524202523e-08,2.8676322276652725e-13,1.0242414502197475e-18
8.264594882591331e-10,0.8629506833428332,3.33618045555554e-09,7.973472914396137e-12,2.356559458800199e-12,7.64100778483264e-12,0.0,0.0,1.981925315867493e-08,2.4051374723618853e-13,3.049447250275753e-14,1.956843647171394e-13,2.3146039273149507e-16,7.496995829570437e-26,4.9647826992090797e-17,2.5838661424315427e-11,9.922171496821342e-10,9.876301254147514e-11,7.014346637430187e-20,5.737832898614597e-19,6.127854474843737e-09,5.668871705667289e-16,7.666214720137176e-10,3.991750380059237e-19,2.567051137336997e-15,2.7279007998699463e-15,1.105960074740199e-13,2.470786122248298e-17,2.815375412549718e-22,3.3227323583922187e-22,7.004145893889754e-19,5.1410382191599995e-23,5.002434821721081e-17,1.8135888888506512e-24,3.76,0.0,0.5242298648270629,0.9973684227359038,1.4971733747872493e-14,4.182782124722373e-13,0.005578145320032955,0.005443779998526556,0.0001343462731501155,5.9922445029335805e-09,0.002631557311431064,2.2342448666363077e-12,5.698615924219688e-13,1.7800476710373405e-15,6.271383731924985e-17,9.873759902610894e-11,2.6221114323696787e-11,2.9182895686511243e-10,1.8722164652792728e-10,1.1986740764607179e-12,1.6220444313945426e-15,1.6969813237620986e-10,2.2256226777156107e-11,1.4846421477027756e-19,1.8666053369307714e-18,4.044362857368973e-13,1.1439034015324933e-15,1.869333581180273e-13,7.194687779339555e-21,7.931742167505146e-10,1.1752728871752955e-15,5.3411333883312017e-20,2.205742797245459e-18,9.925640238893752e-10,3.5951318866234038e-09,2.811786182417791e-09,3.937733334534256e-16,1.366585195033131e-08,3.117592167744672e-13,1.1748521785975906e-18
8.643820279667133e-10,0.8629921643478534,3.6271884922596195e-09,8.791656192166242e-12,2.6757977066674322e-12,8.698701000711255e-12,0.0,0.0,2.0722636487581294e-08,2.629878092339264e-13,3.500305723652576e-14,2.3011293471356753e-13,2.7031118245391216e-16,8.554184010048464e-26,5.3877579024236836e-17,2.8196767066641724e-11,1.0374740721114865e-09,1.0918699593684219e-10,8.440708750473857e-20,6.570216560753077e-19,6.704841995406406e-09,6.486006552369202e-16,8.003672409808594e-10,4.55662725663704e-19,2.8012071470083434e-15,3.1709303845702175e-15,1.2655137268300502e-13,2.9564238951712505e-17,3.219609001332302e-22,3.7972294512994984e-22,8.020082650935246e-19,6.25980701885723e-23,5.98451183834159e-17,2.369071371265407e-24,3.76,0.0,0.5239753219005813,0.9973316226746023,1.7625731230732602e-14,4.57309966273376e-13,0.005832687814494005,0.005694960099748878,0.0001377070139553941,6.424516590001716e-09,0.0026683564562204097,2.4569567000212116e-12,6.277689271744371e-13,1.979267741779199e-15,7.229777227345085e-17,1.0915839516550242e-10,2.799195738259306e-11,3.148808302460968e-10,2.0207921091752074e-10,1.3524378003637161e-12,1.9004391221424432e-15,1.8332846548773527e-10,2.4216370961939314e-11,1.7040386597073297e-19,2.117698213360045e-18,4.551792397621261e-13,1.313864747043556e-15,2.1101010312029403e-13,8.528840679460563e-21,8.293754058435097e-10,1.283399760972498e-15,6.320940958597312e-20,2.5893322060503794e-18,1.0378531462564379e-09,3.71259181054398e-09,3.0585665082873623e-09,4.4146535652733485e-16,1.4229121608386975e-08,3.3751760340845364e-13,1.3391767779402774e-18
9.023045676742936e-10,0.863033625217471,3.928604795493886e-09,9.660797682031775e-12,3.0214899740381318e-12,9.8460472658055e-12,0.0,0.0,2.162553349636469e-08,2.8645638432373995e-13,3.994059917097278e-14,2.686365096841053e-13,3.1364136266113446e-16,9.706122668294666e-26,5.824851035721951e-17,3.065180027108946e-11,1.0827073015006697e-09,1.2017377265824163e-10,1.0067754977360324e-19,7.480191394109613e-19,7.307882785996387e-09,7.37811696048083e-16,8.33990873989498e-10,5.171482695496425e-19,3.044981044009468e-15,3.662803066395235e-15,1.4397118573491716e-13,3.5103096881673094e-17,3.660663385514267e-22,4.314479680170373e-22,9.12949459691029e-19,7.558987278568351e-23,7.104342785439877e-17,3.059375854434604e-24,3.76,0.0,0.523720902568332,0.9972980068254781,2.0609208443799502e-14,4.980611475108017e-13,0.0060871067401813165,0.005946179065453158,0.0001409052621423057,6.862101465532513e-09,0.0027019713886775017,2.6905956078326735e-12,6.885577761549931e-13,2.188631755123048e-15,8.272652520299728e-17,1.2014173217587315e-10,2.9779475602962735e-11,3.384830758055816e-10,2.1730052776887626e-10,1.5176203276254498e-12,2.211748190926268e-15,1.9730787402416977e-10,2.624703703114984e-11,1.9444169814732501e-19,2.3887858938605905e-18,5.094084818130066e-13,1.498203872441358e-15,2.3688064726715e-13,1.0042231761170246e-20,8.655597000076356e-10,1.396089556220757e-15,7.425507875699154e-20,3.0172651037893988e-18,1.0831199706686572e-09,3.826827498346356e-09,3.3143253984802995e-09,4.927141601575755e-16,1.4787271548789431e-08,3.640088855521625e-13,1.5177559718792762e-18
9.402271073818738e-10,0.8630750659614379,4.240252443232793e-09,1.0582022396591087e-11,3.3945221676455323e-12,1.1086124159382232e-11,0.0,0.0,2.2527947066887086e-08,3.109183648095095e-13,4.532699702362669e-14,3.115205955798281e-13,3.6175256089569426e-16,1.0957044864405963e-25,6.275780450634537e-17,3.320303773286218e-11,1.127916853555935e-09,1.3172496144429667e-10,1.191157576627232e-19,8.471370541507064e-19,7.936982954047169e-09,8.348489162655403e-16,8.674927880312827e-10,5.838278293032687e-19,3.298301729124199e-15,4.206521302823773e-15,1.6291932390481246e-13,4.138539651314236e-17,4.1401211412345466e-22,4.8762601903713815e-22,1.0336367690906402e-18,9.058265561016962e-23,8.374187972506298e-17,3.909426086205082e-24,3.76,0.0,0.5234666067703045,0.9972672996546781,2.3946950474164352e-14,5.405290895769462e-13,0.006341402157106743,0.00619742932316829,0.0001439486509645296,7.304277290677547e-09,0.002732677642651336,2.9351584629458848e-12,7.522207380198825e-13,2.407917831603193e-15,9.401524609604445e-17,1.3168921923882525e-10,3.1581784592407844e-11,3.6260854276001567e-10,2.3286859183847976e-10,1.6944665928470843e-12,2.5582128960663787e-15,2.1162072584034373e-10,2.8346778486258206e-11,2.2067808323574977e-19,2.680393560189223e-18,5.671620091696117e-13,1.6971666308127263e-15,2.6458350074784965e-13,1.1750635124317173e-20,9.017271114549624e-10,1.5133188802855447e-15,8.664003127880223e-20,3.492170583848619e-18,1.1283645086618226e-09,3.937935950987778e-09,3.5789169018064757e-09,5.47637572523984e-16,1.534035601366031e-08,3.912043690273121e-13,1.711125108493493e-18
9.78149647089454e-10,0.8631164865895019,4.561959376334409e-09,1.155642171804966e-11,3.795764830224199e-12,1.2421953403492953e-11,0.0,0.0,2.3429879840615058e-08,3.36372647293122e-13,5.11821337621765e-14,3.5903318034343363e-13,4.1495355309171344e-16,1.2311236857407585e-25,6.740276664152773e-17,3.5849760155486686e-11,1.173102743900012e-09,1.4384187762781898e-10,1.398852674698667e-19,9.54739206962049e-19,8.592147839482179e-09,9.400408025309327e-16,9.008733980540739e-10,6.558957579314124e-19,3.561098612489305e-15,4.8051261409737415e-15,1.834595637100266e-13,4.8474667007784747e-17,4.659562118041274e-22,5.484340138424575e-22,1.1644662353153369e-18,1.0778501183606331e-22,9.806818617420423e-17,4.947435666809985e-24,3.76,0.0,0.5232124344465164,0.9972392494758706,2.7664465787538777e-14,5.847111294374248e-13,0.006595574125252902,0.006448703658841458,0.00014684445518480064,7.75036455193433e-09,0.0027607269044697953,3.1906391049815213e-12,8.187493029286599e-13,2.636892952034868e-15,1.0617640602052874e-16,1.4380216213012554e-10,3.3397195687756876e-11,3.872313594231062e-10,2.4876719736765217e-10,1.8832092101348107e-12,2.9421164449651087e-15,2.2625203202789305e-10,3.051416303350527e-11,2.4921364273480233e-19,2.9930237120479937e-18,6.284730340581988e-13,1.9109658866461463e-15,2.941552408372278e-13,1.3670542625210868e-20,9.378776519374989e-10,1.6350644596679828e-15,1.0045768852043199e-19,4.016671012572413e-18,1.1735867717127967e-09,4.046011195456415e-09,3.852198488803849e-09,6.063530106233278e-16,1.5888428464646624e-08,4.190761416538432e-13,1.919814386515725e-18
9.999999999999999e-10,0.8631578871114065,4.751824026473744e-09,1.2142415067317673e-11,4.040098569249897e-12,1.3236275640738052e-11,0.0,0.0,2.394934152052017e-08,3.514891537996119e-13,5.47763621849554e-14,3.886161544806083e-13,4.480411734601786e-16,1.3140084689639775e-25,7.013971330950164e-17,3.74178379968125e-11,1.1991273833743626e-09,1.5108075660954395e-10,1.5297553496037995e-19,1.0207331539819651e-18,8.98148067442871e-09,1.0044816190155852e-15,9.200518433547293e-10,6.999420723205401e-19,3.7167935746841665e-15,5.176154245743675e-15,1.9604229974313473e-13,5.295148906917383e-17,4.977626495660221e-22,5.856416952191748e-22,1.244606985541403e-18,1.1878552499225284e-22,1.0711353234613515e-16,5.643105567467022e-24,3.76,0.0,0.5230660405164888,0.9972242034322489,2.9989081903577665e-14,6.109454151782199e-13,0.006741967861926652,0.006593492099608314,0.0001484486716757546,8.00891803745953e-09,0.002775772419662281,3.342797226673013e-12,8.58379571541656e-13,2.7731303480295995e-15,1.1358360035779332e-16,1.510386247234513e-10,3.444855903915257e-11,4.0163480529436725e-10,2.5807175797003664e-10,1.9974482177697652e-12,3.181220144746078e-15,2.3482133033847947e-10,3.179313736070859e-11,2.6673870108184467e-19,3.1828904027170756e-18,6.654262550334393e-13,2.0409630175067406e-15,3.12056253519072e-13,1.487948522063257e-20,9.586993511741802e-10,1.7072540225974688e-15,1.091067720999315e-19,4.342418909935669e-18,1.1996329966558401e-09,4.1069407213966595e-09,4.013550539395202e-09,6.4195144445199e-16,1.620196362890256e-08,4.3543188089952273e-13,2.0472194432368298e-18
