Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62)
1.0075235983790046e-07,0.8582839808129338,3.58367310971532e-08,1.966247679059349e-08,3.786024905437711e-09,1.6569539463719879e-09,0.0,0.0,1.0023075174395632e-08,1.3222351189413447e-12,4.6152349375712936e-09,2.3071486284120193e-11,7.383958174102483e-11,2.7192103853466693e-23,2.847439364698733e-16,2.7811147656605513e-10,5.008453453885169e-11,4.525151911816933e-07,1.1797996236972723e-13,2.612928160415757e-14,1.2881200143489946e-05,5.3578506789158565e-11,8.087158797042758e-12,7.700980854340802e-21,1.2234036266442996e-15,7.135927652028035e-10,1.5982154283196915e-12,2.7284667398813407e-18,4.1765799193145704e-23,2.0437453634391898e-23,1.4608184392814513e-15,1.073353801972686e-18,3.3959127839901145e-13,4.0535075817373174e-17,3.76,0.0,0.3549004706866452,0.9978152711327148,3.1863492562103044e-10,1.2480010085863971e-14,0.22926791683215414,0.22917647172148523,6.515502557925496e-05,9.090343803504724e-09,0.002184242728070714,5.17339208151761e-09,2.9196069840364493e-10,7.364215230751931e-16,7.076169762276428e-14,4.4974158672862366e-07,1.0656814110690152e-09,1.9118499014414624e-08,2.026405540817102e-08,1.3159664715884236e-08,1.0423881701979913e-09,2.1553491029273569e-10,2.0345701163162235e-10
1.045530674163733e-07,0.8593019301409155,3.701655342066566e-08,2.0896984997433844e-08,4.056355235048199e-09,1.8319876052184174e-09,0.0,0.0,1.0723286697722752e-08,1.5113613262694828e-12,5.1342816695892485e-09,2.671254210734342e-11,8.249692303806767e-11,2.885324720427163e-23,2.9349624390278364e-16,3.102559561128284e-10,5.744254948558235e-11,4.841264943490798e-07,1.3923178323226662e-13,2.9032118516221957e-14,1.3803483596736552e-05,5.890105926746132e-11,9.116530614541071e-12,9.829288417108117e-21,1.4116328055196415e-15,8.126013699037569e-10,1.7395027117829123e-12,3.127727038036163e-18,5.707116252165612e-23,2.7505545478436556e-23,1.6373983534913537e-15,1.230229450052187e-18,3.811791133444045e-13,4.880151465403043e-17,3.76,0.0,0.34829115542378436,0.9978152372778271,3.651488271617982e-10,1.5309123351068394e-14,0.2358781548628493,0.23578603198887954,6.395307778789188e-05,8.961900321652567e-09,0.0021842426333394506,5.537645754081718e-09,3.0264936888614063e-10,8.113715567116401e-16,7.794945776930632e-14,4.810476210824421e-07,1.0952402917338616e-09,1.9783949591315365e-08,2.108715547969044e-08,1.4121286404501894e-08,1.1598512958360736e-09,2.2858019792130852e-10,2.16100386793643e-10
1.0835377499484615e-07,0.8603009289196031,3.8194362859910813e-08,2.215126468896333e-08,4.334683677214811e-09,2.0178131990267507e-09,0.0,0.0,1.1442497144015432e-08,1.718525707059311e-12,5.689396561713881e-09,3.076086602997393e-11,9.17755201585149e-11,3.066029656233224e-23,3.0372532855875784e-16,3.446573375563809e-10,6.553681119078245e-11,5.165904052353992e-07,1.6327449072240767e-13,3.212918736795268e-14,1.4752763697428849e-05,6.450307179325206e-11,1.0227144046068455e-11,1.2430982767099223e-20,1.6195776062525534e-15,9.20518293425469e-10,1.8864420095391193e-12,3.5681358968694256e-18,7.706807459647927e-23,3.6589262262931694e-23,1.8263583317058567e-15,1.4024375249719165e-18,4.25735367151602e-13,5.830557519119761e-17,3.76,0.0,0.3418049260430065,0.9978152025018101,4.162652581111679e-10,1.8632226351654346e-14,0.24236533404329894,0.2422724560578843,6.277351795383855e-05,8.835849197022979e-09,0.0021842425370238584,5.911888045041951e-09,3.131295442702646e-10,8.904402147446872e-16,8.553198457101147e-14,5.131860623035145e-07,1.1241803447671165e-09,2.0455028610458014e-08,2.191333846373242e-08,1.5117952924139238e-08,1.2857060179417628e-09,2.418102069138444e-10,2.2896242659814425e-10
1.1215448257331899e-07,0.8612813300773153,3.9371038792926085e-08,2.342411473244844e-08,4.62090575823545e-09,2.21464874613596e-09,0.0,0.0,1.2180324944361716e-08,1.9445998692726264e-12,6.281626763934781e-09,3.524379442284831e-11,1.016909863622227e-10,3.263494456790732e-23,3.155900149922907e-16,3.813647277330389e-10,7.440773598693105e-11,5.498890290622837e-07,1.9034168441976816e-13,3.542518096475588e-14,1.572858954594032e-05,7.038509204628122e-11,1.142128371564748e-11,1.5587488236284386e-20,1.8483669325984568e-15,1.0377070609440106e-09,2.038962204953743e-12,4.052503376369155e-18,1.0293288293780002e-22,4.8148673312711887e-23,2.0278967222620463e-15,1.590741208047337e-18,4.733106298219229e-13,6.916707938414348e-17,3.76,0.0,0.3354394902902687,0.9978151668228369,4.722302265117012e-10,2.251115937137702e-14,0.24873174617769253,0.24863803706697593,6.161592897947028e-05,8.712145856232037e-09,0.002184242439153759,6.295911205569317e-09,3.234034506426116e-10,9.736498486286537e-16,9.35115095208492e-14,5.461385352473371e-07,1.1525158369918522e-09,2.1132104154651544e-08,2.2742699206821984e-08,1.6150047009469078e-08,1.4202500564484866e-09,2.552156852402223e-10,2.420368799225233e-10
1.1595519015179183e-07,0.8622434799693668,4.054741801702333e-08,2.4714387147153773e-08,4.914918563757653e-09,2.4227089478572137e-09,0.0,0.0,1.293639799115297e-08,2.190450666372319e-12,6.912008097794188e-09,4.0189179226632214e-11,1.1225821352034442e-10,3.4800453992765824e-23,3.292522966236781e-16,4.2042354859961923e-10,8.409604161866103e-11,5.840048831896557e-07,2.2067493745850708e-13,3.8924697721430766e-14,1.6730516545728046e-05,7.654737137895944e-11,1.270109882306522e-11,1.939035150381664e-20,2.0991380411880927e-15,1.1645235146503663e-09,2.196994053409057e-12,4.583790164152001e-18,1.3607525324853805e-22,6.272396031382703e-23,2.2421919093398334e-15,1.7958985215554075e-18,5.239506229976403e-13,8.151083365118719e-17,3.76,0.0,0.32919259860122524,0.9978151302586298,5.332910076400649e-10,2.701252199955926e-14,0.2549796403868035,0.25488502545048375,6.0479901541742865e-05,8.590746561246993e-09,0.0021842423397582574,6.689512114753264e-09,3.3347372043877854e-10,1.0610182281316296e-15,1.0188982755872342e-13,5.798870881608e-07,1.180260654795229e-09,2.1815497639007165e-08,2.3575337995266482e-08,1.7217954667988133e-08,1.563784201871845e-09,2.6878810313142975e-10,2.553181422171448e-10
1.197558977302647e-07,0.8631877185003853,4.172429565864297e-08,2.6020985569892764e-08,5.216620501697148e-09,2.6422055721783305e-09,0.0,0.0,1.371035337883732e-08,2.456939156965661e-12,7.581565366656297e-09,4.562534309558558e-11,1.2349137670943494e-10,3.7181723075604074e-23,3.448775456186976e-16,4.618755448736359e-10,9.464270310633409e-11,6.189208861478216e-07,2.5452350220754655e-13,4.26322498303289e-14,1.7758106373445627e-05,8.298988599618314e-11,1.4068601375447746e-11,2.3942032008196853e-20,2.373035269104372e-15,1.3013154860268712e-09,2.3604705317335974e-12,5.1651186891749454e-18,1.7817281214708395e-22,8.094514724428219e-23,2.4694032807452807e-15,2.018661030716638e-18,5.776964137995091e-13,9.546644477170333e-17,3.76,0.0,0.3230620433061639,0.9978150928264774,5.996958788666134e-10,3.220779663431637e-14,0.26111122390302205,0.26101562973383907,5.9365033947106483e-05,8.47160838454042e-09,0.002184242238865766,7.092492183779275e-09,3.433432983418147e-10,1.1525587623849347e-15,1.1066831741410323e-13,6.144141812770827e-07,1.2074283162406755e-09,2.250548837921611e-08,2.4411359148104294e-08,1.832206263936709e-08,1.7166123402959973e-09,2.8251959664196063e-10,2.6880119332408875e-10
1.2355660530873755e-07,0.8641143792445373,4.290242611739821e-08,2.7342863767348605e-08,5.525911090683314e-09,2.8733477931335555e-09,0.0,0.0,1.4501837152275008e-08,2.7449196482222045e-12,8.291312636769093e-09,5.1581034981403675e-11,1.3540394041137893e-10,3.980535425625305e-23,3.6263466821986307e-16,5.057588067667344e-10,1.0608891021031041e-10,6.546203470183151e-07,2.9214401211013853e-13,4.655227110093821e-14,1.8810926945755912e-05,8.971235677406246e-11,1.5525665111625337e-11,2.935671589672099e-20,2.6712088187885144e-15,1.4484225242694376e-09,2.5293270944302674e-12,5.7997846411123404e-18,2.3120924696366306e-22,1.0354248485060965e-22,2.709672180523661e-15,2.259772624127607e-18,6.345846233977939e-13,1.111681287468463e-16,3.76,0.0,0.31704565784977246,0.997815054543246,6.716938667310159e-10,3.817346424419778e-14,0.2671286628505553,0.2670320173139947,5.827093198912195e-05,8.35468919516241e-09,0.0021842421365040215,7.504657258273441e-09,3.5301536501752456e-10,1.2482807098317907e-15,1.198479613208542e-13,6.497026757859695e-07,1.2340319828379742e-09,2.32023177213664e-08,2.525086977861299e-08,1.9462756156971466e-08,1.879041457664289e-09,2.964029148967327e-10,2.8248153966165343e-10
1.273573128872104e-07,0.865023789563404,4.408252404046871e-08,2.8679024187134413e-08,5.842690772692131e-09,3.1163424893082315e-09,0.0,0.0,1.5310504062458265e-08,3.0552388177637157e-12,9.042253492209997e-09,5.8085386321615165e-11,1.4800866612360294e-10,4.269972542302908e-23,3.826962135384271e-16,5.521078064601437e-10,1.184760264085931e-10,6.91086955149835e-07,3.3380018145352486e-13,5.0689124443127824e-14,1.9888552383095648e-05,9.67142678137171e-11,1.70740250740708e-11,3.576115230552538e-20,2.9948135957459157e-15,1.6061756763724475e-09,2.7035018499765714e-12,6.491268867787989e-18,2.9751603040872223e-22,1.3135748858510823e-22,2.963122840545201e-15,2.5199683760151672e-18,6.946476289607462e-13,1.2875451406776833e-16,3.76,0.0,0.3111413160254366,0.9978150154253931,7.495345054719489e-10,4.499111238228544e-14,0.27303408301109494,0.27293631522531403,5.719720880874842e-05,8.239947649649352e-09,0.002184242032700102,7.925817519877808e-09,3.6249327498039046e-10,1.348189380799931e-15,1.2942936327254168e-13,6.857358231644506e-07,1.2600844707310142e-09,2.390619277707458e-08,2.609397870593778e-08,2.0640416982334177e-08,2.0513816259662455e-09,3.104313707273578e-10,2.9635516054385615e-10
1.3115802046568326e-07,0.8659162707217056,4.5265265323339466e-08,3.0028516541388435e-08,6.166860748557929e-09,3.3713945046938695e-09,0.0,0.0,1.6136017329372876e-08,3.388734909162576e-12,9.835381266436218e-09,6.51678679781477e-11,1.6131762120775006e-10,4.5895063018886624e-23,4.052384422997656e-16,6.009534469895939e-10,1.318455493168816e-10,7.28304770196284e-07,3.797625046512065e-13,5.504710897256762e-14,2.0990562970624488e-05,1.0399488381628946e-10,1.8715277782796132e-11,4.3295510743496746e-20,3.345008095458822e-15,1.7748973147544174e-09,2.8829356686683466e-12,7.243249624725055e-18,3.798179347512742e-22,1.6535462685502662e-22,3.229863287191768e-15,2.7999734894769683e-18,7.579137581802766e-13,1.4836844065376144e-16,3.76,0.0,0.3053469312237878,0.9978149754889784,8.33467606364676e-10,5.27475354675041e-14,0.27882957057522806,0.27873061089120815,5.614348475725527e-05,8.127343177895419e-09,0.0021842419274804535,8.355787387789074e-09,3.717805059196323e-10,1.4522863231469632e-15,1.3941276584223754e-13,7.224972548531649e-07,1.2855982614395094e-09,2.4617289802044666e-08,2.6940795500921743e-08,2.185542168664762e-08,2.2339459735896605e-09,3.2459879457089867e-10,3.1041845835671003e-10
1.3495872804415612e-07,0.8667921380008494,4.6451288132825694e-08,3.139043641829759e-08,6.498322835079959e-09,3.6387068748666374e-09,0.0,0.0,1.697804841179147e-08,3.7462369965967615e-12,1.0671679252818184e-08,7.285824805195045e-11,1.753421888267311e-10,4.9423516507308964e-23,4.304413607632136e-16,6.523231222566498e-10,1.462390724948545e-10,7.662582124648214e-07,4.303079564398772e-13,5.963046672269451e-14,2.211654511657197e-05,1.1155326635609814e-10,2.0450881964709648e-11,5.2114258336286277e-20,3.722953336563145e-15,1.9549010086423188e-09,3.0675722318412006e-12,8.05961515267476e-18,4.812824960869543e-22,2.0663365424622757e-22,3.5099862208222427e-15,3.1005023175874413e-18,8.24407476025187e-13,1.701567555577454e-16,3.76,0.0,0.299660455695242,0.9978149347496776,9.237430373272108e-10,6.15348273684147e-14,0.28451717287985895,0.2844169528617833,5.510938726168971e-05,8.01683596540313e-09,0.002184241820870907,8.794385420743795e-09,3.8088061760157395e-10,1.5605694951277078e-15,1.49798066652141e-13,7.599709722651959e-07,1.3105855123512925e-09,2.5335757251062804e-08,2.779142965247783e-08,2.3108140156408286e-08,2.4270506418093796e-09,3.3889949153187e-10,3.24668212398233e-10
1.3875943562262898e-07,0.8676517008103787,4.76411939485749e-08,3.276392391788897e-08,6.836979342453692e-09,3.918481021271794e-09,0.0,0.0,1.7836276783797478e-08,4.128564314515181e-12,1.1552120896299715e-08,8.118655068308115e-11,1.900930788348076e-10,5.331923376730161e-23,4.584887243154766e-16,7.062407869608441e-10,1.6169824859503299e-10,8.049320535629067e-07,4.85719694242136e-13,6.444338895229338e-14,2.3266091308181763e-05,1.1938828912266492e-10,2.22821597919012e-11,6.238705565977843e-20,4.129811837732214e-15,2.1464914356872307e-09,3.257358031168809e-12,8.944476560125279e-18,6.0557358434428065e-22,2.564425818655594e-22,3.8035698664233295e-15,3.422257461862589e-18,8.94149563603935e-13,1.9427010640126063e-16,3.76,0.0,0.2940798798262746,0.9978148932227919,1.0206105123336712e-09,7.145046634325438e-14,0.290098899131889,0.28999735153775047,5.409455069285616e-05,7.90838693810213e-09,0.0021842417128966887,9.241434219830652e-09,3.8979721879764393e-10,1.6730334378691278e-15,1.6058483415656843e-13,7.981413371148615e-07,1.3350580667415708e-09,2.606171853907255e-08,2.8645989842313045e-08,2.4398934302510546e-08,2.631014729181858e-09,3.5332820140588987e-10,3.3910153623548824e-10
1.4256014320110184e-07,0.8684952627973406,4.883554861947002e-08,3.4148162308983525e-08,7.182732970753432e-09,4.210916916272047e-09,0.0,0.0,1.8710389717841588e-08,4.5365256483510855e-12,1.2477669968179639e-08,9.018301593249837e-11,2.0558033949471286e-10,5.76184370103262e-23,4.895680148664187e-16,7.627270353159389e-10,1.7826475381762506e-10,8.44311407333409e-07,5.462867638320292e-13,6.949002204143383e-14,2.4438800065443548e-05,1.2749865219870623e-10,2.4210298583217847e-11,7.429966985553847e-20,4.5667466360037736e-15,2.349964330442785e-09,3.452242325999148e-12,9.902180987913795e-18,7.569092289374307e-22,3.1619127438496914e-22,4.1106787941354536e-15,3.7659289486021705e-18,9.671572891164748e-13,2.208627334086489e-16,3.76,0.0,0.2886032314291796,0.9978148509232593,1.124319390222107e-09,8.259739240828503e-14,0.29557672111841243,0.29547377988085094,5.309861623577433e-05,7.80195775026394e-09,0.0021842416035824435,9.696760332479791e-09,3.9853394079176244e-10,1.789669439038603e-15,1.7177232222740538e-13,8.369930620543007e-07,1.3590274633282611e-09,2.679527453593459e-08,2.9504583316709233e-08,2.5728156953467356e-08,2.8461602254852346e-09,3.6788006146928254e-10,3.537158383897485e-10
1.463608507795747e-07,0.8693231219536185,5.003488343147012e-08,3.554237670476106e-08,7.535486724198398e-09,4.516213221493525e-09,0.0,0.0,1.9600082074135295e-08,4.97091878249907e-12,1.3449280725863839e-08,9.9878060829801e-11,2.2181336990501255e-10,6.235949885074311e-23,5.238703957875694e-16,8.217991874696529e-10,1.9598025363916253e-10,8.843817210669348e-07,6.123038093326091e-13,7.47744729718288e-14,2.5634275892794097e-05,1.3588289543754946e-10,2.623635292505784e-11,8.805490369025265e-20,5.0349203446295944e-15,2.5656064664921276e-09,3.652177065971254e-12,1.0937325033049625e-17,9.401238438561436e-22,3.874656610339006e-22,4.431364708685211e-15,4.132193481398542e-18,1.0434445709677601e-12,2.5009226082814236e-16,3.76,0.0,0.2832285750450581,0.9978148078656653,1.2351184825260541e-09,9.508407722293068e-14,0.30095257390367947,0.3008481741110517,5.2121231762562224e-05,7.697510771937583e-09,0.002184241492952253,1.016019415792921e-08,4.070944161825921e-10,1.9104656813116663e-15,1.8335948437854537e-13,8.765112016057789e-07,1.38250494562514e-09,2.7536505820449137e-08,3.0367315344951753e-08,2.7096150914759734e-08,3.072811936717814e-09,3.825505719136171e-10,3.685087861366002e-10
1.5016155835804755e-07,0.8701355707212599,5.123969618353231e-08,3.6945832755051414e-08,7.89514384195298e-09,4.834567401859278e-09,0.0,0.0,2.0505056096191495e-08,5.432530001981217e-12,1.4467898059266281e-08,1.1030224165887317e-10,2.3880093303163607e-10,6.758301821891407e-23,5.615906476377627e-16,8.834713825971611e-10,2.1488636978913068e-10,9.251287669813518e-07,6.840707884614637e-13,8.030081439096046e-14,2.6852129228959165e-05,1.4453941099899674e-10,2.8361247168901446e-11,1.0387353920303282e-19,5.535494248871243e-15,2.7936956691889816e-09,3.857116785340461e-12,1.2054768409223427e-17,1.1607349895904992e-21,4.72042545709136e-22,4.7656672072553846e-15,4.5217137671573574e-18,1.1230221332401045e-12,2.8211948844438284e-16,3.76,0.0,0.27795401125978747,0.9978147640642532,1.353255870003389e-09,1.0902458659506123e-13,0.30622835651307656,0.30612243439075876,5.116205170768962e-05,7.595009074788823e-09,0.00218424138102965,1.063156985438632e-08,4.1548226195949273e-10,2.0354073911909387e-15,1.953449878180622e-13,9.16681143378501e-07,1.4055014709429699e-09,2.8285474716812485e-08,3.123428875505122e-08,2.850324817783745e-08,3.3112974025205334e-09,3.973355638001625e-10,3.834782722432109e-10
1.539622659365204e-07,0.870932896095845,5.245045226843007e-08,3.8357835354113925e-08,8.261607744239779e-09,5.166175817544766e-09,0.0,0.0,2.142502121232841e-08,5.92213364445586e-12,1.5534457625362316e-08,1.2148621754107656e-10,2.565511692484818e-10,7.333189586027243e-23,6.029270874297386e-16,9.477546776960982e-10,2.3502464845518315e-10,9.665386339589561e-07,7.618926938242852e-13,8.60730892624314e-14,2.8091976395097176e-05,1.5346645509797343e-10,3.058577826459206e-11,1.2199529457611448e-19,6.069627438444341e-15,3.0345008561726075e-09,4.067018474618523e-12,1.3259647822045339e-17,1.4250148025801437e-21,5.719049994299478e-22,5.1136145057992595e-15,4.935137914080104e-18,1.205897653836566e-12,3.171081838030387e-16,3.76,0.0,0.27277767603273,0.9978147195329317,1.4789787275798645e-09,1.2453863572324617e-13,0.3114059326043676,0.31129842549629083,5.022073694556499e-05,7.49441641821653e-09,0.0021842412678376227,1.1110725248024288e-08,4.2370106608537246e-10,2.1644769880178976e-15,2.0772722664702644e-13,9.574885995592558e-07,1.4280277189243342e-09,2.9042227134214752e-08,3.210560353847426e-08,2.994976926386375e-08,3.5619468072383584e-09,4.1223116937136406e-10,3.9862238449255643e-10
1.5776297351499327e-07,0.8717153797279286,5.366758575546977e-08,3.977772736316268e-08,8.634781992574023e-09,5.51123379594361e-09,0.0,0.0,2.235969384295966e-08,6.4404916994308144e-12,1.6649885972244633e-08,1.3346071536417048e-10,2.7507161030150464e-10,7.965140919667154e-23,6.480814738182967e-16,1.0146571511746676e-09,2.5643652970098687e-10,1.0085977195318182e-06,8.460792809483142e-13,9.209531510771364e-14,2.935343954139571e-05,1.6266215901619369e-10,3.29106188899741e-11,1.4267979285988573e-19,6.638475975521175e-15,3.2882821029962434e-09,4.281841434427547e-12,1.4557391037421508e-17,1.7400662157538146e-21,6.892583164678989e-22,5.4752241341090115e-15,5.373098900270888e-18,1.2920759056745767e-12,3.55224875693789e-16,3.76,0.0,0.2676977400379422,0.9978146742852874,1.6125331574611613e-09,1.4175163730508485e-13,0.3164871311264304,0.3163779774768504,4.9296954670415864e-05,7.395697236822463e-09,0.0021842411533986457,1.1597501743904843e-08,4.317543769808225e-10,2.297654218164157e-15,2.2050433458137586e-13,9.989195986663422e-07,1.4500940998807985e-09,2.9806794228190885e-08,3.298135651650209e-08,3.143602268867956e-08,3.82509288570503e-09,4.2723379457400207e-10,4.1393937783282024e-10
