Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087),F(37),C2H3F2(66),S(4570),CHF3(42),CHO2(165),S(459),C2H2F2(59),CHF2O(616),CHFO2(172),S(4185),S(3185),CFO(51),C#CC(5436),CFO3(6311)
1.636789237082072e-05,0.8223363629282969,3.191281694024636e-05,6.701898743988098e-06,7.243197110424725e-06,0.0008727646458956865,0.0,0.0,0.0001368464113665218,2.2295407064219694e-06,0.0007404718100629508,3.12369542007357e-05,3.4439203129899534e-08,1.289467594447535e-15,1.9264424993464186e-11,5.0587659039392614e-08,7.68143250027283e-05,5.165894816886794e-05,2.760971097269811e-08,9.168955597518005e-10,0.0001906222387274873,1.5684037117238794e-10,1.452901503431585e-09,1.583304917759572e-08,3.0964518285847317e-09,0.00041698954401526506,1.319967885531689e-08,1.6624111403296529e-06,7.068006072226174e-08,3.2003251162363286e-10,3.585593045176245e-10,4.702345645312165e-11,1.0769663961111321e-08,4.626675691440066e-09,3.76,0.0,0.12384253678846485,0.998185793300653,0.0005269400652376333,4.948346535925851e-05,0.7971514900894826,0.7949077973504214,9.519607735049091e-07,4.269007332798247e-11,0.0005911758863766898,3.4068863003514986e-06,3.2783914376058193e-10,2.7477205621101204e-11,7.535307955518922e-10,0.0002557529902147516,5.756285792952186e-10,4.19932179618307e-06,4.710515778204681e-06,7.86689498217035e-05,0.0005321718669644721,3.151940879507693e-06,3.629072001565153e-06,2.9120715351865644e-13,6.63272808179575e-14,1.926021284558454e-09,1.4515928731128055e-10,1.638217932260508e-05,3.1879359908183835e-07,5.761037161580075e-06,1.5457666574576423e-08,1.5185970603283378e-12,7.160746559720101e-09,7.910107909627686e-08,8.127900988317414e-08,0.0010532399136224918,2.5195499411602393e-05,2.3603243898746686e-06,3.2836601506692225e-09,2.440795247056669e-08,2.2092064553084963e-09,2.28013322273329e-06,4.81908439195207e-12,7.342094281398137e-08,1.6125503823398237e-10,3.541544586921891e-05,1.9795228088525841e-07,2.0285241298402984e-15,3.342158113016925e-16,6.320882210630296e-11,1.6908932144287137e-08,2.8704513340494438e-08,9.058219352467514e-15,4.18435495453897e-07,8.852202970466101e-15,1.4823255878358518e-12,4.8851792418300514e-06,8.706677781978284e-13,3.721294172426588e-14,1.2997447266580728e-10,1.8243002486759478e-08,1.2951994459265563e-07,5.333578771863683e-09,1.8184950862696487e-14
1.650544037491985e-05,0.8226017158871486,3.1878854373132214e-05,6.727076026468613e-06,7.306095966969282e-06,0.0008804257122848043,0.0,0.0,0.00013780864901423022,2.256650439122667e-06,0.0007552224049200626,3.179863241601576e-05,3.490189517999248e-08,1.296171911461768e-15,1.938077336606081e-11,5.091601829939342e-08,7.822659639360137e-05,5.2368417600331706e-05,2.8199157265871777e-08,9.323156533314346e-10,0.00019313039532236573,1.5896788134586606e-10,1.4643493807064459e-09,1.638998837783518e-08,3.1673035332595724e-09,0.00042456095888205285,1.3219093053419328e-08,1.6937140788382556e-06,7.393542462526088e-08,3.3167760774658024e-10,3.677715454366943e-10,4.730966476094259e-11,1.0857279354293831e-08,4.658675407160057e-09,3.76,0.0,0.12176826911234559,0.99816601563529,0.0005341483682191947,5.010985079324017e-05,0.7992296815713875,0.7969473334978501,9.366380494494101e-07,4.252655779928786e-11,0.0005911641725536674,3.4618790777173133e-06,3.298749724603712e-10,2.7665328711973912e-11,7.617215298670289e-10,0.00026120933006561735,5.769079699260046e-10,4.2288317078609616e-06,4.738733901323882e-06,7.918680468984859e-05,0.0005409494361206237,3.155728664352593e-06,3.6334542328360495e-06,2.9299968492524715e-13,6.673519951635777e-14,1.9378948989206845e-09,1.4775129578198035e-10,1.6478889619377727e-05,3.239540088719564e-07,5.968232766649695e-06,1.5736929990131723e-08,1.5278082691963814e-12,7.200561825204646e-09,8.049546302184737e-08,8.048129603969962e-08,0.0010604620515943508,2.5726389931806395e-05,2.3323150421936904e-06,3.243584718009024e-09,2.4780863941380408e-08,2.2429250271315083e-09,2.327495342577613e-06,4.920124012478099e-12,7.458107364373276e-08,1.6374937588797524e-10,3.5592008246120855e-05,2.0289383246014879e-07,2.059890676422146e-15,3.3938249542227985e-16,6.470541253900714e-11,1.7057610168071283e-08,2.8417561346867684e-08,9.272209859682562e-15,4.2570608364711295e-07,8.993633440580488e-15,1.4941539538899936e-12,4.922386916308789e-06,8.857111231915965e-13,3.797529212841158e-14,1.3300003757625547e-10,1.8672786104222176e-08,1.3316204074846642e-07,5.552301111727608e-09,1.8689915244540557e-14
1.6642988379018984e-05,0.8228626815111414,3.1845804797306865e-05,6.752414973186077e-06,7.369313935009338e-06,0.000888043897351849,0.0,0.0,0.000138757563505952,2.2835792979026663e-06,0.0007700886968800994,3.236378551036992e-05,3.53682929423925e-08,1.3029351306815335e-15,1.9497645066821845e-11,5.124448007942107e-08,7.965346622695693e-05,5.308162302630549e-05,2.879588254877939e-08,9.478816130303834e-10,0.00019564588873151464,1.6110262717639196e-10,1.4758505259983571e-09,1.696156875179941e-08,3.2390487310164948e-09,0.00043218152030125815,1.323841197173219e-08,1.7252856740777254e-06,7.730975957997931e-08,3.4365143033007144e-10,3.7714280437026527e-10,4.7595968684898576e-11,1.094521522489006e-08,4.690576046493274e-09,3.76,0.0,0.11972870968419891,0.9981461216339914,0.0005413844860859668,5.07383280979626e-05,0.8012733361530541,0.7989520825659073,9.215717316089472e-07,4.236575536966611e-11,0.000591152389842463,3.516767237971796e-06,3.3191068821603717e-10,2.7853990279423497e-11,7.699441059985585e-10,0.00026672282392039675,5.781643174524201e-10,4.258395512384797e-06,4.766971744585299e-06,7.97035341583052e-05,0.000549742121916722,3.159465261270236e-06,3.6377771121242573e-06,2.9479300132613124e-13,6.714331218599297e-14,1.9497747619650524e-09,1.5035976889354966e-10,1.657546155189421e-05,3.291216998843161e-07,6.180044902884175e-06,1.601902783029503e-08,1.5370217787097989e-12,7.240326497698371e-09,8.191868259159096e-08,7.969295419532421e-08,0.0010675975911760538,2.6260970574722683e-05,2.3046935547877324e-06,3.204092623585011e-09,2.5156028622186926e-08,2.276842357973989e-09,2.375370515527311e-06,5.0222627319948654e-12,7.574744956711059e-08,1.662565703082504e-10,3.576638443903305e-05,2.0790016847825275e-07,2.0914189977426904e-15,3.4457583772763413e-16,6.622464969119239e-11,1.7207102450900393e-08,2.8134153512814728e-08,9.489418051829132e-15,4.3300630133849026e-07,9.135887225898512e-15,1.505980411530978e-12,4.959244573024677e-06,9.010659859143942e-13,3.874353940858378e-14,1.3605663296946228e-10,1.9105303240559523e-08,1.3688915800997206e-07,5.7778649675024185e-09,1.9206563132536976e-14
1.6780536383118116e-05,0.8231193334588282,3.181370021779358e-05,6.777922202155106e-06,7.432851042261136e-06,0.0008956200996551477,0.0,0.0,0.00013969333238951704,2.3103243512062212e-06,0.0007850708508055845,3.2932416189216956e-05,3.583845653012548e-08,1.3097632242477494e-15,1.961510039695973e-11,5.157311737082425e-08,8.109503551971934e-05,5.3798570595810485e-05,2.9399984770172777e-08,9.635951629797412e-10,0.00019816860810151305,1.6324451740067658e-10,1.4874076480500725e-09,1.7548082542950266e-08,3.3116913223798063e-09,0.0004398512801753836,1.3257638353926018e-08,1.7571271329575134e-06,8.08064455001275e-08,3.5596126971316695e-10,3.8667501503821107e-10,4.78824373041431e-11,1.1033472676050093e-08,4.722380273237316e-09,3.76,0.0,0.11772327800479099,0.9981261108072728,0.0005486487418075697,5.1368875330756846e-05,0.8032830333445142,0.8009226237502727,9.067575300449949e-07,4.220762054901312e-11,0.0005911405379530057,3.5715395536833915e-06,3.339467206684124e-10,2.8043212054494297e-11,7.781985217762178e-10,0.000272293319349432,5.793980317652492e-10,4.28801755729777e-06,4.795235924304213e-06,8.021933319227078e-05,0.0005585496520384336,3.1631570811805007e-06,3.642048030276482e-06,2.9658753212193565e-13,6.755171538793013e-14,1.961663654663114e-09,1.5298472459779662e-10,1.6671934268472756e-05,3.342965487148526e-07,6.396516814392698e-06,1.630398064746862e-08,1.5462397378714527e-12,7.280057730498022e-09,8.337130670763799e-08,7.891389283570582e-08,0.0010746477103851827,2.679920017285092e-05,2.277454470308164e-06,3.165174805342893e-09,2.55334731527448e-08,2.310960962611517e-09,2.4237621172579716e-06,5.125507666717712e-12,7.692019579809499e-08,1.687769088212088e-10,3.5938610099469846e-05,2.1297127207589864e-07,2.1231127004505494e-15,3.497964316021246e-16,6.776691715388805e-11,1.735743911478987e-08,2.785425262469062e-08,9.709884030795321e-15,4.403352133919277e-07,9.278984713826565e-15,1.5178074130458664e-12,4.995756887824014e-06,9.167384625645543e-13,3.951766349107336e-14,1.3914423808123273e-10,1.954044623641666e-08,1.4070292065907365e-07,6.010422527087379e-09,1.9735116838581873e-14
1.691808438721725e-05,0.8233717441728649,3.178256865424828e-05,6.8036036033919145e-06,7.496706985616072e-06,0.0009031552092458917,0.0,0.0,0.00014061613329448294,2.3368828742195267e-06,0.0008001690626553354,3.350452794503582e-05,3.631244466518141e-08,1.316661752957729e-15,1.973319560985101e-11,5.1901997754202364e-08,8.255140301364697e-05,5.451926706690904e-05,3.0011561619707264e-08,9.794579758521853e-10,0.00020069844445862005,1.6539346241868554e-10,1.4990233123219627e-09,1.814982660247105e-08,3.385235165510113e-09,0.00044757030059970886,1.327677481953601e-08,1.7892397271570733e-06,8.442893689316711e-08,3.686145273544709e-10,3.963701152570936e-10,4.8169134602735284e-11,1.1122052400830088e-08,4.754090780303394e-09,3.76,0.0,0.11575140329479826,0.9981059826516812,0.0005559414584035235,5.2001471831735215e-05,0.8052593429644644,0.8028595265162515,8.921912266973079e-07,4.205210860836677e-11,0.000591128616586953,3.626185158781104e-06,3.359834652786722e-10,2.823301345907316e-11,7.864847401602402e-10,0.0002779206640457202,5.806095148851672e-10,4.317701803020658e-06,4.8235325537839005e-06,8.073438381496171e-05,0.0005673717848560529,3.1668100923282965e-06,3.64627386792045e-06,2.983836742222906e-13,6.796049837113959e-14,1.9735641475146445e-09,1.5562618406887233e-10,1.6768344243843896e-05,3.39478449644897e-07,6.617692138537983e-06,1.6591808520466692e-08,1.5554641298824597e-12,7.319771480018403e-09,8.485391652721365e-08,7.814401511954616e-08,0.0010816135704364098,2.7341039686199955e-05,2.2505922047485787e-06,3.1268220715597728e-09,2.5913222511443003e-08,2.345283199600576e-09,2.472673597165474e-06,5.229866098148577e-12,7.809943172132286e-08,1.7131066530963972e-10,3.610872037698403e-05,2.181071316029777e-07,2.154975222214952e-15,3.5504484260409184e-16,6.933260120104104e-11,1.750864903652522e-08,2.757781957468102e-08,9.933648791563662e-15,4.4769189751061063e-07,9.422946071604214e-15,1.5296372056400946e-12,5.031928492354384e-06,9.327347814130648e-13,4.029764569670573e-14,1.4226283734671235e-10,1.9978108493672196e-08,1.4460496367629598e-07,6.250128153964274e-09,2.027580008469951e-14
1.705563239131638e-05,0.8236199848282483,3.175243456498933e-05,6.829464410284583e-06,7.56088117235617e-06,0.000910650106889369,0.0,0.0,0.00014152614367507414,2.3632523412276233e-06,0.0008153835570185767,3.40801249887944e-05,3.6790314728868875e-08,1.323635902981418e-15,1.9851983250338602e-11,5.2231183836923875e-08,8.402266510655261e-05,5.5243719793662905e-05,3.063071049135646e-08,9.95471674952562e-10,0.00020323529067438624,1.6754937427998623e-10,1.5106999523681955e-09,1.8767102398129366e-08,3.4596840709345428e-09,0.00045533865297520256,1.3295823877050544e-08,1.821624790893282e-06,8.818076410462553e-08,3.816187153599723e-10,4.0623004668918615e-10,4.845611988739801e-11,1.1210954725971652e-08,4.785710288142847e-09,3.76,0.0,0.11381252430664893,0.9980857366514817,0.000563262958580899,5.263609818873752e-05,0.8072028253278515,0.8047633507898453,8.778686739910294e-07,4.1899175565256755e-11,0.0005911166254386902,3.6806935431621502e-06,3.380212861833696e-10,2.8423411821770992e-11,7.948026930784238e-10,0.0002836047058776259,5.81799161149154e-10,4.34745185677745e-06,4.851867285435751e-06,8.12488558036453e-05,0.0005762083067520844,3.170429857348793e-06,3.6504610381936677e-06,3.001817947033805e-13,6.836974367128386e-14,1.985478617775113e-09,1.582841714191628e-10,1.686472544820355e-05,3.446673130053533e-07,6.843614912313343e-06,1.688253104124825e-08,1.5646967857586557e-12,7.359482583057639e-09,8.636710554292093e-08,7.738322009949342e-08,0.0010884963153522935,2.788645216976867e-05,2.224101087317257e-06,3.089025155426977e-09,2.62953000894448e-08,2.379811278132492e-09,2.5221084750470517e-06,5.335345465454443e-12,7.928527094483236e-08,1.7385810036323424e-10,3.6276749914207714e-05,2.233077408716125e-07,2.187009833643603e-15,3.6032160878441293e-16,7.092209068249561e-11,1.766075996398492e-08,2.7304813794818708e-08,1.016075422473779e-14,4.5507544429464434e-07,9.567791230905596e-15,1.5414718438026956e-12,5.067763971241083e-06,9.490613035996743e-13,4.108346866458853e-14,1.4541242005636959e-10,2.041818452844473e-08,1.4859693258274666e-07,6.497138398618606e-09,2.082883798271692e-14
1.7193180395415514e-05,0.8238641254986387,3.172331917099166e-05,6.855509254476472e-06,7.625372751825634e-06,0.0009181056635209634,0.0,0.0,0.00014242354062069036,2.3894304192914957e-06,0.0008307145851670668,3.465921219742649e-05,3.72721228252991e-08,1.3306905192137357e-15,1.9971512462248124e-11,5.25607336382988e-08,8.550891580562688e-05,5.597193671531467e-05,3.1257528474198845e-08,1.0116378381595655e-09,0.00020577904143746626,1.697121666729264e-10,1.522439880360232e-09,1.940021602188784e-08,3.5350417949560242e-09,0.0004631564173293107,1.3314787935861442e-08,1.8542837192348845e-06,9.206553435260755e-08,3.9498145598046523e-10,4.162567552324949e-10,4.8743448154359364e-11,1.1300179647628576e-08,4.8172415436242104e-09,3.76,0.0,0.1119060891695865,0.9980653722799288,0.0005706135644741031,5.327273620907377e-05,0.8091140314003002,0.8066346471148365,8.637857936895168e-07,4.1748778171632626e-11,0.0005911045641960827,3.73505454793983e-06,3.400605186678903e-10,2.861442256402129e-11,8.031522848425143e-10,0.0002893452929305824,5.82967357368371e-10,4.377271000656347e-06,4.880245345098712e-06,8.176290727714146e-05,0.000585059030019941,3.174021565164187e-06,3.6546155234394007e-06,3.0198223302499385e-13,6.877952762031523e-14,1.9974092643354182e-09,1.6095871348364313e-10,1.6961109486503586e-05,3.498630639045145e-07,7.074329576425738e-06,1.7176167305946274e-08,1.5739393963233358e-12,7.399204819520521e-09,8.791147965507678e-08,7.663140334688512e-08,0.001095297071739937,2.843540274469867e-05,2.1979753829651905e-06,3.0517747458561808e-09,2.667972776014091e-08,2.4145472641068648e-09,2.5720703385537843e-06,5.441953359571998e-12,8.047782137840621e-08,1.7641946147794004e-10,3.6442732844610775e-05,2.285730993534438e-07,2.2192196408212482e-15,3.656272411081511e-16,7.253577700795822e-11,1.7813798600101236e-08,2.7035193525920188e-08,1.0391243193125253e-14,4.624849572765811e-07,9.713539951988761e-15,1.5533131997110811e-12,5.103267860216974e-06,9.657245238177701e-13,4.187511629057222e-14,1.4859298008648358e-10,2.0860570011053223e-08,1.5268048334227891e-07,6.7516120074558746e-09,2.139445702211331e-14
1.7330728399514646e-05,0.8241042350236104,3.169524074742854e-05,6.881742216212196e-06,7.690180643580156e-06,0.0009255227398229991,0.0,0.0,0.00014330850069578318,2.4154149621905236e-06,0.0008461624232780272,3.524179506739042e-05,3.775792384233052e-08,1.3378301326383793e-15,2.0091829243064307e-11,5.2890700902233215e-08,8.70102466918581e-05,5.670392634587801e-05,3.189211235181139e-08,1.0279580004823346e-09,0.00020832959322670289,1.7188175491316275e-10,1.5342452954178033e-09,2.0049478196953163e-08,3.61131203601957e-09,0.0004710236817145631,1.3333669316641204e-08,1.8872179666143662e-06,9.608693272733909e-08,4.08710481180491e-10,4.2645219102211394e-10,4.9031170379085696e-11,1.1389726863411253e-08,4.848687319139183e-09,3.76,0.0,0.11003155524165634,0.9980448890003718,0.0005779935974343015,5.3911368893197936e-05,0.810993502945598,0.8084739568026195,8.499385757981755e-07,4.160087390231558e-11,0.0005910924325411318,3.7892583606200963e-06,3.4210147119171985e-10,2.8806059348638487e-11,8.115333947151159e-10,0.0002951422735446523,5.841144829835222e-10,4.4071622165593484e-06,4.9086715631168825e-06,8.227668526688497e-05,0.0005939237909568346,3.177590056799606e-06,3.658742905045929e-06,3.0378530300780397e-13,6.918992078351685e-14,2.009358120102194e-09,1.636498396279305e-10,1.705752573099502e-05,3.550656410675779e-07,7.309880977901642e-06,1.7472735908276316e-08,1.5831935215482083e-12,7.438950973097301e-09,8.948765724659382e-08,7.588845773477881e-08,0.0011020169486678278,2.898785856851783e-05,2.1722093153383826e-06,3.0150615176294702e-09,2.706652594564298e-08,2.4494930862471654e-09,2.6225628409258443e-06,5.54969751795128e-12,8.167718533982716e-08,1.7899498332033038e-10,3.660670279206147e-05,2.3390321236178522e-07,2.2516075886620075e-15,3.7096222400971886e-16,7.417405414438929e-11,1.7967790685146526e-08,2.6768916060884602e-08,1.0625159537116807e-14,4.6991955294384297e-07,9.86021180055061e-15,1.565162973300177e-12,5.138444644747902e-06,9.827310710583303e-13,4.267257367318901e-14,1.5180451565326776e-10,2.1305161800836802e-08,1.5685728228623774e-07,7.013709930890629e-09,2.197288506123289e-14
1.760582440771291e-05,0.8245726304191441,3.164225480252468e-05,6.934786342132919e-06,7.820740051433759e-06,0.0009402448408793345,0.0,0.0,0.00014504181302041086,2.466795754714699e-06,0.0008774097484627387,3.641747261704124e-05,3.874171847413451e-08,1.352381055236646e-15,2.0334995155363745e-11,5.3552083214616925e-08,9.005850305482162e-05,5.8179260600442714e-05,3.318496344817486e-08,1.0610662593914567e-09,0.0002134506945875793,1.7624098825792092e-10,1.55806086466547e-09,2.139771429261442e-08,3.766604554747451e-09,0.00048690709957415477,1.3371192934372167e-08,1.953918524764411e-06,1.0455474968626873e-07,4.37298859120189e-10,4.473570654559035e-10,4.960798223915007e-11,1.1569785654664212e-08,4.911333643081461e-09,3.76,0.0,0.10637606569473766,0.998003563527139,0.0005928432249818409,5.5194556067997055e-05,0.8146593643919596,0.8120587362544548,8.229354218532236e-07,4.131237818039812e-11,0.0005910679566964465,3.897156860725074e-06,3.4618964781966953e-10,2.919125776268427e-11,8.283895759685915e-10,0.0003069048103042379,5.863470042253122e-10,4.467171429295023e-06,4.9656859925166754e-06,8.330395694157502e-05,0.0006116948801949353,3.184675163177302e-06,3.6669368474822632e-06,3.0740047600140165e-13,7.001279064316122e-14,2.033317831835608e-09,1.6908197321277517e-10,1.7250561951371415e-05,3.6549109057826935e-07,7.795675420889886e-06,1.80747419600333e-08,1.601741958489252e-12,7.518561543794884e-09,9.273795931835915e-08,7.442874226726867e-08,0.0011152184124642508,3.0103164584097127e-05,2.1217329156281825e-06,2.943209416352313e-09,2.784730868060992e-08,2.520021305322148e-09,2.72515469055809e-06,5.768626280565321e-12,8.409673595721398e-08,1.8418938565948726e-10,3.692873569214499e-05,2.447577534836988e-07,2.316928904704025e-15,3.8172205067940734e-16,7.752596964604188e-11,1.827873381541145e-08,2.624621547114616e-08,1.110345466489632e-14,4.848605231155481e-07,1.0156402161956532e-14,1.5888937725771535e-12,5.207834584918778e-06,1.0178013391182623e-12,4.428486381083901e-14,1.5832052655638862e-10,2.2200557872368463e-08,1.6549734154209683e-07,7.561433588730816e-09,2.316908637741478e-14
1.7880920415911176e-05,0.8250256993091177,3.159357429277737e-05,6.988620204408022e-06,7.952547158044009e-06,0.0009548230776874972,0.0,0.0,0.0001467274772983093,2.517381050814267e-06,0.0009091281755263113,3.760721236336288e-05,3.97421157701478e-08,1.3673196200477203e-15,2.0581795142514457e-11,5.4215687003145904e-08,9.316811729063753e-05,5.966980176177929e-05,3.451003227144107e-08,1.0948079603011796e-09,0.00021859780135585828,1.8062642890041213e-10,1.5821623025015916e-09,2.281438936733422e-08,3.925589922581863e-09,0.0005029897502736929,1.3408411861103905e-08,2.021739235723989e-06,1.1361529211916463e-07,4.674478819473106e-10,4.68960356409901e-10,5.018689415774337e-11,1.1751123854432424e-08,4.973671921862045e-09,3.76,0.0,0.10284189340138516,0.9979617557786831,0.0006078143896450858,5.648554660895031e-05,0.8182045654237884,0.8155218407545093,7.968284548007666e-07,4.103336221018968e-11,0.0005910431952659813,4.0043172737853895e-06,3.502878236745352e-10,2.9579086782848286e-11,8.453698703755524e-10,0.0003188911093345466,5.884996187445136e-10,4.527498234239076e-06,5.022942420004916e-06,8.433164733509941e-05,0.00062952067597444,3.191717906668677e-06,3.675080602997319e-06,3.1102938206265097e-13,7.08388184019211e-14,2.057371157606963e-09,1.7458085100301837e-10,1.744402943863508e-05,3.7594340187305557e-07,8.301365196056132e-06,1.8688687715517724e-08,1.6203523284315785e-12,7.59839890916916e-09,9.612321171994296e-08,7.300318757175742e-08,0.0011281092270098137,3.1232146985676006e-05,2.0726256625020135e-06,2.8733950539688325e-09,2.863778514221229e-08,2.5914088574109554e-09,2.8299144815562932e-06,5.9921963970370316e-12,8.654463460455868e-08,1.8944294048119814e-10,3.724310745836932e-05,2.5587153036594864e-07,2.3829942733637697e-15,3.926044593350822e-16,8.098104096915062e-11,1.8593778990406e-08,2.573636047997029e-08,1.1596010793297012e-14,4.998915461599853e-07,1.0456515396030875e-14,1.6126747807695413e-12,5.275968632137978e-06,1.0543278580755823e-12,4.592024196430212e-14,1.6496051636814072e-10,2.3103572592588845e-08,1.7453064614165104e-07,8.141641344788908e-09,2.4419291924832524e-14
