Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49)
0.0001593497206986003,0.4654575951937113,1.1732395378950259e-12,7.893336218211393e-14,7.424557449547081e-14,1.2186318526775723e-10,0.0,0.0,8.199855806229855e-08,9.256343262846193e-10,6.860404009725362e-12,1.0640756351986982e-14,3.36366954721395e-17,-1.1057241973304654e-32,3.2336436433845663e-29,5.992252246611861e-19,2.7990454454027035e-13,9.336185807096815e-10,2.336082832645168e-24,1.707098312753081e-27,4.517218187852627e-12,1.0092159611348023e-21,4.636844173461635e-19,2.135867095714301e-18,9.904524661209172e-19,1.9226677832253666e-14,1.1446269983349686e-20,4.308153231418303e-20,2.184706189834488e-22,5.461534726197988e-26,1.1043363649459353e-20,6.810434539254273e-26,9.459879943142092e-20,1.494732361857054e-25,3.76,0.0,0.7917324869766735,0.9999869118513229,5.0663407688659556e-11,1.6349498692492407e-10,0.00030310437472902494,0.00030310327466944966,1.482104555087224e-10,1.3578332962213472e-17,1.3004218273501092e-05,2.0965241598535645e-12,6.59055565647809e-22,7.633295795958439e-21,5.650451872507728e-20,9.26848797889724e-10,3.15954112899715e-15,3.3408048886271146e-17,1.5764179061643243e-16,2.206728686082969e-14,2.31902771468652e-15,3.9068455546616493e-14,2.343037421460529e-14,1.1085259883902922e-21,1.9783269220656922e-23,3.7535776583086754e-20,2.161803051659626e-22,1.1899724998963094e-13,7.703767309167555e-16,5.09735426556061e-14,1.5594001121396724e-14,2.721564740933093e-25,9.339218811546352e-15,1.2600840395276217e-13,5.147872316558867e-12,4.205308303360464e-08,2.4134795352009935e-16,3.86995922994709e-11,4.5777048255158224e-11,1.4862980201609518e-20,3.6028962846092448e-22,2.895537393534358e-16,2.1831717347956983e-25,5.4088657704584396e-18,5.959578729472727e-18,1.6326267229291407e-10,3.7734544960968157e-13
0.00017418491555810326,0.4654599602855324,1.2227804583123978e-12,8.243431648883704e-14,8.437180346858307e-14,1.3686666544750204e-10,0.0,0.0,8.964357884528248e-08,1.1052316347789871e-09,8.956090737309813e-12,1.1717662671096342e-14,4.0228269659837224e-17,9.43342249926748e-34,3.3679359910826216e-29,6.097318632588385e-19,2.8364137842559244e-13,1.1155273171800803e-09,2.9386254571779453e-24,2.157933394123473e-27,5.397413161290067e-12,1.2059195147507493e-21,4.637364877468349e-19,2.4275697145083157e-18,1.0168330918645065e-18,2.4220390364879208e-14,1.3676714041092634e-20,5.627105842606609e-20,2.5236538704143864e-22,5.618373385159409e-26,1.4117921104458183e-20,8.700499473128996e-26,1.1573695872997525e-19,2.133029215933368e-25,3.76,0.0,0.7917042703244964,0.9999869038392422,6.074788850260477e-11,1.7873846817752957e-10,0.0003313169872095199,0.0003313157006956949,1.4820521277393952e-10,1.357912488333944e-17,1.3004218169262801e-05,2.7378328494473992e-12,8.160975730813708e-22,9.12210640018229e-21,6.821296891406167e-20,1.1066944192132277e-09,3.453610317515383e-15,3.928392924736268e-17,1.779580073012957e-16,2.665929691315058e-14,2.81882479768259e-15,4.6401530374759094e-14,2.7935344061136267e-14,1.1278566140970832e-21,2.012830165028252e-23,3.819945827409798e-20,2.583685035277641e-22,1.44466792406476e-13,9.376399622104577e-16,5.6806913811876086e-14,1.580510894328259e-14,3.106818539605576e-25,1.1341110713742105e-14,1.2661246132310658e-13,5.15229396844401e-12,4.6080071205820786e-08,3.120797713389706e-16,3.889147629149757e-11,4.600379028497561e-11,1.686006821112267e-20,4.1010423297438487e-22,3.52856447222779e-16,2.6887208010173725e-25,6.625907746061238e-18,7.320182774718968e-18,1.784594132724513e-10,4.235819617209505e-13
0.00018902011041760621,0.4654623252931967,1.2724185685287624e-12,8.595554170902139e-14,9.528558496546562e-14,1.524906112932022e-10,0.0,0.0,9.728947772982584e-08,1.3005663753631696e-09,1.1439445926904728e-11,1.2814019334718728e-14,4.7415088157240054e-17,-4.629336995264781e-35,3.504960570711812e-29,6.208771066878862e-19,2.8685249074454033e-13,1.3136129878578773e-09,3.639515042609891e-24,2.6811514645436576e-27,6.355895125006441e-12,1.4201239025165002e-21,4.637926219622808e-19,2.72667459899809e-18,1.0416452852529986e-18,3.005125138581514e-14,1.6105603948046905e-20,7.191100137945699e-20,2.87094887855091e-22,5.753677691864869e-26,1.7756400318064107e-20,1.094610729303782e-25,1.3965638182606484e-19,2.970622319101453e-25,3.76,0.0,0.7916760546597645,0.9999868957936331,7.217074373770978e-11,1.939825585871694e-10,0.0003595285945753373,0.0003595271047604712,1.481999702260896e-10,1.3579916774942594e-17,1.300421806458849e-05,3.4981120759093137e-12,9.977509584424525e-22,1.0756245237440415e-20,8.127343442713123e-20,1.3023363114806264e-09,3.747665860609995e-15,4.565862554772048e-17,1.9925140769612367e-16,3.173052107876231e-14,3.3734452357548264e-15,5.4364518700178326e-14,3.283639754340545e-14,1.148369554131005e-21,2.0494433647470483e-23,3.890366990844487e-20,3.0432978816666255e-22,1.7279609151689323e-13,1.123380206012686e-15,6.265909942765587e-14,1.5985948954361762e-14,3.5153591930248103e-25,1.3568057016730106e-14,1.2702107656491092e-13,5.1568721385863394e-12,5.012518995719718e-08,3.9597330607363447e-16,3.908432286065877e-11,4.6231668744438374e-11,1.896848830764466e-20,4.627391835416094e-22,4.236639685326031e-16,3.2573115811490932e-25,7.99660099314917e-18,8.854634355234585e-18,1.9365557088846314e-10,4.702809769574e-13
0.00020385530527710917,0.46546469021671366,1.3221542477043151e-12,8.94971107399572e-14,1.0698543472437227e-13,1.6873619633426147e-10,0.0,0.0,1.0493633824611163e-07,1.5115980970428935e-09,1.4343102757952608e-11,1.393098434030405e-14,5.51985343087392e-17,1.2015987139019451e-35,3.64586495884952e-29,6.326666473993567e-19,2.897310836097102e-13,1.5278747662812468e-09,4.4481547645121866e-24,3.28239433160792e-27,7.39266196279322e-12,1.6518288960191056e-21,4.638528559099841e-19,3.0328123828936662e-18,1.0655210626644777e-18,3.680330200990325e-14,1.87329475823128e-20,9.021039581405234e-20,3.225626263248353e-22,5.875239476868934e-26,2.200773676305684e-20,1.3591185778037302e-25,1.6651635518430133e-19,4.050344690685142e-25,3.76,0.0,0.791647839982341,0.9999868877143976,8.503200407290194e-11,2.0922711335533585e-10,0.0003877391968940496,0.00038773748688911147,1.4819472786514652e-10,1.3580708637576781e-17,1.3004217959476891e-05,4.387470986892719e-12,1.2059712259154842e-21,1.2538703085519937e-20,9.574515538237982e-20,1.5137417330662434e-09,4.041707758882748e-15,5.25352983708789e-17,2.2152370824559652e-16,3.728575667544077e-14,3.9838483351363465e-15,6.295756308144417e-14,3.813363227861014e-14,1.1700753159137967e-21,2.0881852736275528e-23,3.964876851145859e-20,3.5406853292926126e-22,2.0407324865583488e-13,1.3279226606479183e-15,6.852378042358424e-14,1.614755027274286e-14,3.9473835895127758e-25,1.6026994632479793e-14,1.2729878264689265e-13,5.161606565299288e-12,5.418854140676432e-08,4.942841329269345e-16,3.927813281480395e-11,4.646068460221623e-11,2.118999940664781e-20,5.182392511359581e-22,5.022875856230885e-16,3.891630187819416e-25,9.528820879716847e-18,1.0571900698060239e-17,2.0885112184745634e-10,5.174088087190153e-13
0.00021869050013661212,0.46546705505609287,1.3719878719255818e-12,9.305909596779546e-14,1.1946981435438718e-13,1.8560459878166313e-10,0.0,0.0,1.12584243774709e-07,1.7382866473522608e-09,1.769963077555366e-11,1.5069726122416077e-14,6.357999228991076e-17,1.818694671926576e-34,3.7915395450666897e-29,6.451061901926801e-19,2.924166241521481e-13,1.758311827560446e-09,5.374519038201433e-24,3.967302018616484e-27,8.507711558412802e-12,1.9010342666229156e-21,4.639172255108869e-19,3.34578450066325e-18,1.0889370438983081e-18,4.456518576256963e-14,2.1558752842631167e-20,1.113783478479972e-19,3.587119632125893e-22,5.988861759329885e-26,2.692071160000901e-20,1.6683103098628754e-25,1.9647571468355597e-19,5.420732155197681e-25,3.76,0.0,0.7916196262920884,0.9999868796014383,9.943149435710175e-11,2.244720465167951e-10,0.00041594879423316065,0.0004159468471069363,1.481894856910841e-10,1.3581500471253579e-17,1.300421785392674e-05,5.416016323574578e-12,1.4427134805441064e-21,1.4472464634824208e-20,1.1168721756555008e-19,1.7408780187167649e-09,4.3357360129351105e-15,5.991710899508637e-17,2.4477664127700933e-16,4.33292954265467e-14,4.6509360586139774e-15,7.218081959346632e-14,4.382715433387588e-14,1.1929844500587663e-21,2.1290747200250926e-23,4.0435111816642814e-20,4.075893593318476e-22,2.383841574571658e-13,1.5515727382843587e-15,7.439684340511509e-14,1.6297870299422168e-14,4.403089445822001e-25,1.8724686402647556e-14,1.2748758882683394e-13,5.16649696962243e-12,5.8270227714668175e-08,6.082880277059359e-16,3.947290669666328e-11,4.669083849002816e-11,2.3526374532139657e-20,5.766495537294182e-22,5.890391799166288e-16,4.594367886097235e-25,1.1230537479885284e-17,1.2481056823735981e-17,2.240460428526185e-10,5.649520927424648e-13
0.000248360889855618,0.46547178448247584,1.471950455432403e-12,1.0024460346488268e-13,1.4678591613602774e-13,2.212145904881719e-10,0.0,0.0,1.278835225293927e-07,2.2384750148349205e-09,2.5901279909436232e-11,1.741726303805199e-14,8.214248475843019e-17,1.281163577197782e-35,4.100162541782359e-29,6.719582268993641e-19,2.976230933016543e-13,2.267708503270658e-09,7.623363050263594e-24,5.611033778089108e-27,1.0972650558063742e-11,2.451945224488578e-21,4.640585161598773e-19,3.991948451922867e-18,1.1358724660771127e-18,6.349460005574688e-14,2.7805779983433155e-20,1.6315671597690087e-19,4.329484217104185e-22,6.210174628696485e-26,3.892633226283933e-20,2.4414583178225624e-25,2.6632569169048407e-19,9.256969404519933e-25,3.76,0.0,0.7915632018725465,0.9999868632739561,1.3324346129557647e-10,2.549628683109565e-10,0.0004723649742422748,0.0004723625019113619,1.4817900190349664e-10,1.358308405171885e-17,1.3004217641505668e-05,7.931083732780175e-12,2.009582895942333e-21,1.8805806573860482e-20,1.4821792553714861e-19,2.242212876129248e-09,4.923751590783079e-15,7.620879477695476e-17,2.9423141576340653e-16,5.68971802551138e-14,6.1586007588846905e-15,9.251866082700581e-14,5.640352695924435e-14,1.2424552695747752e-21,2.2173719522880683e-23,4.213297131998861e-20,5.259969041121251e-22,3.164409518818623e-13,2.0573580739803376e-15,8.615679407431966e-14,1.6588303181550157e-14,5.386340992610485e-25,2.4862606875329115e-14,1.277141246953917e-13,5.1767445610315406e-12,6.648901357920054e-08,8.885654169632847e-16,3.986534775204924e-11,4.7154562087256107e-11,2.8550878656388625e-20,7.023830837332523e-22,7.881766741125996e-16,6.215890089629538e-25,1.517478960283652e-17,1.691184884158013e-17,2.544339017929298e-10,6.612788658735091e-13
0.0002780312795746239,0.4654765135724215,1.5723093080850166e-12,1.0751263877682259e-13,1.7722120396168682e-13,2.59330103743923e-10,0.0,0.0,1.4318797738730668e-07,2.8008161114341613e-09,3.6303691755322985e-11,1.986618545749028e-14,1.0311365694077623e-16,1.2900015964072148e-33,4.435509170145574e-29,7.014793508913005e-19,3.030050858674385e-13,2.8417964326884473e-09,1.0478386537612402e-23,7.658874941039623e-27,1.3750695193484326e-11,3.0728549465231218e-21,4.642167844357783e-19,4.665656696686787e-18,1.1844698687747976e-18,8.763954331942857e-14,3.4846749170041494e-20,2.2892051672522717e-19,5.098345258884936e-22,6.441790684290725e-26,5.41619490744313e-20,3.4592728428127533e-25,3.5046787921142405e-19,1.4992909201489007e-24,3.76,0.0,0.7915067814000402,0.9999868468104036,1.7440102283673987e-10,2.8545500592017344e-10,0.0005287771351413635,0.0005287740693760578,1.4816851886311786e-10,1.3584667516318208e-17,1.3004217427315096e-05,1.1124129355071084e-11,2.713993961652842e-21,2.378002303940357e-20,1.9133508274041214e-19,2.8060810556794657e-09,5.5117125989596985e-15,9.455899515644299e-17,3.476299150079244e-16,7.246333185327814e-14,7.902944980379882e-15,1.1537956122592316e-13,7.056653333262067e-14,1.2968673365871564e-21,2.3144873282207527e-23,4.400014121712853e-20,6.595942857353313e-22,4.0761245278095317e-13,2.6429352639249845e-15,9.792715301934019e-14,1.688760669702501e-14,6.466713691943964e-25,3.203267493073867e-14,1.2782119052029474e-13,5.187612548539195e-12,7.478236495114932e-08,1.247377188967115e-15,4.026164766688299e-11,4.762284135656256e-11,3.4056460398991666e-20,8.40307783676853e-22,1.023583530275393e-15,8.143511663051572e-25,1.9895009860628177e-17,2.222176381907465e-17,2.848189612425849e-10,7.593489441844083e-13
0.0003077016692936298,0.4654812423260052,1.6730674191400475e-12,1.1486377603044713e-13,2.1076300406469896e-13,2.999607290284821e-10,0.0,0.0,1.5849826849258586e-07,3.4249992227794066e-09,4.916515774290315e-11,2.2426216792124172e-14,1.2650461596445774e-16,-5.867851090770657e-34,4.801354515784954e-29,7.337160891460735e-19,3.0887256425470654e-13,3.4805690397340535e-09,1.4043141219321348e-23,1.0158412100722057e-26,1.6841828533739527e-11,3.763761602689427e-21,4.6439232335664015e-19,5.36836339660431e-18,1.2359662083873969e-18,1.1787289888732933e-13,4.268172472827603e-20,3.1034551501760965e-19,5.896207093272377e-22,6.698397580093349e-26,7.301577885792655e-20,4.773335114778689e-25,4.501566660662985e-19,2.3253021791242943e-24,3.76,0.0,0.7914503648734709,0.9999868302099978,2.236951318201849e-10,3.1594872729878594e-10,0.0005851852774680354,0.000585181549703123,1.4815803656973837e-10,1.3586250865048761e-17,1.3004217211344834e-05,1.5075944255324918e-11,3.571577925032942e-21,2.9418767189655844e-20,2.415057201966491e-19,3.4322239161591478e-09,6.0996190422659506e-15,1.1499304035805434e-16,4.049865808343237e-16,9.005509429995818e-14,9.89011598516283e-15,1.40765254100992e-13,8.631732591076399e-14,1.3563066985332207e-21,2.4205744057440256e-23,4.603953879336765e-20,8.0842728567653745e-22,5.125136211094148e-13,3.3103806490191365e-15,1.097027807689233e-13,1.7213380816386232e-14,7.6458217860359035e-25,4.0283301491097195e-14,1.278612921331871e-13,5.199098550978749e-12,8.315109900363148e-08,1.6955682520167465e-15,4.0661807199406764e-11,4.809567706753023e-11,4.0057797446583625e-20,9.907972024272181e-22,1.297776625607356e-15,1.039895026327832e-24,2.545838341826113e-17,2.848729959758465e-17,3.1520103464188267e-10,8.593114143302645e-13
0.0003373720590126357,0.46548597074330245,1.7742277870310762e-12,1.2229859088682328e-13,2.473988028305281e-13,3.4311612922764665e-10,0.0,0.0,1.738150526287702e-07,4.1107181978309925e-09,6.47429751034575e-11,2.510724826529463e-14,1.5232648615365432e-16,-1.5747225801114308e-34,5.201155073915229e-29,7.6871537108724385e-19,3.154465845735663e-13,4.1840197505546065e-09,1.8433037177524653e-23,1.315835712689679e-26,2.0246033647438966e-11,4.5246633624738944e-21,4.645854285076857e-19,6.102138630693763e-18,1.2915159937744368e-18,1.5513962840992542e-13,5.131077154272919e-20,4.091089594210838e-19,6.726924110134501e-22,6.992384223655719e-26,9.587639472511003e-20,6.441824572111419e-25,5.666398887725518e-19,3.4782510963584586e-24,3.76,0.0,0.7913939522917406,0.9999868134719564,2.819133651534294e-10,3.464444474571279e-10,0.0006415894017588423,0.0006415849430944416,1.4814755502314892e-10,1.3587834097898225e-17,1.3004216993584718e-05,1.986730317998155e-11,4.5979640219182444e-21,3.574560614832316e-20,2.99194633114995e-19,4.1203839817352315e-09,6.687470925497966e-15,1.375362924608887e-16,4.663161200320346e-16,1.0969920596526714e-13,1.2126019486265403e-14,1.6867768612193787e-13,1.036571910061819e-13,1.4208601422942913e-21,2.5357880625010825e-23,4.825410641857207e-20,9.725455628412098e-22,6.317306580985193e-13,4.061688276130223e-15,1.2148039544520933e-13,1.7578142656807312e-14,8.925294244048026e-25,4.9660629801006694e-14,1.2786795685817977e-13,5.211200211070129e-12,9.159603254007995e-08,2.2442398887529616e-15,4.106582689903107e-11,4.857306973720041e-11,4.656980983851455e-20,1.1542308594002923e-21,1.6132827019144855e-15,1.3004008311271509e-24,3.193363144151526e-17,3.578670183816941e-17,3.4557993532204703e-10,9.613325953647622e-13
0.0003670424487316416,0.46549069882438865,1.875793420910421e-12,1.2981766074246083e-13,2.8711627014041196e-13,3.888060398118535e-10,0.0,0.0,1.891389832141723e-07,4.857671407152406e-09,8.329345069512121e-11,2.7919340259465848e-14,1.8059041049270094e-16,-1.4948308631321472e-35,5.638222790924257e-29,8.065245225094609e-19,3.2289882548476686e-13,4.952141992335994e-09,2.377654195240423e-23,1.670849021468067e-26,2.3963293602737033e-11,5.355558394906501e-21,4.647963979825566e-19,6.869555878038803e-18,1.3519723234879938e-18,2.0045673078659505e-13,6.073395508633622e-20,5.2688969420019375e-19,7.595446600610962e-22,7.334213401678341e-26,1.2313254090161623e-19,8.530033760064052e-25,7.0115845906621e-19,5.045769514508413e-24,3.76,0.0,0.7913375436537518,0.9999867965954974,3.498399770297435e-10,3.769426874812137e-10,0.0006979895085492829,0.0006979842497516743,1.4813707422314044e-10,1.3589417214856442e-17,1.3004216774024576e-05,2.5578971602381554e-11,5.808780811307244e-21,4.2784010550469815e-20,3.6486417634726516e-19,4.8703049336010885e-09,7.275268253446928e-15,1.6221413211526763e-16,5.316334942210138e-16,1.3142208657467116e-13,1.4616355411152964e-14,1.99119015829424e-13,1.2258754784620173e-13,1.4906151893249969e-21,2.660284486851453e-23,5.064681116730791e-20,1.1520026506428905e-21,7.658227406699769e-13,4.898782228584831e-15,1.332578216125509e-13,1.7991588195579803e-14,1.0306774529761933e-24,6.02086723079007e-14,1.2786340949696723e-13,5.223915203539694e-12,1.001179819874006e-07,2.9047408889188296e-15,4.1473707280430624e-11,4.905501983968111e-11,5.360763735775132e-20,1.3309941109428481e-21,1.972638518548429e-15,1.5980574321869132e-24,3.9391028084209547e-17,4.419998357615407e-17,3.759554764907267e-10,1.0655891282748684e-12
0.0003967128384506475,0.46549542656933846,1.9777673410106236e-12,1.3742156499126303e-13,3.299032566834025e-13,4.370402693772312e-10,0.0,0.0,2.0447071032240412e-07,5.665561722642385e-09,1.0507190073349679e-10,3.087272433736134e-14,2.1130755217825857e-16,-2.2951230255709506e-35,6.115763428712646e-29,8.471912719022686e-19,3.3136009693561124e-13,5.78492919303607e-09,3.021594998945057e-23,2.0859696829838205e-26,2.7993591467331145e-11,6.25644486856247e-21,4.650255324380114e-19,7.67367185518635e-18,1.4181414474697486e-18,2.549135186757564e-13,7.095134145267799e-20,6.653682799039137e-19,8.50781282484654e-22,7.733228415402218e-26,1.5517346294933489e-19,1.1110680245103194e-24,8.549467713124345e-19,7.129644832632842e-24,3.76,0.0,0.7912811389584072,0.9999867795798394,4.2825594379427647e-10,4.0744406568807453e-10,0.0007543855983738057,0.0007543794698762527,1.481265941695038e-10,1.3591000215913388e-17,1.300421655265424e-05,3.229171236288022e-11,7.21965746705013e-21,5.055736633502245e-20,4.389745025818834e-19,5.681731607394753e-09,7.863011030899033e-15,1.890519710521523e-16,6.009539257143292e-16,1.5524986857026095e-13,1.7366629996842256e-14,2.3209161229100754e-13,1.431099477486058e-13,1.565660101517902e-21,2.794221188621566e-23,5.322064521495103e-20,1.3468559715979356e-21,9.153234553099575e-13,5.823520736112234e-15,1.4503409715100936e-13,1.8461077461635412e-14,1.1791920825913051e-24,7.196942368859204e-14,1.278574845647218e-13,5.237241235189771e-12,1.0871776342713241e-07,3.688661805606232e-15,4.188544884980507e-11,4.9541527837310764e-11,6.118666074563571e-20,1.5214782644555958e-21,2.3783910413828576e-15,1.9350624534590695e-24,4.7902424075815184e-17,5.380895187406463e-17,4.0632747121823886e-10,1.1722689710219429e-12
