Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49)
0.03272901398270106,0.4704696536352786,1.2917658690817054e-09,4.3362550974373736e-10,6.574243839810877e-09,9.846955178092883e-06,0.0,0.0,0.00010249140864544542,0.00011015286845791303,3.868188040642445e-05,6.574882883135008e-08,1.7456232031741844e-11,9.24829457913134e-30,3.166862678297337e-21,8.271605508665617e-14,5.9509128883741266e-08,3.807224198395586e-05,2.8383022540396276e-13,4.107839337611287e-19,1.8667417043324206e-07,4.2173056726867774e-17,5.832435043279932e-16,3.063988587590262e-09,3.665664536332169e-11,1.3862809994798147e-05,8.0680665715245e-16,2.5599998863964565e-10,3.477241048428535e-10,8.418437298140804e-15,5.613344624666638e-13,1.024839657172851e-14,1.3700370428470655e-12,2.0854745018807696e-11,3.76,0.0,0.7315941414726507,0.999487075186229,0.00039680352664345296,7.978770377234065e-06,0.05991825770217536,0.05973985292652026,1.3704334729897722e-10,1.5234055873319143e-17,1.2997718107545715e-05,6.531145781762161e-05,1.2589884831554555e-14,1.8986405992901514e-14,3.5624530698947295e-13,2.1413585687226995e-05,6.157874618268425e-13,2.4817344800415597e-11,2.2777896213647532e-11,2.6351288136463187e-08,2.8652336674281777e-09,9.041535564314699e-09,5.722572132798129e-09,1.5159692914841772e-16,2.705346455803876e-18,5.135783637662224e-15,7.534897057911618e-16,1.3145505285486198e-07,9.562246428515848e-10,4.1426998940722347e-10,2.9206786417834226e-19,3.28159057476828e-09,3.656939911875645e-11,1.0235839797504216e-08,1.3871503531099547e-09,0.0005688746165675107,3.282975253799454e-08,1.0921114074094656e-08,7.11045133353715e-16,1.2810726084200395e-08,2.2204416848610296e-14,3.564805270006824e-09,3.075825113933859e-18,5.099633413955915e-13,1.2968147573277541e-14,4.986986451330928e-09,6.6716253017009114e-09,5.0888316018709866e-08
0.033113502347946876,0.47052718267044746,1.3275126889140673e-09,4.5082525667121104e-10,6.8422822924789024e-09,1.0239583873962535e-05,0.0,0.0,0.00010484851764678737,0.00011469545369537429,4.0245051431706596e-05,6.999536774295108e-08,1.828486705091473e-11,1.030378182889545e-29,3.4332330358630356e-21,8.69581929641041e-14,6.249336149148555e-08,3.897831731909285e-05,3.08861038953621e-13,4.368398462857411e-19,1.9103565634103742e-07,4.3164946136350983e-17,6.157223816296533e-16,3.33431699631746e-09,3.937030864346968e-11,1.4696025411108049e-05,8.344151386875909e-16,2.7620696802779035e-10,3.883893899055324e-10,9.353730001551669e-15,5.897796376735629e-13,1.1098598995533245e-14,1.4551957816241781e-12,2.2207011495591383e-11,3.76,0.0,0.7308921733760727,0.9994664526235368,0.0004172357513411943,8.47603833678944e-06,0.06059558670406232,0.06040949760096342,1.3691304376901637e-10,1.525231516333823e-17,1.2997449922668806e-05,6.834092688336222e-05,1.3174258719876874e-14,1.9952451871629116e-14,3.7473120301956607e-13,2.2074416973909095e-05,6.226010568951869e-13,2.6001588700398805e-11,2.372727682335755e-11,2.761802036136416e-08,2.9980487829889927e-09,9.354312002773041e-09,5.9209047790154635e-09,1.5934954552871706e-16,2.843696751660013e-18,5.398341386308811e-15,7.984502279994805e-16,1.3701282414600768e-07,1.0004082363748788e-09,4.5532004892474906e-10,3.0702328656251543e-19,3.445668428622364e-09,3.981815633070583e-11,1.0667078699106801e-08,1.4458248975383783e-09,0.0005955016866897151,3.478259040627969e-08,1.134807088769479e-08,7.375274013433264e-16,1.3310781025614714e-08,2.3367319709837656e-14,3.756108079488811e-09,3.240939448519434e-18,5.542115852123645e-13,1.4093496295797523e-14,5.4310023404711224e-09,6.9368144766640115e-09,5.314218394009108e-08
0.03349799071319269,0.4705846937354209,1.3637178965149124e-09,4.684889985796421e-10,7.117468617654282e-09,1.0642633993313058e-05,0.0,0.0,0.00010721783315353787,0.00011936033352879454,4.186279350131947e-05,7.446649079290633e-08,1.914307814858578e-11,1.147325130371032e-29,3.7186637113065045e-21,9.136304500128044e-14,6.55827561430415e-08,3.989691531815484e-05,3.3573246603581057e-13,4.642067502624361e-19,1.9544619947181852e-07,4.4168284483422083e-17,6.496733768914028e-16,3.624370854948154e-09,4.2239828165529864e-11,1.5568079146552075e-05,8.627402350496668e-16,2.978702781753716e-10,4.331973940792622e-10,1.0379059871799319e-14,6.193177944385859e-13,1.2006662858319664e-14,1.544701600934951e-12,2.36302110559761e-11,3.76,0.0,0.7301899021086736,0.9994451810330015,0.000438475333216701,8.997860338473207e-06,0.06127234176039936,0.061078304034326986,1.3678268390128059e-10,1.5270531547793672e-17,1.2997173297583573e-05,7.146484524183325e-05,1.3776881607808752e-14,2.0954331082246393e-14,3.939171464347286e-13,2.2755633545372524e-05,6.294036786052231e-13,2.722671408922991e-11,2.4703579349589873e-11,2.892890215270873e-08,3.1352719196891637e-09,9.672808787006363e-09,6.1228847522166415e-09,1.673980284226561e-16,2.987326961946294e-18,5.670916114809879e-15,8.45499040499929e-16,1.4273015561385845e-07,1.0460493622108608e-09,5.000510308901338e-10,3.225501601369917e-19,3.6154951315394114e-09,4.331454720136573e-11,1.1110608447330405e-08,1.5062767578776447e-09,0.0006230801994053342,3.682841932195678e-08,1.1787163668725e-08,7.645930717185652e-16,1.3825019683064337e-08,2.4574983173531115e-14,3.955231719606549e-09,3.4128063255710194e-18,6.017336306241824e-13,1.530211745875932e-14,5.9088308528931254e-09,7.221722796484187e-09,5.5548687707882454e-08
0.033882479078438506,0.47064218779328526,1.4003813500902904e-09,4.866229891323551e-10,7.3998643345189904e-09,1.1056223363995693e-05,0.0,0.0,0.00010959895682490647,0.00012414839441633464,4.3536839084618415e-05,7.917150497590205e-08,2.003166209736135e-11,1.2744816401898254e-29,4.024305957750066e-21,9.593468723575864e-14,6.877913976582927e-08,4.0828222435261185e-05,3.6455207465051946e-13,4.9293293838851805e-19,1.9990574982232503e-07,4.5183071658919433e-17,6.851493232976713e-16,3.935263520211227e-09,4.5271320828781054e-11,1.6480205806084765e-05,8.917956306228929e-16,3.210818101492317e-10,4.825038548499936e-10,1.1501716370883094e-14,6.499814975251849e-13,1.297560722507161e-14,1.6387254676363041e-12,2.512709912842325e-11,3.76,0.0,0.7294873066712279,0.9994232473003415,0.00046054254413160884,9.54508439484057e-06,0.061948524918368705,0.06174626780419046,1.3665226374927424e-10,1.5288704467645498e-17,1.299688806174682e-05,7.4684442280646e-05,1.439799297576704e-14,2.1992803674592973e-14,4.1381829709703213e-13,2.345779499414287e-05,6.361952636695908e-13,2.8493530363136304e-11,2.5707200060364643e-11,3.0284825216267976e-08,3.276986315851887e-09,9.997019757119063e-09,6.3285090499302875e-09,1.757497028092256e-16,3.136367805007183e-18,5.953755828162704e-15,8.947024468311754e-16,1.48609382388289e-07,1.093175062666547e-09,5.487474703273575e-10,3.3866261321710617e-19,3.7911685537733355e-09,4.707396852882011e-11,1.1566604504643079e-08,1.5685365286502727e-09,0.0006516314282716968,3.897052969484895e-08,1.2238610544992042e-08,7.922451625539152e-16,1.4353695805976434e-08,2.582841983834959e-14,4.1623877455308844e-09,3.5916084742938996e-18,6.527265344402871e-13,1.6599024054383716e-14,6.422573356014386e-09,7.526857193669707e-09,5.811971058076125e-08
0.03426696744368432,0.4706996658151846,1.4375031248101788e-09,5.052334940452888e-10,7.689529862406193e-09,1.1480469424997782e-05,0.0,0.0,0.00011199150968084449,0.00012906049316084226,4.526896347501759e-05,8.412000915572477e-08,2.0951439924827897e-11,1.4137970135107153e-29,4.3513707849715895e-21,1.006772472542164e-13,7.208432684005311e-08,4.1772433693787364e-05,3.954320548982456e-13,5.230678437063873e-19,2.0441425712899039e-07,4.620930776628287e-17,7.222045305462783e-16,4.26815101623903e-09,4.8471019330599736e-11,1.7433657957972936e-05,9.21595317465511e-16,3.4593817666480654e-10,5.366889769780637e-10,1.2729465369507075e-14,6.818043513154417e-13,1.400855727806896e-14,1.7374430881384464e-12,2.6700497059431642e-11,3.76,0.0,0.728784365980002,0.9994006382313398,0.00048345777898829755,1.01185726266031e-05,0.06262413825385194,0.062413384433858916,1.3652177935062287e-10,1.5306833359999817e-17,1.29965940435758e-05,7.800092930380964e-05,1.5037828890837672e-14,2.306863175514257e-14,4.344498556309237e-13,2.418146561299302e-05,6.429757478292182e-13,2.980284984251038e-11,2.673853685820397e-11,3.1686685275787376e-08,3.423275561539354e-09,1.0326938871853915e-08,6.537774754686627e-09,1.8441198221934152e-16,3.2909515795107465e-18,6.2471115459090024e-15,9.46127715376647e-16,1.5465284734421505e-07,1.1418124731280938e-09,6.017120104728291e-10,3.5537493937318263e-19,3.972785789845869e-09,5.1112538592732046e-11,1.2035242758863502e-08,1.6326351584179203e-09,0.0006811767499151132,4.121228896631454e-08,1.2702633072983469e-08,8.204866694985164e-16,1.4897067070712224e-08,2.7128647120648145e-14,4.3777901945408095e-09,3.7775307688539044e-18,7.073962885685854e-13,1.798945639017081e-14,6.9744297827291444e-09,7.85276868018041e-09,6.08678380411689e-08
0.034651455808930136,0.4707571287802552,1.47508350352575e-09,5.24326794873587e-10,7.986524589771552e-09,1.19154892893827e-05,0.0,0.0,0.00011439513103453059,0.00013409745842668573,4.706098517338292e-05,8.932190156413745e-08,2.1903257835426643e-11,1.568880839996435e-29,4.7011319865774794e-21,1.055949032719359e-13,7.550011935964981e-08,4.2729752827353764e-05,4.28489344881706e-13,5.546620430609208e-19,2.0897167086697292e-07,4.724699312777063e-17,7.608948037760066e-16,4.624232801632818e-09,5.1845271161809864e-11,1.8429705978586127e-05,9.521536089821811e-16,3.725408881467226e-10,5.96158664583193e-10,1.4070572731510345e-14,7.148210371269603e-13,1.5108746042520925e-14,1.84103498604572e-12,2.8353292812117206e-11,3.76,0.0,0.7280810588700543,0.9993773405531584,0.0005072415517026707,1.0719201147976009e-05,0.06329918387146008,0.06307964939209897,1.363912267276891e-10,1.5324917658154296e-17,1.2996291070465433e-05,8.141549975140986e-05,1.5696622047574703e-14,2.418257946025562e-14,4.558270628925705e-13,2.4927214255357817e-05,6.497450658506709e-13,3.1155487756085316e-11,2.7797989271924223e-11,3.3135381616204224e-08,3.5742235597408003e-09,1.0662560208772126e-08,6.750679034080733e-09,1.9339236686219838e-16,3.451212130984276e-18,6.551237237718714e-15,9.998430710418369e-16,1.6086290110516532e-07,1.191988808548524e-09,6.592662892226956e-10,3.727015931541902e-19,4.160443155258826e-09,5.54471189256684e-11,1.2516699519846388e-08,1.6986039672163048e-09,0.0007117376407704708,4.3557142785604394e-08,1.3179456325414874e-08,8.493205658723821e-16,1.5455395177053807e-08,2.8476687234747523e-14,4.601655567678836e-09,3.97076021253877e-18,7.65958081688002e-13,1.9478888752034534e-14,7.566701624033546e-09,8.200050676652788e-09,6.380639387923953e-08
0.03503594417417595,0.470814577675391,1.5131229671974937e-09,5.439091916974269e-10,8.290906940231127e-09,1.2361399803227184e-05,0.0,0.0,0.00011680947747079348,0.0001392600921763159,4.891476626707473e-05,9.478738751412871e-08,2.2887988148188712e-11,1.736877227778287e-29,5.074929205676327e-21,1.1069188355794967e-13,7.902830695719823e-08,4.370039241781766e-05,4.63845758499708e-13,5.8776726419927295e-19,2.135779402491706e-07,4.829612829075811e-17,8.012774642536704e-16,5.004752530289169e-09,5.5400537454175015e-11,1.946963789941753e-05,9.834851542218104e-16,4.009965327928745e-10,6.613457908798732e-10,1.553382877549038e-14,7.490673510967469e-13,1.6279516097677344e-14,1.9496865793591517e-12,3.0088441690891964e-11,3.76,0.0,0.7273773640983743,0.9993533409155739,0.0005319144913953484,1.134785995283805e-05,0.06397366390456219,0.06374505809287886,1.3626060188815807e-10,1.5342956791641e-17,1.2995978968804227e-05,8.492932941583696e-05,1.6374601808519703e-14,2.533541293076401e-14,4.779651994747007e-13,2.569561420219923e-05,6.565031515236105e-13,3.25522622243275e-11,2.888595844382134e-11,3.463181706521774e-08,3.729914524144876e-09,1.100387796072011e-08,6.967219138492357e-09,2.0269844271599998e-16,3.61728483541492e-18,6.866389781539829e-15,1.0559176870516925e-15,1.6724190201224635e-07,1.2437313626787682e-09,7.217518555723309e-10,3.9065718710981446e-19,4.354236192520505e-09,6.009533631856937e-11,1.3011151513378328e-08,1.766474663268596e-09,0.0007433356739749211,4.6008616212475616e-08,1.3669308975519144e-08,8.787498026296848e-16,1.6028945940554196e-08,2.987356717658862e-14,4.834202810910291e-09,4.171485921491585e-18,8.286365644688893e-13,2.1073036152621192e-14,8.201794958245882e-09,8.569337300072352e-09,6.69494773628808e-08
0.035420432539421766,0.47087201349513436,1.5516221845317252e-09,5.639869996165812e-10,8.602734436886841e-09,1.2818317601205984e-05,0.0,0.0,0.00011923422187454851,0.00014454917102932807,5.083221280502416e-05,1.0052698731395431e-07,2.3906530254044784e-11,1.9196895626622943e-29,5.474170753965494e-21,1.159724689262006e-13,8.267066714861623e-08,4.4684574030460156e-05,5.016281152124147e-13,6.224364162445161e-19,2.1823301422522782e-07,4.935671403397059e-17,8.434113944636308e-16,5.410998806628887e-09,5.914339311349627e-11,2.055475925585773e-05,1.0156049532374937e-15,4.3141696068773047e-10,7.327115054565753e-10,1.7128574074913128e-14,7.845802441574403e-13,1.7524321289786402e-14,2.063588260686384e-12,3.1908967093193503e-11,3.76,0.0,0.7266732603468762,0.9993286258921448,0.0005574973387843036,1.2005452801744024e-05,0.0646475805153122,0.06440960589511363,1.3612990082559984e-10,1.536095018626736e-17,1.2995657563989484e-05,8.854357665380008e-05,1.707199424726472e-14,2.6527900345258223e-14,5.008795863794322e-13,2.6487243034885747e-05,6.632499376582958e-13,3.399399430890215e-11,3.0002847151351895e-11,3.617689840700538e-08,3.890433012741764e-09,1.1350886432757747e-08,7.187392399440549e-09,2.1233788558816015e-16,3.7893066719367535e-18,7.192829117354108e-15,1.1144216768435935e-15,1.7379221607391232e-07,1.2970675181842412e-09,7.895311160721782e-10,4.092565002196478e-19,4.554259683211263e-09,6.507560506988889e-11,1.3518775873472465e-08,1.8362793587798042e-09,0.0007759925164043008,4.857031494399566e-08,1.4172423375877847e-08,9.08777309174685e-16,1.661798937809637e-08,3.132031881242195e-14,5.075653295801631e-09,4.379899108025659e-18,8.956661236397426e-13,2.2777861287165437e-14,8.882223518478958e-09,8.96130168161102e-09,7.031200141121474e-08
0.03580492090466758,0.470929437241512,1.590582003482453e-09,5.845665527436654e-10,8.922063761171615e-09,1.3286359158951242e-05,0.0,0.0,0.00012166905250997726,0.00014996544754568286,5.2815275170207836e-05,1.0655154439266053e-07,2.49598115808649e-11,2.1228294103940364e-29,5.900337072641194e-21,1.2144099182408658e-13,8.642896539042039e-08,4.5682528346234257e-05,5.41968370643122e-13,6.587235930076787e-19,2.2293684148053252e-07,5.042875137388094e-17,8.873570571445728e-16,5.844305934746111e-09,6.308052583461557e-11,2.1686392937782066e-05,1.048528372358239e-15,4.639194720868769e-10,8.107465798887864e-10,1.886472558689138e-14,8.213978613006167e-13,1.8846728417587728e-14,2.182935474197309e-12,3.381796128974181e-11,3.76,0.0,0.725968726225249,0.9993031819813005,0.0005840109427747409,1.2692897110210029e-05,0.06532093589467412,0.06507328810241546,1.359991195200011e-10,1.5378897264154645e-17,1.2995326680441611e-05,9.225938259390363e-05,1.778902218692206e-14,2.776081190033339e-14,5.24585584638071e-13,2.7302682515228532e-05,6.699853560831935e-13,3.5481508002987597e-11,3.114905979677087e-11,3.7771536115645316e-08,4.055863904594844e-09,1.1703580037743386e-08,7.411196226723423e-09,2.2231845924544406e-16,3.967416189428254e-18,7.530818182520147e-15,1.1754260860563587e-15,1.8051621690871454e-07,1.3520247384445148e-09,8.629883123584807e-10,4.285144735767934e-19,4.760607649993319e-09,7.040714952063528e-11,1.4039750134101264e-08,1.9080505851231534e-09,0.0008097299258497174,5.124592657165277e-08,1.4689035635365223e-08,9.39405993151787e-16,1.7222799791263666e-08,3.2817978870613644e-14,5.3262307997113255e-09,4.596193063520364e-18,9.67291154014888e-13,2.45995814664613e-14,9.610611798213119e-09,9.376654338839156e-09,7.390973178183425e-08
0.036189409269913396,0.4709868499239066,1.6300034423944223e-09,6.056542062454139e-10,9.248950807106171e-09,1.3765640842583317e-05,0.0,0.0,0.0001241136721487749,0.00015550965143683554,5.486594844939697e-05,1.1287223365718108e-07,2.6048788574414304e-11,2.3431286187303203e-29,6.354984088573001e-21,1.2710183585064945e-13,9.030495515396949e-08,4.669449529100196e-05,5.850037489882073e-13,6.9668408210563355e-19,2.2768937043519892e-07,5.1512241571238823e-17,9.33176515088792e-16,6.306054661575007e-09,6.721873448454699e-11,2.2865879042381222e-05,1.082271160147971e-15,4.98627009841021e-10,8.959727911402356e-10,2.0752803558648634e-14,8.595595808572752e-13,2.025041890374178e-14,2.3079287906518743e-12,3.58185862338221e-11,3.76,0.0,0.725263740273676,0.9992769956073678,0.0006114762572291192,1.3411123838083486e-05,0.06599373226244609,0.06573609996284882,1.3586825393827178e-10,1.5396797443774252e-17,1.2994986141617283e-05,9.60778713393442e-05,1.852590523815448e-14,2.903491976660507e-14,5.490985944558908e-13,2.8142518471499145e-05,6.767093376427192e-13,3.701563019255791e-11,3.23250023786515e-11,3.941664413583756e-08,4.226292380183746e-09,1.2061953288746819e-08,7.63862810349422e-09,2.326480148514669e-16,4.151753496225716e-18,7.880622876444785e-15,1.239002884640114e-15,1.8741628567951076e-07,1.4086305612474987e-09,9.42530529785647e-10,4.484462077560652e-19,4.973373359883183e-09,7.611002683439777e-11,1.4574252220184121e-08,1.981821307114832e-09,0.0008445697483206847,5.4039221868392735e-08,1.5219385691328495e-08,9.706387401740028e-16,1.7843655843812614e-08,3.436758890039905e-14,5.586161485484368e-09,4.820563140890568e-18,1.0437663318838867e-12,2.6544675576880018e-14,1.0389698193050975e-08,9.81614165353589e-09,7.775932721836848e-08
0.03657389763515921,0.4710442525589231,1.6698876812325133e-09,6.272563339326825e-10,9.583450736312746e-09,1.4256278955610966e-05,0.0,0.0,0.00012656779724796292,0.00016118249070771746,5.698627279983352e-05,1.195005700589772e-07,2.7174447701872896e-11,2.581047454396751e-29,6.839746560628895e-21,1.329594380542259e-13,9.430037815953475e-08,4.7720724161886046e-05,6.308768778011017e-13,7.363743928516147e-19,2.3249054924304487e-07,5.2607186137481017e-17,9.809334766078974e-16,6.797672914459785e-09,7.156492965776312e-11,2.4094574728450005e-05,1.1168494645180737e-15,5.356683561024891e-10,9.889443435034739e-10,2.280396027827345e-14,8.991060570003599e-13,2.1739190465995862e-14,2.438773987239689e-12,3.791407440095565e-11,3.76,0.0,0.7245582809654302,0.9992500531215326,0.0006399143379063244,1.4161077379792861e-05,0.06666597186728353,0.06639803666869178,1.3573730003473236e-10,1.5414650139982663e-17,1.2994635770021962e-05,0.00010000015016542245,1.9282859839221492e-14,3.0350998139120444e-14,5.744340562328118e-13,2.9007340689381337e-05,6.834218121950112e-13,3.859719072392368e-11,3.3531082519333874e-11,4.1113140241844083e-08,4.40180395044652e-09,1.2426000793144192e-08,7.869685582818348e-09,2.433344944655005e-16,4.342460322869588e-18,8.242512200778439e-15,1.305224959045916e-15,1.9449481101986734e-07,1.4669126068732437e-09,1.0285887378626565e-09,4.690669704264908e-19,5.192649335373309e-09,8.220514999989029e-11,1.5122460437842017e-08,2.0576249366753757e-09,0.0008805339154675416,5.695405609975096e-08,1.5763717378340243e-08,1.0024784143749792e-15,1.8480840634696055e-08,3.5970195384456985e-14,5.855673880661776e-09,5.053206736632037e-18,1.1253569012337377e-12,2.861989132951187e-14,1.122233817977087e-08,1.0280544475773824e-08,8.187838054942391e-08
