Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141)
3.724908481905059e-09,0.615772762728084,1.4806311438480498e-27,1.7981633371933632e-17,2.2106248329670883e-29,2.041324382772752e-36,0.0,0.0,7.75310875322682e-27,6.829181470106848e-56,9.207463339776777e-27,4.3134489833497736e-36,1.630715821046457e-24,1.8771384588625785e-49,5.535337158578383e-37,1.4429594078786981e-33,1.20023821067885e-42,1.7789347576792117e-36,2.15812393462381e-29,2.6803013535041924e-29,2.491026777277322e-14,4.814628893012221e-23,1.5867983007430602e-36,4.2448996377607314e-70,1.884747658817963e-49,8.274901459495505e-43,1.187452053617442e-39,5.973702035132402e-62,3.8327185052586115e-87,1.8928228137028946e-88,1.6422512230603462e-53,6.64991851367443e-47,1.6799111123360272e-39,9.594969527921682e-70,3.76,0.0,0.7916470011892489,0.9997971791898627,5.781528708242016e-37,4.5191671840046333e-63,1.7266090883637778e-05,1.6979300316574256e-05,2.8679030966035445e-07,2.075742125819767e-13,0.00020282081013722853,8.375475649932915e-18,3.771921371959709e-20
3.825757394687204e-09,0.6157728145771219,1.691399467127567e-27,1.8707816328440084e-17,2.4008484541367356e-29,2.357200391504713e-36,0.0,0.0,8.857008120894808e-27,9.153560374408552e-56,1.0519990599284895e-26,4.984988428353726e-36,1.813926186970284e-24,2.1457157166431346e-49,6.163876928788193e-37,1.6241849815032814e-33,1.4126830636897937e-42,2.054208643056601e-36,2.3396584113008263e-29,2.903051830237905e-29,2.6283956913654548e-14,5.214748725415535e-23,1.8293439660130395e-36,5.5630684081988694e-70,2.278334242962245e-49,9.739575636335791e-43,1.4311517954581666e-39,7.668983222243346e-62,5.454896476728056e-87,2.693943320899947e-88,2.039346945908718e-53,7.799692893974261e-47,1.9248202974488957e-39,1.2904990903639807e-69,3.76,0.0,0.7916465337289085,0.9997971772745583,6.676166633146974e-37,5.765741804328257e-63,1.7733551225544916e-05,1.7443937506233922e-05,2.8961345122579255e-07,2.1550840225595616e-13,0.00020282272544140846,8.841495588227036e-18,3.882952454045523e-20
3.926606307469349e-09,0.6157728664261292,1.9254871627948943e-27,1.94466128646415e-17,2.6021137554489854e-29,2.71221597705653e-36,0.0,0.0,1.0083072327364691e-26,1.2175898701894439e-55,1.1977894314712229e-26,5.740360247586886e-36,2.012112763472627e-24,2.443851025111285e-49,6.844064916075987e-37,1.8228512606390825e-33,1.6556595833589628e-42,2.363591228845783e-36,2.5310603189369253e-29,3.137753835307461e-29,2.7694734888385856e-14,5.636335913749614e-23,2.1014255787977625e-36,7.23873851642824e-70,2.740354419807599e-49,1.1414746286435046e-42,1.7165094494333547e-39,9.782999559042979e-62,7.69197195208787e-87,3.798732904181696e-88,2.517944631345506e-53,9.109485750595091e-47,2.197710721620791e-39,1.722250131064385e-69,3.76,0.0,0.7916460662688439,0.9997971758192515,7.681657388720923e-37,7.309304273678855e-63,1.8201011291440914e-05,1.790870379295994e-05,2.9230721962905074e-07,2.2345308237128937e-13,0.00020282418074832196,9.320128824712746e-18,3.994011309735871e-20
4.027455220251494e-09,0.6157729182751057,2.184772599205606e-27,2.0198026129166426e-17,2.8148072423301986e-29,3.11008962891019e-36,0.0,0.0,1.144114488500922e-26,1.6079366909590817e-55,1.3592894558287057e-26,6.5876039347054e-36,2.226064130692841e-24,2.773873087271971e-49,7.57861999011867e-37,2.040158831687147e-33,1.9326095197313375e-42,2.710323051828204e-36,2.7325916314649726e-29,3.384712871019394e-29,2.9142611768245546e-14,6.079939138663031e-23,2.4057761242591465e-36,9.35565133752952e-70,3.2804646140730932e-49,1.332414207556051e-42,2.0492932558884868e-39,1.240466384447747e-61,1.0751593289988174e-86,5.309739836364597e-88,3.091970845552927e-53,1.05965179208714e-46,2.5009697031745555e-39,2.2815727770024101e-69,3.76,0.0,0.7916455988090556,0.999797174713478,8.808532644361502e-37,9.210127416263896e-63,1.8668471081325907e-05,1.8373593248539125e-05,2.9487754308803884e-07,2.3140365723516594e-13,0.00020282528652203915,9.811378508465758e-18,4.105097884129492e-20
4.128304133033639e-09,0.6157729701240517,2.471231640764448e-27,2.0962059171858797e-17,3.039325220381041e-29,3.554792706247105e-36,0.0,0.0,1.2941580522682722e-26,2.10886456250318e-55,1.5377320217639588e-26,7.535312326120798e-36,2.4565884375394076e-24,3.1382248022429847e-49,8.370328404331308e-37,2.2773604271644537e-33,2.2472647350150048e-42,3.097865017690573e-36,2.944514409656558e-29,3.644233871158526e-29,3.0627597162316785e-14,6.546106056554034e-23,2.7453062872902316e-36,1.2014251396051054e-69,3.90938883557712e-49,1.5493491808251377e-42,2.435892375747923e-39,1.563885989927035e-61,1.4903484891673745e-86,7.360169524561602e-88,3.7772824719825234e-53,1.2279361538499712e-46,2.837127429999635e-39,3.001468799882736e-69,3.76,0.0,0.7916451313495432,0.9997971738731094,1.0068040258142232e-36,1.153872128210668e-62,1.9135930595200053e-05,1.883860021639363e-05,2.9733007818507627e-07,2.393557869981509e-13,0.00020282612689046382,1.0315247692177887e-17,4.216211884750561e-20
4.229153045815784e-09,0.6157730219729671,2.7869400304098326e-27,2.1738714938985165e-17,3.2760742778378915e-29,4.050560300940598e-36,0.0,0.0,1.4595257699762247e-26,2.7477934564392946e-55,1.7344123897290412e-26,8.592655752684574e-36,2.7045133489806375e-24,3.53946557053799e-49,9.22204362812743e-37,2.535761976581304e-33,2.603664415392564e-42,3.529907868020632e-36,3.1670907902185467e-29,3.91662119818549e-29,3.214970023863843e-14,7.035383294545767e-23,3.123111406600614e-36,1.5334476235700105e-69,4.639006825524342e-49,1.7950643092836645e-42,2.8833655604100345e-39,1.9608821330853802e-61,2.0495775945338555e-86,1.0121949005604184e-87,4.591876354291885e-53,1.4178011322070827e-46,3.208862772601221e-39,3.922336073866348e-69,3.76,0.0,0.7916446638903067,0.9997971732343655,1.1472175043456818e-36,1.4377257493773883e-62,1.9603389833063517e-05,1.9303719299150436e-05,2.9967022229742825e-07,2.473053754491926e-13,0.00020282676563430923,1.0831739326793804e-17,4.327352838024565e-20
4.330001958597929e-09,0.6157730738218519,3.1340757655661517e-27,2.2527996270162422e-17,3.525471781076964e-29,4.6019023136156265e-36,0.0,0.0,1.6413591086968472e-26,3.5580239964718735e-55,1.9506896780501548e-26,9.769406674753586e-36,2.9706859932015358e-24,3.98027357198586e-49,1.013668617695205e-36,2.8167236563016312e-33,3.0061729731811056e-42,4.010381833008167e-36,3.4005829762323626e-29,4.2021786406197643e-29,3.370892974441061e-14,7.548316445795165e-23,3.5424785272704405e-36,1.9458924147405489e-69,5.4824472431874385e-49,2.0725685766077117e-42,3.399492235948541e-39,2.4458792719000974e-61,2.7975057119508118e-86,1.3815632745565437e-87,5.556115726984236e-53,1.6313958287381047e-46,3.619009308036193e-39,5.093385669679606e-69,3.76,0.0,0.7916441964313465,0.9997971727489365,1.303371013912184e-36,1.7821149677933033e-62,2.0070848794916466e-05,1.976894534676631e-05,3.0190312547232683e-07,2.5524855836139484e-13,0.00020282725106333656,1.1360856257982343e-17,4.4385201344636464e-20
4.430850871380074e-09,0.6157731256707064,3.514921467520161e-27,2.332990589687659e-17,3.7879463831702055e-29,5.213614743548028e-36,0.0,0.0,1.8408544013739377e-26,4.579810901416618e-55,2.187988345121988e-26,1.1075964802295756e-35,3.2559729086374977e-24,4.4634480162992355e-49,1.1117243440340394e-36,3.121660938370549e-33,3.45949866710865e-42,4.5434664705256025e-36,3.645253228922402e-29,4.501209410600992e-29,3.5305294025291314e-14,8.08545006512256e-23,4.006893551006353e-36,2.455644138828624e-69,6.4541861074210695e-49,2.385108026888566e-42,3.992826066901266e-39,3.035699991217834e-61,3.791090761085083e-86,1.8722516479274415e-87,6.692974420584792e-53,1.871026598591666e-46,4.0705615658509434e-39,6.574286593444061e-69,3.76,0.0,0.7916437289726622,0.9997971723800911,1.4766228985125057e-36,2.198080362022996e-62,2.0538307480759054e-05,2.0234273445187073e-05,3.040337017677516e-07,2.6318169236740564e-13,0.00020282761990868722,1.1902601224281341e-17,4.5497130656949647e-20
4.531699784162219e-09,0.6157731775195298,3.931866744113862e-27,2.4144446442526767e-17,4.063938545425844e-29,5.890791195389431e-36,0.0,0.0,2.0592640881606e-26,5.86160006481362e-55,2.4477996675456028e-26,1.252338270672759e-35,3.561259990892299e-24,4.991911366035038e-49,1.2166769508187142e-36,3.452045638288344e-33,3.968712975047798e-42,5.133600694192006e-36,3.901363860540332e-29,4.81401614162466e-29,3.693880104380356e-14,8.647327664954928e-23,4.520048484481848e-36,3.0826175407304193e-69,7.570150751502481e-49,2.7361791209896438e-42,4.6727510846339474e-39,3.749895911657975e-61,5.102576725386314e-86,2.5199391193346993e-87,8.0282999664216405e-53,2.1391649395928112e-46,4.566681508760656e-39,8.437069362420482e-69,3.76,0.0,0.7916432615142541,0.999797172099822,1.6684157912476874e-36,2.6983552384946048e-62,2.1005765890591473e-05,2.069969890552956e-05,3.060666400704654e-07,2.711013443529805e-13,0.00020282790017772356,1.2456976856838675e-17,4.6609308544812216e-20
4.632548696944364e-09,0.6157732293683229,4.387410545715933e-27,2.4971620423651272e-17,4.353901071777819e-29,6.638834603344661e-36,0.0,0.0,2.2978979543372802e-26,7.46144960112838e-55,2.7316832141863616e-26,1.41233919258104e-35,3.8874524395506606e-24,5.568711531993187e-49,1.3288384995535028e-36,3.809406961717946e-33,4.5392707495915835e-42,5.7854929909682115e-36,4.169177228215328e-29,5.140900886445154e-29,3.860945839688831e-14,9.234491711570103e-23,5.085848784911916e-36,3.850214272576794e-69,8.847829522403955e-49,3.129542632638131e-42,5.449540444063779e-39,4.611115497896987e-61,6.823116492933891e-86,3.369643681656033e-87,9.591096672825364e-53,2.4384556579269477e-46,5.1107052596669366e-39,1.0768322243579815e-68,3.76,0.0,0.7916427940561219,0.9997971718868184,1.8802799348940273e-36,3.2975791768227953e-62,2.14732240244139e-05,2.1165217253765635e-05,3.0800641441199135e-07,2.7900428134816143e-13,0.00020282811318154983,1.3023985680400357e-17,4.772172678335467e-20
4.733397609726509e-09,0.6157732812170852,4.884163514496626e-27,2.5811430251919546e-17,4.658299655893372e-29,7.463469171325031e-36,0.0,0.0,2.5581243648223487e-26,9.448656741851623e-55,3.0412683161663586e-26,1.5888429558150405e-35,4.235474704897994e-24,6.197024041378406e-49,1.4485276866242695e-36,4.195332550122427e-33,5.1770311833240386e-42,6.504131826997504e-36,4.448955728743033e-29,5.482165115136618e-29,4.031727333265114e-14,9.84748362162475e-23,5.7084208009305454e-36,4.78583625802765e-69,1.0306387430756438e-48,3.569238102765661e-42,6.334417853459625e-39,5.645511856555404e-61,9.067147177827003e-86,4.477883289386503e-87,1.1413829695601887e-52,2.771725320544814e-46,5.7061500856114304e-39,1.367171693784791e-68,3.76,0.0,0.7916423265982657,0.9997971717249244,2.1138365636457125e-36,4.012533168951477e-62,2.194068188222652e-05,2.1630824220880062e-05,3.098572938107965e-07,2.8688746088798614e-13,0.0002028282750754225,1.3603630115117335e-17,4.883437687886782e-20
4.9350954352907996e-09,0.6157733849145183,6.012312012629579e-27,2.7528966587897357e-17,5.312335621771481e-29,9.367088658449927e-36,0.0,0.0,3.1491285509188446e-26,1.4930553716820112e-54,3.7444181028260505e-26,1.9967030510301405e-35,5.000802419881476e-24,7.621539031909141e-49,1.7117968291720506e-36,5.0595255302231955e-33,6.679752496706883e-42,8.163067113093289e-36,5.045457888605705e-29,6.209034980799501e-29,4.384440329374347e-14,1.1153111432269807e-22,7.141535371632409e-36,7.294456740362167e-69,1.3851938331107632e-48,4.605269302230262e-42,8.478479276234059e-39,8.358841023960538e-61,1.5734963863045033e-85,7.770882622792989e-87,1.5988311304873344e-52,3.552470180270512e-46,7.066322262433277e-39,2.1713842724619505e-68,3.76,0.0,0.7916413916833818,0.99979717150901,2.6529880459261537e-36,5.869100976973608e-62,2.287559676982304e-05,2.2562287905921707e-05,3.1330847361439546e-07,3.025832766196642e-13,0.00020282849098988108,1.4800834990575376e-17,5.106033806227572e-20
5.13679326085509e-09,0.6157734886118285,7.339520053026888e-27,2.9297072747115566e-17,6.030051369892085e-29,1.1654336258786966e-35,0.0,0.0,3.844441850437854e-26,2.3164168919120698e-54,4.571734519440075e-26,2.4873835547642956e-35,5.865021722663741e-24,9.293493544463713e-49,2.0091659722859612e-36,6.058534091282828e-33,8.532689525354192e-42,1.015632135978702e-35,5.692970149505566e-29,6.997025781240653e-29,4.752024252388572e-14,1.2568521322549922e-22,8.857109549464053e-36,1.0931462381314112e-68,1.8398460734447865e-48,5.882751982377103e-42,1.1216248066735937e-38,1.2187632848601989e-60,2.6717282050936065e-85,1.3194721909080505e-86,2.2093714695347387e-52,4.507988225046906e-46,8.67924221547949e-39,3.38561797114668e-68,3.76,0.0,0.7916404567696019,0.9997971713851682,3.3007923690979145e-36,8.45564407563977e-62,2.381051055338254e-05,2.3494059562825083e-05,3.1645057733295397e-07,3.1816792341469423e-13,0.00020282861483147323,1.6048608848452113e-17,5.3287123474227504e-20
5.33849108641938e-09,0.6157735923090166,8.89093176350893e-27,3.111576453559221e-17,6.815695109035772e-29,1.438383864019276e-35,0.0,0.0,4.657245185746538e-26,3.533388376659183e-54,5.538912660040939e-26,3.073656629916556e-35,6.83621578964022e-24,1.1243100982649488e-48,2.3434217281094832e-36,7.207269461315599e-33,1.0799611659468848e-41,1.253498602796942e-35,6.393592720510785e-29,7.84852813556246e-29,5.1344837990235056e-14,1.4098006544157804e-22,1.0896886446034445e-35,1.6128224373528365e-68,2.4172911838349567e-48,7.445651118786803e-42,1.467863897622699e-38,1.7519704872024774e-60,4.445926284524832e-85,2.1957073112736896e-86,3.015073501298527e-52,5.668369104822208e-46,1.0580346138173257e-38,5.189718773911934e-68,3.76,0.0,0.7916395218569263,0.9997971713138096,4.07385403571127e-36,1.201328000458795e-61,2.4745423232906578e-05,2.442611151463471e-05,3.1931128194175686e-07,3.33623034217748e-13,0.0002028286861901918,1.7346967561213978e-17,5.551466665686343e-20
5.54018891198367e-09,0.615773696006082,1.0693701573627009e-26,3.2985056377436477e-17,7.673777981826728e-29,1.7620582661234528e-35,0.0,0.0,5.601774097016398e-26,5.305652733498347e-54,6.662903538823745e-26,3.769695323902786e-35,7.92277067098606e-24,1.3502815627424968e-48,2.717455153275791e-36,8.52167785257853e-33,1.355307851553853e-41,1.535569537570158e-35,7.149426125759861e-29,8.765923201189533e-29,5.531823244379085e-14,1.5745843306670673e-22,1.33068891625201e-35,2.3454669213407996e-68,3.1442446698524206e-48,9.343992015383355e-42,1.9018639611069983e-38,2.4855239028603413e-60,7.261651547552454e-85,3.586350059517892e-86,4.067292627553621e-52,7.067531914568427e-46,1.2808738198001975e-38,7.830855207783318e-68,3.76,0.0,0.7916385869453547,0.999797171271982,4.9905789094690797e-36,1.684910653554288e-61,2.56803348083967e-05,2.535841856225775e-05,3.219157865512266e-07,3.489325058549136e-13,0.00020282872801795186,1.869592561608917e-17,5.774290449896018e-20
5.74188673754796e-09,0.615773799703025,1.2777067764092733e-26,3.490496142399359e-17,8.609094489523679e-29,2.1436349451172728e-35,0.0,0.0,6.693357418097804e-26,7.851414498478468e-54,7.961960141485784e-26,4.5911704477464725e-35,9.133373572910247e-24,1.6107395636563823e-48,3.1342611741648873e-36,1.0018773659157174e-32,1.6875342247969352e-41,1.8681004765836267e-35,7.962571141346829e-29,9.751582643048191e-29,5.944046479518073e-14,1.751629072257854e-22,1.6137680667608803e-35,3.365632732682086e-68,4.0519823691289916e-48,1.1634482400253564e-41,2.4413980223267233e-38,3.4833505536529076e-60,1.1657990274208036e-84,5.757671751629532e-86,5.42827738842044e-52,8.743578472542343e-46,1.5407488810308172e-38,1.1644936157774018e-67,3.76,0.0,0.7916376520348875,0.9997971712471861,6.071297157264046e-36,2.3350983324578707e-61,2.6615245279854484e-05,2.629095776361174e-05,3.242870332593769e-07,3.640822837746677e-13,0.00020282875281369704,2.0095496223598572e-17,5.997177784406158e-20
5.9435845631122504e-09,0.615773903399846,1.51724255964558e-26,3.6875491656702367e-17,9.626743639153882e-29,2.5910161787607707e-35,0.0,0.0,7.948455738598985e-26,1.146196785566501e-53,9.455683221502033e-26,5.555350463909833e-35,1.0477011139120577e-23,1.9093964469712665e-48,3.596938012318123e-36,1.1716672586269524e-32,2.0859321755736782e-41,2.2579780564854903e-35,8.835128741724222e-29,1.080786860897442e-28,6.3711570458329e-14,1.941359076350197e-22,1.944462889888675e-35,4.769932499431671e-68,5.176934002131906e-48,1.4381184090452924e-41,3.1070001422747616e-38,4.8264542871451314e-60,1.8419580060376411e-84,9.097241530893639e-86,7.17298343290417e-52,1.0739172572347774e-45,1.842395619040344e-38,1.7083643890243426e-67,3.76,0.0,0.7916367171255242,0.9997971712326827,7.338389957438492e-36,3.200491977341824e-61,2.7550154647281545e-05,2.7223708231648166e-05,3.2644590912846107e-07,3.790601654680924e-13,0.00020282876731729751,2.1545691420106646e-17,6.220123179271719e-20
6.145282388676541e-09,0.6157740070965438,1.791340002199287e-26,3.889665798516161e-17,1.073215081228472e-28,3.1128744779593344e-35,0.0,0.0,9.384699651608006e-26,1.6522207135733091e-53,1.1165066840669721e-25,6.681204383476722e-35,1.1962967732202122e-23,2.2502070760516547e-48,4.108686610482547e-36,1.3634624710953206e-32,2.5609654407413767e-41,2.712760163992594e-35,9.769200057004628e-29,1.1937133710850364e-28,6.813158166451072e-14,2.1441968226701754e-22,2.3288176971247162e-35,6.6824678373431785e-68,6.561333898867051e-48,1.7656238103008242e-41,3.922272674180797e-38,6.616649689508168e-60,2.867447776207325e-84,1.4162278580887927e-85,9.39111390555841e-52,1.3101947316492314e-45,2.1910132910692548e-38,2.4748299644649686e-67,3.76,0.0,0.7916357822172653,0.999797171224374,8.816419976476604e-36,4.341543486606481e-61,2.8485062910679473e-05,2.8156650949780572e-05,3.284114307570056e-07,3.9385562110687323e-13,0.00020282877562587554,2.3046522165792496e-17,6.443121579478846e-20
6.346980214240831e-09,0.6157741107931197,2.1035917957913596e-26,4.096847033999061e-17,1.1931090368842565e-28,3.7187000216336015e-35,0.0,0.0,1.1020927780974592e-25,2.353587618348589e-53,1.3112543646666735e-25,7.989507753111948e-35,1.3600823715454192e-23,2.637374661366805e-48,4.6728100595697315e-36,1.5793047472422638e-32,3.1243832802198895e-41,3.240717276828409e-35,1.0766886337559893e-28,1.3141721011233306e-28,7.270052774795329e-14,2.3605630711455005e-22,2.773411852786062e-35,9.261355819649469e-68,8.253934492231061e-48,2.1540648395355448e-41,4.914215157432349e-38,8.980947607984627e-60,4.402613336991069e-84,2.1744858169246678e-85,1.2189411494195686e-51,1.5884943311094453e-45,2.5923019733824417e-38,3.5432072991119916e-67,3.76,0.0,0.7916348473101104,0.99979717121955,1.0532265716123424e-35,5.832934105444985e-61,2.9419970070049886e-05,2.90897686040345e-05,3.302009121300342e-07,4.0845963071901386e-13,0.00020282878044982085,2.4597998437652948e-17,6.666168350564611e-20
6.548678039805121e-09,0.6157742144895728,2.4578280126308782e-26,4.309093775880314e-17,1.3229708987430616e-28,4.418849470650194e-35,0.0,0.0,1.2877224585790632e-25,3.315645229746579e-53,1.5322029884809618e-25,9.502951758846336e-35,1.540045373584608e-23,3.0753564335627263e-48,5.292713026874915e-36,1.821355859132027e-32,3.7893433898829496e-41,3.850875006813945e-35,1.1830288923357104e-28,1.4423964015057584e-28,7.741843540508198e-14,2.5908768604543146e-22,3.28538781591438e-35,1.2706537749607208e-67,1.0310788072651342e-47,2.6125129290390027e-41,6.113575725454969e-38,1.2076682797918524e-59,6.672994645466427e-84,3.295915014896358e-85,1.569422772068999e-51,1.914708043558795e-45,3.0525028833648926e-38,5.017228431271793e-67,3.76,0.0,0.7916339124040598,0.9997971712166225,1.251525976634016e-35,7.766343700435997e-61,3.0354876125394396e-05,3.0023045430687055e-05,3.3183011697966303e-07,4.228645366777442e-13,0.00020282878337751154,2.62001293157654e-17,6.889259249707383e-20
