Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72)
3.4129192231372196e-05,1.02584722210824,0.00038380471052328844,0.00019640906153331307,0.0001657358591682338,0.013588547625213165,0.0,0.0,0.0005137998134710184,6.99802155019111e-06,0.055530463596859835,0.002464383059590668,3.464487845035937e-05,5.5382776639288676e-11,7.011161043663414e-08,3.680131892850309e-06,0.0016594778511312379,0.0013486099007103025,9.614241769727339e-05,2.412798108016829e-05,0.029601259874056346,3.6310164025813174e-07,3.311576828306295e-07,3.0137260187362865e-06,9.794613988646848e-08,0.021503010005739998,4.3210667777639065e-07,5.160200859914384e-05,1.0652406091378127e-05,7.591982320455369e-08,1.68635583747293e-07,2.1693116874723608e-10,1.0493377717123082e-07,9.153972018790092e-08,3.76,0.0,1.043197517966236e-06,0.9453846647605019,0.015640865579555137,0.0008059737193596013,0.9798152133538776,0.8193791422351075,8.156851103801775e-07,2.8125803673494912e-09,0.002017438481905326,3.6979853704227458e-06,1.442548217873694e-08,1.4955040245227886e-10,9.475426259218071e-09,0.0033343508586932075,2.915563915254367e-09,0.0002713855148856426,0.00023303273619823227,0.0012864535241879963,0.02412434592173712,4.130703106040662e-06,5.82301319031063e-06,2.4864691631171227e-12,1.5698829492889709e-12,1.2014007448280411e-07,1.41897231597828e-07,7.755656379088929e-05,1.740644425876699e-06,0.005397692576728422,5.14161283877817e-08,2.219268171422396e-10,6.027879433813518e-09,0.0004762634294808514,6.874075110834845e-08,0.00029581785313203114,0.0034741083332943817,7.243066866693916e-09,1.1397184133523068e-12,1.8577649810996595e-06,2.549061897911534e-07
3.443527247318531e-05,1.026117484629381,0.00039054071352316615,0.0001995279016397258,0.00016877730788491597,0.013977041476538771,0.0,0.0,0.0005239611219813966,7.1851700376809026e-06,0.057166805019037904,0.0025429985059852054,3.540188118274663e-05,5.84328717554763e-11,7.258021444830008e-08,3.7565480708090207e-06,0.0017025771483726937,0.0013833471295218987,9.931718924051459e-05,2.4654337755041713e-05,0.0298058841288647,3.6665480586622134e-07,3.424090517961389e-07,3.1888272473993008e-06,1.0160852450602846e-07,0.022150670315819906,4.392894819745335e-07,5.435153342234427e-05,1.1305935378293226e-05,8.015024980894872e-08,1.7684567576631413e-07,2.2762973166582763e-10,1.0689021518571834e-07,9.715881597866848e-08,3.76,0.0,1.0421744482324942e-06,0.9438519674195226,0.016122320965584785,0.0008452375210372096,0.9808605023982121,0.8171222914329472,8.13439386697429e-07,2.804835661275025e-09,0.0020141677643439933,3.758974522626177e-06,1.4595341851321196e-08,1.517165660981274e-10,9.620208276606305e-09,0.0034029940874026865,2.9020553016020904e-09,0.0002758371449263384,0.0002365927713980275,0.0013001672631746855,0.02453072635456713,4.190466950177279e-06,5.907216096625172e-06,2.5333696879667504e-12,1.5994675207959689e-12,1.2240584851953297e-07,1.459919865339162e-07,7.86023182859201e-05,1.7666573398933607e-06,0.005636253570732547,5.265307305788645e-08,2.2529221129588865e-10,6.09765905775491e-09,0.0005104624338857659,7.513318348304373e-08,0.00031035517584067064,0.003612765099571048,7.729987942833887e-09,1.2144937287812655e-12,1.978572041749908e-06,2.7146308304435534e-07
3.474135271499842e-05,1.0263910077491918,0.0003972759581037625,0.00020262554875777046,0.00017180971319610694,0.014371376401019686,0.0,0.0,0.0005340688403907796,7.373699935408505e-06,0.058830117340814364,0.002623179472298618,3.616399402127907e-05,6.159974601718484e-11,7.509399267155867e-08,3.833351939893311e-06,0.001745941407913673,0.0014188166540397332,0.00010255172320836295,2.51810643052747e-05,0.03000934563668303,3.70232926019164e-07,3.539167484990179e-07,3.371100259840598e-06,1.0533505994276649e-07,0.02280675035694537,4.4658215582423765e-07,5.721136172582411e-05,1.1987859143034829e-05,8.453542713762243e-08,1.8530158167087923e-07,2.3870249417501624e-10,1.0885270539212913e-07,1.0307825671940675e-07,3.76,0.0,1.0411292013244424e-06,0.9422959244640539,0.016611976957819338,0.0008861812129668913,0.9819183596340059,0.8148391156752374,8.111674973655452e-07,2.7970006015588276e-09,0.002010847227459998,3.819064679445039e-06,1.4761928617024415e-08,1.5385125183037484e-10,9.763096884861737e-09,0.00347136767577453,2.888405768839572e-09,0.00028026251344981346,0.00024012291348228436,0.0013135677727859581,0.024931543932553445,4.2496394193640775e-06,5.990583936204882e-06,2.580267084287555e-12,1.6290501237961908e-12,1.246715452397414e-07,1.501388235412544e-07,7.963120180000072e-05,1.7921118082943978e-06,0.005880045961603376,5.389174121423173e-08,2.2862387728904223e-10,6.165659658522731e-09,0.0005462880566172134,8.203519160221177e-08,0.0003260080878099896,0.0037554302365237985,8.257056413174102e-09,1.2952867518365322e-12,2.1089647548204767e-06,2.893327386100614e-07
3.5047432956811534e-05,1.026667767789606,0.00040401363238961425,0.00020570286006854098,0.00017483335064445656,0.014771518978138993,0.0,0.0,0.0005441195486960541,7.563544505828997e-06,0.060520349994697,0.002704930502337252,3.6931329007164526e-05,6.488678948606131e-11,7.765322511814211e-08,3.9105562189152255e-06,0.0017895498784594906,0.0014550022799507164,0.00010584639935058452,2.570816312521147e-05,0.030211653918993275,3.7383674604553757e-07,3.656846926666018e-07,3.5606650467179423e-06,1.0912395684190278e-07,0.023470928770080782,4.539894741050812e-07,6.018367435513704e-05,1.2698611866735144e-05,8.907654106859753e-08,1.9400438901603299e-07,2.5015498560505014e-10,1.1082171589328074e-07,1.0930977002563597e-07,3.76,0.0,1.0400623804978569e-06,0.9407167679215078,0.017109790582637344,0.0009288561579206383,0.9829886629872193,0.8125300175744676,8.088698448428173e-07,2.789076570771095e-09,0.002007477366403222,3.8782278419691235e-06,1.4925300873819606e-08,1.5595482626961866e-10,9.904100609837281e-09,0.0035394215819763535,2.8746188229249163e-09,0.00028466266035183726,0.0002436242879323377,0.0013266669951158185,0.02532657743008276,4.308249676750577e-06,6.0731579268115395e-06,2.6271649573802043e-12,1.6586330714872638e-12,1.2693734114731074e-07,1.543357321582669e-07,8.064355511568833e-05,1.816992436640648e-06,0.006128947802929291,5.513135334401721e-08,2.319222012229587e-10,6.231910559477911e-09,0.0005837524165115406,8.947134789820514e-08,0.0003428566084569073,0.003902137645068711,8.827708051784526e-09,1.3825971845240786e-12,2.2497836107740226e-06,3.086303795527175e-07
3.535351319862465e-05,1.0269477425450988,0.00041075714150881393,0.00020876080192602073,0.0001778486082534908,0.015177439113742027,0.0,0.0,0.0005541102255269414,7.754641213071603e-06,0.06223746252608976,0.0027882562877797894,3.770400202284889e-05,6.829761244965383e-11,8.025826629500288e-08,3.9881753610372755e-06,0.001833382930537199,0.0014918866530657963,0.00010920163636397942,2.6235652516554534e-05,0.03041281745096099,3.774670019263783e-07,3.777170526908858e-07,3.757637658542988e-06,1.1297344514466088e-07,0.024142877828458698,4.615164501275776e-07,6.327062212716516e-05,1.3438595050876128e-05,9.377467670723013e-08,2.0295515997409993e-07,2.6199265914905847e-10,1.1279777912941482e-07,1.1586531902957998e-07,3.76,0.0,1.0389746443573453e-06,0.9391147259301098,0.017615720035351123,0.0009733138524242945,0.9840712872158057,0.8101953912639054,8.065468231822569e-07,2.7810649224695025e-09,0.0020040586680266665,3.936439549448466e-06,1.5085524416442512e-08,1.580277495348609e-10,1.0043234506822256e-08,0.0036071079243513993,2.8606979175256845e-09,0.0002890387749205848,0.0002470981419549366,0.0013394773393897831,0.025715628063493843,4.366328879184207e-06,6.154982095176005e-06,2.6740680274902763e-12,1.6882193745544228e-12,1.2920346534037205e-07,1.5858066189802922e-07,8.163976288946072e-05,1.8412856534342425e-06,0.006382832311609294,5.637116945440207e-08,2.351876643269327e-10,6.296444534730158e-09,0.0006228634632384883,9.746596970964183e-08,0.00036098446819600753,0.004052917927272725,9.44561475252904e-09,1.4769567681955593e-12,2.401931208139028e-06,3.294797700979919e-07
3.565959344043776e-05,1.0272309113583311,0.00041751005918882496,0.00021180042820094885,0.0001808559720409852,0.015589110200422156,0.0,0.0,0.000564038220534179,7.946931603280509e-06,0.06398142513641035,0.0028731616980342393,3.848212995128253e-05,7.18360501513801e-11,8.29095409220885e-08,4.066225265996811e-06,0.0018774221403087456,0.0015294513614953786,0.00011261788753738534,2.6763564204777107e-05,0.03061284366969424,3.81124420640445e-07,3.900182364800741e-07,3.962130330419879e-06,1.1688178582681439e-07,0.024822264182284105,4.6916830528927536e-07,6.647432629022229e-05,1.4208177201202601e-05,9.863083196482897e-08,2.1215494036092913e-07,2.7422089706418757e-10,1.1478148280473263e-07,1.2275710340591017e-07,3.76,0.0,1.037866696294585e-06,0.9374900219760168,0.018129724963421134,0.0010196058673786446,0.9851661043743227,0.807835621470875,8.041988171063785e-07,2.772966978006249e-09,0.0020005916092580276,3.993678657248055e-06,1.5242670792042804e-08,1.6007055840979796e-10,1.0180519213279138e-08,0.0036743810565545263,2.8466464481157644e-09,0.0002933921670771729,0.0002505458185598459,0.001352011511198871,0.026098519140393156,4.423909607577316e-06,6.236102473429426e-06,2.72098192045234e-12,1.7178126089707057e-12,1.3147018939402381e-07,1.6287152689562485e-07,8.262024436129292e-05,1.8649796697126655e-06,0.006641568477330595,5.76104914207821e-08,2.3842082066286203e-10,6.359297041453784e-09,0.0006636249298283139,1.0604300083372989e-07,0.00038047905964290224,0.004207798329322593,1.0114692753121477e-08,1.5789300590638621e-12,2.5663744015132608e-06,3.5201351411101857e-07
3.596567368225087e-05,1.027517255171126,0.00042427607953402955,0.000214822858742234,0.00018385601120852083,0.01600650922540538,0.0,0.0,0.000573901224077734,8.14036111289835e-06,0.06575221905318233,0.00295965180384964,3.9265827903834516e-05,7.550616502931943e-11,8.560753846326405e-08,4.1447229876521094e-06,0.0019216503589561578,0.0015676770382257556,0.00011609563550324644,2.7291940792409017e-05,0.03081173899342867,3.848097205926545e-07,4.025928784645452e-07,4.174251625923655e-06,1.2084728124939054e-07,0.025508749542017723,4.769504376928309e-07,6.979687909251847e-05,1.5007694088638604e-05,1.0364593145673728e-07,2.2160476603229417e-07,2.868450148259408e-10,1.1677346051568416e-07,1.2999756057619113e-07,3.76,0.0,1.0367392736711305e-06,0.9358428742853433,0.018651766705479744,0.0010677837915272891,0.9862729842299123,0.8054510828204788,8.018262013112931e-07,2.7647840241256135e-09,0.001997076655801853,4.04992709348052e-06,1.53968156912223e-08,1.62083849657514e-10,1.0315979998411318e-08,0.003741197621798978,2.8324677475407076e-09,0.0002977242387641046,0.00025396873101011386,0.001364282349297779,0.026475095582026913,4.481025309200586e-06,6.316566312430474e-06,2.7679129570496154e-12,1.7474167831146582e-12,1.3373781719909396e-07,1.6720621017460432e-07,8.358544423975236e-05,1.8880644293901241e-06,0.006905021636617618,5.884866484834945e-08,2.4162227525713715e-10,6.420505474142279e-09,0.0007060363154628834,1.1522589374294694e-07,0.0004014313693342086,0.004366802691996173,1.0839110483432021e-08,1.6891151119084596e-12,2.744146254542093e-06,3.7637332698205494e-07
3.6271753924063986e-05,1.0278067565516318,0.0004310589696166895,0.00021782925824387274,0.00018684936322010243,0.016429616826970188,0.0,0.0,0.0005836972347568413,8.334878809594545e-06,0.06754983673004464,0.0030477318946383085,4.005520654535427e-05,7.931224668764628e-11,8.835280660202629e-08,4.223686441115459e-06,0.001966051767130888,0.0016065434630244584,0.00011963538616964759,2.7820833190085317e-05,0.031009508850730946,3.8852361211477515e-07,4.1544582295105316e-07,4.394106596201276e-06,1.248682840033933e-07,0.026201991299011098,4.84868390273685e-07,7.324034443335689e-05,1.5837449277341832e-05,1.0882084045227174e-07,2.3130566661260864e-07,2.9987026405052886e-10,1.18774382208844e-07,1.3759936702307638e-07,3.76,0.0,1.0355931369422462e-06,0.9341734953688848,0.019181808485908225,0.0011178991779476183,0.9873917946284829,0.8030421393640056,7.994293399943222e-07,2.756517311332409e-09,0.0019935142611675572,4.105169598947074e-06,1.5548037395162846e-08,1.6406826371313654e-10,1.0449645822763935e-08,0.003807516586966964,2.818165083000941e-09,0.0003020364558587595,0.0002573683379608553,0.0013763026715273245,0.02684522333222624,4.537709759026259e-06,6.396421322012043e-06,2.814867944272141e-12,1.7770362061666748e-12,1.3600667490566218e-07,1.7158256752481553e-07,8.453582387704641e-05,1.9105315515138635e-06,0.007173054007178787,6.008508043807615e-08,2.44792662950289e-10,6.480108449857378e-09,0.0007500928980079738,1.250374935196715e-07,0.00042393589008828765,0.004529951408296384,1.1623295980658065e-08,1.8081440642625847e-12,2.9363477719482567e-06,4.027102773345046e-07
3.65778341658771e-05,1.0280993996985495,0.0004378625234863926,0.0002208208157850972,0.00018983671897656294,0.016858417301089945,0.0,0.0,0.0005934245253461937,8.530437071649785e-06,0.0693742818816007,0.003137407489548243,4.0850369543525565e-05,8.325880925499977e-11,9.114594378713781e-08,4.30313411307879e-06,0.0020106119141687596,0.001646029662650762,0.0001232376619235845,2.8350298063836956e-05,0.031206157718719405,3.9226679802605604e-07,4.285821040429801e-07,4.621796950198727e-06,1.28943204159913e-07,0.026901643083380125,4.929278188014635e-07,7.680675857108105e-05,1.6697714905655697e-05,1.1415637861096256e-07,2.412586664127096e-07,3.1330183404841633e-10,1.2078494459560799e-07,1.455754396366296e-07,3.76,0.0,1.0344290588996735e-06,0.9324820917153477,0.019719815565271977,0.0011700034936693482,0.9885224018106742,0.8006091443233491,7.970085865965116e-07,2.7481680530017924e-09,0.0019899048660143603,4.1593934551400425e-06,1.5696415298239007e-08,1.6602446896308688e-10,1.0581548420504831e-08,0.0038732992575771226,2.8037416543845682e-09,0.0003063303209665419,0.0002607461195841883,0.001388085131266048,0.027208788667303602,4.593996546706182e-06,6.4757149474413844e-06,2.8618539712561465e-12,1.8066753595144157e-12,1.3827710110292132e-07,1.7599843099079864e-07,8.54718528414007e-05,1.9323742656457166e-06,0.007445525179126571,6.131917485512459e-08,2.479326282342639e-10,6.538145132893979e-09,0.0007957857753690107,1.354999245135368e-07,0.00044809051434358926,0.004697261387860973,1.2471943809300482e-08,1.9366836112562704e-12,3.1441493851081784e-06,4.311849950324268e-07
3.688391440769021e-05,1.0283951704234808,0.0004446905181296904,0.00022379872527772675,0.0001928188082730268,0.0172928985605978,0.0,0.0,0.0006030816076951443,8.726991212519923e-06,0.07122556935988515,0.003228684342413143,4.165141116609579e-05,8.735058629596161e-11,9.398759098364904e-08,4.383084779013656e-06,0.002055317742000782,0.0016861140084593463,0.00012690299420609102,2.8880395332587895e-05,0.03140168916925922,3.960399742398028e-07,4.420069224061187e-07,4.85742123195098e-06,1.3307051486907462e-07,0.02760735526031027,5.011344600952433e-07,8.049813086295658e-05,1.7588732702099244e-05,1.196533332487216e-07,2.514647825634445e-07,3.2714485187658254e-10,1.228058616383573e-07,1.539389370081537e-07,3.76,0.0,1.0332478141856613e-06,0.9307688636269221,0.020265755347515176,0.0012241480724413066,0.9896646706780257,0.7981524400400143,7.945642837486897e-07,2.7397374251913747e-09,0.001986248897799998,4.212588204943967e-06,1.5842028521884375e-08,1.6795314679644345e-10,1.0711721415522993e-08,0.003938509274804485,2.789200593864897e-09,0.00031060734740812095,0.0002641035549386711,0.0013996420855756984,0.02756569742137272,4.649918594852666e-06,6.554493690073309e-06,2.908878212290746e-12,1.836338772698763e-12,1.405494373522341e-07,1.8045161197807908e-07,8.639400097838344e-05,1.953587341562822e-06,0.0077222925607738175,6.255043110502748e-08,2.5104280630366165e-10,6.594654605866314e-09,0.0008431019344146529,1.4663448067038167e-07,0.0004739964089849724,0.004868746027757177,1.3390021422543714e-08,2.0754353622757174e-12,3.3687921667005666e-06,4.619678420999111e-07
3.7189994649503324e-05,1.0286940561127749,0.00045154667182754356,0.00022676416702080535,0.00019579638570498448,0.0177330520496589,0.0,0.0,0.0006126671971183723,8.924499057831574e-06,0.0731037248807387,0.0033215684407846982,4.245841404492798e-05,9.159252362937657e-11,9.687842278121882e-08,4.4635572305410685e-06,0.0021001575939106794,0.001726774310625817,0.00013063191556390123,2.9411185747596727e-05,0.03159610592208827,3.9984383040371955e-07,4.5572561919654913e-07,5.101075001041729e-06,1.3724875628296975e-07,0.028318775367193454,5.094941007986885e-07,8.4316444514154e-05,1.8510715215563044e-05,1.253124718930378e-07,2.6192502048430496e-07,3.4140438077994426e-10,1.2483785521295573e-07,1.6270326058185387e-07,3.76,0.0,1.0320501692173885e-06,0.9290340051894311,0.020819597445336898,0.0012803840705813121,0.9908184650105889,0.7956723581151524,7.920967634075544e-07,2.7312265671092665e-09,0.0019825467707166398,4.2647453704088984e-06,1.5984954632414213e-08,1.6985497757736388e-10,1.0840199480751149e-08,0.004003112595890446,2.7745449666652853e-09,0.000314869034664832,0.00026744210079297087,0.0014109854758882847,0.027915874141104795,4.7055077131039864e-06,6.632802478515682e-06,2.9559477391344286e-12,1.866030905298899e-12,1.4282401917947858e-07,1.8493990399221583e-07,8.730273103442872e-05,1.9741670144163443e-06,0.008003211777885454,6.37783784299622e-08,2.541238055045962e-10,6.649675292572608e-09,0.0008920243459360181,1.5846152039357122e-07,0.0005017578723108246,0.005044415189288429,1.4382774901311948e-08,2.225136070760746e-12,3.611588751177637e-06,4.952390433300281e-07
3.749607489131644e-05,1.0289960456704461,0.00045843460528835483,0.00022971829052774906,0.00019877021716868868,0.0181788726167002,0.0,0.0,0.0006221801767758238,9.122920482388287e-06,0.07500878460956506,0.0034160659993136447,4.327144712271018e-05,9.598976995444058e-11,9.981913800706347e-08,4.544570015513138e-06,0.0021451212084924198,0.0017679879083488815,0.00013442495128572468,2.994272858267035e-05,0.03178940990384195,4.0367905056324564e-07,4.6974364748875407e-07,5.352851012529514e-06,1.414765378075205e-07,0.029035548494911665,5.180125470112292e-07,8.826365731459038e-05,1.946384723621164e-05,1.31134553906301e-07,2.7264036677385734e-07,3.5608541695271794e-10,1.268816460457491e-07,1.718820555715148e-07,3.76,0.0,1.030836872649362e-06,0.9272777043680744,0.021381313705580083,0.0013387624257659215,0.9919836476378162,0.7931692197254941,7.896063471667264e-07,2.722636582186275e-09,0.0019787988858948474,4.315858171688851e-06,1.6125268473046335e-08,1.7173062766303796e-10,1.0967017548693668e-08,0.004067077459379234,2.759777772885315e-09,0.00031911684549873904,0.00027076317207127453,0.001422126721781887,0.02825926118338299,4.7607941915536055e-06,6.710684095343961e-06,3.0030693445134133e-12,1.895756035911944e-12,1.45101167614186e-07,1.8946108503116517e-07,8.819849190019004e-05,1.994110906424126e-06,0.008288137026260065,6.50025917436178e-08,2.571761913288473e-10,6.703244436650826e-09,0.000942532083870818,1.710003667205053e-07,0.0005314821739294301,0.005224275180456048,1.545573400728164e-08,2.3865577287374518e-12,3.873923939040029e-06,5.311887735304052e-07
