Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67),C2H2F3(68),S(5214),CFO(51),CHF2O(615),S(3044),CFO3(5914),CHFO2(172),S(459),C2H4(456),C2H2F2(59),C#CC(5603),C3H4(6319),CHF(40)
4.09046554602341e-06,0.8617960682285877,1.1372515884845366e-05,7.319794166575726e-06,5.010605285554628e-06,0.00011593185521603004,0.0,0.0,9.351716877657411e-06,6.074201045536181e-08,0.0003385574019294397,1.5698148067294575e-05,1.4525250204054602e-07,8.350657307782191e-16,3.262759736146999e-11,5.34557610722493e-08,1.9420283441407657e-05,5.436241765444927e-05,9.647814673404296e-08,3.0565177565655084e-08,0.0011868607540076136,8.565676257922128e-09,2.209706110291048e-09,5.872559051154697e-10,5.201771396165382e-10,0.00015516358730966408,1.5322459422908878e-07,7.555390796271338e-07,8.102554592700631e-10,1.1229815211307835e-11,6.224319403555435e-11,3.440416118006892e-11,1.306825437960686e-08,4.746138917659137e-09,3.76,0.0,3.8929161455728205e-06,0.9977711077520652,0.00011381163339620678,2.2252978433288833e-05,0.5046805690851621,0.5015154223485846,3.3264339735301367e-07,9.31779750638934e-10,0.0018092015397590357,1.422453859551897e-07,8.953383041692894e-11,3.905995680230817e-12,2.2035002318006017e-10,7.385654129780564e-05,1.7612221803766714e-09,4.235889905696357e-06,4.2749049705251625e-06,3.823465863817728e-05,0.00028805728507789714,1.1546665271826487e-07,1.583578577920877e-07,3.5259432234912073e-15,7.259341645612468e-15,2.116233352730635e-09,9.309732159599571e-10,2.3246696352192054e-06,3.279940148510569e-08,6.501559420540681e-07,4.109261908174017e-12,9.202406853479389e-10,5.1655211526400887e-08,2.719509697521584e-10,1.868789287264669e-09,5.002072031449645e-05,4.3348747361105e-06,1.3826282601855215e-10,3.007313342660579e-11,3.231823874381669e-14,1.1365708430065258e-07,1.8989440124846086e-06,3.968505907973918e-11,2.2502390376693985e-09,2.959581981621593e-10,9.651876862156792e-10,2.234561973821493e-05,2.057800588600753e-08,4.388493811937831e-13,1.2383153366763061e-17,2.946982448432891e-10,2.62918336433989e-09,9.227010066031874e-16,4.302177650227333e-08,2.711341331277753e-12,2.9002019631620875e-15,1.9658227320941372e-10,6.489803844367883e-11,2.6959254724232927e-18,1.7057195079343294e-08,1.1227725682007466e-12,2.312395015023076e-09,1.5015507897024229e-15,2.664553141196276e-14,3.936523498856689e-12,1.0797501589961107e-14,1.0790170721929366e-06,7.52175479594633e-09,1.7386429495540214e-13,2.1261216611151418e-07
4.098529372165478e-06,0.8617965992537393,1.1375503348559028e-05,7.32256834660498e-06,5.014271857217439e-06,0.00011612170567085283,0.0,0.0,9.361078943693917e-06,6.081709976670375e-08,0.0003394295804002756,1.5733227762317534e-05,1.454777032584821e-07,8.372292455457098e-16,3.270316285005543e-11,5.3480392176456966e-08,1.9458464439459445e-05,5.4474925788069226e-05,9.67336043074361e-08,3.064226711236971e-08,0.001189399948555385,8.584247374444556e-09,2.210834543552976e-09,5.896822363931079e-10,5.212173182307635e-10,0.0001555035853009297,1.5322416064321275e-07,7.565468915147551e-07,8.149700927851894e-10,1.1273742537502605e-11,6.240979761348774e-11,3.441720323271962e-11,1.3069435234202652e-08,4.7466696210245075e-09,3.76,0.0,3.812630533135676e-06,0.9977702035548494,0.00011404959416285216,2.2256687033436203e-05,0.5046836346414779,0.5015116526964005,3.3263146935185115e-07,9.317719084319427e-10,0.0018091998996892671,1.4230581095425025e-07,8.955122605086936e-11,3.908198298063082e-12,2.2050931335376373e-10,7.400250210908391e-05,1.7612064994941787e-09,4.23790487040842e-06,4.2767429200543e-06,3.824064503019637e-05,0.00028872581075891436,1.154959649498881e-07,1.5839811063541798e-07,3.527560559733349e-15,7.262672963627543e-15,2.1172140814641018e-09,9.32996102394603e-10,2.3254797429050534e-06,3.287568957713312e-08,6.530646874935049e-07,4.1110145086981435e-12,9.220526252962373e-10,5.1623982753087227e-08,2.720451054771301e-10,1.868757408207416e-09,5.002573863871601e-05,4.3505777140852e-06,1.3798254765497735e-10,3.0091431659751885e-11,3.2253623740317976e-14,1.1369217525309091e-07,1.9034182431901242e-06,3.977948556876415e-11,2.2519173966298054e-09,2.961792021159554e-10,9.65846802767246e-10,2.234580463065706e-05,2.0621111835854106e-08,4.391476748164338e-13,1.2391577836389781e-17,2.955310878627185e-10,2.629164740578604e-09,9.232048717210346e-16,4.305264557385651e-08,2.7202182706059363e-12,2.904425914109294e-15,1.9691782685664347e-10,6.500079170433051e-11,2.69776081390783e-18,1.7103789750357816e-08,1.1220920008953308e-12,2.3159440658452636e-09,1.5056503245179556e-15,2.6705375143796377e-14,3.937209638348091e-12,1.081170957706824e-14,1.0801120419478953e-06,7.568244641988982e-09,1.749389464601857e-13,2.1314226215998503e-07
4.1065931983075465e-06,0.8617971300574397,1.1378539000104239e-05,7.3253723054543874e-06,5.017955933645211e-06,0.00011631161104801619,0.0,0.0,9.370443921737301e-06,6.089213855836982e-08,0.00034030214307219435,1.5768323847064446e-05,1.4570322844898744e-07,8.394019516694576e-16,3.277890921071711e-11,5.3505236044977937e-08,1.9496663371199502e-05,5.4587430866917724e-05,9.698955150186812e-08,3.0719529763058536e-08,0.0011919391100298686,8.602818350478354e-09,2.2119720069585733e-09,5.921150543728219e-10,5.222580430788488e-10,0.0001558437198926088,1.5322374111955318e-07,7.575549049510498e-07,8.197025718773624e-10,1.1317776810470467e-11,6.257679196235903e-11,3.443038452352653e-11,1.3070623349733008e-08,4.747200489007181e-09,3.76,0.0,3.734204263325146e-06,0.9977692988873972,0.00011428772792290152,2.226040302903619e-05,0.5046866986558631,0.5015078806583597,3.326197581817834e-07,9.317640812289034e-10,0.0018091982589085313,1.423662078782306e-07,8.956880086426339e-11,3.9103981858644605e-12,2.2066937578838448e-10,7.414844569169344e-05,1.7611903540483006e-09,4.239936189065424e-06,4.278597241324576e-06,3.8246803389562686e-05,0.00028939430160228026,1.1552576402828556e-07,1.5843903259058688e-07,3.5291918605862176e-15,7.266035024799653e-15,2.11820323998075e-09,9.350195774325465e-10,2.326299555531445e-06,3.295197300316191e-08,6.559806166339206e-07,4.1127829311085736e-12,9.238654014554012e-10,5.159280540771737e-08,2.721403771444852e-10,1.8687260162932606e-09,5.003075643807719e-05,4.366309739129523e-06,1.37709385348152e-10,3.010978984311963e-11,3.219065945641612e-14,1.13727559210592e-07,1.907895123189188e-06,3.98739666254412e-11,2.253604468395668e-09,2.9640136920023245e-10,9.665098683794554e-10,2.234598960594952e-05,2.0664218570068214e-08,4.3944776559084016e-13,1.2400052989863948e-17,2.9636571553859495e-10,2.6291464701976994e-09,9.237122232856824e-16,4.3083375514624595e-08,2.7291114841837448e-12,2.908664854790333e-15,1.9725329801815953e-10,6.510351562733974e-11,2.699607155589123e-18,1.7150490484402557e-08,1.1214125530116324e-12,2.3194920307817952e-09,1.509759166523544e-15,2.6765247129147874e-14,3.937913640845855e-12,1.0825662219576807e-14,1.081206794580412e-06,7.61492524770122e-09,1.760180078886974e-13,2.136729130198459e-07
4.114657024449615e-06,0.8617976606466291,1.1381622641560333e-05,7.328205925894828e-06,5.021657457184737e-06,0.00011650157213796685,0.0,0.0,9.379811868898775e-06,6.096712752000987e-08,0.00034117509330623057,1.5803436460624787e-05,1.4592907815922478e-07,8.415838762197032e-16,3.2854836953895824e-11,5.353029188205336e-08,1.953488038055978e-05,5.469993289709896e-05,9.724599053006462e-08,3.079696584080452e-08,0.0011944782384622882,8.621389186484327e-09,2.2131184683374715e-09,5.94554376557382e-10,5.232993182094828e-10,0.00015618399243885896,1.5322333549708882e-07,7.585631226612374e-07,8.244529370667103e-10,1.136191831682562e-11,6.274417814924085e-11,3.444370450401304e-11,1.3071818692385056e-08,4.747731522617951e-09,3.76,0.0,3.657594276510449e-06,0.9977683937469183,0.00011452603550551755,2.226412642611562e-05,0.5046897611727578,0.5015041062729746,3.3260825881006154e-07,9.317562686513168e-10,0.0018091966173555477,1.4242657798558775e-07,8.958655417589214e-11,3.912603051275213e-12,2.2083020834293729e-10,7.429437234955301e-05,1.7611742233911233e-09,4.241983800411964e-06,4.2804678721813754e-06,3.825313337859845e-05,0.0002900627608903012,1.1555604794486772e-07,1.5848062089843061e-07,3.530837102606303e-15,7.269427015465318e-15,2.1192008331598685e-09,9.370436467189958e-10,2.327129035386155e-06,3.302825213870412e-08,6.589037442447247e-07,4.114566998526832e-12,9.256790206912909e-10,5.156167956553831e-08,2.722367803297388e-10,1.8686951025217623e-09,5.003577372078467e-05,4.382070831828725e-06,1.37443181254726e-10,3.0128207837262195e-11,3.212930927297967e-14,1.1376323510636978e-07,1.9123746653939516e-06,3.9968502526837865e-11,2.255300230079465e-09,2.9662469641231844e-10,9.671768730753654e-10,2.234617466583785e-05,2.0707326151892224e-08,4.3974964896598886e-13,1.2408578698774939e-17,2.972021375777636e-10,2.629128548979195e-09,9.24223052354801e-16,4.3113966967864626e-08,2.7380210052328627e-12,2.912918778242858e-15,1.975886876449235e-10,6.52062104564672e-11,2.701464505340908e-18,1.7197297476885863e-08,1.1207342261698152e-12,2.323038917488497e-09,1.513877354015859e-15,2.68251476082308e-14,3.9386354359750724e-12,1.083947890368589e-14,1.0823013306462226e-06,7.661797044248817e-09,1.7710148920931842e-13,2.1420412130105985e-07
4.122720850591683e-06,0.8617981910281164,1.1384754076248638e-05,7.331069091307195e-06,5.0253763705284755e-06,0.00011669158972787353,0.0,0.0,9.3891828420427e-06,6.104206733876919e-08,0.00034204843445638527,1.5838565741720177e-05,1.4615525293425073e-07,8.437750462874332e-16,3.2930946587830196e-11,5.355555889599506e-08,1.9573115610907936e-05,5.481243188473296e-05,9.750292359223679e-08,3.087457566684641e-08,0.0011970173338837534,8.639959882921647e-09,2.2142738956881338e-09,5.970002204936145e-10,5.243411476573726e-10,0.0001565244042886242,1.5322294361802946e-07,7.595715473596936e-07,8.292212289854545e-10,1.1406167343907502e-11,6.291195724026547e-11,3.445716262851666e-11,1.3073021228739364e-08,4.748262722864241e-09,3.76,0.0,3.582758510676816e-06,0.9977674881308611,0.00011476451773708183,2.226785723068307e-05,0.5046928222355991,0.5015003295777772,3.32596966320529e-07,9.317484703292874e-10,0.0018091949747400594,1.4248692252067076e-07,8.960448530830533e-11,3.9148461985615445e-12,2.209917925709296e-10,7.444028238578945e-05,1.7611585869858503e-09,4.244047643518741e-06,4.282354750796004e-06,3.825963465561369e-05,0.0002907311918968515,1.1558681470134168e-07,1.585228728141933e-07,3.5324963905792893e-15,7.272845033716837e-15,2.1202067155051902e-09,9.390683132121715e-10,2.327968144937016e-06,3.310452735832044e-08,6.618340851881462e-07,4.116368002919958e-12,9.274934898433269e-10,5.153060530185625e-08,2.723343106295376e-10,1.8686646580926544e-09,5.0040790494863986e-05,4.397861012835839e-06,1.3718378114960938e-10,3.014668550352071e-11,3.206953741037904e-14,1.1379920187948687e-07,1.91685688268583e-06,4.0063093549349396e-11,2.2570046588487338e-09,2.968491807558538e-10,9.678478068797044e-10,2.2346359812022654e-05,2.075043464455909e-08,4.4005332039146513e-13,1.2417154835146405e-17,2.9804036365406083e-10,2.629110972789223e-09,9.247373500672082e-16,4.3144420573931784e-08,2.7469468669515758e-12,2.917187733959297e-15,1.979239966941873e-10,6.530887643811677e-11,2.7033328591964495e-18,1.724421092258506e-08,1.1200570219914747e-12,2.326584733723912e-09,1.5180049171170823e-15,2.68850768203331e-14,3.939374236041459e-12,1.0853662855328941e-14,1.0833956506982365e-06,7.708860463406979e-09,1.7818940040435183e-13,2.1473588960955992e-07
4.130784676733752e-06,0.8617987212085527,1.1387933108447653e-05,7.333961685681279e-06,5.029112616711267e-06,0.00011688166460164753,0.0,0.0,9.398556897788034e-06,6.111695869929644e-08,0.00034292216986956195,1.5873711828429922e-05,1.4638175331702736e-07,8.459754889845049e-16,3.300723861857477e-11,5.358103629917728e-08,1.961136920509601e-05,5.4924927837147016e-05,9.776035287631723e-08,3.0952359560603704e-08,0.0011995563963252559,8.658530440247999e-09,2.2154382571774956e-09,5.994526037723756e-10,5.253835354432182e-10,0.0001568649567856605,1.5322256532782116e-07,7.605801817511831e-07,8.340074883782132e-10,1.1450524179782965e-11,6.30801303006648e-11,3.4470758354182896e-11,1.3074230925754953e-08,4.7487940907487e-09,3.76,0.0,3.5096558760820526e-06,0.9977665820362094,0.00011500317544121368,2.2271595448729942e-05,0.5046958818868474,0.5014965506093441,3.325858759109398e-07,9.317406859012892e-10,0.0018091933312462834,1.425472427138982e-07,8.9622593586265e-11,3.9171038553349706e-12,2.2115413308444804e-10,7.458617610397988e-05,1.7611426970880184e-09,4.246127657781746e-06,4.284257815664946e-06,3.8266306875031573e-05,0.0002913995978873151,1.1561806231081446e-07,1.585657856084907e-07,3.5341695699658026e-15,7.27629144449835e-15,2.1212208685087424e-09,9.410935841140456e-10,2.328816846831896e-06,3.3180799035609434e-08,6.647716544186133e-07,4.118185401659932e-12,9.293088157245185e-10,5.149958269204146e-08,2.724329636617017e-10,1.8686346744008315e-09,5.004580676816605e-05,4.413680302871796e-06,1.369310343351453e-10,3.0165222703905613e-11,3.201130890764069e-14,1.1383545847480664e-07,1.921341787915707e-06,4.0157739968703125e-11,2.2587177319278915e-09,2.9707481924105523e-10,9.685226598202898e-10,2.234654504616074e-05,2.0793544111292765e-08,4.4035877531810255e-13,1.2425781270487241e-17,2.988804034085711e-10,2.6290937375759875e-09,9.25255107642441e-16,4.317473697026318e-08,2.755889102515693e-12,2.9214717239822888e-15,1.982592261293538e-10,6.54115138212854e-11,2.7052121391130822e-18,1.7291231015663783e-08,1.1193809420951508e-12,2.3301294873474345e-09,1.5221418436354493e-15,2.694503500384699e-14,3.9401303894893e-12,1.086785443969407e-14,1.0844897552865878e-06,7.756115937562094e-09,1.7928175147087975e-13,2.152682205472872e-07
4.13884850287582e-06,0.8617992511944563,1.1391159543412967e-05,7.33688359361478e-06,5.032866139109651e-06,0.00011707179753995665,0.0,0.0,9.407934092509421e-06,6.119180228374944e-08,0.00034379630288552715,1.590887485821648e-05,1.4660857984843118e-07,8.481852314422732e-16,3.308371355001073e-11,5.360672330803229e-08,1.9649641305420834e-05,5.503742076101448e-05,9.801828055797247e-08,3.103031783969488e-08,0.0012020954258176685,8.677100858919595e-09,2.21661152114067e-09,6.019115440285379e-10,5.264264855737923e-10,0.00015720565126855837,1.532222004750317e-07,7.615890285300861e-07,8.388117561022147e-10,1.149498911324636e-11,6.32486983947965e-11,3.448449114096012e-11,1.3075447750766728e-08,4.749325627268374e-09,3.76,0.0,3.4382462379716928e-06,0.997765675459947,0.00011524200943878327,2.2275341086231233e-05,0.5046989401680031,0.5014927694033138,3.3257498289042225e-07,9.317329150140434e-10,0.0018091916870686194,1.4260753978188746e-07,8.964087833774467e-11,3.9193534527130735e-12,2.2131724065578696e-10,7.473205380625225e-05,1.761126495163454e-09,4.24822378292159e-06,4.2861770056092226e-06,3.827314968747476e-05,0.0002920679821185476,1.1564978879767486e-07,1.586093565671882e-07,3.5358564777702236e-15,7.279768823913287e-15,2.1222433772372354e-09,9.43119467450896e-10,2.329675103898667e-06,3.3257067543200326e-08,6.677164669823249e-07,4.1200179447272245e-12,9.311250051215949e-10,5.146861181153191e-08,2.725327350651634e-10,1.8686051430328e-09,5.005082254837025e-05,4.42952872272551e-06,1.3668479357702285e-10,3.018381930117345e-11,3.195458960754527e-14,1.1387200384298913e-07,1.925829393904073e-06,4.025244205996143e-11,2.2604394265994546e-09,2.973016088848927e-10,9.692014219289904e-10,2.2346730369865938e-05,2.083665461530847e-08,4.4066600919837866e-13,1.2434457876178699e-17,2.9972226644980833e-10,2.62907683936834e-09,9.257763163794833e-16,4.320491679138756e-08,2.764847745079216e-12,2.9257707116099054e-15,1.9859437691988019e-10,6.5514122857528e-11,2.7071023224744144e-18,1.73383579496836e-08,1.1187059881030384e-12,2.3336731863180224e-09,1.5262881548217193e-15,2.7005022396270663e-14,3.940904464091203e-12,1.0881715655163289e-14,1.085583644958664e-06,7.803563899712968e-09,1.8037855241999052e-13,2.1580111671221713e-07
4.146912329017889e-06,0.8617997809921883,1.13944331876463e-05,7.339834700310702e-06,5.0366368814412386e-06,0.0001172619893202501,0.0,0.0,9.417314482339172e-06,6.126659877180525e-08,0.00034467083683684027,1.5944054968202e-05,1.4683573306726724e-07,8.504043008130345e-16,3.316037188386395e-11,5.3632619143040805e-08,1.9687932053603043e-05,5.514991066213066e-05,9.82767088005849e-08,3.11084508199673e-08,0.001204634422391739,8.695671139391108e-09,2.2177936560805145e-09,6.04377058940965e-10,5.274700020421451e-10,0.00015754648907078135,1.5322184891119903e-07,7.625980903797007e-07,8.436340731276619e-10,1.1539562433815296e-11,6.341766258617954e-11,3.449836045159238e-11,1.3076671671484076e-08,4.749857333415921e-09,3.76,0.0,3.3684903866771076e-06,0.9977647683995492,0.00011548102054793487,2.227909414914675e-05,0.5047019971196379,0.5014889859944174,3.32564282675943e-07,9.31725157322266e-10,0.0018091900419201922,1.4266781492767846e-07,8.965933889502658e-11,3.921629744126861e-12,2.214810997816509e-10,7.487791579304256e-05,1.7611108428052862e-09,4.2503359589821135e-06,4.288112259773133e-06,3.8280162739915795e-05,0.0002927363478388121,1.1568199219639213e-07,1.586535829903022e-07,3.5375572158010744e-15,7.283273363019513e-15,2.1232741574077154e-09,9.451459665508298e-10,2.3305428791451096e-06,3.333333325274923e-08,6.706685380165016e-07,4.121866507674615e-12,9.329420647953124e-10,5.1437692735839195e-08,2.726336204999419e-10,1.8685760557608123e-09,5.0055837842989684e-05,4.445406293254022e-06,1.3644491499705076e-10,3.0202475158911875e-11,3.189934613142792e-14,1.1390883694047524e-07,1.930319713441279e-06,4.034720009752709e-11,2.262169720206121e-09,2.975295467113963e-10,9.698840832433884e-10,2.234691578471049e-05,2.087976621981321e-08,4.4097501748720116e-13,1.2443184524233056e-17,3.005659623540384e-10,2.629060274273352e-09,9.26300967657e-16,4.323496066894228e-08,2.7738228277747717e-12,2.930084723689547e-15,1.9892945004110872e-10,6.561670380089637e-11,2.709003435317872e-18,1.7385591917623697e-08,1.1180321616423798e-12,2.3372158386919276e-09,1.5304438987479203e-15,2.706503923419135e-14,3.94169575680459e-12,1.0895771975223282e-14,1.0866773202591677e-06,7.851204783472936e-09,1.8147981327640543e-13,2.163345806984069e-07
4.154976155159957e-06,0.861800310607995,1.1397753848779952e-05,7.3428148915760766e-06,5.040424787762205e-06,0.00011745224071677357,0.0,0.0,9.426698123168388e-06,6.134134884066616e-08,0.00034554577504880996,1.597925229505967e-05,1.4706321351027901e-07,8.52632724272616e-16,3.3237214119718174e-11,5.365872302872417e-08,1.9726241590855486e-05,5.526239754810514e-05,9.853563975542496e-08,3.118675881551622e-08,0.0012071733860780903,8.714241282115621e-09,2.218984630667387e-09,6.068491662324957e-10,5.285140888275989e-10,0.00015788747152068323,1.53221510490877e-07,7.636073699736933e-07,8.484744805379586e-10,1.1584244431730338e-11,6.358702393752425e-11,3.4512365751614957e-11,1.307790265598011e-08,4.750389210179891e-09,3.76,0.0,3.3003500196749614e-06,0.9977638608521892,0.00011572020958410086,2.228285464342188e-05,0.5047050527814101,0.5014852004164945,3.3255377079081486e-07,9.317174124884804e-10,0.0018091883958258586,1.4272806934086222e-07,8.967797459297248e-11,3.9239256092746064e-12,2.2164570332757344e-10,7.502376236585735e-05,1.761094749171915e-09,4.252464126329662e-06,4.290063517623597e-06,3.828734567576728e-05,0.0002934046982877389,1.1571467055192844e-07,1.5869846219235162e-07,3.5392717204274223e-15,7.286805253399975e-15,2.1243130662045263e-09,9.471730864217987e-10,2.331420135758854e-06,3.340959653493559e-08,6.736278827489312e-07,4.123731732035325e-12,9.347600014804961e-10,5.14068255405522e-08,2.7273561564721055e-10,1.8685474045391298e-09,5.0060852659374535e-05,4.461313035382586e-06,1.3621125800574407e-10,3.0221190141407445e-11,3.184554586385362e-14,1.1394595672944149e-07,1.9348127592876874e-06,4.0442014355146556e-11,2.2639085901520218e-09,2.977586297518412e-10,9.705706338077764e-10,2.234710129222586e-05,2.092287898800611e-08,4.4128579564241044e-13,1.2451961086695398e-17,3.014115006654779e-10,2.629044038474853e-09,9.268290529343335e-16,4.326486923168364e-08,2.782814383713924e-12,2.9344138091617757e-15,1.9926444647416398e-10,6.571925690790199e-11,2.710915373437754e-18,1.743293311189382e-08,1.1173594643378143e-12,2.3407574526213284e-09,1.5346090459883736e-15,2.712508575329953e-14,3.9425040791587605e-12,1.090991346762109e-14,1.0877707817301479e-06,7.899039023071172e-09,1.8258554407971969e-13,2.1686861509602377e-07
4.1630399813020256e-06,0.8618008400479727,1.1401121335276075e-05,7.345824053820706e-06,5.0442298024651645e-06,0.00011764255250058628,0.0,0.0,9.436085070648116e-06,6.14160531650668e-08,0.0003464211208394513,1.6014466974722413e-05,1.4729102171216226e-07,8.548705290204018e-16,3.3314240755030305e-11,5.368503419363617e-08,1.9764570057847026e-05,5.5374881425338786e-05,9.879507556179943e-08,3.1265242138704597e-08,0.0012097123169072155,8.732811287544613e-09,2.2201844137387783e-09,6.093278836699314e-10,5.295587498958395e-10,0.00015822859994153252,1.532211850715435e-07,7.646168699757073e-07,8.533330195299603e-10,1.1629035397955101e-11,6.3756783510765e-11,3.4526506509344186e-11,1.30791406726822e-08,4.750921258544698e-09,3.76,0.0,3.2337877226239444e-06,0.9977629528149159,0.00011595957736001725,2.2286622574988382e-05,0.5047081071920861,0.5014814127025148,3.325434428619488e-07,9.317096801828817e-10,0.00180918674894492,1.427883041977262e-07,8.969678476937159e-11,3.9262233388619255e-12,2.218110612676596e-10,7.516959382421582e-05,1.7610784833919955e-09,4.254608225652404e-06,4.2920307189494735e-06,3.82946981349785e-05,0.00029407303669628517,1.1574782192094339e-07,1.5874399150341103e-07,3.540999847907351e-15,7.29036662741427e-15,2.1253601960516405e-09,9.492008349298366e-10,2.332306837107267e-06,3.348585775945492e-08,6.76594516497476e-07,4.125612379471465e-12,9.365788218862071e-10,5.137601030134108e-08,2.728387162092262e-10,1.8685191815003126e-09,5.006586700471519e-05,4.477248970104737e-06,1.3598368523416944e-10,3.0239964113671834e-11,3.1793156936764003e-14,1.1398336217778333e-07,1.939308544173847e-06,4.0536885105913525e-11,2.2656560139040506e-09,2.979888550449394e-10,9.712610636742025e-10,2.2347286893903634e-05,2.0965992983078725e-08,4.4159833912520584e-13,1.2460787435262227e-17,3.0225889089651377e-10,2.6290281282318916e-09,9.273605637501959e-16,4.3294643105498404e-08,2.7918224459876436e-12,2.9387579288736806e-15,1.995993672058425e-10,6.582178243747582e-11,2.712838137897247e-18,1.7480381724347687e-08,1.1166878978174326e-12,2.3442980363528286e-09,1.5387836322719122e-15,2.7185162188419186e-14,3.9433299780566516e-12,1.0923876903834304e-14,1.0888640299110395e-06,7.947067053354124e-09,1.8369575488365095e-13,2.1740322249137664e-07
