Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(3087),CF2CH(73),C2HF2(72),C2HF(58),C2HF(4088),S(3189),S(4414),CF2(43),CF2O(49),S(4555),S(5169),C2F(4087)
0.00011684004519730832,0.7374907251073055,8.844498917126539e-05,3.539719226249876e-05,7.199133380937551e-05,0.005778088723905438,0.0,0.0,0.0006156638720123687,2.3453980626205998e-05,0.03588310147766007,0.0012078317383386807,2.7408142362375437e-06,7.187271757769734e-14,3.8179824014561644e-10,2.1704930009409642e-07,0.001892847291242514,0.00213687916682283,4.195971850919876e-06,1.4458625730950038e-08,0.0007649824357991077,7.945387852885299e-10,2.6565237062817144e-08,4.6723173744081134e-05,3.285944798548032e-07,0.015581615677775192,3.7166677308161324e-08,0.000294853409332354,0.0006157130597589934,5.590788150984269e-07,1.116133655588286e-07,1.4041334494798497e-10,1.06470661518273e-07,5.416772183990187e-07,3.76,0.0,0.000491781719904239,0.9579651210794223,0.014996504175574892,0.0014268339053170693,0.6317466115654664,0.5564220543506628,1.3861228956266472e-08,8.186001394953147e-12,0.0004398513551832594,2.8278919268903592e-05,1.0996223480426188e-09,1.823372637897754e-10,6.2921889240888875e-09,0.01015462858873481,3.019826615971282e-10,1.637911860899709e-05,1.5185005567021783e-05,0.00033578380557346176,0.003884027742090135,1.0156837396665912e-05,1.1226715781133525e-05,1.9135451717644436e-12,3.6181614495545894e-13,8.906247280048807e-09,2.903866227272851e-09,9.027728472379772e-05,3.6265151180299387e-06,0.0021612216790481043,5.664027678685158e-07,4.767481984123383e-12,5.6768404627688874e-08,0.00010799776216456212,1.5948963829716366e-07,0.0030136794450760095,0.0015036989341576407,4.2702695128528793e-07,9.425213260172795e-10,5.748899900063562e-07,4.6563656861918296e-08,0.00021263335482996507,2.7133426298796175e-10,3.0894459613141092e-06,1.0344584202566367e-08,0.00013446748494645242,0.00011524246075974151,1.053938507573103e-13,1.641305584110098e-14,2.3191581093576053e-08
0.00011716442806952067,0.7375173670140394,8.851585090983222e-05,3.542888113489047e-05,7.20680145319995e-05,0.0058016457383575125,0.0,0.0,0.0006164139634033561,2.3515125938768584e-05,0.036104077155269004,0.0012148935217848947,2.7576713610548205e-06,7.221165830440998e-14,3.832033913296669e-10,2.1731160929282293e-07,0.0018951527017488337,0.002149028812994551,4.221921354713145e-06,1.453093465272386e-08,0.0007680156883501592,8.000950452575507e-10,2.6622819591608407e-08,4.7084212487381604e-05,3.2935359797220683e-07,0.015658875840812717,3.7463550505412085e-08,0.00029747554300879007,0.0006206324108023876,5.625750320238639e-07,1.122132917904655e-07,1.41431863264947e-10,1.0679190378319115e-07,5.485665388962825e-07,3.76,0.0,0.0004819969076084904,0.9577477903181258,0.015073565544297627,0.0014360904442135046,0.6319241920005407,0.5561859018273051,1.3818490786905436e-08,8.182145970396275e-12,0.0004397515675172773,2.829990945624654e-05,1.1001113714718746e-09,1.8243305299218943e-10,6.2959917413008166e-09,0.010184298710784984,3.01775114169823e-10,1.6392466497246324e-05,1.5196081843033396e-05,0.0003359112851999104,0.0038870010954079617,1.0160345133228321e-05,1.1230574773383921e-05,1.9153577582461413e-12,3.6215857941459475e-13,8.91492019968535e-09,2.918232183536032e-09,9.032270717911687e-05,3.628341209822216e-06,0.0021745654184403772,5.669445385532909e-07,4.770079421400115e-12,5.678204121066717e-08,0.0001087812024214784,1.6045896745507934e-07,0.0030146727415175266,0.0015138125771354271,4.2566085798176534e-07,9.393048095365404e-10,5.757819236707717e-07,4.663502095987069e-08,0.00021410967693796915,2.732233809611317e-10,3.093640023975068e-06,1.0355909655569479e-08,0.00013490818920093925,0.00011651682899985034,1.0550921475611543e-13,1.6431019219225252e-14,2.334320320124186e-08
0.00011748881094173302,0.7375440296065485,8.858619063239576e-05,3.5460272372678695e-05,7.214400050930781e-05,0.005825229289767194,0.0,0.0,0.0006171657756850293,2.3576493984487534e-05,0.0363254865154184,0.0012219673532245711,2.7745298609228303e-06,7.254970847297038e-14,3.846050128385675e-10,2.1757174516028946e-07,0.0018974294469201005,0.002161173992156692,4.2478799157000775e-06,1.460325752749694e-08,0.0007710495170919629,8.056708804890024e-10,2.667989894310391e-08,4.744579638635629e-05,3.301094316659785e-07,0.015736111526326903,3.776167324584245e-08,0.00030010834036823625,0.0006255565077550452,5.660693266489573e-07,1.1281293760818354e-07,1.4245225070940824e-10,1.0711304530208266e-07,5.555103340430262e-07,3.76,0.0,0.0004724079998959744,0.9575302972182359,0.015150701725214209,0.0014453765553273054,0.6321018872335255,0.5559494426998847,1.377650011803061e-08,8.178293954147863e-12,0.0004396517053121082,2.8320903447842487e-05,1.1005900097409821e-09,1.825269157785714e-10,6.299724301191661e-09,0.010213782473727348,3.0156741398150516e-10,1.6405654334516003e-05,1.5207015904779213e-05,0.0003360360069602775,0.003889928031207989,1.0163780762942243e-05,1.1234354294049857e-05,1.917149685471606e-12,3.6249710967008433e-13,8.923497506108573e-09,2.9325935461338087e-09,9.036719199359188e-05,3.630121819857103e-06,0.0021879062664025093,5.674772581377783e-07,4.772631227886143e-12,5.6795063192542934e-08,0.00010956265963964891,1.614330276397027e-07,0.0030156725280732774,0.001523942528721157,4.243271140879277e-07,9.361604397773136e-10,5.766695834538563e-07,4.6706048145474484e-08,0.00021558835752724155,2.751155383059504e-10,3.0978057069873727e-06,1.0367130759131706e-08,0.00013534855317029525,0.00011779906659779962,1.0562351611137631e-13,1.6448817161009323e-14,2.349477091136634e-08
0.00011781319381394537,0.7375707130744793,8.865601375290803e-05,3.54913694818014e-05,7.221930000615831e-05,0.005848839249857717,0.0,0.0,0.0006179192706208974,2.363808328678779e-05,0.03654732699957653,0.0012290531719524901,2.7913893851819503e-06,7.288687050122142e-14,3.8600311177671154e-10,2.1782973377444172e-07,0.0018996778933240757,0.0021733144485925897,4.273847102028032e-06,1.4675593840269564e-08,0.000774083893261687,8.112662457809412e-10,2.673648026814741e-08,4.7807915803344636e-05,3.308620121213575e-07,0.01581332160398959,3.806104241726449e-08,0.0003027517687191925,0.0006304851726184914,5.695616393630556e-07,1.1341229957472337e-07,1.434744920951978e-10,1.0743409073888647e-07,5.625086978034245e-07,3.76,0.0,0.00046301108793643915,0.9573126440617435,0.015227912025462137,0.0014546921713860291,0.6322796985474598,0.5557126831612533,1.373524203684014e-08,8.174445278694147e-12,0.0004395517696155368,2.834190134069566e-05,1.101058391724929e-09,1.8261887466324985e-10,6.30338743721159e-09,0.010243080122180906,3.013595652204957e-10,1.6418684022372243e-05,1.5217809440047556e-05,0.00033615800599894903,0.003892809128055526,1.0167145076052174e-05,1.1238055214291098e-05,1.918921174955499e-12,3.628317760366147e-13,8.931980165236714e-09,2.9469501055572315e-09,9.041075051944464e-05,3.6318575291253603e-06,0.002201243906784128,5.680010439894523e-07,4.775137839398038e-12,5.680747828420118e-08,0.00011034208394595169,1.624117440896165e-07,0.0030166790430684017,0.0015340885904482938,4.2302518132755266e-07,9.330869703761094e-10,5.775530886741742e-07,4.677674801844873e-08,0.00021706936857258819,2.770106989378567e-10,3.101943702083992e-06,1.0378249919344402e-08,0.00013578857328593055,0.00011908915094265155,1.0573677932637085e-13,1.6466453480757438e-14,2.3646279964492993e-08
0.00011813757668615771,0.7375974175998106,8.872532559524054e-05,3.552217592628201e-05,7.229392119378954e-05,0.005872475491029108,0.0,0.0,0.0006186744099343101,2.3699892328999165e-05,0.03676959606032433,0.0012361509178942132,2.8082495871639166e-06,7.322421293971219e-14,3.8739772724016353e-10,2.1808561545545982e-07,0.0019018984043576458,0.0021854499303629454,4.299822488244563e-06,1.474794308334245e-08,0.0007771187884325934,8.168810960948929e-10,2.67925690387238e-08,4.8170561203573665e-05,3.316113700929709e-07,0.01589050495852187,3.836165492897795e-08,0.0003054057954213936,0.0006354182294878008,5.730519117816502e-07,1.140113743218186e-07,1.4449857232380801e-10,1.0775504466432919e-07,5.695617228212597e-07,3.76,0.0,0.00045380234077852747,0.9570948331043676,0.01530519575973693,0.0014640372249740015,0.6324576271625211,0.5554756292993783,1.3694701927382948e-08,8.17059987814847e-12,0.00043945176146331416,2.836290318594194e-05,1.1015166451124612e-09,1.8270895428452228e-10,6.306982055004038e-09,0.010272191915889867,3.0115157208374794e-10,1.643155744033959e-05,1.5228464116660331e-05,0.0003362773169667183,0.00389564495863898,1.0170438852217216e-05,1.1241678393947042e-05,1.9206724194132863e-12,3.631626199483663e-13,8.940369383550588e-09,2.961301655111598e-09,9.04533939751935e-05,3.6335489125858885e-06,0.0022145780275939944,5.685160124227376e-07,4.77760004890067e-12,5.681929410348335e-08,0.00011111942655724043,1.6339504221321535e-07,0.0030176925206164234,0.0015442505656154961,4.2175452994355224e-07,9.300831688882348e-10,5.784325573107441e-07,4.684713006897695e-08,0.00021855268233680737,2.7890882714221277e-10,3.1060546931898553e-06,1.0389269513903484e-08,0.0001362282460931489,0.00012038705898770057,1.0584902862388893e-13,1.648393195313239e-14,2.3797726165197022e-08
0.00011846195955837006,0.7376241433556452,8.879413146467445e-05,3.555269512896466e-05,7.236787215113986e-05,0.005896137886353558,0.0,0.0,0.000619431155326658,2.376191955589574e-05,0.036992291161363204,0.001243260531640085,2.8251101256708434e-06,7.356122859081605e-14,3.88788868620588e-10,2.1833940455786073e-07,0.001904091340221153,0.0021975801892601013,4.325805655455781e-06,1.4820304758066356e-08,0.0007801541745111966,8.225153865668982e-10,2.684817012195337e-08,4.853372315462657e-05,3.323575358536091e-07,0.015967660489504886,3.8663507708773056e-08,0.00030807038788772847,0.0006403555045444856,5.765400869106442e-07,1.1461015861389113e-07,1.4552447649741405e-10,1.080759115783469e-07,5.76669500437507e-07,3.76,0.0,0.0004447780035389939,0.9568768665758375,0.015382552250196831,0.001473411648544521,0.6326356742378063,0.555238287099524,1.3654865463604019e-08,8.166757688197134e-12,0.000439351681879231,2.838390899049532e-05,1.101964892532682e-09,1.8279717743703126e-10,6.3105089914144245e-09,0.010301118129348174,3.009434386422779e-10,1.6444276445481507e-05,1.5238981582263508e-05,0.0003363939740272218,0.003898436089771538,1.0173662863227214e-05,1.1245224682589484e-05,1.92240368162283e-12,3.6348969092574086e-13,8.948666328034495e-09,2.9756479908454606e-09,9.049513344653036e-05,3.6351965391523535e-06,0.0022279083209522706,5.690222786848981e-07,4.780018346716917e-12,5.6830518172636504e-08,0.00011189463977851463,1.6438284762248316e-07,0.0030187131906744416,0.0015544282592766972,4.2051463826117926e-07,9.2714787833916e-10,5.793081059993164e-07,4.691720367774901e-08,0.00022003827136869462,2.8080988757178625e-10,3.1101393564148527e-06,1.0400191891789323e-08,0.00013666756824979128,0.00012169276726277769,1.0596028793175181e-13,1.6501256302833327e-14,2.3949105382721238e-08
0.00011878634243058241,0.7376508905079294,8.886243661017753e-05,3.558293047179932e-05,7.244116086541529e-05,0.005919826309570915,0.0,0.0,0.0006201894684921558,2.3824163374968828e-05,0.037215409777516716,0.0012503819544215004,2.8419706660784354e-06,7.389682698767776e-14,3.9017652001346976e-10,2.185911091240961e-07,0.0019062570578983597,0.0022097049807701607,4.3517961914326024e-06,1.4892678375631557e-08,0.0007831900237348668,8.281690724825377e-10,2.6903288236542287e-08,4.889739232598044e-05,3.331005392293075e-07,0.016044787111227057,3.8966597667617785e-08,0.00031074551358583144,0.0006452968260498562,5.800261092476759e-07,1.1520864935020934e-07,1.4655219007549666e-10,1.0839669592811535e-07,5.838321207051373e-07,3.76,0.0,0.0004359343959356065,0.9566587466801784,0.015459980826384537,0.0014828153744294986,0.6328138408727708,0.555000662446028,1.3615718605534544e-08,8.162918646075247e-12,0.00043925153187525753,2.8404918718376837e-05,1.102403256251386e-09,1.8288356480817997e-10,6.3139690130028445e-09,0.010329859051493265,3.0073516885210604e-10,1.6456842872630225e-05,1.5249363464523252e-05,0.00033650801086330435,0.003901183082395107,1.0176817870614399e-05,1.1248694918847804e-05,1.924115220760028e-12,3.638130325432879e-13,8.956871891525698e-09,2.9899889115132072e-09,9.053597988732415e-05,3.6368009717069315e-06,0.0022412344830511945,5.695199569512e-07,4.7823929685401244e-12,5.684115792756894e-08,0.00011266767700061717,1.653750861672273e-07,0.0030197412790885446,0.0015646214782325872,4.193049924997018e-07,9.242799384536764e-10,5.801798500311062e-07,4.698697811606555e-08,0.00022152610850133424,2.82713845244605e-10,3.1141983600542924e-06,1.0411019373486502e-08,0.00013710653652511154,0.0001230062518843481,1.0607058087900075e-13,1.6518430205669e-14,2.4100413550386124e-08
0.00011911072530279476,0.7376776592144603,8.893024615370475e-05,3.561288529555386e-05,7.251379523129028e-05,0.005943540635078716,0.0,0.0,0.0006209493111352806,2.388662215782135e-05,0.03743894939472138,0.0012575151280625454,2.8588308777470663e-06,7.423204765493858e-14,3.9156071191494757e-10,2.1884077087865534e-07,0.0019083959111243487,0.0022218240640332963,4.377793690119216e-06,1.4965063454388143e-08,0.0007862263086691504,8.33842109279828e-10,2.6957928763194744e-08,4.926155948849525e-05,3.3384040964606806e-07,0.016121883752520973,3.927092171976811e-08,0.0003134311400425062,0.0006502420243375695,5.835099244592578e-07,1.1580684348576937e-07,1.4758169863770973e-10,1.0871740207270025e-07,5.910496724056873e-07,3.76,0.0,0.00042726791066646205,0.9564404755960525,0.015537480825138703,0.0014922483348500486,0.6329921281088182,0.5547627611242602,1.3577247592252847e-08,8.15908269053663e-12,0.00043915131245176193,2.842593229219416e-05,1.1028318601714413e-09,1.8296813979538333e-10,6.317362983047701e-09,0.010358414985363931,3.0052676671034533e-10,1.646925853515944e-05,1.52596113716528e-05,0.00033661946068310866,0.0039038864915865094,1.0179904625212858e-05,1.1252089931054406e-05,1.9258072059131146e-12,3.641326777810613e-13,8.964987011738787e-09,3.0043242185916584e-09,9.057594412052104e-05,3.638362767128263e-06,0.002254556214111004,5.700091603229674e-07,4.784724647903939e-12,5.6851220717734574e-08,0.00011343849269704005,1.663716839162192e-07,0.003020777007645441,0.0015748300310210613,4.181250872222307e-07,9.214781560850865e-10,5.810479033575815e-07,4.7056462545896955e-08,0.00022301616685017518,2.84620665541502e-10,3.118232364588278e-06,1.0421754251256449e-08,0.0001375451477985066,0.0001243274885668774,1.0617993081517806e-13,1.6535457300210344e-14,2.425164666395222e-08
0.0001194351081750071,0.7377044496260009,8.899756517431905e-05,3.564256290039007e-05,7.258578305195667e-05,0.0059672807379274224,0.0,0.0,0.0006217106449819107,2.3949294241159687e-05,0.03766290751002549,0.0012646599950162807,2.875690433768908e-06,7.456764560122819e-14,3.929414851268455e-10,2.1908842180842648e-07,0.0019105082503697469,0.0022339372018148353,4.403797751495615e-06,1.5037459519354514e-08,0.0007892630022057793,8.395344525892296e-10,2.701209688805641e-08,4.96262155140034e-05,3.345771760834689e-07,0.016198949356642137,3.957647682126644e-08,0.00031612723484586436,0.0006551909318072899,5.86991479338157e-07,1.1640473804555946e-07,1.486129877977687e-10,1.0903803427969687e-07,5.983222430603537e-07,3.76,0.0,0.0004187750122653485,0.9562220554769332,0.015615051590530853,0.0015017104619238538,0.6331705369304188,0.5545245888220124,1.3539438935689562e-08,8.155249761812256e-12,0.0004390510245975428,2.844694959419748e-05,1.1032508231664522e-09,1.8305092606125286e-10,6.320691766886025e-09,0.010386786247856475,3.0031823615317523e-10,1.648152522479526e-05,1.526972689234811e-05,0.0003367283562250849,0.00390654686656472,1.0182923869433498e-05,1.1255410536917524e-05,1.92747985159307e-12,3.6444867377518853e-13,8.973013006871807e-09,3.0186537162423614e-09,9.061503683896126e-05,3.639882476292037e-06,0.0022678732183479457,5.704900008214587e-07,4.787014117161282e-12,5.686071379664788e-08,0.00011420704242108993,1.6737256717138927e-07,0.0030218205941095104,0.0015850537279097428,4.169744250816558e-07,9.187414150616463e-10,5.819123785949248e-07,4.712566602020254e-08,0.00022450841981158992,2.8653031420428037e-10,3.122242022687758e-06,1.0432398788862787e-08,0.00013798339905859012,0.00012565645263100945,1.0628836080556833e-13,1.655234117983876e-14,2.4402800780997848e-08
0.00011975949104721945,0.7377312618854684,8.906439874713424e-05,3.567196654722028e-05,7.265713204114625e-05,0.005991046493814812,0.0,0.0,0.000622473431797726,2.4012177928510392e-05,0.037887281631587576,0.0012718164983789393,2.8925490138776846e-06,7.490219051360566e-14,3.943188230248863e-10,2.1933406284881435e-07,0.0019125944228207351,0.002246044160451169,4.429807981802583e-06,1.510986610565473e-08,0.0007923000775591249,8.452460582163429e-10,2.7065797192728074e-08,4.9991351374559504e-05,3.3531086706516433e-07,0.016275982881050394,3.9883259922419614e-08,0.00031883376564723444,0.0006601433829128791,5.904707221404489e-07,1.170023302121906e-07,1.4964604363675972e-10,1.0935859676865676e-07,6.056499189498892e-07,3.76,0.0,0.00041045223512109176,0.9560034884514587,0.01569269247375431,0.0015112016876781616,0.6333490682670458,0.5542861511319085,1.350227941592118e-08,8.151419801572179e-12,0.00043895066928995025,2.8467970468101547e-05,1.1036602624022289e-09,1.831319430734551e-10,6.3239560868003185e-09,0.01041497316929909,3.0010958093703496e-10,1.6493644711316054e-05,1.527971159578506e-05,0.0003368347297668115,0.003909164750706028,1.0185876336113068e-05,1.1258657543224757e-05,1.929133433389635e-12,3.6476106717959464e-13,8.980950816083985e-09,3.032977211219529e-09,9.065326860692347e-05,3.6413606440784216e-06,0.0022811852039177037,5.709625893752154e-07,4.789261523191369e-12,5.6869644333259175e-08,0.00011497328280070851,1.6837766255568458e-07,0.0030228722522878657,0.0015952923808824323,4.15852516154871e-07,9.160686172964018e-10,5.827733870234669e-07,4.719459748350226e-08,0.00022600284106029242,2.884427573324533e-10,3.126227979230204e-06,1.0442955221592852e-08,0.00013842128740155837,0.0001269931190179251,1.063958936099964e-13,1.6569085384148026e-14,2.4553872021157773e-08
0.0001200838739194318,0.7377580961290576,8.913075182296957e-05,3.570109945678891e-05,7.272784982212245e-05,0.006014837779080721,0.0,0.0,0.0006232376333998974,2.4075271491175704e-05,0.03811206927867165,0.0012789845818258448,2.909406302895599e-06,7.523609182752595e-14,3.956927388615077e-10,2.195777249906877e-07,0.0019146547723676573,0.0022581447098187417,4.455823993447911e-06,1.5182282756061612e-08,0.000795337508264132,8.509768821201632e-10,2.71190347213955e-08,5.0356958141994914e-05,3.3604151072105094e-07,0.016352983297289077,4.019126796365517e-08,0.0003215507001629207,0.0006650992141550369,5.939476023548725e-07,1.1759961723357128e-07,1.5068085229034318e-10,1.0967909369262185e-07,6.130327851265916e-07,3.76,0.0,0.0004022961823972425,0.9557847766237074,0.0157704028330615,0.0015207219440567883,0.6335277229942281,0.5540474535527219,1.3465756075545884e-08,8.147592752905309e-12,0.00043885024749510044,2.848899472008649e-05,1.1040602956314887e-09,1.8321121322198426e-10,6.327156767334563e-09,0.01044297609321519,2.999008048645584e-10,1.650561874340972e-05,1.528956703205173e-05,0.00033693861312926904,0.003911740681555554,1.0188762748994951e-05,1.1261831747731083e-05,1.9307681370372454e-12,3.650698917307343e-13,8.988801303892796e-09,3.0472945129178827e-09,9.069064986085149e-05,3.642797809406826e-06,0.002294491882883413,5.714270358258313e-07,4.791467521179252e-12,5.687801941030538e-08,0.00011573717153479545,1.693868969574175e-07,0.003023932192066551,0.0016055458036312276,4.1475887835944483e-07,9.134586487864727e-10,5.836310385911495e-07,4.726326577188672e-08,0.00022749940454781973,2.903579613813171e-10,3.1301908713108197e-06,1.0453425756641668e-08,0.00013885881003024248,0.0001283374622974359,1.0650255171222092e-13,1.6585693415888322e-14,2.4704856565557466e-08
