Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),C2H2O(373),CH3O2(183),CHF2(81),S(1537),C2H3F2(64),CH2CF2(57),CH3F(39),C2H3F2(65),S(140),S(2988),F(37),C2HF(58),C2HF(3940),CF2CH(73),C2HF2(72),S(3117),CF2(43),CF2O(49),S(4341),S(4409),C2F(3939),C2H3F2(66),S(4619),CHF3(42),S(4047),CHO2(165),C2H2F3(67)
0.0011982971507189261,0.9286171868142559,0.0002885933458503865,4.047785367899474e-05,7.513190652649712e-05,0.1334433845480114,0.0,0.0,0.0002708543522228445,7.848618102354313e-06,1.0096908321685518,0.05405778076925635,1.5227335597628534e-05,1.4515697467570743e-11,6.517681573088961e-09,8.134558271415806e-07,0.0030033652356188136,0.003249964046294876,5.3518356777509315e-05,7.827589086179661e-07,0.018442093994663445,2.1821261491710144e-07,9.036560264357548e-08,0.00034069352824846704,1.5276287994904908e-07,0.021058067555014923,4.212935503164638e-06,0.016095997730248123,0.0033864475062646573,2.8695150170405538e-06,5.113633337639828e-07,4.207603297535514e-09,5.173266743248152e-07,0.00010615589507377244,3.76,0.0,1.7906927936400891e-06,0.2622232554829115,0.3162318467708717,0.07561844235918257,1.3810609364122697,0.1259426037370659,5.708501593914035e-09,5.275504506301572e-12,0.0001620734343104822,1.6614323501780498e-06,4.22109837312295e-11,2.605181861399752e-11,1.0768020162505433e-09,0.002515963139374213,2.2534621041508224e-11,2.373626883851397e-05,1.8302727511868912e-05,7.88075736599595e-05,0.0043759595078965855,3.7459031515503373e-06,4.338526798103792e-06,1.0273915270244207e-12,2.4128370963942706e-13,7.350623197085184e-09,7.855976447628032e-09,1.4228673048409132e-05,5.745786896961795e-07,0.005280503672003917,2.141203385622068e-12,1.336685750064329e-07,0.00034382164509656787,1.3774248952382423e-09,1.3049122259269939e-06,0.026505296567974086,0.020626970891149,4.783089600573999e-06,2.6486693842803205e-11,1.443594946917549e-09,1.5675065625380172e-07,0.013587072556376511,3.195037958987312e-08,1.57318778813205e-05,1.412286543352019e-06,1.1787173121241544e-05,0.0036802915911868165,0.013069279423102176,6.2285083142830545e-09,1.5188911342286173e-13,3.0854886769524476e-07,5.930316093240399e-07,3.864994261317809e-09,0.00025790962087075185,7.611990353313025e-08,1.1560649166446996e-10,3.918465816381991e-06
0.0012050251547045668,0.9289181426210287,0.00029035672082738576,4.039868250955773e-05,7.503644473788147e-05,0.134010988028438,0.0,0.0,0.0002684101310440704,7.7457955773306e-06,1.0124465293234866,0.054334284791259596,1.5160456956136259e-05,1.4788475033295244e-11,6.550792967464106e-09,8.157721154224698e-07,0.002999051230987964,0.003219390122749137,5.342109714958121e-05,7.84507258386257e-07,0.018505940347728272,2.1941238157312784e-07,9.045276842372941e-08,0.0003394070461576692,1.5117192880350644e-07,0.02071812416428267,4.237420902884301e-06,0.016115424560362804,0.0033741778037227983,2.866658189983683e-06,5.087967580146077e-07,4.210124058671934e-09,5.160148165777899e-07,0.00010613759500996121,3.76,0.0,1.7885178741085597e-06,0.26021400328951305,0.3172882699287471,0.07567868070808687,1.3823090340966087,0.12465593679406098,5.650407339426706e-09,5.221752730652296e-12,0.0001608315671084268,1.6308107859936221e-06,4.166025630504379e-11,2.574202461593114e-11,1.064100605224695e-09,0.0024902014681491952,2.2126325067389904e-11,2.369666390976154e-05,1.8251110871925043e-05,7.801703428421125e-05,0.004363875046629725,3.7291008254746353e-06,4.319077843008353e-06,1.0220898216437916e-12,2.400386282044003e-13,7.311684209808946e-09,7.73107900990918e-09,1.4074424147958786e-05,5.684172599650725e-07,0.005264727502129911,2.1189761816292958e-12,1.3241092397465775e-07,0.00034500139436937624,1.3516146492984287e-09,1.3088178408148118e-06,0.02649801023176919,0.02055409416539793,4.8074374650138665e-06,2.6077566350343756e-11,1.4392198410762853e-09,1.5676974493025226e-07,0.013653989517504014,3.210776232772521e-08,1.5765145464807272e-05,1.4153352146057466e-06,1.1718625696065169e-05,0.003683562043350419,0.013129220082077737,6.1428489060855676e-09,1.498002104947878e-13,3.0862121669301185e-07,5.946608198783349e-07,3.9047940759829455e-09,0.00025819687403137037,7.663233083938036e-08,1.1687078717323385e-10,3.909871188779076e-06
0.0012117531586902076,0.9292165554138762,0.0002921250556904976,4.0318769121843914e-05,7.494061800196926e-05,0.1345779729675433,0.0,0.0,0.00026598916474853497,7.644443177615277e-06,1.0151749885383998,0.05461004743142968,1.5093396385762883e-05,1.5065909478172125e-11,6.584000546784992e-09,8.181034262956181e-07,0.0029946810046676386,0.003189056079204075,5.3323862444749464e-05,7.862265665604833e-07,0.018569801749943826,2.2060321996764248e-07,9.05391061107376e-08,0.00033810874917933987,1.4959565795384508e-07,0.020382573497167707,4.261785889428287e-06,0.01613385879245137,0.003361785429818012,2.863702258869771e-06,5.0624298147892e-07,4.212425416564653e-09,5.146760444879227e-07,0.00010611022568718972,3.76,0.0,1.7863776823961712e-06,0.25822027248577156,0.3183377511320827,0.07573446719947956,1.383545381565881,0.12338337968195057,5.592950113743051e-09,5.168590781044867e-12,0.0001595992932793024,1.6007820973257388e-06,4.111648551302967e-11,2.5435993051502018e-11,1.051553369220689e-09,0.00246470733009808,2.1725669082694153e-11,2.365713430430074e-05,1.8199687023376496e-05,7.723449299847557e-05,0.004351811481650026,3.7123398001366446e-06,4.2996766402360635e-06,1.0168293359385862e-12,2.388032264983395e-13,7.273053347490189e-09,7.607790390731308e-09,1.392192381776943e-05,5.623221621554777e-07,0.005249323910988467,2.0970243876976974e-12,1.3116280859278218e-07,0.00034619497562156485,1.3262997329266294e-09,1.3127226935558571e-06,0.026489752641610565,0.020480918211623025,4.831667263730719e-06,2.567506779607374e-11,1.4347921812705339e-09,1.5678923344341075e-07,0.013720647194537541,3.22645353375538e-08,1.5797807364067496e-05,1.418329695091983e-06,1.1650010262655003e-05,0.003686716295432578,0.013188823565950619,6.058145053799332e-09,1.4773460995070612e-13,3.086815265449243e-07,5.962867046213438e-07,3.944771857495108e-09,0.0002584768285499322,7.7143077731908e-08,1.1814228070831291e-10,3.9011691094129215e-06
0.0012184811626758483,0.9295124470041888,0.00029389802842740036,4.0238089292546e-05,7.48443892851016e-05,0.1351443420398586,0.0,0.0,0.0002635911721884052,7.544537038370731e-06,1.0178764302048307,0.05488507130275068,1.5026156325973516e-05,1.5348046078236594e-11,6.617299656791129e-09,8.204494770580655e-07,0.002990255075994432,0.003158962238318993,5.322667259472359e-05,7.879162679430605e-07,0.018633679486959157,2.2178504374234703e-07,9.062456681685226e-08,0.0003367989913446536,1.4803393469025103e-07,0.02005140859109741,4.286026030249426e-06,0.016151305727538035,0.0033492739773842185,2.8606469899792144e-06,5.037021850863887e-07,4.21450833978046e-09,5.133104462589724e-07,0.00010607387632932416,3.76,0.0,1.7842704213730856e-06,0.25624193545678925,0.31938032909172176,0.07578584519457855,1.384770100202526,0.12212477750905684,5.536122906104111e-09,5.116012164085159e-12,0.000158376533947594,1.571333893232089e-06,4.057955810975132e-11,2.5133664035945424e-11,1.0391578998554635e-09,0.0024394769791715913,2.133250623302848e-11,2.3617664609342303e-05,1.8148443546643136e-05,7.645982139003972e-05,0.004339767198705113,3.695616830085717e-06,4.28031943141384e-06,1.0116092010116454e-12,2.375773004251159e-13,7.234724374292121e-09,7.486108034102701e-09,1.3771141959335982e-05,5.562924419880373e-07,0.00523428605249091,2.075344644893068e-12,1.2992418677763957e-07,0.00034740195596254,1.30146945233694e-09,1.3166252326911895e-06,0.026480540035959895,0.02040745714403005,4.855774174448725e-06,2.527907091412409e-11,1.4303119322797306e-09,1.5680902134038642e-07,0.013787044620888806,3.24206963468864e-08,1.5829865447872903e-05,1.4212701535568095e-06,1.1581336504425553e-05,0.0036897564219879565,0.013248091688693975,5.9743914293722945e-09,1.456921819007251e-13,3.0872967376001314e-07,5.979086733936568e-07,3.984923003100821e-09,0.000258749558316048,7.765212954334312e-08,1.1942084980653765e-10,3.892361340778528e-06
0.001225209166661489,0.9298058389063303,0.0002956753101364391,4.01566190025659e-05,7.474772137626754e-05,0.1357100969001889,0.0,0.0,0.00026121587502935954,7.446053657464793e-06,1.0205510730178748,0.05515935887963961,1.4958739108967507e-05,1.5634928701959866e-11,6.650685395712047e-09,8.228099673143323e-07,0.002985773965024457,0.0031291088415387486,5.312954627513946e-05,7.895757917564121e-07,0.01869757473561416,2.2295776792909718e-07,9.070910048052165e-08,0.00033547812404911403,1.464866266683614e-07,0.019724620974409645,4.3101368297487425e-06,0.0161677708084412,0.0033366470472877404,2.8574921497824606e-06,5.011745333745101e-07,4.216373805770122e-09,5.119181136934165e-07,0.00010602863721623461,3.76,0.0,1.7821942936709325e-06,0.25427886674916517,0.3204160417023348,0.07583285850443887,1.3859833094951846,0.12087997786571161,5.479918817858171e-09,5.064010489926903e-12,0.0001571632115737496,1.542454064363171e-06,4.004936355154098e-11,2.4834978782132112e-11,1.0269118283378813e-09,0.002414506737370748,2.094669320177992e-11,2.3578239473765288e-05,1.8097368142071342e-05,7.56928939872966e-05,0.004327740597962946,3.678928741520552e-06,4.261002541371587e-06,1.0064285491132757e-12,2.3636064630391755e-13,7.196691068113985e-09,7.366028830504782e-09,1.3622049180788571e-05,5.503271640534529e-07,0.005219607115099699,2.053933628051106e-12,1.2869501664967677e-07,0.00034862189478722627,1.2771134304361414e-09,1.3205238962600067e-06,0.026470388480034288,0.02033372484688231,4.8797532951140055e-06,2.4889451468744862e-11,1.4257790733693465e-09,1.5682900694055494e-07,0.013853180813728171,3.2576243045043447e-08,1.5861321413283622e-05,1.4241567434874456e-06,1.1512613820700308e-05,0.0036926844534301033,0.013307026243514314,5.891582466727795e-09,1.4367279046563882e-13,3.087654983828573e-07,5.995261297205558e-07,4.025242741715973e-09,0.00025901513562879197,7.815947199200668e-08,1.207063666075956e-10,3.883449576989865e-06
0.0012319371706471297,0.9300967523130472,0.00029745656503108803,4.007433449074217e-05,7.46505769267281e-05,0.13627523819101642,0.0,0.0,0.0002588629979281189,7.348969896905315e-06,1.0231991339976658,0.055432912496819954,1.4891146963498495e-05,1.5926599781303193e-11,6.684152613282613e-09,8.25184578906742e-07,0.002981238192354891,0.003099496050677206,5.303250090184484e-05,7.912045614138491e-07,0.01876148856456888,2.2412130891181353e-07,9.079265576234072e-08,0.0003341464960517333,1.4495360302541928e-07,0.019402200687125906,4.334113731705272e-06,0.016183259620379156,0.0033239082473176004,2.854237512809805e-06,4.986601747141487e-07,4.218022798610994e-09,5.104991424861376e-07,0.00010597459968142062,3.76,0.0,1.7801475029220469e-06,0.25233094304595827,0.3214449260510365,0.0758755513878469,1.387185127062271,0.11964883078631026,5.424331060655949e-09,5.0125794706423965e-12,0.00015595924993871374,1.5141307774895518e-06,3.952579387724904e-11,2.4539880202441655e-11,1.0148128531895425e-09,0.0023897929945896775,2.0568089021415575e-11,2.3538843643957015e-05,1.804644866373798e-05,7.49335883250617e-05,0.00431573009495474,3.6622724876802898e-06,4.241722441543447e-06,1.0012865137752555e-12,2.3515306050294307e-13,7.158947202493002e-09,7.247549125371515e-09,1.347461680909884e-05,5.444254145060724e-07,0.005205280322410385,2.0327880395130704e-12,1.274752567942055e-07,0.0003498543439098035,1.2532214931028229e-09,1.3244171076497241e-06,0.026459313869708036,0.020259734978989884,4.903599645506378e-06,2.4506087937732705e-11,1.421193571152334e-09,1.5684908836279176e-07,0.01391905477408844,3.273117308338724e-08,1.5892176785930573e-05,1.4269896028783918e-06,1.1443851347178297e-05,0.0036955023762133797,0.0133656290023595,5.809712586143121e-09,1.4167629975421815e-13,3.0878888974121936e-07,6.01138472061409e-07,4.06572612092093e-09,0.00025927363118929877,7.866509117945179e-08,1.2199869729854454e-10,3.87443544664808e-06
0.0012379923742342064,0.9303564725531657,0.00029906280873760125,3.999956285951019e-05,7.456270855209525e-05,0.13678334047452032,0.0,0.0,0.0002567643526423663,7.262772359481858e-06,1.0255598394546832,0.05567848503251996,1.4830166245294793e-05,1.6193231682820585e-11,6.7143383194461726e-09,8.273335262012408e-07,0.0029771096920869367,0.003073050328350878,5.294524267436442e-05,7.926436795841896e-07,0.018819027693588446,2.2516057620686195e-07,9.086697573748742e-08,0.00033293911657779286,1.435859870891584e-07,0.01911574708795467,4.35557465101146e-06,0.016196369572765584,0.003312350664712817,2.851222830066133e-06,4.964087274201386e-07,4.219322630296171e-09,5.091993751905379e-07,0.00010591851958312458,3.76,0.0,1.7783289913751367e-06,0.250590660463025,0.3223651138127352,0.07591031795638481,1.3882571186792283,0.1185523493361723,5.374823518658745e-09,4.966774346597376e-12,0.00015488362594998054,1.4891061003424954e-06,3.906015838030805e-11,2.427731166812824e-11,1.0040476686830354e-09,0.0023677670034962964,2.0233395163092945e-11,2.3503399925379144e-05,1.8000744529640167e-05,7.425663098972328e-05,0.0043049331098879255,3.6473066148920263e-06,4.224398955132856e-06,9.966909852863476e-13,2.340738191022551e-13,7.125220072575581e-09,7.1422815102897065e-09,1.334332419065979e-05,5.391674157548105e-07,0.005192681721023652,2.013981254614419e-12,1.2638548460165834e-07,0.00035097386802533366,1.2321073892018827e-09,1.3279150272561023e-06,0.026448570514903437,0.020192934987436795,4.9249436708039015e-06,2.416631151658345e-11,1.4170216014035946e-09,1.5686715841752344e-07,0.013978116291289436,3.287008090269845e-08,1.5919434246560867e-05,1.429493339322749e-06,1.1381938443125287e-05,0.003697945970409916,0.013418089246575327,5.736827808311175e-09,1.3989892109505893e-13,3.087991812239256e-07,6.02584706122566e-07,4.102296848856996e-09,0.0002595002794376647,7.911866387867534e-08,1.2316750590932306e-10,3.866236501317077e-06
0.001244047577821283,0.9306142171910334,0.00030067173953980344,3.9924095791862336e-05,7.44743965665938e-05,0.13729094454272442,0.0,0.0,0.0002546834509044717,7.177673719789603e-06,1.0278993440023785,0.055923466339168566,1.4769047090899226e-05,1.6463803998282976e-11,6.74458155431164e-09,8.294933838207245e-07,0.0029729377189623646,0.0030467995761992096,5.2858074094533204e-05,7.940569909587825e-07,0.01887658328015592,2.2619227961903386e-07,9.094042188434354e-08,0.00033172355182117835,1.4222974165312673e-07,0.018832812488096734,4.376919981946511e-06,0.016208697661408103,0.003300708030187514,2.8481269767317076e-06,4.941682412126684e-07,4.2204486582076515e-09,5.078781883495702e-07,0.00010585545565286864,3.76,0.0,1.776531483765214e-06,0.24886246017639302,0.32327982600692845,0.07594165407677508,1.389320059969964,0.11746670091878514,5.325804994848227e-09,4.921421995076479e-12,0.00015381546971868847,1.4645146059673492e-06,3.859972874256939e-11,2.4017562912963475e-11,9.93398180762852e-10,0.0023459433704584496,1.990433075171691e-11,2.3467956698446905e-05,1.7955148339133698e-05,7.358566533928906e-05,0.004294146764400682,3.6323620170552713e-06,4.207100044639297e-06,9.92125409042156e-13,2.3300161139423233e-13,7.091717861943782e-09,7.038302687804997e-09,1.321333392651398e-05,5.33959509517362e-07,0.005180358008633054,1.995384467529298e-12,1.25303271461371e-07,0.00035210281941817505,1.2113541829885026e-09,1.331406085955973e-06,0.026437103591516346,0.020125946904340348,4.946172337302121e-06,2.3831421763648062e-11,1.4128069786496986e-09,1.5688514746384916e-07,0.014036963827987577,3.300848553116794e-08,1.594620722586354e-05,1.431953735291931e-06,1.1320006805247997e-05,0.0037003033370492954,0.013470283413740273,5.6646946868923e-09,1.3813987249292248e-13,3.087991950761784e-07,6.040258606817505e-07,4.138992133055234e-09,0.00025972129671498757,7.957082018570297e-08,1.2434161577997532e-10,3.857957008409984e-06
0.0012501027814083598,0.9308700010781025,0.00030228309936899326,3.9847916622918416e-05,7.438561368349172e-05,0.13779804880964566,0.0,0.0,0.00025262009874991276,7.0936578753500645e-06,1.0302178025089637,0.05616785782187416,1.4707790978444606e-05,1.6738344252444656e-11,6.774878056509027e-09,8.316638841223706e-07,0.0029687226546913723,0.003020743756739655,5.277100533562545e-05,7.954440679847319e-07,0.018934155882712543,2.272163612102935e-07,9.101295463080954e-08,0.0003305000505399699,1.4088477323134823e-07,0.01855338666791053,4.398146296601032e-06,0.01622024825716833,0.0032889829809127874,2.844949803363966e-06,4.919387924218368e-07,4.22140162378775e-09,5.065356620571662e-07,0.00010578547664597753,3.76,0.0,1.7747536772169249e-06,0.24714625656443184,0.3241890880495946,0.07596959292815342,1.3903740329448497,0.11639178104453934,5.2772707589412055e-09,4.876518033945118e-12,0.00015275472832429013,1.4403482175219244e-06,3.81444316320936e-11,2.3760594779646864e-11,9.828628049064906e-10,0.002324319603529227,1.9580799339320377e-11,2.343250308081627e-05,1.7909651568531355e-05,7.292060818542368e-05,0.00428336994210044,3.6174366586446828e-06,4.18982335278685e-06,9.875891597814705e-13,2.3193629054306646e-13,7.05843608013115e-09,6.935608909017919e-09,1.3084626554231448e-05,5.288010686643128e-07,0.005168304322153102,1.9769953424209826e-12,1.2422858771465832e-07,0.00035324085634017997,1.1909550185284094e-09,1.334889117365577e-06,0.02642492436054221,0.020058780246966085,4.967281879950627e-06,2.3501335918884196e-11,1.4085497075199155e-09,1.5690297973778112e-07,0.014095596623879747,3.314638518120285e-08,1.597249651851274e-05,1.4343708629925292e-06,1.125806258309604e-05,0.0037025758341523995,0.013522212748431316,5.593308846991904e-09,1.363990472486887e-13,3.0878882036774413e-07,6.054614875549404e-07,4.1758080136333366e-09,0.0002599367312276588,8.002155074884004e-08,1.2552091793354213e-10,3.849598031034369e-06
0.0012561579849954365,0.9311238388814127,0.0003038966261896013,3.9771008940463586e-05,7.429633265805152e-05,0.13830465105673662,0.0,0.0,0.0002505741044782829,7.010708966105795e-06,1.032515368829782,0.056411660790490585,1.4646399354759994e-05,1.7016878790039218e-11,6.805223406810636e-09,8.338447484518286e-07,0.0029644648819180807,0.0029948827862705915,5.268404579294068e-05,7.968044818317872e-07,0.018991745991327927,2.2823276403100249e-07,9.108453378162924e-08,0.0003292688597521592,1.3955098913803478e-07,0.018277458512986497,4.419250139093295e-06,0.016231025826083004,0.0032771781540990343,2.841691167668088e-06,4.897204477841889e-07,4.222182277261041e-09,5.051718801937218e-07,0.00010570865199765869,3.76,0.0,1.7729942722609617e-06,0.24544196530666498,0.3250929248632506,0.07599416797253528,1.3914191184801676,0.11532748668003799,5.22921614643708e-09,4.832058141839286e-12,0.00015170134965044872,1.416599024873292e-06,3.769419535270272e-11,2.3506368934724253e-11,9.724399880059676e-10,0.0023028932544804613,1.9262706269564353e-11,2.339702828528755e-05,1.7864245813411788e-05,7.22613782377142e-05,0.004272601540664145,3.602528568509181e-06,4.17256659678814e-06,9.83081615006639e-13,2.308777103534565e-13,7.02537025529827e-09,6.834196097111046e-09,1.295718305738184e-05,5.236914783837289e-07,0.005156515823964866,1.9588115641848933e-12,1.2316140388838005e-07,0.0003543876325336095,1.1709031983814087e-09,1.3383629507040373e-06,0.026412043986549328,0.01999144440150322,4.98826849784943e-06,2.317597296765299e-11,1.4042498003249084e-09,1.5692057947368246e-07,0.014154013909023004,3.3283778042546165e-08,1.599830282841478e-05,1.436744786481148e-06,1.1196111779981907e-05,0.0037047647917034443,0.01357387847959339,5.5226658497155775e-09,1.3467633711778502e-13,3.087679753169959e-07,6.06891136224779e-07,4.212740421695721e-09,0.000260146630133181,8.047084645821261e-08,1.2670529978092716e-10,3.841160596803868e-06
