Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81),C2H3F2(64),CH2CF2(57)
2.853966066266841e-09,0.9092309379284834,2.224022477037293e-08,1.6370877643058087e-10,5.683098210790509e-11,2.015652138947675e-11,0.0,0.0,2.3832600443232013e-08,5.501013504869134e-14,1.9874249318050905e-12,2.054717465254924e-11,3.383363982833503e-14,5.175516973918031e-24,7.237101994284911e-16,4.1013861754671884e-10,5.243106154091518e-09,2.1883900802022296e-09,1.326216326349231e-17,4.5585319122955536e-17,1.2034163686046208e-07,3.967379333590132e-14,3.811236974474501e-09,2.0991697658622693e-17,4.083818596500996e-14,1.2549694154945922e-13,1.08208285847e-11,2.8890207440041156e-15,2.5462166496258275e-20,2.981727297113877e-20,4.5690723948003997e-17,1.2474575608802092e-20,1.58772657416162e-14,9.883805504078179e-21,3.76,0.0,0.7412371947812715,0.9968839425406153,4.66809696076458e-13,1.9475166685953297e-13,0.029257459243100747,0.02895739859180069,0.0002997677450214102,4.3612661482398924e-08,0.003116031050094683,4.561611219499698e-11,1.1840478210859344e-11,1.83349497013968e-14,1.4311528712266806e-15,2.1871984857758857e-09,1.9107535782697697e-10,2.9983904093931865e-09,1.9609456925255586e-09,4.3509304003932067e-11,2.0053815302904303e-13,1.0188699684060404e-09,1.2242622264474625e-10,9.495939519687742e-18,7.23021594052903e-17,1.1675970346235868e-11,5.160426770771071e-14,6.797434107207075e-12,1.3872586651977083e-18,4.255400887876341e-09,1.8706914790113538e-14,8.455505487186673e-18,1.969334522216166e-16,5.2432309098695876e-09,1.0461696410417925e-08,1.5898458790990794e-08
2.9230871687159213e-09,0.9093445391175937,2.3078709843714945e-08,1.729141102857403e-10,6.045558144374973e-11,2.15380491733745e-11,0.0,0.0,2.4398394153597534e-08,5.820685489408727e-14,2.136050205495364e-12,2.2215396122082446e-11,3.691176844402039e-14,5.5677401322118965e-24,7.532603395769298e-16,4.2847630828037645e-10,5.367594236085748e-09,2.3003548636901648e-09,1.44178764421312e-17,4.9121098799318897e-17,1.2624485902419348e-07,4.261860644768689e-14,3.891577705515981e-09,2.246495091547333e-17,4.2660340580868886e-14,1.371273696923796e-13,1.1616973864776997e-11,3.1804908634104626e-15,2.73357534723543e-20,3.197133884380362e-20,4.899044931077593e-17,1.3944987622155073e-20,1.744980105753724e-14,1.1394117017980471e-20,3.76,0.0,0.7405425539408627,0.9968834136547337,5.057989658074807e-13,2.0446222685602011e-13,0.02995210507370087,0.029651612883338244,0.00030018632171760837,4.4448598237588335e-08,0.0031165592413936716,4.7878924006086963e-11,1.2414358852527324e-11,1.9033891421619896e-14,1.5032365549886136e-15,2.2990787790795906e-09,1.9622270378061726e-10,3.093130645965829e-09,2.0242385896797762e-09,4.608340755886521e-11,2.1752476232185157e-13,1.051364970932269e-09,1.272886208619096e-10,1.0208212866858918e-17,7.667166917696548e-17,1.2296357232749402e-11,5.455760548045769e-14,7.199806005567262e-12,1.5267559043930675e-18,4.356493081719824e-09,1.9565012379841648e-14,9.186522021691123e-18,2.116985420507945e-16,5.367720368282762e-09,1.0554547648897935e-08,1.6493924812409107e-08
2.9922082711650015e-09,0.9094580338716136,2.3925352423846678e-08,1.8239856723356266e-10,6.421213212537779e-11,2.2977438408240356e-11,0.0,0.0,2.496366786146045e-08,6.151516409049074e-14,2.2917926890432947e-12,2.3970196690788817e-11,4.019003094463585e-14,5.980362633552976e-24,7.832525970509057e-16,4.4713448000651874e-10,5.491966009415453e-09,2.415077999858849e-09,1.5640518248366335e-17,5.284476732662105e-17,1.3228861345434098e-07,4.5704965790859014e-14,3.9713998866373585e-09,2.4001439882967238e-17,4.451431850107251e-14,1.4950864562714048e-13,1.2450588055820106e-11,3.4934874461371942e-15,2.9298009610912204e-20,3.4223585605216944e-20,5.2438335740033995e-17,1.5545592566860798e-20,1.9134955142080356e-14,1.3091000658860157e-20,3.76,0.0,0.7398485640747252,0.9968829649511761,5.470214773260951e-13,2.1441656465561818e-13,0.03064610006852541,0.03034523545598099,0.00030054552119907456,4.526051313804267e-08,0.0031170072477477505,5.01953501021149e-11,1.3000644822207598e-11,1.9734953983150924e-14,1.5763996157286838e-15,2.413713571102607e-09,2.01364286571911e-10,3.1879646513125202e-09,2.08767671951663e-09,4.873654986166807e-11,2.354772815699371e-13,1.0838768987893143e-09,1.3219667365943498e-10,1.095439277412798e-17,8.117390438516802e-17,1.2930837187881881e-11,5.759305982119963e-14,7.614542404154339e-12,1.6764992789231102e-18,4.457493247489939e-09,2.043966829110935e-14,9.96010153418719e-18,2.2711043589064376e-16,5.492093242260966e-09,1.0644506534817632e-08,1.709456959379472e-08
3.0613293736140817e-09,0.9095714222902682,2.4779966465268455e-08,1.9216326089219805e-10,6.810182613592681e-11,2.4475638617703224e-11,0.0,0.0,2.5528422179603418e-08,6.493662445390765e-14,2.4548057039567915e-12,2.581348614866106e-11,4.367651607036508e-14,6.414019577325738e-24,8.136834178918312e-16,4.661083579860601e-10,5.6162215920142106e-09,2.5325560239926588e-09,1.6932126115381627e-17,5.676227740763502e-17,1.3847281412784555e-07,4.8936119860285863e-14,4.050706568176113e-09,2.560214162910998e-17,4.639966506878745e-14,1.6266975934857222e-13,1.3322466817006206e-11,3.829044041572133e-15,3.135088789583733e-20,3.657592048915568e-20,5.603699380101405e-17,1.728417855759847e-20,2.093780826100222e-14,1.4992272668437615e-20,3.76,0.0,0.7391552245727935,0.996882584257292,5.905486481021652e-13,2.2461518419918674e-13,0.03133944483756127,0.03103826187690888,0.00030085038612843995,4.604876309341282e-08,0.003117387241806966,5.256532784835636e-11,1.359926651373257e-11,2.0437826583200575e-14,1.65060874239604e-15,2.5310993163847893e-09,2.0650008253123542e-10,3.2828748491020716e-09,2.1512487071164035e-09,5.146880368175058e-11,2.5442405194910334e-13,1.1163979291948318e-09,1.371484023561515e-10,1.1735140188627078e-17,8.580821183030316e-17,1.3579211498323662e-11,6.071061670309191e-14,8.041654996397584e-12,1.836970460318907e-18,4.5584014592426845e-09,2.1330718943731576e-14,1.077755809814389e-17,2.4317549165624957e-16,5.616349637713625e-09,1.0731726030589475e-08,1.7700233611717342e-08
3.130450476063162e-09,0.9096847044731917,2.5642376141534676e-08,2.0220926270403787e-10,7.212582711120085e-11,2.6033593548937145e-11,0.0,0.0,2.609265771679618e-08,6.847279225895909e-14,2.6252416175354563e-12,2.7747147116999507e-11,4.737945002806263e-14,6.869355389366615e-24,8.445494407949318e-16,4.853932142619388e-10,5.740361101669897e-09,2.6527855115811056e-09,1.8294752624098083e-17,6.087968136216452e-17,1.4479737406893684e-07,5.2315311457072543e-14,4.1295007819752134e-09,2.7268014033115027e-17,4.831593129506063e-14,1.7664017453641108e-13,1.4233401228035646e-11,4.188218125211519e-15,3.3496334931258593e-20,3.903023344531281e-20,5.978899609224595e-17,1.9168773221796974e-20,2.2863536512833048e-14,1.711696911249701e-20,3.76,0.0,0.738462534825574,0.9968822612487795,6.364524082003884e-13,2.3505858729368024e-13,0.03203213999022216,0.031730688139080386,0.0003011055327907996,4.681372948164402e-08,0.0031177095478740055,5.498879584370491e-11,1.4210155123525874e-11,2.1142221440198303e-14,1.7258337494305026e-15,2.6512325100610984e-09,2.1163007289803301e-10,3.377845221467281e-09,2.2149441555010248e-09,5.428022892213218e-11,2.743934288160237e-13,1.1489208544431674e-09,1.4214191431777595e-10,1.2551104049418813e-17,9.057387981511642e-17,1.4241282081460326e-11,6.391026365040703e-14,8.481153414149325e-12,2.0086608960561724e-18,4.659217791328437e-09,2.2238002132388576e-14,1.1640209778961392e-17,2.598996802144139e-16,5.740489660497886e-09,1.0816350653006172e-08,1.831076576902567e-08
3.199571578512242e-09,0.9097978805199254,2.6512415217193233e-08,2.1253760457503338e-10,7.628527181796375e-11,2.765224156759383e-11,0.0,0.0,2.6656375078626903e-08,7.212521825344078e-14,2.8032518491183067e-12,2.977303515291993e-11,5.1307195530841515e-14,7.347023849176566e-24,8.758474837414954e-16,5.049843672617526e-10,5.864384656029826e-09,2.775763073847876e-09,1.973046588007204e-17,6.520313311944847e-17,1.5126220543109305e-07,5.584577767413685e-14,4.207785541501831e-09,2.899999605887102e-17,5.0262673790798515e-14,1.9144982915596233e-13,1.518417780525613e-11,4.572091064330183e-15,3.573629095870148e-20,4.1588397257124864e-20,6.369687771374604e-17,2.120764307289444e-20,2.491741078713589e-14,1.948539719728727e-20,3.76,0.0,0.7377704942241451,0.9968819871682933,6.8480519071937e-13,2.457472736176727e-13,0.03272418613534922,0.03242251062516982,0.00030131518716092616,4.7555814298905095e-08,0.003117982923293541,5.7465693767615697e-11,1.4833242584294616e-11,2.1847872225621285e-14,1.802047475306587e-15,2.774109683390652e-09,2.1675424277842915e-10,3.472861177367881e-09,2.2787535632092626e-09,5.7170873786933547e-11,2.9541377766082173e-13,1.1814390352531439e-09,1.4717540028126068e-10,1.3402921206421802e-17,9.547014201518267e-17,1.4916851650014717e-11,6.719198875607009e-14,8.933045407379883e-12,2.192071695235862e-18,4.759942318396041e-09,2.316135701609843e-14,1.2549378283485185e-17,2.7728860270686163e-16,5.864513416419116e-09,1.0898516941822499e-08,1.892602292957433e-08
3.268692680961322e-09,0.9099109505299192,2.7389926460073445e-08,2.231492813311176e-10,8.058127154260214e-11,2.9332516029700206e-11,0.0,0.0,2.721957486818676e-08,7.589544767348643e-14,2.988986876510461e-12,3.189297887414629e-11,5.5468250840026785e-14,7.847688115792054e-24,9.07574531717847e-16,5.248771814027735e-10,5.9882923726052515e-09,2.9014853536952472e-09,2.1241349875458546e-17,6.973889020932034e-17,1.578672195720635e-07,5.953074988370454e-14,4.285563841962798e-09,3.07990080247576e-17,5.223945469938011e-14,2.071291358755827e-13,1.6175578518345214e-11,4.981768083151874e-15,3.8072689874218514e-20,4.4252267658896363e-20,6.776313672732047e-17,2.340929278615943e-20,2.7104795729240553e-14,2.2119187368133494e-20,3.76,0.0,0.7370791021601566,0.9968817545874898,7.356799228102658e-13,2.566817407272429e-13,0.0334155838812116,0.033113726074567876,0.0003014832179069561,4.827543669483104e-08,0.0031182147964092543,5.999596224449388e-11,1.546846150607339e-11,2.2554532586119665e-14,1.879225673870091e-15,2.8997273997009886e-09,2.2187258033761774e-10,3.567909432127468e-09,2.3426682488674917e-09,6.014077585007163e-11,3.175134704260861e-13,1.213946357655509e-09,1.5224713167547806e-10,1.4291216353167198e-17,1.0049618114509758e-16,1.56057238540277e-11,7.055577983891255e-14,9.397337008729182e-12,2.3877135143781802e-18,4.860575115393527e-09,2.410062410768713e-14,1.3506388626750933e-17,2.953475074363082e-16,5.988421011231028e-09,1.0978353902117865e-08,1.954586947882528e-08
3.3378137834104023e-09,0.9100239146025298,2.8274761091190995e-08,2.340452530052831e-10,8.501491339586018e-11,3.107534563187955e-11,0.0,0.0,2.7782257686631677e-08,7.978502025923217e-14,3.1825962425678477e-12,3.4108780101230757e-11,5.987124880973182e-14,8.372020752516327e-24,9.3972772542915e-16,5.450670666994066e-10,6.112084368775275e-09,3.02994902205386e-09,2.2829504838549424e-17,7.449331575210015e-17,1.6461232712254413e-07,6.337345372655932e-14,4.362838660417222e-09,3.266595186985164e-17,5.424584162991475e-14,2.2370898232559453e-13,1.720838080745498e-11,5.418378227540028e-15,4.050745924547783e-20,4.702368345222516e-20,7.199023460929336e-17,2.578246438317539e-20,2.943114871149549e-14,2.5041346174531214e-20,3.76,0.0,0.7363883580258284,0.996881557205656,7.8915001723902e-13,2.67862484062163e-13,0.034106333835507104,0.033804331553183554,0.0003016131665922667,4.8973029858243253e-08,0.0031184114679344965,6.257954272393083e-11,1.6115745123943028e-11,2.326197475383701e-14,1.957346900616126e-15,3.0280822507375006e-09,2.2698507617465186e-10,3.6629778971900264e-09,2.4066802821585863e-09,6.318996303358896e-11,3.40720882161088e-13,1.2464371931511195e-09,1.5735545794963795e-10,1.5216601972572467e-17,1.0565113243077633e-16,1.630770340303949e-11,7.400162373724803e-14,9.874032684205512e-12,2.5961064434367347e-18,4.961116257566056e-09,2.5055645263264437e-14,1.4512568816361833e-17,3.140813062849725e-16,6.1122125506354884e-09,1.1055983421931506e-08,2.017017690887199e-08
3.4069348858594825e-09,0.9101367728370232,2.916677826962443e-08,2.4522644696806e-10,8.958726153917981e-11,3.288165474122639e-11,0.0,0.0,2.834442413364306e-08,8.379547027088877e-14,3.3842285619200026e-12,3.642221401457798e-11,6.452495593429696e-14,8.92070375070365e-24,9.723043509203483e-16,5.655494783731616e-10,6.2357607617902886e-09,3.1611507746158356e-09,2.449704757303606e-17,7.947288044719954e-17,1.7149743804907218e-07,6.737710910289088e-14,4.43961295588674e-09,3.460171141657038e-17,5.628140759115584e-14,2.4122073122046633e-13,1.8283357600731192e-11,5.8830743292283445e-15,4.304252032880944e-20,4.990446662173308e-20,7.638059669596105e-17,2.833613633099616e-20,3.190201881107148e-14,2.827630988507432e-20,3.76,0.0,0.7356982612139505,0.9968813896787841,8.452893644570813e-13,2.7928999695233287e-13,0.03479643660536276,0.03449432442579784,0.00030170827532520635,4.9649038220192755e-08,0.0031185782818765537,6.52163773750528e-11,1.6775027251697112e-11,2.3969988242282332e-14,2.0363923958352778e-15,3.159170853396063e-09,2.3209172283444992e-10,3.758055579185645e-09,2.4707824206189586e-09,6.631845450364335e-11,3.650643879813872e-13,1.278906361880812e-09,1.6249880391977073e-10,1.6179678294931395e-17,1.1093408689818843e-16,1.7022596171109705e-11,7.75295057267167e-14,1.0363135471258977e-11,2.817779892132768e-18,5.061565820451501e-09,2.6026263671714122e-14,1.5569249554596624e-17,3.334945906409168e-16,6.2358881402820525e-09,1.1131520666635003e-08,2.079882342645868e-08
3.4760559883085627e-09,0.910249525332573,3.006584460998364e-08,2.566937599129091e-10,9.429935833766278e-11,3.4752363706036946e-11,0.0,0.0,2.8906074807804116e-08,8.792832650514132e-14,3.594031527814275e-12,3.883502932409418e-11,6.943827139880989e-14,9.494428552751504e-24,1.0053018300266862e-15,5.863199164651856e-10,6.35932166877495e-09,3.29508732892704e-09,2.624611178910124e-17,8.468416456041091e-17,1.785224617116382e-07,7.154493016460125e-14,4.515889669463713e-09,3.660715262979525e-17,5.834573092607861e-14,2.596962203651388e-13,1.9401277332131023e-11,6.3770329696073615e-15,4.567978808620973e-20,5.289642245010609e-20,8.093661262206417e-17,3.107952256150532e-20,3.452304579434011e-14,3.1849998836365584e-20,3.76,0.0,0.7350088111178832,0.9968812474742914,9.041723251487014e-13,2.9096477062441366e-13,0.03548589279733544,0.035183702330748697,0.00030177151207734894,5.030391494508421e-08,0.0031187197708187836,6.790640899354639e-11,1.7446242240852147e-11,2.4678378624414958e-14,2.1163459661931538e-15,3.2929898468146505e-09,2.371925144263659e-10,3.853132487500713e-09,2.5349680517599676e-09,6.952626149126128e-11,3.905723603074781e-13,1.3113490985750163e-09,1.6767566714188287e-10,1.7181033267382277e-17,1.1634409448805085e-16,1.775020928686905e-11,8.113940904999575e-14,1.0864647105316654e-11,3.053272476697092e-18,5.1619238798741745e-09,2.7012323844205535e-14,1.6677763958185874e-17,3.535916468153422e-16,6.359447885767271e-09,1.1205074451379443e-08,2.143169358268775e-08
3.545177090757643e-09,0.91036217218826,3.097183373033581e-08,2.684480597067406e-10,9.915222544417956e-11,3.6688389148482415e-11,0.0,0.0,2.9467210306904898e-08,9.218511231181039e-14,3.8121519190674525e-12,4.134894844966803e-11,7.462022613290624e-14,1.009389607442673e-23,1.0387177115855476e-15,6.073739254513993e-10,6.482767206730791e-09,3.4317554218102165e-09,2.8078848428188424e-17,9.013385990984534e-17,1.856873069164545e-07,7.588012530894828e-14,4.591671724417693e-09,3.8683123872518054e-17,6.043839524712874e-14,2.7916776256390297e-13,2.05629039594756e-11,6.901454443080434e-15,4.8421171202303916e-20,5.600133963244728e-20,8.566063675255087e-17,3.402207141606444e-20,3.729995910784047e-14,3.578987250077166e-20,3.76,0.0,0.734320007131555,0.9968811267476715,9.658737232259203e-13,3.0288729420862246e-13,0.03617470301741244,0.035872463156753076,0.0003018055938644273,5.0938119684215616e-08,0.003118839779267894,7.064958092007248e-11,1.8129324944460203e-11,2.5386966389164774e-14,2.197193865980416e-15,3.429535889795683e-09,2.422874463289514e-10,3.948199549644549e-09,2.59923114007042e-09,7.281338804410335e-11,4.172731663592965e-13,1.3437610210762045e-09,1.7288461531883714e-10,1.8221242534175653e-17,1.2188016700524682e-16,1.849035121041089e-11,8.483131454517918e-14,1.1378568135735423e-11,3.303131907096035e-18,5.262190511936966e-09,2.801367160373297e-14,1.7839447295490582e-17,3.7437647094071424e-16,6.4828918926338445e-09,1.1276747592835959e-08,2.2068677923221612e-08
3.614298193206723e-09,0.910474713503074,3.1884625828622124e-08,2.804901871149469e-10,1.041468648188175e-10,3.8690644240236315e-11,0.0,0.0,3.002783122818673e-08,9.656734561071636e-14,4.0387356071123026e-12,4.396566771092817e-11,8.007998186802183e-14,1.0719816726630433e-23,1.0725496633476637e-15,6.287070938602824e-10,6.606097492538482e-09,3.5711518070926397e-09,2.999742598311754e-17,9.582877185047696e-17,1.9299188196427925e-07,8.038589717341408e-14,4.666962026300419e-09,4.083045615805021e-17,6.25589893721473e-14,2.9966814544837306e-13,2.1768996982682307e-11,7.457562720000591e-15,5.1268572101266636e-20,5.922099038994662e-20,9.055498860788776e-17,3.7173464520221314e-20,4.023857687583709e-14,4.0124985258257284e-20,3.76,0.0,0.7336318486494635,0.996881024237964,1.0304688392443715e-12,3.150580547456505e-13,0.03686286787101213,0.03656060502168979,0.00030181300796601517,5.1552116568513295e-08,0.0031189415681838035,7.344583696893471e-11,1.8824210685246555e-11,2.6095585872552853e-14,2.278924679043493e-15,3.5688056585327585e-09,2.473765149645865e-10,4.0432485337704046e-09,2.6635661784982123e-09,7.617983171491053e-11,4.451951658855751e-13,1.3761381012445836e-09,1.7812428374693737e-10,1.930086942710404e-17,1.2754128091121418e-16,1.9242831798591346e-11,8.860520036290359e-14,1.1904898032040078e-11,3.5679148748094804e-18,5.362365793012272e-09,2.903015407468817e-14,1.9055636740685367e-17,3.9585278334395944e-16,6.6062202663696095e-09,1.1346637241367771e-08,2.270967265786269e-08
3.6834192956558032e-09,0.9105871493759126,3.280410728569995e-08,2.928209574097432e-10,1.0928425968765277e-10,4.0760038962026736e-11,0.0,0.0,3.058793816853607e-08,1.0107653890869778e-13,4.273927563127123e-12,4.6686857524860766e-11,8.582683019824542e-14,1.1372910436696439e-23,1.106795464529729e-15,6.50315053893334e-10,6.72931264295981e-09,3.713273253612172e-09,3.200403081499597e-17,1.0177582125724581e-16,2.0043609469466806e-07,8.506544263169597e-14,4.7417634630495205e-09,4.304996339883665e-17,6.47071072609761e-14,3.212306312391386e-13,2.3020311462128984e-11,8.046605409198724e-15,5.422388696370079e-20,6.255713058287054e-20,9.56219532831541e-17,4.0543615593060265e-20,4.334480490446436e-14,4.488604285745174e-20,3.76,0.0,0.7329443350666736,0.9968809371792121,1.0980334042142565e-12,3.274775371936782e-13,0.03755038796298446,0.03724812625317892,0.0003017960313486679,5.214637241878613e-08,0.0031190279035240706,7.629512136589566e-11,1.9530835227608688e-11,2.6804084259667284e-14,2.361529202258217e-15,3.710795844615664e-09,2.5245971762847434e-10,4.1382719777501545e-09,2.727968144035057e-09,7.962558419193043e-11,4.743667091083829e-13,1.408476638068302e-09,1.8339337280746697e-10,2.0420464965480304e-17,1.3332637996725544e-16,2.0007462360169805e-11,9.246104176291985e-14,1.2443635281257434e-11,3.848186941223383e-18,5.462449799731939e-09,3.006161967247142e-14,2.0327671144431317e-17,4.1802404239191945e-16,6.729433112406429e-09,1.1414835194724737e-08,2.335457934844059e-08
3.752540398104883e-09,0.9106994799055811,3.3730170293246737e-08,3.0544116187003485e-10,1.1456537544462796e-10,4.28974803480407e-11,0.0,0.0,3.1147531724636244e-08,1.0571419931673856e-13,4.517871865237067e-12,4.951416261000838e-11,9.187019164490289e-14,1.2053906669308448e-23,1.1414529989543545e-15,6.721934810482484e-10,6.8524127746393885e-09,3.858116543475538e-09,3.41008674682096e-17,1.0798204650666835e-16,2.0801985252650088e-07,8.99219527907222e-14,4.816078905091177e-09,4.534244265191671e-17,6.688234795274744e-14,3.4388895645418357e-13,2.4317598037107383e-11,8.669853720112778e-15,5.728900574347451e-20,6.601149982287541e-20,1.0086378186113958e-16,4.414266919558459e-20,4.6624635692447335e-14,5.010545955105067e-20,3.76,0.0,0.7322574657788181,0.9968808632253789,1.1686435937820446e-12,3.4014622443545904e-13,0.038237263897611604,0.03793502537080384,0.00030175674844608416,5.272135515333971e-08,0.0031191011313256023,7.919737869408078e-11,2.0249134753033372e-11,2.751232065379294e-14,2.4450003312745314e-15,3.855503153287491e-09,2.5753705235832063e-10,4.233263124242696e-09,2.7924324570536987e-09,8.315063187626056e-11,5.048161348645167e-13,1.440773232810149e-09,1.886906455077194e-10,2.15805678650759e-17,1.3923437773642634e-16,2.078405570208597e-11,9.639881098006296e-14,1.2994777477101778e-11,4.144522426693747e-18,5.56244260897645e-09,3.110791809314599e-14,2.1656890820438683e-17,4.4089345780903524e-16,6.8525305361189956e-09,1.1481428194304062e-08,2.400330461398107e-08
