Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285),S(141),S(377),S(145),CHFO(47),S(284),CH2CF(70),C2H2F(71),CH2CFO(79),CH2F(46),C2H4F(63),C2H4F(62),C1OO1(734),CH2O2(778),CHO2(166),C2H2O(133),S(338),S(376),CH2F2(41),CH3O2(183),C2H2O(373),S(1537),CHF2(81)
6.628174654103381e-05,0.7246269518836582,4.261156728872248e-07,1.889177207335783e-07,3.28045626521758e-07,6.673069259101698e-06,0.0,0.0,3.4978890865364052e-06,3.6667138000729756e-08,0.0001223501549447924,1.5014680716018066e-06,5.405076305908607e-09,1.463334458196932e-20,1.6869390501173905e-14,9.022982245383015e-10,7.028560165109571e-06,0.0001424777440882326,7.498335783473049e-10,4.946134078050506e-11,0.0004144592342323137,2.272880654006903e-10,2.2916883216199263e-11,1.7488981442330876e-10,1.0383218754978163e-10,2.0719628982087645e-05,2.8802182934952833e-11,6.854029798660229e-10,1.969184271369396e-09,2.995300492234812e-12,3.831338889476334e-12,2.6049971240693733e-15,2.785571927127679e-10,7.915114721503477e-12,3.76,0.0,0.0020372899593014216,0.9992817728936227,1.7488301744154825e-05,5.289463959343777e-07,0.5254535848263902,0.5243067487808429,2.5992521622234145e-08,1.196784891837077e-11,0.0005179015748840728,1.9905293571764478e-07,7.724431617299905e-12,7.459325074461025e-13,2.6481557135610503e-11,8.461568848939495e-05,3.5763291024991977e-10,7.588909693405508e-08,7.442906988705304e-08,1.8043541745747716e-06,1.7430736920225255e-05,3.8948079748389946e-08,4.391179286980253e-08,7.117441127979068e-15,1.4702081899676224e-15,3.873077677597659e-11,1.5273199301097182e-11,3.662172366694479e-07,1.4443517681593458e-08,3.0545095044108255e-08,1.9088201802424545e-09,2.7721058690473283e-14,2.1228069062423202e-10,2.4011101011595863e-08
6.648463087399768e-05,0.7246315447293705,4.301352140614168e-07,1.9074552665630586e-07,3.3137363697748173e-07,6.743511421123016e-06,0.0,0.0,3.5256363868069423e-06,3.697440057622474e-08,0.00012330713647424766,1.5181190669561889e-06,5.432492915835605e-09,1.4991485298058656e-20,1.712082276729171e-14,9.111107530502156e-10,7.109261834274539e-06,0.00014300276404320719,7.601379593206194e-10,5.01269101193321e-11,0.00041600808738283127,2.281397858146444e-10,2.3144164009476485e-11,1.7896285593472153e-10,1.0507231250146101e-10,2.0947602522324884e-05,2.913400897372237e-11,7.006523311917825e-10,2.0182959884014e-09,3.0644653274167963e-12,3.8846295006744574e-12,2.6460684512693233e-15,2.8141392755043024e-10,8.015873843225087e-12,3.76,0.0,0.0020029583526134484,0.9992806036844573,1.769601837633821e-05,5.362411223056781e-07,0.5254902429516709,0.5243382421565179,2.581252875967437e-08,1.1966266969644297e-11,0.0005179009688799515,1.9995101819043238e-07,7.784397502106634e-12,7.53434080072355e-13,2.6751589474632236e-11,8.49202754644678e-05,3.5765170734133467e-10,7.664642261034468e-08,7.515354123872807e-08,1.8222693707317341e-06,1.761273451633044e-05,3.93168094769643e-08,4.4327819592335636e-08,7.186907388603306e-15,1.4845567698279256e-15,3.91087582101959e-11,1.5367017807218393e-11,3.697899950416285e-07,1.459423913758121e-08,3.083181477119173e-08,1.9307281670767453e-09,2.7990835639673393e-14,2.1435009189385054e-10,2.3975434188551186e-08
6.668751520696155e-05,0.7246360661528798,4.341902934542037e-07,1.92589877832232e-07,3.3473230009450893e-07,6.814587508482598e-06,0.0,0.0,3.553585228495804e-06,3.7283857700788e-08,0.0001242700593668216,1.5349325500868573e-06,5.460034085252478e-09,1.535818359489991e-20,1.7375860193184407e-14,9.200029310667993e-10,7.190760385150116e-06,0.0001435278764598996,7.705698179659082e-10,5.0800438341830407e-11,0.0004175570154160044,2.2899154261410318e-10,2.3373598227552974e-11,1.8312435666009175e-10,1.0632567314838467e-10,2.1177768636146837e-05,2.9469355161548695e-11,7.162222508653338e-10,2.06853982864239e-09,3.1351152712167022e-12,3.938650878548397e-12,2.6877695025607837e-15,2.842970355456685e-10,8.117769439640298e-12,3.76,0.0,0.0019692056955942588,0.9992794281093004,1.7905853523661933e-05,5.436206040695148e-07,0.5255263263793737,0.5243691490023066,2.5635569596405914e-08,1.1964710447196223e-11,0.0005179003595767276,2.008515539291235e-07,7.844891749815867e-12,7.610038771166209e-13,2.7024096773903922e-11,8.522627550134834e-05,3.5767013703401603e-10,7.741063822311575e-08,7.588458067613864e-08,1.8403469800613984e-06,1.7796415051240837e-05,3.968877619481249e-08,4.4747498544984754e-08,7.257001469077958e-15,1.4990350355141215e-15,3.94901560103495e-11,1.5461374783361588e-11,3.733951789439715e-07,1.4746354492846036e-08,3.112353635943594e-08,1.952852505980456e-09,2.8263041724713913e-14,2.1643827791899697e-10,2.3939784361910926e-08
6.689039953992541e-05,0.7246405173696268,4.3828122467461576e-07,1.944509180206474e-07,3.3812188498320135e-07,6.886302918908442e-06,0.0,0.0,3.5817373037836938e-06,3.7595527967405394e-08,0.00012523896844017645,1.551909990120534e-06,5.487701170475502e-09,1.5733643315557357e-20,1.763455428798851e-14,9.289754245803445e-10,7.273062922560234e-06,0.00014405308185755917,7.811306337084727e-10,5.1482013095224636e-11,0.00041910601640264924,2.298433348971506e-10,2.3605205652470565e-11,1.8737612223897168e-10,1.0759240607800658e-10,2.1410146948394584e-05,2.9808257279709515e-11,7.321191566422619e-10,2.1199400448798157e-09,3.2072802792664613e-12,3.993413754997826e-12,2.730109977166296e-15,2.8720675144956514e-10,8.2208139600068e-12,3.76,0.0,0.0019360222240332743,0.9992782461111166,1.8117826617308832e-05,5.510856866049547e-07,0.5255618449006642,0.5243994790173928,2.5461592961732612e-08,1.1963178917847355e-11,0.0005178997469448396,2.0175456407526452e-07,7.905918876101316e-12,7.686425050430489e-13,2.729910112567386e-11,8.553370979633612e-05,3.576882053400503e-10,7.818180459916381e-08,7.662224618442846e-08,1.8585884292040008e-06,1.7981793328242115e-05,4.006400831089097e-08,4.517086177525673e-08,7.327728947841546e-15,1.5136441158288228e-15,3.9874999478105086e-11,1.555627497444818e-11,3.770330742331687e-07,1.4899876002403945e-08,3.142035810511962e-08,1.9751951253178674e-09,2.853769765058387e-14,2.1854541416351134e-10,2.3904152272127958e-08
6.709328387288928e-05,0.724644899584067,4.42408323300852e-07,1.9632879100540375e-07,3.415426649229291e-07,6.958663098094274e-06,0.0,0.0,3.610094320154084e-06,3.79094301477739e-08,0.00012621390896305068,1.569052869179737e-06,5.515495544706125e-09,1.611806099032749e-20,1.7896956767610836e-14,9.380289373993433e-10,7.356176611973806e-06,0.00014457838077366322,7.918219064110595e-10,5.217172227667305e-11,0.0004206550884433935,2.3069516177842915e-10,2.3839006426725702e-11,1.9171999327190422e-10,1.088726493904562e-10,2.1644757257563196e-05,3.0150751670878064e-11,7.483495894063449e-10,2.1725213772835966e-09,3.2809908815507008e-12,4.048929028453639e-12,2.7730997329083918e-15,2.901433108674989e-10,8.32502000229125e-12,3.76,0.0,0.0019033983382660278,0.9992770576323553,1.8331957258461837e-05,5.586372229853572e-07,0.5255968081425029,0.5244292417357802,2.5290548547151794e-08,1.1961671955676353e-11,0.0005178991309544575,2.0266006997318432e-07,7.967483640978055e-12,7.763505669186785e-13,2.7576624348231163e-11,8.584259968853479e-05,3.577059181692104e-10,7.895998284182032e-08,7.736659612183908e-08,1.876995156857671e-06,1.8168884279307008e-05,4.044253478374136e-08,4.559794195755207e-08,7.399095289297654e-15,1.528385155327186e-15,4.0263319142258375e-11,1.5651723168841707e-11,3.8070396923651173e-07,1.5054816026093498e-08,3.172238013634086e-08,1.997757969706124e-09,2.8814825507050105e-14,2.2067166748948884e-10,2.3868538648407138e-08
6.729616820585315e-05,0.7246492139775667,4.465719074126297e-07,1.9822364550897175e-07,3.449949131906872e-07,7.031673539910157e-06,0.0,0.0,3.638658000454521e-06,3.8225583194766746e-08,0.00012719492666112475,1.5863626823915563e-06,5.543418591608263e-09,1.651165209080302e-20,1.8163123810053724e-14,9.471642190598375e-10,7.440108681639404e-06,0.00014510377376394072,8.026451501891645e-10,5.286965418572771e-11,0.00042220422966832003,2.3154702238735422e-10,2.4075022161601932e-11,1.961578462712241e-10,1.101665427150011e-10,2.188161953601978e-05,3.0496874949425754e-11,7.649202165100254e-10,2.2263090649243405e-09,3.3562781865416613e-12,4.105207798185813e-12,2.8167487561617098e-15,2.931069533280232e-10,8.430400314727324e-12,3.76,0.0,0.001871324601265078,0.9992758626149418,1.8548265223422142e-05,5.662760740820003e-07,0.5256312255695548,0.5244584465281968,2.5122386897133658e-08,1.1960189141944221e-11,0.0005178985115754806,2.035680931702602e-07,8.02959084231626e-12,7.841286775810365e-13,2.7856688797956136e-11,8.615296666297677e-05,3.5772328131116845e-10,7.974523504458986e-08,7.811768950701691e-08,1.8955686139418692e-06,1.8357702966847798e-05,4.0824384441215577e-08,4.6028771618102664e-08,7.471106060876901e-15,1.543259314633604e-15,4.0655145722299675e-11,1.5747724197659876e-11,3.8440815485430257e-07,1.521118703156982e-08,3.20297044548463e-08,2.0205430007195064e-09,2.909444690276212e-14,2.228172063375479e-10,2.383294420891122e-08
6.749905253881702e-05,0.7246534617128311,4.507722982602423e-07,2.0013562731457492e-07,3.4847890889002836e-07,7.105339787249774e-06,0.0,0.0,3.667430083163489e-06,3.854400624365526e-08,0.00012818206772040032,1.60384093833315e-06,5.571471710749689e-09,1.6914654780821593e-20,1.843311159018596e-14,9.563819957313179e-10,7.524866421267609e-06,0.00014562926140229912,8.136019026003346e-10,5.3575900805505517e-11,0.00042375343823640514,2.3239891586951235e-10,2.4313274593540806e-11,2.0069159411487878e-10,1.1147422720703944e-10,2.2120753935076094e-05,3.0846664213100126e-11,7.818378334602739e-10,2.281328854978477e-09,3.4331739012579525e-12,4.162261295823178e-12,2.861067203551026e-15,2.960979180114028e-10,8.536967799265305e-12,3.76,0.0,0.0018397917357811436,0.9992746610002756,1.876677046119911e-05,5.74003108630122e-07,0.5256651064870558,0.5244871026049451,2.4957059393098474e-08,1.1958730064961458e-11,0.0005178978887775362,2.0447865542234583e-07,8.092245322830332e-12,7.919774450341264e-13,2.8139316454367126e-11,8.646483235032394e-05,3.577403004657819e-10,8.053762321690585e-08,7.887558567172062e-08,1.914310264111832e-06,1.854826458467545e-05,4.120958666452121e-08,4.646338389695429e-08,7.543767155140496e-15,1.5582678017978686e-15,4.105051084658847e-11,1.584428293680497e-11,3.881459244390763e-07,1.536900159631636e-08,3.234243496874662e-08,2.043552196751969e-09,2.9376583847232384e-14,2.2498220052452061e-10,2.3797369661031023e-08
6.770193687178089e-05,0.7246576439327735,4.5500981787937973e-07,2.0206489057604884e-07,3.5199493023120204e-07,7.179667432002626e-06,0.0,0.0,3.696412322305437e-06,3.886471861330266e-08,0.00012917537878946958,1.6214891587176996e-06,5.599656316446508e-09,1.7327266943715817e-20,1.8706972865766342e-14,9.656829340059234e-10,7.6104571843384734e-06,0.0001461548442807094,8.246937084691352e-10,5.4290550531593755e-11,0.00042530271233498555,2.332508413870527e-10,2.4553783489908088e-11,2.05323186800292e-10,1.127958456042883e-10,2.236218078021278e-05,3.1200156881240464e-11,7.991093663795001e-10,2.337607010610483e-09,3.5117103394820705e-12,4.220100974434094e-12,2.906065406530956e-15,2.9911644881570427e-10,8.644735511556334e-12,3.76,0.0,0.0018087906213363298,0.9992734527292263,1.8987493098682867e-05,5.818192032743289e-07,0.5256984600438122,0.5245152190189125,2.4794518237675704e-08,1.1957294319951283e-11,0.0005178972625299759,2.0539177868847032e-07,8.155451684960628e-12,7.998975051193275e-13,2.8424530505182938e-11,8.677821852926193e-05,3.57756981242088e-10,8.133721058309384e-08,7.964034468841353e-08,1.933221582509478e-06,1.8740584458628027e-05,4.1598171004465046e-08,4.6901812134838326e-08,7.617084168559331e-15,1.5734117567705113e-15,4.144944427355567e-11,1.5941404305514314e-11,3.9191757391301164e-07,1.5528272406559244e-08,3.2660677520958664e-08,2.0667875534472203e-09,2.966125757304514e-14,2.2716682132096166e-10,2.376181570166669e-08
6.790482120474475e-05,0.7246617617595951,4.5928479258700896e-07,2.0401158816304521e-07,3.555432582943917e-07,7.254662115491538e-06,0.0,0.0,3.7256064875906944e-06,3.9187739807676315e-08,0.00013017490698314543,1.639308878739389e-06,5.6279738384150675e-09,1.774970822279011e-20,1.8984763888460684e-14,9.750678117333625e-10,7.696888387537397e-06,0.0001466805230091072,8.359221318218538e-10,5.5013695437609485e-11,0.0004268520501790697,2.3410279811673423e-10,2.4796571017065643e-11,2.1005461211376904e-10,1.1413154222338817e-10,2.2605920578024422e-05,3.155739068837654e-11,8.167418744336627e-10,2.395170321847767e-09,3.5919204349520936e-12,4.278738451508954e-12,2.9517538407904197e-15,3.021627907524188e-10,8.75371666420256e-12,3.76,0.0,0.0017783122907210223,0.9992722377421294,1.9210453439866503e-05,5.897252426400333e-07,0.5257312952357123,0.5245428046690632,2.463471643713415e-08,1.1955881508901829e-11,0.0005178966328018752,2.063074851376538e-07,8.219215038376307e-12,8.078894763631749e-13,2.8712353329923493e-11,8.709314712715712e-05,3.5777332914054476e-10,8.214406056751345e-08,8.041202707638884e-08,1.9523040580792637e-06,1.8934678047643404e-05,4.199016710900535e-08,4.734408978393745e-08,7.691062887024094e-15,1.5886923972049918e-15,4.185197853330357e-11,1.6039093268058137e-11,3.957234018361711e-07,1.5689012258229074e-08,3.298453992762108e-08,2.090251083550892e-09,2.9948491516612696e-14,2.293712415685161e-10,2.372628301756107e-08
6.810770553770862e-05,0.7246658162995259,4.6359755020174737e-07,2.0597587635364347e-07,3.5912417628355017e-07,7.3303295290403906e-06,0.0,0.0,3.7550143645665046e-06,3.9513089517264455e-08,0.00013118069988567532,1.6573016470728164e-06,5.656425720922715e-09,1.8182248925466635e-20,1.9266546457603418e-14,9.845374060441661e-10,7.784167511354841e-06,0.00014720629821535233,8.472887496700261e-10,5.574542758064356e-11,0.0004284014500109767,2.3495478525002223e-10,2.5041660040833658e-11,2.1488789622750548e-10,1.1548146297942604e-10,2.2851994014730795e-05,3.191840389942323e-11,8.347425518852578e-10,2.4540461138419794e-09,3.673837751977273e-12,4.338185528448278e-12,2.9981431502528055e-15,3.0523719066565356e-10,8.863924627807623e-12,3.76,0.0,0.0017483479280175655,0.9992710159787828,1.943567196746274e-05,5.977221193942269e-07,0.5257636209077023,0.5245698683024151,2.447760779055795e-08,1.1954491240477102e-11,0.0005178959995620313,2.0722579714771769e-07,8.283540302569586e-12,8.159539880422406e-13,2.9002807700022772e-11,8.740964022111296e-05,3.5778934956771036e-10,8.295823702493539e-08,8.11906938432166e-08,1.9715591922668214e-06,1.913056094472604e-05,4.2385605185913365e-08,4.7790250917696036e-08,7.765709164332392e-15,1.6041109326472734e-15,4.225814544706409e-11,1.6137354833137792e-11,3.9956370938499396e-07,1.5851234058193843e-08,3.331413200793964e-08,2.1139448170984996e-09,3.023830786297442e-14,2.315956356118064e-10,2.3690772285498202e-08
6.831058987067249e-05,0.7246698086382406,4.679484252625388e-07,2.0795790498207285e-07,3.6273797191691844e-07,7.406675414124753e-06,0.0,0.0,3.7846377547430856e-06,3.9840787620737965e-08,0.00013219280555485123,1.675469026475287e-06,5.6850134270363e-09,1.8625113512062813e-20,1.955237627747179e-14,9.94092426077826e-10,7.872302100141564e-06,0.0001477321705451966,8.587951688289379e-10,5.648584303342728e-11,0.0004299509100998222,2.3580680199354457e-10,2.528907208870997e-11,2.1982510435884046e-10,1.1684575540162387e-10,2.3100421963336436e-05,3.2283234935038983e-11,8.531187306532361e-10,2.5142622571280873e-09,3.757496497281779e-12,4.398454189871123e-12,3.0452441604746645e-15,3.083398967110755e-10,8.975372933894566e-12,3.76,0.0,0.0017188888661071493,0.9992697873784425,1.9663169343468564e-05,6.058107343194306e-07,0.5257954457562859,0.5245964185165205,2.4323146876395115e-08,1.1953123129901857e-11,0.0005178953627789601,2.0814673731282217e-07,8.348432477574467e-12,8.240916841430495e-13,2.929591708676041e-11,8.772772003929563e-05,3.5780504784686386e-10,8.377980434843344e-08,8.197640644086753e-08,1.9909885009011248e-06,1.9328248878271967e-05,4.2784515322457916e-08,4.824032948583734e-08,7.841029128801211e-15,1.6196686192644937e-15,4.266797794680716e-11,1.623619405617282e-11,4.034388003326529e-07,1.6014950825418885e-08,3.3649565620469e-08,2.1378708014541815e-09,3.0530729613192517e-14,2.338401792764601e-10,2.3655284172552824e-08
6.851347420363636e-05,0.7246737398431405,4.72337752585105e-07,2.0995782823498215e-07,3.6638493528776715e-07,7.4837055632481484e-06,0.0,0.0,3.814478475852606e-06,4.017085418692979e-08,0.00013321127252679805,1.6938125933927982e-06,5.713738436674212e-09,1.9078517160929387e-20,1.9842310503448847e-14,1.0037336068010915e-09,7.961299763317307e-06,0.00014825814066221862,8.704430130559763e-10,5.723503562142957e-11,0.00043150042874097726,2.36658847568316e-10,2.5538828578089597e-11,2.2486834169280232e-10,1.1822456865778344e-10,2.33512254794682e-05,3.265192276764709e-11,8.718778833221146e-10,2.575847180231897e-09,3.842931529145857e-12,4.459556626284202e-12,3.0930678561278963e-15,3.114711601736284e-10,9.088075277140109e-12,3.76,0.0,0.0016899265837248326,0.9992685518798167,1.989296641224133e-05,6.139919964030514e-07,0.5258267783324655,0.5246224637624125,2.4171289037725542e-08,1.1951776798836053e-11,0.0005178947224208933,2.0907032843877506e-07,8.413896435338746e-12,8.323032091571941e-13,2.9591704815823383e-11,8.804740896269313e-05,3.5782042920102817e-10,8.460882778248477e-08,8.276922694788109e-08,2.0105935117155676e-06,1.952775771349094e-05,4.318692834227095e-08,4.869436025667452e-08,7.9170285469424e-15,1.6353666366513874e-15,4.308150686596468e-11,1.6335616037568225e-11,4.0734898101351813e-07,1.61801756920706e-08,3.399095470832146e-08,2.1620311016212034e-09,3.0825779001170426e-14,2.3610504989206947e-10,2.3619819336389213e-08
6.871635853660023e-05,0.7246776109656409,4.76765872172729e-07,2.119757991381508e-07,3.700653591614709e-07,7.561425819806574e-06,0.0,0.0,3.844538361835795e-06,4.0503309476309177e-08,0.00013423614981914272,1.7123339382619786e-06,5.742602243945247e-09,1.9542739699924645e-20,2.0136412470886854e-14,1.013461767557047e-09,8.051168175878962e-06,0.00014878420924779761,8.822339316236008e-10,5.7993102328707396e-11,0.0004330500042556718,2.375109212095145e-10,2.5790952976045612e-11,2.300197539899928e-10,1.1961805358024324e-10,2.360442580628232e-05,3.302450648300187e-11,8.91027625653405e-10,2.6388298782924324e-09,3.930178372659215e-12,4.521505213146813e-12,3.1416253952135697e-15,3.1463123500609487e-10,9.202045517548003e-12,3.76,0.0,0.001661452703475992,0.9992673094210616,2.0125084201928434e-05,6.2226682289742e-07,0.5258576270437327,0.5246480123465809,2.4021990371642996e-08,1.1950451875287035e-11,0.0005178940784557778,2.0999659354793855e-07,8.479937376363423e-12,8.40589207183401e-13,2.9890194271905527e-11,8.836872952658169e-05,3.578354987611353e-10,8.544537310819648e-08,8.356921800966612e-08,2.0303757665076764e-06,1.972910345334952e-05,4.359287476811053e-08,4.915237766995168e-08,7.993713372326556e-15,1.6512062329593012e-15,4.34987654545985e-11,1.6435625924428856e-11,4.1129456042841756e-07,1.634692190394183e-08,3.433841532996062e-08,2.186427800341047e-09,3.112347980321207e-14,2.383904263341646e-10,2.3584378425463133e-08
6.89192428695641e-05,0.7246814230380682,4.812331218790422e-07,2.1401198117513701e-07,3.737795371912634e-07,7.639842079306352e-06,0.0,0.0,3.874819263108774e-06,4.0838173942578075e-08,0.00013526748693467352,1.7310346653026784e-06,5.771606357660394e-09,2.0018052903329437e-20,2.0434743917349505e-14,1.0232776221718824e-09,8.141915079153511e-06,0.0001493103770010528,8.941695787044317e-10,5.876013716840921e-11,0.0004345996349905764,2.383630221664286e-10,2.604546753854458e-11,2.3528152836708967e-10,1.2102636268937196e-10,2.3860044369147606e-05,3.340102603359937e-11,9.105757186375113e-10,2.7032399237374757e-09,4.0192732312470335e-12,4.584312537146206e-12,3.19092812664686e-15,3.1782037779033313e-10,9.317297682319548e-12,3.76,0.0,0.001633458989411741,0.9992660599397777,2.0359543926485767e-05,6.306361393932042e-07,0.5258880001564865,0.5246730724333991,2.3875207716137823e-08,1.194914799349898e-11,0.0005178934308512712,2.109255558736851e-07,8.546560178775846e-12,8.489503427820117e-13,3.019140956475634e-11,8.869170442158169e-05,3.578502615781827e-10,8.628950668633408e-08,8.437644289106633e-08,2.050336818430062e-06,1.993230223952457e-05,4.400238614736876e-08,4.9614417310514444e-08,8.071089625505282e-15,1.6671886487739532e-15,4.391978633392965e-11,1.653622890898972e-11,4.152758502818259e-07,1.6515202821635175e-08,3.469206569746883e-08,2.2110629983488157e-09,3.1423854221783795e-14,2.406964890084411e-10,2.3548962079270716e-08
