Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CHF2(1),O2(2),H2O(3),CH4(4),HF(38),CH2CHF(56),C2H3F(124),C2H3F(139),O2(143),S(285)
2.4909889579841974e-15,0.7317613120244623,5.108219509094656e-41,1.649995305972453e-20,3.356663097133643e-47,4.941601984372041e-60,0.0,0.0,1.444785208180484e-41,4.8228607339602265e-91,8.079958195861984e-49,9.905170509662865e-60,5.752449382237296e-44,1.8428140920260936e-75,3.506747033725882e-59,4.526741388000464e-51,5.411335201638106e-76,4.3064069581194205e-60,3.353882221352896e-47,6.553004639709107e-41,7.94622679238549e-23,2.5551238375140436e-36,7.185356091226599e-60,9.83502141613315e-123,4.232694711526438e-88,4.2886101819497576e-76,3.4757008927949636e-62,1.4228847437733395e-105,1.3607257911081401e-160,3.532376227431041e-154,7.920920959174274e-98,3.70598710555655e-80,1.6136112453689012e-67,4.003611760711537e-124,3.76,0.0,0.6324984308524272,0.9999999938278692,1.3995822613680965e-60,2.3552851034305428e-110,7.54375252841836e-10,7.21799643349595e-10,3.257560949171805e-11,3.6400560884391406e-22,6.1721307402255526e-09,1.313507237524946e-26
3.4873845834106285e-15,0.7317613120654096,1.3487206495336014e-40,2.3099941404869368e-20,1.3015729871575726e-46,2.7878632733674814e-59,0.0,0.0,3.814659172940007e-41,5.912447959098001e-90,2.961671226985576e-48,5.588099083494895e-59,2.1075188100259053e-43,1.5393477147846972e-74,1.978369793501749e-58,1.7554124655387041e-50,7.783885291108983e-75,2.429510477931391e-59,1.3005906815708196e-46,1.7301865383687367e-40,1.528031273127082e-22,6.746280690956934e-36,4.053703628366787e-59,1.2572211011665411e-120,9.862871134102097e-87,6.168467115350136e-75,1.94435900780451e-61,4.680368877570991e-104,1.2807704850278975e-157,1.0323821570733367e-151,3.072867964064068e-96,5.330932501621891e-79,1.468586936289841e-66,2.6023297109682744e-122,3.76,0.0,0.6324984305506771,0.9999999913590276,7.895909053103082e-60,1.6968467806575654e-108,1.056125366523763e-09,1.0105195309177068e-09,4.5605835605050336e-11,6.999696262704282e-22,8.640972323250693e-09,2.5258308480418365e-26
5.480175834263491e-15,0.7317613121473046,5.215289216364819e-40,3.629993016429689e-20,8.371115514928284e-46,3.1214477637313893e-58,0.0,0.0,1.4750683012766106e-40,1.6529603360525094e-88,1.8790615762652197e-47,6.256740112394087e-58,1.3365269499207614e-42,3.1049890816207084e-73,2.215086601259674e-57,1.129023530098605e-49,2.725446622315247e-73,2.720215916203743e-58,8.364945489278035e-46,6.6903573370343204e-40,3.7279335967505255e-22,2.608679902261614e-35,4.5387532149176385e-58,4.10196626745829e-118,6.639129268021268e-85,2.1593741679767096e-73,2.0651513982009654e-60,3.947730889703655e-102,3.1375167690907805e-154,8.023590074719122e-149,4.0342636075474255e-94,1.8666611951293178e-77,2.7281502947077313e-65,3.915887326199021e-120,3.76,0.0,0.6324984299471769,0.9999999864213636,8.840701727329107e-59,2.8665576470805163e-106,1.6596255934560406e-09,1.5879593377911735e-09,7.166625566241389e-11,1.707712512019013e-21,1.3578636405973869e-08,6.162277584554002e-26
7.472967085116352e-15,0.7317613122291993,1.2943047906553187e-39,4.949993502981725e-20,2.7625200167412358e-45,1.3193351716047616e-57,0.0,0.0,3.660751846572855e-40,1.1040864469814618e-87,6.12356232884639e-47,2.644520794674829e-57,4.354087029859726e-42,1.6389232515629838e-72,9.362436893095259e-57,3.725916350913044e-49,1.751923080425266e-72,1.1497474262865757e-57,2.760527980801294e-45,1.6603799164416084e-39,6.906123212294376e-22,6.474093233720342e-35,1.9183843564889543e-57,4.805670830791936e-117,5.070903665312042e-84,1.3881069989282037e-72,8.718010566413716e-60,3.6175609557670953e-101,3.9793000899568857e-153,9.963224561337152e-148,3.5892483148778345e-93,1.1998823498637171e-76,1.4440739267208243e-64,4.088454005180071e-119,3.76,0.0,0.6324984293436766,0.9999999814837249,3.736679135256248e-58,2.987107104790755e-105,2.2631258198123895e-09,2.1653991870172987e-09,9.77266327905462e-11,3.163592837187133e-21,1.8516275022474127e-08,1.1415853488116074e-25
1.1458549586822077e-14,0.7317613123929892,4.7009299566111417e-39,7.589999306512391e-20,1.5793276841967853e-44,1.2182613478990694e-56,0.0,0.0,1.3295892916332823e-39,2.7122348445348094e-86,3.508412402424961e-46,2.441924808497761e-56,2.4928938691266567e-41,2.4896396905671214e-71,8.645132381548286e-56,2.1301086154986587e-48,4.468001060353782e-71,1.0616656627348123e-56,1.5781859758371498e-44,6.030518910950376e-39,1.6196480224433874e-21,2.3513980900065624e-34,1.771417392141335e-56,1.1853347528515106e-114,2.204241291295312e-82,3.5400493912996184e-71,8.001819273303401e-59,2.7850626437446447e-99,1.6861142081565889e-149,1.0261924964486252e-144,2.7014805198060703e-91,3.0601268651546173e-75,2.1979460255358326e-63,6.57752709427609e-117,3.76,0.0,0.6324984281366761,0.999999971608524,3.450413403623934e-57,4.093477781331637e-103,3.4701262707978215e-09,3.32027901248887e-09,1.4984725829829227e-10,7.419355646944676e-21,2.8391475880504488e-08,2.677298547635306e-25
1.9429714590233523e-14,0.731761312720569,2.349133684122895e-38,1.2870030235310414e-19,1.3876553063506038e-43,1.988217751815124e-55,0.0,0.0,6.644180993234165e-39,1.31489633522502e-84,3.157218739687379e-45,3.985255552164334e-55,2.2401207252927197e-40,7.72701871595642e-70,1.410879014540851e-54,1.8715623111986606e-47,2.4649004900054653e-69,1.7326516358010172e-55,1.3866133208656128e-43,3.013551480015855e-38,4.651291120899645e-21,1.175033074851186e-33,2.8909746343858886e-55,7.340203237847121e-112,2.384720633139662e-80,1.952717101482831e-69,1.2616279296566032e-57,4.4982793091721274e-97,1.0262183561878354e-145,1.8408765993698756e-141,5.775038925995299e-89,1.6882552488693624e-73,6.252927727063809e-62,2.227398851117758e-114,3.76,0.0,0.6324984257226752,0.9999999518584278,5.631117815562333e-56,1.2894664064482955e-100,5.884127165859736e-09,5.630039171498448e-09,2.540879943306761e-10,2.130676763131774e-20,4.8141572106151073e-08,7.688719806278658e-25
3.537204459705642e-14,0.7317613133757279,1.4562574070400515e-37,2.343016938134789e-19,1.605413294222297e-42,4.491883471910017e-54,0.0,0.0,4.1188109433255806e-38,1.0009180670803152e-82,3.7675134304693357e-44,9.0037065052635e-54,2.6648809820825314e-39,3.446145127035673e-68,3.187452921532706e-53,2.1652333501131738e-46,2.0306154884317284e-67,3.9144954013626246e-54,1.6041506488668554e-42,1.8681381394129536e-37,1.5408783042179693e-20,7.284176515171337e-33,6.531434856225152e-54,7.974388596570031e-109,3.913563734586483e-78,1.608543149310543e-67,2.7759609129421847e-56,1.255925863939887e-94,1.3927663477999407e-141,6.835003293974679e-138,1.8916544406835557e-86,1.3908279975500728e-71,2.595574520062883e-60,1.522737948227112e-111,3.76,0.0,0.6324984208946735,0.9999999123594572,1.2722110051001982e-54,7.026609049724105e-98,1.0712128928348257e-08,1.02495615217285e-08,4.625674065183504e-10,7.05844962976377e-20,8.764054265255628e-08,2.547168978107871e-24
6.725670461070221e-14,0.7317613146860464,1.020385328733214e-36,4.4550756849414045e-19,2.1666934156097298e-41,1.2011392615480097e-52,0.0,0.0,2.886010423596657e-37,9.792052158830946e-81,5.223846336029789e-43,2.4076140613957145e-52,3.6713830299944687e-38,1.8342206227427762e-66,8.522906860494919e-52,2.9222999961922737e-45,2.0661203282370955e-65,1.0467444550346264e-52,2.1649309285837897e-41,1.3089858692554168e-36,5.570056923925167e-20,5.103950202325493e-32,1.7465179277175495e-52,1.1711563785597944e-105,7.95236207456607e-76,1.636599022412424e-65,7.319476262808584e-55,4.701065920894772e-92,2.883703563929401e-137,3.7150720962591724e-134,7.682082945287496e-84,1.4151527668554238e-69,1.324359640502036e-58,1.6302398088961728e-108,3.76,0.0,0.63249841123867,0.9999998333664035,3.401919477066868e-53,5.165846082719985e-95,2.0368132342784274e-08,1.9488614350865703e-08,8.795179915520124e-10,2.551493293493222e-19,1.6663359641562504e-07,9.208035468918141e-24
1.310260246379938e-13,0.731761317306683,7.630223487727344e-36,8.679316867068524e-19,3.1762289209055696e-40,3.506945747721804e-51,0.0,0.0,2.1580967740890732e-36,1.0933470955323362e-78,7.853793886501681e-42,7.029482641559487e-51,5.4491236228715644e-37,1.0687242995945482e-64,2.4881791919695216e-50,4.284245108418446e-44,2.3509259674189293e-63,3.05616187469736e-51,3.1735927859875824e-40,9.788312714478484e-36,2.1139139226341706e-19,3.8166232999117824e-31,5.0992683252522076e-51,2.021384084115303e-102,1.808532901483327e-73,1.8621570413601823e-63,2.1224643858410525e-53,2.051782794881875e-89,7.466931288589208e-133,2.468242532433904e-130,3.4929975765758186e-81,1.6102163717635604e-67,7.544472246364869e-57,2.3192452784411485e-105,3.76,0.0,0.6324983919266636,0.9999996753998431,9.932526082381895e-52,4.460410040136318e-92,3.968013872949274e-08,3.7966752522605695e-08,1.7133862054959187e-09,9.68299495006582e-19,3.2460015688765217e-07,3.4948664375914004e-23
1.9479534466528537e-13,0.7317613199273195,2.37732181346634e-35,1.2903722991024224e-18,1.3696917264480915e-39,1.911554557974785e-50,0.0,0.0,6.723905601552229e-36,1.0028620227126838e-77,3.2918324244037945e-41,3.831605503764377e-50,2.2673528333041874e-36,7.120446075724926e-64,1.3561635519350541e-49,1.8477346613318107e-43,1.935444672084129e-62,1.6658427541156904e-50,1.3686192995607275e-39,3.0497092075091794e-35,4.672253686637136e-19,1.1891315127645084e-30,2.7794901160101645e-50,3.002024950427801e-101,1.7217577876518254e-72,1.5332144485809335e-62,1.1827491203320117e-52,2.374689553547896e-88,9.520866607618139e-132,3.225727339342482e-129,3.781925922003738e-80,1.3256050025925317e-66,5.264104120770037e-56,2.9623655725514754e-104,3.76,0.0,0.6324983726146577,0.9999995174593423,5.41398894382457e-51,6.034737864382683e-91,5.8992144526649805e-08,5.6444934044053435e-08,2.5472104795217167e-09,2.1401219153702185e-18,4.825406575516026e-07,7.725019468701576e-23
3.2233398471986856e-13,0.7317613251685926,1.0769500901286279e-34,2.1353030244072225e-18,1.0457225977733764e-38,2.4659083936561386e-49,0.0,0.0,3.045994972403587e-35,4.4419069104836266e-76,2.535207715941003e-40,4.942784207478641e-49,1.7081734245228514e-35,1.5656016054878635e-62,1.749113460434328e-48,1.4109956552658198e-42,8.061452617417333e-61,2.1489397813106634e-49,1.0449216578102964e-38,1.381547146365231e-34,1.2793239458117532e-18,5.386878180357474e-30,3.585534437961465e-49,1.7027428492324872e-98,1.256576699369622e-70,6.386482712101279e-61,1.568786674713034e-51,4.092796494256546e-86,1.7560292561566437e-127,1.1995922915047874e-125,4.89125221331252e-78,5.521187673052536e-65,1.2657429180604606e-54,2.3154893481309464e-101,3.76,0.0,0.632498333990648,0.9999992016564984,6.98405427324027e-50,1.856704735591276e-88,9.761615435231014e-08,9.340142712415811e-08,4.214727219733545e-09,5.859619505231188e-18,7.98343501562672e-07,2.115538680059196e-22
4.498726247744517e-13,0.7317613304098652,2.8436695121252917e-34,2.9802997690363187e-18,3.6965753005263187e-38,1.1042898870183921e-48,0.0,0.0,8.042900912739253e-35,3.259265624333939e-75,8.911604673094348e-40,2.2134925761988502e-48,5.917363290827796e-35,8.649107660011287e-62,7.831916808774467e-48,4.9887114368490536e-42,5.508537251599552e-60,9.623441307570007e-49,3.6938383701042404e-38,3.647951015374733e-34,2.4919979453621087e-18,1.4223957089698867e-29,1.6056808231974232e-48,2.1185608289381547e-97,1.0099251313949951e-69,4.364306308753325e-60,7.132224737063475e-51,3.984402076804877e-85,2.209163985527914e-126,1.4941307125438645e-124,4.541534648613945e-77,3.7726374556205055e-64,7.201866553006e-54,2.663687421039587e-100,3.76,0.0,0.6324982953666404,0.9999988859578413,3.1276184159845573e-49,2.075023211515926e-87,1.362401618197655e-07,1.3035809357486872e-07,5.882068228498947e-09,1.1413417486762596e-17,1.1140421587371201e-06,4.121436056606332e-22
5.774112648290348e-13,0.7317613356511373,5.882186353352885e-34,3.825362559829385e-18,9.543719916081382e-38,3.409171870633408e-48,0.0,0.0,1.6636899046140038e-34,1.5806062518041488e-74,2.2904330100155467e-39,6.833514324811246e-48,1.5005748453262672e-34,3.133808147456792e-61,2.4175683245932607e-47,1.2882029222923264e-41,2.3976115342165743e-59,2.970955888263285e-48,9.536865670316057e-38,7.545854167881756e-34,4.105249172018327e-18,2.942251788167488e-29,4.9570610342147986e-48,1.7418713632390144e-96,4.973671220233725e-69,1.8997867689083018e-59,2.2449079777291175e-50,2.823235919595465e-84,5.73246993033845e-125,2.4616202522372247e-123,2.5052865905985908e-76,1.6420020585268524e-63,2.7411031208860145e-53,2.913717718075997e-99,3.76,0.0,0.6324982567426354,0.9999985703633378,9.655606603789716e-49,1.53588363229239e-86,1.74864166929016e-07,1.6731493337840983e-07,7.549233523593756e-09,1.8801271067249935e-17,1.4296366620829343e-06,6.790461628171004e-22
7.04949904883618e-13,0.7317613408924095,1.0546292327028274e-33,4.6704914243543916e-18,2.0523661452326413e-37,8.520023548560624e-48,0.0,0.0,2.9828638304266593e-34,5.880032722186628e-74,4.9197502791231615e-39,1.707797098792203e-47,3.181436495900234e-34,8.969668211329384e-61,6.041086541364394e-47,2.770751055594779e-41,8.120618807471153e-59,7.424857151250081e-48,2.0509276807043723e-37,1.3529108675492025e-33,6.119079483693618e-18,5.275220357156459e-29,1.2388405987302107e-47,1.0928541123522226e-95,1.8721632317482833e-68,6.435196792237663e-59,5.72567562500227e-50,1.497414822535315e-83,9.306693426781128e-124,2.774056860927485e-122,1.0401300517672273e-75,5.561223128887068e-63,8.283711542597645e-53,2.34395769614168e-98,3.76,0.0,0.6324982181186326,0.9999982548729545,2.4130785645214804e-48,8.717210667538924e-86,2.1348816968006194e-07,2.0427194651651916e-07,9.216223123280646e-09,2.8022928746154124e-17,1.7451270455072111e-06,1.0122890206362916e-21
9.600271849927844e-13,0.7317613513749524,2.6059922723198206e-33,6.3609474764983565e-18,6.76806356115469e-37,3.6097798912182373e-47,0.0,0.0,7.370667803351689e-34,4.942351529882586e-73,1.6298267496866208e-38,7.235638277590378e-47,1.0270217064933308e-33,4.807794123952611e-60,2.5587962089897792e-46,9.140302771839238e-41,6.006119993873346e-58,3.1457776987708494e-47,6.763492583807204e-37,3.3430433028883595e-33,1.1348484238752222e-17,1.3035071223475525e-28,5.24872518507673e-47,2.77126032073481e-94,1.688121053025143e-67,4.760419870447901e-58,2.521835724352711e-49,2.4147397678975893e-82,1.1358394598772835e-121,1.7575906623376843e-120,1.1294490436359758e-74,4.112924831928468e-62,4.94761747206937e-52,8.263548215015086e-97,3.76,0.0,0.6324981408706342,0.9999976242044221,1.0223777467337347e-47,1.798309628582554e-84,2.907361681075402e-07,2.781864927289044e-07,1.2549675303970198e-08,5.196672629566303e-17,2.3757955779507743e-06,1.877897215445073e-21
1e-12,0.7317613618574943,2.938233710497242e-33,6.625880531715271e-18,7.934656557648354e-37,4.381403457019385e-47,0.0,0.0,8.310364487736088e-34,6.569340283485101e-73,1.9133970112470913e-38,8.782324617692542e-47,1.2008490485488244e-33,6.030340447502243e-60,3.105625432370661e-46,1.0716390914579796e-40,7.869938981163358e-58,3.8182165401854397e-47,7.929322656687056e-37,3.76925166585487e-33,1.2313201693172285e-17,1.469692708894386e-28,6.370684780649143e-47,4.2756319258118167e-94,2.279026171850622e-67,6.237802440926903e-58,3.0742230248492836e-49,3.497857673037764e-82,2.3099686063438205e-121,3.1431988393267944e-120,1.5683699196964834e-74,5.389208761835934e-62,6.279076445645155e-52,1.3372993588867355e-96,3.76,0.0,0.6324981287652057,0.9999975254109287,1.2409203687958628e-47,2.6916768865952013e-84,3.0284159643665543e-07,2.897696039560467e-07,1.3071992399596689e-08,5.638352532970272e-17,2.474589071357972e-06,2.0376194514693844e-21
1.2151044651019506e-12,0.7317613618574943,5.2215384745371125e-33,8.051668145817375e-18,1.6893125186069704e-36,1.0841468448159736e-46,0.0,0.0,1.4768362350252272e-33,2.2652786444027196e-72,4.104863151799168e-38,2.1731257045474432e-46,2.5275526004914762e-33,1.7007634140623166e-59,7.683178761425219e-46,2.2821569032684637e-40,2.5931820967205233e-57,9.447902844250247e-47,1.6881996283802246e-36,6.698335002037052e-33,1.818022708459372e-17,2.6117900141246102e-28,1.5763764169728652e-46,2.185314257935465e-93,8.279302643595691e-67,2.0555229539411234e-57,7.73178080121611e-49,1.5431322147077314e-81,1.811928501350626e-120,2.0904265868138752e-119,6.198500430851152e-74,1.7757274087652483e-61,1.84441872939041e-51,7.524355355867918e-96,3.76,0.0,0.6324980636226452,0.9999969939519728,3.070568404959774e-47,1.2855287491628718e-83,3.6798415710220144e-07,3.5210173206593915e-07,1.5882424916656004e-08,8.324279832697519e-17,3.0060480271812154e-06,3.0091878451429874e-21
1.470181745211117e-12,0.7317613723400345,9.199219307054527e-33,9.74265366403472e-18,3.56325259817872e-36,2.6733571349066793e-46,0.0,0.0,2.6018666354727626e-33,7.95532736774351e-72,8.776188410645799e-38,5.35863751266431e-46,5.284508819000118e-33,4.818635078697434e-59,1.8941249565480392e-45,4.8152406327184445e-40,8.639134149955356e-57,2.329723009837412e-46,3.5609417670035424e-36,1.1801000972999195e-32,2.6614323674811246e-17,4.601402516304496e-28,3.887116175512384e-46,1.2815589251601855e-92,3.094657099884839e-66,6.848460640583877e-57,1.931022666615333e-48,7.334416509396894e-81,2.111102826076444e-119,1.8282591594978648e-118,2.5703544847799204e-73,5.915630117641871e-61,5.413505769431447e-51,4.97186269601361e-95,3.76,0.0,0.6324979863746656,0.9999963641153216,7.571599726104906e-47,6.783277423235124e-83,4.452321366640468e-07,4.26017664373896e-07,1.9214472115068666e-08,1.2184902781847064e-16,3.6358846783799535e-06,4.4063919028795e-21
1.9803363054294495e-12,0.7317613933051116,2.240030809626089e-32,1.312542014689745e-17,1.180980606712194e-35,1.2241869396190884e-45,0.0,0.0,6.335615670009251e-33,7.331796245209779e-71,3.0512678594020062e-37,2.4538475336855954e-45,1.737362016532001e-32,3.1244260487552787e-58,8.667487550877205e-45,1.597115848169217e-39,8.496036068706956e-56,1.066829587806382e-45,1.180225713209343e-35,2.873562778553862e-32,4.8289638973552847e-17,1.1204488555247998e-27,1.779975880263993e-45,8.103528912058362e-91,4.734334196671929e-65,6.734553682545372e-56,8.840573863035332e-48,1.485811381155589e-79,6.414681628802486e-117,2.2652392165581526e-116,6.367075388915616e-72,5.817419174358762e-60,3.547981651217376e-50,2.4186644640809034e-93,3.76,0.0,0.6324978318787348,0.9999951056883053,3.4671961237331577e-46,2.511461802252298e-81,5.997280674892941e-07,5.738516073047194e-07,2.5876459866943734e-08,2.210437262190552e-16,4.894311694683467e-06,7.999437198816718e-21
2.490490865647782e-12,0.7317614142701836,4.4517005073200493e-32,1.650924871521481e-17,2.953470258436605e-35,3.8411399802667246e-45,0.0,0.0,1.2591046409512113e-32,3.545356924384167e-70,7.990866768930043e-37,7.699492374399973e-45,4.332751914777704e-32,1.2206589551263024e-57,2.7180397826832486e-44,3.996844204186835e-39,4.1242518554754534e-55,3.3473987178667165e-45,2.951591822958043e-35,5.710727517724582e-32,7.637455131313213e-17,2.226705359404311e-27,5.584998073030915e-45,7.985687227818222e-90,2.815126372911967e-64,3.269160298129002e-55,2.770241095961568e-47,1.0736455059068629e-78,1.1496537579295944e-115,3.243300356284057e-115,4.5702950286722564e-71,2.823868670651813e-59,1.3893294729167006e-49,2.5284145253855046e-92,3.76,0.0,0.6324976773828417,0.9999938489211684,1.0879045689687413e-45,2.1235968509308034e-80,7.542239605832914e-07,7.216883203314108e-07,3.253563974958443e-08,3.4953443488378336e-16,6.151078831715978e-06,1.2658817586629166e-20
3.510799986084447e-12,0.7317614562003121,1.246560676385353e-31,2.3280099189428145e-17,1.179461805671247e-34,2.236548060135277e-44,0.0,0.0,3.525759837878812e-32,4.3217199291596775e-69,3.5313445711178046e-36,4.4831747324549743e-44,1.728558132336727e-31,1.0592605347279582e-56,1.5804190271924438e-43,1.5984543753887126e-38,5.384348348423875e-54,1.9490615267032003e-44,1.1787129389092155e-34,1.5991022554403699e-31,1.517736476778448e-16,6.235158287812047e-27,3.2518640760964484e-44,6.22501185574416e-88,5.819510882371427e-63,4.267634786781203e-54,1.5962657571101503e-46,2.950128802285273e-77,5.1431690746886584e-113,6.172868989487599e-113,1.5355891146723602e-69,3.686322756651825e-58,1.177012639048898e-48,1.679198846902574e-90,3.76,0.0,0.6324973683911688,0.9999913403578014,6.334449838286734e-45,9.900143385807704e-79,1.06321563357757e-06,1.017370051953271e-06,4.584558062638777e-08,6.943389009910714e-16,8.659642198710124e-06,2.5183642500084936e-20
