Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822)
5.0949116868395925e-08,0.8531835038768768,1.8832125357300925e-06,4.817258324074881e-08,7.299123520951471e-08,4.131232177942013e-07,0.0,0.0,1.244333821707788e-06,7.294480862248366e-10,6.651528425602431e-10,2.498058323726369e-10,1.8434988400975776e-10,3.0525747539644703e-20,2.233413704394936e-14,3.429631976647239e-09,2.2528644332536124e-08,2.2811661897945236e-08,4.0445964923526735e-21,1.3287923339456002e-13,2.4988643374645834e-18,1.044578066230215e-17,1.3521405327767315e-09,3.6626598595431795e-17,4.97847229612886e-13,1.3816364363849891e-21,1.7132457259890216e-22,1.0980919084036013e-16,6.550316563273737e-18,3.4802116740035434e-18,3.2957431241705095e-13,4.4165998314527484e-21,6.491504464025811e-22,5.915962280649926e-21,3.76,0.0,0.7560736998732144,0.9978316946043023,6.987472876251169e-09,5.506424332640955e-10,0.01572154460172713,0.012690887298025788,0.0029227149168128516,7.702503984377521e-05,0.002166918747827191,1.5250975406104753e-05,1.5471163847525068e-10,2.074216939409358e-08,1.8169983683719895e-15,1.0175178487525808e-07,4.900842580332986e-16,2.280146708748388e-15,8.900276491650646e-10,7.660873814634631e-16,3.0135447966242295e-12,3.5895791800582674e-22,3.910821609765143e-15,5.972930345862787e-18,1.624351614085916e-16,6.635634958179446e-16,2.2493362628269142e-23,1.8917279167302709e-22,7.23881902605382e-18,1.841916233456545e-12,2.5272708207321674e-08,6.85619787815325e-11,9.835664961070269e-07,9.883950948159717e-08,8.229896220682688e-07,1.957803358813861e-08,1.0704424095156255e-06,1.991230888454365e-07,7.009812560847397e-08,4.462342814642984e-09,1.9867810334812277e-08,1.2977581611715247e-09,3.1860133703743657e-07,2.0157170831748262e-12,7.1708107282609e-06,1.3179987113396195e-11,3.8426557970609084e-08,8.538728328276268e-13,4.181867670847304e-13,1.5162910889497483e-17,2.4472870962264822e-11,8.57464713353908e-09,1.227213070435433e-10,9.926579627278784e-09,3.024776701636574e-18,7.605991620560348e-14,5.474922396644971e-10,6.841585575260512e-06,5.246259941065872e-14,1.4881090429282514e-11,1.9124189393644243e-09,2.7482744035664553e-10,1.0021608332979102e-17,2.5176460401473624e-10,7.599691883054075e-14,9.167998349993406e-14,4.20324778058904e-15,6.227102565585671e-12,4.321688436332524e-13
5.2293304779549344e-08,0.8532467391816687,1.977513205255254e-06,5.1576602105538854e-08,7.866325783171826e-08,4.45436002249362e-07,0.0,0.0,1.2768901991544917e-06,7.676471104862162e-10,7.168519937727905e-10,2.65350403108907e-10,1.9920440904257292e-10,3.5420452454844504e-20,2.4337354576422327e-14,3.53091704653725e-09,2.388291954364942e-08,2.4032106755371916e-08,4.661338753458851e-21,1.469387780860214e-13,2.7545022650976244e-18,1.1381872168808483e-17,1.3577545475690212e-09,4.299092914501616e-17,5.320359175099914e-13,1.6018808456231535e-21,2.015737606603109e-22,1.233654410801323e-16,7.573509403770057e-18,3.989393597102118e-18,3.7074474940360657e-13,5.07717016797787e-21,7.596114163216302e-22,6.963135356577748e-21,3.76,0.0,0.7556633492170594,0.9978316530413598,7.728214856276161e-09,6.001181366863992e-10,0.01613238063733614,0.013023410738964314,0.002999415339871844,7.69887202135179e-05,0.0021669186488759767,1.606778589645079e-05,1.6610399932521437e-10,2.0745054853531194e-08,1.8648278222765405e-15,1.0718504025921077e-07,5.647321640910009e-16,2.587799294070965e-15,9.388097681105365e-10,8.821105882373808e-16,3.1137881716032535e-12,4.1396894712900467e-22,4.441649478173914e-15,6.7895040498992174e-18,1.8469026543436225e-16,7.470049693467066e-16,2.5939285230921342e-23,2.1816213450706886e-22,8.570198885521057e-18,1.8904034561984517e-12,2.6628035332325787e-08,7.601565269631606e-11,1.0126174566350647e-06,1.0250470021934554e-07,8.65051833156882e-07,2.1078721722630128e-08,1.1293958261742347e-06,2.0534490806145444e-07,7.201184731900172e-08,4.72078241396016e-09,2.048755027354439e-08,1.3654490477019018e-09,3.3658485575148816e-07,2.211291371954708e-12,7.36675916666197e-06,1.3872295738579318e-11,4.0459643958710756e-08,9.723716322237543e-13,4.4121749925620346e-13,1.5980408246171935e-17,2.520966388931412e-11,8.862213203336392e-09,1.3508691802155316e-10,9.961923961740613e-09,3.1854198526812524e-18,8.048841051577652e-14,5.888153207191788e-10,7.019089702329484e-06,5.6484825675321864e-14,1.5441123103220078e-11,1.963559641864348e-09,2.8941777633906234e-10,1.1034895790690797e-17,2.585450494433848e-10,7.804370258186984e-14,9.733420268623894e-14,4.575578298621522e-15,6.730218620503952e-12,4.609374918453052e-13
5.3637492690702764e-08,0.8533099441760161,2.073806995491051e-06,5.5116874708092494e-08,8.461353574412005e-08,4.793310703330952e-07,0.0,0.0,1.3094366991403745e-06,8.067808047422084e-10,7.711773340981451e-10,2.8135024396718934e-10,2.148425545881691e-10,4.0962830184573036e-20,2.6469547519067083e-14,3.6313621637209953e-09,2.5277031484047852e-08,2.5284227161291557e-08,5.363476097367419e-21,1.6205630514611582e-13,3.027716035727703e-18,1.2365681376824743e-17,1.3631404570584857e-09,5.024808381003622e-17,5.674147736078999e-13,1.8509846342245246e-21,2.3625393036830302e-22,1.3813250774914631e-16,8.721360278242723e-18,4.554906014188548e-18,4.1576560520103456e-13,5.8146839076780265e-21,8.850916046915152e-22,8.160412091689314e-21,3.76,0.0,0.7552532173330175,0.9978316111430786,8.525930752116196e-09,6.524953407533099e-10,0.016543015316865993,0.013355721595306883,0.003076084470839404,7.695241938841e-05,0.0021669185492059926,1.6905756360126476e-05,1.779852086686751e-10,2.0747937536444952e-08,1.9126195887600984e-15,1.1275782092402146e-07,6.48282575680218e-16,2.9274166584480747e-15,9.889410715410035e-10,1.011866404720998e-15,3.215008561079301e-12,4.755790228480258e-22,5.0277166459305334e-15,7.69165096235274e-18,2.0928255670693817e-16,8.383990081572564e-16,2.979842773355919e-23,2.506287852350242e-22,1.0101136602688613e-17,1.9388637191707635e-12,2.801855202241833e-08,8.413526444269278e-11,1.0418876697650795e-06,1.0624803715573093e-07,9.082279565504321e-07,2.265403466754348e-08,1.190182095734416e-06,2.1157136609691183e-07,7.392394935995277e-08,4.9917888480644865e-09,2.111898775135082e-08,1.4349451290369146e-09,3.551364119073612e-07,2.4224662905038266e-12,7.563129821011356e-06,1.458334498459953e-11,4.254404982854074e-08,1.1039498868951017e-12,4.648783499212747e-13,1.6820008562039736e-17,2.59519369634998e-11,9.150928671463155e-09,1.484556006913788e-10,9.997270100523152e-09,3.3503723836824848e-18,8.506602425761295e-14,6.326274525687261e-10,7.196441900175477e-06,6.075146492473164e-14,1.601339376900789e-11,2.014781702888108e-09,3.043781076670739e-10,1.2130675096530433e-17,2.6531867699217673e-10,8.008843060880219e-14,1.0318762761095538e-13,4.970335710636649e-15,7.2599118371914e-12,4.909165334808827e-13
5.498168060185618e-08,0.8533731188800558,2.172074263443935e-06,5.879441177259809e-08,9.084772122606032e-08,5.148403801947819e-07,0.0,0.0,1.3419736061287935e-06,8.468463497610968e-10,8.282049307320252e-10,2.9780196462616923e-10,2.3128748103883235e-10,4.7218163430736526e-20,2.8734534920665766e-14,3.7309560798784566e-09,2.671092937950078e-08,2.656801607271788e-08,6.161905130028304e-21,1.7828010354924953e-13,3.3191784584130836e-18,1.3397492849064584e-17,1.3683189965582801e-09,5.849467084049872e-17,6.03983023532175e-13,2.131948741883495e-21,2.758768563457228e-22,1.5417807500824194e-16,1.000494815766863e-17,5.181014851705217e-18,4.648778146940696e-13,6.635752681172946e-21,1.0271488236026814e-21,9.524573391454163e-21,3.76,0.0,0.7548433040667789,0.9978315689043644,9.383402776325305e-09,7.078556476729136e-10,0.016953448747932788,0.013687819980776693,0.0031527223247429536,7.691613735459609e-05,0.0021669184488061406,1.7764875449156386e-05,1.9036081810645437e-10,2.075081744330132e-08,1.9603736975954834e-15,1.1846999374245044e-07,7.415137825960601e-16,3.301374516584896e-15,1.0404250955162979e-09,1.156542744014838e-15,3.3172057158897548e-12,5.443681733428002e-22,5.673103433938455e-15,8.685735252652796e-18,2.363862146959095e-16,9.382743108723815e-16,3.410709715101431e-23,2.8687836535196285e-22,1.185504349622607e-17,1.9872970429530106e-12,2.9444242586662308e-08,9.296715739751615e-11,1.071377896054142e-06,1.1006918970353093e-07,9.525237386177734e-07,2.4305845164647786e-08,1.2528222699992694e-06,2.1780255534466918e-07,7.583444343817738e-08,5.275819611787568e-09,2.1762857148009662e-08,1.5062772504038606e-09,3.7426221048975756e-07,2.6502131068294185e-12,7.75992893483347e-06,1.531323072892647e-11,4.467969767421249e-08,1.2496881988390838e-12,4.891781795460111e-13,1.7682046759910078e-17,2.669971360753782e-11,9.440811343804614e-09,1.6288717848789964e-10,1.0032704582594358e-08,3.519702943346609e-18,8.979599307095842e-14,6.790532915759553e-10,7.373642340208562e-06,6.527495346488902e-14,1.6597848324681707e-11,2.0660895672015233e-09,3.197078915290306e-10,1.3313886357275218e-17,2.7208549537774514e-10,8.213110561907542e-14,1.0924297632060081e-13,5.388291853954752e-15,7.816897021239112e-12,5.221310159769265e-13
5.63258685130096e-08,0.8534362633139071,2.272295731719362e-06,6.261015709893664e-08,9.737138002759163e-08,5.519955278483892e-07,0.0,0.0,1.3745012023902347e-06,8.878409418221756e-10,8.880125211331698e-10,3.1470214038305677e-10,2.485628570501751e-10,5.425596592061064e-20,3.113604779163567e-14,3.829689918825436e-09,2.818456349370271e-08,2.788346683869066e-08,7.068753800381573e-21,1.956592291422366e-13,3.6295787625880995e-18,1.447752842498857e-17,1.3733086664437882e-09,6.78347562302239e-17,6.417397824479407e-13,2.4480073923975726e-21,3.2099674872532086e-22,1.7157134048734148e-16,1.1435985070615557e-17,5.872159944199458e-18,5.183296684262992e-13,7.547379298989279e-21,1.18745592065372e-21,1.1073788993340834e-20,3.76,0.0,0.7544336092644066,0.9978315263201651,1.0303470857163778e-08,7.66280416296641e-10,0.017363681038082057,0.014019706008950524,0.003229328916596602,7.687987409823052e-05,0.0021669183476654185,1.8645131818962103e-05,2.032361718955581e-10,2.0753694574560702e-08,2.0080901785120772e-15,1.2432142593777815e-07,8.452479147175339e-16,3.712157624764414e-15,1.0932653682247543e-09,1.3173933407409268e-15,3.4203794071007196e-12,6.209492407717007e-22,6.38207334914426e-15,9.778408682272222e-18,2.661833058035305e-16,1.0471802548710892e-15,3.890365370550972e-23,3.272337851590007e-22,1.3857341882007642e-17,2.035703448098626e-12,3.090509144137465e-08,1.0255980962723942e-10,1.10108871840014e-06,1.1396782592350216e-07,9.979448161035508e-07,2.6036031843045496e-08,1.3173373825814159e-06,2.2403859977298227e-07,7.774334450113505e-08,5.573334892688349e-09,2.2419910312055963e-08,1.5794790207894483e-09,3.939684707792912e-07,2.8955459227086214e-12,7.957162766284212e-06,1.6062047037685156e-11,4.686650993317022e-08,1.4107264801035575e-12,5.141268122410344e-13,1.8566891635633973e-17,2.7453012263633996e-11,9.731881043067889e-09,1.7844346107074543e-10,1.0068302748565888e-08,3.693486789336171e-18,9.468172595141435e-14,7.28221586829869e-10,7.55069119516273e-06,7.006815261358337e-14,1.7194432363605737e-11,2.1174877782693776e-09,3.354065860444493e-10,1.4589634237862135e-17,2.7884551336088506e-10,8.417173033472666e-14,1.1550297860765331e-13,5.830228211831451e-15,8.401891881126475e-12,5.546060793533449e-13
5.767005642416302e-08,0.8534993774976702,2.3744524796494155e-06,6.656499042621332e-08,1.0418999110275487e-07,5.908277537580381e-07,0.0,0.0,1.407019768037934e-06,9.297617926045185e-10,9.50679572453396e-10,3.320473224441915e-10,2.666928857354637e-10,6.215006981528228e-20,3.3677727531060846e-14,3.9275569087371935e-09,2.9697885311531295e-08,2.9230573205604313e-08,8.097492376108947e-21,2.1424348761868328e-13,3.95962469150483e-18,1.560594998929779e-17,1.3781259773788387e-09,7.838021183115222e-17,6.806840807134745e-13,2.8026400882849483e-21,3.7221227062232653e-22,1.90382994217021e-16,1.3026832898620824e-17,6.6329556100622974e-18,5.763767371470961e-13,8.556973535990728e-21,1.3678063139463043e-21,1.2827697430396936e-20,3.76,0.0,0.7540241327723344,0.9978314833854711,1.128903187065773e-08,8.278507649802247e-10,0.017773712294787435,0.014351379793262752,0.0033059042614037534,7.684362960548882e-05,0.002166918245772914,1.9546514128352188e-05,2.16616414239329e-10,2.075656893068222e-08,2.055769061196479e-15,1.3031198508516385e-07,9.603520326481382e-16,4.162361733478811e-15,1.1474654100845958e-09,1.4957393318241285e-15,3.5245294252153055e-12,7.05968697009578e-22,7.159076123779815e-15,1.09766154061763e-17,2.988639153102613e-16,1.1656871621974639e-15,4.422856184371771e-23,3.72035673518334e-22,1.613557599840526e-17,2.0840829551367054e-12,3.240108311066363e-08,1.1296386921983237e-10,1.1310205571540545e-06,1.179436129557565e-07,1.0444967132601483e-06,2.78464789987645e-08,1.3837484411955005e-06,2.3027964938607727e-07,7.965067017175792e-08,5.884797420413008e-09,2.3090916479789628e-08,1.6545868513043557e-09,4.142614240998745e-07,3.1595227864157284e-12,8.154837585680523e-06,1.6829886106357947e-11,4.910440938755881e-08,1.5882654981110164e-12,5.397350499241446e-13,1.9474946341460914e-17,2.82118468135338e-11,1.0024159244616351e-08,1.9518824014635438e-10,1.0104130301734926e-08,3.871805880557486e-18,9.972680919176586e-14,7.802651620382798e-10,7.727588639134563e-06,7.514434691406776e-14,1.780309125957111e-11,2.168980978426427e-09,3.514736502633711e-10,1.596318757472024e-17,2.855987397481923e-10,8.621030749258684e-14,1.2197037460105292e-13,6.2969358962283015e-15,9.015617017969898e-12,5.883669539970963e-13
5.901424433531644e-08,0.8535624614514288,2.4785259343149916e-06,7.06597301903457e-08,1.1130894640937638e-07,6.313679492606299e-07,0.0,0.0,1.4395295810629993e-06,9.726061290772136e-10,1.016287340089712e-09,3.498340471101537e-10,2.8570233077213634e-10,7.097870614311661e-20,3.6363124678585246e-14,4.024552143922362e-09,3.125084768877865e-08,3.060932932188103e-08,9.26305117008895e-21,2.3408341783093954e-13,4.3100447468199456e-18,1.678286220925363e-17,1.3827856685334306e-09,9.025106865835385e-17,7.208148858565579e-13,3.1995838894465323e-21,4.3016856499818725e-22,2.1068519867722926e-16,1.479052014028747e-17,7.468191167618854e-18,6.392817913810563e-13,9.672368542266455e-21,1.5701197130715035e-21,1.4807489220486066e-20,3.76,0.0,0.7536148744373645,0.9978314400953133,1.2343038868495664e-08,8.926475747871367e-10,0.018183542625449533,0.014682841447008743,0.0033824483741592697,7.680740386259477e-05,0.0021669181431178035,2.046901103951261e-05,2.3050649632115425e-10,2.075944051213436e-08,2.103410375293069e-15,1.3644153911292365e-07,1.0877392048989372e-15,4.65469551236293e-15,1.2030287338436776e-09,1.6929708167226624e-15,3.6296555794200537e-12,8.00107448856841e-22,8.00875070940835e-15,1.2287596702742598e-17,3.3462627735378183e-16,1.294386561353324e-15,5.012444059524297e-23,4.2164280206118994e-22,1.8719525586056924e-17,2.132435584573476e-12,3.393220222694188e-08,1.242321886079525e-10,1.1611736840881008e-06,1.2199621738737646e-07,1.092184839425238e-06,2.9739076370385062e-08,1.452076420652731e-06,2.365258755621731e-07,8.155644027269381e-08,6.21067232597353e-09,2.377666218760301e-08,1.7316399926875516e-09,4.351473117295592e-07,3.4432468104306902e-12,8.352959673225318e-06,1.7616838209134433e-11,5.139331916555788e-08,1.7835684075593487e-12,5.660146861849023e-13,2.0406648858789414e-17,2.8976226967294803e-11,1.031766876758037e-08,2.131872842692389e-10,1.0140244649724947e-08,4.054748967364263e-18,1.0493501027292646e-13,8.353208956370436e-10,7.904334847621542e-06,8.051724214404837e-14,1.8423770239491998e-11,2.2205739090281283e-09,3.6790854416560105e-10,1.743997890263567e-17,2.9234518339339474e-10,8.824683984468201e-14,1.2864791347045123e-13,6.789215627181449e-15,9.658795911386382e-12,6.234389584771976e-13
6.035843224646985e-08,0.8536255151952447,2.5844978616028174e-06,7.489513617931456e-08,1.1873355077032034e-07,6.73646662823201e-07,0.0,0.0,1.4720309173691065e-06,1.0163711933910331e-09,1.0849189254708276e-09,3.680588440102389e-10,3.0561654242525496e-10,8.082457830146168e-20,3.9195697958101405e-14,4.120672372048179e-09,3.284340497559354e-08,3.201972974206678e-08,1.0581945179105172e-20,2.552302754296652e-13,4.6815905851445e-18,1.8008315226906435e-17,1.3873009025383324e-09,1.035758751601748e-16,7.621311214810617e-13,3.642845972663039e-21,4.955592884574285e-22,2.325515699235861e-16,1.6740758649589443e-17,8.382831400550177e-18,7.07314716429847e-13,1.0901837910246174e-20,1.796448034277188e-21,1.7035993397181162e-20,3.76,0.0,0.7532058341066635,0.9978313964447629,1.346850030252643e-08,9.607514929444716e-10,0.01859317213739502,0.015014091083347893,0.0034589612698513066,7.677119685581867e-05,0.0021669180396893545,2.1412611217997596e-05,2.4491118309334423e-10,2.0762309319394558e-08,2.1510141504045143e-15,1.4270995630373411e-07,1.2283695716650408e-15,5.191982447978424e-15,1.2599588446776572e-09,1.9105483973003615e-15,3.7357576968702266e-12,9.040816327673002e-22,8.93592822693052e-15,1.3718895634005825e-17,3.7367690299263965e-16,1.4338914450862038e-15,5.663611327552342e-23,4.764325038738463e-22,2.164132206575554e-17,2.1807613568935496e-12,3.549843353141718e-08,1.3641985790213852e-10,1.1915482353000196e-06,1.2612530557546158e-07,1.1410144869898234e-06,3.171571891164699e-08,1.5223422564848338e-06,2.4277746708152187e-07,8.346067642085926e-08,6.55142700997051e-09,2.4477951178316542e-08,1.8106805719397795e-09,4.566323829635473e-07,3.74786729368581e-12,8.551535316909476e-06,1.8422991655805625e-11,5.373316274268394e-08,1.997962268605761e-12,5.929785198446939e-13,2.1362472460119845e-17,2.9746158622827025e-11,1.0612433510764917e-08,2.3250833270326686e-10,1.017669606776871e-08,4.24241167964677e-18,1.1031028170419905e-13,8.93529699288839e-10,8.080929997559997e-06,8.620096313957908e-14,1.905641444794503e-11,2.2722714105821142e-09,3.8471072865984096e-10,1.90256039020939e-17,2.9908485319868624e-10,9.028133015863535e-14,1.355383522347961e-13,7.307877709177016e-15,1.0332154901869997e-11,6.598474973923929e-13
6.170262015762327e-08,0.8536885387491613,2.6923503573353662e-06,7.927191208918944e-08,1.2646902179351234e-07,7.176941061385604e-07,0.0,0.0,1.5045240508067967e-06,1.0610542427715243e-09,1.156659333138251e-09,3.8671824347265864e-10,3.264614834897921e-10,9.177492866229316e-20,4.2178813591968735e-14,4.21591580453175e-09,3.447551311648404e-08,3.3461769430395514e-08,1.2072405832684e-20,2.777360168255387e-13,5.0750395691943314e-18,1.9282307299416917e-17,1.3916834392646324e-09,1.1849206030085178e-16,8.046316834542084e-13,4.1367164722910486e-21,5.6912865016974685e-22,2.560571597669859e-16,1.889196035219426e-17,9.382016978184908e-18,7.807524230906271e-13,1.2254113427313462e-20,2.0489815192755878e-21,1.9537767522277203e-20,3.76,0.0,0.752797011627761,0.9978313524289303,1.466847924638677e-08,1.032242936516394e-09,0.019002600937875837,0.015345128815306239,0.0035354429634628514,7.67350085714605e-05,0.0021669179354769173,2.2377303332720927e-05,2.5983505982845553e-10,2.0765175352942748e-08,2.1985804160922145e-15,1.4911710529576467e-07,1.3832513951783178e-15,5.777162714669414e-15,1.318259240286633e-09,2.1500046973929123e-15,3.842835622012866e-12,1.0186433990871734e-21,9.945634873053112e-15,1.5278361637036938e-17,4.162307063768794e-16,1.5848365242219855e-15,6.381065653261849e-23,5.368010866576327e-22,2.4935567287712185e-17,2.229060292560973e-12,3.7099761874562016e-08,1.495842372395656e-10,1.2221442231215936e-06,1.303305439190395e-07,1.190990829731163e-06,3.377830656159077e-08,1.5945668391563672e-06,2.490346267712763e-07,8.536340168485275e-08,6.907531019136393e-09,2.5195604301947462e-08,1.891753628075372e-09,4.787228933203843e-07,4.074580848030563e-12,8.750570810579146e-06,1.9248432755780367e-11,5.612386394306289e-08,2.2328395510010155e-12,6.206403682042604e-13,2.2342926159999223e-17,3.052164419804e-11,1.0908478228231563e-08,2.5322108839964336e-10,1.0213528702092822e-08,4.434896612772917e-18,1.1585676481248326e-13,9.55036494885422e-10,8.25737426736268e-06,9.221005144672416e-14,1.970096900132689e-11,2.3240784228610797e-09,4.0187966558271836e-10,2.072582077195309e-17,3.0581775811622156e-10,9.231378121811725e-14,1.4264445466773777e-13,7.853742004732581e-15,1.1036423169958244e-11,6.976180592516052e-13
6.304680806877668e-08,0.8537515321332012,2.802065838496355e-06,8.379070798381742e-08,1.3452048984842848e-07,7.635401600631467e-07,0.0,0.0,1.5370092532074073e-06,1.1066525494135187e-09,1.231595527171465e-09,4.05808783102485e-10,3.482637551526888e-10,1.0392159833673672e-19,4.531574486639398e-14,4.310281948191668e-09,3.6147129729095273e-08,3.49354437638606e-08,1.375452005323063e-20,3.016532834683846e-13,5.49119747656775e-18,2.0604787382625955e-17,1.3959437901695193e-09,1.351463013181204e-16,8.483154536549553e-13,4.685781603360914e-21,6.516734543251848e-22,2.812784389794029e-16,2.1259253943694104e-17,1.0471064835718552e-17,8.598787543497222e-13,1.3738403538625306e-20,2.330055067567168e-21,2.2339191328185195e-20,3.76,0.0,0.7523884068485459,0.9978313080429634,1.5946092614742373e-08,1.1072020962681303e-09,0.01941182913406856,0.01567595475577873,0.0036118934699729747,7.669883899584679e-05,0.002166917830469924,2.3363076055947598e-05,2.7528253843953463e-10,2.07680386132602e-08,2.246109201876688e-15,1.556628550837424e-07,1.5534420966141576e-15,6.41329501865904e-15,1.3779334109903063e-09,2.4129458621025496e-15,3.950889215944642e-12,1.1445816857878713e-21,1.1043094783614929e-14,1.697415504709232e-17,4.625111290432214e-16,1.747878477580842e-15,7.169744873682071e-23,6.031642403537845e-22,2.8639454829891003e-17,2.277332412020093e-12,3.873617221656363e-08,1.6378498815232315e-10,1.252961547092444e-06,1.346115990786786e-07,1.2421189214861176e-06,3.592874401272083e-08,1.6687710088278365e-06,2.552975687102913e-07,8.726464029942722e-08,7.27945593066341e-09,2.5930459411280314e-08,1.974907146982427e-09,5.01425102882995e-07,4.424632528612575e-12,8.950072452157832e-06,2.0093245788784347e-11,5.856534694067517e-08,2.4896596238853046e-12,6.4901507997293e-13,2.3348555154795024e-17,3.130268293725953e-11,1.1205828340545018e-08,2.753972101422161e-10,1.0250781428090906e-08,4.632313411352732e-18,1.2157879348000788e-13,1.0199901901533261e-09,8.43366783695595e-06,9.855946281254509e-14,2.0357379030966705e-11,2.3759999849976135e-09,4.1941481769771716e-10,2.2546549531725248e-17,3.1254390714964685e-10,9.434419582330638e-14,1.4996899029348696e-13,8.4276379054234e-15,1.1772332712433157e-11,7.367762143869238e-13
