Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55)
1.277012590146922e-09,0.7460158970331665,2.207958247960956e-11,1.548611679199303e-14,9.800167333575565e-15,7.342685790958531e-14,0.0,0.0,4.240453843157885e-09,2.3510722733368796e-14,3.220437183687629e-17,5.503170727228783e-27,6.83673219748805e-20,1.0052117139046814e-43,9.339688058254208e-33,1.578259830481063e-33,9.087863800957607e-34,3.9044642238107815e-13,1.7660823693486498e-41,4.237363373258385e-25,1.2504005504509525e-38,4.64978870752524e-47,2.1891698642787257e-35,1.0157775346802038e-34,1.0540875896894365e-23,3.2471536817156896e-46,1.9145403401367794e-47,1.9958806319056582e-51,1.849771850890248e-70,2.0383300448161853e-59,1.586137609797623e-22,7.079300436528875e-57,7.431265003869052e-46,7.472570364614423e-56,3.76,0.0,0.8975499517006267,0.9992454365663956,1.8326185455230314e-17,4.1084658756463534e-45,3.303120805636193e-05,2.2516477254554635e-05,6.2877721702697264e-06,4.226789200090747e-06,0.0007545591920263326,1.9352537372140768e-11,3.1390054039036135e-19,1.296367155788401e-10,1.4678541101936366e-18,1.3918796018176085e-12,2.3038583904884744e-30,8.859301614700585e-29,2.7447810743899555e-15,2.3205936223307818e-30,5.1417773918465966e-17,1.1393891480455023e-36,7.183689764958405e-29,8.487143130856149e-32,2.102850772632588e-30,4.386507676250284e-29,7.286202138719105e-38,7.073538616429577e-37,1.5459271987872102e-33,4.235542227197034e-16,3.9044660034420157e-13,1.232199758850557e-19,3.2245142467637e-09,9.39061210657968e-10,5.427052440122479e-11,1.5549708245494207e-14,2.2445577754270215e-11
1.3040312341655112e-09,0.746015989184184,2.3011018158418412e-11,1.6296956157512264e-14,1.0430033805781427e-14,7.815153251036591e-14,0.0,0.0,4.330158712724472e-09,2.4515939335772972e-14,3.4363520962918873e-17,5.996389897740064e-27,7.298114288672385e-20,1.14409904089583e-43,1.0388922573388466e-32,1.754576028412893e-33,1.0132195267125472e-33,4.0798459564144396e-13,2.0902958073003828e-41,4.61530467748446e-25,1.4499909289828577e-38,5.505058901790353e-47,2.4491583908998583e-35,1.1309239930189708e-34,1.1247154926215096e-23,3.792066992925603e-46,2.1817391599242553e-47,2.3684875644073076e-51,2.341994640838831e-70,2.4253414061520416e-59,1.6929071806996206e-22,8.599788924277091e-57,8.649117061267578e-46,9.082955443954156e-56,3.76,0.0,0.8975492527602151,0.9992435400214781,1.9916679023225385e-17,4.7766747369609445e-45,3.373005961542317e-05,2.302216963433615e-05,6.422063071053885e-06,4.285653058172836e-06,0.000756455647188514,2.0199669772328875e-11,3.3449183014852625e-19,1.3231396710222888e-10,1.5125325167354125e-18,1.4543093454415619e-12,2.587567805851112e-30,9.846860571085244e-29,2.8699566822186046e-15,2.6126847117370227e-30,5.3557854184228627e-17,1.2953228712086426e-36,7.989464440395529e-29,9.50179856496016e-32,2.3617530388301434e-30,4.878197452369885e-29,8.275978258848146e-38,8.038364369420737e-37,1.7715320486779338e-33,4.370030472848914e-16,4.079847856248433e-13,1.3127014859198568e-19,3.2922018155913305e-09,9.578373508857848e-10,5.655570034758928e-11,1.654985238968479e-14,2.3395334281298105e-11
1.3310498781841003e-09,0.7460160813351344,2.3961211991429038e-11,1.7136464686120152e-14,1.1086182052859122e-14,8.307337741110737e-14,0.0,0.0,4.4198635998522246e-09,2.5542193200468148e-14,3.661847425994208e-17,6.522318973641047e-27,7.779956090124286e-20,1.2987657755031634e-43,1.1530292973970993e-32,1.9462975313438403e-33,1.1271364753218783e-33,4.2590953578845834e-13,2.4655364774476745e-41,5.018255536349294e-25,1.6763771443185836e-38,6.49524549071352e-47,2.7338315444205814e-35,1.2563212854132998e-34,1.1984306635492997e-23,4.414721379706579e-46,2.4794186920003546e-47,2.8006332544870286e-51,2.951023762783982e-70,2.8754558707006015e-59,1.8043871173615303e-22,1.0404897494483169e-56,1.0034694267936858e-45,1.0995990279417907e-55,3.76,0.0,0.8975485538203478,0.9992417727331564,2.16082920193857e-17,5.5364415549141025e-45,3.442891064907593e-05,2.3528774636748805e-05,6.556393117291468e-06,4.3435646204780165e-06,0.0007582228457536857,2.1065613609860593e-11,3.559731146405583e-19,1.3495478060381884e-10,1.5573954970789382e-18,1.5181574761940776e-12,2.8996275046934557e-30,1.0920904481251805e-28,2.998027145734411e-15,2.9347075545425974e-30,5.573411413959061e-17,1.468747078403527e-36,8.866464057522208e-29,1.0613805757848003e-31,2.6464132228337816e-30,5.413300431064494e-29,9.375771631513597e-38,9.110967831316287e-37,2.0246263903485537e-33,4.504535045465666e-16,4.2590973832605697e-13,1.39653909771745e-19,3.3598676996034595e-09,9.765702258100556e-10,5.888653448425901e-11,1.759165528909068e-14,2.4364356079520625e-11
1.3580685222026894e-09,0.7460161734860182,2.4930135533363217e-11,1.8005152235050806e-14,1.1769137692093499e-14,8.819632056761079e-14,0.0,0.0,4.50956851541267e-09,2.6589484125047714e-14,3.8971385009370976e-17,7.082393935397809e-27,8.28270145575994e-20,1.470636825766116e-43,1.276970636165575e-32,2.154408094472421e-33,1.2511795034276436e-33,4.4422090804376425e-13,2.898556614875162e-41,5.447320719282296e-25,1.9325065003172883e-38,7.638251892782257e-47,3.044971573944734e-35,1.3926413456799544e-34,1.2752971652483734e-23,5.12433391383075e-46,2.8103060732344174e-47,3.3002914042786744e-51,3.70136083188097e-70,3.3973398898073606e-59,1.9206779999217356e-22,1.2540373970291917e-56,1.1606868394507949e-45,1.3260555902556885e-55,3.76,0.0,0.8975478548810247,0.9992401258916406,2.3405199015181978e-17,6.398064847376037e-45,3.512776115735365e-05,2.403627749108773e-05,6.690761674786239e-06,4.40053929184318e-06,0.000759869597511575,2.1950401951847844e-11,3.783638374437665e-19,1.3755918702319096e-10,1.6024343167987736e-18,1.5834256745909824e-12,3.242244339101808e-30,1.2087026482293977e-28,3.128995358919444e-15,3.289061325136354e-30,5.794608187244053e-17,1.661209435180912e-36,9.819366270034379e-29,1.1830307069392324e-31,2.9588107925902512e-30,5.994661815569471e-29,1.059520736558209e-37,1.0300836694378322e-36,2.3079292567295828e-33,4.639021550224952e-16,4.4422112368112674e-13,1.4837702180184494e-19,3.4275119118551075e-09,9.952599475891268e-10,6.12629410732402e-11,1.867594021335026e-14,2.535261881910023e-11
1.3850871662212785e-09,0.7460162656368352,2.5917760401429445e-11,1.8903527650244538e-14,1.2479425667244656e-14,9.35242839701236e-14,0.0,0.0,4.599273469514448e-09,2.7657811909567212e-14,4.1424409006585137e-17,7.678082701999091e-27,8.806793759656469e-20,1.6612345472488678e-43,1.4113312691872273e-32,2.379931860422949e-33,1.3860202242719228e-33,4.629183851669844e-13,3.396839716832939e-41,5.903630554782596e-25,2.2215819907154322e-38,8.953927407665692e-47,3.384450790989553e-35,1.5405848626803302e-34,1.355378865388273e-23,5.9310010859577575e-46,3.1773074612852005e-47,3.876304725939979e-51,4.6220011082939694e-70,4.000636119125314e-59,2.041880228912576e-22,1.5058156393643274e-56,1.3386174620822658e-45,1.59321877212039e-55,3.76,0.0,0.8975471559422457,0.9992385912876971,2.5311657182987684e-17,7.372759216743959e-45,3.582661114028911e-05,2.4544663665578474e-05,6.8251681195585475e-06,4.45659222791381e-06,0.0007614041116960981,2.2854067330283007e-11,4.016834710997128e-19,1.4012726228572405e-10,1.647640799077254e-18,1.6501155961255887e-12,3.617750611952549e-30,1.335105834470291e-28,3.2628641776121803e-15,3.6782863708346346e-30,6.019329169698179e-17,1.8743593069257098e-36,1.0853054414812648e-28,1.3158814256212563e-31,3.3010342308775086e-30,6.625251340089494e-29,1.1944533775081857e-37,1.1618077893147802e-36,2.6243692373516066e-33,4.77345946558816e-16,4.629186144613058e-13,1.5744518525139356e-19,3.495134464823004e-09,1.0139066279207423e-09,6.368483458956359e-11,1.9803528883781446e-14,2.6360098226721018e-11
1.4121058102398676e-09,0.7460163577875852,2.6924058275007034e-11,1.983209877604926e-14,1.3217570249952236e-14,9.906118365640338e-14,0.0,0.0,4.688978471555624e-09,2.874717635637067e-14,4.397970453096371e-17,8.310885169489609e-27,9.352675909211047e-20,1.87218346024604e-43,1.5567509214210322e-32,2.6239341059999415e-33,1.5323603103082114e-33,4.820016485357779e-13,3.9686631184021305e-41,6.38834100186637e-25,2.547078864750882e-38,1.0464235253092734e-46,3.754234262578027e-35,1.7008818687097135e-34,1.4387394389940327e-23,6.845763491245503e-46,3.5835156514106866e-47,4.5384591412633085e-51,5.7471445104854376e-70,4.696050656330299e-59,2.168094028479319e-22,1.8017061122233458e-56,1.539491932298e-45,1.907382135260511e-55,3.76,0.0,0.8975464570040108,0.9992371612715139,2.733200619021588e-17,8.472716645696536e-45,3.6525460597914715e-05,2.5053918863522646e-05,6.959611837684009e-06,4.511738339164101e-06,0.0007628340381192487,2.377664175067151e-11,4.259515165527421e-19,1.4265912279018186e-10,1.693007289658338e-18,1.718228873824283e-12,4.0286087125459565e-30,1.4719075564370796e-28,3.39963642700429e-15,4.105069650326706e-30,6.247528426398905e-17,2.109952214709232e-36,1.1972622293962773e-28,1.4607219869563444e-31,3.675284737993351e-30,7.30816612236822e-29,1.3434649125713145e-37,1.3073444476910965e-36,2.97709633190221e-33,4.907821870537135e-16,4.820018920558749e-13,1.6686403997276377e-19,3.5627353704458072e-09,1.032510378055387e-09,6.61521297203427e-11,2.0975241477219194e-14,2.7386770085281056e-11
1.466143098277046e-09,0.7460165420888855,2.899256006528546e-11,2.178185456573355e-14,1.4779522971539058e-14,1.107774263468782e-13,0.0,0.0,4.868388653775284e-09,3.0989014456719026e-14,4.940575548146294e-17,9.693990887944123e-27,1.0511579085284499e-19,2.3621733456492342e-43,1.8834525684633756e-32,3.171845418849398e-33,1.8625000162727545e-33,5.213243045488563e-13,5.370418132930035e-41,7.447716134158098e-25,3.3227041034739045e-38,1.4168262584201758e-46,4.5930545554639353e-35,2.0616067496950806e-34,1.6155509528968456e-23,9.048872089143479e-46,4.526903816083974e-47,6.165533551338214e-51,8.778899076864713e-70,6.411948016159092e-59,2.4359563652478016e-22,2.5532551369785892e-56,2.019948766256197e-45,2.7060890737628492e-55,3.76,0.0,0.8975450591291735,0.9992345869802477,3.1732147231676773e-17,1.110246375694198e-44,3.7923157937363e-05,2.607498029567229e-05,7.228608687620453e-06,4.619368526905347e-06,0.0007654081498615591,2.5678643157704957e-11,4.774109853374073e-19,1.4761484462764586e-10,1.7841920930798e-18,1.8587319265527198e-12,4.96690884245102e-30,1.7792617256857888e-28,3.6819023903797234e-15,5.082825225633808e-30,6.714181203658115e-17,2.65604749724672e-36,1.4490853629686748e-28,1.7897269882317503e-31,4.5292579388939706e-30,8.844014036462789e-29,1.6884254378551587e-37,1.644496232756642e-36,3.805193347606274e-33,5.176228724612601e-16,5.213245782733905e-13,1.867760852864381e-19,3.6978722849355675e-09,1.0695895305712381e-09,7.12225846287647e-11,2.3454311440976437e-14,2.9497594566158816e-11
1.5147766575105067e-09,0.7460167079598272,3.0917790505356546e-11,2.364497852704611e-14,1.628579579643535e-14,1.2207577113519158e-13,0.0,0.0,5.0298580630986635e-09,3.3078612190567685e-14,5.466067149937104e-17,1.1081417826279161e-26,1.1633547229312357e-19,2.891329450608468e-43,2.2222459329344436e-32,3.739717966786164e-33,2.2066343607027857e-33,5.580310796568867e-13,6.985231440177049e-41,8.510407624483929e-25,4.1863899100800116e-38,1.8437660362310677e-46,5.473343473115092e-35,2.4364534496184987e-34,1.7865299713330738e-23,1.1533914207395763e-45,5.545166495174202e-47,8.044861971981555e-51,1.2687467027088685e-69,8.403884966167727e-59,2.6951739577772163e-22,3.4563836999121854e-56,2.55723698680598e-45,3.6669751593892244e-55,3.76,0.0,0.8975438010436809,0.9992325612290782,3.6127001676059983e-17,1.4042265949563495e-44,3.918108374662062e-05,2.6996768900140136e-05,7.470827368821814e-06,4.7132790560998725e-06,0.0007674337394552731,2.745542394566189e-11,5.271642711875079e-19,1.5195300131597547e-10,1.866738403282425e-18,1.990068532494027e-12,5.95981657174811e-30,2.0980554312155884e-28,3.945899366735955e-15,6.121409383818436e-30,7.14561666477738e-17,3.244235987266426e-36,1.710655072371227e-28,2.1355751358382265e-31,5.4318900770711e-30,1.0439009243522821e-28,2.0594011647916554e-37,2.0073801307846126e-36,4.711158346492162e-33,5.417330440004365e-16,5.580313826271602e-13,2.0595166337610087e-19,3.819421584069493e-09,1.1028150538906024e-09,7.594041601960721e-11,2.5844574751702335e-14,3.1462732976014284e-11
1.5634102167439673e-09,0.7460168738305524,3.2903083851582945e-11,2.561378950203211e-14,1.7890446920966795e-14,1.3411170101092224e-13,0.0,0.0,5.191327746228723e-09,3.52363657249228e-14,6.028062302366483e-17,1.261388486574766e-26,1.2832982286135065e-19,3.516886819978595e-43,2.6079974391702933e-32,4.3859882217187785e-33,2.600391212140541e-33,5.959832894931088e-13,9.010761057134397e-41,9.684273220706369e-25,5.236464843543287e-38,2.379575955921508e-46,6.486910548516854e-35,2.8640825017783883e-34,1.969114216534627e-23,1.459155352405874e-45,6.747925029503953e-47,1.0407364586637286e-50,1.812512819391269e-69,1.0919810271714351e-58,2.9721799245001565e-22,4.633912075841977e-56,3.2128773339111337e-45,4.921144244807971e-55,3.76,0.0,0.8975425429599511,0.999230777164457,4.0962112250092026e-17,1.7629213793245147e-44,4.0439007854353944e-05,2.7921161146492356e-05,7.713157710874622e-06,4.804472568050472e-06,0.000769217642496689,2.9293944603012384e-11,5.802949304169854e-19,1.5617708853417866e-10,1.949704613273584e-18,2.126041354481284e-12,7.112011027000518e-30,2.4611568086238848e-28,4.2193464755144604e-15,7.33076543709303e-30,7.587636627876246e-17,3.9377837811132013e-36,2.008984536768148e-28,2.534408088493276e-31,6.478075416636987e-30,1.2257829999723672e-28,2.49620595198619e-37,2.4349882943736078e-36,5.795139371469846e-33,5.657904847345946e-16,5.959836237324036e-13,2.263485293988044e-19,3.940900910575098e-09,1.135903194331672e-09,8.080403145515095e-11,2.8390484774680907e-14,3.3489680841902316e-11
1.612043775977428e-09,0.7460170397010617,3.4948277148562103e-11,2.7691213829056043e-14,1.9596509767698904e-14,1.4690784077624916e-13,0.0,0.0,5.352797737955088e-09,3.746227397096481e-14,6.627828310285422e-17,1.4301300342359535e-26,1.4112451815768877e-19,4.252690101519628e-43,3.0453912945256673e-32,5.118455848634962e-33,3.049047634012777e-33,6.351794400918256e-13,1.1533711095454575e-40,1.0976989995786933e-24,6.505480402735681e-38,3.0473138320868823e-46,7.648937135571552e-35,3.3498901798923834e-34,2.1636683484265015e-23,1.8330065640847023e-45,8.16102364036561e-47,1.3355689183286033e-50,2.5613306081152455e-69,1.4074281365758919e-58,3.2675527421340232e-22,6.15643502859795e-56,4.0078631814560104e-45,6.544469453284935e-55,3.76,0.0,0.8975412848779842,0.999229205938268,4.6265756867359245e-17,2.1978801881546681e-44,4.1696930260733756e-05,2.884808166894344e-05,7.955596476453764e-06,4.893027664015412e-06,0.0007707887071018884,3.1194373840602033e-11,6.369176485460604e-19,1.6028878893189198e-10,2.033060971390766e-18,2.2666593000545915e-12,8.443196023349287e-30,2.873057448363205e-28,4.502259626068223e-15,8.732616930326367e-30,8.039996331395101e-17,4.751388795688262e-36,2.3478690728632658e-28,2.992359888863923e-31,7.685231204325096e-30,1.4323523344041546e-28,3.0079180628687334e-37,2.9363025246806773e-36,7.085227620015155e-33,5.897891336233724e-16,6.351798076908841e-13,2.4799752030263556e-19,4.062310318985568e-09,1.168854585998362e-09,8.581294094535194e-11,3.109676943597047e-14,3.557829892605821e-11
1.6606773352108886e-09,0.7460172055713543,3.705320807209197e-11,2.9880167727088656e-14,2.140701080873069e-14,1.604867537691768e-13,0.0,0.0,5.514268068665078e-09,3.975633585374893e-14,7.266634879650377e-17,1.6153911071764437e-26,1.5474519379037722e-19,5.114087826146882e-43,3.539406884143936e-32,5.9454123220549986e-33,3.558256202623635e-33,6.756181459308046e-13,1.4655632530636507e-40,1.2396509127876146e-24,8.030428743969012e-38,3.87400344718277e-46,8.975804499077964e-35,3.899627732835342e-34,2.370555177483109e-23,2.2874052547730793e-45,9.812927513902994e-47,1.701004808613023e-50,3.5828257320410513e-69,1.800221929150375e-58,3.5818692580515266e-22,8.10971493217204e-56,4.966069092980382e-45,8.629242456268006e-55,3.76,0.0,0.89754002679778,0.9992278221706219,5.206707104739574e-17,2.722267590377345e-44,4.2954850965925894e-05,2.977745728251456e-05,8.198140521694555e-06,4.979020670806685e-06,0.0007721723131604478,3.315687548505688e-11,6.971473674719413e-19,1.6428996921634703e-10,2.1167810156010165e-18,2.4119311309963506e-12,9.974839252645659e-30,3.3385453640719787e-28,4.7946546434530365e-15,1.0350695529179457e-29,8.502457544566627e-17,5.701252897108563e-36,2.731363639359878e-28,3.5160591712971335e-31,9.072269261389186e-30,1.6660703662274862e-28,3.604531218186133e-37,3.5212175053279866e-36,8.61293952242743e-33,6.137248542309428e-16,6.756185490477523e-13,2.7092892083611044e-19,4.18364986053607e-09,1.2016698590936783e-09,9.09666566608485e-11,3.3968140749329274e-14,3.772844856021414e-11
1.7093108944443492e-09,0.7460173714414308,3.921771492467745e-11,3.2183557364536277e-14,2.332496959145654e-14,1.748709421014844e-13,0.0,0.0,5.675738764897363e-09,4.2118550310367785e-14,7.945754081347189e-17,1.81823030011104e-26,1.6921744785002547e-19,6.118048106136686e-43,4.0953269991610545e-32,6.875654853462528e-33,4.134059517450213e-33,7.17298131770272e-13,1.849486993784702e-40,1.395105695237596e-24,9.853183072123002e-38,4.891159581619166e-46,1.0485149522012455e-34,4.519412423729081e-34,2.590135710465276e-23,2.836628721204638e-45,1.1734891704014422e-46,2.151049585320971e-50,4.963928552523166e-69,2.2861691508647964e-58,3.9157047505452756e-22,1.0597266002491384e-55,6.114533032431832e-45,1.1286998641266817e-54,3.76,0.0,0.8975387687193384,0.9992266035144096,5.839604594678672e-17,3.351028584749279e-44,4.421276997009151e-05,3.070921691962854e-05,8.440786793509065e-06,5.062525706920148e-06,0.0007733908077804611,3.518160862079017e-11,7.610992762370335e-19,1.6818263853864465e-10,2.200841172691751e-18,2.561865476744657e-12,1.1730273137070621e-29,3.862714566450946e-28,5.096547300155239e-15,1.2210860184579104e-29,8.974788473874892e-17,6.805182044452763e-36,3.163792114346654e-28,4.112652460394562e-31,1.0659673146769227e-29,1.929560766704952e-28,4.2970143819983695e-37,4.200601040447837e-36,1.0413516303313682e-32,6.375951206308089e-16,7.172985726305444e-13,2.951724833503746e-19,4.30491958358931e-09,1.2343496400664673e-09,9.626469291890056e-11,3.70092948863754e-14,3.993999164131033e-11
1.7579444536778098e-09,0.7460175373112906,4.144163663121931e-11,3.460427893254756e-14,2.5353398763743266e-14,1.900828468954364e-13,0.0,0.0,5.837209849842597e-09,4.454891628829041e-14,8.666460315965801e-17,2.0397401848098908e-26,1.8456684329133523e-19,7.283279410071796e-43,4.718746072730684e-32,7.918500344752288e-33,4.7829048770896565e-33,7.602182348611343e-13,2.3188670182149907e-40,1.5649135971517515e-24,1.2020962315875705e-37,6.135355914661436e-46,1.219592123745672e-34,5.215738569541692e-34,2.82276919466188e-23,3.496968320247661e-45,1.3961134282389842e-46,2.701938987322854e-50,6.815427410028423e-69,2.8836939022632495e-58,4.269632986962997e-22,1.3743245717024628e-55,7.483753253097326e-45,1.465168201111798e-54,3.76,0.0,0.8975375106426595,0.9992255302615514,6.528352639529064e-17,4.101063414035095e-44,4.5470687273387164e-05,3.164329156812818e-05,8.683532326958583e-06,5.143614747180849e-06,0.000774463899042454,3.7268727728820766e-11,8.288888020052965e-19,1.719689122329743e-10,2.2852203991427215e-18,2.716470849273351e-12,1.3734797867226923e-29,4.450974622767077e-28,5.407953352780606e-15,1.4341219000484394e-29,9.456763686901677e-17,8.082689076095989e-36,3.649756607760129e-28,4.789827738887989e-31,1.2469576428252959e-29,2.2256149524105395e-28,5.09737307796205e-37,4.98635585938598e-36,1.2526237326835965e-32,6.613987436400688e-16,7.602187157574116e-13,3.207574472951975e-19,4.426119534020274e-09,1.266894551745298e-09,1.0170656616979168e-10,4.022491224640972e-14,4.221279062738906e-11
