Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339)
3.280136966069474e-06,0.7589588868046218,3.782225085661766e-05,5.457291874627495e-06,1.6880807933301232e-05,0.00031243114684798554,0.0,0.0,2.860980742614867e-05,2.0183184576158704e-07,1.3452551038747959e-05,6.17936837623002e-07,1.7173980567812536e-06,6.877369860520199e-18,9.28553060089543e-14,2.0743682040440752e-10,2.452493094968955e-06,4.789410003533163e-06,1.860425155866124e-15,1.3455050000472215e-11,1.323564832539812e-13,2.7281134487683538e-17,2.3169773741312758e-11,1.3598659414366793e-10,5.897567009863445e-11,1.427756294445939e-14,1.0444078408198449e-16,2.398398668831845e-12,9.591705022540393e-12,2.0491006702920452e-13,9.34648543486918e-12,6.164863602064193e-15,4.4897034445062564e-15,7.7484886392742e-13,3.76,0.0,0.6034190530466155,0.9989092314686412,0.00010209605133984478,1.4638492918800732e-06,0.1098721673923342,0.0875179498319643,0.021424541982859525,9.234825952115997e-06,0.000968377563821123,0.0004301193543243033,2.419862292791935e-09,7.284789171834364e-10,9.004867440979862e-15,2.1024658054873495e-05,2.2325180913744816e-11,1.334244533408949e-11,3.8788451461577116e-07,2.4112479244468155e-11,4.726841661000584e-11,2.4593501693148725e-17,2.1871695586180537e-11,6.217523397913145e-14,1.451261546967523e-18,1.430791160018775e-17,4.263891164417492e-11,2.1193471223147433e-12,7.902889380804702e-12,2.9801350588695e-12,5.272083108050128e-06,5.732104723670568e-06,2.270155459448546e-06,9.122709821941498e-05,2.851105508524456e-13,2.6184411217592322e-06,5.866116209048814e-07,3.30066266471292e-08,5.755315789043051e-06,2.040731435747088e-06,6.796394738130387e-06,1.7812951773471564e-05,3.987332976222636e-06,0.00013963195424896986,6.457092307503653e-09,8.592643921126682e-05,0.000312879671327246,0.00010745849880457928,9.440211414211777e-07,1.6422232110400287e-08,1.235780944848117e-06,8.1967255465044e-09,1.609833801410996e-13,1.452783069528269e-09,3.407843567486041e-07,2.214592007994962e-09,2.4885823595445208e-14,4.039256278193225e-10
3.3670413635438853e-06,0.7593278850884668,3.9553080314264095e-05,5.789675644196823e-06,1.7757745780292227e-05,0.0003338685028532637,0.0,0.0,3.03828868350796e-05,2.1570132753630267e-07,1.5059067171120067e-05,6.920242159300404e-07,1.8754410253647452e-06,7.928435121388674e-18,1.023668386549929e-13,2.1987690681866774e-10,2.6340737821571186e-06,5.043148274703025e-06,2.1431400076164946e-15,1.453515652279227e-11,1.5677747130453774e-13,3.222060310404352e-17,2.4479780844291982e-11,1.5700278729133995e-10,6.404562409090743e-11,1.7295328244022927e-14,1.2597494334501829e-16,2.826483836438758e-12,1.1290823897416343e-11,2.366298543201556e-13,1.049619760364765e-11,7.22891403605579e-15,5.281993269805791e-15,9.319885104510384e-13,3.76,0.0,0.6007179669269277,0.99890022509719,0.00011019525393698549,1.6011173457481231e-06,0.11255201950692888,0.08961482300047327,0.02195751623398886,9.200495471279542e-06,0.0009683688138069892,0.0004525885336254938,2.5494794526140363e-09,7.313711592785061e-10,9.216080717857854e-15,2.222902944444697e-05,2.4909345126245227e-11,1.4870560076698277e-11,4.254020921353301e-07,2.68972446251555e-11,5.132026959165029e-11,2.7426933658550052e-17,2.4360725192906253e-11,6.925225638446697e-14,1.6184600770282657e-18,1.5956325930388866e-17,4.892543185839116e-11,2.360593485065369e-12,8.800197959664676e-12,3.0527662184994682e-12,5.5854265320065484e-06,6.329630433617556e-06,2.4949588317865583e-06,9.7906381659635e-05,3.1319138887249296e-13,2.7758313083982074e-06,6.152288381718628e-07,3.590313201957778e-08,6.216888258735552e-06,2.197299342038504e-06,7.396917719481481e-06,1.8587154668828784e-05,4.176638114990826e-06,0.000146733556813049,6.782422834130062e-09,9.235388417666151e-05,0.0003352300848705311,0.00011593667662988975,1.0921318942472004e-06,1.8431907441708858e-08,1.401120271533899e-06,8.918352709928785e-09,1.7514245094837774e-13,1.5152128544349827e-09,3.635223003465881e-07,2.3186775874823405e-09,2.707327433554154e-14,4.3966393603732746e-10
3.4539457610182967e-06,0.7596955544092278,4.132462469353832e-05,6.135564404497643e-06,1.8659839285325712e-05,0.0003562055582491567,0.0,0.0,3.2254780933010376e-05,2.3037860486259617e-07,1.6807525226662296e-05,7.725732148213361e-07,2.04292078850719e-06,9.142647640369535e-18,1.1298883064329546e-13,2.3363484273351496e-10,2.8251693413971705e-06,5.303396867896344e-06,2.4597918728288163e-15,1.5669599115838335e-11,1.8490213337472906e-13,3.7927203740374885e-17,2.5927659198788656e-11,1.8070461833313768e-10,6.948862609628079e-11,2.085172890481894e-14,1.5141262092383962e-16,3.3200060440381323e-12,1.3246831779168278e-11,2.724873839088315e-13,1.176274374550848e-11,8.443724048963178e-15,6.1890971148723766e-15,1.1158239177707161e-12,3.76,0.0,0.5980269330185506,0.998890725981658,0.00011872048691892029,1.7477997735081841e-06,0.1152205676009647,0.09170053981613895,0.0224889444937594,9.166283388178011e-06,0.0009683595864162772,0.000475597136496716,2.682291775337057e-09,7.342454614799335e-10,9.425949900255663e-15,2.3474308858798328e-05,2.7708440745444752e-11,1.6524381304656766e-11,4.659584869493193e-07,2.991302959270218e-11,5.566335909869097e-11,3.0494183155159486e-17,2.70531271826718e-11,7.690763650684692e-14,1.799455810551466e-18,1.7740768280238575e-17,5.5931834665738687e-11,2.6215564445592134e-12,9.770648724985779e-12,3.1251145855062746e-12,5.910806266524023e-06,6.972265450691344e-06,2.735795304613446e-06,0.00010489017278016383,3.432568612149826e-13,2.9395822541583778e-06,6.448278157487013e-07,3.899609444824594e-08,6.702540612956673e-06,2.361641519220505e-06,8.031857101231793e-06,1.937620822948813e-05,4.370002167691651e-06,0.00015399478104711003,7.114826921973719e-09,9.906274953495417e-05,0.00035857647293811954,0.00012486892856272843,1.2588560826393433e-06,2.0627142875581583e-08,1.583386885441643e-06,9.68094230249263e-09,1.9010452354916934e-13,1.5787940756948337e-09,3.872636527980736e-07,2.424919123514116e-09,2.9384710373208234e-14,4.774419686462201e-10
3.540850158492708e-06,0.7600619053305645,4.313735575508311e-05,6.495311394597138e-06,1.9587447844798945e-05,0.000379459025303365,0.0,0.0,3.422997786236073e-05,2.459107246724508e-07,1.8706281638332295e-05,8.599483833103868e-07,2.2201236137248075e-06,1.0545617019532442e-17,1.2485608946273864e-13,2.4881916360099566e-10,3.0261018003613865e-06,5.5701636517038285e-06,2.813458426375054e-15,1.6859521585005166e-11,2.1717741372474582e-13,4.450180824020079e-17,2.7524727497814826e-11,2.073706250010955e-10,7.533138297795033e-11,2.5026634134337823e-14,1.813795477373969e-16,3.887427787929902e-12,1.5492457458972313e-11,3.1293056534661736e-13,1.315575322469993e-11,9.826400634958957e-15,7.22436194164496e-15,1.330078931457785e-12,3.76,0.0,0.5953458728420249,0.9988807154735282,0.00012768454029257392,1.9043297231771142e-06,0.11787785606431483,0.093775114140191,0.023018848500840912,9.132188572117878e-06,0.0009683498632295286,0.0004991428383157726,2.818285470145056e-09,7.371018079253457e-10,9.634478818227286e-15,2.4761316586656005e-05,3.073354633662551e-11,1.8310309612716726e-11,5.097670615653826e-07,3.317170084614757e-11,6.031477261738888e-11,3.3807104439576953e-17,2.995917821036199e-11,8.51706051632311e-14,1.994948238991147e-18,1.9668135062787452e-17,6.371822923146927e-11,2.903232557370642e-12,1.0817927971234968e-11,3.1971836549113506e-12,6.24859583086652e-06,7.662233404914017e-06,2.9934019220961416e-06,0.00011218428438649808,3.7539658494757543e-13,3.10983989305447e-06,6.754333593766957e-07,4.2295167985160376e-08,7.21294121995487e-06,2.53396172309033e-06,8.702222224683443e-06,2.0180146096924997e-05,4.567426753853045e-06,0.0001614150844341911,7.454269974541229e-09,0.0001060564110089086,0.00038293864420711467,0.00013426948728338135,1.4459832245164668e-06,2.3019715082243827e-08,1.7838134250287892e-06,1.0485659598881532e-08,2.058924258221931e-13,1.6435279485044301e-09,4.1203332007330286e-07,2.533314649960951e-09,3.182365488592722e-14,5.173180359685803e-10
3.6277545559671196e-06,0.760426948422933,4.499175577375459e-05,6.86927593452027e-06,2.0540937212468345e-05,0.0004036456965930185,0.0,0.0,3.631305351431236e-05,2.6234706884304434e-07,2.0763962042923716e-05,9.545246770523868e-07,2.40733814694885e-06,1.2166783412656131e-17,1.3811798504219227e-13,2.6554529588371035e-10,3.2371989762393073e-06,5.843457604594926e-06,3.20741769535007e-15,1.8106056055288646e-11,2.540911753131604e-13,5.2056366884136565e-17,2.928302372601105e-11,2.373022933574383e-10,8.160261948610868e-11,2.9909573148947046e-14,2.1659085029869457e-16,4.538123808448974e-12,1.8063885951366e-11,3.5844675739384084e-13,1.4685484124286527e-11,1.1395558017457571e-14,8.402346408226219e-15,1.5788934567497275e-12,3.76,0.0,0.5926747081000165,0.9988701745093088,0.00013710040675927917,2.0711514795763725e-06,0.12052392902413252,0.0958385588591478,0.023547250374104923,9.098209892403168e-06,0.0009683396260242841,0.0005232233295812146,2.9574468313243386e-09,7.399401798100074e-10,9.841671234193502e-15,2.6090897082108483e-05,3.399596020124659e-11,2.0234870102497757e-11,5.570535880873232e-07,3.6685358481699796e-11,6.529225315964377e-11,3.7377771448410853e-17,3.308935253650192e-11,9.407095536411765e-14,2.2056498163801765e-18,2.1745450492818243e-17,7.234803195713667e-11,3.20663754808256e-12,1.1945792609349927e-11,3.268977139610064e-12,6.599187329073481e-06,8.401817220864494e-06,3.2685327892235646e-06,0.00011979447906097798,4.097021505978276e-13,3.286751351766232e-06,7.070704971641758e-07,4.581031317727871e-08,7.748765590648397e-06,2.714465786255456e-06,9.409031602163507e-06,2.0999005338969687e-05,4.768914174361971e-06,0.00016899394516955621,7.80071843296084e-09,0.00011333812085386553,0.00040833642902664177,0.00014415280544371884,1.6554250914448354e-06,2.5621801581826513e-08,2.003688552082721e-06,1.1333678876640462e-08,2.2252916210268346e-13,1.7094159651998818e-09,4.378565554098413e-07,2.6438625879931483e-09,3.439365825263639e-14,5.593508899814013e-10
3.714658953441531e-06,0.760790694263402,4.688831653127541e-05,7.257823374387052e-06,2.1520679162290464e-05,0.0004287824481409517,0.0,0.0,3.850867029798851e-05,2.7973943444393415e-07,2.298946482130767e-05,1.0566875461464547e-06,2.6048554547496646e-06,1.4039932941316446e-17,1.5293976729653587e-13,2.8393588515356357e-10,3.458794519088589e-06,6.123288835421336e-06,3.645157560078399e-15,1.9410323203917598e-11,2.9617483503975655e-13,6.071490774337342e-17,3.121533957834087e-11,2.708255220445427e-10,8.833322153566309e-11,3.560066802914079e-14,2.5786245056088406e-16,5.28246146086663e-12,2.1001053800058212e-11,4.0956552416590223e-13,1.636285469698758e-11,1.3171416740523273e-14,9.738904343699833e-15,1.866859480104057e-12,3.76,0.0,0.5900133606701959,0.9988590836080207,0.000146981284959086,2.2487205291743406e-06,0.1231588303469913,0.09789088587805927,0.024074172619504713,9.064346218196807e-06,0.0009683288561352714,0.000547836316723815,3.099762242839291e-09,7.427605567198938e-10,1.00475307600233e-14,2.7463918901209346e-05,3.750719643858574e-11,2.2304710113908426e-11,6.080566938817249e-07,4.0466331732131445e-11,7.061420312729369e-11,4.121847298837738e-17,3.6454318404437875e-11,1.0363903200523425e-13,2.4322856755046705e-18,2.397986378860529e-17,8.188807342028153e-11,3.5328059578136735e-12,1.3158068870663306e-11,3.3404987811550407e-12,6.962992276193832e-06,9.19335975534826e-06,3.5619590467641985e-06,0.00012772646739349252,4.462671145057241e-13,3.470464921295527e-06,7.397644765539188e-07,4.9551800731874644e-08,8.310696336887389e-06,2.903361597932719e-06,1.0153313065403756e-05,2.1832825864771234e-05,4.974467260094641e-06,0.0001767308558156512,8.154139476770048e-09,0.00012091101018426526,0.0004347896827401826,0.00015453355837302609,1.8892208570199826e-06,2.8445977852607547e-08,2.2443581220188575e-06,1.2226183577177517e-08,2.4003791628632405e-13,1.7764598464068358e-09,4.6475896146311196e-07,2.7565616603165676e-09,3.709829857166254e-14,6.035997325542306e-10
3.8015633509159425e-06,0.7611531534375684,4.882753828969028e-05,7.66132502979221e-06,2.2527051136429817e-05,0.00045488624188780394,0.0,0.0,4.082157582638571e-05,2.9814211970057354e-07,2.5391964688864085e-05,1.1668330245912474e-06,2.812969051214e-06,1.6203780826640995e-17,1.695039876432992e-13,3.041211347424274e-10,3.691227950767933e-06,6.409668605885832e-06,4.130385742046956e-15,2.0773432491628694e-11,3.4400610663085906e-13,7.061461031379499e-17,3.3335256094339793e-11,3.0829215779002345e-10,9.555638785859946e-11,4.221163832004791e-14,3.0612376700243323e-16,6.131886842481821e-12,2.4347964471679762e-11,4.668615473571224e-13,1.8199476012946007e-11,1.5175908099815977e-14,1.1251272603971847e-14,2.199059444715669e-12,3.76,0.0,0.5873617525994594,0.9988474228689094,0.00015734058255856064,2.4375036232015596e-06,0.12578260364100263,0.0999321061138377,0.024599638136927858,9.030596418393847e-06,0.0009683175337589995,0.000572979522958851,3.2452181831442014e-09,7.455629179875162e-10,1.025206075089021e-14,2.888127463628829e-05,4.127898111017577e-11,2.4526597017539123e-11,6.630283069655002e-07,4.452717481763613e-11,7.62996874027886e-11,4.534170805235567e-17,4.006493451654547e-11,1.139057218406727e-13,2.6755933514970886e-18,2.637864644689827e-17,9.240870900215763e-11,3.882790802338775e-12,1.4458651046517033e-11,3.4117521192961913e-12,7.3404424678913896e-06,1.0039264429831108e-05,3.874468823565184e-06,0.00013598590589463603,4.851869883172188e-13,3.6611300173893255e-06,7.735407595428187e-07,5.353021492574264e-08,8.899423096484653e-06,3.1008590725604826e-06,1.0936103860921574e-05,2.2681649842228028e-05,5.184089221152496e-06,0.00018462531698954545,8.514500727298289e-09,0.00012877809095897998,0.000462318288218958,0.00016542664652830074,2.149542326359416e-06,3.150521349571677e-08,2.507226343041095e-06,1.3164366400911838e-08,2.58442053634597e-13,1.8446614925591394e-09,4.92766491010848e-07,2.871410806034261e-09,3.994118197987946e-14,6.501242204408709e-10
3.888467748390354e-06,0.761514336539828,5.080992874336245e-05,8.0801581029637e-06,2.3560435879256193e-05,0.00048197412751570956,0.0,0.0,4.325660151095094e-05,3.176120158616002e-07,2.7980916323348924e-05,1.2853678208138432e-06,3.0319749096008135e-06,1.8702615017053683e-17,1.8801202167603368e-13,3.2623915534086563e-10,3.9348446983167185e-06,6.702609355130369e-06,4.667040313422508e-15,2.219648239225527e-11,3.9821185136372304e-13,8.190695646702884e-17,3.565718026801024e-11,3.500816030578237e-10,1.0330778827823649e-10,4.9866880289587373e-14,3.6243186749941665e-16,7.099016896700396e-12,2.8153024473495313e-11,5.309576945368136e-13,2.0207685670159523e-11,1.743278198957106e-14,1.295816347975062e-14,2.5811070400348663e-12,3.76,0.0,0.5847198060994538,0.9988351719671983,0.00016819191917735908,2.637978838779815e-06,0.1283952922579139,0.10196222948872212,0.0251236702269883,8.996959361571255e-06,0.0009683056394090615,0.0005986506891791424,3.3938012302310658e-09,7.483472396787241e-10,1.0455264510171042e-14,3.034388084713941e-05,4.532324851318756e-11,2.6907416070131712e-11,7.222341005152897e-07,4.88806629144759e-11,8.236843589709118e-11,4.976018122532135e-17,4.393224661290747e-11,1.2490244374817108e-13,2.936322510790601e-18,2.894918957038136e-17,1.0398393343092092e-10,4.2576632401738885e-12,1.5851500264593428e-11,3.4827409546963485e-12,7.731990893669383e-06,1.0941995854769429e-05,4.206867164590845e-06,0.00014457839460284562,5.265592253375747e-13,3.85889713124153e-06,8.084250163517198e-07,5.7756456738588435e-08,9.515642423710235e-06,3.3071701071456045e-06,1.1758450692639277e-05,2.3545521117823707e-05,5.397783496243147e-06,0.00019267683108596957,8.881769952690517e-09,0.00013694225764550042,0.0004909421576275749,0.0001768471976826907,2.4386992395129436e-06,3.481286742703187e-08,2.7937569202818716e-06,1.4149429337244106e-08,2.7776512134459906e-13,1.914022935664486e-09,5.219054463486385e-07,2.988409095560992e-09,4.292594263982482e-14,6.989844656897536e-10
3.975372145864765e-06,0.7618742541743382,5.2836001949596667e-05,8.514705588830973e-06,2.46212210561767e-05,0.0005100632436070275,0.0,0.0,4.58186610541579e-05,3.382087053043062e-07,3.076605802020888e-05,1.412709408796371e-06,3.2621714582895594e-06,2.1587010845133718e-17,2.0868569790750117e-13,3.504363251141363e-10,4.189996120822049e-06,7.002124726535771e-06,5.259300771873869e-15,2.368056062020249e-11,4.5947104114375e-13,9.475896439953429e-17,3.819638275392628e-11,3.966024993158694e-10,1.1162572990239708e-10,5.870462631671824e-14,4.2798718253788464e-16,8.197737915302083e-12,3.246940151595966e-11,6.025282437693815e-13,2.2400582559629933e-11,1.9967719717692528e-14,1.4879861681523948e-14,3.0191905473398333e-12,3.76,0.0,0.5820874435434307,0.9988223101520602,0.00017954912914252782,2.850635637731396e-06,0.13099693929518885,0.10398126492391753,0.02564629259773044,8.963433915916236e-06,0.000968293153367711,0.0006248475748903062,3.5454980669225296e-09,7.511134957789445e-10,1.065714522484589e-14,3.18526779879451e-05,4.965213756734896e-11,2.94541683363536e-11,7.859539359868458e-07,5.353978824598363e-11,8.884084531547643e-11,5.4486798249758533e-17,4.806748415630251e-11,1.3666113929635315e-13,3.215234689448099e-18,3.169900128780976e-17,1.166914995717672e-10,4.658512250953347e-12,1.7340643303450928e-11,3.5534691955331764e-12,8.13811269541889e-06,1.1904080443359051e-05,4.559975932726771e-06,0.00015350947438251474,5.704832036699385e-13,4.063917769914463e-06,8.444431175003944e-07,6.224174666799121e-08,1.0160057644395133e-05,3.5225085273826144e-06,1.2621409709867597e-05,2.4424484637809086e-05,5.615553602540268e-06,0.00020088489603739293,9.255914775918628e-09,0.00014540628856523418,0.0005206812334058491,0.00018881056883524242,2.75914464550583e-06,3.8382682053683094e-08,3.1054741809670907e-06,1.518258362767038e-08,2.980308477810146e-13,1.9845462913517103e-09,5.522024773484699e-07,3.107555646210763e-09,4.605624265482184e-14,7.502410338841632e-10
4.062276543339176e-06,0.7622329169554537,5.4906277238925006e-05,8.965356165594332e-06,2.5709798856977213e-05,0.0005391708181464432,0.0,0.0,4.8512748830573435e-05,3.599945660802273e-07,3.3757415361336575e-05,1.5492861191673e-06,3.503859560991404e-06,2.491463418130034e-17,2.317690436689107e-13,3.7686765981388967e-10,4.457039528741742e-06,7.308229596546385e-06,5.9115997199108336e-15,2.522674435532227e-11,5.285178351417873e-13,1.0935450981012788e-16,4.0969036786562355e-11,4.482944873416633e-10,1.2055133246818454e-10,6.887818827251748e-14,5.041509226490088e-16,9.44331072075033e-12,3.7355405563232776e-11,6.823022732411227e-13,2.4792062777216865e-11,2.2808452839696996e-14,1.7038326002499245e-14,3.5201188232157543e-12,3.76,0.0,0.5794645874644029,0.9988088162455097,0.00019142626406371048,3.075974922725581e-06,0.1335875875980734,0.10598922033345808,0.026167529371212174,8.930018949146066e-06,0.0009682800544554532,0.0006515679591883714,3.700295486411247e-09,7.538616606458353e-10,1.0857705776032382e-14,3.340863032820325e-05,5.427798831794101e-11,3.217396867912863e-11,8.54482304193808e-07,5.851775629878072e-11,9.57379799765358e-11,5.95346617406953e-17,5.2482057127565734e-11,1.4921426362536142e-13,3.513103040284576e-18,3.463570426106465e-17,1.3061304173033937e-10,5.086444324486644e-12,1.8930171446830483e-11,3.623940441027214e-12,8.559306171441065e-06,1.2928107011699473e-05,4.934633682659667e-06,0.00016278462392273408,6.170602058894716e-13,4.276344385548448e-06,8.816211241506511e-07,6.69976271980895e-08,1.083337867567412e-05,3.747090022334378e-06,1.3526046440419223e-05,2.531858587074954e-05,5.837402986256696e-06,0.00020924899911297984,9.636902386030284e-09,0.0001541728469372454,0.0005515554884802045,0.00020133234783209752,3.1134803392922364e-06,4.222877641325439e-08,3.443964176080666e-06,1.6265049661788022e-08,3.192631403696372e-13,2.0562337112347096e-09,5.836845780817311e-07,3.2288495385785944e-09,4.933577181956518e-14,8.039549394675216e-10
