Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986)
4.949807697988175e-06,0.4859404845650637,2.440694222516394e-11,2.0204971581404852e-12,6.9909152515081885e-12,7.233138533876386e-11,0.0,0.0,1.8709619358148725e-08,1.0538173796548344e-11,9.233701902907894e-14,1.0275494725761e-17,1.348148782268107e-17,1.2523341907073923e-38,2.338077795725107e-28,4.400592900506395e-19,1.4084739970522056e-27,3.469013776098136e-11,8.588344109089511e-36,6.994164890709016e-29,4.100206966200009e-36,1.0817448992893339e-37,3.81373962124513e-20,1.3703192429282443e-29,1.1597597732643137e-23,1.1465219873768709e-32,2.811991203138239e-42,1.261272165958009e-31,2.8842922038550915e-49,1.1544049756819943e-41,2.656934810010532e-22,3.222463097068037e-45,7.037241582673245e-40,1.0447294113906521e-42,3.76,0.0,0.5263328498855055,0.9999649694588328,2.726117482764758e-11,2.510640119458709e-32,1.1245094486359675e-05,8.053746031216821e-06,3.19017549165585e-06,1.0950295332404274e-09,3.501171034350914e-05,5.802213835430399e-13,1.4604028762285624e-21,1.612256613612512e-16,1.5011711199300079e-19,8.933460367837788e-11,6.347678514420457e-30,6.841513736071078e-31,2.241822296606405e-14,2.691586724359808e-29,1.9900299170863216e-20,2.2824242407294938e-35,2.006864209940109e-30,4.7436959662221556e-32,4.3441629531572514e-30,9.25303742304524e-29,8.540031427797576e-37,1.2695183280692436e-35,5.985373499318657e-29,2.180890182278338e-18,3.469024055612568e-11,2.1576528337714455e-15,3.693221642537824e-09,1.6545811737574789e-10,3.812344124722074e-09,4.1999143578714936e-10,5.6228740646171455e-09,6.136707932104909e-13,6.912476110228533e-13,2.103269142741208e-15,3.594687056313674e-16,1.1088410726017627e-14,2.4554922897282482e-11,5.826756283589053e-15,1.643061079269809e-11,1.310458478473596e-11,3.5550324006069066e-17,2.0227609050979877e-25,2.3724862982898855e-15
5.001206788535747e-06,0.4859404952989974,2.4500002785293728e-11,2.03014845596908e-12,7.046432266481208e-12,7.356585906266243e-11,0.0,0.0,1.892895579854158e-08,1.0772583158350864e-11,9.527245186663469e-14,1.0385063694363632e-17,1.3719558040484782e-17,1.2620354599539167e-38,2.347167943336892e-28,4.40059698533918e-19,1.4451566213814466e-27,3.541432152659905e-11,8.884156778603806e-36,7.215419596560681e-29,4.154157661723633e-36,1.0817615865042944e-37,3.813743163630397e-20,1.4258717732083556e-29,1.1879085067238981e-23,1.1952881934207828e-32,2.9052377647176414e-42,1.3009754470234408e-31,3.0828878819678625e-49,1.2059916685156694e-41,2.7368949395196455e-22,3.401178065760382e-45,7.440605500785508e-40,1.101238963099755e-42,3.76,0.0,0.5263327329678271,0.9999649692370799,2.786910944551175e-11,2.58459823105954e-32,1.1361862946689382e-05,8.137386523103204e-06,3.223301843429409e-06,1.095029443337237e-09,3.501171036392052e-05,5.923356142687007e-13,1.5013103816257798e-21,1.6122694925643733e-16,1.5167626629278914e-19,9.12209007668202e-11,6.631412351918228e-30,7.14250589734845e-31,2.313110981116149e-14,2.824813195798122e-29,2.033942620179491e-20,2.3844564052255496e-35,2.108248848862112e-30,4.987096980905965e-32,4.5672174147068144e-30,9.74273554086906e-29,8.921775856756032e-37,1.3262667077523156e-35,6.318515438320069e-29,2.2035379916261542e-18,3.5414427682053894e-11,2.2140300252746133e-15,3.7030034084526725e-09,1.657718413769913e-10,3.857388747225225e-09,4.2966047362060316e-10,5.706772492207715e-09,6.217073660388085e-13,6.990677929407917e-13,2.1340619448684206e-15,3.614699885583337e-16,1.1236261560530685e-14,2.492418520915486e-11,5.999597868496615e-15,1.6608130659193004e-11,1.3260554909588768e-11,3.6663545674271066e-17,2.0808786264952607e-25,2.4073230234703148e-15
5.052605879083319e-06,0.4859405060329291,2.4591455110325236e-11,2.039618738843036e-12,7.101260356171928e-12,7.480498969006963e-11,0.0,0.0,1.914850319038242e-08,1.1009719109732906e-11,9.826951609692736e-14,1.0494648942310168e-17,1.3959700757616902e-17,1.271604956933688e-38,2.356100541428644e-28,4.400601070151316e-19,1.482388125605943e-27,3.6145986225675294e-11,9.186754460990081e-36,7.441287187047155e-29,4.2086638737247346e-36,1.0817785810544842e-37,3.813746706419988e-20,1.4830805004725662e-29,1.2164013513372273e-23,1.2455964938998557e-32,3.0005454850015654e-42,1.3415032913696406e-31,3.292677876629702e-49,1.2592355123908347e-41,2.818459365883562e-22,3.5878195599976676e-45,7.862951688214112e-40,1.1601697385697937e-42,3.76,0.0,0.526332616050046,0.9999649690151308,2.8481822761318146e-11,2.659828444279037e-32,1.1478631381268346e-05,8.221026986020458e-06,3.2564281818409855e-06,1.0950293534792425e-09,3.50117103475371e-05,6.045750046928016e-13,1.5428872362683644e-21,1.612282371539528e-16,1.5323541921407296e-19,9.312672847874641e-11,6.92469581343043e-30,7.453475852708624e-31,2.385925497823997e-14,2.9630939260490027e-29,2.078355234126253e-20,2.4899230126232734e-35,2.213672198059853e-30,5.240356031272181e-32,4.799312389781855e-30,1.0252909319744516e-28,9.316369146206915e-37,1.3849251456962174e-35,6.666469020451741e-29,2.2261857175658342e-18,3.61460958132693e-11,2.2712040418093254e-15,3.7125976411854867e-09,1.6608389122747812e-10,3.902420882409627e-09,4.394430661502654e-10,5.790886745671492e-09,6.297477293101885e-13,7.068888353264629e-13,2.1649361712282895e-15,3.634768292781563e-16,1.138491327719515e-14,2.5294452089063805e-11,6.175665253350992e-15,1.6784600686220627e-11,1.3416484610312267e-11,3.779741691124206e-17,2.1398438779680985e-25,2.4423530030528517e-15
5.104004969630891e-06,0.485940516766859,2.4681342635310765e-11,2.0489127683311483e-12,7.155411160938084e-12,7.604869706755756e-11,0.0,0.0,1.9368257600396902e-08,1.1249584097667274e-11,1.0132884620212641e-13,1.0604250612125927e-17,1.4201917278193817e-17,1.2810453895098137e-38,2.3648798514172997e-28,4.400605154988522e-19,1.520170579897708e-27,3.688513185507019e-11,9.496214547836093e-36,7.671815187851899e-29,4.263744615223767e-36,1.0817958861153709e-37,3.81375024944672e-20,1.541979695794112e-29,1.2452384101783789e-23,1.2974790858001676e-32,3.0979373324323116e-42,1.38286417422514e-31,3.514153716190692e-49,1.3141686898901637e-41,2.9016444720338784e-22,3.7826519954414714e-45,8.304982918494435e-40,1.2215989776741981e-42,3.76,0.0,0.5263324991321624,0.9999649687929453,2.9099255578507885e-11,2.736336262911105e-32,1.1595399790097181e-05,8.304667419968486e-06,3.2895545068907955e-06,1.09502926357451e-09,3.501171033850106e-05,6.169395547719621e-13,1.5851360782744672e-21,1.6122952504796683e-16,1.547945700786804e-19,9.505207396105754e-11,7.227746654562292e-30,7.774647789335377e-31,2.460282748042813e-14,3.1065623056749275e-29,2.123267993457292e-20,2.5989023851038746e-35,2.3232528642873887e-30,5.503767826842524e-32,5.040718354507166e-30,1.0784191343246343e-28,9.724104294200554e-37,1.4455371979036194e-35,7.029729826585231e-29,2.2488333064742e-18,3.688524494739269e-11,2.3291759176219268e-15,3.7220094589534525e-09,1.6639430313313228e-10,3.947439223723398e-09,4.4933918026458844e-10,5.875212842073671e-09,6.377917244775236e-13,7.147107024024432e-13,2.195890164997662e-15,3.6548912029534613e-16,1.1534367854648903e-14,2.5665706105413144e-11,6.3549824193449434e-15,1.6960015655857883e-11,1.3572369280900127e-11,3.89520251007521e-17,2.199656229633004e-25,2.4775768916386736e-15
5.155404060178463e-06,0.485940527500787,2.4769707597611944e-11,2.0580351874805774e-12,7.208896213923516e-12,7.729690328368973e-11,0.0,0.0,1.9588215206114303e-08,1.149218051875317e-11,1.044510762348948e-13,1.0713868846466487e-17,1.4446208878409845e-17,1.2903593975797104e-38,2.373510017559347e-28,4.400609239886101e-19,1.5585060358453821e-27,3.7631758410704005e-11,9.812614384315067e-36,7.907051125707129e-29,4.319419352696381e-36,1.0818135048676702e-37,3.8137537922613555e-20,1.602604172465522e-29,1.2744198049995373e-23,1.3509685058664493e-32,3.197436286058746e-42,1.4250665708399453e-31,3.747822790932973e-49,1.3708236027922033e-41,2.98646664716751e-22,3.985945970296534e-45,8.767421556234377e-40,1.2856056222935186e-42,3.76,0.0,0.5263323822141763,0.9999649685705251,2.972134973597126e-11,2.814127122543426e-32,1.1712168173176505e-05,8.388307824947064e-06,3.3226808185790517e-06,1.095029173664985e-09,3.50117103389716e-05,6.294292644628017e-13,1.6280594992537984e-21,1.6123081293903843e-16,1.563537218683937e-19,9.699692429913556e-11,7.540785274297783e-30,8.106248816926583e-31,2.5361996421303305e-14,3.2553537362221226e-29,2.1686811587306704e-20,2.7114737952797324e-35,2.437111791852919e-30,5.777632968477213e-32,5.2917111953063114e-30,1.1337227311913384e-28,1.0145277855062723e-36,1.508146949035262e-35,7.408804987800069e-29,2.271481033222747e-18,3.763187508110519e-11,2.3879466590061046e-15,3.731243832045514e-09,1.6670311232873167e-10,3.992442504423047e-09,4.5934877948621885e-10,5.959746910722267e-09,6.458392011022138e-13,7.225333602478331e-13,2.226922311485071e-15,3.675067569123432e-16,1.1684627228085785e-14,2.603793031557149e-11,6.537573214136699e-15,1.7134370899807237e-11,1.3728204455534315e-11,4.0127455177145915e-17,2.2603152967696547e-25,2.5129953301783114e-15
5.206803150726035e-06,0.4859405382347129,2.485659109890565e-11,2.066990525530732e-12,7.26172693142168e-12,7.854953254504956e-11,0.0,0.0,1.980837228956318e-08,1.173751072203867e-11,1.0763683982536837e-13,1.0823503788112568e-17,1.4692576807972436e-17,1.299549595557913e-38,2.381995072971276e-28,4.400613324817901e-19,1.5973965274569225e-27,3.838586588812214e-11,1.0136031269518655e-35,8.147042527921885e-29,4.375708003324106e-36,1.0818314404981873e-37,3.8137573350450583e-20,1.6649892842217315e-29,1.3039456712301358e-23,1.40609762279821e-32,3.2990653351982046e-42,1.4681189564830084e-31,3.994208397574748e-49,1.4292328653758754e-41,3.072942288065209e-22,4.1979782684325946e-45,9.251009564236762e-40,1.3522703042681755e-42,3.76,0.0,0.526332265296088,0.9999649683478946,3.0348048074053494e-11,2.8932063949004877e-32,1.1828936530506926e-05,8.471948200955989e-06,3.355807116905956e-06,1.0950290837699562e-09,3.501171032867647e-05,6.420441337219397e-13,1.6716600463194172e-21,1.6123210083136037e-16,1.579128724737108e-19,9.896126652681759e-11,7.864034711172044e-30,8.448508708129643e-31,2.6136930991215257e-14,3.4096055956088233e-29,2.2145949927718253e-20,2.8277174653243034e-35,2.5553722278173256e-30,6.062257902838201e-32,5.552572168509893e-30,1.1912675914902914e-28,1.0580189934994931e-36,1.572799011763365e-35,7.804213099790424e-29,2.2941286884540615e-18,3.83859862107133e-11,2.4475172465106813e-15,3.740305591265595e-09,1.670103531282182e-10,4.0374294953202096e-09,4.694718241700444e-10,6.044485186779671e-09,6.538900161763183e-13,7.303567766421447e-13,2.258031036177468e-15,3.6952963710279086e-16,1.1835693291728756e-14,2.6411108238043884e-11,6.723461356305048e-15,1.730766226236182e-11,1.388398580064271e-11,4.13237897384127e-17,2.3218207379821105e-25,2.5486089465544666e-15
5.309601331821179e-06,0.48594055970255917,2.5026072767423363e-11,2.0844175308340313e-12,7.365470388875282e-12,8.106776698052056e-11,0.0,0.0,2.0249270507787813e-08,1.2236381648137459e-11,1.1420150010678374e-13,1.1042824365043908e-17,1.5191546529621438e-17,1.3175689524022412e-38,2.3985454593919753e-28,4.400621494780642e-19,1.6768506709323485e-27,3.99165235922025e-11,1.0804225151366411e-35,8.641481839994736e-29,4.490208981429593e-36,1.0818682751262587e-37,3.813764420667454e-20,1.7951855581251884e-29,1.364031422965867e-23,1.521408054510473e-32,3.5088057288778176e-42,1.5568075960179248e-31,4.527303412550663e-49,1.5514459349440611e-41,3.250919586301207e-22,4.6493952184096e-45,1.0284701071507929e-39,1.493904804132286e-42,3.76,0.0,0.526332031459606,0.9999649679019789,3.1615033492850855e-11,3.055251368362875e-32,1.2062473167923541e-05,8.639228866064168e-06,3.422059673476489e-06,1.0950289039751078e-09,3.5011710313156195e-05,6.676493507715862e-13,1.7609024944976988e-21,1.6123467661474202e-16,1.6103117182654846e-19,1.0294837458641116e-10,8.542071341604695e-30,9.165937328263536e-31,2.7734774194170388e-14,3.7350499003157906e-29,2.3079256340327747e-20,3.0715472047254697e-35,2.8056021570511903e-30,6.665042203351616e-32,6.1050504206093355e-30,1.3133510827237395e-28,1.1492447773208518e-36,1.7084111533811954e-35,8.646160179627783e-29,2.3394239694870353e-18,3.991665144455243e-11,2.569061765006615e-15,3.757929937386277e-09,1.676202624493441e-10,4.127349867117983e-09,4.900580765332606e-10,6.214559798131699e-09,6.700011232312229e-13,7.460057638763984e-13,2.3204721132267847e-15,3.735907327872662e-16,1.2140252874381997e-14,2.7160261456275432e-11,7.105223931776753e-15,1.7651039087168972e-11,1.4195370288358927e-11,4.377949158038486e-17,2.4473695937778717e-25,2.6204241620399045e-15
5.412399512916323e-06,0.4859405811703975,2.5190095028435163e-11,2.1012278385668165e-12,7.466730289833203e-12,8.360283380792005e-11,0.0,0.0,2.0690924470032024e-08,1.2746214775765339e-11,1.210278876683182e-13,1.1262213487571264e-17,1.569883594427869e-17,1.335123920696568e-38,2.414561177487309e-28,4.400629664861063e-19,1.7585489513974352e-27,4.1477104934036286e-11,1.1501413655441346e-35,9.155513363833964e-29,4.607416032137994e-36,1.0819064154679157e-37,3.8137715064662343e-20,1.932862357931276e-29,1.4254970169623235e-23,1.6436798932943782e-32,3.7273426391754793e-42,1.6489978953430904e-31,5.1179521769439046e-49,1.6810729896365727e-41,3.435707668242801e-22,5.139239782054331e-45,1.1412394790701547e-39,1.6471817804907262e-42,3.76,0.0,0.5263317976227175,0.9999649674552209,3.2899773955215385e-11,3.2225129742167175e-32,1.2296009702351948e-05,8.806509415291544e-06,3.48831217660388e-06,1.0950287241725498e-09,3.501171029725251e-05,6.937552055738504e-13,1.8528829478186643e-21,1.612372523950146e-16,1.64149468700266e-19,1.0701329362251654e-10,9.263693533952433e-30,9.928825145904834e-31,2.939771227075151e-14,4.0840335896694165e-29,2.403261847940714e-20,3.3310523308863655e-35,3.074975130124232e-30,7.314690163189289e-32,6.700511421975634e-30,1.445222763840652e-28,1.2463349544048791e-36,1.8527410617609954e-35,9.559952124035534e-29,2.3847192081311754e-18,4.1477240621727086e-11,2.693816850434446e-15,3.774918529917824e-09,1.6822428822976938e-10,4.217191209801584e-09,5.110975610136493e-10,6.385408541512619e-09,6.861240353792343e-13,7.61657436933794e-13,2.3832015647825665e-15,3.7767164186541044e-16,1.2448060988249152e-14,2.7913042551524126e-11,7.500457385251699e-15,1.7990122327731734e-11,1.450649055532063e-11,4.631974681557418e-17,2.5763009540867985e-25,2.693027311784058e-15
5.515197694011467e-06,0.4859406026382281,2.5348948921316576e-11,2.1174538172292745e-12,7.565593160268355e-12,8.615419669157452e-11,0.0,0.0,2.113330787692907e-08,1.3267027326681069e-11,1.2812105635169668e-13,1.1481672302223319e-17,1.6214454176943313e-17,1.3522344605192524e-38,2.430070792680843e-28,4.400637835081398e-19,1.8425070577630563e-27,4.306760988128097e-11,1.2228213485430078e-35,9.689517357346245e-29,4.7275051392871806e-36,1.081945886988375e-37,3.8137785921772524e-20,2.07832258911912e-29,1.488344028799266e-23,1.773187903211605e-32,3.9548603706803263e-42,1.7447576572641069e-31,5.7709396647309334e-49,1.8183824534587094e-41,3.6274379330389334e-22,5.66994980327652e-45,1.2640760626984519e-39,1.8128086018077242e-42,3.76,0.0,0.5263315637854243,0.9999649670076463,3.420184675753502e-11,3.395032117729123e-32,1.2529546133797072e-05,8.973789848636583e-06,3.554564626289512e-06,1.0950285443690545e-09,3.5011710281607714e-05,7.20361697781678e-13,1.947620271170804e-21,1.6123982817321736e-16,1.6726776320495733e-19,1.1115591864946756e-10,1.0030780506665199e-29,1.0739106707830438e-30,3.112710168395486e-14,4.4577266826063375e-29,2.5006055021935732e-20,3.606908762198194e-35,3.3645615257429525e-30,8.013867297060718e-32,7.341401737782342e-30,1.5874571679673087e-28,1.3495423807097049e-36,2.0061646232307192e-35,1.0550160352337287e-28,2.430014411278018e-18,4.306775371598949e-11,2.8217895367091087e-15,3.791305419414603e-09,1.6882267433666168e-10,4.306944928352541e-09,5.325898565431127e-10,6.557004787170427e-09,7.02257839778062e-13,7.773115908970592e-13,2.4462081479157213e-15,3.8177163776189875e-16,1.2759131436051782e-14,2.8669334870985726e-11,7.909346981320377e-15,1.8324895213723786e-11,1.481731629440665e-11,4.894513713164106e-17,2.708613727487699e-25,2.76642297720215e-15
5.617995875106611e-06,0.48594062410605104,2.550290996378005e-11,2.1331262133614432e-12,7.662143150708862e-12,8.872134788308607e-11,0.0,0.0,2.157639583141658e-08,1.3798835881546719e-11,1.354860531830906e-13,1.1701201957356986e-17,1.6738409997701024e-17,1.368919999116548e-38,2.44510134957799e-28,4.400646005430207e-19,1.9287404397823577e-27,4.4688038401924036e-11,1.2985240573874478e-35,1.0243874095669994e-28,4.850659981192159e-36,1.0819867151567433e-37,3.813785677860636e-20,2.2318784894031202e-29,1.5525742607161864e-23,1.9102120987673062e-32,4.19154341495265e-42,1.8441546848822158e-31,6.4913329173088426e-49,1.9636460760737255e-41,3.826241878525546e-22,6.244066577711522e-45,1.3976812919330546e-39,1.9915213985038825e-42,3.76,0.0,0.5263313299477278,0.9999649665592809,3.552084397925623e-11,3.572848880745296e-32,1.2763082462263824e-05,9.14107016609775e-06,3.6208170225346746e-06,1.0950283645668654e-09,3.501171026586265e-05,7.474688270480106e-13,2.0451326917896413e-21,1.6124240394975545e-16,1.7038605526795013e-19,1.153761443762131e-10,1.0845253816127931e-29,1.1598759692628323e-30,3.292430013288971e-14,4.857331006253856e-29,2.5999584045655766e-20,3.899807646618553e-35,3.675470335751388e-30,8.765337053510591e-32,8.030257891918658e-30,1.7406506325649282e-28,1.4591256091123444e-36,2.1690661929709572e-35,1.16215513603044e-28,2.4753095737179274e-18,4.4688190701424536e-11,2.952986544403436e-15,3.807122786110318e-09,1.694156520339201e-10,4.3966029322277735e-09,5.54534500007868e-10,6.729323325740399e-09,7.184017115016436e-13,7.929680409110927e-13,2.5094811834032644e-15,3.8589003106071015e-16,1.3073477469949407e-14,2.9429027949674664e-11,8.332076043896628e-15,1.865534747532642e-11,1.512781897509821e-11,5.165621095502885e-17,2.844307609343346e-25,2.8406155552666977e-15
5.720794056201755e-06,0.4859406455738659,2.565223894312011e-11,2.1482742168210624e-12,7.756461937856135e-12,9.130380667181337e-11,0.0,0.0,2.2020164760610444e-08,1.4341656414566296e-11,1.4312791835305825e-13,1.1920803603110532e-17,1.7270711841308792e-17,1.3851994088344505e-38,2.4596784491158885e-28,4.400654175898423e-19,2.0172643203108126e-27,4.6338390463781125e-11,1.3773110072367425e-35,1.0818963870073442e-28,4.977072117828367e-36,1.0820289254420548e-37,3.8137927635691446e-20,2.3938518864256306e-29,1.618189735930112e-23,2.0550377406219146e-32,4.4375764570301836e-42,1.9472567815949266e-31,7.284491405710896e-49,2.117138926123907e-41,4.0322511032403814e-22,6.864237018445576e-45,1.5427922128213723e-39,2.1840857389114704e-42,3.76,0.0,0.5263310961096294,0.9999649661101478,3.685637206343445e-11,3.756002580098485e-32,1.2996618687757124e-05,9.308350367673494e-06,3.6870693653405767e-06,1.0950281847634993e-09,3.501171025008999e-05,7.750765930257851e-13,2.1454378209706457e-21,1.6124497972424272e-16,1.735043448887108e-19,1.196738653545515e-10,1.1709077451690082e-29,1.2509805000616175e-30,3.479066651215178e-14,5.284080328197603e-29,2.7013223095072352e-20,4.2104553958736306e-35,4.008849849543508e-30,9.571962583214001e-32,8.769707992543823e-30,1.905421707199665e-28,1.5753489021980337e-36,2.3418386140274443e-35,1.2779091269473352e-28,2.5206046952758307e-18,4.6338551551947833e-11,3.087414307856095e-15,3.822401044572009e-09,1.7000344061561873e-10,4.4861576073761004e-09,5.7693098876124e-10,6.902340289084111e-09,7.345549050690484e-13,8.086266202309802e-13,2.5730105316174728e-15,3.9002616782252977e-16,1.3391111821847046e-14,3.019201716562657e-11,8.768825989327988e-15,1.8981474849526166e-11,1.54379717449456e-11,5.445348466311961e-17,2.983383103006197e-25,2.9156092663517634e-15
5.823592237296899e-06,0.4859406670416729,2.5797182661563754e-11,2.1629255258204862e-12,7.848628667580553e-12,9.390111794511311e-11,0.0,0.0,2.2464592343638016e-08,1.4895504325498292e-11,1.510516852113064e-13,1.2140478391359728e-17,1.7811367825195148e-17,1.4010909852204295e-38,2.47382632129679e-28,4.400662346484563e-19,2.108093706692073e-27,4.8018666034485365e-11,1.459243634379059e-35,1.1415166987912255e-28,5.1069411697886355e-36,1.0820725433129126e-37,3.813799849280271e-20,2.564574442859519e-29,1.6851926923907862e-23,2.207955328299854e-32,4.6931443809636594e-42,2.054131751095982e-31,8.156077128271598e-49,2.2791393857280475e-41,4.245597305758562e-22,7.533215828647445e-45,1.7001826203382457e-39,2.3912972766490198e-42,3.76,0.0,0.5263308622711305,0.9999649656602699,3.820805138276523e-11,3.9445318216103547e-32,1.3230154810281883e-05,9.47563045336225e-06,3.7533216547083513e-06,1.0950280049587894e-09,3.5011710234293646e-05,8.031849953679355e-13,2.2485526747844457e-21,1.6124755549665337e-16,1.7662263207169914e-19,1.2404897611203663e-10,1.262425791352625e-29,1.3474306844358807e-30,3.6727560875967263e-14,5.73924046274679e-29,2.8046989222836536e-20,4.5395737134508047e-35,4.3658882977972285e-30,1.0436708404454241e-31,9.562473263198577e-30,2.082411537395859e-28,1.6984822427339997e-36,2.5248832328808867e-35,1.4027950155781334e-28,2.5658997763264806e-18,4.8018836241295105e-11,3.2250789992085403e-15,3.8371689403272435e-09,1.705862480021484e-10,4.575601790356069e-09,5.99778782944073e-10,7.076033077171646e-09,7.507167470275771e-13,8.242871785144545e-13,2.6367865693823174e-15,3.9417942798248615e-16,1.3712046731412436e-14,3.095820342142633e-11,9.219776358143111e-15,1.9303278628726247e-11,1.5747749338439852e-11,5.73374437536377e-17,3.1258415300050766e-25,2.9914081619198943e-15
