Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456)
5.4277892113775745e-09,0.7740180700153236,1.1123839800783478e-09,3.242589560359267e-12,1.8251436167696193e-11,1.8798476424050297e-11,0.0,0.0,2.9227206136196678e-08,8.971693940882062e-13,1.522349774887721e-14,4.853177683506563e-15,2.301241531533978e-15,1.0812812041547674e-27,2.7442813440030217e-18,8.649374727658892e-13,7.623969502740811e-13,1.6832865397553314e-11,7.020851148784311e-30,2.343767397810352e-21,6.2990049664181696e-27,3.640964080636295e-26,4.1385511548234e-12,7.1725504684953e-26,1.7925258118668645e-18,8.893486879261342e-30,8.998419471168569e-32,1.504630734342786e-25,1.5028522713438574e-27,3.9362989481667436e-28,5.765557945940096e-20,7.165878730525884e-31,2.528716490094606e-32,5.152254002443845e-31,3.76,0.0,0.9342076721146069,0.9990315161495357,2.067560365915539e-13,1.0649584542461629e-15,0.0002574689795109392,0.00019512475414283325,4.882223173567734e-05,1.3517727550601977e-05,0.0009684545509076237,1.4766830442821846e-09,1.8969191639089488e-16,7.652296834576656e-10,1.8293726934003306e-17,8.09910699862681e-11,1.3024454503452514e-25,2.1197573498014045e-24,1.7884134048313377e-13,1.5961912271021899e-25,1.4983544157057917e-15,1.0590112745926295e-31,2.0152373253364375e-24,3.5981348982333505e-27,1.0574962690629825e-25,1.1389019478819989e-24,6.459406796859689e-33,6.243480282832517e-32,3.1452424843309575e-28,6.307034997764287e-15,1.6830907567255602e-11,1.4312232853980442e-15,2.1802252225543797e-08,5.225605007605136e-09,1.763057933810261e-09,2.6965314361456303e-12,8.999103759735943e-10,2.018411419111045e-10,3.813678504666943e-10,6.576078690336095e-12,7.206406045925223e-11,6.349948240839155e-13,1.7657538519170696e-10,7.431026531144103e-16,1.5786452220478896e-07,3.543817012888799e-14,4.8535935976350604e-11,1.0633600652825109e-20,1.3629649858535598e-16,5.7889427748827235e-21,1.107574225585232e-12,6.9900950113003484e-12,2.1254391976563304e-15,1.7739608119676133e-10,1.457788633697665e-21,2.1356939500704286e-17,1.0589227033447969e-13,1.5766121154868774e-07,1.2259449470326402e-17,1.6502047940105188e-12
5.543539219096637e-09,0.7740188166592743,1.1580314962343929e-09,3.4343482914934075e-12,1.9084653361041588e-11,1.9991999034128077e-11,0.0,0.0,2.9850500648949223e-08,9.3582374786477e-13,1.6276758199223058e-14,5.216453083136786e-15,2.478234487770291e-15,1.156672117560765e-27,2.818058342719888e-18,9.078863381649574e-13,8.064461426186088e-13,1.7566465707699073e-11,7.868051163765184e-30,2.551733786964117e-21,7.113189876855762e-27,4.1085872435926447e-26,4.237882087037635e-12,8.09346152703304e-26,1.9302095901996127e-18,9.780109050453699e-30,9.990058611671152e-32,1.6873488392549844e-25,1.7150847416049276e-27,4.490591150217361e-28,6.143761203856862e-20,8.292087937397355e-31,2.938618687258857e-32,5.995941358869357e-31,3.76,0.0,0.9342021782611839,0.9990315153219542,2.2069780296032045e-13,1.1490740695422219e-15,0.0002629588819559668,0.00019953169217539805,4.987609992075398e-05,1.3546668417203254e-05,0.0009684547519986937,1.542488583956982e-09,2.0230527561595422e-16,7.673426891188055e-10,1.87374981009539e-17,8.458403007121138e-11,1.472652111803608e-25,2.356250688279133e-24,1.8688419991891412e-13,1.8066214061507152e-25,1.5402913490232255e-15,1.2037924635131744e-31,2.246934237371905e-24,4.038044314499554e-27,1.1896571569332396e-25,1.2676241923685782e-24,7.338407213840174e-33,7.095478307224572e-32,3.631419673304528e-28,6.450746245330582e-15,1.7564361275059712e-11,1.5241529223642025e-15,2.225509176104629e-08,5.308824773770671e-09,1.8340756482014318e-09,2.8667384531053696e-12,9.369657758930722e-10,2.1036621534641506e-10,3.920045052908017e-10,6.764534950624896e-12,7.409973694651682e-11,6.685802437986821e-13,1.8393171741643323e-10,7.732665515322084e-16,1.6123375776271536e-07,3.7365593935323864e-14,5.062763259686458e-11,1.152876552987423e-20,1.463390119349957e-16,6.166945021855454e-21,1.1414240486658689e-12,7.292810439419502e-12,2.2373112686409353e-15,1.7986857125603456e-10,1.5422787140636516e-21,2.261618053127418e-17,1.1146501745480398e-13,1.6102187726613092e-07,1.3098714645429988e-17,1.6972664659644369e-12
5.659289226815699e-09,0.7740195632991768,1.2045341268554313e-09,3.6331026055691755e-12,1.9938298152347622e-11,2.12339625728158e-11,0.0,0.0,3.0473797161489164e-08,9.752926290271024e-13,1.7378104240494248e-14,5.59758073983362e-15,2.664409691615221e-15,1.2358167435131718e-27,2.891742553451785e-18,9.518225306135252e-13,8.521130143507372e-13,1.831573969745628e-11,8.794561916279254e-30,2.773310293419866e-21,8.009563420637851e-27,4.6229552921663774e-26,4.336480652510702e-12,9.110931746722821e-26,2.0754044665172024e-18,1.0733373370887764e-29,1.1066168573545327e-31,1.8878267618173456e-25,1.952285229279383e-27,5.109838446843475e-28,6.538078174550142e-20,9.565094677122149e-31,3.40408257739289e-32,6.955654778324079e-31,3.76,0.0,0.9341966844394375,0.9990315145464119,2.352697362348832e-13,1.237999962334839e-15,0.0002684487536265959,0.00020394061539779818,5.093006791741937e-05,1.3573490370755973e-05,0.0009684549009775094,1.609762791460546e-09,2.1546849940646643e-16,7.693018169002533e-10,1.9181531585759166e-17,8.825638984233986e-11,1.660897928927751e-25,2.6132756484154466e-24,1.9510930647827693e-13,2.039551161899207e-25,1.582358520854787e-15,1.3646521556317124e-31,2.499637395117951e-24,4.52076024349161e-27,1.334995167951835e-25,1.4077370198087284e-24,8.314534739807574e-33,8.041904786752163e-32,4.180421843767792e-28,6.594473190141149e-15,1.8313481471794384e-11,1.6210135462040724e-15,2.270744079408301e-08,5.391117007129863e-09,1.9063084627799236e-09,3.0437227220534294e-12,9.747039284128293e-10,2.1905851477926253e-10,4.027258104278079e-10,6.953424728486884e-12,7.613845640798642e-11,7.030971547628041e-13,1.9143008348413525e-10,8.039658955137277e-16,1.6460309909803914e-07,3.934826578562065e-14,5.276343485231591e-11,1.2478307222837994e-20,1.5686037613763633e-16,6.55950655342431e-21,1.1753970025076672e-12,7.60192421437566e-12,2.352336132204947e-15,1.823003678314148e-10,1.629471896331137e-21,2.3916020095843248e-17,1.1719289335805196e-13,1.6438247913780015e-07,1.3972991672443344e-17,1.7442543436638252e-12
5.775039234534761e-09,0.7740203099350312,1.2518893003942683e-09,3.8389538532400125e-12,2.081248225561421e-11,2.2525264388386554e-11,0.0,0.0,3.109709566058798e-08,1.0155759942646832e-12,1.8528611259055095e-14,5.996967229929934e-15,2.8600140236523907e-15,1.3188322935260204e-27,2.9653219425897255e-18,9.967370757906564e-13,8.994239103083881e-13,1.9080688923529654e-11,9.805685741738275e-30,3.009080363903214e-21,8.994105663295799e-27,5.18741097412406e-26,4.434333321764568e-12,1.0232917538847693e-25,2.22835774314567e-18,1.1756759727868349e-29,1.2231889800960474e-31,2.1073748532401363e-25,2.216826237225629e-27,5.800178551099918e-28,6.948841875332916e-20,1.100020523621053e-30,3.931216060733045e-32,8.044415891620817e-31,3.76,0.0,0.9341911906493673,0.9990315138094417,2.504871384184205e-13,1.331910982370224e-15,0.00027393859452295614,0.000208351376695438,5.1984128064838054e-05,1.359834817725129e-05,0.0009684550113113635,1.6785062951730282e-09,2.291933341719887e-16,7.711183058056899e-10,1.9625808056170895e-17,9.200817703616593e-11,1.8686643089559098e-25,2.892121919034796e-24,2.035168387814454e-13,2.2968442599783994e-25,1.6245526017597208e-15,1.54297684157724e-31,2.7747598002371106e-24,5.049413033577587e-27,1.4945007535630194e-25,1.5599785766421848e-24,9.396118934714817e-33,9.090884628906863e-32,4.798834228224822e-28,6.738214762679073e-15,1.907826955239097e-11,1.7218848946450798e-15,2.315929993475241e-08,5.472494568509492e-09,1.9797470364167276e-09,3.2275986841788542e-12,1.0131215281578356e-09,2.279173152304549e-10,4.1353057656524585e-10,7.142719976028628e-12,7.81799036884088e-11,7.385466139264924e-13,1.9907010569503915e-10,8.351978005064417e-16,1.6797254582743216e-07,4.138617418953084e-14,5.494334150119605e-11,1.3484303179117327e-20,1.6787049677247336e-16,6.966776536096054e-21,1.2094847102411078e-12,7.917431841543449e-12,2.4705278366357744e-15,1.846921579703023e-10,1.719381947462804e-21,2.5256620142665616e-17,1.2307619622006237e-13,1.6774301716504654e-07,1.4882732153859947e-17,1.791151935095837e-12
5.8907892422538236e-09,0.7740210565668371,1.3000944883335793e-09,4.052002689195305e-12,2.1707317149669056e-11,2.3866799134258177e-11,0.0,0.0,3.172039613326247e-08,1.0566738002512989e-12,1.972935203346988e-14,6.415015513192071e-15,3.065294399795923e-15,1.4058373632565382e-27,3.0387854564260812e-18,1.0426208772999775e-12,9.4840502676226e-13,1.9861314834139866e-11,1.0906935176198583e-29,3.2596395216347454e-21,1.0073058310165209e-26,5.805437330731456e-26,4.531428272941477e-12,1.1467860404173624e-25,2.389319411725681e-18,1.285385907057498e-29,1.3492552543397857e-31,2.34737016542771e-25,2.511253916594007e-27,6.568194549318294e-28,7.376385353156669e-20,1.2613929669813384e-30,4.526646830805598e-32,9.276388575887402e-31,3.76,0.0,0.9341856968909723,0.9990315131010935,2.663653941342508e-13,1.4309847936213395e-15,0.00027942840464514234,0.00021276383969913738,5.303827326182833e-05,1.362138529844196e-05,0.0009684550929499627,1.7487196770097094e-09,2.434915144855097e-16,7.72802574018027e-10,2.0070309569438515e-17,9.583941730848093e-11,2.097519910842682e-25,3.1941298457304855e-24,2.1210696964826918e-13,2.580475111708973e-25,1.6668705185708123e-15,1.7402390296366657e-31,3.0737775079750267e-24,5.627287921306784e-27,1.6692149681977855e-25,1.7251178464773554e-24,1.0592002953682172e-32,1.0251045564666423e-31,5.49377695553954e-28,6.881969937427616e-15,1.9858726804876257e-11,1.8268465443601643e-15,2.3610669795496133e-08,5.552970145514491e-09,2.0543821489663038e-09,3.418479899541828e-12,1.052215309737756e-09,2.369418884012136e-10,4.2441762893444874e-10,7.332394700606011e-12,8.022378675229773e-11,7.749295378222587e-13,2.0685141171417485e-10,8.669594487407718e-16,1.7134209757150304e-07,4.347929056756105e-14,5.7167351302058614e-11,1.4548865969224312e-20,1.7937914239466202e-16,7.388899225507106e-21,1.2436792294843656e-12,8.239328630138357e-12,2.5919003294282274e-15,1.8704461709526166e-10,1.8120220712871452e-21,2.663813329055852e-17,1.291152026339427e-13,1.7110349134922353e-07,1.5828371998543356e-17,1.8379436506719556e-12
6.006539249972886e-09,0.7740218031945943,1.3491472030616361e-09,4.272349091251472e-12,2.2622914082582902e-11,2.5259458813127505e-11,0.0,0.0,3.23436985667742e-08,1.0985860036453474e-12,2.098139667280486e-14,6.852124884961475e-15,3.2804977343432204e-15,1.496951898074356e-27,3.1121229500514715e-18,1.0894647340577509e-12,9.990824115902013e-13,2.0657618776345176e-11,1.210403497754984e-29,3.525595341955885e-21,1.1252927532519473e-26,6.480658733776623e-26,4.6277552593098905e-12,1.2824706567869309e-25,2.5585420962853247e-18,1.4028375415272915e-29,1.4853679280672055e-31,2.6092583109525173e-25,2.838297080327932e-27,7.420937670827608e-28,7.82104169624151e-20,1.442404556866745e-30,5.197554014197015e-32,1.0666951793445183e-30,3.76,0.0,0.9341802031642518,0.9990315124139634,2.829199704465725e-13,1.5354018582931716e-15,0.00028491818399321747,0.000217177878000185,5.409249692597856e-05,1.3642734717610865e-05,0.0009684551532970487,1.8204034758152187e-09,2.5837476271848896e-16,7.743642788265375e-10,2.051501947555039e-17,9.975013438527132e-11,2.349123782626467e-25,3.520691220133822e-24,2.2087986651680971e-13,2.8925327726248135e-25,1.7093094337521718e-15,1.9580005230000793e-31,3.398231041716334e-24,6.257829039917058e-27,1.8602308335484027e-25,1.9039552381039402e-24,1.1911562973753369e-32,1.1531537249998208e-31,6.272936209030061e-28,7.025737737527508e-15,2.0654854417712627e-11,1.9359779105350894e-15,2.4061550991817026e-08,5.632556254897091e-09,2.130204699676974e-09,3.6164790584759467e-12,1.0919820472193193e-09,2.46131503128045e-10,4.35385807585492e-10,7.522424815068432e-12,8.22698349949705e-11,8.122467128964256e-13,2.1477363440593663e-10,8.992480884501959e-16,1.7471175395474728e-07,4.562757019047088e-14,5.943546301351825e-11,1.5674143341098698e-20,1.9139594415816053e-16,7.82601417644275e-21,1.2779730299489176e-12,8.56760969792916e-12,2.7164674768888464e-15,1.8935840920093105e-10,1.907404939281358e-21,2.806070343365691e-17,1.3531016920037872e-13,1.744639016916872e-07,1.6810331831512025e-17,1.884614764906326e-12
6.122289257691948e-09,0.7740225498183028,1.3990449958976698e-09,4.500092378243725e-12,2.3559384075849222e-11,2.6704132818951354e-11,0.0,0.0,3.296700294862833e-08,1.1413125610901474e-12,2.228581256233509e-14,7.308690935187349e-15,3.50587090578203e-15,1.5922971589625097e-27,3.1853251214507774e-18,1.1372593563180772e-12,1.051481964521052e-12,2.1469602002908765e-11,1.3402924039937128e-29,3.807567427991659e-21,1.2540486603172481e-26,7.216841804486391e-26,4.723305486541549e-12,1.4312927022753835e-25,2.7362809969366392e-18,1.5284127887111577e-29,1.6320987113782398e-31,2.89455532676775e-25,3.2008764931100705e-27,8.365950731652299e-28,8.28314404552074e-20,1.644966348503815e-30,5.951700977891763e-32,1.2232775343343296e-30,3.76,0.0,0.9341747094692052,0.9990315117425316,3.001664166853597e-13,1.6453454208508715e-15,0.0002904079325672163,0.00022159337442278349,5.514679295575257e-05,1.3662519704962185e-05,0.0009684551978725075,1.893558190509581e-09,2.738547887043613e-16,7.758123721902191e-10,2.095992232650698e-17,1.0374035020275576e-10,2.6252285376429087e-25,3.873250060431867e-24,2.298356918319904e-13,3.235224989557758e-25,1.7518667265429966e-15,2.1979157410419745e-31,3.749726807027457e-24,6.944643430720191e-27,2.068694704264743e-25,2.09732317095233e-24,1.3364727878842397e-32,1.2942050622885497e-31,7.144596492095236e-28,7.1695172369807e-15,2.1466653486681085e-11,2.04935824662781e-15,2.4511944142926887e-08,5.711265244891199e-09,2.2072057056216052e-09,3.821707992840547e-12,1.1324185536065567e-09,2.554854258050064e-10,4.4643396761506803e-10,7.712787998950953e-12,8.431779767707833e-11,8.504988050850205e-13,2.2283641167800984e-10,9.320610331023653e-16,1.7808151460549754e-07,4.783095307662114e-14,6.174767539425009e-11,1.686231829236845e-20,2.039303956306683e-16,8.278256443313213e-21,1.312358972203396e-12,8.902269975776125e-12,2.8442430822964826e-15,1.9163418704759195e-10,2.0055427192705e-21,2.9524466303543034e-17,1.4166133400202405e-13,1.778242481937959e-07,1.7829017405451415e-17,1.9311513796179994e-12
6.353789273130073e-09,0.7740240430535735,1.501366205268279e-09,4.9781636844509205e-12,2.5495386219563576e-11,2.9753068576799795e-11,0.0,0.0,3.421361750859131e-08,1.2292085646317797e-12,2.5056013751905474e-14,8.281756717053783e-15,3.988113912861315e-15,1.796171280327791e-27,3.3312901534506816e-18,1.235663379448104e-12,1.1615504349114254e-12,2.3140610886105137e-11,1.6330906712737286e-29,4.4220988032364135e-21,1.546711691373893e-26,8.887875092369269e-26,4.912047096322846e-12,1.772412281103658e-25,3.1183407956491226e-18,1.8055205849145462e-29,1.9598001617885862e-31,3.541803449810637e-25,4.0453453079246644e-27,1.0565563058230883e-27,9.261019656770093e-20,2.123092054421658e-30,7.743897156014411e-32,1.5963819872099883e-30,3.76,0.0,0.9341637221741309,0.9990315104318201,3.367975265771813e-13,1.882558833269796e-15,0.00030138733739299377,0.00023042831522427466,5.725557990885105e-05,1.3697844970623696e-05,0.0009684552546508799,2.044282180355281e-09,3.066519488051988e-16,7.784003013617972e-10,2.185025059247846e-17,1.1195935760252362e-10,3.2584383985880774e-25,4.662401946219098e-24,2.4829675469162036e-13,4.0219622717972328e-25,1.8373269476800804e-15,2.751308449837627e-31,4.5406085432854995e-24,8.502358822565889e-27,2.542826749941276e-25,2.5311438800303995e-24,1.6714471942876703e-32,1.619473112952824e-31,9.201754196381484e-28,7.457107885901051e-15,2.3137269950218178e-11,2.2891820339806808e-15,2.541126880818982e-08,5.866100430739081e-09,2.3647077314033957e-09,4.254298289025234e-12,1.2152883167555958e-09,2.7468325062481726e-10,4.687657283979313e-10,8.094432388233643e-12,8.841855440241849e-11,9.298098529286614e-13,2.3938220595518894e-10,9.992494127666523e-16,1.8482134724174442e-07,5.240271745317754e-14,6.650439719852997e-11,1.9436269773180917e-20,2.3058953455590484e-16,9.228641755138605e-21,1.3813805615520014e-12,9.590706976226687e-12,3.109474661665588e-15,1.9607425596332594e-10,2.2101293224347084e-21,3.257607534061659e-17,1.54833125896854e-13,1.8454474968239558e-07,1.9978116891437563e-17,2.0237694473366602e-12
6.562139287024385e-09,0.7740253869514689,1.596321630615558e-09,5.434708651711613e-12,2.7310283279532782e-11,3.268387011800592e-11,0.0,0.0,3.533557715546603e-08,1.3110996234210058e-12,2.7738955197534137e-14,9.227949356174532e-15,4.459388345764593e-15,1.995369316497217e-27,3.4621177571389054e-18,1.3273841049101202e-12,1.2667586780975e-12,2.4698152890788044e-11,1.937823549769378e-29,5.0364139331659e-21,1.8542884210271377e-26,1.0641019087063355e-25,5.079195704135808e-12,2.1349988896709017e-25,3.49393103072475e-18,2.0867748036670495e-29,2.297187543053715e-31,4.221101938052672e-25,4.960477157772685e-27,1.2947380265436153e-27,1.0204116590621977e-19,2.6492485474174554e-30,9.732626947933883e-32,2.011766245190037e-30,3.76,0.0,0.9341538337168815,0.9990315092748856,3.7228938987649785e-13,2.1168462380040793e-15,0.00031126869648870033,0.0002383837394769148,5.915368310586266e-05,1.3725349089754668e-05,0.0009684552827939297,2.184968589772927e-09,3.3832757871634996e-16,7.804179909401455e-10,2.2652072665002222e-17,1.1962853776984085e-10,3.931732706185488e-25,5.477132787718268e-24,2.65538866183114e-13,4.859520092455721e-25,1.914623567337281e-15,3.3437409447282753e-31,5.362400857950424e-24,1.0136420506711688e-26,3.041858312486806e-25,2.980303757894824e-24,2.029780382596503e-32,1.9675818538777263e-31,1.1466116531197722e-27,7.715971246372442e-15,2.469443046327853e-11,2.5203466805307293e-15,2.6218998199498733e-08,6.002572857452789e-09,2.5104021128367444e-09,4.669460097387725e-12,1.2921305205844352e-09,2.9251582986075513e-10,4.891266775050101e-10,8.438859343629455e-12,9.211362514675896e-11,1.0043917255628525e-12,2.5475058318356545e-10,1.0614864351420958e-15,1.908875495575351e-07,5.6704873981497186e-14,7.09362586595418e-11,2.1990560936599867e-20,2.5644554716898254e-16,1.0136993238192126e-20,1.443750807501169e-12,1.023206264585037e-11,3.3592937628502518e-15,1.9994663435226872e-10,2.403791727337648e-21,3.546461481160474e-17,1.6722399204053706e-13,1.9059298270180272e-07,2.2041688991874634e-17,2.1065420137568694e-12
6.7704893009186974e-09,0.7740267308362445,1.6939786254586855e-09,5.916735682305496e-12,2.919452570347325e-11,3.579691473617529e-11,0.0,0.0,3.645754293159379e-08,1.395628514395733e-12,3.060805059940075e-14,1.024316142459126e-14,4.967447763520059e-15,2.2102173650026566e-27,3.592394773440614e-18,1.4220382259619847e-12,1.3779428055807653e-12,2.6306511593188678e-11,2.285769131364844e-29,5.7128050100682296e-21,2.2085352343193315e-26,1.2656832179327556e-25,5.243746063050055e-12,2.5574992271398415e-25,3.9011946020305885e-18,2.4008374643179557e-29,2.6787829705290985e-31,5.003238969160814e-25,6.0459857196562816e-27,1.5770550757499178e-27,1.120892317005546e-19,3.281767422041119e-30,1.2142216816270093e-31,2.5166245898601264e-30,3.76,0.0,0.9341439453622449,0.9990315081299146,4.102684772036338e-13,2.3720147974939415e-15,0.00032114995587588735,0.00024634242144567315,6.105194440316893e-05,1.3749327328210017e-05,0.00096845529873414,2.330426987682146e-09,3.7211827652164907e-16,7.821796250706044e-10,2.3454326186556162e-17,1.2755556600007826e-10,4.716286846958893e-25,6.401020590266547e-24,2.8337599953672495e-13,5.83653153767034e-25,1.992271205926938e-15,4.0382743918038205e-31,6.2999533738533864e-24,1.2016774651570705e-26,3.6178317545993674e-25,3.4910128214867275e-24,2.4495826086713478e-32,2.375572882416723e-31,1.419002338409458e-27,7.974860444211001e-15,2.630237994410961e-11,2.766503157868901e-15,2.7025156179406067e-08,6.136387994514004e-09,2.659780210309589e-09,5.10974750862648e-12,1.3710949378191083e-09,3.108692847632643e-10,5.097296640265811e-10,8.784086418653212e-12,9.58117645295442e-11,1.0820084505494186e-12,2.705689417484197e-10,1.1253833271340882e-15,1.9695408409020344e-07,6.118402170559234e-14,7.551098698662856e-11,2.4784212662804745e-20,2.8412011544212503e-16,1.1096271160248435e-20,1.506324403488861e-12,1.0894000024539041e-11,3.61972171458212e-15,2.0370550457327398e-10,2.6065489080298432e-21,3.848840802923543e-17,1.8012393113075873e-13,1.9664100889970447e-07,2.422992633770491e-17,2.188696881209841e-12
