Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72)
3.3357712343136227e-07,0.7443718339190222,1.2366121417761905e-06,8.20784102342955e-08,2.053787946660321e-07,1.112232367994963e-06,0.0,0.0,1.4668517739477957e-06,2.0503314848161734e-09,1.9313007619011173e-09,1.57567993909958e-16,2.5832319583792992e-12,2.608168143079703e-26,1.3030688223485132e-20,5.937520945947569e-21,3.0446277246460144e-20,5.424678865653642e-08,3.0608795317292757e-21,1.2290132999558926e-14,4.5731307179227626e-20,4.176952080628642e-26,3.7753505445859054e-22,3.0450292704201293e-22,9.13972049014072e-17,5.48932401686816e-27,3.737535764739751e-28,3.7743333795395697e-31,4.212852115501845e-41,5.130395070905274e-38,2.490520494774376e-15,2.7320345031582613e-34,1.4601072900956419e-28,2.2010462913344654e-32,3.76,0.0,0.6722977733837608,0.9990052008702598,9.672841561069407e-08,1.925158609702316e-26,0.012277263612786412,0.009897794050768186,0.0023581029561389375,1.0679203173718517e-05,0.0009929704298613708,5.1994077514398595e-06,2.067332050298073e-11,6.63345627396625e-10,1.0525674027923027e-15,2.2362034433639042e-07,7.102706260585733e-16,6.138764303834183e-16,6.521640282399436e-10,8.165618776046993e-16,2.7790631520861394e-13,7.888259446526312e-22,1.1140241487764337e-15,3.0879612155810466e-18,1.043100879173533e-16,4.10949305321229e-16,4.6670682849182114e-23,4.579167982135329e-22,1.2131339382916806e-16,3.5117673151646566e-13,5.4259275444520324e-08,6.964832617677638e-10,7.538031865883041e-07,9.364717444166757e-08,1.72236536540475e-06,1.264457998401349e-07,1.4317936575736253e-06,7.697494323807992e-08,3.309610905120885e-08,7.510580970370437e-09
3.437088014942696e-07,0.7444222726385686,1.2954997629842634e-06,8.699017862971425e-08,2.2065438678209293e-07,1.201546069243755e-06,0.0,0.0,1.5123796692463857e-06,2.1738337028900455e-09,2.1121098483028984e-09,1.7838010427365497e-16,2.7975727359411387e-12,3.100896261163768e-26,1.4701703341950648e-20,6.7504734225235094e-21,3.5268668447753e-20,5.758140412732186e-08,3.7558818119803584e-21,1.3609851952098823e-14,5.626846517239019e-20,5.23014256503714e-26,4.280675266775061e-22,3.503625343134548e-22,9.84087671328333e-17,6.814816848698505e-27,4.9332132569943855e-28,4.704433919618708e-31,5.826459228113725e-41,6.510812021960209e-38,2.6759564277471423e-15,3.447769644679936e-34,1.779231452062483e-28,2.846536971589288e-32,3.76,0.0,0.6719282594158338,0.9990051295031701,1.0744487942330432e-07,2.3823669447077434e-26,0.012646857057257318,0.010195631931063069,0.0024292081310390025,1.0674235139858795e-05,0.0009929703558553017,5.519435366619105e-06,2.2210319088759966e-11,6.637963576974612e-10,1.0842019837411638e-15,2.3730439267043093e-07,8.257918409672727e-16,7.068500022922798e-16,6.923194876281729e-10,9.480778881574538e-16,2.873263881217047e-13,9.171890155152236e-22,1.280440377930673e-15,3.550197555212028e-18,1.1993307450969055e-16,4.716686876472858e-16,5.426431298164292e-23,5.3242846199571585e-22,1.4553654485420566e-16,3.617505201833882e-13,5.759507778547929e-08,7.963795741361698e-10,7.816334885501581e-07,9.808924560175772e-08,1.8261022070373538e-06,1.3765353313465605e-07,1.5253091583447265e-06,7.977957872975214e-08,3.4168886332762865e-08,8.344063126053692e-09
3.5384047955717694e-07,0.7444726857584125,1.3553008719558844e-06,9.201112088869643e-08,2.3647850854706957e-07,1.295006637244334e-06,0.0,0.0,1.5579901710304284e-06,2.300794838613843e-09,2.3038180551619844e-09,2.0126659072695742e-16,3.022490160343335e-12,3.667486133711932e-26,1.652902166187988e-20,7.64414409757819e-21,4.068004763949402e-20,6.101478334533389e-08,4.578215806559888e-21,1.502291008814173e-14,6.880008290500452e-20,6.503019720481798e-26,4.835257961138964e-22,4.01544169413035e-22,1.0576748562460227e-16,8.411478276910802e-27,6.456081421986631e-28,5.8249481540746505e-31,7.98170582021607e-41,8.207741421761113e-38,2.8694887444976386e-15,4.32202177165947e-34,2.160116853208025e-28,3.6533800263555336e-32,3.76,0.0,0.6715589400710262,0.999005057021345,1.1894395503916912e-07,2.9299885228311503e-26,0.013016257060309537,0.010493288173038226,0.0025002820781451773,1.0669269650611185e-05,0.0009929702807437903,5.848963202336468e-06,2.3805795852782986e-11,6.642467954877101e-10,1.1158129759363189e-15,2.513875109988108e-07,9.556406667646441e-16,8.105098082395967e-16,7.336697515936074e-10,1.0957226713234598e-15,2.968228494609862e-13,1.0614762760292085e-21,1.4656048806539646e-15,4.064610847519124e-18,1.373205329727359e-16,5.391429967698925e-16,6.279986201464534e-23,6.161832854648162e-22,1.7362899673382065e-16,3.7231823292395033e-13,6.102971796710825e-08,9.067348415020816e-10,8.099067299214378e-07,1.0263502456522931e-07,1.9332670532709633e-06,1.495187607323553e-07,1.622521927453894e-06,8.260855543094577e-08,3.524439193981387e-08,9.245787678546792e-09
3.6397215762008427e-07,0.7445230733008877,1.416005639367288e-06,9.713941495934152e-08,2.528468162486699e-07,1.392674565760766e-06,0.0,0.0,1.6036852107890204e-06,2.4312040991038355e-09,2.5067388207470174e-09,2.263748351296766e-16,3.258187439324626e-12,4.316364310104244e-26,1.8522363792838328e-20,8.623663811976224e-21,4.6732751460951824e-20,6.454686712262688e-08,5.5458514377197895e-21,1.6532593974161767e-14,8.362625922459914e-20,8.032339911118675e-26,5.442246375749952e-22,4.584988786993122e-22,1.134833644276845e-16,1.032595700045539e-26,8.381426800589263e-28,7.16741230917583e-31,1.0836608452867224e-40,1.0282205915026954e-37,3.0712696941370926e-15,5.384088204923222e-34,2.6137042752126564e-28,4.6554162967320426e-32,3.76,0.0,0.6711898151280601,0.9990049834120637,1.3125315469630713e-07,3.5825720163502164e-26,0.013385463724675273,0.010790762863612753,0.0025713248181756035,1.0664306702723861e-05,0.0009929702045141852,6.1879863828935925e-06,2.5459810515291922e-11,6.646969407911297e-10,1.1474003965321998e-15,2.65869082459979e-07,1.1010644137191149e-15,9.257118536509227e-16,7.762145504377325e-10,1.2608816930902932e-15,3.0639719846800404e-13,1.2230736016375704e-21,1.6709763835221733e-15,4.6352683177435704e-18,1.5661007713318787e-16,6.138898677366532e-16,7.23592946124573e-23,7.099856574916783e-22,2.06062013528397e-16,3.8287987509889146e-13,6.45631392046495e-08,1.028248818146547e-09,8.386210195933343e-07,1.0728429475745073e-07,2.0438877277662413e-06,1.6206222896003423e-07,1.7234994834295317e-06,8.546232907734066e-08,3.63226986797544e-08,1.0219274408936444e-08
3.741038356829916e-07,0.7445734352882842,1.4776049202418109e-06,1.0237336432661832e-07,2.6975480661584733e-07,1.4946096018592968e-06,0.0,0.0,1.6494667044465517e-06,2.5650509073125428e-09,2.7211851190007224e-09,2.5385925846715095e-16,3.5048689849600147e-12,5.0566460150749824e-26,2.0691792032688255e-20,9.694316328628546e-21,5.3482211781512967e-20,6.817759630463652e-08,6.678558311939847e-21,1.8142188056740713e-14,1.0108122668609416e-19,9.859563666385007e-26,6.104895405991904e-22,5.217036624773372e-22,1.2156657815929168e-16,1.2611634485158868e-26,1.079876388078433e-27,8.767431965876057e-31,1.4588846791572057e-40,1.2804963873280334e-37,3.281453368183437e-15,6.667737355189229e-34,3.152759875861115e-28,5.89232387395908e-32,3.76,0.0,0.6708208843669258,0.9990049086627371,1.443997687818412e-07,4.356513856926672e-26,0.013754477152972252,0.011088056089413864,0.0026423363719374694,1.0659346292964333e-05,0.0009929701271539733,6.536500033683973e-06,2.7172411837344795e-11,6.651467936320518e-10,1.1789642626376053e-15,2.807484908954183e-07,1.263374017853191e-15,1.0533517595498708e-15,8.199536277044277e-10,1.4450098888380432e-15,3.160509156122847e-13,1.403437424253767e-21,1.898078147169423e-15,5.26641744845409e-18,1.7794542297380337e-16,6.964493717283498e-16,8.302874780081027e-23,8.14680917142773e-22,2.433471135037017e-16,3.934354520778188e-13,6.819528476351273e-08,1.1616412002310476e-09,8.67774432451068e-07,1.1203685018757411e-07,2.157991025021143e-06,1.753048098181158e-07,1.8283091193951113e-06,8.834135131680038e-08,3.7403878764559456e-08,1.1268114335356908e-08
3.8423551374589894e-07,0.7446237717428493,1.5400901980236486e-06,1.0771139027157039e-07,2.871978482078827e-07,1.6008707932505877e-06,0.0,0.0,1.695336553234975e-06,2.702324899507896e-09,2.947469460195249e-09,2.838815482830221e-16,3.762740616305861e-12,5.898171991485901e-26,2.3047715365697613e-20,1.0861538478931798e-20,6.098706322029729e-20,7.190691176995039e-08,7.998012124328243e-21,1.9854974388416195e-14,1.21536045189468e-19,1.2031280315119043e-25,6.826568482499477e-22,5.916624226163819e-22,1.3002747125708402e-16,1.53294450397469e-26,1.3813970139842594e-27,1.0665069381793245e-30,1.9484224667583394e-40,1.5857770482737548e-37,3.5001957017200066e-15,8.211772545489934e-34,3.7921571636022194e-28,7.410425689896288e-32,3.76,0.0,0.6704521475688299,0.9990048327609014,1.5841085860417848e-07,5.270236145918206e-26,0.014123297447704582,0.011385167936779478,0.0027133167603263625,1.065438841811866e-05,0.000992970048650754,6.894499281186579e-06,2.8943638953797652e-11,6.655963540353319e-10,1.2105045913160152e-15,2.960251208485092e-07,1.4439449251255482e-15,1.1943652207157994e-15,8.64886740029243e-10,1.6496325942102982e-15,3.257854646776713e-13,1.6040956960983519e-21,2.148498626435022e-15,5.96248782819305e-18,2.0147645126474753e-16,7.873842339195009e-16,9.489858795106332e-23,9.311559130322326e-22,2.8603807690437157e-16,4.039849692390737e-13,7.192609795935731e-08,1.307651272353549e-09,8.973650315254152e-07,1.1689249473337051e-07,2.27560274483801e-06,1.892674941525002e-07,1.9370179041194507e-06,9.124607001661743e-08,3.848800385514283e-08,1.239596861904547e-08
3.943671918088063e-07,0.744674082686788,1.6034535345778838e-06,1.1315202448744598e-07,3.0517120966946145e-07,1.7115165318615657e-06,0.0,0.0,1.7412966445142117e-06,2.8430159228415395e-09,3.1859038916027763e-09,3.166108906251136e-16,4.032009743454076e-12,6.851546473887975e-26,2.5600894489308396e-20,1.2130920400613124e-20,6.930925287150119e-20,7.573475443007971e-08,9.527902636056775e-21,2.167423239463156e-14,1.454014190806992e-19,1.4599655450053255e-25,7.61073901181108e-22,6.689069343281787e-22,1.3887655731135758e-16,1.8548780697292018e-26,1.7551662255414453e-27,1.290525599264931e-30,2.582664283285132e-40,1.9534768190447653e-37,3.7276544752820435e-15,1.0060656792945824e-33,4.549196304174891e-28,9.263584050208943e-32,3.76,0.0,0.6700836045161467,0.9990047556942077,1.7331325065618366e-07,6.344376907910914e-26,0.014491924711263574,0.011682098491760754,0.002784266004325672,1.0649433074990655e-05,0.0009929699689922452,7.26197925295968e-06,3.077352254550664e-11,6.660456220263242e-10,1.242021399585931e-15,3.116983575633979e-07,1.6442179366127645e-15,1.3497284430743967e-15,9.110136570053656e-10,1.8763464346245744e-15,3.356022946452129e-13,1.8266488096498516e-21,2.4238920999892053e-15,6.728092914686774e-18,2.273592673007844e-16,8.87280041176634e-16,1.0806346516919175e-22,1.0603395372031913e-21,3.347329800129442e-16,4.145284319697247e-13,7.575552215817422e-08,1.4670375607501385e-09,9.273908853363538e-07,1.2185104149111347e-07,2.3967477267929033e-06,2.039713850693388e-07,2.049692684497601e-06,9.417692954661861e-08,3.957514510242806e-08,1.3606567504156535e-08
4.044988698717136e-07,0.7447243681422625,1.6676875252759132e-06,1.1869390206779448e-07,3.2367008513291136e-07,1.8266045940459072e-06,0.0,0.0,1.7873488525439828e-06,2.9871140330009244e-09,3.436799998179812e-09,3.522242063865044e-16,4.312885534790896e-12,7.92817632559954e-26,2.83624468739292e-20,1.3508205865528614e-20,7.851415227615189e-20,7.966106522923294e-08,1.1294043111068823e-20,2.360323867546792e-14,1.731306392814852e-19,1.762290158063648e-25,8.46099187057404e-22,7.539978425433424e-22,1.481245184794131e-16,2.234848808384278e-26,2.215783227651403e-27,1.5538231125336316e-30,3.398980549983826e-40,2.3944016768004378e-37,3.963989317454244e-15,1.2265203260649794e-33,5.443964482365005e-28,1.1514189106680537e-31,3.76,0.0,0.6697152549923749,0.9990046774504164,1.8913353221140587e-07,7.601993260678166e-26,0.014860359045928525,0.011978847840124467,0.0028551841250060482,1.0644480260401186e-05,0.0009929698881662834,7.638935077634906e-06,3.2662085871104454e-11,6.664945976308377e-10,1.2735147044211875e-15,3.2776758698387055e-07,1.8657000162721683e-15,1.5204585611641068e-15,9.583341610644688e-10,2.126820175100501e-15,3.4550284141132667e-13,2.0727704755938875e-21,2.725979270677846e-15,7.56803171609155e-18,2.557562578619035e-16,9.967454400072267e-16,1.2262236520210821e-22,1.2032032346359132e-21,3.9007625417628855e-16,4.25065845665499e-13,7.968350077636676e-08,1.6405774939885941e-09,9.57850081389494e-07,1.269123121819314e-07,2.5214498844169166e-06,2.1943769158977152e-07,2.1664000891056745e-06,9.713437104101718e-08,4.066537318546278e-08,1.4903709291725928e-08
4.1463054793462095e-07,0.7447746281313943,1.732785258629502e-06,1.2433575486337797e-07,3.426896169872111e-07,1.9461921777111833e-06,0.0,0.0,1.833495039209711e-06,3.1346094919410014e-09,3.7004689032639995e-09,3.909063919730267e-16,4.6055790688088735e-12,9.140311364933528e-26,3.134385185593829e-20,1.4999292695177354e-20,8.867067168501044e-20,8.368578514409024e-08,1.3324481125024475e-20,2.5645266837837366e-14,2.0522265258007428e-19,2.1165772431927853e-25,9.381024952487015e-22,8.47525683421878e-22,1.5778220497435773e-16,2.6817965053926823e-26,2.780276359926735e-27,1.8620008087996415e-30,4.443091016202822e-40,2.9209173985676943e-37,4.209361708096903e-15,1.4883337895412532e-33,6.499741346089004e-28,1.4234248861632953e-31,3.76,0.0,0.6693470987820938,0.9990045980173885,2.0589804813063733e-07,9.068778132963153e-26,0.015228600553867478,0.012275416067355343,0.002926071143524903,1.0639529971187516e-05,0.0009929698061607935,8.025361884911494e-06,3.4609345673111225e-11,6.669432808750898e-10,1.3049845227512012e-15,3.442321957522313e-07,2.109965062487007e-15,1.707614036318653e-15,1.006848047371155e-09,2.4027955316802543e-15,3.554885293251834e-13,2.344208559923061e-21,3.0565478375276807e-15,8.487290392910213e-18,2.86836145486634e-16,1.116412325072924e-15,1.3867865892870793e-22,1.360761489048906e-21,4.527607687646486e-16,4.355972157306101e-13,8.37099772808309e-08,1.8290670718037597e-09,9.887407363975654e-07,1.3207613660891922e-07,2.649732238935421e-06,2.3568772254030054e-07,2.287206532622642e-06,1.001188326412788e-07,4.175875834685269e-08,1.6291259347932723e-08
4.247622259975283e-07,0.7448248626762637,1.798740279935196e-06,1.3007640520603057e-07,3.6222491623008217e-07,2.0703359366416014e-06,0.0,0.0,1.8797370547051381e-06,3.285492765691306e-09,3.9772212692822534e-09,4.3285056422011103e-16,4.910303471811014e-12,1.050108589524036e-25,3.455695576555753e-20,1.6610233262008858e-20,9.985137665499408e-20,8.780885518357951e-08,1.5649610658494216e-20,2.7803587353982515e-14,2.4222525996888933e-19,2.530008130309012e-25,1.0374650766750278e-21,9.501119314975282e-22,1.6786063461974616e-16,3.2058365265311204e-26,3.4684247309738915e-27,2.221286881404169e-30,5.770659836109733e-40,3.547133844433668e-37,4.4639349821588155e-15,1.7980941836480228e-33,7.743453788811923e-28,1.7506588663552585e-31,3.76,0.0,0.6689791356709238,0.9990045173830803,2.2363289875866772e-07,1.0773291165654731e-25,0.015596649337137926,0.012571803258658228,0.0029969270811259566,1.0634582204202676e-05,0.000992969722963794,8.4212548055507e-06,3.661531297262926e-11,6.673916717856892e-10,1.3364308714612707e-15,3.6109157120818513e-07,2.3786546446688792e-15,1.912295036245579e-15,1.0565551237297064e-09,2.7060879457945266e-15,3.655607725605401e-13,2.6427858817039995e-21,3.4174530404119556e-15,9.49104378337874e-18,3.2077404015288504e-16,1.2469360186001224e-15,1.5634014952477435e-22,1.534072285871078e-21,5.235299369811002e-16,4.4612254757776614e-13,8.783489518903502e-08,2.0333205425765982e-09,1.0200610038022258e-06,1.3734235215936924e-07,2.781616952411765e-06,2.527428806740671e-07,2.412178220910974e-06,1.0313074972147728e-07,4.285537042573405e-08,1.777314914665123e-08
4.348939040604356e-07,0.744875071798911,1.8655465583828679e-06,1.3591476000027342e-07,3.8227108061479366e-07,2.1990920122975196e-06,0.0,0.0,1.926076738174287e-06,3.4397545222342104e-09,4.26736729846909e-09,4.782583094851203e-16,5.227274042806498e-12,1.2024561454847525e-25,3.801397708974841e-20,1.834723507399814e-20,1.121326070181684e-19,9.203021638865333e-08,1.8302285389684238e-20,3.008146744218221e-14,2.847384458218307e-19,3.0105243884847274e-25,1.1445798086692465e-21,1.0624100729403282e-21,1.783709924595477e-16,3.81839193287583e-26,4.303112016715509e-27,2.638588827845693e-30,7.449147667209807e-40,4.28910666823194e-37,4.7278743340263745e-15,2.1632780807179756e-33,9.206184594724868e-28,2.142616860923533e-31,3.76,0.0,0.6686113654454876,0.9990044355355364,2.423639387939426e-07,1.2747204448387757e-25,0.015964505497687513,0.012868009498960236,0.0030677519591388166,1.0629636956314813e-05,0.0009929696385634062,8.826608971370375e-06,3.867999376648835e-11,6.678397703896034e-10,1.3678537673928932e-15,3.783451013877253e-07,2.6734787062191258e-15,2.1356437966950044e-15,1.1074552105018988e-09,3.0385873229559533e-15,3.757209763634352e-13,2.970400973154779e-21,3.810618178397745e-15,1.0584656855181943e-17,3.5775148846316527e-16,1.3889954410280356e-15,1.7571911740029606e-22,1.724237553343653e-21,6.031798434223625e-16,4.566418466282053e-13,9.205819806909905e-08,2.254170089886319e-09,1.0518090791870347e-06,1.427108033466348e-07,2.9171253601355817e-06,2.706246570184129e-07,2.5413811565416655e-06,1.0617055509665659e-07,4.395527888834632e-08,1.9353375346123234e-08
4.4502558212334295e-07,0.7449252555213365,1.9331984571405183e-06,1.4184980517871971e-07,4.028232107944335e-07,2.3325160633500415e-06,0.0,0.0,1.972515918315348e-06,3.5973856294502168e-09,4.571216733594066e-09,5.273399368401219e-16,5.556708366840408e-12,1.3725770809123691e-25,4.17275116708143e-20,2.021666144011258e-20,1.2559459826172504e-19,9.634980983206727e-08,2.1317933104122003e-20,3.2482170965996717e-14,3.3341783958906846e-19,3.5668845911453634e-25,1.2598513648137951e-21,1.1851067054106203e-21,1.8932463042000248e-16,4.5323381643308653e-26,5.310714636133065e-27,3.1215489944839243e-30,9.559955159256169e-40,5.165057736991387e-37,5.001346822373416e-15,2.5923529119508142e-33,1.0923739729181736e-27,2.610152773511166e-31,3.76,0.0,0.6682437878933756,0.9990043524628854,2.6211677701981165e-07,1.5025563759088866e-25,0.016332169137354673,0.013164034872912731,0.0031385457989786068,1.0624694224406677e-05,0.0009929695529478238,9.2414195152397e-06,4.0803389639612474e-11,6.682875767141096e-10,1.399253227343952e-15,3.959921750220251e-07,2.996216235163514e-15,2.3788449659193055e-15,1.1595481405347299e-09,3.402258737175049e-15,3.8597053818080385e-13,3.3290288032839343e-21,4.238035102805773e-15,1.1773686086383116e-17,3.9795652043189907e-16,1.5432932732375263e-15,1.9693236298234857e-22,1.9324035824750623e-21,6.92561392288768e-16,4.671551183114733e-13,9.637982953987296e-08,2.492465528468464e-09,1.0839832040913662e-06,1.4818134138666963e-07,3.056278002128373e-06,2.8935462544314406e-07,2.6748811445813244e-06,1.0923867921519775e-07,4.505855285630238e-08,2.1035998899443548e-08
4.551572601862503e-07,0.7449754138655024,2.001690706045954e-06,1.4788060050909603e-07,4.238764246448051e-07,2.47066329315965e-06,0.0,0.0,2.019056413948878e-06,3.758377153126535e-09,4.8890788586973685e-09,5.803147353005124e-16,5.898826417849768e-12,1.5620763210091091e-25,4.5710537940852575e-20,2.2225032214317664e-20,1.4032160535812887e-19,1.0076757661815864e-07,2.4734671146637765e-20,3.5008958349181346e-14,3.889783117384326e-19,4.208723602760771e-25,1.3836963897189746e-21,1.3189226649949506e-21,2.0073306702120755e-16,5.362161255745647e-26,6.521526612267749e-27,3.678603357001263e-30,1.2200895977391345e-39,6.195615618263201e-37,5.2845213754699906e-15,3.0948897225080344e-33,1.2937279332867001e-27,3.165636441636577e-31,3.76,0.0,0.6678764028031106,0.9990042681533324,2.829167767990769e-07,1.764706600073105e-25,0.016699640357869285,0.01345987946489329,0.0032093086221456142,1.0619754005375068e-05,0.0009929694661053097,9.665681571074025e-06,4.2985498303245134e-11,6.687350907867862e-10,1.430629268068957e-15,4.14032181536333e-07,3.348715903687225e-15,2.6431259325777816e-15,1.2128337590970722e-09,3.799143102400604e-15,3.963108486657558e-13,3.720721466488754e-21,4.701764685944538e-15,1.306388077826002e-17,4.4158369396604997e-16,1.7105561106810584e-15,2.2010124742537696e-22,2.1597614266570183e-21,7.925824752114769e-16,4.776623680653909e-13,1.0079973327101513e-07,2.749074009818915e-09,1.1165816685785356e-06,1.537538238053545e-07,3.1990946536969853e-06,3.0895443744287115e-07,2.8127437985200503e-06,1.123355503365697e-07,4.616526113272588e-08,2.282514419841203e-08
