Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550)
2.733708465975046e-05,0.44931703125864575,7.834540289741153e-13,4.997460817729708e-14,5.0479569188295394e-11,1.1714259832177028e-11,0.0,0.0,1.9132340299132152e-08,2.7468752142154597e-11,3.3880556424976975e-12,1.017412445999378e-15,1.07282371883735e-18,3.2769668683621814e-41,1.83348009136708e-29,7.388844901591158e-19,1.5582782856100686e-16,2.76076390185103e-11,2.6434047541952764e-34,7.802278993958158e-32,1.3312338664836597e-31,-3.840100488753448e-32,6.039627506545745e-20,3.817482287527162e-24,5.102303616455245e-22,6.086972425022336e-30,2.2702338981103704e-41,1.1244359061177871e-30,3.944506213372199e-30,1.0559945809559724e-32,7.378070596109785e-23,5.225190049883667e-33,1.7142511125936417e-35,6.363676996696489e-33,3.76,0.0,0.5865414362392578,0.9999866078014518,1.8260615584591242e-09,3.7885947514392225e-17,3.9491286834862714e-06,2.689490831885924e-06,1.2594998957129378e-06,8.003005832885991e-11,1.3371023380688576e-05,3.820584642422059e-14,1.850645005926459e-23,2.3810015732213677e-18,2.7376879128794754e-20,1.922969371262066e-09,1.8661618568959386e-32,2.1794693836389625e-33,3.121004513341225e-14,3.096940716191885e-31,1.5130661324607348e-21,8.61648732847289e-38,7.236476495580522e-33,3.062821199547771e-34,3.8073090056154347e-32,1.5270467606872827e-30,2.65402027740764e-39,4.182020463228238e-38,1.1107321392382461e-30,2.7655561530650857e-19,2.760858839305492e-11,7.299695318883827e-15,5.602980944773038e-10,6.227213881023994e-11,1.8226674910934931e-09,7.71949327098201e-10,9.283317707681249e-09,5.685080750794167e-14,2.6109409911192255e-14,1.7771181945569198e-17,9.435766583137318e-18,4.594665015437046e-16,3.0453173178884284e-12,5.988942125169409e-15,2.4050899889657526e-10,2.184997991259043e-11,5.989313233979308e-11,1.478087533099851e-28,3.6682725183998625e-16,1.205400794437909e-22,2.779603013009974e-11,5.931433577295762e-16,1.59022208714141e-17,1.1283092830123331e-17,6.827338957303128e-24,4.0512060688717024e-20,2.9706803589803905e-15,2.050424300567682e-09,3.029187414595659e-16,3.660709547825044e-11,1.3212914044537738e-14,1.5882435705712031e-16,2.4627240498043275e-23
2.8193420969503847e-05,0.4493170416603201,7.902829713436859e-13,5.041944427345947e-14,5.048382639243476e-11,1.2184333716315029e-11,0.0,0.0,1.977345634517494e-08,2.929346030130387e-11,3.629581318074069e-12,1.0856910867502864e-15,1.1404459679360956e-18,3.327104388750855e-41,1.8424549703270498e-29,7.389069488323584e-19,1.6551844104048233e-16,2.9364333130886614e-11,2.835188025121129e-34,8.198588964916268e-32,1.2467480532813534e-31,1.8146371485476898e-32,6.039643635765057e-20,4.198991691237454e-24,5.42931839830273e-22,6.739458953870027e-30,2.5387762976862626e-41,1.2538849851933364e-30,4.6084976881819995e-30,1.2097435079321421e-32,8.098045910213387e-23,5.946136579599012e-33,1.9960684568453304e-35,7.425189207124406e-33,3.76,0.0,0.5865413120366868,0.9999866070879764,1.892420197262224e-09,4.164155533720382e-17,4.072835153294024e-06,2.7737406373789093e-06,1.2989528498662351e-06,8.003005973258513e-11,1.3371023371140279e-05,4.063699873527891e-14,2.0003054880343736e-23,2.381043011710256e-18,2.823449173149422e-20,1.9923379047708456e-09,2.1207973938132592e-32,2.47730006871509e-33,3.43072606165317e-14,3.5597873036602293e-31,1.6126844551629908e-21,9.79222704561888e-38,8.39798041371515e-33,3.564334665377366e-34,4.431018865069653e-32,1.78113648956141e-30,3.01616083864951e-39,4.752656243177039e-38,1.3020052184549636e-30,2.8521866105675904e-19,2.936535380424297e-11,7.783662531549081e-15,5.619939117666773e-10,6.25460456802674e-11,1.8686022892697406e-09,8.197785753106135e-10,9.616911261691038e-09,5.88477816834834e-14,2.6943272289757945e-14,1.8339524994307218e-17,9.67869546986059e-18,4.756242102502457e-16,3.155926584073897e-12,6.475269128843851e-15,2.4051942899210535e-10,2.240260505525748e-11,6.366610816107444e-11,1.5938090154518019e-28,3.806574540880491e-16,1.2504662700339348e-22,2.7880296881743864e-11,6.268303198626443e-16,1.7099817487898247e-17,1.132318618967579e-17,7.080537063126498e-24,4.200712162582993e-20,3.1643371874989324e-15,2.1127562918460408e-09,3.2272418681942123e-16,3.676907555339102e-11,1.433280328407998e-14,1.6892565926794278e-16,2.648198067733355e-23
2.9049757279257235e-05,0.44931705206199474,7.970810721295057e-13,5.086225532520372e-14,5.048752816733639e-11,1.2658477816437177e-11,0.0,0.0,2.041557184258723e-08,3.1178215214624146e-11,3.879671685164514e-12,1.1563320659925129e-15,1.2101337803658787e-18,3.222645495745212e-41,1.8420782151041858e-29,7.389296909503223e-19,1.7544093937721589e-16,3.117520553853453e-11,3.033893427570596e-34,1.3053987520551835e-31,1.163621257624374e-31,2.227853013389831e-32,6.039659950634466e-20,4.603799090413281e-24,5.764896178369829e-22,7.437705184461506e-30,2.8336360960101173e-41,1.3944857214340754e-30,5.356013400980964e-30,1.3789715004917277e-32,8.863791811814204e-23,6.73723494629322e-33,2.3120406411172092e-35,8.621363668798927e-33,3.76,0.0,0.5865411878327752,0.9999866063733449,1.9587840415465373e-09,4.562642056777689e-17,4.196541605555362e-06,2.857990369427716e-06,1.3384057443806588e-06,8.003006113611104e-11,1.3371023361576562e-05,4.314313369873299e-14,2.1564591556645904e-23,2.3810844501481626e-18,2.909210354561067e-20,2.0618054207301356e-09,2.4008970505703734e-32,2.8049903084335427e-33,3.7604529268684596e-14,4.073762704553578e-31,1.7155593680421674e-21,1.1085546299796477e-37,9.703660757206833e-33,4.129381874522459e-34,5.133779849671709e-32,2.0679296198287092e-30,3.4145165190861255e-39,5.380357264954791e-38,1.5189460304691192e-30,2.9388169329774075e-19,3.1176300359864944e-11,8.282861724860378e-15,5.63660709906487e-10,6.281560380713054e-11,1.913711107102104e-09,8.687874187631147e-10,9.951565126704205e-09,6.084782418833989e-14,2.7777393771800714e-14,1.8908403658260206e-17,9.921775199333879e-18,4.91809257008342e-16,3.266947786652008e-12,6.982868780855972e-15,2.405276958324673e-10,2.2945292276444835e-11,6.755196154551981e-11,1.7149269646743894e-28,3.9451435286000834e-16,1.2956174764136703e-22,2.7963120005923722e-11,6.614519738499977e-16,1.8348726535723814e-17,1.1362598609023772e-17,7.334210008075019e-24,4.350496348254289e-20,3.363952835046528e-15,2.174975337448154e-09,3.431407298619636e-16,3.6928470383583675e-11,1.5508958249958776e-14,1.7933804760467161e-16,2.841619165104254e-23
2.9906093589010624e-05,0.44931706246366937,8.038494395966446e-13,5.130312124119453e-14,5.0490811003257077e-11,1.3136674044291128e-11,0.0,0.0,2.1058668923242752e-08,3.312310101334163e-11,4.138338941019413e-12,1.2293396598356994e-15,1.2818875715556314e-18,3.4224648024822433e-41,1.8673899502937398e-29,7.389527153557542e-19,1.8559058443088191e-16,3.3040256142529115e-11,3.2395311789014273e-34,1.2536757476770774e-31,1.2287025639873856e-31,-3.910932616212956e-32,6.039676450498637e-20,5.03244788678101e-24,6.108907292840684e-22,8.183311586146735e-30,3.1544668967533246e-41,1.5469252284388025e-30,6.1941299028680894e-30,1.5645383315174242e-32,9.676759788545086e-23,7.602564554857127e-33,2.664866837740353e-35,9.964169734450588e-33,3.76,0.0,0.5865410636275444,0.9999866056575756,2.02515245477186e-09,4.984590836288437e-17,4.3202480402822495e-06,2.9422400280250276e-06,1.3778585792578796e-06,8.003006253944081e-11,1.3371023351997676e-05,4.572425124538425e-14,2.3191371687986017e-23,2.381125888535186e-18,2.994971457106795e-20,2.131371385277132e-09,2.7081299830509953e-32,3.1645053084369805e-33,4.110827241818145e-14,4.642613685568307e-31,1.8216967751250133e-21,1.2504152538222565e-37,1.1166486867350484e-32,4.763798392332067e-34,5.922856206734784e-32,2.3904774221068016e-30,3.851461211233484e-39,6.068864140967861e-38,1.7640802535985237e-30,3.0254471202981847e-19,3.30414279806785e-11,8.797297771706499e-15,5.652993408349254e-10,6.308094906891639e-11,1.958009664398614e-09,9.189546566211174e-10,1.0287261517333006e-08,6.285093886345133e-14,2.8611774746069657e-14,1.9477843296904773e-17,1.01650173654726e-17,5.080204028320505e-16,3.3783739385908195e-12,7.511799894492391e-15,2.4053431405860103e-10,2.3478230633730476e-11,7.155048804202751e-11,1.8415375785674181e-28,4.083964739974257e-16,1.340849768073928e-22,2.8044542178829135e-11,6.97010002302475e-16,1.9649736023343977e-17,1.1401348854262282e-17,7.588332549015022e-24,4.500544033170772e-20,3.569525079108002e-15,2.23708164094437e-09,3.6416813999125626e-16,3.708536307309687e-11,1.6742226979754645e-14,1.9006149457843658e-16,3.043109387339635e-23
3.16187662085174e-05,0.44931708326701925,8.173007046019371e-13,5.217928202258758e-14,5.049650354010651e-11,1.410515360045027e-11,0.0,0.0,2.234773888847002e-08,3.7193593498456235e-11,4.681452621478635e-12,1.3824707292167075e-15,1.4315948009668432e-18,3.496397688258703e-41,1.896226512054126e-29,7.389996064745827e-19,2.0655292173485375e-16,3.693289154383185e-11,3.671642787224087e-34,1.4182701535616858e-31,7.576042261529452e-32,-4.567245242690358e-32,6.039710002520075e-20,5.9633904261321864e-24,6.821726282483532e-22,9.823020158568342e-30,3.874731055530855e-41,1.8902083965026476e-30,8.172017398002061e-30,1.9881466866681905e-32,1.1450181477548345e-22,9.572621850443457e-33,3.4923618063592566e-35,1.3140690930849794e-32,3.76,0.0,0.5865408152132114,0.9999866042226919,2.157901218524661e-09,5.900966743851005e-17,4.5676608571802885e-06,3.1107391248358464e-06,1.4567640701071768e-06,8.003006534552306e-11,1.3371023332795055e-05,5.111143381145194e-14,2.6641777674206233e-23,2.381208765156907e-18,3.166493425569256e-20,2.2707971381331755e-09,3.4109452251871695e-32,3.987193923591924e-33,4.87609244197425e-14,5.960628656259792e-31,2.0437820387144254e-21,1.5749316043611835e-37,1.4619218915144486e-32,6.265812695796753e-34,7.791167942404674e-32,3.155961559761341e-30,4.851001361990911e-39,7.643869542354216e-38,2.349851726323556e-30,3.1987070896848336e-19,3.693422609988362e-11,9.871903467103e-15,5.68495076933717e-10,6.359946932569061e-11,2.0442377188596423e-09,1.0226815270103766e-09,1.096171325527193e-08,6.686640181093707e-14,3.028131678355008e-14,2.0618484673734228e-17,1.0652023097006552e-17,5.405167014128672e-16,3.6024140739109894e-12,8.63381164036882e-15,2.405440509955615e-10,2.4515603158760466e-11,7.988474441369132e-11,2.111617489874124e-28,4.3623139460823603e-16,1.431541854340759e-22,2.8203332507734095e-11,7.709417256743015e-16,2.2411207752188834e-17,1.1476929437390615e-17,8.097840640915178e-24,4.801380246484873e-20,3.998531710538047e-15,2.36095683421154e-09,4.0805476964113615e-16,3.7391926789902154e-11,1.9383344272425515e-14,2.1244145447329881e-16,3.470785295231294e-23
3.3331438828024174e-05,0.4493171040703691,8.306433189402518e-13,5.3048384414980954e-14,5.0501471134739614e-11,1.5089638796432e-11,0.0,0.0,2.364053263687432e-08,4.1505578297102914e-11,5.259019002041592e-12,1.5451146199758515e-15,1.5895711519336933e-18,3.56072964603363e-41,1.917998273450816e-29,7.390476128418574e-19,2.2836975761778043e-16,4.104223854328888e-11,4.131601684199031e-34,1.5516570771941121e-31,3.608889525650933e-32,4.440175897487045e-33,6.039744286020637e-20,6.995957979801011e-24,7.566798734080632e-22,1.1671442115770022e-29,4.703593119619463e-41,2.289795068474253e-30,1.0604945719072938e-29,2.487506672043247e-32,1.3429976438827633e-22,1.1890457909993967e-32,4.5020588467033453e-35,1.706319105776307e-32,3.76,0.0,0.586540566793853,0.9999866027834582,2.290663908683891e-09,6.91736112205801e-17,4.815073604083028e-06,3.279237927752627e-06,1.5356693224266406e-06,8.003006815085446e-11,1.3371023313534301e-05,5.6798545879765145e-14,3.0356273792403406e-23,2.3812916415760706e-18,3.33801507847534e-20,2.410612876685301e-09,4.2436886119410023e-32,4.962382316452215e-33,5.731681122259152e-14,7.5466056897039304e-31,2.2789849469534352e-21,1.9594420774832246e-37,1.8875277508812227e-32,8.124120696332217e-34,1.0102859020616056e-31,4.1057492556334586e-30,6.035325842253055e-39,9.510045101926386e-38,3.082878818604593e-30,3.371966518753479e-19,4.104374752419017e-11,1.100753065753781e-14,5.715865014745451e-10,6.410244494978786e-11,2.1274073603865444e-09,1.1307975551797923e-09,1.164013351201985e-08,7.089420581592597e-14,3.195190163184356e-14,2.1761569025287304e-17,1.1139762249667714e-17,5.731055652692006e-16,3.827994568245911e-12,9.841466941241159e-15,2.405507770752159e-10,2.551617705640766e-11,8.866724904537801e-11,2.4048024709347718e-28,4.641536024224717e-16,1.5225152866104675e-22,2.835693669748535e-11,8.486382057421428e-16,2.5390533448305247e-17,1.1550049853186742e-17,8.608912755080713e-24,5.1031347003878826e-20,4.4513435100301286e-15,2.4843834934505145e-09,4.543826714256334e-16,3.768927415969737e-11,2.2262337662470564e-14,2.3606531900715284e-16,3.932201644803931e-23
3.504411144753095e-05,0.44931712487371916,8.438827468501085e-13,5.391080212321861e-14,5.050604778944636e-11,1.6090003101622406e-11,0.0,0.0,2.493692280459951e-08,4.605967130032507e-11,5.8711342936655505e-12,1.7172992421406512e-15,1.7558202208778874e-18,3.8064732846494746e-41,1.9581234337522024e-29,7.390967251725916e-19,2.5100708463709218e-16,4.536829634930969e-11,4.619485870477773e-34,1.0627622147085753e-31,8.812228836333263e-32,3.5639520492191784e-32,6.039779295112946e-20,8.13412948944987e-24,8.343194252642618e-22,1.3741477905582917e-29,5.682779572650865e-41,2.7522105546003102e-30,1.356060018102689e-29,3.069568902907746e-32,1.5627850294323564e-22,1.4591359850357765e-32,5.718935078922906e-35,2.1850564394102658e-32,3.76,0.0,0.5865403183696273,0.9999866013400002,2.4234390632426787e-09,8.037688937344464e-17,5.062486281084979e-06,3.4477364367164764e-06,1.6145743362281554e-06,8.003007095545661e-11,1.3371023294217061e-05,6.278558689650365e-14,3.433653499914415e-23,2.381374517793304e-18,3.509536415763315e-20,2.5508171965575957e-09,5.221680578210383e-32,6.1081242108433115e-33,6.682769811226208e-14,9.435562895745876e-31,2.5273481648955022e-21,2.411021015107243e-37,2.4066723493869107e-32,1.0398433500330255e-33,1.2932267272171472e-31,5.271174269867624e-30,7.426223563971146e-39,1.1701724249595041e-37,3.989580150097931e-30,3.5452254075284654e-19,4.5369991613632934e-11,1.2204236522789315e-14,5.745782997976922e-10,6.45905943346292e-11,2.2076353563588924e-09,1.2431472711921017e-09,1.2322395547064863e-08,7.493438684391896e-14,3.362353247914441e-14,2.290717437156594e-17,1.1628263548036406e-17,6.057808401962442e-16,4.055065369594646e-12,1.1134710040318717e-14,2.405557500815572e-10,2.648135708168316e-11,9.78963795868472e-11,2.7218347804198275e-28,4.921562569115558e-16,1.613748375916244e-22,2.8505588416780464e-11,9.301115804929974e-16,2.859401031375192e-17,1.1620818027736579e-17,9.121430293486206e-24,5.4057385556404984e-20,4.927949004304293e-15,2.6073632350481746e-09,5.031506602168587e-16,3.7977836960929106e-11,2.5384937275738598e-14,2.609328682065741e-16,4.4283337360173314e-23
3.675678406703773e-05,0.44931714567706893,8.570237381096813e-13,5.476685428124787e-14,5.051042631504465e-11,1.7106126054296203e-11,0.0,0.0,2.6236787576045118e-08,5.085646484288197e-11,6.517894431875681e-12,1.8990505447139364e-15,1.9303456680450808e-18,3.783352601772993e-41,1.9651872080105282e-29,7.391469342263699e-19,2.7443250416226714e-16,4.991106417022e-11,5.135374992803282e-34,2.5598485894150365e-31,2.507781301223077e-31,4.90298317470745e-32,6.03981502378144e-20,9.381730322857624e-24,9.150026568716644e-22,1.6046071009581943e-29,6.802531415993415e-41,3.2844569280247336e-30,1.7111513778794515e-29,3.741267810543777e-32,1.8055546579364357e-22,1.7711686897216197e-32,7.169382145462702e-35,2.763243428132798e-32,3.76,0.0,0.5865400699406856,0.9999865998924382,2.5562258986032368e-09,9.265709955198697e-17,5.3098988882804306e-06,3.616234651668354e-06,1.6934791115230235e-06,8.003007375935016e-11,1.337102327484495e-05,6.907255630774351e-14,3.858396307915783e-23,2.381457393809208e-18,3.681057437371348e-20,2.691409228369657e-09,6.361117447615086e-32,7.443511904862864e-33,7.734551330388476e-14,1.166476701082683e-30,2.7889124525218218e-21,2.937147216312778e-37,3.0339224717209004e-32,1.3154734470218956e-33,1.6361542536645054e-31,6.686907941390466e-30,9.046729144210467e-39,1.4255203309149026e-37,5.099402029523123e-30,3.718483756032722e-19,4.9912957726398645e-11,1.346208211419429e-14,5.774746827558639e-10,6.506455490717807e-11,2.2850342896487425e-09,1.3595811484190454e-09,1.3008378151308443e-08,7.898698040975161e-14,3.529621242287258e-14,2.4055338788908103e-17,1.2117535413016515e-17,6.385374020314741e-16,4.2835785601889044e-12,1.2513290984548727e-14,2.4055969520171283e-10,2.7412497729418888e-11,1.0757051954759153e-10,3.0634456648013985e-28,5.202338250671473e-16,1.70522353118284e-22,2.8649497416045782e-11,1.0153734379420368e-15,3.202793177186305e-17,1.168933212751179e-17,9.635296799027694e-24,5.709135724937645e-20,5.428338010983742e-15,2.729897669969071e-09,5.54357687487773e-16,3.825799627373433e-11,2.875644696078804e-14,2.870438820710359e-16,4.9601562834582874e-23
3.8469456686544505e-05,0.4493171664804183,8.700705449757483e-13,5.561682252216239e-14,5.051471296517818e-11,1.8137892611866313e-11,0.0,0.0,2.754001020832423e-08,5.589652868989617e-11,7.199395169768187e-12,2.0903928531762663e-15,2.1131512166105916e-18,3.8811087839435973e-41,1.9936659569383497e-29,7.391982312282109e-19,2.9861515073733576e-16,5.467054121426282e-11,5.679346648226973e-34,2.649792620255003e-31,3.772712351826406e-31,-5.238982802858677e-34,6.039851466311044e-20,1.0742438966691344e-23,9.986451510984585e-22,1.8598208157977052e-29,8.088812683584854e-41,3.8940241040966666e-30,2.133500337258191e-29,4.509497140786077e-32,2.0724844021056972e-22,2.1288810852850784e-32,8.881148517675519e-35,3.454940744616218e-32,3.76,0.0,0.5865398215071734,0.9999865984408863,2.689024048413747e-09,1.060503606962981e-16,5.557311425763529e-06,3.7847325725490844e-06,1.7723836483220099e-06,8.003007656255496e-11,1.3371023255419481e-05,7.565945355945655e-14,4.309973071199283e-23,2.3815402696243556e-18,3.852578143237647e-20,2.8323884313543124e-09,7.679072281702799e-32,8.988677398654718e-33,8.892234048930048e-14,1.4273736785421225e-30,3.06371669601686e-21,3.5457043293955596e-37,3.78527000141346e-32,1.6465582027422208e-33,2.0481023960672956e-31,8.3911225680049e-30,1.0921124112626219e-38,1.7208743400909724e-37,6.44498688654492e-30,3.891741564288586e-19,5.4672645219158794e-11,1.4781131093144912e-14,5.802795148521435e-10,6.552490665287004e-11,2.3597125992437562e-09,1.4799553862486191e-09,1.369796517195957e-08,8.305202108036274e-14,3.696994444965962e-14,2.5206094688432783e-17,1.2607583590320725e-17,6.713709296152571e-16,4.513488190662492e-12,1.3976787570516183e-14,2.405630111500577e-10,2.831090368889148e-11,1.1768805827631905e-10,3.430356757024897e-28,5.483817550383766e-16,1.7969262461191571e-22,2.8788856019664917e-11,1.104434832146821e-15,3.5698587995191885e-17,1.175568304945709e-17,1.0150432537524703e-23,6.013279773299287e-20,5.952501164091745e-15,2.8519884037506173e-09,6.080027892954358e-16,3.8530097482778536e-11,3.238176895674954e-14,3.143981405751083e-16,5.528643497924052e-23
4.018212930605128e-05,0.4493171872837675,8.830270809936912e-13,5.6460963641999204e-14,5.051896664881364e-11,1.9185192636447462e-11,0.0,0.0,2.884647864339699e-08,6.118041096244228e-11,7.915732144876718e-12,2.291349139654698e-15,2.304240629778207e-18,4.0859459633833507e-41,2.0215997315031343e-29,7.392506077070228e-19,3.2352561982295403e-16,5.964672668959965e-11,6.251477994736354e-34,2.743779729108759e-31,3.840334059861914e-31,-5.03740900217246e-33,6.039888617092655e-20,1.2219793476606624e-23,1.0851665072917576e-21,2.1410919572815137e-29,9.539615329519322e-41,4.58890010394505e-30,2.631309706983836e-29,5.38108899404052e-32,2.3647554800234334e-22,2.5361060146789536e-32,1.0883282179483615e-34,4.2753312269194134e-32,3.76,0.0,0.5865395730692298,0.9999865969854549,2.8218333761000656e-09,1.205913829812091e-16,5.8047238936283534e-06,3.953230199299365e-06,1.8512879466353832e-06,8.003007936509e-11,1.3371023235942145e-05,8.254627809750999e-14,4.788481883525105e-23,2.381623145239296e-18,4.0240985333002304e-20,2.9737544452276296e-09,9.193495666094031e-32,1.0764793440356724e-32,1.0161041171705907e-13,1.7304245979499946e-30,3.3517980363037626e-21,4.244981214800005e-37,4.678196022799345e-32,2.0410411060074338e-33,2.5389615557742517e-31,1.0425654033676503e-29,1.3074938029249312e-38,2.060257220305824e-37,8.062341857031992e-30,4.0649988323168196e-19,5.964905344733532e-11,1.616144877922233e-14,5.82996409101618e-10,6.597218923039983e-11,2.43177465202713e-09,1.6041316978112628e-09,1.4391045125142063e-08,8.712954212439787e-14,3.864473142236764e-14,2.6359455489837094e-17,1.3098405214813183e-17,7.042777386879166e-16,4.744750142738721e-12,1.5524625421304757e-14,2.4056591809460357e-10,2.917783068289489e-11,1.2824739094051643e-10,3.823280767912292e-28,5.76596231807958e-16,1.8888443422056647e-22,2.892384393271324e-11,1.1973063114464625e-15,3.961226660503055e-17,1.1819956247691307e-17,1.0666770455803382e-23,6.318131608692773e-20,6.500429589204727e-15,2.9736370364995596e-09,6.640850535010535e-16,3.8794461168528704e-11,3.626542729414855e-14,3.429954236709491e-16,6.134769194876182e-23
